bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.224951,,,,,,,,,,,,,3cfd99ad-e7e7-462f-a975-6add9ee3f77a,116,,"[58.0, 32.1]",3764661,1,,,,1.9611413,,Right Foot,,,"[50.1, 51.3]",,Ground Pass,,20.761744,,,,Unai Vencedor Paris,35473.0,,,,,,1,From Free Kick,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,5,Athletic Club,215,"['55a4a176-b74b-443b-81db-60a8ef250fea', 'f2569ccb-a19c-4f32-a1cc-4b2bb924a35a']",52,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:52.361,Pass,True,2020/2021
,,,,,,,,,,,,,,1.025279,,,,,,,,,,,,,570b5ee3-da83-44d9-87b3-8fdd55896a95,119,,"[47.1, 66.4]",3764661,1,,,,0.73072636,,Right Foot,,,"[57.7, 75.9]",,Ground Pass,,14.234114,,,,Ander Capa Rodríguez,6699.0,,,,,,1,From Free Kick,Unai Vencedor Paris,35473.0,Right Defensive Midfield,5,Athletic Club,215,['111ee685-bf58-415c-8867-daa43f2f33c6'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:56.175,Pass,,2020/2021
,,,,,,,,,,,,,,2.079961,,,,,,,,,,,,,912e84d4-d84f-4d5a-a1e4-04019c52e8d8,123,,"[51.4, 71.8]",3764661,1,,,,-1.8297309,,Left Foot,,,"[42.5, 38.2]",,Ground Pass,,34.75874,,,,Unai Núñez Gestoso,6397.0,,,,,,1,From Free Kick,Ander Capa Rodríguez,6699.0,Right Back,5,Athletic Club,215,"['2cc517f2-8efe-4b58-a668-ef1a540a946e', '69cbfda2-3867-495e-8e54-7e7ac7da4fd3']",58,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:58.533,Pass,True,2020/2021
,,,,,,,,,,,,,,1.276935,,,,,,,,,,,,,3c20ca86-bf94-4f04-a1dc-aa0c28e5812c,126,,"[52.9, 38.7]",3764661,2,,,,-1.9124118,,Right Foot,,,"[44.9, 16.2]",,Ground Pass,,23.879908,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Free Kick,Unai Núñez Gestoso,6397.0,Right Center Back,5,Athletic Club,215,['21e490bf-6df4-44ff-b164-ad98c17646fa'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:02.489,Pass,,2020/2021
,,,,,,,,,,,,,,1.926637,,,,,,,,,,,,,289a03be-5376-436f-838b-fa3c3242fa82,129,,"[44.9, 16.2]",3764661,2,,,,2.4464464,,Left Foot,,,"[20.8, 36.3]",,Ground Pass,,31.381842,,,,Unai Simón Mendibil,11748.0,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,5,Athletic Club,215,['af80016f-6704-4a09-b122-87b1d01481cf'],4,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:04.055,Pass,,2020/2021
,,,,,,,,,,,,,,1.746534,,,,,,,,,,,,,293eee7f-86d3-4399-a406-3f7a66567028,132,,"[20.2, 36.0]",3764661,2,,,,0.8960554,,Right Foot,,,"[31.4, 50.0]",,Ground Pass,,17.928747,,,,Unai Núñez Gestoso,6397.0,,,,,,1,From Free Kick,Unai Simón Mendibil,11748.0,Goalkeeper,5,Athletic Club,215,['c6a7d995-597e-4006-87ea-679eec46d489'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:07.452,Pass,,2020/2021
,,,,,,,,,,,,,,3.872655,,,,,,,,,,,,,c0c2c460-545a-45d4-a68a-9cf2a1b02e9f,135,,"[40.0, 53.8]",3764661,2,,,,-0.098748975,,Right Foot,,,"[104.6, 47.4]",,High Pass,,64.91625,,Incomplete,,Iñaki Williams Arthuer,6393.0,,,,,,1,From Free Kick,Unai Núñez Gestoso,6397.0,Right Center Back,5,Athletic Club,215,"['4993981d-3aeb-4252-a91c-0fbd70ee388e', '5543fef9-8dc0-4618-97e3-0572a12e8999']",11,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:11.564,Pass,,2020/2021
,,,,,,,,,,,,,,1.932707,,,,,,,,,,,,,627a4c15-ad09-477a-9978-d3f3eddc58e8,139,,"[15.5, 35.7]",3764661,2,,,,0.9748099,,Keeper Arm,,,"[23.3, 47.2]",,Ground Pass,,13.895682,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,['970d488c-3ed4-477f-ad87-dc13bce0213c'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.355,Pass,,2020/2021
,,,,,,,,,,,,,,0.814587,,,,,,,,,,,,,d10c53a5-8ca0-454b-a72c-a8b1341e63a7,142,,"[23.5, 47.2]",3764661,2,,,,-1.0628229,,Right Foot,,,"[28.9, 37.5]",,Ground Pass,,11.101802,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,6,Barcelona,217,['f4d30606-9d9b-4059-9e9d-d9a98cd9585b'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.264,Pass,,2020/2021
,,,,,,,,,,,,,,2.062426,,,,,,,,,,,,,aad22b58-132c-4767-854c-a4e10f1ca085,145,,"[28.9, 37.5]",3764661,2,,,,1.2150233,,Right Foot,,,"[35.7, 55.8]",,Ground Pass,,19.52255,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['41b63b51-b47a-4584-a856-26c1c23dc05b'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.004,Pass,,2020/2021
,,,,,,,,,,,,,,1.532042,,,,,,,,,,,,,6d3fdf4f-82d8-477f-9572-f0ba84fac804,148,,"[42.9, 59.2]",3764661,2,,,,0.7204895,,Right Foot,,,"[64.2, 77.9]",,Ground Pass,,28.343958,,,,Sergino Dest,21881.0,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,6,Barcelona,217,['285076ec-a42c-4872-b69a-21d6599efe4f'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.123,Pass,,2020/2021
,,,,,,,,,,,,,,0.729855,,,,,,,,,,,,,8115d1de-313f-44f1-82bb-34964d9230df,152,,"[95.7, 76.4]",3764661,2,,,,-1.2575202,,Right Foot,,,"[98.0, 69.3]",,Ground Pass,,7.4632435,,Incomplete,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,6,Barcelona,217,"['47e6a4b9-7e55-4869-aae3-1a6ee53d443b', 'ce5e616c-a5c1-42b9-afea-499785379259']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.847,Pass,,2020/2021
,,,,,,,,,,,,,,1.088086,,,,,,,,,,,,,ce5e616c-a5c1-42b9-afea-499785379259,154,,"[22.1, 10.8]",3764661,2,,,,-1.4232283,,Left Foot,,,"[23.2, 3.4]",,High Pass,,7.48131,,,,Iker Muniain Goñi,6842.0,,,,,Recovery,1,From Counter,Íñigo Martínez Berridi,6665.0,Left Center Back,7,Athletic Club,215,"['3ef65544-47c8-4fea-a27a-da0e921647d5', '8115d1de-313f-44f1-82bb-34964d9230df']",34,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:34.576,Pass,,2020/2021
,,,,,,,,,,,,,,1.002945,,,,,,,,,,,,,5b2fa7ea-834c-4a18-b937-80ea455d382f,156,,"[24.3, 3.4]",3764661,2,,,,1.285839,,Head,,,"[27.2, 13.3]",,Low Pass,,10.316007,,,,Mikel Vesga Arruti,6667.0,,,,,,1,From Counter,Iker Muniain Goñi,6842.0,Left Midfield,7,Athletic Club,215,['0a7a88cd-4d4d-450b-ba2b-72bf4681b45d'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:35.665,Pass,,2020/2021
,,,,,,,,,,,,,,1.46937,,,,,,,,,,,,,036111c0-82b6-4226-9c66-28b298b3f20f,159,,"[27.6, 13.3]",3764661,2,,,,0.42040536,,Left Foot,,,"[44.6, 20.9]",,Ground Pass,,18.621492,,,,Raúl García Escudero,6391.0,,,,,,1,From Counter,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,7,Athletic Club,215,['c4fd8dbb-ae0f-42c1-983c-61e25194ede3'],37,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:37.569,Pass,,2020/2021
,,,,,,,,,,,,,,3.600956,,,,,,,,,,,,,581d8ea5-b1ae-4fc4-9737-046e7075d702,163,,"[46.5, 22.0]",3764661,2,,,,-0.03308485,b813fffa-b444-4a3f-8586-2de114316973,Right Foot,,,"[88.8, 20.6]",True,Low Pass,,42.323162,,,,Iñaki Williams Arthuer,6393.0,,,,,,1,From Counter,Raúl García Escudero,6391.0,Left Center Forward,7,Athletic Club,215,"['52999a71-f5a8-4f6b-9a3c-f7aa600652ab', '5695678b-6053-494e-8a3b-24777cf53735']",39,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:39.305,Pass,True,2020/2021
,,,,,,,,,,,,,,3.467187,,,,,,,,,,,,,607e462c-72e6-4931-b12a-03cb88a013c7,172,,"[61.0, 40.1]",3764661,4,True,,,3.024842,,Right Foot,,,"[44.8, 42.0]",,Ground Pass,,16.311039,,,,Ronald Federico Araújo da Silva,32480.0,,,,,Kick Off,1,From Kick Off,Antoine Griezmann,5487.0,Left Wing,8,Barcelona,217,['cc1bd4c2-cac8-4e7f-9d48-c9402c5bfe3f'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.195,Pass,,2020/2021
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,e806a87d-1bfe-4d1b-9f49-24c9e197f26d,174,,"[44.8, 42.0]",3764661,4,,,,1.3624547,,Right Foot,,,"[51.1, 71.8]",,Ground Pass,,30.45866,,,,Sergino Dest,21881.0,,,,,,1,From Kick Off,Ronald Federico Araújo da Silva,32480.0,Right Center Back,8,Barcelona,217,['9e7c9614-6e3f-40c5-9f82-d4d65f029f59'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.183,Pass,,2020/2021
,,,,,,,,,,,,,,1.244446,,,,,,,,,,,,,15585c91-ee8b-4d7e-8302-650e2593f294,177,,"[54.9, 71.8]",3764661,4,,,,0.22849664,,Right Foot,,,"[67.8, 74.8]",,Ground Pass,,13.244244,,,,Ousmane Dembélé,5477.0,,,,,,1,From Kick Off,Sergino Dest,21881.0,Right Back,8,Barcelona,217,['a53403e1-bafd-4ab7-a823-7890ef14979d'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.583,Pass,,2020/2021
,,,,,,,,,,,,,,1.515077,,,,,,,,,,,,,3cb693e8-ab32-4fd9-9ed0-b0aa882cbe8f,180,,"[68.9, 75.1]",3764661,4,,,,0.093187265,,Left Foot,,,"[79.6, 76.1]",,Ground Pass,,10.746628,,,,Frenkie de Jong,8118.0,,,,,,1,From Kick Off,Ousmane Dembélé,5477.0,Right Wing,8,Barcelona,217,['52c3bfc9-014f-44f2-b529-0e71abec07cb'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.216,Pass,,2020/2021
,,,,,,,,,,,,,,1.270396,,,,,,,,,,,,,dc77cc45-5634-4694-9d85-a1a33f15bddb,187,,"[42.5, 0.1]",3764661,4,,,,0.19072264,,,,,"[62.7, 4.0]",,High Pass,,20.57304,,,,Raúl García Escudero,6391.0,,,,,Throw-in,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,9,Athletic Club,215,['d2b5b346-897e-4a89-af83-21cfddce9109'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:31.449,Pass,,2020/2021
,,,,,,,,,,,,,,0.164204,,,,,,,,,,,,,d6c63eb9-0263-4fbf-b102-5805c7b64dd4,190,,"[63.8, 4.8]",3764661,4,,,,0.36397895,,Right Foot,,,"[65.9, 5.6]",,Low Pass,,2.2472205,,Incomplete,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Left Center Forward,9,Athletic Club,215,"['64bb6b5c-3067-4239-8178-279caf0d1e33', 'f3278f06-5dc4-45f9-95ef-f0714038fb75']",32,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:32.719,Pass,True,2020/2021
,,,,,,,,,,,,,,1.661484,,,,,,,,,,,,,99463b68-b432-43f2-bdb6-c009b00da339,192,,"[63.3, 0.1]",3764661,4,,,,1.1239538,,,,,"[72.5, 19.3]",,Low Pass,,21.290373,,,,Óscar de Marcos Arana,6649.0,,,,,Throw-in,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,10,Athletic Club,215,['26004c26-9dc8-4c49-9bfb-fe9bf87c3f73'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:46.634,Pass,,2020/2021
,,,,,,,,,,,,,,0.64544,,,,,,,,,,,,,444ea9d4-f95c-4f61-904f-b39df294cb02,195,,"[72.3, 19.5]",3764661,4,,,,2.8923404,,Right Foot,,,"[66.8, 20.9]",,Low Pass,,5.6753855,,Incomplete,,Mikel Vesga Arruti,6667.0,,,,,,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Midfield,10,Athletic Club,215,"['9e3175e9-c991-4823-8275-c451ff1c14f3', 'c2971122-cb5e-472a-8720-4886b5344fc5']",48,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:48.316,Pass,,2020/2021
,,,,,,,,,,,,,,1.297881,,,,,,,,,,,,,9e3175e9-c991-4823-8275-c451ff1c14f3,197,,"[53.3, 59.2]",3764661,4,,,,0.95054686,,Left Foot,,,"[56.8, 64.1]",,Low Pass,,6.021628,,Incomplete,,Pedro González López,30486.0,,,,,Interception,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,10,Athletic Club,215,"['444ea9d4-f95c-4f61-904f-b39df294cb02', '6ee76262-beb7-47a1-aa21-73da9c550c3b', '8fc4ebac-3dad-4560-b47a-5e4779f91fde']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.961,Pass,,2020/2021
,,,,,,,,,,,,,,2.166568,,,,,,,,,,,,,8fc4ebac-3dad-4560-b47a-5e4779f91fde,199,,"[63.3, 16.0]",3764661,4,,,,1.5634164,,Right Foot,,,"[63.5, 43.1]",,Low Pass,,27.100739,,Incomplete,,Óscar de Marcos Arana,6649.0,,,,,Interception,1,From Throw In,Unai Vencedor Paris,35473.0,Right Defensive Midfield,10,Athletic Club,215,"['7fe5ff71-8cd8-4dc6-9c43-7d8873212efc', '9e3175e9-c991-4823-8275-c451ff1c14f3', 'b4ffa898-a8a3-4398-b043-d28fa2784d56']",50,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:50.259,Pass,,2020/2021
,,,,,,,,,,,,,,0.719414,,,,,,,,,,,,,b4ffa898-a8a3-4398-b043-d28fa2784d56,201,,"[56.6, 37.0]",3764661,4,,,,2.2924511,,Left Foot,,,"[52.2, 42.0]",,Ground Pass,,6.6603303,,,,Jordi Alba Ramos,5211.0,,,,,Recovery,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,11,Barcelona,217,"['495e9e2a-25f2-45ad-86f1-ab9b9626cea9', '8fc4ebac-3dad-4560-b47a-5e4779f91fde']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.425,Pass,,2020/2021
,,,,,,,,,,,,,,0.876998,,,,,,,,,,,,,88c5c73e-6de6-4d2a-be53-06a985cc2272,204,,"[48.4, 36.2]",3764661,4,,,,0.9675665,,Left Foot,,,"[54.6, 45.2]",,Ground Pass,,10.928861,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['6f3c66fb-d319-420d-848d-b42d179b15b7'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.366,Pass,,2020/2021
,,,,,,,,,,,,,,1.510859,,,,,,,,,,,,,1d204b6e-e273-4604-90fb-dc3fa74d1e2d,207,,"[54.4, 45.5]",3764661,4,,,,-2.8703406,,Right Foot,,,"[37.5, 40.8]",,Ground Pass,,17.54138,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,"['1332d8c0-adb9-4bd7-b699-ce43127f50be', '3f0126be-7cb1-41c0-9605-62b8b6edacf6']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.243,Pass,True,2020/2021
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,932510de-b7ae-4716-b9c1-ae6b47a221a6,210,,"[37.2, 40.8]",3764661,4,,,,1.5038235,,Left Foot,,,"[38.3, 57.2]",,Ground Pass,,16.43685,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['006f34c2-ed72-4ee6-ae34-2847bc26ca8b'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.532,Pass,,2020/2021
,,,,,,,,,,,,,,1.537041,,,,,,,,,,,,,f5512cd1-d163-46e6-8244-4cf89fe4b884,213,,"[41.8, 55.8]",3764661,4,,,,0.8933512,,Right Foot,,,"[59.9, 78.3]",,Ground Pass,,28.876635,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,11,Barcelona,217,['7b50fecf-f0e6-4adc-814f-2bff2a15c8a1'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.713,Pass,,2020/2021
,,,,,,,,,,,,,,1.809064,,,,,,,,,,,,,fbd6c21b-32c6-4854-85b7-0ed5b3674cce,216,,"[70.6, 60.8]",3764661,5,,,,-1.7444675,,Left Foot,,,"[65.6, 32.3]",,Low Pass,,28.935272,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,11,Barcelona,217,['788cd7be-b184-42fc-a61b-ea20d0985c47'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.461,Pass,,2020/2021
,,,,,,,,,,,,,,2.372488,,,,,,,,,,,,,615b890f-7aa5-48ed-a20f-925b49e97f4c,219,,"[73.0, 22.5]",3764661,5,,,,-0.63954854,,Left Foot,,,"[93.3, 7.4]",,Ground Pass,,25.300198,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['9440cd91-8469-41c2-905b-2ee0c3c035c1'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.808,Pass,,2020/2021
,,,,,,,,,,,,,,1.479023,,,,,,,,,,,,,41e6a547-d41a-4ae4-b7c9-27d7e9197818,222,,"[110.0, 5.8]",3764661,5,,,,1.6951513,,Left Foot,True,,"[106.1, 37.0]",,High Pass,,31.442804,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,"['3a554c32-cc03-428f-8ef7-ec0aa4b81692', 'e4a8c59e-e2b1-4d95-8929-427d2ba6f3d2']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.697,Pass,,2020/2021
,,,,,,,,,,,,,,2.520296,,,,,,,,,,,,,cd833dfb-4c0a-4914-9a5d-06f8c9678751,226,,"[30.0, 62.8]",3764661,5,,,,0.80515844,,Head,,,"[42.4, 75.7]",,Low Pass,,17.893295,,,,Ander Capa Rodríguez,6699.0,,,,,Recovery,1,Regular Play,Raúl García Escudero,6391.0,Left Center Forward,12,Athletic Club,215,"['0be8b647-7a43-47e8-94d8-0d3f5e2acffc', '5ed675ea-5c33-44e9-81fc-6d69e8a3a864']",18,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:18.335,Pass,True,2020/2021
,,,,,,,,,,,,,,1.061261,,,,,,,,,,,,,f81fc213-d185-4eea-b27d-d6b7705312b9,229,,"[98.0, 50.2]",3764661,5,,,,-1.332052,,Right Foot,,,"[102.6, 31.3]",,Ground Pass,,19.451735,,,,Iker Muniain Goñi,6842.0,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,12,Athletic Club,215,['59de4f3b-7e07-4128-82d3-418497662672'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:27.201,Pass,,2020/2021
,,,,,,,,,,,,,,0.967865,,,,,,,,,,,,,643342ff-4c0e-4593-b9de-3b24a2dea08b,232,,"[106.3, 31.5]",3764661,5,,,,-0.6171914,c9011163-1aab-4bc6-8118-c8d28df7cb68,Right Foot,,,"[112.5, 27.1]",,Ground Pass,,7.602631,,,,Yuri Berchiche Izeta,3023.0,True,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Midfield,12,Athletic Club,215,['b1de44fe-ef3f-4ac5-92b7-71eac4269928'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:29.952,Pass,,2020/2021
,,,,,,,,,,,,,,1.130077,,,,,,,,,,,,,cf901cf4-9cee-4d3c-a628-ada2c8229985,236,,"[7.0, 44.1]",3764661,5,True,,,-0.86643857,,Right Foot,,,"[25.1, 22.8]",,Ground Pass,,27.951744,,,,Clément Lenglet,6826.0,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,13,Barcelona,217,['2961b7cd-cfdd-40b6-8180-a45509a63c24'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:05:44.742,Pass,,2020/2021
,,,,,,,,,,,,,,1.238062,,,,,,,,,,,,,1d436880-388b-4a3a-84a9-4607f11d3c44,238,,"[25.1, 22.8]",3764661,5,True,,,0.34206378,,Right Foot,,,"[38.3, 27.5]",,Ground Pass,,14.011781,,,,Pedro González López,30486.0,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,13,Barcelona,217,['de875f9f-e44e-432c-9506-fa5ca1aca1c5'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.157,Pass,,2020/2021
,,,,,,,,,,,,,,3.176783,,,,,,,,,,,,,6f6f1579-4698-41ac-9fb7-cd556f51c994,240,,"[36.5, 27.7]",3764661,5,,,,1.2777585,,Right Foot,,,"[50.5, 74.1]",,High Pass,,48.466072,,,,Sergino Dest,21881.0,,True,,,,1,From Goal Kick,Pedro González López,30486.0,Left Center Midfield,13,Barcelona,217,['11635b7b-2251-40f4-9840-168284e1a5df'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.312,Pass,,2020/2021
,,,,,,,,,,,,,,1.397348,,,,,,,,,,,,,40224e3c-da81-4bf6-a13b-3b3b3ab8bef9,243,,"[66.2, 77.1]",3764661,5,,,,-2.2000682,,Right Foot,,,"[57.1, 64.6]",,Ground Pass,,15.461565,,,,Frenkie de Jong,8118.0,,,,,,1,From Goal Kick,Sergino Dest,21881.0,Right Back,13,Barcelona,217,['aa9f2e70-19d5-44d9-b8e7-ad1aa0c297c3'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:05:56.244,Pass,,2020/2021
,,,,,,,,,,,,,,1.04449,,,,,,,,,,,,,0d80b7dc-7451-417b-a8e8-df5b040c3783,246,,"[75.4, 69.0]",3764661,6,,,,1.3385073,,Right Foot,,,"[77.6, 78.3]",,Ground Pass,,9.556673,,,,Sergino Dest,21881.0,,,,,,1,From Goal Kick,Frenkie de Jong,8118.0,Right Center Midfield,13,Barcelona,217,['ba72cc26-e958-40f6-ba67-b973075b6bc5'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:06:02.069,Pass,,2020/2021
,,,,,,,,,,,,,,1.099305,,,,,,,,,,,,,a6a0a1fb-d920-4278-8d96-c99b34780c15,249,,"[77.6, 78.3]",3764661,6,,,,-2.227754,,Right Foot,,,"[65.8, 63.0]",,Ground Pass,,19.321749,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Goal Kick,Sergino Dest,21881.0,Right Back,13,Barcelona,217,['4adc2e25-5f39-4859-8b0d-3be4d5af36a0'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:06:04.045,Pass,,2020/2021
,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,387731be-3ff2-4e69-ad96-9baae0b42741,252,,"[63.8, 56.4]",3764661,6,,,,-2.1018264,,Right Foot,,,"[56.4, 43.8]",,Ground Pass,,14.612324,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Barcelona,217,['ea7d1ad3-2e80-4848-a228-b4d078aba490'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.418,Pass,,2020/2021
,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,f21de4ad-d2c0-4b09-b573-11cbe429ff49,255,,"[56.8, 41.6]",3764661,6,,,,-1.1914173,,Right Foot,,,"[62.9, 26.3]",,Ground Pass,,16.471188,,,,Clément Lenglet,6826.0,,,,,,1,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,13,Barcelona,217,['917b6bcb-07ed-48d5-8549-2355678c7a9b'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.766,Pass,,2020/2021
,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,2f2232f0-e8ef-4f64-8066-b0177f6770e4,258,,"[63.4, 27.7]",3764661,6,,,,2.1730838,,Left Foot,,,"[56.8, 37.3]",,Ground Pass,,11.649893,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,13,Barcelona,217,['63cbca7c-6f0c-48d2-8463-f35fce018e2d'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:06:11.732,Pass,,2020/2021
,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,c25ec0ee-5ac1-44cd-8a5b-af518d70b0cc,261,,"[62.1, 38.6]",3764661,6,,,,-1.4474586,,Right Foot,,,"[63.6, 26.5]",,Ground Pass,,12.19262,,,,Clément Lenglet,6826.0,,,,,,1,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,13,Barcelona,217,['9ff258fe-3bff-4e88-b74e-ccd7678382c1'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:06:15.968,Pass,,2020/2021
,,,,,,,,,,,,,,1.066585,,,,,,,,,,,,,82214323-fca9-4345-b4e2-80de619081c8,264,,"[70.3, 15.5]",3764661,6,,,,1.2453004,,Left Foot,,,"[73.0, 23.5]",,Ground Pass,,8.44334,,,,Pedro González López,30486.0,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,13,Barcelona,217,['59185318-e425-4cec-a9bd-1ee8376e0bab'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.794,Pass,,2020/2021
