bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[65.6, 10.8]",,,,,,,,,,,,0.331,,,,,,,,,,,,,,9b4021c4-e9b8-42a0-aa80-36005d00098e,3145,,"[65.1, 9.8]",266670,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Moreno Balaguero,6766.0,Center Attacking Midfield,157,Espanyol,214,"['51293fbf-c4c7-4323-80f4-382623b0f31b', '80a46c60-9d39-400b-a94c-b632bb21dc11', 'a38f94f2-df4a-4b68-b4f8-cb11f01ea3a3']",55,,,,,,,,,,,,,,,,Espanyol,214,00:36:55.244,Carry,True,2015/2016
,,,,"[65.4, 46.8]",,,,,,,,,,,,0.908843,,,,,,,,,,,,,,fb6a06c0-82ef-4b83-81b3-e29b43511381,3150,,"[65.1, 44.0]",266670,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papa Kouly Diop,6867.0,Left Defensive Midfield,157,Espanyol,214,"['44321634-20c0-48c2-8af3-548ef544d070', '57aa8ff9-bd42-4cb1-9372-9d24daa5e174', '815fd3cb-6c46-4521-807d-c34b3bdd84b8']",59,,,,,,,,,,,,,,,,Espanyol,214,00:36:59.629,Carry,True,2015/2016
,,,,"[44.4, 64.0]",,,,,,,,,,,,6.8495,,,,,,,,,,,,,,ad6f5d1d-e823-416e-93a2-5029e81df7ab,3162,,"[32.5, 65.5]",266670,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,159,Barcelona,217,"['23322b02-4f53-4665-ac2a-eeace29b7e0b', 'e6caed76-a4e1-4720-8f8e-2cb97714daa7']",38,,,,,,,,,,,,,,,,Barcelona,217,00:37:38.020,Carry,,2015/2016
,,,,"[76.8, 6.2]",,,,,,,,,,,,1.0594,,,,,,,,,,,,,,5db4c352-e43a-471a-affd-576634632dae,3165,,"[70.9, 5.6]",266670,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,159,Barcelona,217,"['75ec301e-3b66-452d-a4ee-bfd8f3d15ed0', 'bd7d73ad-9216-4f7a-8635-dd739d0d6794']",48,,,,,,,,,,,,,,,,Barcelona,217,00:37:48.125,Carry,,2015/2016
,,,,"[84.4, 20.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,27f8abd0-66d5-469e-aef1-a8394ce5df80,3169,,"[87.1, 20.9]",266670,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,159,Barcelona,217,"['573e3bf9-2ce3-412f-8472-6fdf51869463', '954122f3-53a3-4735-98f5-a2e53a24455e', 'ad3c56c6-dcbe-48dd-b341-9fd15d6f6984']",50,,,,,,,,,,,,,,,,Barcelona,217,00:37:50.316,Carry,True,2015/2016
,,,,"[78.1, 19.1]",,,,,,,,,,,,2.300578,,,,,,,,,,,,,,14570b2a-9370-4238-88de-c2c559dd61cc,3172,,"[70.5, 17.8]",266670,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,159,Barcelona,217,"['880e2447-8437-4cd8-aa6a-fcf1019e6eee', 'defb6ff4-4943-486e-b7fe-60061268ebd8']",51,,,,,,,,,,,,,,,,Barcelona,217,00:37:51.694,Carry,,2015/2016
,,,,"[98.7, 15.7]",,,,,,,,,,,,3.255469,,,,,,,,,,,,,,bc4d682b-3224-463f-be6f-0a9fe4d68167,3175,,"[87.1, 3.3]",266670,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,159,Barcelona,217,"['07ae5a69-73f8-4643-819a-6ce06ffb091b', '5842ae2e-cc51-4612-88ca-63aeb313dd48', '9eb24773-4437-4cd1-aa47-2f6cd249f56e']",55,,,,,,,,,,,,,,,,Barcelona,217,00:37:55.849,Carry,True,2015/2016
,,,,"[96.8, 14.6]",,,,,,,,,,,,0.781531,,,,,,,,,,,,,,02cb2fdb-f2c2-4fea-8971-7a2a49231560,3179,,"[98.7, 15.7]",266670,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,159,Barcelona,217,"['080e1b71-78e7-4078-aaf1-6e0f6af56b99', '33478c7b-ac79-486e-8e59-0ba18b44cc36', '5842ae2e-cc51-4612-88ca-63aeb313dd48', 'a08776dd-6e52-4095-91a1-0689012ef6b3']",59,,,,,,,,,,,,,,,,Barcelona,217,00:37:59.105,Carry,True,2015/2016
,,,,"[85.8, 14.4]",,,,,,,,,,,,0.6549,,,,,,,,,,,,,,68c07f6c-ecd0-462e-b470-4d5572f71515,3183,,"[87.3, 15.7]",266670,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,159,Barcelona,217,"['3609f101-878e-457c-86eb-efc12287db44', 'afc22018-600e-45ed-bf16-9ff9b5dc8082', 'e7051eb8-6752-4c0e-9854-1a47d66aabf9']",1,,,,,,,,,,,,,,,,Barcelona,217,00:38:01.270,Carry,True,2015/2016
,,,,"[77.0, 53.7]",,,,,,,,,,,,2.495992,,,,,,,,,,,,,,99ef1752-37ea-49d5-b0c1-ac3f9a1d8780,3187,,"[70.1, 51.8]",266670,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,159,Barcelona,217,"['29b6329c-491f-416e-af8d-b9ce9071e2b6', '722c38d7-a275-4a31-abac-25a72ac6f61c', 'deabd6c3-b505-4463-800c-f39228db3ac8']",3,,,,,,,,,,,,,,,,Barcelona,217,00:38:03.683,Carry,True,2015/2016
,,,,"[94.9, 52.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,8cac732f-d484-4156-b53a-527521e0d01a,3192,,"[95.9, 52.1]",266670,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,159,Barcelona,217,"['6caa875b-9f6c-4bff-81ca-76567c6e0b9f', '8b9f006d-22e2-49d4-8306-095ef2cac945', 'cae68f0a-2583-4b01-bc38-510b61d97239']",6,,,,,,,,,,,,,,,,Barcelona,217,00:38:06.944,Carry,True,2015/2016
,,,,"[33.3, 50.6]",,,,,,,,,,,,1.3442,,,,,,,,,,,,,,47ada7c2-cdf8-4588-8135-15403b24d36e,3203,,"[37.3, 51.0]",266670,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,161,Barcelona,217,"['22295267-cc0b-44ad-810d-5ff1a0562f2d', '3dfe1bae-8140-4959-9abb-f7b8e5265641', 'e08eb9a0-809b-4769-a730-ebda910887ae']",41,,,,,,,,,,,,,,,,Barcelona,217,00:38:41.873,Carry,True,2015/2016
,,,,"[41.9, 36.7]",,,,,,,,,,,,1.6564,,,,,,,,,,,,,,d0e92830-728b-456a-a742-b0cdea2bc91c,3207,,"[36.5, 36.1]",266670,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,161,Barcelona,217,"['49b8bc62-3c9b-4017-8c51-be2942e0f040', '6ebe4d1e-5cff-45da-9b4d-29894185ebf0', 'eee0d651-0364-42f1-bd79-95dbc11dc030']",44,,,,,,,,,,,,,,,,Barcelona,217,00:38:44.310,Carry,True,2015/2016
,,,,"[62.9, 13.4]",,,,,,,,,,,,1.386302,,,,,,,,,,,,,,b6e0fd52-cb68-49c8-b088-dba4e33cae51,3211,,"[62.7, 11.9]",266670,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,161,Barcelona,217,"['192ed441-b1f4-4fef-842b-85be505f479a', '5bc35f9e-15b5-4808-bc80-facf09950977', 'e008125e-7e00-474e-9dbd-0193973c730b']",47,,,,,,,,,,,,,,,,Barcelona,217,00:38:47.212,Carry,True,2015/2016
,,,,"[72.1, 68.8]",,,,,,,,,,,,3.845675,,,,,,,,,,,,,,8ba4c471-be66-4e05-99c1-8981abd67e8b,3215,,"[57.2, 66.7]",266670,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier López Rodríguez,6791.0,Right Back,162,Espanyol,214,"['1a35b05e-5301-46ca-a8ff-5c3cfe3b8d5f', '3a06f0eb-529f-461c-b135-3ada707bc50f', 'f167537a-5d66-4fbe-807d-1d9bf39cd6dc']",48,,,,,,,,,,,,,,,,Espanyol,214,00:38:48.598,Carry,True,2015/2016
,,,,"[70.0, 65.5]",,,,,,,,,,,,3.0099,,,,,,,,,,,,,,4472b4f8-2f1c-4b13-9db3-120216239825,3219,,"[65.1, 56.4]",266670,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,162,Espanyol,214,"['862605d7-b961-4613-92d4-448e68e9b743', 'a58a6b70-ddae-4c1a-9580-5c2e57b0b623', 'de56a449-331e-4ae5-8fee-fdb6192f1f70']",53,,,,,,,,,,,,,,,,Espanyol,214,00:38:53.484,Carry,True,2015/2016
,,,,"[79.4, 77.6]",,,,,,,,,,,,1.177571,,,,,,,,,,,,,,9bbcf638-0550-48cb-b952-658b979bfbb1,3223,,"[77.1, 77.2]",266670,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Left Wing,162,Espanyol,214,"['24fe951f-7e93-4e9d-93c9-39716f612f1a', '3910f8b0-c930-4bd1-80f6-245338c7ff49', 'cdd080ae-9fbc-4e54-9222-32e29ba1ff6e']",58,,,,,,,,,,,,,,,,Espanyol,214,00:38:58.238,Carry,True,2015/2016
,,,,"[93.7, 73.9]",,,,,,,,,,,,0.5508,,,,,,,,,,,,,,14e4cdde-3238-4d1d-b8b8-7c0f185eaa9e,3227,,"[93.1, 73.9]",266670,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,162,Espanyol,214,"['1ed6c4b3-475e-4213-ad86-2011ae3e8e9e', 'c2f99959-d887-4f87-9f3d-812c7ef3d53d']",1,,,,,,,,,,,,,,,,Espanyol,214,00:39:01.558,Carry,,2015/2016
,,,,"[35.8, 27.7]",,,,,,,,,,,,0.280792,,,,,,,,,,,,,,fc481b60-279d-4ddf-a006-e1443ec8e870,3232,,"[35.8, 27.7]",266670,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,163,Barcelona,217,"['15761c9a-91a6-4ac5-9a13-103b9f818f69', '30094f90-5030-42f2-b748-4fde87443e6c']",5,,,,,,,,,,,,,,,,Barcelona,217,00:39:05.867,Carry,,2015/2016
,,,,"[79.1, 0.4]",,,,,,,,,,,,4.41974,,,,,,,,,,,,,,166bc6d8-fe6b-4d34-ae3a-2a0ac9ae85b8,3240,,"[44.2, 2.7]",266670,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,164,Barcelona,217,"['7fac86cf-328e-4f8d-be4a-87d642cc31bc', 'edb938b9-1c09-4ff7-ae6a-a4aa61ba0c65', 'f95a3c60-0844-42ac-ba7f-83ef7e5baa98']",19,,,,,,,,,,,,,,,,Barcelona,217,00:39:19.579,Carry,True,2015/2016
,,,,"[81.0, 7.1]",,,,,,,,,,,,0.73586,,,,,,,,,,,,,,c71a333e-60bf-4181-9ec3-33fa713ba624,3246,,"[82.3, 6.2]",266670,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,164,Barcelona,217,"['d8fc413f-602a-4666-9036-7baaf820364d', 'd9594c45-0a33-4add-8de3-aa21e44b1e3b', 'e401aaca-b61f-41e9-b89e-5cefcefdcc46']",25,,,,,,,,,,,,,,,,Barcelona,217,00:39:25.511,Carry,True,2015/2016
,,,,"[12.6, 62.5]",,,,,,,,,,,,0.953762,,,,,,,,,,,,,,fbedfb3d-f4fb-47d8-bb6f-77ec077808e4,3256,,"[15.3, 58.7]",266670,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,165,Espanyol,214,"['545baf6a-6048-4d81-a483-6ab5cf366513', '6ff69fec-03bd-4c3a-8a96-40a3c8734d88', 'ace61e65-dca7-4e6a-a01e-7b0f6dd6f219']",30,,,,,,,,,,,,,,,,Espanyol,214,00:39:30.066,Carry,True,2015/2016
,,,,"[65.1, 68.2]",,,,,,,,,,,,3.314157,,,,,,,,,,,,,,249f3bf3-c612-41e4-89aa-efa90c9d6f04,3271,,"[66.2, 65.5]",266670,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Papa Kouly Diop,6867.0,Left Defensive Midfield,166,Espanyol,214,"['135d1f47-7ab9-4ad1-93cd-7b399b402538', '2619bd8a-df58-4cd0-9462-81dfa910d76c', '3094bba1-338e-4aa8-806b-82d9038ce799']",26,,,,,,,,,,,,,,,,Espanyol,214,00:40:26.233,Carry,True,2015/2016
,,,,"[118.5, 56.0]",,,,,,,,,,,,1.0816,,,,,,,,,,,,,,d49b5d69-272e-47d3-93c5-966ca09b8cd8,3284,,"[118.7, 53.5]",266670,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hernán Arsenio Pérez González,6838.0,Left Wing,167,Espanyol,214,"['116f8dd6-c091-47a2-af6a-aa8141ddcf79', '4d18bf9c-3719-4979-8ee9-63ac9062f9f9']",41,,,,,,,,,,,,,,,,Espanyol,214,00:41:41.442,Carry,,2015/2016
,,,,"[111.8, 68.0]",,,,,,,,,,,,0.7462,,,,,,,,,,,,,,8a1ffaaa-b224-43f4-ad75-dc3984093512,3287,,"[111.8, 68.0]",266670,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Moreno Balaguero,6766.0,Center Attacking Midfield,167,Espanyol,214,"['34282708-7800-40be-8957-75c285e40e2b', 'c7736443-b428-456c-8d23-78da4c840cd6']",43,,,,,,,,,,,,,,,,Espanyol,214,00:41:43.355,Carry,,2015/2016
,,,,"[5.4, 55.4]",,,,,,,,,,,,1.8513,,,,,,,,,,,,,,2d1bdafd-2da8-46c2-b79c-a34d4ccb7290,3296,,"[2.0, 56.3]",266670,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,168,Barcelona,217,"['812025d7-6263-43b3-9f81-cc753214161e', '843561c9-7316-4f71-88c0-8b34b42d6dcf', 'd1098c6f-ff70-455c-abc7-20c0e5f78dd8']",48,,,,,,,,,,,,,,,,Barcelona,217,00:41:48.296,Carry,True,2015/2016
,,,,"[7.7, 73.3]",,,,,,,,,,,,0.806554,,,,,,,,,,,,,,f88ecd79-f410-47a9-ba1f-cc36a67cf40c,3300,,"[10.0, 68.9]",266670,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,168,Barcelona,217,"['af575611-02f5-469c-9e85-f70f14735a79', 'c1e7a0d0-d3cf-4765-bcff-e219316bba5c', 'f1ef34ba-bde5-432c-baee-dcf9d53b30bd']",51,,,,,,,,,,,,,,,,Barcelona,217,00:41:51.277,Carry,True,2015/2016
,,,,"[28.5, 75.6]",,,,,,,,,,,,0.098819,,,,,,,,,,,,,,0d34ef8b-97e1-450b-9ae0-3d35468f2b44,3306,,"[29.3, 75.4]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,169,Barcelona,217,"['a7ef5a4a-b63c-4051-866e-4952d49b577a', 'ae67eaf2-784f-4ff5-8e2d-039de9bcc14a', 'b5d8510c-a817-4458-a2d7-103e3e6d8fd5']",3,,,,,,,,,,,,,,,,Barcelona,217,00:42:03.331,Carry,True,2015/2016
,,,,"[17.5, 76.2]",,,,,,,,,,,,0.31823,,,,,,,,,,,,,,f7b81796-7f4c-45b5-aaea-f016400832c9,3311,,"[16.5, 73.9]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,169,Barcelona,217,"['41021bb4-98b4-4c2b-a1da-13e33e694f6e', '70494bef-b6e7-4f3a-bb46-08146bd06db2', 'a0573bbb-1001-4c54-a6ad-c28c70ee71d9']",5,,,,,,,,,,,,,,,,Barcelona,217,00:42:05.481,Carry,True,2015/2016
,,,,"[22.2, 75.4]",,,,,,,,,,,,1.531469,,,,,,,,,,,,,,6dd11499-9cc5-46b3-8222-fa01a8793474,3314,,"[17.5, 76.2]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,169,Barcelona,217,"['41021bb4-98b4-4c2b-a1da-13e33e694f6e', '70494bef-b6e7-4f3a-bb46-08146bd06db2', 'a2c01e00-c347-4de2-806b-6c24ff71f2d2']",5,,,,,,,,,,,,,,,,Barcelona,217,00:42:05.799,Carry,True,2015/2016
,,,,"[20.7, 46.6]",,,,,,,,,,,,1.5635,,,,,,,,,,,,,,886919c6-af5e-4aba-9d18-517b1e9a7453,3317,,"[23.2, 43.2]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,169,Barcelona,217,"['b4e32797-1f1c-4d77-8c09-8fe812f6911e', 'e5e39947-1828-4a21-ae17-9f124a2f70f5', 'fc6a6991-459e-4f5d-b8dd-45d3ed201ba1']",9,,,,,,,,,,,,,,,,Barcelona,217,00:42:09.135,Carry,True,2015/2016
,,,,"[21.1, 52.1]",,,,,,,,,,,,0.767917,,,,,,,,,,,,,,bdb5195b-6796-44c2-8375-472fb8c4064a,3321,,"[20.7, 46.6]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,169,Barcelona,217,"['6cd9014c-a747-42d8-b1fd-decbad9d93b7', '7a343303-e07e-4e51-bb90-447acfdf2cce', '9dff1c9e-81ab-47d2-9971-5a4b6f19f267', 'fc6a6991-459e-4f5d-b8dd-45d3ed201ba1']",10,,,,,,,,,,,,,,,,Barcelona,217,00:42:10.698,Carry,True,2015/2016
,,,,"[34.2, 63.0]",,,,,,,,,,,,3.142678,,,,,,,,,,,,,,b605d71e-e951-4ad3-9697-2cc3331027f3,3324,,"[21.1, 52.1]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,169,Barcelona,217,"['7a343303-e07e-4e51-bb90-447acfdf2cce', '9dff1c9e-81ab-47d2-9971-5a4b6f19f267', 'b42625ec-8d38-44fd-934b-a66d56dd59d8']",11,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.466,Carry,True,2015/2016
,,,,"[55.6, 19.7]",,,,,,,,,,,,3.593288,,,,,,,,,,,,,,88730e08-576b-40d8-8361-fb64db8cf0d6,3327,,"[38.8, 21.6]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,169,Barcelona,217,"['ab961626-57b5-4d01-a3eb-9562f142bea5', 'cf39e725-6862-4dd6-9375-906ed7c9386f']",16,,,,,,,,,,,,,,,,Barcelona,217,00:42:16.743,Carry,,2015/2016
,,,,"[77.2, 14.9]",,,,,,,,,,,,3.435295,,,,,,,,,,,,,,b8b08112-bd46-4256-96ca-1d97f4d06075,3330,,"[64.2, 6.0]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,169,Barcelona,217,"['17b423e8-62cc-45b2-a247-61d88b3fb862', '43c64ad3-6f7b-4c75-8a35-80c2683ce51c', '44aa9dc9-8031-4b18-ac6e-a802a856d9f8']",22,,,,,,,,,,,,,,,,Barcelona,217,00:42:22.245,Carry,True,2015/2016
,,,,"[82.3, 22.2]",,,,,,,,,,,,1.075546,,,,,,,,,,,,,,6c5fd64c-e7e8-438d-800c-342b8f66fe3b,3335,,"[78.9, 22.6]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,169,Barcelona,217,"['0770196f-1885-4677-af52-7cf8d31340b3', 'ef4902e5-fb3d-4a6a-8087-bc8805bd113e']",26,,,,,,,,,,,,,,,,Barcelona,217,00:42:26.574,Carry,,2015/2016
,,,,"[86.3, 55.8]",,,,,,,,,,,,5.594784,,,,,,,,,,,,,,8d7b1b86-43fb-430a-8b31-5a38c9a659d8,3341,,"[88.8, 64.7]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,169,Barcelona,217,"['77af1a9e-d966-4246-8abd-1120159047d0', '912bbf74-e592-4240-8881-86d589e7464e', 'b52c4963-0811-495e-85dc-f4e66655c54b']",32,,,,,,,,,,,,,,,,Barcelona,217,00:42:32.273,Carry,True,2015/2016
,,,,"[80.2, 32.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,fbb32667-2aa5-4514-a780-abed6ef761e9,3345,,"[80.2, 32.5]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,169,Barcelona,217,"['23e30094-9d6b-4db5-b514-7958da100380', '4f810750-1654-4a1c-82da-5c4bb46e4248']",39,,,,,,,,,,,,,,,,Barcelona,217,00:42:39.327,Carry,,2015/2016
,,,,"[94.5, 14.0]",,,,,,,,,,,,0.994958,,,,,,,,,,,,,,7ac36a07-d36b-4c20-bd0c-75970f3abd9a,3348,,"[94.5, 14.0]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,169,Barcelona,217,"['562f4143-6518-4275-9834-f1ebfc81374f', '6384704f-f668-470c-908e-535a06e7c3ae']",40,,,,,,,,,,,,,,,,Barcelona,217,00:42:40.729,Carry,,2015/2016
,,,,"[101.4, 43.0]",,,,,,,,,,,,0.5244,,,,,,,,,,,,,,3b8b7a72-2d1a-4601-8750-e4e059ce2cc8,3351,,"[102.7, 43.6]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,169,Barcelona,217,"['83eced5d-c318-4367-a441-759825f49eb4', 'cacbc31b-fc43-4e63-a9b0-aa3503977291']",43,,,,,,,,,,,,,,,,Barcelona,217,00:42:43.278,Carry,,2015/2016
,,,,"[93.4, 54.2]",,,,,,,,,,,,1.187,,,,,,,,,,,,,,b28aced0-8768-4e53-8cf1-469d83a8849c,3356,,"[89.0, 56.5]",266670,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,169,Barcelona,217,"['8aaffa3e-cd9a-41ce-a936-651f2b85596c', 'b65dfb0c-f849-413a-8b05-865d6b141bf5']",46,,,,,,,,,,,,,,,,Barcelona,217,00:42:46.049,Carry,,2015/2016
,,,,"[64.6, 58.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,a6a4aa85-ae68-4b51-bffc-d23a557e7a49,3379,,"[66.1, 59.0]",266670,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,171,Espanyol,214,"['0a2ca5bc-3bf7-483d-a6df-d9ca56403312', '517abea6-fe45-4cd6-811e-25b4cdd27619', '8eb1482e-62e5-4998-931e-ec0f8469d4fa']",29,,,,,,,,,,,,,,,,Barcelona,217,00:44:29.332,Carry,True,2015/2016
,,,,"[52.5, 19.2]",,,,,,,,,,,,0.794555,,,,,,,,,,,,,,f1b2fa3a-57b2-4e94-9b9e-7a96f7a38c5a,3385,,"[53.2, 18.8]",266670,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abraham González Casanova,27148.0,Right Defensive Midfield,171,Espanyol,214,"['534d32a5-6a47-44de-bf37-d2e3b92bb232', '69dd0e75-10aa-4f80-8519-f1539c9f2c3b', 'b014df65-6e5a-4bc1-b568-37f224f73495']",34,,,,,,,,,,,,,,,,Espanyol,214,00:44:34.596,Carry,True,2015/2016
,,,,"[51.6, 36.5]",,,,,,,,,,,,0.0317,,,,,,,,,,,,,,e10ffbd7-a9e9-4bd0-b8db-88d7b06f8a01,3400,,"[52.2, 36.3]",266670,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,172,Espanyol,214,"['69d43c20-2f41-46f6-bd24-997612afb190', '6aec343a-c56c-464e-8ca1-b3a46cca5168', '9592b633-8b32-4d71-b783-f4a3374a3b7c']",17,,,,,,,,,,,,,,,,Barcelona,217,00:45:17.853,Carry,True,2015/2016
,,,,"[66.0, 40.2]",,,,,,,,,,,,1.177993,,,,,,,,,,,,,,52f5103d-44bd-48c7-b05a-f182a666bd55,3404,,"[60.1, 38.6]",266670,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enzo Pablo Roco Roco,16456.0,Left Center Back,172,Espanyol,214,"['06c4266d-2f28-497d-8aa7-7dc2e66b6d67', 'bb78ae0f-567e-404e-8124-16b7af579f2c', 'fbd95dd0-d1e6-40cc-a956-159865083ef9']",18,,,,,,,,,,,,,,,,Espanyol,214,00:45:18.926,Carry,True,2015/2016
,,,,"[85.3, 27.0]",,,,,,,,,,,,2.2881,,,,,,,,,,,,,,53467661-7870-45be-8cec-caf8972343ea,3409,,"[70.0, 31.2]",266670,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Asensio Willemsen,5719.0,Right Wing,172,Espanyol,214,"['29c65eed-6f26-4164-becc-a0cf2ebbdb47', '2d0fea05-4657-4cd4-acee-3e27e0d4b372']",21,,,,,,,,,,,,,,,,Espanyol,214,00:45:21.597,Carry,,2015/2016
