50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.668,,,,,,,,,,,,,,792a93ee-0f7e-4d3f-b6ae-7b218e37eec6,3022,,,"[106.3, 37.7]",69213,85,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,198,Barcelona,217,"['d4cbd962-399a-471a-b418-d2b885896e98', 'e5e38f3e-7fdf-4d9c-b4b0-8abc5467ba1c', 'e890aa68-d55d-4cad-ab57-4d65b177656a']",22,True,Head,"[113.8, 39.4]",,"[{'location': [113.7, 45.4], 'player': {'id': 26243, 'name': 'Iván Daniel Alonso Vallejo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [119.1, 39.5], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.5, 42.5], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.1, 41.5], 'player': {'id': 26609, 'name': 'Pablo Daniel Osvaldo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.7, 43.6], 'player': {'id': 26605, 'name': 'Ben Sahar'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.6, 39.9], 'player': {'id': 7909, 'name': 'Nicolás Martín Pareja'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 41.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.0, 37.6], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.0, 32.8], 'player': {'id': 26170, 'name': 'Francisco Javier Chica Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.6, 32.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.0, 32.4], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.2, 39.8], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.7, 32.7], 'player': {'id': 24744, 'name': 'Juan Daniel Forlín'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.0, 42.4], 'player': {'id': 6886, 'name': 'Dídac Vilá Rosselló'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 39.9], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",a0c60e85-e638-4c5a-b389-79678fb175ab,Blocked,0.06291397,Normal,Open Play,,,,,,Barcelona,217,00:40:22.735,Shot,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.3, 39.2]",,Set,,,Shot Faced,3917f907-9e01-4d2e-85bc-abca4004c065,195,,,"[1.3, 39.2]",69213,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,14,Espanyol,214,['28c8071c-936c-4ddb-9d45-3177efa83571'],48,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.740,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,Right Foot,,Clear,,,,Keeper Sweeper,707ce4a9-5bac-4a73-b019-9aabc4bd0a39,626,,,"[25.2, 47.5]",69213,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,35,Barcelona,217,['2661acd6-4a21-46f7-bb87-3a8cd9e98137'],19,,,,,,,,,,,,,,,,Espanyol,214,00:16:19.138,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,,Collected,f1c4a46b-a656-41ce-8972-7b55d1b2419a,752,,,"[6.3, 42.4]",69213,20,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,43,Barcelona,217,['6dc0437d-1950-4816-8d89-ba027b196c2c'],25,,,,,,,,,,,,,,,,Barcelona,217,00:20:25.803,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,,Standing,Shot Saved,7fa73429-4b55-4448-9850-1fda62d87174,904,,,"[1.3, 41.1]",69213,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,53,Barcelona,217,['e72f7715-3ba1-44f1-88d9-04af52798603'],2,,,,,,,,,,,,,,,,Barcelona,217,00:24:02.636,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.0, 41.6]",,Set,,,Shot Faced,3a86a49d-e664-419b-94b2-f7e200f36cb0,928,,,"[1.0, 41.6]",69213,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,59,Espanyol,214,['18d2cce7-1355-4c06-afc8-4a85e3cba49c'],43,,,,,,,,,,,,,,,,Barcelona,217,00:25:43.239,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.4, 40.0]",,Set,,,Shot Faced,67961d9f-5586-4b7a-ba72-62f0310add13,978,,,"[1.4, 40.0]",69213,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,66,Espanyol,214,['459b1367-f406-4c9d-976b-56ee6555aaa7'],24,,,,,,,,,,,,,,,,Barcelona,217,00:29:24.618,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,,Standing,Shot Saved,8d26cc11-9488-489e-b419-14e34bc0c1a9,1433,,,"[1.5, 42.0]",69213,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,88,Espanyol,214,['8f61eac4-c34e-45e4-b9b0-580327073608'],3,,,,,,,,,,,,,,,,Espanyol,214,00:40:03.000,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.8, 42.0]",,Set,,,Shot Faced,1db1da08-cfc4-4e45-a0d0-ca7cfd14a7c8,1591,,,"[0.8, 42.0]",69213,44,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Víctor Valdés Arribas,20176.0,Goalkeeper,101,Espanyol,214,['c664514b-4cd4-493a-83fd-861f48ab2877'],20,,,,,,,,,,,,,,,,Barcelona,217,00:44:20.984,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Danger,Moving,True,Standing,Shot Saved to Post,ebd2b2d6-2a83-4d86-a26f-025cc9f45210,1594,,,"[0.6, 37.8]",69213,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,101,Espanyol,214,['9458ff46-3fc2-4ded-97c6-bb1d4ca66598'],21,,,,,,,,,,,,,,,,Barcelona,217,00:44:21.767,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,,Standing,Shot Saved,902c8fc8-5726-42bc-a1cd-2ea7d1ffec63,1605,,,"[1.3, 40.2]",69213,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,102,Espanyol,214,['aae885e1-b5a7-4b6d-8a28-226ba68d8e8f'],19,,,,,,,,,,,,,,,,Barcelona,217,00:45:19.637,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,Head,,Clear,,,,Keeper Sweeper,34b48020-065c-43f8-8b6c-4330afff9e27,1715,,,"[34.6, 33.2]",69213,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,113,Barcelona,217,,42,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.821,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.7, 39.5]",,Set,,,Shot Faced,59a53b02-b4b8-40ec-8585-2640f6a7d859,2129,,,"[2.7, 39.5]",69213,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,134,Barcelona,217,['0b72be4e-ec99-4012-bfba-a96a3892340f'],18,,,,,,,,,,,,,,,,Espanyol,214,00:14:18.873,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.7, 41.4]",,Set,,,Shot Faced,a6138858-7328-4400-9f20-bd0e0ee85288,2349,,,"[1.7, 41.4]",69213,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,146,Barcelona,217,['733678fa-b474-4ffa-a2d2-0bb09abcdbf8'],9,,,,,,,,,,,,,,,,Espanyol,214,00:21:09.988,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,,Collected,e83a910c-35a2-4486-80cc-d9c8cdadb4c6,2627,,,"[4.6, 37.1]",69213,72,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Idriss Carlos Kameni,26103.0,Goalkeeper,161,Espanyol,214,['7423929f-0643-4378-ba79-c3ed91e011c3'],50,,,,,,,,,,,,,,,,Espanyol,214,00:27:50.558,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,,Collected,f8307db0-28d8-48c1-8cfa-9ad545d351dc,2789,,,"[6.0, 47.5]",69213,76,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Idriss Carlos Kameni,26103.0,Goalkeeper,171,Espanyol,214,['4fecaf96-2b17-4a70-8c62-e22d9dc6f8e4'],35,,,,,,,,,,,,,,,,Espanyol,214,00:31:35.612,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,,Standing,Shot Saved,bae21c81-d41d-48af-853a-75d0baa9a3f7,2855,,,"[2.6, 38.1]",69213,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,176,Barcelona,217,['3829dbfa-3cf8-4b9f-9429-0a7892e3c8fc'],21,,,,,,,,,,,,,,,,Barcelona,217,00:34:21.605,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,,Collected,db4acf8b-d249-4e4d-97b4-43720beb4306,2875,,,"[4.1, 44.1]",69213,79,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Idriss Carlos Kameni,26103.0,Goalkeeper,183,Espanyol,214,['d8dc12b7-69a2-4945-a7fb-14c84af7a6ef'],41,,,,,,,,,,,,,,,,Espanyol,214,00:34:41.745,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.8, 39.8]",,Set,,,Shot Faced,69b6d28c-eb67-4c52-814e-81de24dcf352,2892,,,"[0.8, 39.8]",69213,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,184,Espanyol,214,['d95e1b4a-4da7-44a2-9834-0d7aee9a4a39'],9,,,,,,,,,,,,,,,,Barcelona,217,00:35:09.199,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.0, 40.6]",,Set,,,Shot Faced,256da4a9-97f0-4836-8f38-e9d5d8d0c5dc,2924,,,"[1.0, 40.6]",69213,81,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,187,Espanyol,214,['20cf27c1-3f8f-432c-87bb-d04404ecb3f1'],28,,,,,,,,,,,,,,,,Barcelona,217,00:36:28.144,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.0, 40.6]",,Set,,,Shot Faced,d4cbd962-399a-471a-b418-d2b885896e98,3024,,,"[1.0, 40.6]",69213,85,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Idriss Carlos Kameni,26103.0,Goalkeeper,198,Barcelona,217,['792a93ee-0f7e-4d3f-b6ae-7b218e37eec6'],23,,,,,,,,,,,,,,,,Espanyol,214,00:40:23.683,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,,Punch,2eb920e5-d600-47c6-9df0-c922e4c8f9e5,3030,,,"[6.5, 39.2]",69213,85,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Idriss Carlos Kameni,26103.0,Goalkeeper,198,Barcelona,217,['751ebfe4-3c3d-4642-89b2-d97e2fa75947'],37,,,,,,,,,,,,,,,,Espanyol,214,00:40:37.107,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,,Collected,d4006fc4-5dd0-4e0a-904b-3a22ea1992cb,3110,,,"[10.4, 38.1]",69213,88,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Idriss Carlos Kameni,26103.0,Goalkeeper,208,Espanyol,214,['6f462ac6-a294-486f-80cc-58f010ec3c78'],34,,,,,,,,,,,,,,,,Espanyol,214,00:43:34.824,Goal Keeper,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,,Collected,d23ac4c9-3db2-4551-8203-3758ece9ad6e,3161,,,"[7.2, 39.3]",69213,90,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Idriss Carlos Kameni,26103.0,Goalkeeper,212,Espanyol,214,['7778da79-d302-457d-b2c1-3c4cade395bf'],12,,,,,,,,,,,,,,,,Espanyol,214,00:45:12.704,Goal Keeper,,2009/2010
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,bda0d073-c5fe-43ad-972c-388dd5fba782,203,,,"[83.7, 21.9]",69213,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis García Fernández,23916.0,Left Wing,16,Espanyol,214,['33d0a143-3184-4210-b0e3-4e25e90ffa61'],18,,,,,,,,,,,,,,,,Espanyol,214,00:05:18.300,Dribble,True,2009/2010
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,0245d7e2-31c5-4183-b837-dae3606485b0,228,,,"[73.8, 63.7]",69213,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Daniel Osvaldo,26609.0,Center Forward,18,Espanyol,214,"['69a842f3-fee2-4d7a-a4bd-9600bcc8010c', '6b5bab32-a9ab-450b-b536-15af60fc34bd']",40,,,,,,,,,,,,,,,,Espanyol,214,00:05:40.164,Dribble,True,2009/2010
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,0b62f1fe-a7f9-42db-8d01-937bd5bbde67,241,,,"[40.5, 73.8]",69213,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Javier Chica Torres,26170.0,Right Back,19,Barcelona,217,['6e4a3bca-3a45-49b6-bd37-cb4fa005834f'],34,,,,,,,,,,,,,,,,Espanyol,214,00:06:34.180,Dribble,True,2009/2010
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,09c53f72-fbaf-40d4-ba9a-8a45d532a780,283,,,"[74.0, 68.9]",69213,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,22,Barcelona,217,['c32bb867-287f-42ed-8054-33fefc32375a'],34,,,,,,,,,,,,,,,,Barcelona,217,00:07:34.986,Dribble,True,2009/2010
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,187f1670-cb03-4004-9677-3e0015cd025d,462,,,"[75.7, 66.3]",69213,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,28,Barcelona,217,['b65f242a-52a6-4684-bfd2-17725281b9cb'],16,,,,,,,,,,,,,,,,Barcelona,217,00:12:16.286,Dribble,True,2009/2010
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,6c1d30ad-8b1c-43c0-8c9d-f3ef7a3e2edd,479,,,"[82.3, 2.4]",69213,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Wing,28,Barcelona,217,"['6625e8c0-e92d-47b6-9e04-b55a4cd3405d', 'acbf0ebe-2889-4ec6-81ae-ed6c7c638528']",34,,,,,,,,,,,,,,,,Barcelona,217,00:12:34.787,Dribble,True,2009/2010
,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,3f4bc437-586a-44d4-aa22-db6c67e47c95,564,,,"[114.8, 69.3]",69213,14,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Daniel Osvaldo,26609.0,Center Forward,31,Espanyol,214,['70b880c9-3c1e-4047-9f19-e28577da9fdf'],1,,,,,,,,,,,,,,,,Espanyol,214,00:14:01.249,Dribble,True,2009/2010
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,048c7509-2248-4094-a971-4ab75308c443,633,,,"[62.5, 25.8]",69213,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,35,Barcelona,217,"['6f48c0bc-b6f9-4dc1-aa0e-8a91443a8b66', 'fc1a3387-b785-4a16-8864-fdaf0f73ff19']",25,,,,,,,,,,,,,,,,Barcelona,217,00:16:25.652,Dribble,True,2009/2010
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,64bb6116-61f2-4649-b587-57c298cba67f,636,,,"[83.0, 4.1]",69213,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,35,Barcelona,217,['955de607-610d-4668-a8a4-fbba98aa37f1'],32,,,,,,,,,,,,,,,,Barcelona,217,00:16:32.711,Dribble,True,2009/2010
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,cd71ca99-c674-4284-8728-976f365d3835,689,,,"[91.3, 17.1]",69213,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Raúl Baena Urdiales,26607.0,Left Center Midfield,40,Barcelona,217,['ae4cad67-5cfd-4b61-8b99-b69f24db987b'],33,,,,,,,,,,,,,,,,Espanyol,214,00:18:33.411,Dribble,True,2009/2010
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,f77dca2f-abbc-4966-a207-6edc57ca0fa6,856,,,"[72.5, 23.9]",69213,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,50,Espanyol,214,['e046b60b-4360-447c-abb8-94be2243df00'],20,,,,,,,,,,,,,,,,Espanyol,214,00:23:20.921,Dribble,True,2009/2010
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,b685122e-1363-4dfb-88ab-a5cb8fb1c1ec,911,,,"[24.8, 77.2]",69213,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,55,Barcelona,217,['980e9a3c-8baa-4a51-81a1-6807f5959014'],23,,,,,,,,,,,,,,,,Barcelona,217,00:24:23.455,Dribble,True,2009/2010
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,8d674cf0-2cbb-445c-83a7-fe4a2d489f87,990,,,"[68.9, 72.4]",69213,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis García Fernández,23916.0,Right Wing,68,Barcelona,217,['1e298910-da46-4638-9521-8bcf09244220'],2,,,,,,,,,,,,,,,,Espanyol,214,00:30:02.480,Dribble,True,2009/2010
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,d5e3bb0c-0eba-4496-aff6-0c81853fe2da,1031,,,"[44.4, 22.2]",69213,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,71,Barcelona,217,"['45a3cd5c-b4a8-4566-8625-b19fa3836826', '76b2fb72-3856-4acb-bf0f-c7856b58ea52']",15,,,,,,,,,,,,,,,,Barcelona,217,00:31:15.237,Dribble,True,2009/2010
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,80c61af1-0ec1-46b2-99b4-9e98384cd8be,1130,,,"[47.5, 75.9]",69213,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,76,Barcelona,217,['938cfe28-c527-427b-8797-2a353094b763'],29,,,,,,,,,,,,,,,,Barcelona,217,00:34:29.797,Dribble,True,2009/2010
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,5f33eb20-ef86-49c8-9d38-cbd4019556e8,1138,,,"[68.2, 42.4]",69213,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,76,Barcelona,217,['3bdb68bd-364e-48e7-876b-bed0bc7b7ebf'],40,,,,,,,,,,,,,,,,Barcelona,217,00:34:40.788,Dribble,True,2009/2010
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,2faea9e9-1db1-4293-a42b-41789e2708bf,1166,,,"[19.8, 68.5]",69213,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,78,Barcelona,217,['8c9dd950-0f0d-4fad-8b82-7997bb4db979'],24,,,,,,,,,,,,,,,,Barcelona,217,00:35:24.746,Dribble,True,2009/2010
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,4cd005dd-2961-49aa-98b5-40541a2ad1af,1199,,,"[66.5, 68.9]",69213,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,79,Barcelona,217,"['b43987a8-0d05-4d7b-970d-c61f0acba47c', 'bc2c2831-9444-43fc-b34a-472f853e09d8']",59,,,,,,,,,,,,,,,,Barcelona,217,00:35:59.940,Dribble,True,2009/2010
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,ea84c3e1-04d4-4dce-abb8-9af2abb4dcfc,1206,,,"[80.5, 66.6]",69213,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,79,Barcelona,217,['b1ec0124-85f1-4286-96f6-c4c225e5b458'],4,,,,,,,,,,,,,,,,Barcelona,217,00:36:04.239,Dribble,True,2009/2010
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,b9377180-7a5f-4817-9d69-408a4a1644f3,1305,,,"[80.8, 78.3]",69213,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,82,Barcelona,217,"['83e55072-3178-4064-91a4-97e94af3460a', 'f61a9f96-22b3-4677-8019-276981acaeef']",59,,,,,,,,,,,,,,,,Barcelona,217,00:37:59.826,Dribble,True,2009/2010
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,21fcaf34-1e14-4d67-8e4b-4d364186ce5e,1444,,,"[110.6, 18.3]",69213,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Left Wing,91,Espanyol,214,['e505bf24-293e-4a1b-9ad0-bca739143514'],20,,,,,,,,,,,,,,,,Espanyol,214,00:40:20.337,Dribble,True,2009/2010
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,839986d2-5062-41f4-8759-6a8cb8f2a78e,1559,,,"[104.4, 11.5]",69213,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,98,Barcelona,217,['9596403e-b320-4c3a-b5c6-0e2878fcd34c'],29,,,,,,,,,,,,,,,,Barcelona,217,00:43:29.835,Dribble,True,2009/2010
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,f7621db3-45ef-45ef-a4dc-33c0a295670c,1563,,,"[116.2, 23.4]",69213,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,98,Barcelona,217,"['7469cf24-910e-4a8a-8480-c93c55ca6051', '79d71de3-3c7b-444e-970f-0be8fe0fd999']",32,,,,,,,,,,,,,,,,Barcelona,217,00:43:32.818,Dribble,True,2009/2010
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,98493f5a-2d7d-4e1c-9a94-426861cfd7d6,1586,,,"[81.2, 16.4]",69213,44,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,José María Callejón Bueno,7029.0,Left Wing,101,Espanyol,214,['9c5dc7ad-83fc-45af-b6b5-65a91911501e'],15,,,,,,,,,,,,,,,,Espanyol,214,00:44:15.461,Dribble,True,2009/2010
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,e3a6fbfe-a862-4fb8-8617-76e544ec089e,1784,,,"[106.9, 74.4]",69213,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Javier Chica Torres,26170.0,Right Back,117,Espanyol,214,['e6067dd8-eb9c-4240-b170-bd0b7887fa92'],28,,,,,,,,,,,,,,,,Espanyol,214,00:04:28.320,Dribble,True,2009/2010
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,e4adea02-2ae7-4f69-83bd-406888965243,1798,,,"[107.0, 74.2]",69213,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Javier Chica Torres,26170.0,Right Back,117,Espanyol,214,['503e9c48-0692-4b5a-9a06-c6f1f8c30f8f'],39,,,,,,,,,,,,,,,,Espanyol,214,00:04:39.856,Dribble,True,2009/2010
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,17a4857d-cfa9-4d56-9213-0fc286781148,1806,,,"[97.9, 76.5]",69213,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Javier Chica Torres,26170.0,Right Back,117,Espanyol,214,['b55b6ecc-9b37-4318-86d8-8e6bce0e1772'],43,,,,,,,,,,,,,,,,Espanyol,214,00:04:43.599,Dribble,True,2009/2010
