50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.385559,,,,,,,,,,,,,eccef5ce-872a-479f-8320-025898eea494,595,,"[112.9, 40.6]",69292,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,40,Barcelona,217,['24e3f413-5693-4d79-aae6-f99b524a4bf4'],52,,Left Foot,"[120.0, 38.8, 0.1]",,"[{'location': [114.0, 41.6], 'player': {'id': 6571, 'name': 'Roberto Jiménez Gago'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 40.0], 'player': {'id': 26117, 'name': 'Pablo Ibáñez Tébar'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.1, 43.8], 'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.6, 44.3], 'player': {'id': 19731, 'name': 'Tomáš Ujfaluši'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 46.5], 'player': {'id': 26118, 'name': 'Antonio López Guerrero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 29.2], 'player': {'id': 26120, 'name': 'Luis Amaranto Perea Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.7, 40.5], 'player': {'id': 26502, 'name': 'Paulo Assunção da Silva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 25.1], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.3, 47.5], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",01c9a221-0596-4e40-ac8a-d193edb89c30,,Goal,0.4356959,Normal,Open Play,,,,,,Barcelona,217,00:15:52.778,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.0582,,,,,,,,,,,,,9f53169d-3a03-43bf-83a4-665108e712f7,627,,"[85.7, 52.6]",69292,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Forlán Corazo,26199.0,Right Center Forward,42,Atlético Madrid,212,"['506ef697-c579-4949-ae8c-6b1ca61bde8a', '6c46bd56-0e1a-45ff-b11b-2b568eff4eb1']",34,,Right Foot,"[86.4, 52.5]",,"[{'location': [74.2, 56.1], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [78.6, 49.9], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [89.6, 57.1], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.7, 48.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [74.0, 48.2], 'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [87.5, 55.9], 'player': {'id': 26124, 'name': 'Maximiliano Rubén Rodríguez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [76.0, 26.1], 'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [90.4, 39.3], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.6, 38.7], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [86.7, 52.5], 'player': {'id': 18608, 'name': 'Dmytro Chygrynskiy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.6, 41.0], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a14d183b-a796-4aeb-abea-cfb881e371cc,,Blocked,0.006138465,Normal,Open Play,,,,,,Atlético Madrid,212,00:17:34.035,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.6414,,,,,,,,,,,,,eb4b6f4b-29a4-425e-9283-bc0903e1ea92,653,,"[115.3, 49.6]",69292,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,45,Atlético Madrid,212,['a8976662-6861-410c-ab44-fcfe22d2ed5f'],39,,Right Foot,"[120.0, 50.1, 2.0]",True,"[{'location': [111.1, 37.5], 'player': {'id': 26118, 'name': 'Antonio López Guerrero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.5, 40.2], 'player': {'id': 26124, 'name': 'Maximiliano Rubén Rodríguez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.0, 30.8], 'player': {'id': 26199, 'name': 'Diego Forlán Corazo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.7, 44.5], 'player': {'id': 19731, 'name': 'Tomáš Ujfaluši'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [95.2, 37.3], 'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.9, 78.3], 'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.1, 44.3], 'player': {'id': 26117, 'name': 'Pablo Ibáñez Tébar'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.9, 42.7], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.1, 37.1], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.1, 40.9], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.9, 45.8], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.6, 43.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 38.9], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 40.7], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.2, 49.2], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.2, 39.0], 'player': {'id': 18608, 'name': 'Dmytro Chygrynskiy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.6, 45.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",d09b3514-95ad-4212-b521-b430fc3f94ac,,Off T,0.07564465,Volley,Open Play,,,,,,Atlético Madrid,212,00:18:39.234,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.424,,,,,,,,,,,,,bf24a315-7ba7-437d-82bf-5392ddf10d29,762,,"[112.2, 25.1]",69292,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Right Center Midfield,51,Atlético Madrid,212,['be7e8911-0d0e-4cb4-84a1-76499a23bb92'],37,,Left Foot,"[118.2, 36.1, 1.4]",,"[{'location': [118.8, 36.1], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.5, 25.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.7, 29.3], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.2, 31.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.4, 39.1], 'player': {'id': 18608, 'name': 'Dmytro Chygrynskiy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.2, 36.5], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.2, 37.6], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.1, 44.0], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 50.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 44.1], 'player': {'id': 26199, 'name': 'Diego Forlán Corazo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",a9f3f6e3-21ba-47cf-925c-d14a810f676a,True,Saved,0.048316486,Normal,Open Play,,,,,,Atlético Madrid,212,00:21:37.893,Shot,,2009/2010
,,,,,,,,,,,,,,,,1.4414,,,,,,,,,,,,,ce9c8680-a0c6-427d-920e-4ca5f2f895a3,891,,"[87.3, 27.8]",69292,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,61,Atlético Madrid,212,['2b9d821c-c967-4ded-9533-b92ccc18cd5b'],46,,Right Foot,"[120.0, 31.3, 3.2]",,"[{'location': [118.0, 39.2], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 43.0], 'player': {'id': 26124, 'name': 'Maximiliano Rubén Rodríguez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.5, 12.1], 'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.2, 23.0], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.3, 30.8], 'player': {'id': 26199, 'name': 'Diego Forlán Corazo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.1, 43.0], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.1, 40.3], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.3, 33.5], 'player': {'id': 18608, 'name': 'Dmytro Chygrynskiy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.4, 31.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [90.1, 26.7], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.3, 16.9], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.9, 27.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",aaf18780-8339-48e2-b463-0f2d71acbae4,,Off T,0.0073061455,Normal,Open Play,,,,,,Atlético Madrid,212,00:24:46.502,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.3619,,,,,,,,,,,,,e6edbf71-96df-4b35-a892-23105a1a6b27,988,,"[113.4, 52.0]",69292,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Right Center Midfield,63,Atlético Madrid,212,['ec0c7636-a201-400a-aa09-5b8de0ce52d9'],50,,Right Foot,"[120.0, 45.8, 1.6]",,"[{'location': [113.4, 50.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 49.0], 'player': {'id': 18608, 'name': 'Dmytro Chygrynskiy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 41.2], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.8, 51.8], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.5, 42.4], 'player': {'id': 26199, 'name': 'Diego Forlán Corazo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.0, 27.4], 'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.8, 49.3], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.8, 49.5], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",5bedb98e-d492-4f7b-be7b-0b0c194a9a09,,Off T,0.10623132,Normal,Open Play,,,,,,Atlético Madrid,212,00:26:50.847,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.0728,,,,,,,,,,,,,2882a259-5ea4-4d74-b9f3-b178e9594db6,1012,,"[112.4, 30.0]",69292,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,65,Atlético Madrid,212,"['191b2f67-c4eb-4c29-b74a-ea2a5f9483fd', 'edabdcad-0a4b-4462-b81c-bf0907a352a8']",51,,Left Foot,"[112.7, 30.4]",,"[{'location': [112.8, 30.7], 'player': {'id': 18608, 'name': 'Dmytro Chygrynskiy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.5, 25.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.1, 21.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 42.2], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.3, 31.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 19.2], 'player': {'id': 26199, 'name': 'Diego Forlán Corazo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [98.2, 53.2], 'player': {'id': 26124, 'name': 'Maximiliano Rubén Rodríguez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.5, 35.3], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e8abdad8-b503-461b-b8cc-d030ef81da98,,Blocked,0.054133903,Normal,Open Play,,,,,,Atlético Madrid,212,00:27:51.766,Shot,,2009/2010
,,,,,,,,,,,,,,,,1.2627,,,,,,,,,,,,,307fe8b8-62ac-4010-b40d-1d34bc44f05c,1066,,"[87.2, 57.2]",69292,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,68,Barcelona,217,['30bd81e1-8095-4a3f-8d8c-4781460d5a05'],2,,Right Foot,"[120.0, 36.3, 1.1]",,"[{'location': [84.7, 56.1], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.6, 74.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.0, 39.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 33.5], 'player': {'id': 26120, 'name': 'Luis Amaranto Perea Mosquera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 45.0], 'player': {'id': 26502, 'name': 'Paulo Assunção da Silva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.6, 53.1], 'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.3, 52.3], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.7, 38.9], 'player': {'id': 26117, 'name': 'Pablo Ibáñez Tébar'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 39.7], 'player': {'id': 26199, 'name': 'Diego Forlán Corazo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.4, 34.2], 'player': {'id': 26124, 'name': 'Maximiliano Rubén Rodríguez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.9, 35.8], 'player': {'id': 19731, 'name': 'Tomáš Ujfaluši'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 42.1], 'player': {'id': 26118, 'name': 'Antonio López Guerrero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.3, 37.5], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.1, 35.0], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.3, 32.6], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.1, 34.2], 'player': {'id': 18608, 'name': 'Dmytro Chygrynskiy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.1, 32.4], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.4, 40.6], 'player': {'id': 6571, 'name': 'Roberto Jiménez Gago'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 62.5], 'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,,Goal,0.00725048,Normal,Free Kick,,,,,,Barcelona,217,00:30:02.609,Shot,,2009/2010
,,,,,,,,,,,,,,,,0.501901,,,,,,,,,,,,,8c03f1df-156d-4f73-87b8-1d0de17fcbb1,1237,,"[113.6, 43.0]",69292,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pablo Ibáñez Tébar,26117.0,Right Center Back,77,Atlético Madrid,212,"['373f948c-d0ee-462b-b9d4-96e436e53185', '92ccf72a-2108-4868-a778-801bbe61b5f2']",22,True,Head,"[113.1, 36.2]",,"[{'location': [119.2, 79.4], 'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.9, 41.5], 'player': {'id': 26124, 'name': 'Maximiliano Rubén Rodríguez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.5, 39.0], 'player': {'id': 19731, 'name': 'Tomáš Ujfaluši'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.8, 40.7], 'player': {'id': 26118, 'name': 'Antonio López Guerrero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.8, 40.3], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.1, 30.9], 'player': {'id': 26199, 'name': 'Diego Forlán Corazo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.8, 40.1], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.4, 45.8], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.6, 39.4], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.9, 35.7], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.6, 39.7], 'player': {'id': 18608, 'name': 'Dmytro Chygrynskiy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 43.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 40.7], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.9, 44.6], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.4, 41.0], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 42.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",ce5a368e-d4e3-43f4-b8d3-928d28db33d6,,Wayward,0.11059694,Normal,Open Play,,,,,,Atlético Madrid,212,00:35:22.435,Shot,True,2009/2010
,,,,,,,,,,,,,,,,0.1454,,,,,,,,,,,,,5ab963b3-39ff-4e32-8bab-570821082895,1430,,"[93.1, 35.6]",69292,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,84,Atlético Madrid,212,"['0f829460-c46b-4afd-b56e-7b3520ceb1c7', 'adba1944-092d-433d-8ef6-c397e6d09d1c']",22,,Right Foot,"[97.3, 36.5]",,"[{'location': [98.1, 26.6], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.1, 36.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 32.1], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.2, 39.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.4, 43.3], 'player': {'id': 18608, 'name': 'Dmytro Chygrynskiy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 49.7], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.6, 52.0], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.3, 24.9], 'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.2, 43.3], 'player': {'id': 26199, 'name': 'Diego Forlán Corazo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.3, 59.2], 'player': {'id': 26124, 'name': 'Maximiliano Rubén Rodríguez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.2, 40.1], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",4f13aef1-8b69-4970-9fac-651c99a0c397,,Blocked,0.028220208,Normal,Open Play,,,,,,Atlético Madrid,212,00:39:22.561,Shot,,2009/2010
