bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,True,,,,,1.915602,,,,,,,,,,,,,13ad8c9d-fdd2-45d1-9454-5ce1380e82bf,659,,,"[38.1, 65.2]",267561,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,42,Rayo Vallecano,360,"['80cad3a0-5029-4d80-b337-e2193f1192a1', '9ea08dfe-9164-45f2-a013-eb5ac9d7913c', 'f5bff036-0247-49b6-92a1-4064f33a9a42']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:39.579,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,2.106386,,,,,,,,,,,,,527f9d7b-eee9-44fc-9be1-2f1ccc6fa8e6,665,,,"[36.5, 78.7]",267561,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,42,Rayo Vallecano,360,"['2e186ce5-223a-4198-aadf-bc9378ae86b0', '30751315-05c3-4cc7-922e-de1c535be7dd']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:44.254,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.913334,,,,,,,,,,,,,f89d89b9-8145-413b-b1dd-0353424c18ac,669,,,"[76.1, 3.9]",267561,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Carlos Pereira Carneiro,10851.0,Right Wing,42,Rayo Vallecano,360,"['4537ddd6-774d-42cf-a129-5934d1a2d081', 'b380c837-8290-4f95-9e99-5493361db440']",47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:47.780,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.935474,,,,,,,,,,,,,e5e4fd4c-b0e9-4b37-976f-fa55b3710334,672,,,"[10.2, 4.5]",267561,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Right Center Midfield,42,Rayo Vallecano,360,['4537ddd6-774d-42cf-a129-5934d1a2d081'],57,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:57.612,Pressure,,2014/2015
,,,,,,,,,,,,,,,,2.385636,,,,,,,,,,,,,a09179c8-380d-4af9-811b-a12cd5c4adc4,685,,,"[104.1, 58.6]",267561,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,42,Rayo Vallecano,360,"['d965810c-e286-4bc6-a562-87e77e1de255', 'f9c3f281-9499-474f-b9c6-512ad56195bd']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:04.454,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,0.80028,,,,,,,,,,,,,64eb897e-24b7-4eea-9a6b-62fcb5aa9bda,701,,,"[84.0, 43.3]",267561,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,43,Barcelona,217,['5c5c9f71-95d7-4493-b988-f2524d2de082'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:33.061,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,0.239161,,,,,,,,,,,,,90770bd0-e248-4676-a665-7e4ae17c852c,702,,,"[88.2, 42.4]",267561,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,43,Barcelona,217,,34,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:34.582,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.016931,,,,,,,,,,,,,5ad918d4-9644-417c-a300-c0860826c8fc,717,,,"[21.5, 60.7]",267561,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gaël Kakuta,3130.0,Left Wing,44,Barcelona,217,"['115b4457-6c23-4b2b-b76e-71906fde6064', '5784dfb0-6211-40ab-b95b-b41b9f90c809']",49,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:49.631,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.582873,,,,,,,,,,,,,54876b13-3cfb-426b-8a54-fd369cdfd70b,724,,,"[29.6, 75.7]",267561,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaël Kakuta,3130.0,Left Wing,45,Barcelona,217,,59,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:59.433,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.984901,,,,,,,,,,,,,6970d77b-b07c-4b88-ab55-5ce0c612e118,738,,,"[30.1, 75.4]",267561,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,45,Barcelona,217,['8486ef26-23ce-4bfe-baaa-2af4773c4fb6'],6,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:06.428,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.829714,,,,,,,,,,,,,0b790ecb-ffed-4e86-999e-bba26836b94c,762,,,"[102.2, 44.6]",267561,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Bueno Calvo,6879.0,Center Attacking Midfield,47,Barcelona,217,"['c1168deb-f0db-4a50-9fec-c81cd7e771b1', 'cd6237bb-c5c0-424a-bc8c-497788a6865a']",1,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:20:01.631,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.620112,,,,,,,,,,,,,5a991659-792b-40cf-876e-82de1dcc1935,774,,,"[62.3, 75.9]",267561,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,49,Rayo Vallecano,360,"['3ed52c56-ebb6-4ae5-ad27-e413c795862d', '9cf66bf5-4ac3-4fc0-8edb-8b6d5868b3fc']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:50.461,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,0.601865,,,,,,,,,,,,,04fac9ac-a7f3-4737-a066-8c95f140d194,782,,,"[42.9, 7.7]",267561,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,Right Center Midfield,49,Rayo Vallecano,360,"['9e953bea-893c-4aee-b675-7fc6a740e348', 'cc1b4152-7a42-4dbd-9d2d-640d9d019bd5']",53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:20:53.737,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.485698,,,,,,,,,,,,,2d0549db-00e3-4ce8-bf0a-9539385820f4,819,,,"[67.9, 46.9]",267561,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Right Center Midfield,51,Barcelona,217,['746d2fec-1dfe-4e7b-a65f-d42189667187'],0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:00.012,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.62468,,,,,,,,,,,,,d5508547-0c88-4749-827e-795cb8139790,826,,,"[7.5, 64.3]",267561,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaël Kakuta,3130.0,Left Wing,51,Barcelona,217,['74933a75-005f-41e4-b400-919312a4c0fd'],10,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:10.744,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.603722,,,,,,,,,,,,,74b7bf90-3db3-4654-88e4-38b7ae127067,833,,,"[37.0, 22.8]",267561,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,51,Barcelona,217,['e63291ad-9752-4079-b6ec-f43fda7bf13b'],18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:18.824,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,0.53967,,,,,,,,,,,,,72a6ad0c-574a-4d71-82bb-2a4fd154fcc9,839,,,"[99.8, 50.5]",267561,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Rayo Vallecano,360,['1d029e4a-359e-4d81-bfaa-cb0514738395'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:22.481,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,0.283674,,,,,,,,,,,,,9d7b1bdf-d933-4a55-ad22-7db94f1f4f07,844,,,"[80.2, 55.3]",267561,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,52,Rayo Vallecano,360,,25,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:25.362,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,0.237025,,,,,,,,,,,,,b062f5f0-45e7-449d-a531-4454c0fb14ad,845,,,"[69.0, 53.0]",267561,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,52,Rayo Vallecano,360,"['2a0b95fe-c1ba-41ef-a723-633922f5053e', '430663ed-6d68-4562-af0c-03fe762a6a8f', '92bc0320-6228-403e-875f-e2e7e663b728']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:26.711,Pressure,,2014/2015
,,,,,,,,,,,,,,,,3.364225,,,,,,,,,,,,,d144ccc5-b29c-41a8-8ecd-733601731f44,854,,,"[52.3, 70.1]",267561,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Rayo Vallecano,360,"['7ea9bc82-7e5a-406b-a192-e581c2c892e1', 'bcb577b7-068d-4fc2-8eb3-408cef592cf6', 'e81d1a51-db70-44f4-8c80-1e320c11fd37', 'ef193f88-b656-43f9-b324-c077617c3a92']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:32.496,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.988538,,,,,,,,,,,,,99e82288-5c02-4556-ba46-0bc5ea0cd62e,872,,,"[80.5, 60.4]",267561,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,52,Rayo Vallecano,360,"['39319e3b-f7f6-4975-973f-4c9f42783c73', 'e5cb76ea-eec5-4790-b66f-98831691baa3']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:45.888,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.443578,,,,,,,,,,,,,f29207e4-c26b-4786-aa46-5bac83924c0c,886,,,"[66.5, 20.3]",267561,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,52,Rayo Vallecano,360,['6dc20c42-6126-4cb7-ae43-091f14030a8a'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.743,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.830825,,,,,,,,,,,,,f5413adf-9ac0-4372-987a-6634d097d352,890,,,"[41.7, 9.5]",267561,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Back,53,Rayo Vallecano,360,"['4cf4f16a-9c37-4da2-ab67-6db43e9679dd', '8392ae4e-f753-412a-a8d6-a8c875ea4c3d', 'e9afc2d4-9466-4259-9a5c-d8ce601da686']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.399,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.828028,,,,,,,,,,,,,02d855f0-53e1-484b-8cc7-70e7ed910eb2,896,,,"[55.8, 10.4]",267561,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,53,Rayo Vallecano,360,"['2c662004-68d2-45bf-a2e2-6aebb9e52242', '641912c0-ad09-462d-a511-205afdaa42a5']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:12.253,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.943733,,,,,,,,,,,,,dc45f989-387d-4c25-88e1-6dcc380ddd50,900,,,"[55.0, 17.0]",267561,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Rayo Vallecano,360,"['38383725-e967-4138-a76d-5b0f8965b782', 'd436f224-0507-40b3-ba67-e9b17ac5409a']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:14.285,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.445225,,,,,,,,,,,,,6b0ff563-9b6d-479b-8566-fcf5988bf197,912,,,"[56.1, 69.0]",267561,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,53,Rayo Vallecano,360,['9a477763-b9e3-4010-8498-679d0e989f1b'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.552,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.08704,,,,,,,,,,,,,eaa3437a-a7b1-4e7b-82bc-497c518647d1,928,,,"[18.6, 53.2]",267561,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Right Back,54,Barcelona,217,"['7e99c738-b807-48a2-a5d0-0ccfc337fadd', 'd3c0a0c8-162d-4b02-9340-2e890ae86446']",53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:53.462,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.997282,,,,,,,,,,,,,b54409f1-b88e-4c3e-b8ed-1d29197ecf6a,931,,,"[16.2, 53.2]",267561,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,54,Barcelona,217,['d3c0a0c8-162d-4b02-9340-2e890ae86446'],53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:53.532,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.924234,,,,,,,,,,,,,6d5929a4-f444-4a46-be45-8e9ab6490ed8,934,,,"[97.6, 22.6]",267561,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,54,Barcelona,217,"['2fa6349d-661b-46aa-8e4d-e5e648b5714d', 'fb487580-4331-4183-8cba-a2e07bc852d2']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:55.858,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,1.088713,,,,,,,,,,,,,430ca4d9-91ff-4819-8dac-401ca1f4b6cf,937,,,"[106.5, 18.1]",267561,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,54,Barcelona,217,"['2fa6349d-661b-46aa-8e4d-e5e648b5714d', 'b715487f-1fc9-4e3e-b344-c973419db296']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:58.472,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.42593,,,,,,,,,,,,,5aaa05bd-7792-4774-a8b9-a0327496d4c5,948,,,"[78.0, 15.2]",267561,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Carrilho Baptistão,6761.0,Center Forward,55,Barcelona,217,"['64cd0b66-dc58-4e1f-b51f-a502d91d4eb1', 'f76e01e6-d061-4464-9170-51b490c8b733']",18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:18.550,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.943284,,,,,,,,,,,,,a6cd66a0-99e6-4cee-922c-f633dce08ee6,961,,,"[52.0, 35.8]",267561,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge García Morcillo,27396.0,Left Center Back,55,Barcelona,217,"['8cfd6b13-46d7-458a-a7eb-342752755cde', '9a67e7c0-9533-4090-be84-69b3e3b74af0', 'da584a1f-6f24-420f-85f3-d4dfd0c0b26c']",25,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:25.595,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.048369,,,,,,,,,,,,,35b3fe88-95cf-4545-ac6f-5903050358e8,968,,,"[29.2, 54.0]",267561,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaël Kakuta,3130.0,Left Wing,55,Barcelona,217,,29,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:29.226,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.383555,,,,,,,,,,,,,6566862c-a2e4-4374-a5ad-87b0a43c1577,981,,,"[42.8, 13.8]",267561,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,56,Rayo Vallecano,360,"['1d4b9b9d-fb28-4208-8d80-0088381d7e62', '722ad700-b3d6-4174-ae4f-93001a8650cf']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:52.354,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.202871,,,,,,,,,,,,,a28e580a-e315-4570-9747-2382e8479de6,986,,,"[22.7, 36.6]",267561,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,56,Rayo Vallecano,360,"['6240a7f2-ab9d-4248-9a2e-7ff55f62fffb', 'bd0c48bc-cf89-48b8-bb9f-6108e02cf0eb']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.444,Pressure,,2014/2015
,,,,,,,,,,,,,,,,2.086317,,,,,,,,,,,,,bb52edcd-4fe3-40f4-96f0-139fc4bbe247,1004,,,"[57.9, 73.3]",267561,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,57,Barcelona,217,['4613a863-8157-4b2c-9d3b-6cedf4e99f47'],11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:11.094,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.433856,,,,,,,,,,,,,f9796c3e-11e7-41dc-85ff-a9300fd797c2,1006,,,"[41.9, 64.0]",267561,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoulaye Ba,11536.0,Right Center Back,57,Barcelona,217,,14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:14.470,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.599973,,,,,,,,,,,,,27cc4a90-72fb-45b2-a8a4-439963d843a6,1031,,,"[98.7, 45.3]",267561,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Carrilho Baptistão,6761.0,Center Forward,57,Barcelona,217,"['a82d9e02-4b53-4c44-9123-5c78c570a2c2', 'a90a1165-0b7d-40f5-ac29-3511c171a2df']",38,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:38.331,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.823805,,,,,,,,,,,,,64f1c3f1-8047-453c-9d77-c7a8a65d28b7,1040,,,"[85.6, 36.4]",267561,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,58,Rayo Vallecano,360,['3982c4e8-cf52-499c-a6a7-fc5cc1306efe'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.247,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.999393,,,,,,,,,,,,,decd79df-661d-47b2-ad02-c9364dc04f39,1048,,,"[101.7, 30.4]",267561,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,58,Rayo Vallecano,360,,3,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.902,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.507676,,,,,,,,,,,,,b373a908-b732-496f-894f-86d9a01531e1,1055,,,"[65.0, 16.5]",267561,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,58,Rayo Vallecano,360,['6a85cb68-ea71-40c9-abde-5ecc0690f5fd'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.072,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,1.225427,,,,,,,,,,,,,9710fa54-5326-4797-bdc0-ba80e17ec013,1065,,,"[60.9, 76.7]",267561,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,60,Rayo Vallecano,360,"['56c305f9-797e-4b44-8e65-73298595e735', 'df9a17e5-4cb9-46b9-9ec9-707e3fc61b90']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.168,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.59758,,,,,,,,,,,,,0f289663-b739-4558-b496-ed4168d6e4c4,1076,,,"[100.3, 62.6]",267561,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,60,Rayo Vallecano,360,"['63fb0297-a030-4367-be8c-7b86b75e8852', 'd0910408-391b-41a4-a6eb-2a171fd76ad6']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:59.819,Pressure,,2014/2015
,,,,,,,,,,,,,,,,0.904527,,,,,,,,,,,,,13ea1ae3-3243-44d6-9823-54b9c3a95bc1,1087,,,"[60.6, 20.5]",267561,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,Right Center Midfield,61,Barcelona,217,"['0aa2a676-cd25-461a-ba40-d8f1733b1a5b', 'c12f20b3-e1d1-41b4-9969-5c9a707a1354']",22,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:22.370,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,0.507591,,,,,,,,,,,,,37746082-186c-49b4-863b-6a2356fc1700,1093,,,"[49.6, 70.4]",267561,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Barcelona,217,['89286d23-9585-4921-a3f7-2a7e628eef6e'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:26.332,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,0.091696,,,,,,,,,,,,,5b15ccb8-59b7-41f2-8440-fe7be4e43d79,1096,,,"[42.4, 72.0]",267561,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,61,Barcelona,217,,27,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:27.170,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,0.408177,,,,,,,,,,,,,4097023e-0173-44f7-a0bd-9ce0539f679e,1097,,,"[31.0, 72.0]",267561,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,61,Barcelona,217,,28,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:28.650,Pressure,,2014/2015
,,,,,,,,,,,,,,,,2.098494,,,,,,,,,,,,,840403f9-2645-4b03-8aee-eee5eda7cb9d,1098,,,"[97.3, 7.8]",267561,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Carlos Pereira Carneiro,10851.0,Right Wing,61,Barcelona,217,"['6c2bcdf9-4b19-4340-a62c-9f75dfc76bd6', 'cd72558a-0a3f-470f-ab18-6e2d50ef1847', 'fddc0588-0af2-4210-a4fd-16e051853895']",29,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:29.145,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.961733,,,,,,,,,,,,,5a54ca93-d2f1-4f70-a877-321fcc3d3312,1123,,,"[49.6, 68.6]",267561,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,Right Back,61,Barcelona,217,['b211b8f2-943e-43d1-a23e-8c054caf7781'],49,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:49.167,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.350521,,,,,,,,,,,,,1e5a3a87-20ef-4c31-8c65-e104a3f8b4a0,1128,,,"[51.3, 30.7]",267561,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge García Morcillo,27396.0,Left Center Back,61,Barcelona,217,"['a2f1d6ea-156f-45b3-b0f6-7385d9b32b8b', 'd4cfb5ca-81cb-4acf-a0e5-fd78ce8c1dca']",56,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:56.419,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.930039,,,,,,,,,,,,,b8914feb-bcc5-43f8-937c-7d655a51e0a9,1137,,,"[58.7, 37.8]",267561,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Carrilho Baptistão,6761.0,Center Forward,61,Barcelona,217,['38a79301-d405-4907-9f3b-a49008903cf5'],1,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:01.881,Pressure,,2014/2015
,,,,,,,,,,,,,,,,1.705608,,,,,,,,,,,,,4286b6bc-2ec7-4ef1-9c19-d186f007700f,1159,,,"[24.2, 49.7]",267561,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,Right Back,61,Barcelona,217,['9adfbb30-4054-40d1-90b3-baffa2b9287d'],15,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:15.517,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,0.969976,,,,,,,,,,,,,94062a8c-773f-44f2-84db-e77295f3f0f2,1168,,,"[77.2, 19.7]",267561,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Carrilho Baptistão,6761.0,Center Forward,63,Barcelona,217,['acd94f01-e0e2-4d01-b0c8-4da250d8c190'],3,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:03.322,Pressure,,2014/2015
,,,,,,,,,,,True,,,,,0.563167,,,,,,,,,,,,,3a03b309-9959-418c-97b4-a24517fd997c,1169,,,"[71.3, 19.7]",267561,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,63,Barcelona,217,,4,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:04.575,Pressure,,2014/2015
