ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.9926,,,,,,,,,,,,,f6549373-02c0-4a7a-9c8d-7bed220b4073,123,,"[36.5, 39.0]",69171,2,,,,2.427502,,Left Foot,,,,"[27.5, 46.8]",,Ground Pass,,11.90966,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,11,Barcelona,217,['5242e143-f72c-40ae-9a9a-862098f71624'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.325,Pass,,2008/2009
,,,,,,,,,,,,,,,1.6097,,,,,,,,,,,,,361d2d4d-5811-4355-a569-f54d99da593b,126,,"[26.8, 48.7]",69171,2,,,,-1.5707964,,Right Foot,,,,"[26.8, 31.3]",,Ground Pass,,17.4,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['91212303-96ad-43af-81f3-2a830a3bbc7b'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.343,Pass,,2008/2009
,,,,,,,,,,,,,,,1.6623,,,,,,,,,,,,,62e8b625-f009-4a2c-b62f-b910a7bfcdce,129,,"[48.7, 18.7]",69171,2,,,,-1.0457287,,Right Foot,,,,"[57.1, 4.2]",,Ground Pass,,16.757387,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,11,Barcelona,217,['1ad5adef-d8e0-465b-a6e3-7a40ab8b88f1'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.997,Pass,,2008/2009
,,,,,,,,,,,,,,,1.1104,,,,,,,,,,,,,70535f8b-a767-4d80-9cef-9c0f9ee1fb9d,133,,"[54.2, 3.8]",69171,3,,,,0.48166367,,Right Foot,,,,"[71.8, 13.0]",,Ground Pass,,19.859507,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Back,11,Barcelona,217,['8c28273f-3db5-4176-9634-42908e9a2c27'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.427,Pass,,2008/2009
,,,,,,,,,,,,,,,1.6829,,,,,,,,,,,,,38f404bd-baf5-42a1-88a8-1214e9799cb4,136,,"[71.4, 12.3]",69171,3,,,,1.9930475,,Right Foot,,,,"[62.1, 33.0]",,Ground Pass,,22.69317,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,11,Barcelona,217,['9c325f26-bdbb-4b51-bfaf-89c01c80fffb'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.099,Pass,,2008/2009
,,,,,,,,,,,,,,,1.1603,,,,,,,,,,,,,983f15b1-2a2a-4980-be26-e2fcba251f86,140,,"[62.1, 33.4]",69171,3,,,,1.4382448,,Left Foot,,,,"[64.7, 52.9]",,Ground Pass,,19.67257,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,11,Barcelona,217,"['a93abfc8-a5e0-4d4d-97b4-488bc29a2cf4', 'c156ee86-3d45-4012-b84a-a80c87335410']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.467,Pass,True,2008/2009
,,,,,,,,,,,,,,,2.0468,,,,,,,,,,,,,99d932ac-a4ec-4fa7-a1b9-4fecd58aaf65,144,,"[65.3, 51.4]",69171,3,,,,3.0654688,,Right Foot,,,,"[53.5, 52.3]",,Ground Pass,,11.834272,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,"['5ced1219-3f7e-4e83-be6b-cc0118fff1b2', 'db942fc7-52ff-451e-ae6d-9f9121c69c04']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.726,Pass,True,2008/2009
,,,,,,,,,,,,,,,0.8218,,,,,,,,,,,,,e0dab6cf-53b5-4a11-99a1-f5a42adf5d89,149,,"[70.7, 55.0]",69171,3,,,,-0.31475767,,Right Foot,,,,"[83.6, 50.8]",,Ground Pass,,13.566503,,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,"['43860f82-6fb0-441e-ae16-f232867cb9a5', '46568b0d-6b0d-4483-a1dd-1810cc2496d5', '83403fa0-c9c4-4efb-a00c-dcc0952e2b5b', 'dc03b9de-a599-441f-91a2-0adf7acafac6']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.191,Pass,True,2008/2009
,,,,,,,,,,,,,,,0.9016,,,,,,,,,,,,,058b7e54-28e4-4f26-865e-d92a8557b256,156,,"[34.7, 41.3]",69171,3,,,,-1.5288628,,Right Foot,,,,"[35.3, 27.0]",,Ground Pass,,14.312582,,,,Fernando Navarro i Corbacho,6913.0,,,,,Recovery,1,Regular Play,Federico Julián Fazio,6349.0,Right Defensive Midfield,12,Sevilla,213,['6045ed91-9ea9-4925-95bf-1e1234020075'],14,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:14.169,Pass,,2008/2009
,,,,,,,,,,,,,,,0.8518,,,,,,,,,,,,,06d20389-8504-41d4-8b6e-9c4a4c5a0228,159,,"[35.3, 27.0]",69171,3,,,,0.04823841,,Left Foot,,,,"[49.8, 27.7]",,Ground Pass,,14.516887,,,,Enzo Maresca,25954.0,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,12,Sevilla,213,['364cbb66-bed3-492b-9666-d5c85217dd0a'],15,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:15.643,Pass,,2008/2009
,,,,,,,,,,,,,,,2.9651,,,,,,,,,,,,,31c19107-d0a6-49a3-bcac-dfb78fc3c4f3,163,,"[49.6, 23.6]",69171,3,,,,-0.16094862,,Left Foot,,,,"[92.1, 16.7]",,Ground Pass,,43.056473,,,Incomplete,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Enzo Maresca,25954.0,Left Defensive Midfield,12,Sevilla,213,"['1d08fed6-033e-4423-b493-b9d2e1fa2aef', '25af652a-9f2a-4a43-bd1b-3715b33dfd0c', '8f73e6e9-960e-433d-9ff5-8e989b77b5b3']",17,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:17.653,Pass,True,2008/2009
,,,,,,,,,,,,,,,0.985,,,,,,,,,,,,,f7edd124-7573-4ed5-8d5b-b4347905b557,166,,"[93.5, 1.0]",69171,3,,,,1.8098841,,,,,,"[89.6, 17.0]",,Low Pass,,16.468454,,,,Frédéric Oumar Kanouté,25960.0,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,13,Sevilla,213,['39e8751d-022e-4fa5-bf36-4670d1e4d8d3'],31,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:31.659,Pass,,2008/2009
,,,,,,,,,,,,,,,0.9879,,,,,,,,,,,,,3c284b34-d336-47cc-ba15-26c47e9f9bb5,169,,"[88.7, 17.2]",69171,3,,,,-1.6421038,,Right Foot,,,,"[87.9, 6.0]",,Low Pass,,11.228535,,,,Fernando Navarro i Corbacho,6913.0,,,,,,1,From Throw In,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,13,Sevilla,213,['49ea8427-51d6-4a0f-9ecf-d4983a8380a5'],33,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:33.928,Pass,,2008/2009
,,,,,,,,,,,,,,,0.931018,,,,,,,,,,,,,98ba24ee-8368-42b3-a720-81265ad37b33,173,,"[87.0, 5.4]",69171,3,,,,0.0,,Left Foot,,,,"[99.2, 5.4]",,Ground Pass,,12.2,,,,Adriano Correia Claro,22102.0,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,13,Sevilla,213,"['3600a508-3fc2-48ab-8912-6610d4e41db7', '567c621f-dca2-48c4-93cb-c5e2903d8cda']",34,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:34.956,Pass,True,2008/2009
,,,,,,,,,,,,,,,3.4098,,,,,,,,,,,,,9560d579-7db2-410a-a14f-b4188c35ecc3,179,,"[6.0, 36.0]",69171,3,True,,,-0.31801924,,Right Foot,,,,"[38.2, 25.4]",,Ground Pass,,33.899853,,,,Rafael Márquez Álvarez,5558.0,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,14,Barcelona,217,['5671af29-3f92-4485-9d99-f8c8b0f8de76'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.203,Pass,,2008/2009
,,,,,,,,,,,,,,,4.609,,,,,,,,,,,,,ea301150-885a-4b56-93e2-55daf57b4f95,184,,"[64.5, 33.2]",69171,4,True,,,1.4760396,,Right Foot,,,,"[66.8, 57.4]",,Ground Pass,,24.309052,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Free Kick,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,15,Barcelona,217,['e0cf86ce-5e62-4be9-867f-9c635bb006ce'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.622,Pass,,2008/2009
,,,,,,,,,,,,,,,1.1975,,,,,,,,,,,,,2d19e94d-53ab-4c7d-9785-3677a64c0849,186,,"[64.7, 73.7]",69171,4,True,,,3.0933542,,Left Foot,,,,"[50.2, 74.4]",,Ground Pass,,14.516887,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Barcelona,217,['63edd7cd-bc6d-4819-b5bf-04c544671031'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.238,Pass,,2008/2009
,,,,,,,,,,,,,,,1.559406,,,,,,,,,,,,,2f03af8f-9f6f-40ea-95ce-02d6f9192467,188,,"[49.1, 72.9]",69171,4,,,,-2.092728,,Right Foot,,,,"[38.0, 53.6]",,Ground Pass,,22.26432,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,['aa63ddb8-9804-46ca-a5a4-99581e602da8'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.517,Pass,,2008/2009
,,,,,,,,,,,,,,,1.22357,,,,,,,,,,,,,3cf50bef-fda3-4a4c-bc4d-16ce12fb2250,191,,"[41.6, 54.0]",69171,4,,,,0.31302986,,Right Foot,,,,"[62.3, 60.7]",,Ground Pass,,21.757298,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,['098a9ceb-65d1-4337-abc8-52d3dd09a45b'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.727,Pass,,2008/2009
,,,,,,,,,,,,,,,1.0235,,,,,,,,,,,,,5b3fd3a6-fed0-4d0b-941b-6f80a32ccbc7,194,,"[62.6, 63.4]",69171,4,,,,0.6908533,,Left Foot,,,,"[75.3, 73.9]",,Ground Pass,,16.478472,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Barcelona,217,['e4324114-b416-4dd2-9910-f13d03e44d6a'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.663,Pass,,2008/2009
,,,,,,,,,,,,,,,2.277364,,,,,,,,,,,,,b839ac0b-f292-48ce-8970-2373cecea7dc,196,,"[76.9, 75.2]",69171,4,,,,-2.4853418,,Right Foot,,,,"[68.2, 68.5]",,High Pass,,10.980892,,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,15,Barcelona,217,"['32d5a323-675b-4baf-868f-cd55e0e1b1ae', '9b29ea6f-11e4-42e6-b603-29878b76dfdc']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.687,Pass,,2008/2009
,,,,,,,,,,,,,,,1.2935,,,,,,,,,,,,,ee14430f-96e1-4bfa-9704-f1c3afbf729d,200,,"[73.8, 17.0]",69171,4,,,,-1.2742505,,Right Foot,,,,"[77.1, 6.2]",,Ground Pass,,11.292918,,,,Fernando Navarro i Corbacho,6913.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Wing,16,Sevilla,213,['c4d46305-9bc8-4897-a5af-e5262b2459f3'],26,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:26.795,Pass,,2008/2009
,,,,,,,,,,,,,,,1.2553,,,,,,,,,,,,,8629a12d-1576-4e2e-9cf6-8c076ca1d934,204,,"[72.8, 5.0]",69171,4,,,,2.097275,,Left Foot,,,,"[66.0, 16.7]",,Ground Pass,,13.532554,,,,Enzo Maresca,25954.0,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,16,Sevilla,213,"['03a9a7eb-0938-4412-b744-f1e164a24c66', '458681c8-46d2-486c-89fd-e587d9458840']",29,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:29.205,Pass,True,2008/2009
,,,,,,,,,,,,,,,3.0231,,,,,,,,,,,,,6c95c634-7bb4-4c48-af1f-4e7a4e98af69,208,,"[54.9, 22.2]",69171,4,,,,1.3738006,,Right Foot,,,True,"[64.5, 70.3]",,Low Pass,,49.04865,,,,Aquivaldo Mosquera Romaña,26482.0,,True,,,,1,Regular Play,Enzo Maresca,25954.0,Left Defensive Midfield,16,Sevilla,213,['c1cf3573-3ed5-4694-af10-b08e1e40a24e'],33,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:33.231,Pass,,2008/2009
,,,,,,,,,,,,,,,0.840605,,,,,,,,,,,,,0f95fd9c-0f73-4956-aa2e-249528806d32,211,,"[64.1, 72.2]",69171,4,,,,0.46823475,,Right Foot,,,,"[72.8, 76.6]",,Ground Pass,,9.749359,,,,Tom De Mul,26483.0,,,,,,1,Regular Play,Aquivaldo Mosquera Romaña,26482.0,Right Back,16,Sevilla,213,['43f8084d-a486-48f9-bb00-3164a46b876e'],37,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:37.697,Pass,,2008/2009
,,,,,,,,,,,,,,,0.739388,,,,,,,,,,,,,992a378e-d26f-4f0a-8b2f-b6228ab79686,214,,"[76.7, 76.4]",69171,4,,,,-0.68662155,,Right Foot,,,,"[82.8, 71.4]",,Ground Pass,,7.8873315,,,,Luís Fabiano Clemente,25943.0,,,,,,1,Regular Play,Tom De Mul,26483.0,Right Wing,16,Sevilla,213,['acecbc14-3a43-4c54-b006-8c7e8c1e1363'],40,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:40.803,Pass,,2008/2009
,,,,,,,,,,,,,,,0.5788,,,,,,,,,,,,,67a848a2-2d38-4dbb-bd5a-fc125dea5ac4,218,,"[82.2, 71.2]",69171,4,,,,0.66104317,,Right Foot,,,,"[84.9, 73.3]",,Low Pass,,3.4205263,,,Incomplete,Tom De Mul,26483.0,,,,,,1,Regular Play,Luís Fabiano Clemente,25943.0,Center Forward,16,Sevilla,213,"['2beaebf2-8e0e-4a5b-bbcb-89e6f2b31ec0', 'c522f24f-0f7d-4ff8-9a12-38c80840056f', 'd65e171a-4937-4478-826e-773b3b8d283e']",41,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:41.944,Pass,True,2008/2009
,,,,,,,,,,,,,,,1.233544,,,,,,,,,,,,,7916e097-e8ea-4221-96a3-10a166625f10,221,,"[83.6, 80.0]",69171,4,,,,-0.87976724,,,,,,"[94.6, 66.7]",,Low Pass,,17.259491,,,,Luís Fabiano Clemente,25943.0,,,,,Throw-in,1,From Throw In,Aquivaldo Mosquera Romaña,26482.0,Right Back,17,Sevilla,213,['a925b763-4c0a-456f-ae56-08ebc43d5bda'],51,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:51.663,Pass,,2008/2009
,,,,,,,,,,,,,,,0.7536,,,,,,,,,,,,,5196189c-ebee-444f-a5f5-44523f380c8e,224,,"[94.6, 66.7]",69171,4,,,,1.2527088,,Right Foot,,,,"[97.3, 74.9]",,Low Pass,,8.633076,,,,Federico Julián Fazio,6349.0,,,,,,1,From Throw In,Luís Fabiano Clemente,25943.0,Center Forward,17,Sevilla,213,['2a54bbdc-b6b6-4cf7-b391-24215e8f328d'],52,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:52.937,Pass,,2008/2009
,,,,,,,,,,,,,,,1.2462,,,,,,,,,,,,,e91a337a-a526-4f37-8968-a38a090ef430,227,,"[97.3, 75.3]",69171,4,,,,2.5213432,,Right Foot,,,,"[91.7, 79.3]",,Ground Pass,,6.8818603,,,,Tom De Mul,26483.0,,,,,,1,From Throw In,Federico Julián Fazio,6349.0,Right Defensive Midfield,17,Sevilla,213,['ab55dc17-5f4e-4071-9c5f-11f810fb071f'],55,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:55.319,Pass,,2008/2009
,,,,,,,,,,,,,,,2.0607,,,,,,,,,,,,,ff0fbf10-f915-4eb6-8b48-10f3b0888a3e,230,,"[91.7, 79.3]",69171,4,,,,-0.07541227,,Right Foot,,,,"[114.2, 77.6]",,Ground Pass,,22.56413,,,,Federico Julián Fazio,6349.0,,,,,,1,From Throw In,Tom De Mul,26483.0,Right Wing,17,Sevilla,213,['220557ca-d854-475f-b028-b2fb30cb9649'],59,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:59.146,Pass,,2008/2009
,,,,,,,,,,,,,,,1.0617,,,,,,,,,,,,,d569832f-076f-4d50-a987-a55312bc5451,234,,"[113.7, 77.6]",69171,5,,,,-1.2773887,,Right Foot,,,,"[120.8, 54.1]",,High Pass,,24.549135,,,Out,,,,,,,,1,From Throw In,Federico Julián Fazio,6349.0,Right Defensive Midfield,17,Sevilla,213,['a79caf27-c826-4266-914f-bf40750823fb'],1,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:01.246,Pass,True,2008/2009
,,,,,,,,,,,,,,,1.5804,,,,,,,,,,,,,a905d653-871f-4ca1-903a-34ead92a2e81,235,,"[6.0, 36.0]",69171,5,True,,,-1.0483929,,Right Foot,,,,"[15.5, 19.5]",,Ground Pass,,19.039433,,,,Rafael Márquez Álvarez,5558.0,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,18,Barcelona,217,['b446570f-66dc-48bd-949d-7a0179d88bae'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.317,Pass,,2008/2009
,,,,,,,,,,,,,,,2.479364,,,,,,,,,,,,,0eee8378-5b4b-422e-9545-38b2a606b75c,237,,"[15.3, 19.9]",69171,5,,,,1.2680548,,Right Foot,,,,"[27.7, 59.6]",,Ground Pass,,41.591465,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,18,Barcelona,217,['974a4027-9247-4064-a2dd-a3e8b78c0971'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.321,Pass,,2008/2009
,,,,,,,,,,,,,,,2.020702,,,,,,,,,,,,,8869f031-d4c0-41e0-933e-20f0fa042f01,240,,"[40.5, 62.6]",69171,5,,,,-1.6823758,,Right Foot,,,,"[36.5, 26.9]",,Ground Pass,,35.92339,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Barcelona,217,['3264e800-0c4c-4183-bb4e-7613a7758c19'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.191,Pass,,2008/2009
,,,,,,,,,,,,,,,1.955759,,,,,,,,,,,,,29b0327f-9ef0-431d-82ca-b26fa64ba230,243,,"[40.1, 31.5]",69171,5,,,,1.1870672,,Right Foot,,,,"[55.2, 68.9]",,Ground Pass,,40.333237,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,18,Barcelona,217,['3e3d575b-194a-4fc2-89c6-c7150eae9957'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.592,Pass,,2008/2009
,,,,,,,,,,,,,,,0.8571,,,,,,,,,,,,,46349610-9e8c-4537-bd07-8997bb8d099a,246,,"[67.4, 72.7]",69171,5,,,,-1.2837139,,Right Foot,,,,"[70.5, 62.2]",,Ground Pass,,10.948059,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Barcelona,217,['53745205-99ae-482d-ac69-1265ba94855a'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:37.380,Pass,,2008/2009
,,,,,,,,,,,,,,,1.627,,,,,,,,,,,,,d8dcab03-7987-40a5-85d5-cbf9981f1817,249,,"[51.4, 49.8]",69171,5,,,,-1.2556902,,Right Foot,,,,"[57.3, 31.7]",,Ground Pass,,19.037333,,,,Seydou Kéita,20169.0,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,['1a7ea424-c686-4be6-8c96-153fbf6d28a0'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.969,Pass,,2008/2009
,,,,,,,,,,,,,,,1.4775,,,,,,,,,,,,,2dd1b75d-f73b-434d-a6a3-7f3e83f7c7fc,252,,"[57.3, 32.5]",69171,5,,,,-2.8326619,,Left Foot,,,,"[43.2, 28.0]",,Low Pass,,14.800675,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,18,Barcelona,217,['aafbb67f-02fc-4d05-81ee-bc9f1a9facd5'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.596,Pass,,2008/2009
,,,,,,,,,,,,,,,1.902505,,,,,,,,,,,,,2331c519-e813-4076-bc69-63b1bb6260a2,255,,"[43.2, 27.7]",69171,5,,,,-1.1776576,,Right Foot,,,,"[53.9, 1.9]",,Ground Pass,,27.930807,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,18,Barcelona,217,['0485d8ef-5ef5-4979-b6ea-8794edfa38f6'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.900,Pass,,2008/2009
,,,,,,,,,,,,,,,1.5458,,,,,,,,,,,,,d8183601-5a27-4b4c-a6eb-b526379ab147,258,,"[54.0, 3.3]",69171,5,,,,2.2774105,,Right Foot,,,,"[47.0, 11.5]",,Ground Pass,,10.781466,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Back,18,Barcelona,217,['c1d1e045-ffa0-4890-8eea-30cf17bc73f9'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:49.237,Pass,,2008/2009
,,,,,,,,,,,,,,,1.947571,,,,,,,,,,,,,57b2e284-5525-4725-ad68-e6d44d3d261e,261,,"[47.0, 11.3]",69171,5,,,,1.8911039,,Right Foot,,,,"[40.1, 32.1]",,Ground Pass,,21.914606,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,['dcf5b672-67b1-460a-9ef5-710b02bffaaf'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.896,Pass,,2008/2009
,,,,,,,,,,,,,,,5.0358,,,,,,,,,,,,,179c2482-aa74-4a51-8f91-0cc0dd3728a8,264,,"[47.6, 43.3]",69171,5,,,,-0.29456154,,Right Foot,,,,"[115.5, 22.7]",,High Pass,,70.956116,,,Incomplete,,,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,18,Barcelona,217,['edce5f32-898a-4a55-aee3-5a933044fc0a'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:55.316,Pass,,2008/2009
,,,,,,,,,,,,,,,3.640207,,,,,,,,,,,,,adffb2f4-be9f-4a3a-b4ee-692451c77922,267,,"[14.7, 50.3]",69171,6,,,,-0.6461189,,Drop Kick,,,,"[69.6, 8.9]",,High Pass,,68.76024,,,,Adriano Correia Claro,22102.0,,True,,,,1,Regular Play,Andrés Palop Cervera,25946.0,Goalkeeper,19,Sevilla,213,['3f1f8754-b896-45c2-af60-97dba6d60bea'],6,,,,,,,,,,,,,,,,,,Sevilla,213,00:06:06.694,Pass,,2008/2009
,,,,,,,,,,,,,,,2.1361,,,,,,,,,,,,,ad3f0fb4-037a-4167-bc81-02d3e2933aa1,269,,"[69.8, 8.9]",69171,6,,,,1.076645,,Head,,,,"[85.1, 37.3]",,High Pass,,32.259106,,,,Frédéric Oumar Kanouté,25960.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Wing,19,Sevilla,213,['1c8c917e-ccaf-46ce-8f5a-72a2527ce95b'],10,,,,,,,,,,,,,,,,,,Sevilla,213,00:06:10.374,Pass,,2008/2009
,,,,,,,,,,,,,,,0.8378,,,,,,,,,,,,,696f9401-9cce-4bb9-90d8-d244ce2fb60c,275,,"[24.8, 45.2]",69171,6,,,,1.1441689,,Right Foot,,,,"[29.3, 55.1]",,Ground Pass,,10.874742,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,20,Barcelona,217,['aad98534-6547-44ea-b3df-49e457704c7d'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.267,Pass,,2008/2009
,,,,,,,,,,,,,,,1.472486,,,,,,,,,,,,,3dc554ff-b117-4c65-9425-c647efb0e73e,278,,"[29.3, 55.1]",69171,6,,,,-2.0344439,,Right Foot,,,,"[25.6, 47.7]",,Ground Pass,,8.273452,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,20,Barcelona,217,['b50dd999-5a26-4cb5-acb2-ba38c0d8fa03'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.249,Pass,,2008/2009
,,,,,,,,,,,,,,,1.3243,,,,,,,,,,,,,54577cc0-4f29-4f22-b22c-6894027151ee,281,,"[30.6, 48.1]",69171,6,,,,0.9079895,,Right Foot,,,,"[45.9, 67.7]",,Ground Pass,,24.864634,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,20,Barcelona,217,['1d95bd83-d018-4169-9f44-8e222283e796'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:22.446,Pass,,2008/2009
