50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.930012,,,,,,,,,,,,,,d0e35f77-911b-4ff3-bb56-9d46937d66e1,1949,,"[54.2, 23.7]",267101,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Center Back,73,Osasuna,422,"['6459154e-8c73-49e2-9dd5-d05358e2c448', '6ac09d66-dafb-4e55-8ffc-3fb5d30be092']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:21.884,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.372142,,,,,,,,,,,,,,47fc5bc2-100e-45e8-b9fc-746252700728,1959,,"[62.0, 60.6]",267101,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Mérida Pérez,23931.0,Right Center Midfield,74,Barcelona,217,"['b40a558a-ca87-4741-b378-93c9d44e523e', 'e68fcb98-d0ce-48ae-918b-3154acc15d9c']",27,,,,,,,,,,,,,,,,,,Osasuna,422,00:43:27.808,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.624738,,,,,,,,,,,,,,ce8120d4-25d0-4236-8b23-7cc79df095eb,1992,,"[36.9, 8.0]",267101,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Torres Morales,23947.0,Left Midfield,74,Barcelona,217,['fd7161e5-4b0f-4f7a-b402-8c731e8c92be'],56,,,,,,,,,,,,,,,,,,Osasuna,422,00:43:56.275,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.910459,,,,,,,,,,,,,,0adc940a-10d8-4167-806c-7638644deb43,2005,,"[36.0, 23.6]",267101,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fausto Antonio Tienza Nuñez,23821.0,Center Defensive Midfield,74,Barcelona,217,"['74b429d4-83d8-4d81-b194-700dd0d49544', '8a548be7-70b4-4f8c-9499-6ee2fe5d0ad0']",2,,,,,,,,,,,,,,,,,,Osasuna,422,00:44:02.220,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.144093,,,,,,,,,,,,,,fce9481c-4712-4dc1-9738-686a77c59933,2027,,"[21.5, 72.6]",267101,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitor Buñuel Redrado,27563.0,Right Back,74,Barcelona,217,['ece3cd14-e8fe-4ee6-a45a-d7bbefa262b9'],25,,,,,,,,,,,,,,,,,,Osasuna,422,00:44:25.126,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,1.25728,,,,,,,,,,,,,,39997fbd-c767-483e-a598-8c9ecf0d736e,2030,,"[93.8, 8.9]",267101,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Wing Back,75,Osasuna,422,"['e71321e9-f7d7-46bf-a99c-85399558d026', 'eba9691d-8d8b-4823-b1a4-11bc8893ee21']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:27.177,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.600701,,,,,,,,,,,,,,aa29c4dc-363c-4f1c-8891-d73ae9cfb4b6,2033,,"[85.8, 17.3]",267101,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Osasuna,422,"['9c6134ce-e410-4d11-9a12-1219a2c41d6c', 'e71321e9-f7d7-46bf-a99c-85399558d026']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:28.633,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,2.226147,,,,,,,,,,,,,,391d563b-4236-440f-ab6d-bf5f8ce1264c,2037,,"[67.7, 14.0]",267101,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Center Back,75,Osasuna,422,['1644db9e-e621-4297-9116-e00b08ed754b'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:30.657,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.537966,,,,,,,,,,,,,,d733b53a-5496-4e59-bded-fbc261a5a3e6,2055,,"[41.0, 15.4]",267101,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Torres Morales,23947.0,Left Midfield,76,Barcelona,217,"['0d9265dc-fcdf-463e-a8d4-b4f162c10edc', 'e6d7ab06-1baa-4f7e-9012-05e7ee07212b', 'e7cad600-df42-4354-903c-868c060b1594', 'eccc1b61-e13c-4ae5-aa7b-f62da5ff712a']",53,,,,,,,,,,,,,,,,,,Osasuna,422,00:44:53.185,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.606995,,,,,,,,,,,,,,6123d198-2918-4bac-a658-f9f7a55940da,2063,,"[40.6, 22.7]",267101,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel De las Cuevas Barberá,23991.0,Left Center Midfield,76,Barcelona,217,['f1caa401-3590-456f-9dbd-d624ba6ed3aa'],54,,,,,,,,,,,,,,,,,,Osasuna,422,00:44:54.747,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.10368,,,,,,,,,,,,,,ea797988-5c8e-48cb-95a5-f9dd68f973da,2078,,"[70.1, 75.6]",267101,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ivan Rakitić,5470.0,Right Center Midfield,77,Osasuna,422,"['40a6c330-8304-44c2-9aef-8eb5e796a88b', '713e0b46-9873-4294-be79-9bd30722e9d1']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.905,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.8418,,,,,,,,,,,,,,052aac48-9869-4ced-91df-138df13a7f21,2090,,"[49.0, 7.5]",267101,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Torres Morales,23947.0,Left Midfield,78,Barcelona,217,"['46e11f73-d8b0-4596-a45a-be4e17d0e92f', '64eafcae-f019-4fb3-b215-faf39d9efbe2', 'f92fa479-700b-4f0c-9a30-58023b205ea6']",19,,,,,,,,,,,,,,,,,,Osasuna,422,00:00:19.766,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.797359,,,,,,,,,,,,,,42fd4597-0622-49fe-b29e-58c1ec9cea81,2097,,"[68.6, 40.7]",267101,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,79,Osasuna,422,,24,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.912,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.785191,,,,,,,,,,,,,,c66fa8f7-d6bc-42aa-8f53-47706c5a55b9,2098,,"[72.8, 25.4]",267101,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Left Wing Back,79,Osasuna,422,"['42cd3148-7648-49f1-b480-e066f44bd26f', 'a38ac0ee-1672-4d4b-bc1d-997c8958e557']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.187,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.762015,,,,,,,,,,,,,,11883fbd-4586-43f4-9d63-00d49c89606b,2102,,"[99.6, 28.6]",267101,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Left Center Forward,79,Osasuna,422,,30,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.733,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.699397,,,,,,,,,,,,,,42abb930-ebfe-4a84-bc7f-85ca1dc5fc7c,2123,,"[109.3, 31.4]",267101,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,80,Barcelona,217,,48,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.594,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.54759,,,,,,,,,,,,,,51fee90c-b4be-4d15-9f4a-924888b7fd66,2130,,"[52.3, 61.3]",267101,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Mérida Pérez,23931.0,Right Center Midfield,80,Barcelona,217,"['26d01139-c64e-411e-bac1-5435bf6d3cef', '3e81f568-20c8-466c-b710-d082065211b9']",53,,,,,,,,,,,,,,,,,,Osasuna,422,00:00:53.875,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.569832,,,,,,,,,,,,,,1305ffe0-bf11-44d3-9bda-2a558d7d400a,2148,,"[53.9, 34.3]",267101,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel De las Cuevas Barberá,23991.0,Left Center Midfield,80,Barcelona,217,"['08e53103-0129-4f84-9e23-ecb74b2b7c40', 'fdbff535-81af-4982-832a-5e51dfd4e702']",7,,,,,,,,,,,,,,,,,,Osasuna,422,00:01:07.476,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.975793,,,,,,,,,,,,,,e6fc857c-4708-4b3e-9978-a9b67a33c1b0,2152,,"[62.0, 37.7]",267101,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,80,Barcelona,217,['37739267-73e9-407d-8105-23f7e6d2b138'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.580,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.085968,,,,,,,,,,,,,,16ca521f-9629-4694-9368-cd5e770e46d7,2156,,"[35.4, 30.4]",267101,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Osasuna,422,['6c8fd42d-c698-44db-888e-b91fd6029399'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.909,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.561278,,,,,,,,,,,,,,a0857a99-b274-47e2-a41a-9ca6138afa72,2175,,"[35.8, 9.1]",267101,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Roberto Torres Morales,23947.0,Left Midfield,83,Barcelona,217,"['026b8940-87d0-4e35-9e77-bd5dbb3b482e', 'b3b54894-baf1-4aca-a956-b8d4ae59086c']",13,,,,,,,,,,,,,,,,,,Osasuna,422,00:03:13.712,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.590286,,,,,,,,,,,,,,76604144-4fc4-4eb0-adbf-d4ca64df5e6b,2184,,"[40.8, 61.3]",267101,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francisco Mérida Pérez,23931.0,Right Center Midfield,83,Barcelona,217,"['549c4480-24ac-4059-b2fc-8e44557a3120', 'd778758f-a113-4f68-bcf5-e4303ed72ae7']",22,,,,,,,,,,,,,,,,,,Osasuna,422,00:03:22.677,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.3268,,,,,,,,,,,,,,969e0ad5-0b8e-489e-90d2-dea345ff999b,2192,,"[5.9, 55.9]",267101,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oier Sanjurjo Mate,23944.0,Right Center Back,83,Barcelona,217,"['1bf58d9d-26de-4f4d-b1a8-fc0919506bf5', '5d301749-dd74-4141-9318-2e023cd96e27']",29,,,,,,,,,,,,,,,,,,Osasuna,422,00:03:29.347,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,3.6869,,,,,,,,,,,,,,f6cc1a56-5b27-4625-8ed9-accfdafc868d,2196,,"[3.1, 65.8]",267101,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aitor Buñuel Redrado,27563.0,Right Back,83,Barcelona,217,"['4baaee73-c34e-40fd-8426-b07cc1b868bd', '7adcb721-a5d8-4a9f-9c25-8dcb4018df37', 'ae933fff-b18e-4834-8ea4-b33dbacfecea']",32,,,,,,,,,,,,,,,,,,Osasuna,422,00:03:32.827,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.278621,,,,,,,,,,,,,,5f035cda-5499-462e-8c88-b0e968f1ccbe,2223,,"[8.4, 16.9]",267101,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aitor Buñuel Redrado,27563.0,Right Back,84,Barcelona,217,['638d119f-4285-47c2-a169-75db08bf2e75'],19,,,,,,,,,,,,,,,,,,Osasuna,422,00:04:19.212,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.009957,,,,,,,,,,,,,,1b35304b-9fe2-4d96-9af6-6cee4d96c301,2231,,"[110.9, 36.8]",267101,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,André Filipe Tavares Gomes,10802.0,Right Wing Back,84,Barcelona,217,['dc786454-5927-4605-8fa7-bfe7beffe675'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.105,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.453353,,,,,,,,,,,,,,dc786454-5927-4605-8fa7-bfe7beffe675,2232,,"[2.8, 41.1]",267101,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fausto Antonio Tienza Nuñez,23821.0,Center Defensive Midfield,84,Barcelona,217,['1b35304b-9fe2-4d96-9af6-6cee4d96c301'],33,,,,,,,,,,,,,,,,,,Osasuna,422,00:04:33.355,Pressure,True,2016/2017
,,,,,,,,,,,,,,,,,0.605977,,,,,,,,,,,,,,e73ece5e-e5e8-4417-991e-5b2a39744940,2244,,"[62.9, 27.2]",267101,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,86,Osasuna,422,"['20ab5491-a3a2-422f-90b2-12e63038b40c', '88a53d08-7a05-458b-b141-43a083c77a58']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.608,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.612072,,,,,,,,,,,,,,e3fccc7e-ff39-4ad7-ba23-fdf9d58a26d2,2260,,"[68.8, 57.1]",267101,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fausto Antonio Tienza Nuñez,23821.0,Center Defensive Midfield,87,Barcelona,217,['d8d588d2-dec0-4642-9862-fc7e5867eb5e'],30,,,,,,,,,,,,,,,,,,Osasuna,422,00:05:30.886,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.662891,,,,,,,,,,,,,,7f1608b6-9387-4a45-9aee-6530c55862fe,2275,,"[64.2, 4.8]",267101,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Center Back,88,Osasuna,422,"['605f3dd1-977d-4f25-b2f5-ece7bc0217e0', 'b50f7f4c-6711-4d14-b0c6-c6fe6bde3e19']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.662,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.268458,,,,,,,,,,,,,,3b9604f4-1745-4985-949c-cfe9f57f4102,2280,,"[83.4, 4.4]",267101,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Center Back,88,Osasuna,422,['36150a90-e9f1-495b-b39e-11c2d235b693'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:10.275,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.844514,,,,,,,,,,,,,,aba372ab-bcaf-4a3c-b274-04b36cdc8ecc,2286,,"[35.3, 52.3]",267101,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fausto Antonio Tienza Nuñez,23821.0,Center Defensive Midfield,88,Osasuna,422,,14,,,,,,,,,,,,,,,,,,Osasuna,422,00:06:14.802,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.640707,,,,,,,,,,,,,,1d73fe4f-9b60-4e0c-a90b-b2e48c018300,2290,,"[78.8, 32.4]",267101,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Suárez Fernández,6609.0,Left Center Midfield,88,Osasuna,422,['f0e8d33f-7f44-4b32-bbf9-f9af73fe0dff'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:17.568,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.133658,,,,,,,,,,,,,,8a3b51a8-eeae-4e52-b8cf-674ac4c54aad,2294,,"[53.9, 41.4]",267101,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,88,Osasuna,422,"['01af4587-aef8-4a7e-aef6-2d9963254711', 'bf8a52cc-cf39-4af9-8da3-8a095c4cdf6b']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:20.087,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.208159,,,,,,,,,,,,,,8d1f0eb9-aa5f-4444-8798-cda08bba8006,2298,,"[57.6, 72.4]",267101,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,88,Osasuna,422,['ddf4fed1-6f26-4ae9-9084-144e7b0c0b96'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.995,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.227648,,,,,,,,,,,,,,6fcb46d9-2421-4d04-8611-7657444d8a6d,2300,,"[67.5, 67.4]",267101,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,88,Osasuna,422,"['19cbe647-65bb-4d85-b544-2a74caa9c8c8', 'a85b81c6-fd60-4bcc-a221-b4e2740da4d3']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.324,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.508845,,,,,,,,,,,,,,ab11256f-b5c0-4c8e-b9af-ee68953814b0,2304,,"[63.4, 34.6]",267101,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arda Turan,11094.0,Left Wing Back,88,Osasuna,422,,31,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.896,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.996554,,,,,,,,,,,,,,01c45012-5b84-4ae8-babb-a519a9ae5309,2319,,"[33.5, 19.0]",267101,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arda Turan,11094.0,Left Wing Back,88,Osasuna,422,"['e25e684a-cfb9-4aa6-a74a-1a1ea01544ee', 'e4d887a1-3d49-4a8e-b5ac-66333091bddb']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.608,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.511722,,,,,,,,,,,,,,38304c5a-b9e1-439e-bab3-9b971fba8a65,2363,,"[53.5, 10.4]",267101,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Center Back,92,Osasuna,422,"['00ea28d0-f7f8-4e5c-8c16-c6f3234facf8', '1482bfb4-8229-40fc-b57a-5b30e04c3985']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:09.869,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,1.741192,,,,,,,,,,,,,,868e5264-900a-4fdc-bdd8-7762c1516eb7,2371,,"[104.6, 58.6]",267101,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio León Limones,6657.0,Center Forward,93,Barcelona,217,"['8c74f518-eb5f-463f-b097-89d5bdab1fef', 'c8aca2e1-26ac-4eae-8c32-8b5d7e3949d3']",18,,,,,,,,,,,,,,,,,,Osasuna,422,00:08:18.272,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.517808,,,,,,,,,,,,,,0311961e-755f-4f6a-91c6-9446b7dd6acc,2428,,"[38.6, 27.1]",267101,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Mérida Pérez,23931.0,Right Center Midfield,95,Barcelona,217,"['2002757a-0536-4787-843f-390c124c4099', '5e859e90-89e4-4284-8af1-7c328364cd59']",42,,,,,,,,,,,,,,,,,,Osasuna,422,00:09:42.306,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.880164,,,,,,,,,,,,,,3da05865-ff85-4424-b922-2a795766dd42,2435,,"[7.8, 26.5]",267101,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jhon Stiven Mondragón Dosman,27564.0,Left Center Back,95,Barcelona,217,"['337c7672-10e9-41fd-bd03-66522ada8619', '95b23297-e1b4-4198-98e0-ba76d378abc4']",47,,,,,,,,,,,,,,,,,,Osasuna,422,00:09:47.724,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.9865,,,,,,,,,,,,,,8e9d6b62-dbbe-4147-8b3b-210a2b425fde,2454,,"[8.6, 63.5]",267101,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Buñuel Redrado,27563.0,Right Back,97,Barcelona,217,['4b88bc1e-90a4-43fd-a890-cafa30bc72a7'],44,,,,,,,,,,,,,,,,,,Osasuna,422,00:10:44.942,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.882592,,,,,,,,,,,,,,cabee550-18b2-4d61-845d-27c5e8b76273,2473,,"[70.8, 40.4]",267101,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,100,Osasuna,422,"['5c76e864-3506-46ab-a6e5-368ac997e7c7', '74bad086-6f5d-469f-ab7a-c61f97893c3f', 'b844eb7d-04b8-460b-9dc5-5c6228905d77']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:51.549,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.533596,,,,,,,,,,,,,,7826e675-453a-4bb4-935d-6f5285135811,2479,,"[77.4, 46.6]",267101,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,100,Osasuna,422,['b499382b-a1ac-4456-a202-765c7f3d7119'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:53.524,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.986268,,,,,,,,,,,,,,01c94a90-d191-4835-a78e-9ba03631ecd8,2484,,"[52.7, 57.0]",267101,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Denis Suárez Fernández,6609.0,Left Center Midfield,100,Osasuna,422,"['30a72415-7396-41d2-a2af-78d5c32d716a', 'e602b511-08ee-49b6-8b3a-3b5d396049de']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.566,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.675094,,,,,,,,,,,,,,d7036781-ec2d-45ef-ad9e-4daa8b9d375b,2493,,"[55.4, 74.2]",267101,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ivan Rakitić,5470.0,Right Center Midfield,100,Osasuna,422,['201e6a12-6148-444e-99cf-7a35f128f55c'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.933,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.876692,,,,,,,,,,,,,,f0cca306-51fa-4c69-8d0b-e2bf90a82020,2499,,"[65.3, 70.4]",267101,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Filipe Tavares Gomes,10802.0,Right Wing Back,101,Osasuna,422,['9d6bf262-3da6-4df6-8a4e-21f914c2f25e'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:14.850,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.627483,,,,,,,,,,,,,,17264c36-86fd-4925-b292-84f85614ef32,2514,,"[54.2, 36.5]",267101,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fausto Antonio Tienza Nuñez,23821.0,Center Defensive Midfield,103,Barcelona,217,"['b6ec2043-8875-4d44-8e20-76564d01cc94', 'ec337cec-d6f1-403d-b9a3-bbb2f607b651']",35,,,,,,,,,,,,,,,,,,Osasuna,422,00:13:35.377,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,1.734003,,,,,,,,,,,,,,0fea7b0d-c0e0-48db-a9ac-aa489b2b8b86,2540,,"[102.7, 11.0]",267101,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arda Turan,11094.0,Left Wing Back,104,Barcelona,217,"['6e1f2d03-0d47-4845-b2a8-c71c7869f026', '899ce971-cc0d-4bbf-8656-e0c93754a5f4', 'fdd8b69a-ad99-4cc1-a6ac-b24f47277256']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:06.426,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.658923,,,,,,,,,,,,,,d941a2f2-61b0-44fe-aa72-8cffc39bbd37,2561,,"[43.2, 7.7]",267101,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Torres Morales,23947.0,Left Midfield,105,Barcelona,217,,31,,,,,,,,,,,,,,,,,,Osasuna,422,00:14:31.339,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.7234,,,,,,,,,,,,,,f086f1a2-687e-40aa-bd05-87df4f347fcb,2596,,"[42.1, 46.5]",267101,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oier Sanjurjo Mate,23944.0,Right Center Back,107,Barcelona,217,['505cc469-246d-4bc9-a047-855e6641bbb7'],12,,,,,,,,,,,,,,,,,,Osasuna,422,00:15:12.125,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,1.156197,,,,,,,,,,,,,,d31dcaf2-a91e-48e3-8e03-7c8d9605412d,2605,,"[64.2, 36.8]",267101,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,108,Osasuna,422,"['55f140e2-650f-43a9-8c8d-df74caf71b55', 'e8f339ac-274e-4c7a-9775-96625b1c992f']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:15.475,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.937736,,,,,,,,,,,,,,be706825-bb82-4e8e-bbbc-40cea8e4733d,2611,,"[70.3, 35.0]",267101,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,108,Osasuna,422,"['585738fe-5d74-452f-aea8-b7bb5a73814f', '892b5268-f260-4f42-a489-d5fb535bc6c0']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:17.423,Pressure,,2016/2017
