50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.37522,,,,,,,,,,,,215d1127-4585-4774-b147-b501cd536a60,932,,"[25.4, 47.2]",267220,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Resurrección Merodio,5199.0,Center Attacking Midfield,42,Barcelona,217,['1fbd5441-049c-4212-8fb7-4721a245c7c9'],36,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:36.126,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.595155,,,,,,,,,,,,f16b30df-9140-4c63-95f3-2f87ecf52e3e,936,,"[15.3, 29.0]",267220,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,42,Barcelona,217,['b4a5dfd5-e635-4a2b-b031-8fd091d55242'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:37.954,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.368633,,,,,,,,,,,,33dadbb2-0369-4c9a-9fb6-280e0815ed24,944,,"[27.6, 40.8]",267220,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Right Wing,42,Barcelona,217,,42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:42.437,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.173615,,,,,,,,,,,,e63c3a16-4387-4d6b-bacd-338ffdcdd72e,957,,"[8.0, 62.2]",267220,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stefan Savić,6376.0,Right Center Back,42,Barcelona,217,['6a7ea3b9-a7ad-499c-bcd3-24741e882816'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:52.923,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.061269,,,,,,,,,,,,cecad557-ec61-4705-9796-6c430adf46d8,958,,"[13.2, 69.7]",267220,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Right Center Midfield,42,Barcelona,217,,54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:54.474,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.956695,,,,,,,,,,,,4cea33f7-2106-42b5-a0d2-3621598de951,959,,"[21.4, 65.2]",267220,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Right Center Midfield,42,Barcelona,217,,56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:56.972,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.949473,,,,,,,,,,,,924cd634-02b4-4d3f-b692-301735010ac6,963,,"[28.7, 31.6]",267220,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yannick Ferreira Carrasco,5633.0,Left Wing,42,Barcelona,217,['e5f99591-295a-4828-bede-d42a51914f55'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:00.539,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.702606,,,,,,,,,,,,768a61e0-359f-4cba-b4f3-e252ff6db040,964,,"[30.1, 38.6]",267220,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Right Wing,42,Barcelona,217,,2,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:02.100,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,1.3419,,,,,,,,,,,,fea6092d-8dce-4306-abb0-19b7f8226c5c,976,,"[90.8, 63.7]",267220,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,44,Atlético Madrid,212,"['43dcd17a-b176-400f-94d1-ac2be37aad0b', 'dd487d1e-354a-467d-8399-1f71f9ff7f87']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:19:18.617,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.8743,,,,,,,,,,,,2ceb9afb-93c9-4282-b9ac-14d92e0f2ee6,980,,"[82.6, 75.4]",267220,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ivan Rakitić,5470.0,Right Center Midfield,44,Atlético Madrid,212,"['68a90244-f635-4616-8ef5-d755b7714592', 'df677b87-5163-457e-8b9e-35bf28b037be']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:19:20.852,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.322972,,,,,,,,,,,,b1a8d8b7-75ad-464f-9e43-0269204e8ba6,997,,"[56.0, 11.8]",267220,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,45,Barcelona,217,"['c9842ca6-3e5c-4814-9d19-126c979d3bae', 'e1749fcf-3b44-4fc8-b69d-3954c4842b96']",44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:44.413,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.814015,,,,,,,,,,,,ac8ec2d1-9afd-457e-82f0-e35f940b5731,1003,,"[57.4, 23.7]",267220,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,45,Barcelona,217,['11eab3d5-631c-46da-a476-3e6aeceea020'],48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:48.843,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.861286,,,,,,,,,,,,914d4e62-b90b-4f26-a6ad-3699d3a5a434,1022,,"[34.6, 15.6]",267220,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Center Attacking Midfield,45,Barcelona,217,"['8495be28-e62d-4e56-8ab2-e88635d557ca', 'f330f18f-310b-4f8d-9829-c8697aaf5d3b']",5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:05.469,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.868946,,,,,,,,,,,,b856a83f-b20e-458a-8b42-e6f81de907a0,1029,,"[34.6, 5.2]",267220,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,45,Barcelona,217,['73ed740e-13bf-4cc7-ba20-52a2fb1ab329'],9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:09.229,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.5613,,,,,,,,,,,,3df89b67-c4d2-4cb3-97cd-643d697b3abe,1048,,"[102.9, 12.0]",267220,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,46,Barcelona,217,"['2e88bfe2-d38c-48d3-b5dc-a71912285a72', '9d7efcc5-9efe-466c-8924-c22d308d2406']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:20:28.499,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,2.400047,,,,,,,,,,,,2d5556ee-8a4b-4d96-b56d-bef13642fcef,1056,,"[87.4, 60.3]",267220,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Center Midfield,48,Barcelona,217,"['188b3114-3f8c-4ee1-bc22-f0c26140ecba', '34b3a4c6-53f1-4958-9157-65597424bf9d']",56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:56.109,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,2.757259,,,,,,,,,,,,1616a94d-a13d-4934-939c-4a128737ea27,1059,,"[103.4, 43.8]",267220,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Center Midfield,48,Barcelona,217,"['45c815b3-6fdb-4a73-bf41-7c50cc0a6209', '81002f50-3ebf-4109-81db-b5ffffefe1d3']",58,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:58.543,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.412203,,,,,,,,,,,,058c7528-46b2-4bf6-9566-7f0f3b55bf8c,1070,,"[76.1, 23.9]",267220,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Center Midfield,48,Barcelona,217,['d755795a-023d-4fed-a64f-7c0a01e8cfd4'],8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:08.940,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.026701,,,,,,,,,,,,6d6ebd05-980c-4bf8-b976-35ee4a177fd7,1078,,"[36.7, 58.4]",267220,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Center Midfield,48,Barcelona,217,"['16235a53-0bc1-4dc4-bcdb-f660e5795a18', '2fde2a60-9745-455c-b021-993b5b42f622']",22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:22.088,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.99995,,,,,,,,,,,,c2078796-6e36-4682-8068-ba8f3b59eccc,1085,,"[24.2, 27.6]",267220,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,48,Barcelona,217,"['44acd06b-8b70-4531-8a56-25ba15a4287b', 'f9b1e0e5-b0bc-42db-9c59-f8c37955d581']",27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:27.114,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.105583,,,,,,,,,,,,9ba56b66-66c4-4632-bc22-a331222d9062,1088,,"[22.6, 29.8]",267220,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Center Attacking Midfield,48,Barcelona,217,"['44acd06b-8b70-4531-8a56-25ba15a4287b', '5abc7c33-88a5-4144-aca7-3f9353808a1e']",29,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:29.236,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.486673,,,,,,,,,,,,2d5bb959-7f34-4685-ba95-7d60b9833434,1128,,"[23.3, 56.8]",267220,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Right Center Midfield,49,Barcelona,217,"['0c5ce8e9-f033-4217-aa44-09c318657116', 'ebf20ec6-141d-4804-9053-1f286fb7f1c8']",19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:19.645,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.56379,,,,,,,,,,,,8b64904d-9374-4f53-915f-d0654638d9cb,1140,,"[32.1, 10.5]",267220,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,50,Barcelona,217,"['07d16723-fbd2-449c-b531-b8ed616afc75', '9cdcfe5d-cd26-46e4-bc6e-e2e702bdc5f3']",39,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:39.030,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.746491,,,,,,,,,,,,bdfab3c6-b36b-4400-a0e4-de96764ed877,1146,,"[17.2, 5.2]",267220,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing,50,Barcelona,217,"['3e8ef1c6-0393-49ed-b17a-ced26f2b1ba2', 'a93b18d8-4f76-491f-a22f-192818ce3997']",42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:42.147,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,1.3078,,,,,,,,,,,,29c3693e-38b6-4680-bcf1-19ae300a4d8e,1156,,"[82.6, 60.2]",267220,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,51,Atlético Madrid,212,['c6ace90e-7c90-4c19-80a9-10dc04331fa2'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.132,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,1.2742,,,,,,,,,,,,db2600ce-4527-4d67-93a3-89539feea987,1158,,"[90.8, 64.5]",267220,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,51,Atlético Madrid,212,"['2293c6a1-af24-41dd-b5ec-fc22bbaa86e5', 'e2d95478-795f-4765-b220-3fce8b45bdd1']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.725,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,3.3597,,,,,,,,,,,,1ef95f78-39be-42f3-8ab5-0e30846832c6,1164,,"[83.4, 65.3]",267220,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,51,Atlético Madrid,212,['e2fa426f-4aff-497c-acd8-2dadaea9fb72'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:22:56.351,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.820259,,,,,,,,,,,,bdb95181-63ff-4825-a5f9-e4633a00177e,1177,,"[60.8, 27.1]",267220,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,53,Barcelona,217,"['200deb52-3e1b-4305-adad-a9bc8aa8b6b7', '795ef989-395a-4d5a-8aea-345670ae3c63']",23,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:23.360,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.9105,,,,,,,,,,,,0649533c-0299-42d8-870c-34997cd6a6ad,1183,,"[66.8, 53.6]",267220,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,54,Atlético Madrid,212,['4f5b570c-11cc-4eca-a9c6-590708080855'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:23:25.006,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.1536,,,,,,,,,,,,74c80f44-cffc-4e05-bbea-7a6aed399fa9,1194,,"[36.2, 20.9]",267220,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,54,Atlético Madrid,212,"['4717baf3-b88a-468a-a251-335b3944b5f3', 'eddc20c8-e70a-4242-b327-d290f5b19951']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:23:30.949,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.650362,,,,,,,,,,,,c3bc866e-000b-49bb-8557-57ff2b3a6b74,1209,,"[51.8, 25.7]",267220,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Wing,55,Barcelona,217,['91d1b757-b194-496f-9902-34ce5100c060'],53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:53.209,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.384472,,,,,,,,,,,,bd6d04f9-2cf0-43aa-9278-c50574ddf221,1211,,"[34.1, 20.2]",267220,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,55,Barcelona,217,"['561d3fc1-9516-4441-80cc-b9cabec04f67', 'ca88be36-61e6-4563-84b0-7daabf84595a']",56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:56.938,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.501597,,,,,,,,,,,,092e51a9-1fa2-4ffc-878d-7d06bd59bb3e,1218,,"[25.8, 7.1]",267220,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,55,Barcelona,217,"['2f1ab9eb-97a0-46bf-8264-1871bd1b7f2a', '5f527562-c9a4-4e54-ba2f-1b36d4ea9d6c']",1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:01.318,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.518922,,,,,,,,,,,,7c8e361c-96ef-415f-8431-38ae0081db26,1223,,"[16.4, 23.1]",267220,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Left Center Midfield,55,Barcelona,217,"['8b793a53-3388-4fe6-aa06-41880146fbc7', '910b7d22-f1ab-497b-8e58-0d8b8691619b']",4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:04.543,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.795896,,,,,,,,,,,,df38a993-34d1-4bb2-bc59-894f96e8fd89,1283,,"[30.8, 9.7]",267220,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,57,Barcelona,217,['da1e5c76-2350-42ab-a54d-ee96ecdd0e2d'],3,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:03.244,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.737058,,,,,,,,,,,,051bde68-43ab-4484-9fce-4c56406c9866,1285,,"[27.1, 28.8]",267220,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Fernández Arenas,6384.0,Left Center Midfield,57,Barcelona,217,"['09a54d53-bc75-4378-98f5-bbcc75fd1645', 'd17d6cf3-0cae-4abd-a884-184528b601e9']",4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:04.790,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.8628,,,,,,,,,,,,393a85c6-e361-4ee3-8e87-f622a257ad7f,1296,,"[75.9, 59.1]",267220,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,58,Atlético Madrid,212,,7,,,,,,,,,,,,,,,,,Barcelona,217,00:26:07.903,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,3.120098,,,,,,,,,,,,2061ab0c-2cf1-42c3-8311-ee04073d78b1,1301,,"[32.9, 11.0]",267220,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,58,Atlético Madrid,212,"['69a5cdc0-109a-4702-8d9b-fc6d536e2408', 'a115c606-dd7c-472f-8a97-912e444ee749']",10,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:10.317,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.0494,,,,,,,,,,,,ee133a53-5d7e-4e91-8348-b28cea8490ce,1309,,"[92.5, 62.4]",267220,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,58,Atlético Madrid,212,"['19438259-fee5-498e-939f-c742f8983cfc', '8a5972da-cce0-46f7-9f19-5df0632ed53c']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.587,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.462,,,,,,,,,,,,2f66bac9-e7de-4433-bbcd-32f88ad860ca,1316,,"[84.2, 63.9]",267220,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,58,Atlético Madrid,212,"['1d2cbca9-25ac-4217-b8ab-099e4c9b817a', '99d44776-3875-46f0-857f-fd4987b89e48', 'b542868c-1ee7-42ec-aba1-481f77517200']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.930,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.577984,,,,,,,,,,,,3296b119-ce53-45f7-bde4-7e92b64b6aee,1332,,"[80.1, 19.4]",267220,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Left Center Midfield,58,Atlético Madrid,212,,41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:41.048,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.60156,,,,,,,,,,,,69e38b9f-2403-4e04-8d10-a6897c66ecfa,1339,,"[83.1, 17.5]",267220,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,59,Barcelona,217,['ab2c92e4-15e7-405c-b355-4daccf9b542b'],42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:42.565,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.184126,,,,,,,,,,,,06cff1c5-5aaa-4177-a7a7-5284e5309186,1372,,"[27.1, 71.5]",267220,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Right Center Midfield,60,Barcelona,217,['d0f97364-9b04-4e34-a12c-6f9b1164906d'],23,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:23.202,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,2.3894,,,,,,,,,,,,233dea16-5bfa-4d15-bfe9-eb6dfb43f166,1377,,"[92.5, 4.3]",267220,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,60,Barcelona,217,['a1fcc714-1193-45d4-9e5e-57ccfc99f39a'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:27:27.022,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.828692,,,,,,,,,,,,e1458641-301c-43ac-a3af-adf644b8693d,1381,,"[44.0, 71.1]",267220,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Right Center Midfield,60,Barcelona,217,['07ced366-aed0-4be9-94f3-bfb7a2e759c2'],33,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:33.187,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.415809,,,,,,,,,,,,18cd5ffb-7ffb-493f-9a92-135e7fda659b,1413,,"[17.9, 12.1]",267220,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Center Attacking Midfield,60,Barcelona,217,"['bedbf8b1-daef-4fa3-9a5d-97142887854c', 'db209a08-d074-482f-a823-ef542a355a63']",4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:04.575,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.7089,,,,,,,,,,,,f3c2a4d7-5322-4220-b166-08241f1ed412,1436,,"[40.8, 70.4]",267220,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,61,Atlético Madrid,212,"['371d35b7-8605-4e24-ae1c-c1411d48f84a', '49dd1e07-8c2c-45da-ba83-8f472de687d0']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:28:25.539,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,3.1409,,,,,,,,,,,,ad92325b-29f5-4e01-8596-69efa7847377,1440,,"[26.0, 67.7]",267220,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,61,Atlético Madrid,212,"['67f27fbe-d075-4c50-a1d4-d7df1177bb33', '70449f1a-5309-4e5c-b91a-fba60e7aaf6d']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:28:26.980,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.8811,,,,,,,,,,,,b6bb21e7-9a8a-4055-8146-590922d7405f,1443,,"[44.0, 61.8]",267220,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,61,Atlético Madrid,212,['70449f1a-5309-4e5c-b91a-fba60e7aaf6d'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:28:31.033,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.6533,,,,,,,,,,,,ee673c1c-619c-4e5e-812f-09577b869547,1444,,"[31.6, 53.2]",267220,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,61,Atlético Madrid,212,['338d38a7-5870-44f8-8c79-2cc69fb812aa'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:28:32.669,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.408124,,,,,,,,,,,,4468f9d2-b6e7-455f-82a6-bda9cf9e43d2,1451,,"[47.9, 77.5]",267220,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Juan Francisco Torres Belén,6375.0,Right Back,62,Barcelona,217,"['09876ede-384e-48ba-ad90-0f919b9d8cda', 'e8c11064-47e6-4dc1-8eab-2e5340bd778b']",48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:48.206,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.6607,,,,,,,,,,,,efba8585-cfb2-48ca-a5d4-6dddf91e6901,1471,,"[88.5, 41.8]",267220,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,63,Atlético Madrid,212,,8,,,,,,,,,,,,,,,,,Barcelona,217,00:29:08.545,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.6598,,,,,,,,,,,,6f020af1-8197-4798-a7a9-7d745d5ff617,1475,,"[73.2, 43.0]",267220,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Atlético Madrid,212,"['80714b3d-befc-4f51-acf9-9ef309d0be5c', 'c344ea6b-e689-463a-a050-1694a4f40bb4']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:29:09.658,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.0509,,,,,,,,,,,,64917a11-b9db-4734-9705-09248e6938da,1491,,"[87.2, 43.1]",267220,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Atlético Madrid,212,['2a108c87-b8e9-4584-ab19-c66de97a29ac'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:29:14.336,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.5532,,,,,,,,,,,,8e5a7b8b-45dd-423d-85fc-3f21be3d1f39,1529,,"[22.9, 45.2]",267220,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,64,Atlético Madrid,212,['777b9295-b9e1-403c-8783-b1179d669c2b'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:30:19.766,Pressure,,2016/2017
