bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.521343,,,,,,,,,,,,,4844f294-755e-44ce-bb1f-f84a212fe814,748,,"[47.2, 9.9]",69142,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eliseu Pereira dos Santos,10798.0,Left Wing,33,Barcelona,217,,20,,,,,,,,,,,,,,,,,Málaga,223,00:15:20.729,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.842961,,,,,,,,,,,,,c893bc1c-f1d3-476d-ad2f-0207c5ccea2a,754,,"[57.3, 51.8]",69142,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Galdeano Benítez,26234.0,Right Defensive Midfield,33,Barcelona,217,"['38076d67-dce1-4009-88c1-c071933a6214', '7988b8a6-121a-4a63-a6e3-695053a65d46']",27,,,,,,,,,,,,,,,,,Málaga,223,00:15:27.670,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.211647,,,,,,,,,,,,,787014ac-a3eb-420c-825c-2f7982e4aa5f,773,,"[21.9, 53.2]",69142,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Galdeano Benítez,26234.0,Right Defensive Midfield,33,Barcelona,217,['ef4d62e1-91f0-450d-8fa9-8af6256a8095'],46,,,,,,,,,,,,,,,,,Málaga,223,00:15:46.160,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.32488,,,,,,,,,,,,,4d84bf3d-a85f-4608-9b11-70e956489236,774,,"[19.8, 57.3]",69142,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Gámez Duarte,4788.0,Right Back,33,Barcelona,217,,47,,,,,,,,,,,,,,,,,Málaga,223,00:15:47.826,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.660311,,,,,,,,,,,,,8e118db4-a169-4926-a9c9-fa56895c8be4,795,,"[67.3, 7.6]",69142,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albert Luque Martos,20518.0,Right Wing,36,Barcelona,217,['b250674e-186b-4efa-a7b4-2e13569368d2'],53,,,,,,,,,,,,,,,,,Málaga,223,00:16:53.490,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.972626,,,,,,,,,,,,,6e499655-1089-47a7-9948-12bb0f09fe53,796,,"[53.2, 7.6]",69142,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Jesús Ortiz Toribio,26254.0,Left Defensive Midfield,36,Barcelona,217,,56,,,,,,,,,,,,,,,,,Málaga,223,00:16:56.807,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.489403,,,,,,,,,,,,,2232566b-d236-47d1-8be7-41732ee618dd,817,,"[39.9, 62.0]",69142,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Jesús Ortiz Toribio,26254.0,Left Defensive Midfield,37,Barcelona,217,"['b4b5788a-2bba-42b9-b4f1-af06231ee3c1', 'c67a1f09-c5da-4279-8124-a4b96ab620a5']",56,,,,,,,,,,,,,,,,,Málaga,223,00:17:56.071,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.544608,,,,,,,,,,,,,d5e80de2-5639-443f-b83d-9d4525c3c874,832,,"[13.1, 41.7]",69142,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Pérez Santamaría,25892.0,Left Back,37,Barcelona,217,['b261ae73-231c-4464-b5f6-af0c0df3e512'],9,,,,,,,,,,,,,,,,,Málaga,223,00:18:09.105,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.5738,,,,,,,,,,,,,a0e88e7d-546a-4ef0-afff-fdbb7365f7a7,842,,"[62.7, 67.4]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,38,Málaga,223,"['3d822e3a-f322-4f9c-a332-f07cc0c86ac1', 'adbda393-3012-4c3c-8649-1f95f8373e9f']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:19:11.217,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.1956,,,,,,,,,,,,,9333333b-f209-47bd-8e4d-c18f7834978c,846,,"[72.7, 53.8]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,38,Málaga,223,"['80e3ea3f-d061-4d6f-bf08-5dcbd0d2dbe0', 'f0860b8d-af40-4d8a-8030-dcc75a91d38b']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:19:14.601,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.673107,,,,,,,,,,,,,487ba418-ba5a-4fa8-848b-94450d0d95c4,884,,"[54.3, 54.1]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Galdeano Benítez,26234.0,Right Defensive Midfield,39,Barcelona,217,"['8a8ebc9c-2448-4d40-b840-439bf2c35906', '925f12ed-f2b3-4618-9270-12b4585efb5f', 'caef26e1-54ef-4633-bd9c-e027b818fb7a']",52,,,,,,,,,,,,,,,,,Málaga,223,00:19:52.849,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.901583,,,,,,,,,,,,,b4778f6c-5642-46b3-b216-7e03f8a213a4,896,,"[62.8, 22.4]",69142,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albert Luque Martos,20518.0,Right Wing,39,Barcelona,217,['f1fff7e8-c061-4248-81e0-f7696200e8d7'],0,,,,,,,,,,,,,,,,,Málaga,223,00:20:00.334,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.275257,,,,,,,,,,,,,1b1da93b-aea2-43ce-b0f7-70054a196bb3,900,,"[56.7, 18.4]",69142,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Jesús Ortiz Toribio,26254.0,Left Defensive Midfield,39,Barcelona,217,['6c01baf2-9224-44c6-b7d8-60a446e39d15'],3,,,,,,,,,,,,,,,,,Málaga,223,00:20:03.372,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.340852,,,,,,,,,,,,,b9df8a13-a083-4f4f-adee-7dce72ac5f5d,963,,"[99.2, 42.1]",69142,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,43,Málaga,223,['338b1097-75c7-4733-9452-356d10234ba8'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:22:00.757,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.1468,,,,,,,,,,,,,1cc285d7-3f3a-4e1b-9119-0006ee9bdca4,974,,"[51.0, 74.3]",69142,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,44,Málaga,223,['efa66ffe-276d-451c-bbf8-8ac12ab87a41'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:22:15.505,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.508594,,,,,,,,,,,,,492b1f1a-3a12-4dbf-b2bf-2f70d3614106,986,,"[103.9, 71.4]",69142,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Miguel Fernández Escribano,26249.0,Center Attacking Midfield,45,Málaga,223,"['7f0461a9-0283-4fcf-ae0d-ede7570d4b5a', 'c90999d5-8cca-4d7f-80dd-9878ce123376']",41,,,,,,,,,,,,,,,,,Málaga,223,00:22:41.131,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.324833,,,,,,,,,,,,,d424d79d-0ae2-451e-84da-b4a4292756c3,1020,,"[56.4, 49.3]",69142,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Galdeano Benítez,26234.0,Right Defensive Midfield,46,Barcelona,217,['3a13d937-99be-4c96-89ce-d3aac4109a54'],58,,,,,,,,,,,,,,,,,Málaga,223,00:23:58.563,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.2945,,,,,,,,,,,,,ba4d7837-998d-4dd8-81ec-cad505f63fac,1049,,"[49.4, 75.7]",69142,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,47,Málaga,223,"['534b7a93-4f03-4c88-ba60-34ae1451d516', '799ed916-8d4d-4bb4-b298-360086af673c']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.100,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.1489,,,,,,,,,,,,,48a66286-6772-43e7-a18c-db877fac594c,1053,,"[64.8, 68.6]",69142,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,47,Málaga,223,"['7d270952-5aa2-4d36-9294-ba7c243a9ece', '9c1309b3-51d2-4169-8be6-2be155945ac7']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:25:32.797,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.436526,,,,,,,,,,,,,3005147d-85e2-48c6-88b3-229b816b6a75,1075,,"[25.5, 68.9]",69142,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Right Back,48,Barcelona,217,"['1e0fb624-3402-45cd-a62e-ba2a69f86ba3', '3775562d-7d6c-4671-916d-2ecd8d11a781', '9192686c-1df1-4b4f-9c46-819680adb3dd']",57,,,,,,,,,,,,,,,,,Málaga,223,00:25:57.805,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.733826,,,,,,,,,,,,,0177cae3-83e6-4d34-bd2a-63ed5f403263,1095,,"[77.3, 31.0]",69142,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,49,Málaga,223,['eba703b2-a22c-4f47-b5e5-e190bfa1bef7'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:26:12.034,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.358294,,,,,,,,,,,,,22592364-7498-40e1-b160-df314646785e,1177,,"[27.9, 44.7]",69142,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Jesús Ortiz Toribio,26254.0,Left Defensive Midfield,56,Barcelona,217,['6e338e5a-8009-49cd-ab76-580fbd9ad5f0'],43,,,,,,,,,,,,,,,,,Málaga,223,00:29:43.032,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.070177,,,,,,,,,,,,,e26249bb-4a65-41bb-abd7-9aa19d3ecae8,1196,,"[98.2, 61.9]",69142,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Right Center Midfield,57,Málaga,223,['d79d3e10-2e73-4d68-85f0-f678b8df153a'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:29:56.737,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.054616,,,,,,,,,,,,,eb145c20-2cf3-4b87-9bdc-e984af87e5cf,1214,,"[96.0, 8.8]",69142,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Eliseu Pereira dos Santos,10798.0,Left Wing,57,Málaga,223,['6e011510-5953-4fa6-8a89-17dbc74e989d'],18,,,,,,,,,,,,,,,,,Málaga,223,00:30:18.998,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.228416,,,,,,,,,,,,,89da489f-a10e-4ee0-ac1d-f4c6bcd2303f,1220,,"[86.6, 13.6]",69142,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Jesús Ortiz Toribio,26254.0,Left Defensive Midfield,58,Barcelona,217,['f56a83fc-87c2-4ac3-a186-0b861814eb40'],23,,,,,,,,,,,,,,,,,Málaga,223,00:30:23.953,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.739865,,,,,,,,,,,,,1758057f-2dbf-4047-8f64-c0275089f9c7,1232,,"[54.6, 15.9]",69142,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Pérez Santamaría,25892.0,Left Back,59,Barcelona,217,"['6a21821e-0eff-4fd6-bd88-68c0f3d7fd35', '972b9605-1d6e-4d32-a038-e271bba8950d']",51,,,,,,,,,,,,,,,,,Málaga,223,00:30:51.615,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.009844,,,,,,,,,,,,,24b3dd55-309b-41dc-ac91-f7ec803ff3ba,1257,,"[68.4, 23.9]",69142,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Albert Luque Martos,20518.0,Right Wing,59,Barcelona,217,"['3543dc52-8bf3-48c2-b37a-779accd46204', '64b8fdb0-78b8-4a67-a0e6-1d7d6b279159']",17,,,,,,,,,,,,,,,,,Málaga,223,00:31:17.934,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.337508,,,,,,,,,,,,,1e23c714-9c6b-4227-b3ed-091a53d73be4,1313,,"[68.9, 56.0]",69142,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Galdeano Benítez,26234.0,Right Defensive Midfield,62,Barcelona,217,,44,,,,,,,,,,,,,,,,,Málaga,223,00:33:44.679,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.420682,,,,,,,,,,,,,e76e1d77-0425-4927-ba65-e9e8efcfa8f1,1334,,"[83.8, 26.9]",69142,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Miguel Fernández Escribano,26249.0,Center Attacking Midfield,62,Barcelona,217,['d89f1666-c795-42f8-9c09-0cdf0dec628e'],56,,,,,,,,,,,,,,,,,Málaga,223,00:33:56.882,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.563562,,,,,,,,,,,,,6c3ae6bc-f35f-416b-9e66-03cc461a6610,1349,,"[54.7, 75.7]",69142,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,63,Málaga,223,"['8effb327-709d-4337-99ad-ebfde3278cae', '9e965980-ed1d-485a-a8ae-3eb5dfa928e6', 'b85c808e-dc3b-4cfc-be49-95eaa7386b30', 'd5df912d-5746-45f6-9859-4263e64220c0']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:34:07.321,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.249888,,,,,,,,,,,,,f7802eeb-2411-45a7-8d40-a3e412c7cc5e,1404,,"[72.3, 53.2]",69142,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salvador Ballesta Vialcho,26246.0,Center Forward,67,Barcelona,217,['baf39071-28fd-4e08-85a8-048c1033a008'],59,,,,,,,,,,,,,,,,,Málaga,223,00:35:59.719,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.564938,,,,,,,,,,,,,5be3ad8a-cf14-4d19-a6da-4408111bb4f2,1415,,"[98.6, 17.1]",69142,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Albert Luque Martos,20518.0,Right Wing,67,Barcelona,217,['3fcfbe3a-ec11-422a-92df-9403b0819878'],10,,,,,,,,,,,,,,,,,Málaga,223,00:36:10.979,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.671,,,,,,,,,,,,,e89a277a-77c6-41e2-838f-f9f165188312,1421,,"[47.6, 65.4]",69142,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,68,Málaga,223,"['be12b042-ae5a-4ca0-917f-81b2f720dc7d', 'f9bfa13a-525c-4ef9-bd9e-161d7ad781db']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:36:15.272,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.995873,,,,,,,,,,,,,8ce7a092-f28b-4539-a2d7-c2164cc3a2cf,1456,,"[55.1, 38.7]",69142,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Galdeano Benítez,26234.0,Right Defensive Midfield,70,Barcelona,217,['c80c5801-e704-4754-8600-92434a99d17f'],26,,,,,,,,,,,,,,,,,Málaga,223,00:37:26.864,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.675121,,,,,,,,,,,,,036b4134-4924-43aa-a527-52ac806890ef,1478,,"[78.7, 6.4]",69142,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eliseu Pereira dos Santos,10798.0,Left Wing,70,Barcelona,217,"['9b0b45d3-4fc3-4b7c-9768-aa1f26eb0577', 'a8d0f9f3-5c62-4938-947b-6bd466901c44']",52,,,,,,,,,,,,,,,,,Málaga,223,00:37:52.137,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.091407,,,,,,,,,,,,,b025520a-13d7-4349-be5b-a4d27c5a5ce2,1480,,"[85.2, 38.0]",69142,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Galdeano Benítez,26234.0,Right Defensive Midfield,70,Barcelona,217,"['34145403-ebca-4ec1-8900-aa188478f07a', '5dbda6a9-033a-4876-bb27-3b55e55d6f7b']",54,,,,,,,,,,,,,,,,,Málaga,223,00:37:54.414,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.652218,,,,,,,,,,,,,24328515-01ed-4dc8-b7a7-3c18a53f70f9,1488,,"[80.8, 58.1]",69142,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Jesús Ortiz Toribio,26254.0,Left Defensive Midfield,70,Barcelona,217,"['0893bd65-7a60-4ecf-8672-f424cf75b65e', '5e17738f-317d-411b-ab8a-4468476caa03']",58,,,,,,,,,,,,,,,,,Málaga,223,00:37:58.548,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,2.8421,,,,,,,,,,,,,111932aa-60cf-4dfc-a4ba-cad416c6548b,1498,,"[72.4, 49.9]",69142,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,71,Málaga,223,"['31ba11dc-d25c-4061-b97a-ec6c74c222b3', 'cd9ed220-7b0c-4b24-87c2-6f98d319ca98']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:38:11.069,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.6243,,,,,,,,,,,,,756f8a6a-5e55-44cd-ba64-3c547c6ab4e1,1506,,"[8.4, 42.1]",69142,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,71,Málaga,223,"['0314e2d4-35f8-46b1-8e68-6c3436bc2f53', '28609431-2af9-4f10-8b9f-20d2ed94e1ae', '30cc6eae-62f8-4da7-acef-ee12ae8d2791']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:38:21.866,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,992fd19d-e16c-4abe-b5c7-21ca3b073f8e,1514,,"[94.3, 44.6]",69142,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,71,Málaga,223,,31,,,,,,,,,,,,,,,,,Barcelona,217,00:38:31.285,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.8835,,,,,,,,,,,,,07a7e7db-c43a-4d39-bccb-d1b927b98462,1521,,"[92.3, 24.1]",69142,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,71,Málaga,223,"['0f084e31-046c-48a1-a36c-bdc72a5fc4bc', '4b7748ce-1209-478b-b5ee-0eeea3243189']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:38:39.957,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.512454,,,,,,,,,,,,,cacc95d6-83bf-4064-a44e-d562600e96b6,1582,,"[16.1, 55.5]",69142,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Hélder Miguel Do Rosario Data,26224.0,Left Center Back,73,Barcelona,217,['75a5239f-6a45-4a8d-bbd8-69a2161237af'],53,,,,,,,,,,,,,,,,,Málaga,223,00:39:53.201,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.437329,,,,,,,,,,,,,ddf8470a-0b85-4e16-a778-8a66dbb8898a,1611,,"[45.1, 54.4]",69142,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Galdeano Benítez,26234.0,Right Defensive Midfield,76,Barcelona,217,['c3c5e2a4-8309-42a7-bbf8-3ecb3a8a2868'],16,,,,,,,,,,,,,,,,,Málaga,223,00:41:16.685,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.318996,,,,,,,,,,,,,4a3f9176-24ce-4f7c-8fff-f098e2bc306c,1655,,"[88.6, 9.7]",69142,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eliseu Pereira dos Santos,10798.0,Left Wing,81,Barcelona,217,"['3a65129f-d0e0-4443-b44f-ead8a46ff98d', '81ca558e-edca-4804-ad24-b01095646ab8']",31,,,,,,,,,,,,,,,,,Málaga,223,00:42:31.272,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.4906,,,,,,,,,,,,,d2aaeabf-70db-4988-90f8-457fba49201f,1732,,"[88.8, 11.7]",69142,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,85,Málaga,223,['17d9b690-b325-441d-826a-a9af0dcfa52d'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:44:44.144,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.5415,,,,,,,,,,,,,64d855ad-317f-40a5-bf17-30ee8ffbac16,1742,,"[47.8, 58.4]",69142,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,85,Málaga,223,['7965ff67-d6df-4954-9e89-c962257dd30c'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:44:56.417,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.3365,,,,,,,,,,,,,ee70a8c1-e3ba-4cec-b9ff-2c8ae14d542b,1806,,"[62.2, 26.7]",69142,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,88,Málaga,223,"['14756509-a322-4619-b2ca-dc80edb2be42', 'efb04041-5f8f-46e5-be48-9d4a3778358f']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.116,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.8786,,,,,,,,,,,,,90b79315-5fa1-48d2-9938-4340216455e3,1810,,"[75.5, 8.5]",69142,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,88,Málaga,223,"['042f913a-2f5c-4344-acf4-7a57f72e786c', '12babf7b-e0f4-4eda-90eb-b6627914b650']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.944,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.343413,,,,,,,,,,,,,1f1dce43-d83f-4957-808c-e13dc83293ea,1846,,"[46.2, 26.9]",69142,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Galdeano Benítez,26234.0,Right Defensive Midfield,89,Barcelona,217,"['30c8c71e-fda2-48cd-b0cf-c31d0add31dc', '6ef7e3d6-6f46-4bb3-8994-a7201fd59718', '937a91d7-e544-4994-b3e1-3d1fe27963e9']",51,,,,,,,,,,,,,,,,,Málaga,223,00:00:51.464,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.46465,,,,,,,,,,,,,a3f172c6-1195-465a-ab47-8b029f220fa9,1859,,"[51.6, 28.7]",69142,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Jesús Ortiz Toribio,26254.0,Left Defensive Midfield,89,Barcelona,217,"['83fc99a3-b97a-4002-93c2-ea5916fa1180', 'd108f316-9bb5-48a2-b687-3b8a72f28c72']",56,,,,,,,,,,,,,,,,,Málaga,223,00:00:56.359,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.435614,,,,,,,,,,,,,559de9a3-eae2-4590-bd2e-0244a2a94f7b,1869,,"[2.8, 55.1]",69142,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Gámez Duarte,4788.0,Right Back,89,Barcelona,217,['dae1fa32-6516-47ea-9253-cecf9ce1c12d'],5,,,,,,,,,,,,,,,,,Málaga,223,00:01:05.527,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,2.2138,,,,,,,,,,,,,c3a55a60-4c87-490f-9ab8-18ce0342d77f,1874,,"[112.6, 9.4]",69142,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,89,Barcelona,217,"['d60f15a3-5fb7-4d14-b8e8-15e379281895', 'ef914a3a-c95b-4b55-854d-017bcb96fd8d']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.945,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.4745,,,,,,,,,,,,,0f34aa18-6c50-4a09-915a-f92486acbab3,1910,,"[68.2, 49.7]",69142,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,95,Málaga,223,,40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.954,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.1888,,,,,,,,,,,,,d6624ae8-60c6-4ee9-9074-f244f3b60f6d,1923,,"[20.1, 29.2]",69142,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Martín Cáceres Silva,5248.0,Left Center Back,98,Málaga,223,"['d319480f-b2f4-424a-a30e-aa35db288016', 'e3193dbf-1612-4ba3-af6c-0efbb5987387']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.525,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.480284,,,,,,,,,,,,,f9993c91-8dd0-430f-a1c8-b9013ac18c8f,1939,,"[69.8, 7.3]",69142,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Pérez Santamaría,25892.0,Left Back,101,Barcelona,217,['84150c7c-abe4-4eaa-b5bb-3f2633873671'],25,,,,,,,,,,,,,,,,,Málaga,223,00:03:25.844,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.8323,,,,,,,,,,,,,73d9b304-5234-455a-af52-346069bfb9f9,1944,,"[48.9, 68.7]",69142,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,102,Málaga,223,"['ace8f121-d9ed-4654-b066-bfd44dd0d6d1', 'f1b332a6-0b24-4905-b799-8d4390cc8334']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.795,Pressure,,2008/2009
