bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.8422,,,,,,,,,,,,,,,2a49c6e9-6029-47fe-a6bf-0556879a0c92,84,,"[13.3, 57.5]",69212,1,,True,,,0.58715373,,Keeper Arm,,,,"[40.5, 75.6]",,Ground Pass,,32.671852,,,Paulo Assunção da Silva,26502.0,,,,,,,1,From Keeper,Grégory Coupet,20256.0,Goalkeeper,5,Atlético Madrid,212,['dbaa2b4a-1b2f-4c9e-9ec9-445fd77b3450'],21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:21.803,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.2071,,,,,,,,,,,,,,,f8b8b6a9-04fe-44b6-9a0f-165de940fe13,86,,"[39.2, 76.6]",69212,1,,True,,,-0.10281082,,Right Foot,,,,"[51.8, 75.3]",,Ground Pass,,12.666886,,,Maximiliano Rubén Rodríguez,26124.0,,,,,,,1,From Keeper,Paulo Assunção da Silva,26502.0,Right Center Midfield,5,Atlético Madrid,212,['df921d56-f8ae-4ffa-9087-33038c2b0dda'],25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:25.237,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.9946,,,,,,,,,,,,,,,57979e3b-9f02-48f1-b017-e81745a0978d,88,,"[51.8, 75.3]",69212,1,,,,,-1.1876197,,Right Foot,,,,"[57.0, 62.4]",,Ground Pass,,13.90863,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,1,From Keeper,Maximiliano Rubén Rodríguez,26124.0,Left Midfield,5,Atlético Madrid,212,['ffd81d25-fe21-4aca-bbf4-ee8506f9f93d'],26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:26.444,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.8381,,,,,,,,,,,,,,,7e97aac3-bf97-47a7-91c0-9e37d0235580,92,,"[55.1, 63.4]",69212,1,,,,,2.9483812,,Right Foot,,,,"[45.9, 65.2]",,Ground Pass,,9.3744335,,,Raúl García Escudero,6391.0,,,,,,,1,From Keeper,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,5,Atlético Madrid,212,['9c02a2d3-cf98-4fe2-a600-a2e643438dcb'],27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:27.980,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.4255,,,,,,,,,,,,,,,3286d2b8-3e56-4cd2-bdc0-a541216ec705,94,,"[42.4, 63.4]",69212,1,,,,,-0.4873226,,Right Foot,,,,"[85.8, 40.4]",,High Pass,,49.117817,,Incomplete,Florent Sinama-Pongolle,26083.0,,,,,,,1,From Keeper,Raúl García Escudero,6391.0,Left Center Midfield,5,Atlético Madrid,212,"['63e6212e-4692-4c79-bfdb-af4cd2c11fa6', '65b566dd-30d1-4171-bd5b-56c6d7852e40']",28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:28.818,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.285932,,,,,,,,,,,,,,,35f887ec-fd44-4b42-b692-5fe7324d1441,103,,"[52.2, 27.0]",69212,1,,,,,0.98814845,,Left Foot,,,,"[63.6, 44.3]",,Ground Pass,,20.71835,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['0fa725bd-e496-429c-b409-863909f54a34'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.861,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.80612,,,,,,,,,,,,,,,1e5cc7f6-3273-4e77-83f6-de4e821d31c4,106,,"[65.2, 44.3]",69212,1,,,,,-2.9317644,,Right Foot,,,,"[54.4, 42.0]",,Ground Pass,,11.0421915,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['a0366ec3-4209-4b3c-a6ab-2a56a3ba2c7f'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.331,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.28414,,,,,,,,,,,,,,,7e9d769c-264d-4134-8fc3-6c8efd50c6d1,109,,"[55.5, 48.8]",69212,1,,,,,0.5232783,,Right Foot,,,,"[91.9, 69.8]",,High Pass,,42.023327,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['18aea418-099b-4694-a292-b2ded4deab84'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.671,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.608514,,,,,,,,,,,,,,,5fbc79cb-2f85-446d-9a5e-517e1543bd83,114,,"[90.0, 80.0]",69212,1,,True,,,-1.6222972,,,,,,"[89.0, 60.6]",,Low Pass,,19.425756,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,7,Barcelona,217,['ca23d8d6-83a0-428d-a1ea-139b326435f4'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.953,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.621001,,,,,,,,,,,,,,,7c6e1830-75cb-420e-8177-e32b0d3ae613,116,,"[89.0, 60.6]",69212,1,,True,,,-1.6282045,,Right Foot,,,,"[88.0, 43.2]",,Ground Pass,,17.428713,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['8e9f01a1-6bb0-43da-a7e5-8b66f2ab3128'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.846,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.334273,,,,,,,,,,,,,,,5a65aea6-c487-4c35-ab25-0fa01fc4f637,118,,"[85.2, 43.4]",69212,1,,,,,0.27365932,,Right Foot,,,,"[90.9, 45.0]",,Ground Pass,,5.920304,,Incomplete,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,7,Barcelona,217,"['20f38e67-5042-47bb-b4cf-1e2ff55f6e33', 'b5b5f727-1636-4871-80be-ef12355f92d5']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.952,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.8477,,,,,,,,,,,,,,,1f18f90f-f2c3-43e9-9c29-0ec58a176f30,124,,"[48.2, 17.1]",69212,2,,,,,-1.1243883,,Right Foot,,,,"[53.8, 5.4]",,Ground Pass,,12.971122,,,Florent Sinama-Pongolle,26083.0,,,,,,,1,Regular Play,Tomáš Ujfaluši,19731.0,Left Center Back,8,Atlético Madrid,212,['1e1713cf-9a8c-4667-9f9d-ab36535fb284'],3,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:03.525,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0848,,,,,,,,,,,,,,,2906f34f-7f67-45ad-99ab-2ee8fa5fef94,127,,"[51.9, 5.0]",69212,2,,,,,2.8846862,,Right Foot,,,,"[40.1, 8.1]",,Ground Pass,,12.20041,,,Tomáš Ujfaluši,19731.0,,,,,,,1,Regular Play,Florent Sinama-Pongolle,26083.0,Left Center Forward,8,Atlético Madrid,212,['7b31b3a6-acc2-45c0-8fa1-577fa4f73555'],5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:05.735,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.1115,,,,,,,,,,,,,,,c6164c20-b901-40b4-a27d-71d7b35a8b86,131,,"[38.1, 3.4]",69212,2,,,,,2.4607837,,Right Foot,,,,"[28.1, 11.5]",,Ground Pass,,12.868955,,,Antonio López Guerrero,26118.0,,,,,,,1,Regular Play,Tomáš Ujfaluši,19731.0,Left Center Back,8,Atlético Madrid,212,['33a51680-70cb-4331-9e46-37d9cf37e45b'],6,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:06.829,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.331,,,,,,,,,,,,,,,228c975d-8ca4-48e3-b146-f0dddc120792,134,,"[37.8, 23.0]",69212,2,,,,,-0.3900963,,Left Foot,,,,"[57.5, 14.9]",,Ground Pass,,21.300234,,,Luis Javier García Sanz,26391.0,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,8,Atlético Madrid,212,['b11f634b-6963-414c-983b-7aee57a8169b'],12,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:12.195,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.1214,,,,,,,,,,,,,,,e2b9983f-db8c-4e3b-a1e9-497a8b09cd12,136,,"[57.5, 14.9]",69212,2,,,,,3.0828369,,Right Foot,,,,"[40.5, 15.9]",,Ground Pass,,17.029387,,,Antonio López Guerrero,26118.0,,,,,,,1,Regular Play,Luis Javier García Sanz,26391.0,Right Midfield,8,Atlético Madrid,212,['fc2474f2-dee8-4ead-9a90-cc76564db270'],13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:13.526,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0343,,,,,,,,,,,,,,,ab226d6d-522b-4b2e-a864-bbc2dfef6a6d,139,,"[42.5, 12.3]",69212,2,,,,,2.3414896,,Right Foot,,,,"[35.8, 19.2]",,Ground Pass,,9.617692,,,Tomáš Ujfaluši,19731.0,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,8,Atlético Madrid,212,['c0661201-08d6-4f5e-866a-86798a945617'],15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:15.473,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.8763,,,,,,,,,,,,,,,f4140de0-021b-4e08-a7d6-03ad407b93b2,141,,"[35.8, 18.2]",69212,2,,,,,-0.8913825,,Right Foot,,,,"[42.1, 10.4]",,Ground Pass,,10.026465,,,Antonio López Guerrero,26118.0,,,,,,,1,Regular Play,Tomáš Ujfaluši,19731.0,Left Center Back,8,Atlético Madrid,212,['b96864a2-8d3b-4dfb-ac55-18c497e03a65'],16,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:16.507,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.636805,,,,,,,,,,,,,,,8eedda2a-5ad5-449e-b2c4-3270d69cd6dd,145,,"[46.6, 9.3]",69212,2,,,,,0.5112307,,Left Foot,,,,"[54.8, 13.9]",,Ground Pass,,9.402127,,Incomplete,Florent Sinama-Pongolle,26083.0,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,8,Atlético Madrid,212,"['32ad0cd4-3073-4582-9a23-166f15403017', '95628e7c-c418-4381-842d-c0404f107011']",19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:19.933,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.147646,,,,,,,,,,,,,,,3e97f291-a4c5-45b9-8b22-8fe055871f0d,150,,"[54.5, 63.3]",69212,2,,,,,-0.96072227,,Right Foot,,,,"[61.7, 53.0]",,Ground Pass,,12.56702,,,Sergio Busquets i Burgos,5203.0,,,,,,Free Kick,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,9,Barcelona,217,['6b3087cd-aa78-48a1-a763-a639edbe4913'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.986,Pass,,2008/2009
,,,,,,,,,,,,,,,,4.123949,,,,,,,,,,,,,,,2814eb08-ac78-40f6-a99d-5d06cc19dd97,153,,"[63.9, 44.9]",69212,2,,,,,-0.70077926,,Right Foot,,,,"[112.5, 3.9]",,Low Pass,,63.584274,,,Andrés Iniesta Luján,5216.0,,,True,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['bd061b5d-c5dd-4ce3-a21d-4f45e9c62da2'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.688,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.329423,,,,,,,,,,,,,,,269f6f41-1b11-45e3-b5f0-37c79f8b6e86,157,,"[112.6, 10.9]",69212,2,,,,,1.1964628,,Left Foot,,,,"[113.7, 13.7]",,Low Pass,,3.0083218,,Incomplete,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,9,Barcelona,217,"['4200844d-70cf-467c-9f01-6864c8d67325', 'c145d600-f9ce-4c32-8e8c-6a4a3e4ca8ad']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.753,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.138861,,,,,,,,,,,,,,,c01cba92-ce97-4d3d-9360-cd82d061aed4,160,,"[120.0, 1.0]",69212,3,,,,,1.8084545,cadc74fc-27c5-4cba-b453-21b0e49ea172,Right Foot,,,,"[112.2, 33.2]",True,High Pass,True,33.131252,,,Rafael Márquez Álvarez,5558.0,,,,Inswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['10a5cead-af7d-491f-a582-e23e4ef06d36'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.409,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.825324,,,,,,,,,,,,,,,4ce6c30c-3eb8-4a21-b0b2-33b94c00eb40,164,,"[61.0, 41.0]",69212,3,,True,,,-1.7196863,,Right Foot,,,,"[60.7, 39.0]",,Ground Pass,,2.0223749,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,Kick Off,1,From Kick Off,Florent Sinama-Pongolle,26083.0,Left Center Forward,11,Atlético Madrid,212,['2916c6d3-1338-4508-9f0b-f003ef19d4d4'],56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:56.604,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.479921,,,,,,,,,,,,,,,fbb9d6cd-9729-4015-af7d-fb9e011af91d,166,,"[60.7, 39.0]",69212,3,,True,,,3.0525432,,Right Foot,,,,"[49.5, 40.0]",,Ground Pass,,11.2445545,,,Raúl García Escudero,6391.0,,,,,,,1,From Kick Off,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,11,Atlético Madrid,212,['e1e1129c-70ad-48fc-b98c-bc995043a545'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:57.453,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.640514,,,,,,,,,,,,,,,3b272fdc-d8d3-46ab-b44b-e90a0bf19078,168,,"[50.6, 40.3]",69212,4,,True,,,2.8509934,,Left Foot,,,,"[39.9, 43.5]",,Ground Pass,,11.168259,,Incomplete,,,,,,,,,1,From Kick Off,Raúl García Escudero,6391.0,Left Center Midfield,11,Atlético Madrid,212,['12c2ebc0-d456-4c49-9e06-55fa342018a1'],1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:01.747,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.627147,,,,,,,,,,,,,,,c6546291-ce38-47c0-bffc-a65f0f82e8a0,170,,"[82.8, 40.7]",69212,4,,,,,0.6287963,,Right Foot,,,,"[97.1, 51.1]",,Ground Pass,,17.681911,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['4c7dd1f6-3995-4ca6-ab7a-099b7e05ba3d'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.786,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.9716,,,,,,,,,,,,,,,d3b3ba1e-d20d-468e-a427-2700e1da0b3e,178,,"[61.0, 41.0]",69212,6,,,,,-1.4382448,,Right Foot,,,,"[61.4, 38.0]",,Ground Pass,,3.026549,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,Kick Off,1,From Kick Off,Florent Sinama-Pongolle,26083.0,Left Center Forward,14,Atlético Madrid,212,['a08f32fa-ba84-4d2a-b5da-40bad83b86a2'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:00.686,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.8777,,,,,,,,,,,,,,,ba670009-128f-495a-a7b3-acdb1838e30b,181,,"[60.9, 35.1]",69212,6,,,,,-2.1741824,,Right Foot,,,,"[47.6, 15.8]",,Ground Pass,,23.438856,,,Antonio López Guerrero,26118.0,,,,,,,1,From Kick Off,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,14,Atlético Madrid,212,['56e60ca7-fbc3-4dff-95e4-0795589e4119'],3,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:03.930,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.1257,,,,,,,,,,,,,,,ff95894a-d547-42ff-95d5-c6c367d88944,184,,"[47.2, 12.9]",69212,6,,,,,1.2704328,,Left Foot,,,,"[54.2, 35.5]",,Ground Pass,,23.659248,,,Paulo Assunção da Silva,26502.0,,,,,,,1,From Kick Off,Antonio López Guerrero,26118.0,Left Back,14,Atlético Madrid,212,['ba003df0-59e4-493b-b05d-f911e3d714cc'],6,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:06.572,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.0549,,,,,,,,,,,,,,,35b73d78-0509-4be1-8e77-5b8368d905d3,187,,"[55.2, 32.8]",69212,6,,,,,-0.8333613,,Right Foot,,,,"[67.1, 19.7]",,High Pass,,17.698023,,,Florent Sinama-Pongolle,26083.0,,,,,,,1,From Kick Off,Paulo Assunção da Silva,26502.0,Right Center Midfield,14,Atlético Madrid,212,"['19796125-89bd-4726-b15b-4e000fc10bd9', 'ef0b54ba-965b-42d4-b5fa-42002cf9607e']",7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:07.698,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.016642,,,,,,,,,,,,,,,4711a63b-979e-4854-a2c0-7ba502e6a6dd,196,,"[59.3, 61.8]",69212,6,,,,,-0.4137974,,Right Foot,,,,"[78.2, 53.5]",,Ground Pass,,20.642189,,,Xavier Hernández Creus,20131.0,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['42d214b3-450b-4016-af98-a21ec2a568c4'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.995,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.320404,,,,,,,,,,,,,,,0d31c388-8d12-49d0-bc8f-495c0a77873b,199,,"[79.5, 53.8]",69212,6,,,,,-1.0818623,,Left Foot,,,,"[90.3, 33.5]",,Ground Pass,,22.99413,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,15,Barcelona,217,['8c84bdc0-fc9d-4a92-8def-c4e48c4a8a6f'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.247,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.701427,,,,,,,,,,,,,,,ed55a264-92ec-4cc8-8855-d8b8f394bfd3,203,,"[89.9, 35.8]",69212,6,,,,,-2.919943,,Left Foot,,,,"[82.8, 34.2]",,Ground Pass,,7.278049,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,15,Barcelona,217,"['167451f1-d7cd-431f-b0ac-4d6791414ad6', '5f026c6a-8004-4c2c-8484-9ee21f160bad']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.086,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.183523,,,,,,,,,,,,,,,36fd3714-57bd-4dbb-9c3f-7fce9d12b1e1,206,,"[82.8, 34.2]",69212,6,,,,,-0.6301939,,Right Foot,,,,"[99.8, 21.8]",,Ground Pass,,21.041862,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,15,Barcelona,217,['27a90ff6-ae31-4e7a-bd9b-faf0f4c97483'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.908,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.551685,,,,,,,,,,,,,,,6c207d5c-8d89-4325-9c98-8a3e47bf7ff6,209,,"[104.0, 23.7]",69212,6,,,,,1.5000485,,Left Foot,,,,"[104.9, 36.4]",,Ground Pass,,12.73185,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,15,Barcelona,217,['296e4f45-1d46-4f05-8feb-c105f6b9dcb2'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:06:20.171,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.1201,,,,,,,,,,,,,,,70aaaf2c-0d78-4a49-be5e-777ed07f63a7,217,,"[11.4, 59.3]",69212,6,,,,,0.51048833,,Right Foot,,,,"[26.4, 67.7]",,High Pass,,17.191858,,,Maximiliano Rubén Rodríguez,26124.0,,,,,,,1,Regular Play,Tomáš Ujfaluši,19731.0,Left Center Back,15,Barcelona,217,['9bd950f2-5542-45fb-bee3-244671c4b4e3'],23,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:23.306,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.71893,,,,,,,,,,,,,,,944f508f-60f4-48a0-8c20-46e3c29aca38,223,,"[72.4, 15.8]",69212,6,,,,,1.6068168,,Left Foot,,,,"[72.0, 26.9]",,Ground Pass,,11.107204,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,15,Barcelona,217,['749b04a6-1082-4bf0-9346-6b7a7883cc4f'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.899,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.542424,,,,,,,,,,,,,,,19dfaf15-274b-44f5-928c-516ad1d11fbd,226,,"[72.0, 26.9]",69212,6,,,,,-2.0121152,,Right Foot,,,,"[64.3, 10.6]",,Ground Pass,,18.027203,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['175f9cac-fef0-4893-9810-4ca3e6b1ac00'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:06:30.958,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.686177,,,,,,,,,,,,,,,a5870b13-f9e7-42e1-99d4-8ebc72a9e7ae,229,,"[60.7, 12.0]",69212,6,,,,,1.1435565,,Left Foot,,,,"[66.3, 24.3]",,Ground Pass,,13.514807,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,15,Barcelona,217,['0204daec-a082-4df6-a50b-3d1bd12f425f'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:06:33.165,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.986235,,,,,,,,,,,,,,,316054e6-5470-4c7f-a54d-c2214119b6b2,232,,"[67.8, 25.6]",69212,6,,,,,-2.9905772,,Right Foot,,,,"[40.2, 21.4]",,Ground Pass,,27.917736,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['8484fdf8-9013-4795-a5af-0878c9f662d6'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:06:34.013,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.175905,,,,,,,,,,,,,,,d292cc5b-d611-4855-bb2f-7cd3a71f6994,235,,"[40.0, 24.7]",69212,6,,,,,-1.111459,,Right Foot,,,,"[49.2, 6.1]",,Ground Pass,,20.750904,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,15,Barcelona,217,['7ce0b569-1eb4-47bb-a401-45b98cc1f37d'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.224,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.244892,,,,,,,,,,,,,,,3ad46705-0767-4f9f-b9cb-d5fc12c57039,238,,"[47.7, 6.8]",69212,6,,,,,1.4139324,,Left Foot,,,,"[50.8, 26.4]",,Ground Pass,,19.84364,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,15,Barcelona,217,['4b155e06-9dd6-46cb-acf5-1b1963c9e89d'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.755,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.142072,,,,,,,,,,,,,,,0e1eeeac-443e-41bf-b07a-6a7942a94dfb,241,,"[49.8, 28.9]",69212,6,,,,,0.29441363,,Left Foot,,,,"[65.3, 33.6]",,Ground Pass,,16.196913,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['52cdbb8c-b451-4a42-8d20-02442ce6f083'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.147,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.071403,,,,,,,,,,,,,,,d81714e6-56b4-4543-89ce-a8bb80cb8f20,244,,"[66.2, 34.5]",69212,6,,,,,2.7298465,,Right Foot,,,,"[34.6, 48.3]",,Ground Pass,,34.48188,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,15,Barcelona,217,['ae6a4dc0-6601-43ef-9147-abb7ffdb679d'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.391,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.264355,,,,,,,,,,,,,,,e594356b-cacf-40fd-9a81-23ae91610865,247,,"[35.5, 48.2]",69212,6,,,,,0.92855626,,Right Foot,,,,"[54.5, 73.6]",,Ground Pass,,31.720026,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,15,Barcelona,217,['964638e6-07ea-4588-81fb-4d23642deb90'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:06:46.526,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.56814,,,,,,,,,,,,,,,c4872f99-dc69-41f0-bdd7-a018368d038d,250,,"[59.1, 73.7]",69212,6,,,,,-2.367183,,Right Foot,,,,"[40.7, 55.7]",,Ground Pass,,25.74024,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,15,Barcelona,217,['e8946983-85c1-43c2-9674-586d4da555e1'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:06:49.082,Pass,,2008/2009
