ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f375be6-6105-492e-a6b2-74f4387e81d4,2832,,"[47.7, 52.5]",69144,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,150,Barcelona,217,['a0a9ac3b-d83e-4f39-8e20-d3599f39c1ce'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:04.563,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23f9af97-d4c9-4851-92a3-24790e7bff91,2835,,"[48.4, 45.1]",69144,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,150,Barcelona,217,['a4b30200-170a-44fa-b5a3-dafa2d4e097e'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:07.514,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3085dd1-d0fd-44c4-b074-8ff2876c941a,2838,,"[50.3, 30.0]",69144,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,150,Barcelona,217,['14d744eb-c122-43d5-9a9a-3f92538dd813'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:09.828,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702d3a6e-b411-437f-9398-64cd759286fb,2841,,"[93.7, 5.9]",69144,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Center Forward,150,Barcelona,217,['6216142e-bb21-4302-b93b-93c826307642'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:15.795,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c03762d5-ced5-4737-bc20-1100d9f96db3,2844,,"[110.6, 36.0]",69144,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,150,Barcelona,217,['01703274-2a0e-40d5-aff0-d5b03ad9f7de'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:20.935,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e847808-0777-49dc-afff-2aa93a79b9a1,2848,,"[117.4, 5.4]",69144,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,151,Barcelona,217,['1540db73-599a-4992-98d6-c1de9ae56d5c'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:44.081,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1422ed6-ef4b-491f-81cd-4d3bde2b53c9,2851,,"[92.5, 40.6]",69144,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,151,Barcelona,217,['1a77536b-a201-4e05-9052-4c9c8e91d5a2'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:48.433,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a202c05f-65ae-4d12-809f-90465e2d8a18,2854,,"[98.6, 66.8]",69144,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,151,Barcelona,217,['e70f85b1-b0ea-4e77-b188-9314a73f940a'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:51.615,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b88a67d4-8555-4cfe-95e5-cd32c3ca1ad3,2857,,"[88.1, 62.5]",69144,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,151,Barcelona,217,['47100cfa-09e6-490e-91e0-4f4d0bdd4ccd'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:55.571,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4b395ab-2e0c-4653-a6d8-e6250a29144f,2860,,"[87.3, 23.5]",69144,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,151,Barcelona,217,['cd4e5c7b-2cc6-44df-b2f3-9e3a28b80747'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.205,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06fa56c0-a089-461f-a4bb-4e3cfb8c2f65,2863,,"[108.2, 45.5]",69144,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,151,Barcelona,217,['027ddb4a-4cfa-4b4b-ace1-ac3a3b6fd89d'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:04.076,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d790b06-b3a8-4384-a9e8-2e527a18cd66,2875,,"[42.1, 60.0]",69144,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,151,Barcelona,217,['df5a027b-ea79-4c6c-a7ac-c1445609f0da'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:24.578,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb6889d3-0045-4a15-9f84-a89e6111cb2b,2878,,"[51.7, 59.3]",69144,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,151,Barcelona,217,['3c096497-e6ad-4353-8dd7-a496395d13a1'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:25.659,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e847ff2-8070-436a-9e76-e3d40ffc8f58,2881,,"[34.3, 74.8]",69144,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Carles Puyol i Saforcada,20125.0,Right Center Back,151,Barcelona,217,['16051f43-c166-4e29-9f85-06678729e11c'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:29.262,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f41aabe1-7269-49cd-ad27-3dd60561f6be,2884,,"[38.1, 59.3]",69144,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,151,Barcelona,217,['7ea339f1-33c2-4301-8bcb-2b1af4d37dc8'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:31.987,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f03f5f2-9090-49f3-944f-3c1648fa9ce0,2887,,"[45.0, 7.7]",69144,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gabriel Alejandro Milito,25919.0,Left Center Back,151,Barcelona,217,['b20c26d4-8509-431f-8d11-0d24be864a26'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:36.011,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f62fd36a-5a7a-4fe3-b116-93c5cdffe052,2891,,"[51.6, 15.9]",69144,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,151,Barcelona,217,['b7c33848-1c9f-4c65-9405-9c798e44daf6'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:38.582,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b47fb81-1fb4-40bc-b4c6-3b7df648eb7f,2894,,"[50.9, 4.4]",69144,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,151,Barcelona,217,['5d471d2b-8230-4592-a3c6-e6f9de70d557'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:39.993,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58713199-721f-4699-a344-d3a0682d0fb7,2899,,"[51.3, 15.0]",69144,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,152,Barcelona,217,['ed41ae4e-4e3a-4a23-9cf9-7a8e782bae01'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:57.947,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752324bb-9d09-4f29-802e-3260a748c60a,2902,,"[55.9, 28.1]",69144,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,152,Barcelona,217,['13b8aa5c-06d4-40cd-85a8-130fffd6ea43'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:01.457,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f27d971d-32f6-4614-abcc-5624fb666725,2907,,"[61.9, 10.5]",69144,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,153,Barcelona,217,['4637b45c-663e-450c-910a-bd45b6d230e7'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:26.631,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cde5231-c2f3-417c-906b-3de125026113,2910,,"[56.9, 25.9]",69144,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,153,Barcelona,217,['e22045ea-38b8-4edb-b804-ec1348a3638e'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:27.927,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad1b0ae5-b95e-4b31-b710-06f1db18b552,2914,,"[37.5, 21.4]",69144,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,153,Barcelona,217,['41458ec4-7bcb-4b47-ac24-72c758afa201'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:31.374,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d9fc4dc-102e-4ccc-9fe0-0883a36f77f4,2917,,"[10.6, 35.1]",69144,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,153,Barcelona,217,['5acacadc-4a7f-401d-8e5b-d45345a33515'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:35.351,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f93236d6-280f-4bd2-9b5a-4700b1041e99,2920,,"[24.8, 68.9]",69144,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,153,Barcelona,217,['97ebf429-160f-40e8-8811-8a39b1dee1cf'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:37.971,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec6dd5d4-64f7-4b04-8a3a-cf69f0d0fd35,2924,,"[9.3, 48.7]",69144,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,153,Barcelona,217,['954eb727-b04d-418e-8139-74c07fbecab7'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:43.997,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68d45596-03d5-4969-b1b6-8fa3decf2941,2927,,"[19.4, 22.1]",69144,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,153,Barcelona,217,['4eab9e10-37ea-48de-ac05-9db333af5fef'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:46.100,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a3231da-6849-4973-9360-d669657f6408,2931,,"[21.5, 46.8]",69144,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,153,Barcelona,217,"['30cc4719-51aa-4b37-bfac-faaafaa012ae', 'b0b58f0d-98b2-40e8-8db0-e3202995ac43']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:50.700,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f16e95ac-81ac-4ac1-837b-2b9f8c351696,2934,,"[13.9, 30.5]",69144,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,153,Barcelona,217,['c202b450-03ae-4b9d-b7fe-e6ad7f03f7dc'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:52.564,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367f6f1-d803-4d55-8d28-a7348a2f66b3,2937,,"[26.2, 37.1]",69144,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,153,Barcelona,217,['2bb0f18a-2807-4c73-a843-e40ce27a67b5'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:53.827,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4f8613d-6588-40b8-a82b-de0197eb1a77,2947,,"[39.9, 24.0]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,153,Barcelona,217,['1d660c07-f2d9-4665-942c-77229affe6a1'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:01.245,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b027d66-7f0e-4728-8aad-c6fac98f180d,2950,,"[58.7, 7.2]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,153,Barcelona,217,['8c605933-ff5c-4eaf-89ca-2da5d62483c4'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:04.697,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8081b32-3238-458f-9ddd-fd3e9cd90363,2954,,"[42.2, 25.6]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,153,Barcelona,217,['11ea669c-e79b-4e4b-8628-74d24bae47b1'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:12.097,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75a00319-0516-46ce-b8f4-37b236b73abd,2957,,"[51.6, 26.8]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,153,Barcelona,217,['4bd60fc9-04da-4a94-b0a9-fb2de35169ac'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:14.247,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e870994-d87a-42b3-82e4-2dac149057ed,2960,,"[73.8, 6.3]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Center Forward,153,Barcelona,217,['92167530-5a74-4cf4-b39e-7ebc05dcec51'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:17.368,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdafc8fa-892f-4b39-83e3-9978b5416305,2965,,"[70.1, 7.6]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,154,Barcelona,217,['3ac346f2-16c4-4592-9092-2a561e8c2029'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:36.487,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe8056b1-99ff-47ef-8ea8-6b5b4c5338e9,2968,,"[66.8, 27.4]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,154,Barcelona,217,['41cce2c8-d6de-44f3-8a23-be4d26314fba'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:40.082,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32e278d8-0642-4b9b-b6d6-11831a6afc97,2971,,"[73.5, 38.5]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,154,Barcelona,217,['1c77cf8e-6bf0-4c55-9d4f-fc197bfbd465'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:42.266,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f393aeb5-73c8-4392-85c8-02d2b5f8f523,2974,,"[63.6, 40.4]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,154,Barcelona,217,['abdd90ad-2d7a-46ea-8b67-97ae29b90eb2'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:43.627,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418225e9-66b7-4971-8092-f9ce1096c91f,2978,,"[66.0, 77.3]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oleguer Presas Renom,25873.0,Right Back,154,Barcelona,217,['d1e167d1-54b5-48be-b69b-be9bc9b9e4bd'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.218,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aee9f68e-9208-4228-ab91-5ed9c15c4851,2982,,"[71.0, 65.6]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,154,Barcelona,217,"['163e50d8-57f0-4d28-a426-e399ae34ef5f', '23ffafe8-98b2-487c-9496-9ca978ecb717']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:50.574,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0387fe7-42e4-4170-8c99-4d7156dac8ee,2985,,"[68.7, 57.2]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,154,Barcelona,217,['c91a8c92-b249-4438-ad53-cc7aaab185b0'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:54.224,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d067edfb-173f-4810-9592-7493683f9c6d,2988,,"[65.4, 54.6]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,154,Barcelona,217,['efcaf2bc-d643-4e69-974a-ca7a31688e02'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:56.881,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63b23db1-fa88-4700-952e-e94652134309,2991,,"[76.7, 48.7]",69144,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,154,Barcelona,217,['c52d1e2e-f0f1-4439-9819-fcac440419d3'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:58.856,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bff5e9e-37e9-42e5-a2d3-a0220291609c,2994,,"[92.3, 57.5]",69144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,154,Barcelona,217,['afc5cbab-0b3d-4a0a-ab1c-5398f474af3d'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:00.557,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34613b86-e624-4f0f-8436-3811a954353e,3002,,"[105.1, 15.4]",69144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,154,Barcelona,217,['a6ad3bcb-a218-4013-9887-fe71697103a0'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:14.037,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34f1114a-13b1-44fb-891e-14952e3eb215,3005,,"[89.1, 24.6]",69144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,154,Barcelona,217,['1bc09443-103d-4c57-b823-e230b37c15a5'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:20.150,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66a82016-74a8-45b9-b7b5-b63fdd46e86e,3008,,"[109.6, 52.9]",69144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oleguer Presas Renom,25873.0,Right Back,154,Barcelona,217,['dcf7ed10-a33d-4421-8b78-6c51646333ee'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:23.338,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e443b9d4-a16c-4a95-8cf5-9326c98723d5,3012,,"[108.8, 43.8]",69144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Center Forward,154,Barcelona,217,"['28f373cd-f656-439d-8b9c-23234e032195', '65c2d90b-d0d8-4630-8ab9-0c8f3b524ae3']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:25.716,Ball Receipt*,True,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370380d6-e701-41c4-87ac-8b04c6967b87,3024,,"[109.2, 36.4]",69144,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Center Forward,155,Barcelona,217,['06e867e7-81c2-449f-b227-142feb8274d9'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:19.721,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faa89133-7afd-4747-9c11-7572b7943676,3030,,"[109.6, 10.4]",69144,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,156,Barcelona,217,['ddfffeb0-2d43-4551-a66c-750de15f0846'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:38.811,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808911d4-a5ca-4e07-8431-c68f749e8292,3032,,"[107.9, 3.5]",69144,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,156,Barcelona,217,['ad5823f5-e308-48f9-ba51-cd14441fff29'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:39.786,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6f28660-6826-4149-87fc-df0ea3353a6a,3035,,"[66.0, 9.1]",69144,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,156,Barcelona,217,['019cb1fd-f574-46ce-bd39-9e426b85bed1'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:46.060,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67e741ca-5339-4f1e-8c9d-6f9da133d349,3038,,"[66.8, 26.7]",69144,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,156,Barcelona,217,['30faf52f-2505-4c9f-9125-fc61fcf75775'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:47.670,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f660f42a-722e-49f7-9580-121c57290379,3041,,"[73.5, 33.7]",69144,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,156,Barcelona,217,['26d9f917-0f17-44b5-96c0-a855762e5da9'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:49.384,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e3224da-7339-48e5-9b1b-7d798c4b9626,3048,,"[100.0, 24.6]",69144,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Center Forward,156,Barcelona,217,['605eb1b3-2eb1-44f7-bd8e-e5b081feef09'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:53.551,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65d55c2d-4f3b-477d-8b13-fec45d695ac2,3051,,"[102.8, 16.4]",69144,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,156,Barcelona,217,['bf9245b2-c314-48e6-a253-6fee9c6b532d'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:58.043,Ball Receipt*,,2007/2008
