ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[46.1, 15.5]",,,,,,,,,,,2.305967,,,,,,,,,,,,,7721ac17-a232-4b95-bc55-e10aff0c2fdb,2740,,"[49.5, 11.7]",266117,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,130,Barcelona,217,"['dcf2b30f-2335-4f13-bded-067e3ef94879', 'fcad8ac2-f029-42dc-b593-46972ef61774']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:29.294,Carry,,2014/2015
,,,"[45.6, 49.3]",,,,,,,,,,,2.124279,,,,,,,,,,,,,ac7af1b8-1704-4df7-8041-ae84d1dfd4bc,2743,,"[43.2, 42.7]",266117,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,130,Barcelona,217,"['1c3315d3-58dc-421e-993e-1cf758e87220', 'ecc0b858-692d-4e43-9bc7-cd469d42e6a4']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:32.509,Carry,,2014/2015
,,,"[52.2, 41.3]",,,,,,,,,,,0.747193,,,,,,,,,,,,,d9f6d6c1-9fba-4e91-b279-a123214f1e3b,2746,,"[52.7, 40.3]",266117,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,130,Barcelona,217,"['6c6915d3-5b27-4932-b872-3a7f946a37a1', 'e7e2be7f-03e2-4b13-b504-c5f00918b3da']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:35.852,Carry,,2014/2015
,,,"[52.5, 70.4]",,,,,,,,,,,0.266117,,,,,,,,,,,,,bdccff8e-8641-4b2e-a3c4-73255f466324,2749,,"[52.3, 72.1]",266117,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,130,Barcelona,217,"['1ee11fb3-2518-48f3-9046-efacfef45f16', '8f8f8d60-99e5-4949-9a22-e346e4bb8f55']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:38.111,Carry,,2014/2015
,,,"[42.9, 52.7]",,,,,,,,,,,1.247312,,,,,,,,,,,,,0084d393-b790-434e-9f26-7b9be7d8525f,2752,,"[43.7, 56.0]",266117,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,130,Barcelona,217,"['65bcacb9-c72c-4301-aa50-c19de4e03cb2', 'ff68985f-d0b8-4abf-8321-7bcf7a912c4d']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:39.474,Carry,,2014/2015
,,,"[63.0, 23.8]",,,,,,,,,,,3.475449,,,,,,,,,,,,,78b38a63-9d83-4567-a904-cf1cad16267d,2755,,"[42.7, 23.5]",266117,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,130,Barcelona,217,"['60117643-9d1b-4459-961d-cd67f1c5d9f8', 'eaf0437e-f543-4b92-ac8f-ec50b9673f2c']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:42.458,Carry,,2014/2015
,,,"[70.8, 24.9]",,,,,,,,,,,0.119984,,,,,,,,,,,,,f605f80c-c878-497b-84e7-e002e96c0ca0,2758,,"[73.2, 24.9]",266117,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,130,Barcelona,217,"['a7f0ca12-78ac-486c-bf7b-ba8a987fcac8', 'bbf70262-11f4-4cdb-b2bb-60a05d951f8e']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:46.873,Carry,,2014/2015
,,,"[55.9, 28.6]",,,,,,,,,,,1.220286,,,,,,,,,,,,,883565ab-7b1e-4dc8-af92-16564cd29640,2761,,"[63.6, 29.4]",266117,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,130,Barcelona,217,"['8f050821-1a2d-4091-b748-e8d76d54a4a9', 'd2fa5a62-c7e4-41c4-84c2-a9c320832b71']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:48.090,Carry,,2014/2015
,,,"[52.9, 49.9]",,,,,,,,,,,1.252953,,,,,,,,,,,,,5cf60a7e-09ca-44c7-b23e-e90db3713efc,2764,,"[50.5, 46.3]",266117,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,130,Barcelona,217,"['cbdfd427-d7b6-4047-93f3-0feee884e5db', 'd759491b-3bb0-4603-9cd0-23a313240caf']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.973,Carry,,2014/2015
,,,"[76.4, 71.7]",,,,,,,,,,,0.832607,,,,,,,,,,,,,04d30d05-4481-441c-8dd4-afb5764a1a0a,2767,,"[78.0, 76.5]",266117,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,130,Barcelona,217,"['52d7fe44-e534-4f0c-8ed5-65173875ebc6', '59c40a06-2716-4848-94aa-d850dcd735ee']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.885,Carry,,2014/2015
,,,"[76.6, 50.4]",,,,,,,,,,,2.830575,,,,,,,,,,,,,433acc16-f773-41c4-a79d-dabea4acb36e,2770,,"[77.5, 61.8]",266117,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Barcelona,217,"['092dd728-493e-41e4-baba-79fb0296c714', '099bd91e-d912-48be-bd17-eb5f4ae82a34']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:55.717,Carry,,2014/2015
,,,"[92.7, 35.8]",,,,,,,,,,,0.798155,,,,,,,,,,,,,ca8c0366-a4f4-46b9-8ea0-dd184744d54d,2774,,"[83.7, 35.2]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,130,Barcelona,217,"['23dd1180-95bf-4e30-8dc9-9b527c58cc84', '6724e69b-644f-4d57-85ee-8309571af266', '89a9cf30-541c-4565-b4ac-85a357723523', 'e1b7eb63-cdf5-4b46-a6d3-05bed51ff7f2']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.078,Carry,True,2014/2015
,,,"[90.9, 33.5]",,,,,,,,,,,0.647035,,,,,,,,,,,,,f24083e0-dc33-40ab-9cf7-12eb96d585d4,2777,,"[92.7, 35.8]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,130,Barcelona,217,"['3e5098d6-7b32-47d1-bebb-be0c16f54110', '3ef28762-a81e-423a-a946-8713539d230f', '6724e69b-644f-4d57-85ee-8309571af266', '89a9cf30-541c-4565-b4ac-85a357723523', 'e1b7eb63-cdf5-4b46-a6d3-05bed51ff7f2']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.876,Carry,True,2014/2015
,,,"[92.5, 15.1]",,,,,,,,,,,2.670495,,,,,,,,,,,,,8b087f47-ee6e-4eb8-9463-99d5f5863b1b,2784,,"[92.2, 24.4]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Barcelona,217,"['3c82a931-13ee-411f-a0bc-6df390a2b070', '60c17784-24a6-4168-b0cb-d882816f8be3']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:03.906,Carry,,2014/2015
,,,"[96.1, 27.6]",,,,,,,,,,,0.695138,,,,,,,,,,,,,0225ab28-0f8f-4fe0-891a-a2be9846f97a,2787,,"[92.5, 28.6]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,130,Barcelona,217,"['32a7af6e-902e-4fb4-87f6-6e4dd2deb363', 'a326512c-6af5-4e6d-954f-0b7c6bed1203']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.494,Carry,,2014/2015
,,,"[97.7, 19.4]",,,,,,,,,,,1.006334,,,,,,,,,,,,,a50170fb-59dc-4ca0-b62e-74d384ac2996,2791,,"[93.5, 24.8]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,130,Barcelona,217,"['10606504-2023-47b6-8404-a1f32aa36414', '8a9297b5-621e-46f0-9e62-7da897ca714d']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.967,Carry,,2014/2015
,,,"[105.0, 15.6]",,,,,,,,,,,1.510191,,,,,,,,,,,,,b7c8cc8e-4880-4f62-9bda-2e7ab4eda33d,2794,,"[105.4, 12.1]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,130,Barcelona,217,"['f121d173-c3bd-4cb7-b2b2-faf03958202e', 'f23b8678-c3a3-4797-80e9-223469c1c8cc']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:11.354,Carry,,2014/2015
,,,"[80.2, 17.9]",,,,,,,,,,,0.132063,,,,,,,,,,,,,e09a0899-d715-40db-8743-a28cce049ecc,2798,,"[78.5, 17.4]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,130,Barcelona,217,"['1e5f1df6-7e42-42a7-8b0c-48dd280139dd', 'ab055b82-19b5-4669-8a18-76d3fa42f2bd', 'd2ed7d56-c327-4dcf-81d1-ec1f81dc78de']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:15.101,Carry,True,2014/2015
,,,"[52.7, 30.0]",,,,,,,,,,,0.814384,,,,,,,,,,,,,27d215cd-41a2-475d-a9e5-420a72da3c37,2801,,"[53.0, 27.7]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,130,Barcelona,217,"['7c8bce98-b276-42ac-8b6a-4281af3006e0', 'a51d21a7-e004-44a3-9521-d2083208abf5']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:17.430,Carry,,2014/2015
,,,"[29.9, 52.1]",,,,,,,,,,,1.266037,,,,,,,,,,,,,d03cb767-ea34-4959-b850-f616226bb510,2804,,"[31.0, 55.1]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,130,Barcelona,217,"['3f03b201-ba63-4c4a-9030-68f3ee4ce9e7', 'dc63fb55-c0c4-4025-ad43-3d93587325ff']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:20.405,Carry,,2014/2015
,,,"[42.6, 23.0]",,,,,,,,,,,2.730031,,,,,,,,,,,,,adc9fd41-b468-4b24-a43f-b9fc88eb4ccd,2807,,"[37.4, 23.8]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,130,Barcelona,217,"['21299d63-1cc7-46b8-8ac1-9eb6d75c9186', 'c78a712c-31da-4b38-ac0f-ee0f4f97d51c']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:23.010,Carry,,2014/2015
,,,"[51.9, 47.6]",,,,,,,,,,,2.720574,,,,,,,,,,,,,99b0bd25-14f6-417a-8253-02b95e912812,2810,,"[49.8, 43.5]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,130,Barcelona,217,"['b86e8eb6-74a8-4ca6-b333-416587ac4fdc', 'ee81677b-3f43-49a9-8955-34c04937a198']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:27.082,Carry,,2014/2015
,,,"[59.1, 63.8]",,,,,,,,,,,0.080002,,,,,,,,,,,,,82fec95f-c6de-4b96-909b-6f59c2d9798e,2813,,"[59.2, 67.2]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,130,Barcelona,217,"['5ff99746-bfe6-4b64-b537-2f3c1e02c37a', '9094fa30-25ec-4542-9438-ee00a1b23642']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:31.066,Carry,,2014/2015
,,,"[67.8, 61.2]",,,,,,,,,,,0.080005,,,,,,,,,,,,,f08c4380-fc03-49ca-a9f2-53ee4918f960,2816,,"[64.9, 62.0]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Barcelona,217,"['548f06c4-c9f7-497a-b798-b06f41e20fca', 'b401f9b6-ca81-4eb6-bf5d-e5b643751eb7']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.117,Carry,,2014/2015
,,,"[61.2, 62.4]",,,,,,,,,,,2.113342,,,,,,,,,,,,,3f50dacb-758e-4355-ad86-ae12a7750f5f,2819,,"[57.7, 63.5]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,130,Barcelona,217,"['708f0cca-eb9e-43ba-91e5-eae94d44f96b', '719cb09b-25d2-4876-a630-3537509a905a']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.864,Carry,,2014/2015
,,,"[69.8, 50.3]",,,,,,,,,,,2.58837,,,,,,,,,,,,,d9985fab-f272-4f34-985d-81d3294b23e1,2822,,"[68.2, 64.1]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Barcelona,217,"['755823ce-989a-4056-97ba-18d533279096', '803344c9-5e8d-4134-8cf2-6b7f1be4ea08', 'f8ced41d-4bce-45d6-922a-d9f1d16c5835']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:35.637,Carry,True,2014/2015
,,,"[75.0, 34.5]",,,,,,,,,,,0.202478,,,,,,,,,,,,,64abb805-616d-4b24-8a5b-c8b68dd012b4,2827,,"[74.6, 36.2]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,130,Barcelona,217,"['b6e3e0e9-56cb-4eeb-ad0d-5631b92c174b', 'e2684e77-08da-481f-a505-f7b82188a655']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:38.976,Carry,,2014/2015
,,,"[68.7, 35.9]",,,,,,,,,,,0.192001,,,,,,,,,,,,,3a7e2892-981e-47f0-a076-2fd6ff86e289,2830,,"[67.7, 37.7]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Barcelona,217,"['4f9b7155-761a-4b31-9683-aac5b18c944f', 'f41484d6-e45a-4d43-8eb1-cee805003064']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:39.996,Carry,,2014/2015
,,,"[100.6, 26.6]",,,,,,,,,,,3.312698,,,,,,,,,,,,,590e8a1c-f5e7-45e9-b40f-b791da636933,2833,,"[80.9, 10.4]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,130,Barcelona,217,"['0844eddc-d7ef-4e90-a272-40e6b2057231', '9b9e7133-f9bc-4a50-a1db-1dd1f873c0eb']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:41.708,Carry,,2014/2015
,,,"[102.7, 23.3]",,,,,,,,,,,1.611216,,,,,,,,,,,,,ffbe04c4-0e7c-4ab0-a873-8c1e289d173f,2836,,"[105.3, 23.5]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,130,Barcelona,217,"['6c25941c-6e60-403e-961c-ac4b6ca20852', 'e54cfcad-30ee-441c-af5d-723341489206']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.280,Carry,,2014/2015
,,,"[65.0, 76.8]",,,,,,,,,,,6.007898,,,,,,,,,,,,,859552e7-b360-4144-a72c-59d62e5f482d,2841,,"[58.2, 79.1]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,130,Barcelona,217,"['18e53a39-b4dd-4091-a537-3271c55ffff6', 'eee18bc4-0a30-46a5-99cb-c3e335172b7b']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:53.100,Carry,,2014/2015
,,,"[74.4, 72.0]",,,,,,,,,,,0.110202,,,,,,,,,,,,,76d6c3b7-19a6-4bd1-9691-ac82bc358b9e,2844,,"[72.2, 72.1]",266117,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Barcelona,217,"['057a8d59-8e9d-4da5-923a-e93746b07262', 'a58af102-6cb2-4761-9a83-091175c16779']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:59.975,Carry,,2014/2015
,,,"[82.9, 78.9]",,,,,,,,,,,1.313124,,,,,,,,,,,,,9a1c39bb-e759-4e8c-ab2d-d079a0e80518,2847,,"[79.5, 79.3]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Munir El Haddadi Mohamed,6616.0,Right Wing,130,Barcelona,217,"['76813d74-ff3a-4ae1-ac70-058ac786f6d4', 'a6684230-2055-4f21-ac8d-999a982c45eb']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:01.142,Carry,,2014/2015
,,,"[78.0, 53.1]",,,,,,,,,,,2.483345,,,,,,,,,,,,,2c5be206-d7e4-4651-87cf-b2defb105303,2850,,"[79.8, 68.2]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Barcelona,217,"['1bf65832-6ceb-4b60-8ce4-6b4fb4284b32', '5128718d-890e-4044-a1db-50d738ac1e6d', '687a38ed-97df-49ef-bb1a-194f09c14eda']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:03.581,Carry,True,2014/2015
,,,"[70.8, 52.8]",,,,,,,,,,,0.080003,,,,,,,,,,,,,72b4b2fa-354d-4c79-a746-94a13879ffc0,2854,,"[70.6, 53.8]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,130,Barcelona,217,"['c35fd1f3-c584-4418-9415-41cf139606ba', 'd02578d4-f11d-442a-811d-34325281e301']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:06.956,Carry,,2014/2015
,,,"[56.3, 42.5]",,,,,,,,,,,0.302397,,,,,,,,,,,,,713014e6-f1e4-4bfc-ac96-9135ea17714a,2857,,"[53.9, 46.1]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,130,Barcelona,217,"['c4443044-8485-4aaa-971d-bc0df5b9b094', 'fc7d39fe-8bb8-473d-b525-07e58e123221']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:07.860,Carry,,2014/2015
,,,"[58.5, 27.2]",,,,,,,,,,,0.953957,,,,,,,,,,,,,cedb43e5-3698-4d72-abc9-d6835b252b62,2860,,"[57.3, 30.0]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,130,Barcelona,217,"['0e1310b0-ea1e-439d-a6de-783b665c361c', 'b0a77944-ac68-4b6f-b2b4-5124bcdaef41']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:09.826,Carry,,2014/2015
,,,"[71.0, 13.1]",,,,,,,,,,,0.327,,,,,,,,,,,,,6adbbd1a-e656-4dce-9b48-d95854c20b3b,2863,,"[70.5, 12.2]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,130,Barcelona,217,"['3cfd19f5-bc62-497f-a381-2308f819e4f8', '7e03a43c-c463-4c14-bf8a-0fb8eb48c90a']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:12.181,Carry,,2014/2015
,,,"[70.6, 23.4]",,,,,,,,,,,1.400251,,,,,,,,,,,,,66eba2e6-c803-4229-ab0f-409f888d450f,2866,,"[77.1, 22.0]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,130,Barcelona,217,"['08fb0290-d500-4216-bc06-644a6b92a035', '9a669c25-e44d-4379-b526-63bca1477efa']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:13.408,Carry,,2014/2015
,,,"[72.6, 29.6]",,,,,,,,,,,0.16,,,,,,,,,,,,,eda91b51-8fa1-4808-b1c3-c462c5271f14,2870,,"[71.6, 31.1]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,130,Barcelona,217,"['6918e760-a05d-4a2e-b1db-f27e4525793e', 'b306e196-226e-4ca0-9a1d-d4d6bd3e02f0']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:16.212,Carry,,2014/2015
,,,"[77.5, 36.2]",,,,,,,,,,,3.748558,,,,,,,,,,,,,822d485a-45e7-41d4-be01-2bdf3f5f0aee,2873,,"[70.6, 22.5]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,130,Barcelona,217,"['550347b1-87a9-49be-9728-81ca8493e7a0', 'e34400b5-4e96-4fbf-b24a-2ce79bef2fc3']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:16.809,Carry,,2014/2015
,,,"[101.1, 74.8]",,,,,,,,,,,1.594269,,,,,,,,,,,,,a203c505-6661-465c-88cf-7130aafe439a,2876,,"[97.7, 75.8]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,130,Barcelona,217,"['3ec1292f-92d7-4c51-b04f-ba651732a030', 'ae5f758c-b6a7-4783-93f7-57cc309d46b7']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:23.005,Carry,,2014/2015
,,,"[92.2, 67.0]",,,,,,,,,,,2.303856,,,,,,,,,,,,,e63b3cf3-257e-4257-85f7-00a87f149839,2882,,"[94.3, 71.0]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,130,Barcelona,217,"['1db21456-fe40-40af-bf9b-a161e6ad6d68', '29db179f-768f-402f-abf5-162838cc5104']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.446,Carry,,2014/2015
,,,"[83.6, 57.9]",,,,,,,,,,,0.140122,,,,,,,,,,,,,20961f12-b2ba-4043-a804-5e3f5fab82d9,2885,,"[84.6, 58.6]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Barcelona,217,"['2b189cb9-244f-46df-907e-576a0eed6cd4', 'cee32bed-065f-4b6b-80ee-b5e09d83e874']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:33.004,Carry,,2014/2015
,,,"[87.0, 56.9]",,,,,,,,,,,2.272681,,,,,,,,,,,,,6170ad86-9c01-45cf-928b-3e95058d4ac1,2888,,"[85.1, 70.0]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,130,Barcelona,217,"['15f595a9-db80-4fe7-bf9c-acf07efdadbf', '76fd85e5-98b5-4d85-88a9-1b912d9b5cfa']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.095,Carry,,2014/2015
,,,"[92.7, 49.3]",,,,,,,,,,,0.080027,,,,,,,,,,,,,361d57a5-31a6-4a3c-bf0b-bdc199fe4ce7,2891,,"[92.7, 49.3]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,130,Barcelona,217,"['391c6782-6f1f-4863-8257-18ceb7f59297', '514d05fb-68cd-4f83-a1c7-e4f5beff054f']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:37.039,Carry,,2014/2015
,,,"[83.6, 55.2]",,,,,,,,,,,0.039993,,,,,,,,,,,,,690f84e1-888b-4f7b-959f-df796e90ffe3,2894,,"[83.2, 55.2]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Barcelona,217,"['23e28833-1243-4313-ad9a-5c817f3176b1', '378d3a2c-a134-4f77-8b5e-20aa94180d02']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:38.379,Carry,,2014/2015
,,,"[95.7, 77.7]",,,,,,,,,,,0.079987,,,,,,,,,,,,,2a7b0e9c-15dd-4d9d-a640-dd884f9eb5e2,2897,,"[93.2, 78.6]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,130,Barcelona,217,"['dbaa05e9-6c99-474a-ad43-d463c8ba50aa', 'e4c8756c-3be1-40e3-a01b-d6ba22ded01e']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:40.018,Carry,,2014/2015
,,,"[119.5, 59.8]",,,,,,,,,,,0.08,,,,,,,,,,,,,32db8069-6d1f-4dbf-aba9-f8d28fa1cd83,2901,,"[119.2, 60.6]",266117,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Munir El Haddadi Mohamed,6616.0,Right Wing,130,Barcelona,217,"['042cbc23-bee5-4249-ba37-2bcb299fbf6e', '2fdb4e27-e796-4579-9382-aa763d741c48', 'bdfe07f8-5dad-4803-947c-5b19f61e2f05']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:43.088,Carry,True,2014/2015
