bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,True,,,,,0.947306,,,,,,,,,,,,,5f768777-0c35-46ea-89cf-b85f7359b7db,1358,,"[76.7, 48.0]",69277,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Reina Aranda,26522.0,Center Forward,85,Barcelona,217,"['285920c5-53e2-4c4e-a838-d9176cd7514e', '48f4c739-e574-43b5-b723-02a18e28c303', '7ce02ef2-5789-4ae6-9237-681057245426']",48,,,,,,,,,,,,,,,,,Osasuna,422,00:35:48.224,Pressure,,2009/2010
,,,,,,,,,,,,,,,2.084317,,,,,,,,,,,,,81bfa5cc-1ef9-4b6f-ac5e-fb602e2c3a9e,1395,,"[35.7, 69.9]",69277,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,85,Barcelona,217,"['1cdb44fe-ea1e-49d8-bcc2-aceb44574298', '38469abe-7123-41a8-b4ce-31c82924bba6', '47caa238-df24-48db-952f-fc994b16e514', 'c07739a4-bd99-4b68-bd71-86bdba3fcb92']",29,,,,,,,,,,,,,,,,,Osasuna,422,00:36:29.249,Pressure,,2009/2010
,,,,,,,,,,,,,,,2.8042,,,,,,,,,,,,,1efbb6f9-6e87-4d10-b8cb-df0feee21ae8,1404,,"[23.4, 53.7]",69277,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Puñal Martínez,25874.0,Right Center Midfield,85,Barcelona,217,"['57c71f3c-d837-4917-aa2c-33f34b0a2da9', 'c27fd53f-bb64-4467-b495-005d1aa10694']",33,,,,,,,,,,,,,,,,,Osasuna,422,00:36:33.590,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.135581,,,,,,,,,,,,,1b3572e4-970a-47a2-8ee4-52b692554d10,1414,,"[27.5, 29.0]",69277,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javad Nekounam,26002.0,Left Center Midfield,85,Barcelona,217,"['43905e4b-4c92-4d8d-953d-7561914bd13c', '64935b06-19c2-4d60-bc20-a7915d0090b9']",42,,,,,,,,,,,,,,,,,Osasuna,422,00:36:42.715,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.420768,,,,,,,,,,,,,55d2d9f1-bd76-4bb6-b7c8-632ed9ed53fc,1426,,"[55.5, 62.4]",69277,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Puñal Martínez,25874.0,Right Center Midfield,85,Barcelona,217,"['40d90c24-5283-4f42-b88e-b47116d524ee', '88d5f51a-5a7a-437a-b006-5ac481eb13a0']",56,,,,,,,,,,,,,,,,,Osasuna,422,00:36:56.781,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.574409,,,,,,,,,,,,,a2a8ac98-edfa-4186-89e4-193915325ddd,1437,,"[57.2, 59.7]",69277,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Puñal Martínez,25874.0,Right Center Midfield,85,Barcelona,217,"['2da4ab18-35ac-4f01-ab61-27c62378f8b2', '5eacba2f-3bed-45f6-9edb-cc53bd356835', 'b35ea215-d0d9-4ce2-8ed7-54198faf4a5e']",11,,,,,,,,,,,,,,,,,Osasuna,422,00:37:11.768,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.174369,,,,,,,,,,,,,606dfb7b-a83b-4a51-89e7-e2e652b1a7a6,1452,,"[47.6, 56.7]",69277,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,85,Barcelona,217,['c5a10034-8d39-40b8-b02b-99407e4c26da'],21,,,,,,,,,,,,,,,,,Osasuna,422,00:37:21.438,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.0034,,,,,,,,,,,,,aec2e84b-e264-457d-a9e6-b8523d7d94db,1459,,"[50.4, 63.9]",69277,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,85,Barcelona,217,"['4a79194e-42c4-4bb3-993b-4d4f3eb29dad', '6e929dba-dc28-4b4c-92e1-4ec24d814473']",30,,,,,,,,,,,,,,,,,Osasuna,422,00:37:30.506,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.282,,,,,,,,,,,,,55c6f868-6add-4381-8bc2-ccaf2874e1f1,1484,,"[25.6, 41.2]",69277,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Romero Urtasun,25865.0,Left Center Back,86,Barcelona,217,"['041ce3c0-0beb-4f6b-ab98-f470525f4c5c', 'd802ff30-23da-4600-a3b3-e9b629f4a877']",0,,,,,,,,,,,,,,,,,Osasuna,422,00:38:00.542,Pressure,,2009/2010
,,,,,,,,,,,,,,,2.0776,,,,,,,,,,,,,42b8d19e-4696-4040-a15b-cdf9ea9e2c9a,1493,,"[8.4, 57.8]",69277,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Wing,86,Barcelona,217,"['caef07fa-b007-4bfc-b8e0-8f056daad9e9', 'ec0dfc1e-3c33-49a7-8d64-a70a549eadeb']",7,,,,,,,,,,,,,,,,,Osasuna,422,00:38:07.706,Pressure,,2009/2010
,,,,,,,,,,,,,,,2.702,,,,,,,,,,,,,abc8ab02-8828-4fe6-a667-c6872f967cf5,1496,,"[16.2, 67.1]",69277,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Wing,86,Barcelona,217,"['61e34c51-37a7-4c3f-bb89-83f4c4102944', '9ffcc04b-b293-4f3e-89d9-a3ec3f988471', 'c2713247-7f5f-4c76-8f4d-20cb199c5df1']",11,,,,,,,,,,,,,,,,,Osasuna,422,00:38:11.164,Pressure,,2009/2010
,,,,,,,,,,True,,,,,0.863,,,,,,,,,,,,,a4b519f9-57c9-45c2-92b6-18468ca43eb3,1509,,"[41.0, 7.1]",69277,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Reina Aranda,26522.0,Center Forward,87,Osasuna,422,['f5c719bd-432b-4529-a0f8-51435634f73c'],49,,,,,,,,,,,,,,,,,Osasuna,422,00:38:49.202,Pressure,,2009/2010
,,,,,,,,,,True,,,,,0.476477,,,,,,,,,,,,,282bf7f3-44fc-4c7e-9813-fbd1b31fb29c,1523,,"[80.9, 14.8]",69277,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javad Nekounam,26002.0,Left Center Midfield,88,Barcelona,217,,14,,,,,,,,,,,,,,,,,Osasuna,422,00:39:14.817,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.4972,,,,,,,,,,,,,4e227705-3330-4c5c-bc41-ec6129550bab,1538,,"[46.6, 50.8]",69277,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Flaño Bezunartea,24313.0,Right Center Back,89,Barcelona,217,"['625fce49-2982-4531-85b1-a4a6631f4534', '6f1c14e9-05fd-4ef3-8748-83e8a7cd9a82', 'e3fb47c1-7c96-4c01-ac69-a4c4d8fec7bd']",39,,,,,,,,,,,,,,,,,Osasuna,422,00:39:39.853,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.7481,,,,,,,,,,,,,ca3cecbd-ea6e-4bc1-9c8c-c12492e11b0c,1552,,"[30.1, 34.2]",69277,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,90,Osasuna,422,"['0894c551-9b8e-4698-bb00-3b11fa3e14f0', 'ab5398e4-7b52-4e23-a8e4-75c0296d4262']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:39:51.507,Pressure,,2009/2010
,,,,,,,,,,True,,,,,0.943892,,,,,,,,,,,,,fac2dc68-3a71-453f-9ba9-4a187f4d5510,1577,,"[68.4, 52.1]",69277,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Francisco Puñal Martínez,25874.0,Right Center Midfield,93,Osasuna,422,"['0d25e25a-6ffe-4ac1-9122-f5102c13f4a6', '553dfbd0-65e5-43ac-a64d-4e9c83d6e2be']",47,,,,,,,,,,,,,,,,,Osasuna,422,00:41:47.217,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.3817,,,,,,,,,,,,,7ece9c4d-8195-42e9-95ee-85d67ec29866,1584,,"[50.1, 9.5]",69277,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Seydou Kéita,20169.0,Left Center Midfield,93,Osasuna,422,['442df168-1311-4214-9190-e5af25588592'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:41:51.777,Pressure,,2009/2010
,,,,,,,,,,True,,,,,1.5536,,,,,,,,,,,,,6e30b63c-7be7-4ba4-832d-4e5ccadd8db2,1589,,"[54.8, 72.6]",69277,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Wing,94,Barcelona,217,['01cc4aac-0e0a-4225-b0dc-84097f966589'],54,,,,,,,,,,,,,,,,,Osasuna,422,00:41:54.510,Pressure,,2009/2010
,,,,,,,,,,True,,,,,1.982827,,,,,,,,,,,,,0e996ced-638f-462c-a4d8-61197f014339,1593,,"[39.5, 74.3]",69277,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,94,Barcelona,217,['39187734-73ec-4741-8ed2-cdb3c76ee444'],56,,,,,,,,,,,,,,,,,Osasuna,422,00:41:56.772,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.6316,,,,,,,,,,,,,3a566973-64ed-4ad6-9d2b-943857ede937,1594,,"[19.4, 65.0]",69277,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Puñal Martínez,25874.0,Right Center Midfield,94,Barcelona,217,['83f32df4-e93b-4e77-9c99-2d434a644ce0'],59,,,,,,,,,,,,,,,,,Osasuna,422,00:41:59.088,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.510865,,,,,,,,,,,,,c265a3cf-74ea-479a-9c54-0c6a958928c3,1601,,"[40.2, 40.4]",69277,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javad Nekounam,26002.0,Left Center Midfield,94,Barcelona,217,"['7d897fc2-c9b5-4d57-9dc4-727b04997e02', 'ea9791dc-1862-49aa-ae39-b1d649e3ea99']",3,,,,,,,,,,,,,,,,,Osasuna,422,00:42:03.451,Pressure,,2009/2010
,,,,,,,,,,,,,,,4.0876,,,,,,,,,,,,,034c94c5-ef72-4b38-80ff-1ded14337d4d,1608,,"[48.9, 20.7]",69277,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Reina Aranda,26522.0,Center Forward,94,Barcelona,217,"['15fa03c4-988c-42cc-b556-a86855fde413', 'b9e76622-8314-47ae-aa76-e36e11d8c007']",9,,,,,,,,,,,,,,,,,Osasuna,422,00:42:09.528,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.7745,,,,,,,,,,,,,4cde1a5e-df4c-4c7a-baa0-68e0a78e5e18,1612,,"[50.2, 32.1]",69277,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,94,Barcelona,217,"['041788cd-2e8f-45df-8f51-9f79d80297da', 'b5edef63-f49b-44aa-bf41-e5437ffb4420']",14,,,,,,,,,,,,,,,,,Osasuna,422,00:42:14.522,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.430205,,,,,,,,,,,,,abc7a6f0-385d-4e1b-8d0b-cef6b374d4a5,1623,,"[64.3, 43.1]",69277,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,94,Barcelona,217,"['82aade6f-8f0d-4d64-94e5-02bfb0326f9c', 'cd6693a0-959e-4c49-8291-577156426d6e']",21,,,,,,,,,,,,,,,,,Osasuna,422,00:42:21.898,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.806728,,,,,,,,,,,,,b617ca38-6556-4de8-8f5c-3fef75020d47,1625,,"[64.3, 9.2]",69277,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Reina Aranda,26522.0,Center Forward,94,Barcelona,217,"['73182066-165c-4114-8f19-cdddbd386719', '91143020-5585-4fe6-995f-8763855adaa6']",24,,,,,,,,,,,,,,,,,Osasuna,422,00:42:24.493,Pressure,,2009/2010
,,,,,,,,,,True,,,,,0.5567,,,,,,,,,,,,,a44ca34f-5653-4d83-a4d6-59c2f5f1558b,1643,,"[65.8, 23.7]",69277,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,94,Barcelona,217,['6e32cb82-a8d6-4b07-b6b8-57c93a6ab90d'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:42:41.918,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.2857,,,,,,,,,,,,,22574004-d4e0-40cd-ac7b-ca7ab663648f,1647,,"[33.1, 35.7]",69277,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,94,Barcelona,217,"['0eed8bcd-c752-4726-acfb-9517f166ca64', '421519b1-9275-4dbe-be6f-f52da5bfebef']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:42:46.487,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.4797,,,,,,,,,,,,,7ccfdedd-4509-42aa-827f-fb448fc0643f,1652,,"[87.5, 35.5]",69277,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,94,Barcelona,217,,48,,,,,,,,,,,,,,,,,Osasuna,422,00:42:48.032,Pressure,,2009/2010
,,,,,,,,,,,,,,,3.410959,,,,,,,,,,,,,2f68d7ca-87cd-4da6-aaf5-7214ff39c9a9,1655,,"[112.0, 21.7]",69277,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,94,Barcelona,217,"['4efcb79f-3e32-42bb-abee-c359f0a07bb4', 'fb96033d-a5ab-4eec-9ddd-49f152f04957']",50,,,,,,,,,,,,,,,,,Osasuna,422,00:42:50.985,Pressure,,2009/2010
,,,,,,,,,,True,,,,,0.3343,,,,,,,,,,,,,7f3b06f6-87ce-4066-90c9-65499af928b2,1661,,"[14.9, 59.2]",69277,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Osasuna,422,['16464c73-e09b-4bb4-b83e-b375bc2862e3'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:42:56.808,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.412478,,,,,,,,,,,,,26d29eff-e295-4d0a-82c7-00fe7c9da106,1693,,"[63.3, 62.9]",69277,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,97,Barcelona,217,"['3041cac3-07c4-4346-b024-c0faaf3ad11a', 'ddd3eedc-2e1b-48ac-bb34-979b44a6598d', 'e1e59b44-34fb-45f2-84e6-a6702a75cc09']",15,,,,,,,,,,,,,,,,,Osasuna,422,00:44:15.345,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.6432,,,,,,,,,,,,,c92ac3e0-f210-4cd8-984d-08e1990bd86f,1712,,"[23.4, 73.2]",69277,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,99,Osasuna,422,"['2892b06f-f536-4a16-bc6f-f65529012a0c', '4c6c389c-53cf-4345-90d8-2c7e626bc301', 'c00e1c50-3c88-4ba3-81a7-7ed68fa88727']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:45:04.629,Pressure,,2009/2010
,,,,,,,,,,True,,,,,1.1686,,,,,,,,,,,,,dfcf15b7-436c-48a0-8651-e6a016c181fa,1734,,"[76.4, 29.6]",69277,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Camuñas Gallego,26169.0,Left Wing,101,Osasuna,422,"['0f434b19-2d88-4472-97d0-9d195d71e090', '1f9a10ed-9e82-447c-b59b-78eb98403b35', 'b4bcb550-2d9d-439d-b3af-7ebb1d70663b']",6,,,,,,,,,,,,,,,,,Osasuna,422,00:00:06.352,Pressure,,2009/2010
,,,,,,,,,,True,,,,,1.5915,,,,,,,,,,,,,9c4e0ba0-6c04-42b5-95ec-3b9b4007bf4c,1746,,"[77.1, 24.7]",69277,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ignacio Monreal Eraso,3498.0,Left Back,101,Osasuna,422,"['508d6878-34ad-491c-97e4-5b11deaedb2b', 'b12a0eba-8f90-4593-aaf8-f5feb834a3b4', 'c4b86dd8-3d9b-44ff-b2b8-8c84a087f3ee']",15,,,,,,,,,,,,,,,,,Osasuna,422,00:00:15.571,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.2991,,,,,,,,,,,,,1d00278e-edc6-468d-a3e2-e39dff33de22,1755,,"[29.8, 70.9]",69277,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,101,Osasuna,422,['c2ef86ff-5eba-43af-a27d-82496f55e344'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.602,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.8231,,,,,,,,,,,,,2826b966-7f96-4cf3-9bd3-7108ba0f6e34,1766,,"[93.1, 33.4]",69277,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javad Nekounam,26002.0,Left Center Midfield,101,Osasuna,422,,35,,,,,,,,,,,,,,,,,Osasuna,422,00:00:35.533,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.8366,,,,,,,,,,,,,5b92bae1-4f03-489b-b9c9-0a0f74bdeba1,1801,,"[36.7, 76.7]",69277,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,César Azpilicueta Tanco,3957.0,Right Back,102,Barcelona,217,"['c46752e5-e725-4341-abe1-d2a8c86f6caf', 'f7f11cca-6576-4965-9848-c6003dc97680']",24,,,,,,,,,,,,,,,,,Osasuna,422,00:01:24.404,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.59495,,,,,,,,,,,,,8ed87a6e-0e84-4d60-8ab4-a6a20f9e7eec,1816,,"[23.8, 70.6]",69277,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,104,Barcelona,217,"['47e6ce0c-d86f-4c29-9ba4-2fc9d1d8aab9', '6de80a82-a1f1-406e-a875-da372a6f93b4']",8,,,,,,,,,,,,,,,,,Osasuna,422,00:02:08.819,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.883651,,,,,,,,,,,,,24af02ea-9c2e-49cc-a458-aa244257afc8,1818,,"[30.1, 62.5]",69277,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Puñal Martínez,25874.0,Right Center Midfield,104,Barcelona,217,"['709c635a-e5bf-4078-9588-6990206ad49e', 'c7ede2c8-5097-4fbd-a1cd-40918074ea0c']",11,,,,,,,,,,,,,,,,,Osasuna,422,00:02:11.050,Pressure,,2009/2010
,,,,,,,,,,,,,,,4.3431,,,,,,,,,,,,,0a1ce8b4-8048-4476-9cd0-05918ea59605,1851,,"[30.9, 72.6]",69277,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,106,Barcelona,217,"['e7cfbead-07bd-410a-89ba-246007ff4572', 'f767bd5e-9d4d-41de-9e1b-07703ac7ca9d']",6,,,,,,,,,,,,,,,,,Osasuna,422,00:03:06.577,Pressure,,2009/2010
,,,,,,,,,,,,,,,2.561,,,,,,,,,,,,,c2edfdd8-c790-4340-b2af-164d66e2095a,1853,,"[16.9, 76.0]",69277,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,106,Barcelona,217,"['489aade3-0293-4c67-9695-aeae7f6b4300', '4a07cb75-ef28-4420-a874-9ec26e3883bb', 'c804d059-cb39-4832-92e7-d59901f5a456']",11,,,,,,,,,,,,,,,,,Osasuna,422,00:03:11.810,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.3986,,,,,,,,,,,,,c0e2bd81-4ce5-4624-889a-5a200834f005,1870,,"[43.1, 27.0]",69277,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Romero Urtasun,25865.0,Left Center Back,106,Barcelona,217,"['4bfa95e2-d634-472b-b5a4-d564b1a94afd', '8699932d-7d81-4fac-9841-73af1e5b2084']",32,,,,,,,,,,,,,,,,,Osasuna,422,00:03:32.682,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.0333,,,,,,,,,,,,,69ce862d-2b77-4a56-bc17-517c6a4a17b1,1876,,"[48.4, 9.3]",69277,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,106,Barcelona,217,"['58330cf7-b5cd-45de-9bfe-20cd8e3ff02e', 'c92e114f-f820-4c61-ac41-11d40103f22f']",36,,,,,,,,,,,,,,,,,Osasuna,422,00:03:36.788,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.1778,,,,,,,,,,,,,e7667e6f-7adf-415d-bcf7-0dbe3b57d881,1883,,"[55.5, 13.2]",69277,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,106,Barcelona,217,"['262f7df6-b367-4923-8941-a7d559b75b65', '39bcb728-0d43-4474-98db-8c9a25cadf48']",40,,,,,,,,,,,,,,,,,Osasuna,422,00:03:40.502,Pressure,,2009/2010
,,,,,,,,,,True,,,,,1.667549,,,,,,,,,,,,,ffa2aedc-5130-4117-b1a8-e1a0af0fc640,1890,,"[72.6, 45.3]",69277,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Puñal Martínez,25874.0,Right Center Midfield,108,Barcelona,217,"['02e5932e-6132-4c14-a365-15f3ddba4fc9', '79d35b4d-9e32-4eef-9157-c54b6097c1ee']",17,,,,,,,,,,,,,,,,,Osasuna,422,00:04:17.588,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.348523,,,,,,,,,,,,,61e6fb3b-721b-4535-bf6c-575954b0f2f6,1905,,"[49.6, 22.8]",69277,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,108,Barcelona,217,['c3a1298f-c029-4132-91ab-461d888895b5'],24,,,,,,,,,,,,,,,,,Osasuna,422,00:04:24.291,Pressure,,2009/2010
,,,,,,,,,,,,,,,1.91236,,,,,,,,,,,,,57f02ee3-5618-474c-8a9e-f335011e5661,1912,,"[17.6, 15.1]",69277,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Camuñas Gallego,26169.0,Left Wing,108,Barcelona,217,['af25d300-f1ce-46fe-bd22-5e9e810de349'],32,,,,,,,,,,,,,,,,,Osasuna,422,00:04:32.090,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.836852,,,,,,,,,,,,,0b5597b3-c696-4c56-bff9-747ff8978621,1914,,"[14.2, 25.8]",69277,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,108,Barcelona,217,"['a97e9e30-8278-404c-b8df-eecdd8667a8a', 'e11769fc-db0d-4825-9ab9-cd7a1d324cab']",35,,,,,,,,,,,,,,,,,Osasuna,422,00:04:35.742,Pressure,,2009/2010
,,,,,,,,,,True,,,,,2.2683,,,,,,,,,,,,,623f0af7-3979-4382-ac8c-cc55d1a2073b,1923,,"[81.2, 76.0]",69277,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,110,Osasuna,422,['d3e90c2c-455e-4b85-ad86-cb8a9d01b6c2'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.955,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.8664,,,,,,,,,,,,,15518cd1-2ea8-45dd-80e2-441f00b97e89,1927,,"[36.6, 3.4]",69277,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,111,Osasuna,422,"['4453f743-2920-47e3-a57e-7011ad1c9d6a', '5e86e907-12b8-4fa4-8c48-401156c264e6', 'bd16210f-c3cf-445d-a5bc-162a7b5a071f']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:06:04.321,Pressure,,2009/2010
,,,,,,,,,,,,,,,0.8023,,,,,,,,,,,,,d579b983-f357-4ec7-8afc-66af980a278d,1932,,"[66.5, 3.1]",69277,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,111,Osasuna,422,['059ecc57-6277-4625-8737-8fe5a02b95e5'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:06:07.864,Pressure,,2009/2010
,,,,,,,,,,True,,,,,0.8064,,,,,,,,,,,,,8a1d0258-3790-461b-bc1a-2bc6d024fe61,1942,,"[72.8, 48.0]",69277,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javad Nekounam,26002.0,Left Center Midfield,113,Barcelona,217,"['67c1f937-9a26-4dcb-a683-f862c6f49a59', '814820b4-1e2e-4ff1-8898-028934f8fe58', '85333db7-08dd-4c4c-a7da-5501d712814b']",35,,,,,,,,,,,,,,,,,Osasuna,422,00:06:35.612,Pressure,,2009/2010
,,,,,,,,,,True,,,,,0.5197,,,,,,,,,,,,,55aad4e5-f3c2-415f-bedc-8f586498a15d,1948,,"[64.8, 57.1]",69277,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Puñal Martínez,25874.0,Right Center Midfield,113,Barcelona,217,"['94d092e2-ff6e-4e73-88be-cf949278c578', 'd2955445-4d28-4da9-aaba-3876155d81a3']",37,,,,,,,,,,,,,,,,,Osasuna,422,00:06:37.163,Pressure,,2009/2010
