50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.527451,,,,,,,,,,,,,3d35797b-53ca-455d-bcfb-7752559d858d,119,,"[100.1, 80.0]",267192,2,,,,,-2.8932555,,,,,,"[72.1, 72.9]",,High Pass,,28.886156,,,,Borja Oubiña Meléndez,25986.0,,,,,,Throw-in,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,6,Celta Vigo,209,['53bf802f-2930-4268-9a50-07d44c26cc90'],10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:10.969,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.494661,,,,,,,,,,,,,639fc741-ace4-4e83-8002-3282fa96954e,125,,"[70.2, 76.2]",267192,2,,,,,-1.9522004,,Right Foot,,,,"[62.5, 57.0]",,Ground Pass,,20.686468,,,,Borja Oubiña Meléndez,25986.0,,,,,,Free Kick,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,7,Celta Vigo,209,['34c36731-e522-4695-9699-f28a9a467604'],43,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:43.441,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.605124,,,,,,,,,,,,,b2a0719c-6d9d-4ca9-a876-82d2e3a5bbe2,128,,"[65.6, 43.9]",267192,2,,,,,-2.3145518,,Right Foot,,,,"[56.4, 33.9]",,Ground Pass,,13.58823,,,,Andreu Fontàs Prat,6890.0,,,,,,,1,From Free Kick,Borja Oubiña Meléndez,25986.0,Left Center Midfield,7,Celta Vigo,209,['c5cbb762-8156-4a52-a4c5-870d106e215f'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:47.520,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.803781,,,,,,,,,,,,,74f8d242-8af1-4a9d-b3fc-9c26ed9165c2,131,,"[55.4, 27.0]",267192,2,,,,,0.010151936,,Left Foot,,,,"[75.1, 27.2]",,Ground Pass,,19.701015,,,,Manuel Agudo Durán,6724.0,,,,,,,1,From Free Kick,Andreu Fontàs Prat,6890.0,Left Center Back,7,Celta Vigo,209,['c41ce787-2caf-478e-93a3-12667a159854'],50,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:50.169,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.245806,,,,,,,,,,,,,47ee28f3-4761-428e-ad2b-4dcb0e235a23,141,,"[84.9, 34.1]",267192,2,,,,,-0.72425,,Right Foot,,,,"[92.7, 27.2]",,Ground Pass,,10.413933,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,Recovery,1,From Free Kick,Manuel Agudo Durán,6724.0,Left Wing,7,Celta Vigo,209,['dc64b3df-9c76-48bd-a046-81cd9e1f07a6'],53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:53.964,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.6351,,,,,,,,,,,,,d7800bb6-1a23-43e1-af37-ff246225c13c,144,,"[92.7, 27.2]",267192,2,,,,,0.21608497,,Right Foot,,,,"[100.9, 29.0]",,Ground Pass,,8.395237,,Incomplete,,Manuel Agudo Durán,6724.0,,,,,,,1,From Free Kick,Charles Días Barbosa de Oliveira,6707.0,Center Forward,7,Celta Vigo,209,"['ea0983f4-7ed2-40e4-8641-427a7d8e1a78', 'f640024b-fe71-4a8e-9456-43b401375582']",55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:55.290,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.9133,,,,,,,,,,,,,ce861603-8d23-4d04-9407-9e488be6699f,147,,"[44.8, 53.4]",267192,2,,,,,-2.386954,,Right Foot,,,,"[38.1, 47.1]",,Ground Pass,,9.196738,,,,Sergio Busquets i Burgos,5203.0,,,,,,Recovery,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,8,Barcelona,217,['fa4ec543-1e84-47a3-8dae-5d52fd7a0434'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.473,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.80406,,,,,,,,,,,,,6cf2d51e-0c8b-40a7-adf2-7b678169d8d1,150,,"[38.1, 47.1]",267192,2,,,,,0.6901459,,Left Foot,,,,"[46.7, 54.2]",,Ground Pass,,11.15213,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['91b84c61-80d2-4cf6-8c07-384f5436db87'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.466,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.498822,,,,,,,,,,,,,b9e61412-fed5-4121-804a-ad124998b0a3,153,,"[46.7, 54.2]",267192,2,,,,,2.8726776,,Right Foot,,,,"[34.0, 57.7]",,Ground Pass,,13.173458,,Incomplete,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,8,Barcelona,217,"['60860e27-5f28-4edc-8d13-12573f2ae543', '6d5522ad-d209-446c-822b-90e1cd3a8d96']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.369,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.223673,,,,,,,,,,,,,d103083b-2cc3-4cce-9f04-764d9480fa5a,162,,"[78.6, 22.1]",267192,3,,,,,2.1460724,,Left Foot,,,,"[70.3, 34.9]",,Ground Pass,,15.255491,,,,Borja Oubiña Meléndez,25986.0,,,,,,Free Kick,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,10,Celta Vigo,209,['64f7c8fa-2c9d-4585-99e9-47afc7c9ff96'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:19.043,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.155615,,,,,,,,,,,,,85c1a3c0-24f0-4891-9b77-5dd00e473085,165,,"[70.3, 34.9]",267192,3,,,,,-1.0366137,,Right Foot,,,,"[74.5, 27.8]",,Ground Pass,,8.249243,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,1,From Free Kick,Borja Oubiña Meléndez,25986.0,Left Center Midfield,10,Celta Vigo,209,['1d65e505-7bb6-44a2-bc37-95b80f7eec1b'],20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:20.971,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.370518,,,,,,,,,,,,,a4bb46fa-a356-494f-8e19-ecd6b8506db4,169,,"[73.5, 27.6]",267192,3,,,,,2.5378432,,Left Foot,,,,"[61.9, 35.6]",,Ground Pass,,14.091132,,,,Borja Oubiña Meléndez,25986.0,,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,10,Celta Vigo,209,"['198e9ff5-2152-424e-80c1-8bedbc5ce562', 'a5f57ef3-d922-4ae2-be07-65b8e8648589']",23,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:23.033,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.759992,,,,,,,,,,,,,3f923495-f7b9-4eba-a48a-224f65341a1f,173,,"[62.3, 32.9]",267192,3,,,,,-2.4383621,,Right Foot,,,,"[53.1, 25.1]",,Ground Pass,,12.061509,,,,Andreu Fontàs Prat,6890.0,,,,,,,1,From Free Kick,Borja Oubiña Meléndez,25986.0,Left Center Midfield,10,Celta Vigo,209,"['83391fe2-e5e4-4a30-ba7f-ef2958605858', 'fc2b9a10-787f-428c-b028-c35a7e7cfe20']",24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:24.845,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.710199,,,,,,,,,,,,,b5cc72a0-cc33-41f8-89ac-900fdba2e373,176,,"[53.1, 25.1]",267192,3,,,,,2.0427425,,Left Foot,,,,"[43.3, 44.3]",,Ground Pass,,21.556438,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Free Kick,Andreu Fontàs Prat,6890.0,Left Center Back,10,Celta Vigo,209,['a8e10a13-1335-4430-9e1e-a8de221698d0'],25,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:25.725,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.662216,,,,,,,,,,,,,adc702da-e6ba-41a0-a25e-a81ceab26e56,179,,"[38.6, 45.1]",267192,3,,,,,-3.056854,,Right Foot,,,,"[12.7, 42.9]",,Ground Pass,,25.993269,,,,Yoel Rodríguez Oterino,10612.0,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,10,Celta Vigo,209,['f89d017a-04cb-47ab-965e-aa2b95b1168e'],29,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:29.332,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.433644,,,,,,,,,,,,,f414f592-1605-4b24-ac12-a1c8d2102f80,183,,"[9.8, 33.3]",267192,3,,,,,-1.313208,,Left Foot,,,,"[14.7, 14.7]",,Ground Pass,,19.234604,,,,Andreu Fontàs Prat,6890.0,,,,,,,1,From Free Kick,Yoel Rodríguez Oterino,10612.0,Goalkeeper,10,Celta Vigo,209,['55a224b8-82a7-41de-b526-7e082ab78997'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:34.629,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.508612,,,,,,,,,,,,,dd153af4-4caa-405d-b630-4faf21ce8d2d,186,,"[14.7, 14.7]",267192,3,,,,,0.20875192,,Left Foot,,,,"[46.8, 21.5]",,Low Pass,,32.812344,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,1,From Free Kick,Andreu Fontàs Prat,6890.0,Left Center Back,10,Celta Vigo,209,['55db98a8-eb6b-4987-9346-66eb92a673af'],37,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:37.153,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.067338,,,,,,,,,,,,,b2c9dd5d-4f14-4efb-beaa-88af06efa7d9,190,,"[43.5, 33.3]",267192,3,,,,,0.7369779,,Right Foot,,,,"[55.4, 44.1]",,Ground Pass,,16.070158,,,,Alejandro López Sánchez,27200.0,,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,10,Celta Vigo,209,"['6479818f-1a33-472b-9197-47eac167da8e', '7a7ae967-ba2e-4de6-a18b-095cb68690f6']",41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:41.140,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.837144,,,,,,,,,,,,,217942c5-bb2f-4c36-b80a-6e34f43eb570,193,,"[47.4, 52.7]",267192,3,,,,,0.58496004,,Right Foot,,,,"[70.2, 67.8]",,Ground Pass,,27.346846,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Free Kick,Alejandro López Sánchez,27200.0,Center Attacking Midfield,10,Celta Vigo,209,['8cf6067a-e7ba-4aac-95d1-6c012cf69b06'],43,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:43.988,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,64e09b4b-bbf7-4d33-b72a-7010a24b0fdb,196,,"[90.7, 59.0]",267192,3,,,,,-0.79900277,,Right Foot,,,,"[119.7, 29.2]",,High Pass,,41.581726,,Out,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,10,Celta Vigo,209,['b22f5838-8165-44eb-83f9-1c45e719785a'],49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:49.683,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.785775,,,,,,,,,,,,,d5193037-70e5-456e-afc6-b35969ba2e80,198,,"[7.0, 37.0]",267192,4,,,,,0.44684246,,Right Foot,,,,"[64.6, 64.6]",,High Pass,,63.87112,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,11,Barcelona,217,"['17d34231-7583-4e94-9588-e02e95928f39', '359a873f-f73b-45f2-9ee0-281c6ce6aa14']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.564,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.662294,,,,,,,,,,,,,6373da40-08c7-4904-9336-6a22f0af749f,204,,"[91.6, 42.2]",267192,4,,,,,-0.7661698,,Left Foot,,,,"[96.9, 37.1]",,Low Pass,,7.3552704,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,"['0aea53dc-0adc-4439-a80f-9682f9fde2f2', '5f1242c4-9dd8-4227-aae9-d04e9bba3d4c']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.736,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.315625,,,,,,,,,,,,,2dcd9dd9-66e7-499b-aea1-0da3f3500442,209,,"[64.7, 69.8]",267192,4,,,,,-0.3188907,,Right Foot,,,,"[96.2, 59.4]",,Ground Pass,,33.17243,,Pass Offside,,Charles Días Barbosa de Oliveira,6707.0,,,,Through Ball,True,,1,From Goal Kick,Alejandro López Sánchez,27200.0,Center Attacking Midfield,11,Barcelona,217,['871b3199-b432-46a6-afa9-e4694326b1df'],32,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:32.400,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.700242,,,,,,,,,,,,,32d78c0f-8300-4d56-81e1-f71562df8bc8,211,,"[24.8, 14.2]",267192,4,,True,,,0.47241932,,Right Foot,,,,"[47.5, 25.8]",,Ground Pass,,25.492155,,,,Sergio Busquets i Burgos,5203.0,,,,,,Free Kick,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,['c118723a-0c6c-4c3f-a676-341928cef87e'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.778,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.863947,,,,,,,,,,,,,1882c21a-0835-42ec-96b1-b33d98486c8a,213,,"[46.3, 40.3]",267192,4,,,,,1.6556126,,Right Foot,,,,"[44.2, 65.0]",,Ground Pass,,24.78911,,,,Marc Bartra Aregall,7068.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['89cb7f3f-02a0-4d73-b853-75d66b6f8020'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.103,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.219605,,,,,,,,,,,,,69e9a8fd-ded8-4790-8010-71101828fcad,216,,"[45.6, 68.3]",267192,4,,,,,0.6649084,,Right Foot,,,,"[58.1, 78.1]",,Ground Pass,,15.883639,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Left Center Back,12,Barcelona,217,['912dc8b8-2bce-4dd2-92c9-56e2e8df292d'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.481,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.833569,,,,,,,,,,,,,dd5f7a1e-eefb-43f8-99e5-85f9fb4e16a3,219,,"[62.4, 78.1]",267192,5,,,,,-1.6614562,,Right Foot,,,,"[61.4, 67.1]",,Ground Pass,,11.045361,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['4e80de85-e60e-4ee8-b195-c3b4265bfa0e'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.279,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.030129,,,,,,,,,,,,,6fea4254-e174-4c27-81ce-a5614e694d90,222,,"[61.4, 67.1]",267192,5,,,,,0.6248862,,Right Foot,,,,"[73.6, 75.9]",,Low Pass,,15.042606,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,12,Barcelona,217,"['af661eed-1e96-4b6d-bce0-5657bdbdf8da', 'ec00d554-a846-4765-96c7-5282675ff63f']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.458,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.808388,,,,,,,,,,,,,7d649753-5a86-44f6-8495-d776cefcabc5,231,,"[56.6, 1.0]",267192,5,,,,,1.8209969,,,,,,"[54.3, 10.0]",,High Pass,,9.289241,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,Throw-in,1,From Throw In,Jon Aurtenetxe Borde,26788.0,Left Back,14,Celta Vigo,209,['b430c074-4405-4391-b6f5-4cca63ed1010'],20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:20.694,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.114694,,,,,,,,,,,,,e6c43c76-4a19-467d-aaeb-f0692b720c18,239,,"[83.8, 68.5]",267192,5,,,,,1.0377622,,Right Foot,,,,"[89.7, 78.5]",,Ground Pass,,11.610771,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,15,Barcelona,217,['b593373e-c7dc-48c1-90d5-963a9a5933ca'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.613,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.577685,,,,,,,,,,,,,c7e0d954-cf63-4fd7-b196-e1eba183e780,242,,"[91.2, 65.2]",267192,5,,,,,-0.4240413,,Left Foot,,,,"[108.7, 57.3]",,Ground Pass,,19.200521,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,15,Barcelona,217,['26ec6afc-3141-4b40-8e50-bef38eaf9573'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.403,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.106195,,,,,,,,,,,,,9f4f583f-f885-4baf-bf9c-31d5b2c9106e,250,,"[9.0, 6.0]",267192,5,,,,,0.25496584,,Left Foot,,,,"[46.6, 15.8]",,High Pass,,38.856144,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,15,Barcelona,217,"['dd4e6da9-c19b-4e83-9615-5df0461a2225', 'f53d986d-8924-4793-b6f7-2a86eb33029b']",36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:36.367,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.402215,,,,,,,,,,,,,f53d986d-8924-4793-b6f7-2a86eb33029b,252,,"[74.4, 65.2]",267192,5,,,,,0.23974311,,Head,,,,"[87.9, 68.5]",,High Pass,,13.897482,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,"['9f4f583f-f885-4baf-bf9c-31d5b2c9106e', 'ff46d046-128a-49e5-9758-a5a8fc076ebe']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:05:38.473,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.644914,,,,,,,,,,,,,6d599ac6-172c-45e9-94fd-e7ac4e035275,263,,"[74.0, 60.8]",267192,5,,,,,0.2565166,,Right Foot,,,,"[80.1, 62.4]",,Ground Pass,,6.306346,,,,Sergio Busquets i Burgos,5203.0,,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,"['c0642a82-1201-4e81-a558-e1e507679b73', 'f88e1eae-9bf0-4d1f-aed8-3987ebdc56f1']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.706,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.511215,,,,,,,,,,,,,9edd64f7-36d9-46fc-bb61-52c79980e202,268,,"[38.0, 18.2]",267192,5,,,,,-0.38588268,,Left Foot,,,,"[47.6, 14.3]",,Ground Pass,,10.36195,,,,Manuel Agudo Durán,6724.0,,,,,,Recovery,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,16,Celta Vigo,209,['a608f5b1-28d4-4bd6-847a-96f142e25da2'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:47.476,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.740523,,,,,,,,,,,,,aed0be14-8873-4c86-9d14-59cd246625b1,271,,"[47.2, 14.3]",267192,5,,,,,1.9649589,,Right Foot,,,,"[42.5, 25.6]",,Ground Pass,,12.238464,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,16,Celta Vigo,209,['a8b20e8a-d2cf-473e-8873-86408f7ca63e'],48,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:48.080,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.867025,,,,,,,,,,,,,fcdfddcf-d175-4b78-95e3-9178a99ad3b9,279,,"[53.9, 19.6]",267192,6,,True,,,2.5334198,,Left Foot,,,,"[46.0, 25.1]",,High Pass,,9.626006,,,,Hugo Mallo Novegil,6805.0,,,,,,Free Kick,1,From Free Kick,Jon Aurtenetxe Borde,26788.0,Left Back,17,Celta Vigo,209,['05fe0777-9248-4c38-a20d-492032b8ebf9'],9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:09.734,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.876193,,,,,,,,,,,,,819ee265-d9c0-42a6-8680-618b3da98ce3,281,,"[83.1, 77.0]",267192,6,,True,,,-2.1609728,,Right Foot,,,,"[76.0, 66.4]",,Ground Pass,,12.758135,,,,Augusto Matías Fernández,19668.0,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,17,Celta Vigo,209,['2731370f-0176-40ff-a2cf-5cbeef09f004'],12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:12.066,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.96005,,,,,,,,,,,,,b48e2f08-b10c-4836-af38-727104dbf12d,291,,"[52.8, 30.1]",267192,6,,True,,,1.7746748,,Right Foot,,,,"[47.9, 53.8]",,Ground Pass,,24.20124,,,,Carles Puyol i Saforcada,20125.0,,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,19,Barcelona,217,['56389f45-857f-4479-b686-6b438d63e439'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.316,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.218532,,,,,,,,,,,,,8fcb8d38-7100-4b61-aa04-44698b6c7e97,293,,"[62.0, 55.7]",267192,6,,,,,-0.91278917,,Right Foot,,,,"[99.1, 7.7]",,High Pass,,60.66638,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,True,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,19,Barcelona,217,['293a1e65-debb-4029-b758-5e1b22151d75'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.573,Pass,,2013/2014
,,,,,,,,,,,,,,,,4.100987,,,,,,,,,,,,,b34a2d58-d83a-496d-bc6e-6469af2bc018,298,,"[6.0, 44.0]",267192,7,,,,,-0.5334539,,Right Foot,,,,"[59.0, 12.7]",,High Pass,,61.552334,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Yoel Rodríguez Oterino,10612.0,Goalkeeper,20,Celta Vigo,209,['6f9cedde-8a68-4489-8471-b01a5bec1257'],6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:06.723,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.191005,,,,,,,,,,,,,3385f7ba-91b2-490e-9518-fc29a2c7789a,307,,"[42.1, 30.0]",267192,7,,,,,0.17307603,,Right Foot,,,,"[56.4, 32.5]",,Ground Pass,,14.516887,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,From Goal Kick,Borja Oubiña Meléndez,25986.0,Left Center Midfield,20,Celta Vigo,209,"['0b772024-9ffa-49e5-a161-2e96027afce4', '8f94fd0c-e6d4-426d-8c9a-4440a7406261']",15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:15.477,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.071998,,,,,,,,,,,,,74f16e70-11df-41aa-a3c3-41b893fb7233,311,,"[56.4, 32.9]",267192,7,,,,,-1.8673421,,Right Foot,,,,"[53.1, 22.1]",,Ground Pass,,11.292918,,Incomplete,,Rafael Alcântara do Nascimento,6998.0,,,,,,,1,From Goal Kick,Charles Días Barbosa de Oliveira,6707.0,Center Forward,20,Celta Vigo,209,"['5c2b34ef-5a1c-4bfb-8226-09f154d18cd4', '7e099e38-1bd7-437c-89f4-fc40f2458af9', 'c0b49c4b-888a-4b22-a67c-e229f2d360d7']",16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:16.788,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.38015,,,,,,,,,,,,,3b1a7195-9dac-47e4-af3f-650ced9b6e15,316,,"[59.7, 68.3]",267192,7,,,,,-2.801987,,Left Foot,,,,"[43.0, 62.4]",,Ground Pass,,17.711578,,,,Marc Bartra Aregall,7068.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,"['71c18e04-ff8d-4c4c-b3e1-894181e31868', 'b867d969-7b16-4295-99be-45049d435960']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:07:20.781,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.996647,,,,,,,,,,,,,dfc17e24-ee9a-4f80-a649-92a96faf7937,319,,"[42.0, 57.3]",267192,7,,,,,-1.7729651,,Right Foot,,,,"[38.7, 41.2]",,Ground Pass,,16.43472,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,21,Barcelona,217,['bbdab35f-a03b-4fac-9500-14048a7a5be8'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:07:24.195,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.785845,,,,,,,,,,,,,6087dedb-7f05-41f2-ba45-0fe6d72743e8,322,,"[39.7, 36.7]",267192,7,,,,,-1.2763827,,Right Foot,,,,"[44.4, 21.2]",,Ground Pass,,16.196913,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,21,Barcelona,217,['52d56f69-6eae-4de7-8fc0-110250ecb2f4'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:07:26.671,Pass,,2013/2014
