bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.002767,,,,,,,,,,,,,,,352c3351-76d0-44bc-b0c7-4585c8fadf28,95,,"[67.0, 18.0]",16205,2,,,,,-2.1421337,,Left Foot,,,"[58.0, 4.0]",,Ground Pass,,16.643316,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Corner,Samuel Yves Umtiti,5492.0,Left Center Back,5,Barcelona,217,"['0f56014b-b7cf-45ec-bbd0-b9d3dffbba37', '9ddae39b-ee21-40df-a030-646638f5c064']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.952,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.145996,,,,,,,,,,,,,,,972a3045-560b-4ce7-82cf-61b2cfda86db,98,,"[58.0, 5.0]",16205,2,,,,,-0.15264933,,Left Foot,,,"[71.0, 3.0]",,Ground Pass,,13.152946,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['999e3dcc-1cda-4271-96b2-e7e8a1611582'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.403,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.918115,,,,,,,,,,,,,,,3973e8af-b4a2-48b1-bfc7-069dc9aca341,102,,"[71.0, 3.0]",16205,2,,,,,2.4227626,,Right Foot,,,"[63.0, 10.0]",,Ground Pass,,10.630146,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,"['6840e80b-705e-4a83-b7c3-b7554a43ec24', '770ba358-7aa8-480a-842b-450fb9f51f42']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.838,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.727813,,,,,,,,,,,,,,,7c1d726a-6a88-4b3c-a0f1-f5249147203d,105,,"[66.0, 26.0]",16205,2,,,,,1.784857,,Right Foot,,,"[61.0, 49.0]",,Ground Pass,,23.537205,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Corner,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,5,Barcelona,217,['5c205f20-f841-4a65-8436-1099d8501380'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.066,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.437027,,,,,,,,,,,,,,,0e3af2eb-7198-43fa-8500-8194ebe07c4f,108,,"[69.0, 51.0]",16205,2,,,,,1.4758446,,Right Foot,,,"[71.0, 72.0]",,Ground Pass,,21.095022,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Corner,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,5,Barcelona,217,['b6aeac22-1881-4b5e-aabc-75d3a68134db'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.728,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.500125,,,,,,,,,,,,,,,eac81e6f-eff4-4796-9ea2-68d98c42f3b0,112,,"[71.0, 72.0]",16205,2,,,,,0.32175055,,Right Foot,,,"[95.0, 80.0]",,Ground Pass,,25.298222,,,Out,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Corner,Nélson Cabral Semedo,6374.0,Right Back,5,Barcelona,217,"['00385dc5-6f51-4d96-9cab-f83c63b1f2e8', 'ac994e99-7c40-4109-b0ca-66110c810afa']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.922,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.244646,,,,,,,,,,,,,,,cb18223c-a908-4431-a78e-472e87b84a4d,114,,"[32.0, 1.0]",16205,2,,,,,1.0636978,,,,,"[37.0, 10.0]",,Low Pass,,10.29563,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,Throw-in,1,From Throw In,Alejandro Moreno Lopera,11538.0,Left Wing Back,6,Rayo Vallecano,360,['19d260a8-062d-439f-b310-f2eb70525b15'],50,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:50.130,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9168,,,,,,,,,,,,,,,daa0268a-5d86-4c04-b9b1-1bb021cc6227,118,,"[37.0, 10.0]",16205,2,,,,,-1.735945,,Left Foot,,,"[36.0, 4.0]",,Low Pass,,6.0827627,,,,,Alejandro Moreno Lopera,11538.0,,,,,,1,From Throw In,Gilbert Gianelli Imbula Wanga,4346.0,Right Defensive Midfield,6,Rayo Vallecano,360,"['4f301ee4-261c-4ab1-8341-c3b06ce128c8', '779940d2-1cda-422c-bdaa-f71746e8403e']",51,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:51.455,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.965186,,,,,,,,,,,,,,,62aa67ab-01b5-4761-b414-e4756a2eeae7,121,,"[30.0, 6.0]",16205,2,,,,,3.0750246,,Left Foot,,,"[15.0, 7.0]",,Ground Pass,,15.033297,,,,,Jordi Amat Maas,6652.0,,,,,,1,From Throw In,Alejandro Moreno Lopera,11538.0,Left Wing Back,6,Rayo Vallecano,360,['46c93177-1518-4c27-9edb-1799ad6008a3'],53,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:53.585,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.293594,,,,,,,,,,,,,,,9acf0552-cead-4a41-ba80-f34512eae481,125,,"[13.0, 8.0]",16205,2,,,,,1.8766752,,Right Foot,,,"[7.0, 27.0]",,Ground Pass,,19.924858,,,,,Alejandro Gálvez Jimena,6924.0,,,,,,1,From Throw In,Jordi Amat Maas,6652.0,Left Center Back,6,Rayo Vallecano,360,"['7166bdc5-64f9-4fb6-bf5a-9c85e9654de8', '7adb2284-8582-421c-a113-c364dc3c2526']",55,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:55.598,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.3124,,,,,,,,,,,,,,,6dd5f7b9-91dc-49e3-ba3f-7ca1c751b564,128,,"[8.0, 27.0]",16205,2,,,,,-1.8736812,,Right Foot,,,"[3.0, 11.0]",,Ground Pass,,16.763054,,,,,Jordi Amat Maas,6652.0,,,,,,1,From Throw In,Alejandro Gálvez Jimena,6924.0,Center Back,6,Rayo Vallecano,360,['94b94966-207c-4825-a58d-713fc3449e67'],57,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:57.908,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.6813,,,,,,,,,,,,,,,7275642c-8dc2-4be9-8702-111857ae6b4b,131,,"[22.0, 12.0]",16205,3,,,,,-0.21109334,,Right Foot,,,"[50.0, 6.0]",,Ground Pass,,28.635643,,,,,Alejandro Moreno Lopera,11538.0,,,,,,1,From Throw In,Jordi Amat Maas,6652.0,Left Center Back,6,Rayo Vallecano,360,['5958cfd5-5f02-4874-a456-fdc269367fc9'],4,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:04.214,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.510654,,,,,,,,,,,,,,,8039a61c-eeb7-4340-b65e-1bb0cd7134e4,137,,"[70.0, 56.0]",16205,3,,,,,0.8519663,,Left Foot,,,"[77.0, 64.0]",,Ground Pass,,10.630146,,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,6,Rayo Vallecano,360,['4496450b-1578-4c0d-abc8-bfa1cd9db15e'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.603,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.908641,,,,,,,,,,,,,,,86cb780a-a17d-4e79-9e72-7ddb977c2abe,142,,"[79.0, 64.0]",16205,3,,,,,0.7551044,,Left Foot,,,"[96.0, 80.0]",,Ground Pass,,23.345236,,,Out,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Rayo Vallecano,360,"['1292c17a-6d61-429c-9aef-729407b19471', '159ab462-1b4a-4c13-9674-c64c56e894d6', 'b9c7eaae-08af-4bc1-a79b-1b8b64e25f43']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.690,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.767465,,,,,,,,,,,,,,,af463e7c-23b3-4324-8ba0-443f80047f4a,144,,"[33.0, 1.0]",16205,3,,,,,1.2490457,,,,,"[35.0, 7.0]",,Low Pass,,6.3245554,,,,,Santiago Comesaña Veiga,12194.0,,,,,Throw-in,1,From Throw In,Alejandro Moreno Lopera,11538.0,Left Wing Back,7,Rayo Vallecano,360,['4e1320c5-f1cb-43b6-994e-f3478e5b1c7e'],27,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:27.974,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.979249,,,,,,,,,,,,,,,a6d218a7-ebeb-44a8-b907-ab530f139767,150,,"[41.0, 9.0]",16205,3,,,,,1.1383885,,Right Foot,,,"[47.0, 22.0]",,Ground Pass,,14.3178215,,,,,Santiago Comesaña Veiga,12194.0,,,,,Free Kick,1,From Free Kick,Jordi Amat Maas,6652.0,Left Center Back,8,Rayo Vallecano,360,['8a89c861-d23a-46a0-a079-c7a1bc08de4f'],44,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:44.139,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.2491,,,,,,,,,,,,,,,307805be-d292-4e61-a4b9-d6864e5d6020,153,,"[47.0, 25.0]",16205,3,,,,,1.9974238,,Right Foot,,,"[42.0, 36.0]",,Ground Pass,,12.083046,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,1,From Free Kick,Santiago Comesaña Veiga,12194.0,Left Defensive Midfield,8,Rayo Vallecano,360,['aa01c459-3dab-43f0-96b0-86746ed0730e'],45,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:45.728,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.91059,,,,,,,,,,,,,,,dd3f22b9-cff3-4e72-b977-4229053526f5,158,,"[58.0, 40.0]",16205,3,,,,,1.076855,,Left Foot,,,"[65.0, 53.0]",,Ground Pass,,14.764823,,,,,Tiago Manuel Dias Correia,7900.0,,,,,,1,From Free Kick,Gilbert Gianelli Imbula Wanga,4346.0,Right Defensive Midfield,8,Rayo Vallecano,360,"['14d944a8-25ce-45b0-b6f9-7b55e079986f', 'eb5330be-1afa-4199-8368-14b3d0aee424']",50,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:50.136,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.3121,,,,,,,,,,,,,,,36740b1f-6b09-4fa8-8023-4eeed0d39169,163,,"[90.0, 75.0]",16205,3,,,,,0.0,,Right Foot,,,"[104.0, 75.0]",,Ground Pass,,14.0,,,,,Luis Jan Piers Advíncula Castrillón,5521.0,,,,,,1,From Free Kick,Tiago Manuel Dias Correia,7900.0,Right Wing,8,Rayo Vallecano,360,"['a3cfb099-d971-4255-83b8-43a6f93480a7', 'a80b4de6-4102-40ee-bc6b-3c57424df434']",57,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:57.244,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.9525,,,,,,,,,,,,,,,cab53a40-ef3b-47aa-9a9b-e1f0fbfa1ab7,167,,"[107.0, 74.0]",16205,4,,,,,-2.070143,,Right Foot,,,"[101.0, 63.0]",,Ground Pass,,12.529964,,,,,Tiago Manuel Dias Correia,7900.0,,,,,,1,From Free Kick,Luis Jan Piers Advíncula Castrillón,5521.0,Right Wing Back,8,Rayo Vallecano,360,"['d0ace642-4ead-4be4-b755-e9e533d284d2', 'ee9b02a8-fd0d-4add-8e80-bf02471f3ad8']",1,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:01.115,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.8079,,,,,,,,,,,,,,,8588b2ed-31b3-4b13-9bb0-15f16cc28d28,169,,"[101.0, 63.0]",16205,4,,,,,-2.4805496,,Right Foot,,,"[92.0, 56.0]",,Ground Pass,,11.401754,,,,,Santiago Comesaña Veiga,12194.0,,,,,,1,From Free Kick,Tiago Manuel Dias Correia,7900.0,Right Wing,8,Rayo Vallecano,360,['8695f62c-a7b5-4500-9f93-e676eccbd81f'],2,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:02.068,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.5665,,,,,,,,,,,,,,,c1bdf789-8cb4-48a9-8d39-223c27edc9ae,172,,"[92.0, 54.0]",16205,4,,,,,-1.3439975,,Right Foot,,,"[98.0, 28.0]",,Ground Pass,,26.683329,,,,,Raúl de Tomás Gómez,16209.0,,,,,,1,From Free Kick,Santiago Comesaña Veiga,12194.0,Left Defensive Midfield,8,Rayo Vallecano,360,['06e887a6-6c6f-461b-872d-0458a7dd6b3e'],3,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:03.930,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.74,,,,,,,,,,,,,,,65891b97-4b48-4b1c-a14e-3e5f5cfba528,177,,"[99.0, 32.0]",16205,4,,,,,3.0584514,,Right Foot,,,"[87.0, 33.0]",,Ground Pass,,12.0415945,,,,,Santiago Comesaña Veiga,12194.0,,,,,,1,From Free Kick,Raúl de Tomás Gómez,16209.0,Center Forward,8,Rayo Vallecano,360,['ef98b5bb-d169-4563-aa9c-4175fc045f9d'],10,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:10.382,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.147699,,,,,,,,,,,,,,,5f63e563-a994-43bc-b5e1-431e60f20e32,181,,"[87.0, 33.0]",16205,4,,,,,1.5707964,,Right Foot,,,"[87.0, 50.0]",,Ground Pass,,17.0,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,1,From Free Kick,Santiago Comesaña Veiga,12194.0,Left Defensive Midfield,8,Rayo Vallecano,360,['b1aa6ab9-acdc-4f7e-9835-a6357858c702'],12,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:12.220,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.80517,,,,,,,,,,,,,,,861770c7-6f74-4c4e-9ea6-91787429f6c5,190,,"[14.0, 40.0]",16205,4,,True,,,-1.4382448,,Keeper Arm,,,"[16.0, 25.0]",,Ground Pass,,15.132746,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,9,Barcelona,217,['6d85d16e-1acb-4715-876a-502ea41e3f94'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.104,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.887539,,,,,,,,,,,,,,,b28f283e-5492-45e1-929a-9deecaf0a717,192,,"[17.0, 25.0]",16205,4,,,,,-0.8519663,,Right Foot,,,"[31.0, 9.0]",,Ground Pass,,21.260292,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,9,Barcelona,217,['4d5a11f8-8d97-47a4-be22-ba1c37648749'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.827,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.831168,,,,,,,,,,,,,,,b3102e94-4798-4a7f-a62d-007d4eb760db,195,,"[39.0, 7.0]",16205,4,,,,,0.0,,Right Foot,,,"[51.0, 7.0]",,Ground Pass,,12.0,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['6455ff43-4b2c-4a2a-91b0-782673156b0b'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.573,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.22931,,,,,,,,,,,,,,,2cfeaa3f-dd2c-49e3-ab5a-ae7907c0e693,198,,"[47.0, 32.0]",16205,4,,,,,1.7894653,,Right Foot,,,"[45.0, 41.0]",,Ground Pass,,9.219544,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,9,Barcelona,217,['2826e163-a897-4b67-af51-24dad1973d81'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.468,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.003913,,,,,,,,,,,,,,,71944c8c-007d-4664-9127-e0d9790e39a8,201,,"[46.0, 44.0]",16205,4,,,,,1.3134726,,Right Foot,,,"[51.0, 63.0]",,Ground Pass,,19.646883,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['c7ae5676-fc4f-403f-8bbf-04c1df971f4a'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.322,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.57786,,,,,,,,,,,,,,,147476e5-8845-4434-b55d-c07df5d8cd3d,204,,"[53.0, 59.0]",16205,4,,,,,-2.0607536,,Right Foot,,,"[45.0, 44.0]",,Ground Pass,,17.0,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,9,Barcelona,217,['917226ed-6a55-4468-ae83-e54f90ea74f5'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.321,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.142739,,,,,,,,,,,,,,,9ce0ef79-cd92-468b-b702-c2242881812b,207,,"[45.0, 44.0]",16205,4,,,,,-0.7022569,,Right Foot,,,"[58.0, 33.0]",,Ground Pass,,17.029387,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['dd34823c-ce89-45fd-a605-79375b13a456'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.412,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.968659,,,,,,,,,,,,,,,e68e74dc-7b13-4c8e-9b5a-27615470625f,210,,"[59.0, 30.0]",16205,4,,,,,-1.1705557,,Right Foot,,,"[70.0, 4.0]",,Ground Pass,,28.231188,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,9,Barcelona,217,['fc9098a1-2164-4f52-b843-63a48991ea21'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.812,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.4322,,,,,,,,,,,,,,,7900d666-1800-4883-8950-aa5793c6f39b,213,,"[73.0, 2.0]",16205,4,,,,,0.5404195,,Left Foot,,,"[93.0, 14.0]",,Ground Pass,,23.323807,,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,"['3125bad8-be9a-46b5-a2f3-5e5c2e233abd', '8c55f9a9-849f-4d69-a87f-5ab7de0aec56']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.496,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.103809,,,,,,,,,,,,,,,8c55f9a9-849f-4d69-a87f-5ab7de0aec56,215,,"[28.0, 67.0]",16205,4,,,,,0.9272952,,Right Foot,,,"[37.0, 79.0]",,Ground Pass,,15.0,,,,,Luis Jan Piers Advíncula Castrillón,5521.0,,,,,Recovery,1,Regular Play,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,10,Rayo Vallecano,360,"['7900d666-1800-4883-8950-aa5793c6f39b', 'e8c8056f-1de0-46f2-874a-f430fd74a3a2']",53,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:53.928,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.7821,,,,,,,,,,,,,,,2f5bb245-69b7-4c7d-8c23-e8e6b2e409f6,219,,"[46.0, 78.0]",16205,4,,,,,-0.058755822,,Right Foot,,,"[63.0, 77.0]",,Ground Pass,,17.029387,,,,,Tiago Manuel Dias Correia,7900.0,,,,,,1,Regular Play,Luis Jan Piers Advíncula Castrillón,5521.0,Right Wing Back,10,Rayo Vallecano,360,"['14075441-06a6-4d5a-adbc-8d53f08a1502', 'a70b9d15-56a8-4ae0-8ad1-b261eb3f579c']",56,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:56.641,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.095589,,,,,,,,,,,,,,,72c12087-369f-49c3-87cb-cb389c552e85,224,,"[112.0, 71.0]",16205,5,,,,,2.5829933,,Right Foot,,,"[104.0, 76.0]",,Ground Pass,,9.433981,,,,,Luis Jan Piers Advíncula Castrillón,5521.0,,,,,,1,Regular Play,Tiago Manuel Dias Correia,7900.0,Right Wing,10,Rayo Vallecano,360,"['081e21d0-d783-4df0-b718-1daf7e9ee7c3', '9b9304ce-7fa4-4ed2-a32e-a66f9db6e4be']",5,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:05.239,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.9023,,,,,,,,,,,,,,,a3be949e-6f47-4670-90a1-c17f19d37057,227,,"[100.0, 66.0]",16205,5,,,,,-1.0612041,,Left Foot,True,,"[119.0, 32.0]",,High Pass,,38.948685,,,,,Raúl de Tomás Gómez,16209.0,,,,,,1,Regular Play,Luis Jan Piers Advíncula Castrillón,5521.0,Right Wing Back,10,Rayo Vallecano,360,['f980c0fe-1868-43b4-a931-94dbd6db2563'],8,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:08.430,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.2864,,,,,,,,,,,,,,,5d7e1eca-a8b6-4db7-b3b3-c1c5f98f8f3d,235,,"[87.0, 12.0]",16205,5,,,,,2.642246,,Left Foot,,,"[65.0, 24.0]",,High Pass,,25.059929,,,,,Jordi Amat Maas,6652.0,,,,,,1,Regular Play,Alejandro Moreno Lopera,11538.0,Left Wing Back,10,Rayo Vallecano,360,['0dd6884d-cd6b-4d7d-a895-4f8e9cad1255'],15,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:15.988,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9783,,,,,,,,,,,,,,,937d90b5-6f85-4c0e-877c-3fa40ae90fe5,238,,"[68.0, 32.0]",16205,5,,,,,1.3521274,,Right Foot,,,"[70.0, 41.0]",,Ground Pass,,9.219544,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,1,Regular Play,Jordi Amat Maas,6652.0,Left Center Back,10,Rayo Vallecano,360,['3a08e41d-d281-4f60-a69d-a4a96e3b948b'],21,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:21.138,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.396086,,,,,,,,,,,,,,,83b1cec0-b748-4ba7-84ad-28aad2e4dd05,240,,"[70.0, 41.0]",16205,5,,,,,-1.735945,,Left Foot,,,"[68.0, 29.0]",,Ground Pass,,12.165525,,,,,Jordi Amat Maas,6652.0,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Right Defensive Midfield,10,Rayo Vallecano,360,['44e23a83-504a-46d3-ab1c-f67b67e11f99'],22,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:22.116,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.182263,,,,,,,,,,,,,,,474e0ea2-6ace-41f5-9a87-a872e22c061c,244,,"[68.0, 30.0]",16205,5,,,,,1.7126933,,Right Foot,,,"[65.0, 51.0]",,Ground Pass,,21.213203,,,,,Emiliano Daniel Velázquez Maldonado,17054.0,,,,,,1,Regular Play,Jordi Amat Maas,6652.0,Left Center Back,10,Rayo Vallecano,360,"['1288f919-bdcf-4a59-bde3-2b3252a6a2b3', '4ae4eb7b-1e95-44ee-ab2c-e28943b05e78']",24,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:24.652,Pass,True,2018/2019
,,,,,,,,,,,,,,,,2.7449,,,,,,,,,,,,,,,415b05d9-bc7c-415e-adc4-94bf4ccc3eb0,247,,"[71.0, 54.0]",16205,5,,,,,-0.9272952,,Right Foot,,,"[104.0, 10.0]",,High Pass,,55.0,,,,,Alejandro Moreno Lopera,11538.0,,True,,,,1,Regular Play,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,10,Rayo Vallecano,360,['797df274-b311-472c-97d2-0444153a2083'],27,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:27.208,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.0872,,,,,,,,,,,,,,,4e40a313-d516-4afb-9272-02c993e98cc9,251,,"[120.0, 11.0]",16205,5,,,,,1.5707964,,Left Foot,,,"[120.0, 15.0]",,Low Pass,,4.0,,,Incomplete,,Raúl de Tomás Gómez,16209.0,,,,,,1,Regular Play,Alejandro Moreno Lopera,11538.0,Left Wing Back,10,Rayo Vallecano,360,"['00f4b144-dc08-466c-be27-b6c31778cfb0', '55fb6fbc-5149-4038-8f63-e802d3ca4eba']",33,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:33.941,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.1305,,,,,,,,,,,,,,,d14db218-aeaf-4e6f-8385-e27f4328d2a9,254,,"[120.0, 1.0]",16205,6,,,,,1.6563016,b6079f53-3ed8-4112-92ac-d861901f4521,Right Foot,,,"[117.0, 36.0]",,High Pass,True,35.128338,,,,,Jordi Amat Maas,6652.0,True,,Inswinging,,Corner,1,From Corner,Tiago Manuel Dias Correia,7900.0,Right Wing,11,Rayo Vallecano,360,['f1a864d7-0e4a-41ba-a2c6-219677fb2083'],7,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:07.096,Pass,,2018/2019
,,,,,,,,,,,,,,,,3.4263,,,,,,,,,,,,,,,202a82be-3d30-4664-b750-22a37fa205a3,262,,"[63.0, 60.0]",16205,6,,,,,-0.9964915,,Left Foot,,,"[96.0, 9.0]",,High Pass,,60.74537,,,,,Tiago Manuel Dias Correia,7900.0,,True,,,,1,Regular Play,Luis Jan Piers Advíncula Castrillón,5521.0,Right Wing Back,12,Rayo Vallecano,360,['25a81d07-1f5b-4d19-8070-e89e81d58a60'],19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:19.134,Pass,,2018/2019
