ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.610122,,,,,,,,,,,,,,,285d3eb4-6955-4e0d-993b-1d4f4b9af060,123,,,"[51.7, 9.8]",265894,3,,,,-0.35636875,,Left Foot,,"[65.4, 4.7]",,Ground Pass,,14.618482,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,10,Barcelona,217,['a6347b81-dec3-4f60-bb23-ef5fed6c1a05'],45,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.625,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.536116,,,,,,,,,,,,,,,3fd22e3c-ee62-418f-9569-28bb2a4494ed,132,,,"[63.3, 71.9]",265894,3,,,,1.4321566,,Right Foot,,"[63.9, 76.2]",,Ground Pass,,4.3416586,,,,,Juan Pablo Añor Acosta,6563.0,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Right Defensive Midfield,11,Málaga,223,['bc431de7-c04c-4e02-961a-de5a4e95c1e1'],49,,,,,,,,,,,,,,,,,,,,Málaga,223,00:03:49.914,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.331939,,,,,,,,,,,,,,,4ce8a413-8bdb-4303-96bd-77682d94cb67,135,,,"[66.3, 75.7]",265894,3,,,,-0.538154,,Right Foot,,"[98.8, 56.3]",,High Pass,,37.849834,,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,11,Málaga,223,"['514386f7-5540-41a1-9908-e81d83d1d251', 'f084a6f0-6295-4d1e-8d4b-76c0e328df6f']",51,,,,,,,,,,,,,,,,,,,,Málaga,223,00:03:51.612,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.057309,,,,,,,,,,,,,,,928c3e02-b18d-4ff0-8fd0-75bd10f55cb2,139,,,"[96.0, 55.8]",265894,3,,,,-1.6850506,,Right Foot,,"[95.3, 49.7]",,Low Pass,,6.140033,,,,,Duje Čop,8419.0,,,,,Recovery,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,11,Málaga,223,['fb484087-4cb5-4617-b26f-ef7651523400'],55,,,,,,,,,,,,,,,,,,,,Málaga,223,00:03:55.461,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.564325,,,,,,,,,,,,,,,bfc22466-70b4-46f7-acc3-450db43e4949,142,,,"[95.3, 49.7]",265894,3,,,,1.9974238,,Left Foot,,"[92.3, 56.3]",,Low Pass,,7.2498274,,,,,José Luis García del Pozo,6580.0,,,,,,1,Regular Play,Duje Čop,8419.0,Left Center Forward,11,Málaga,223,['2167d116-2ad0-4ddb-8959-0206ca7e6570'],56,,,,,,,,,,,,,,,,,,,,Málaga,223,00:03:56.598,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.827408,,,,,,,,,,,,,,,5629fef9-44b2-4d05-b4ce-4d39b5aef3c7,145,,,"[92.3, 56.3]",265894,3,,,,0.007407272,,Right Foot,,"[119.3, 56.5]",,Low Pass,,27.00074,,,Out,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Right Defensive Midfield,11,Málaga,223,['2c810d50-f411-488a-bd5b-b686aa85666e'],58,,,,,,,,,,,,,,,,,,,,Málaga,223,00:03:58.362,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.445478,,,,,,,,,,,,,,,8a16eda5-0375-4165-b0f0-b6f20e8f4e98,147,,,"[7.0, 36.1]",265894,4,True,,,-0.9803685,,Right Foot,,"[26.1, 7.6]",,Ground Pass,,34.308308,,,,,Adriano Correia Claro,22102.0,,,,,Goal Kick,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,12,Barcelona,217,['568f5851-b240-4649-9709-116489a79971'],36,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.981,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.242092,,,,,,,,,,,,,,,9423eefc-339a-416e-ac47-68c1fbdd75b2,151,,,"[42.1, 8.4]",265894,4,,,,2.5450916,,Left Foot,,"[17.8, 24.9]",,Ground Pass,,29.372437,,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,Free Kick,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,13,Barcelona,217,['fdf9a75c-cd4d-4790-befd-7afd2f862487'],48,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.301,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.115936,,,,,,,,,,,,,,,1591baf2-3ae7-4d44-ba2a-da94ac604e10,154,,,"[18.2, 24.9]",265894,4,,,,1.5214537,,Right Foot,,"[19.0, 41.1]",,Ground Pass,,16.219742,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,13,Barcelona,217,['b91013af-6d83-49ef-8ec6-d7e481242247'],50,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.753,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.361417,,,,,,,,,,,,,,,5631205a-feeb-4737-a383-ce55df226316,157,,,"[19.0, 41.1]",265894,4,,,,1.2155243,,Right Foot,,"[31.8, 75.6]",,Ground Pass,,36.797962,,,,,Aleix Vidal Parreu,6400.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,13,Barcelona,217,['b8efebe5-a390-4345-816b-1eec3a0e7e52'],53,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.165,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.735926,,,,,,,,,,,,,,,56cf6b14-79cb-46de-950b-f4f419241445,160,,,"[31.8, 75.6]",265894,4,,,,-1.7057731,,Right Foot,,"[29.6, 59.4]",,Ground Pass,,16.3487,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Aleix Vidal Parreu,6400.0,Right Back,13,Barcelona,217,['27e7135d-e3ca-428d-abd0-4a4c71f8e622'],58,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.788,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.69267,,,,,,,,,,,,,,,cff09bf4-e20b-42fe-97a7-868d71d29027,163,,,"[29.6, 59.4]",265894,5,,,,-1.7710115,,Right Foot,,"[21.3, 18.5]",,Ground Pass,,41.73368,,,,,Thomas Vermaelen,6332.0,,True,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,13,Barcelona,217,['f2dd089b-aab0-434a-af1f-9f904e451646'],2,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.012,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.235483,,,,,,,,,,,,,,,4403e0d6-aa61-485e-9189-252c1a74e651,166,,,"[22.8, 18.7]",265894,5,,,,-1.0032587,,Left Foot,,"[33.0, 2.7]",,Ground Pass,,18.97472,,,,,Adriano Correia Claro,22102.0,,,,,,1,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,13,Barcelona,217,['26afee10-adb4-4394-88a2-4bd8980e230a'],5,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.052,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.6503,,,,,,,,,,,,,,,a29125c3-bca8-4318-beb8-8da0d021285a,169,,,"[40.3, 5.0]",265894,5,,,,2.4895446,,Left Foot,,"[31.0, 12.1]",,Ground Pass,,11.700427,,,,,Thomas Vermaelen,6332.0,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,13,Barcelona,217,['fb445075-78c0-4c6a-b1be-bad113919d1c'],9,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.887,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.076381,,,,,,,,,,,,,,,66ba070e-8911-40c5-9961-56425d35a400,172,,,"[31.2, 12.1]",265894,5,,,,1.6720117,,Left Foot,,"[27.3, 50.5]",,Ground Pass,,38.597538,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,13,Barcelona,217,['cb5a539d-cc59-41ac-8368-9d2df69ea0db'],12,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.261,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.197132,,,,,,,,,,,,,,,8cb1b44c-7371-4a40-b452-8bcbe24e07aa,175,,,"[40.6, 59.1]",265894,5,,,,0.99487776,,Right Foot,,"[50.6, 74.5]",,Ground Pass,,18.361917,,,,,Aleix Vidal Parreu,6400.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,13,Barcelona,217,['7ef3cb26-145f-4d69-96a7-4b320fa107a7'],16,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.942,Pass,,2015/2016
,,,,,,,,,,,,,,,,,4.45155,,,,,,,,,,,,,,,bedefeb2-8c5e-4d8d-a762-c003833145c5,178,,,"[50.5, 74.7]",265894,5,,,,-0.06031751,,Right Foot,,"[106.8, 71.3]",,High Pass,,56.402573,,,Incomplete,,Arda Turan,11094.0,,,,,,1,From Free Kick,Aleix Vidal Parreu,6400.0,Right Back,13,Barcelona,217,"['01024a4f-3226-4653-9312-2451a9f3e463', '8b174467-04d7-4028-a8aa-feda85fb5720']",20,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.597,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.420716,,,,,,,,,,,,,,,01024a4f-3226-4653-9312-2451a9f3e463,180,,,"[13.3, 8.8]",265894,5,,,,-0.28805545,,Left Foot,,"[29.5, 4.0]",,Low Pass,,16.896152,,,,,Miguel Torres Gómez,6878.0,,,,,Recovery,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,14,Málaga,223,"['02e0b645-ab08-4c97-82fe-9514a39206eb', 'bedefeb2-8c5e-4d8d-a762-c003833145c5']",25,,,,,,,,,,,,,,,,,,,,Málaga,223,00:05:25.049,Pass,,2015/2016
,,,,,,,,,,,,,,,,,3.1545,,,,,,,,,,,,,,,c6206740-eb75-4a72-b1e1-c141c083a2c3,183,,,"[30.5, 3.6]",265894,5,,,,0.4663107,,Left Foot,,"[60.5, 18.7]",,High Pass,,33.58586,,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,Regular Play,Miguel Torres Gómez,6878.0,Left Back,14,Málaga,223,"['03c87425-7559-41eb-950d-64bc37b58400', 'a383ad5f-4680-46f6-b765-16700cf11d24']",27,,,,,,,,,,,,,,,,,,,,Málaga,223,00:05:27.926,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.5409,,,,,,,,,,,,,,,d67e9a08-9386-4f2a-be90-0e5965db0638,188,,,"[20.1, 55.8]",265894,5,,,,1.2890245,,Right Foot,,"[24.5, 71.0]",,Ground Pass,,15.824033,,,,,Roberto José Rosales Altuve,6569.0,,,,,,1,Regular Play,Marcos Alberto Angeleri,27184.0,Right Center Back,14,Málaga,223,['34203854-4554-477f-8344-ba0f74a0d0d2'],39,,,,,,,,,,,,,,,,,,,,Málaga,223,00:05:39.231,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.1994,,,,,,,,,,,,,,,7c3a697c-c4b6-4c97-bfae-9ead8b7a361b,195,,,"[30.9, 73.6]",265894,5,,,,-0.9403949,,Right Foot,,"[33.6, 69.9]",,Low Pass,,4.580393,,,Incomplete,,Ignacio Camacho Barnola,8234.0,,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,14,Málaga,223,"['8958a6d6-0ce0-4bc9-b097-0f247bb194b2', 'f00e7cbe-1e27-494d-8ac9-b867c377a1ca']",42,,,,,,,,,,,,,,,,,,,,Málaga,223,00:05:42.604,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.459927,,,,,,,,,,,,,,,4f54965f-22f6-43a9-9883-6f53f0b29b89,199,,,"[87.6, 20.5]",265894,5,,,,-0.8593372,,Left Foot,,"[102.6, 3.1]",,High Pass,,22.973028,,,,,Munir El Haddadi Mohamed,6616.0,,,,,Recovery,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,15,Barcelona,217,"['757e2cfe-beee-40ab-b1d8-62e63e151702', '8509e0c8-eed0-4ea5-961b-8c8f735ac901']",45,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.114,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,1.386012,,,,,,,,,,,,,,,53b6c4cf-88f9-40d9-9321-a4c87016888d,202,,,"[102.6, 3.3]",265894,5,,,True,0.23186466,,,,"[109.8, 5.0]",,High Pass,,7.3979726,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Left Wing,15,Barcelona,217,"['76d480d7-95be-4104-8304-7d4a0bd765ed', 'da73086f-a1ce-4ada-86c2-302fa92df7fd']",47,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.574,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,1.019144,,,,,,,,,,,,,,,2a163c9c-f0a7-4eea-af1c-59eb144ef48c,209,,,"[107.4, 2.3]",265894,5,,,,3.0072713,,Right Foot,,"[100.0, 3.3]",,Ground Pass,,7.467262,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,15,Barcelona,217,['6adcd776-aa53-4d83-a42d-7b5e34810a01'],52,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.309,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.120352,,,,,,,,,,,,,,,d34a8105-18cb-440b-9e65-83c5d493090f,212,,,"[88.6, 6.8]",265894,5,,,,2.007823,,Left Foot,,"[82.2, 20.5]",,Ground Pass,,15.121178,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Left Wing,15,Barcelona,217,['2efcef19-f7c2-4480-8430-8bab94a86ab1'],54,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.553,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.982992,,,,,,,,,,,,,,,0bc430b8-fe61-4463-acdb-b14588866202,217,,,"[86.4, 20.7]",265894,5,,,,-0.74340606,,Right Foot,,"[92.6, 15.0]",,Ground Pass,,8.421995,,,Incomplete,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,"['68164626-16a4-43fc-8f6e-3d2dcaebe665', 'bb6fb8e6-30c6-4fa1-9de2-5c5a2ed7b1e3']",56,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:56.609,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,0.808379,,,,,,,,,,,,,,,7fd6bc63-f7d3-4618-bd0f-f4134714afa5,223,,,"[47.3, 75.7]",265894,6,True,,,-0.43496695,,Right Foot,,"[57.2, 71.1]",,Ground Pass,,10.916501,,,,,Juan Pablo Añor Acosta,6563.0,,,,,Free Kick,1,From Free Kick,Marcos Alberto Angeleri,27184.0,Right Center Back,17,Málaga,223,['3310302a-f0ce-40e5-9683-bfd2947f6e8e'],26,,,,,,,,,,,,,,,,,,,,Málaga,223,00:06:26.810,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.2746,,,,,,,,,,,,,,,4c49e5cf-409b-4802-a2b3-d82f968168f1,231,,,"[71.1, 11.6]",265894,6,,,,2.3758,,Left Foot,,"[68.5, 14.1]",,Ground Pass,,3.6069376,,,Incomplete,,,,,,,,,1,From Free Kick,Munir El Haddadi Mohamed,6616.0,Left Wing,17,Málaga,223,['779b48cd-ab50-4f66-9511-c043578df71b'],30,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:30.696,Pass,,2015/2016
,,,,,,,,,,,,,,,,,4.326236,,,,,,,,,,,,,,,60889132-35f1-438a-aab7-80cf8340ae49,239,,,"[43.1, 76.1]",265894,6,,,,-0.06717705,,Right Foot,,"[108.5, 71.7]",,High Pass,,65.547844,,,Incomplete,,Duje Čop,8419.0,,,,,,1,From Free Kick,José Luis García del Pozo,6580.0,Right Defensive Midfield,17,Málaga,223,"['747864f9-a752-4c1f-8fef-d0eae38ff039', '77fcff71-0e91-4c6b-bedc-b6bbbd50edd8']",36,,,,,,,,,,,,,,,,,,,,Málaga,223,00:06:36.661,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.585107,,,,,,,,,,,,,,,09f0e93c-0b49-4253-87c6-91c0f5c46d3e,243,,,"[1.2, 6.2]",265894,6,,,,-0.5743048,,Left Foot,,"[9.7, 0.7]",,High Pass,,10.1242285,,,Out,,,,,,,,,1,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,17,Málaga,223,,43,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.019,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.1061,,,,,,,,,,,,,,,179216c9-ebb7-456b-bdec-8280d1d2ef10,244,,,"[104.7, 80.0]",265894,6,,,,-1.5273454,,,,"[105.3, 66.2]",,High Pass,,13.813037,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,Throw-in,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,18,Málaga,223,['4d419c7b-eb01-417c-9db9-c90f282a3a5f'],56,,,,,,,,,,,,,,,,,,,,Málaga,223,00:06:56.895,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.806923,,,,,,,,,,,,,,,b5649f85-f12a-4c42-bf36-0709d1453de4,247,,,"[105.3, 66.2]",265894,6,,,,0.7283174,,Right Foot,,"[112.7, 72.8]",,Low Pass,,9.915645,,,Incomplete,,Roberto José Rosales Altuve,6569.0,,,,,,1,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,18,Málaga,223,"['429d0c4e-89cd-4628-8783-5bae9ccf8674', 'c4d0fb5f-e346-43e1-9912-56fd2da259a0']",58,,,,,,,,,,,,,,,,,,,,Málaga,223,00:06:58.041,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.3136,,,,,,,,,,,,,,,279dc28f-eea7-43f0-8542-2017fa84e5ba,251,,,"[76.9, 44.7]",265894,7,,,,2.9536948,,Head,,"[62.7, 47.4]",,High Pass,,14.4544115,,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,,1,From Throw In,José Luis García del Pozo,6580.0,Right Defensive Midfield,18,Málaga,223,['f0c3e545-5df6-476f-86d0-4958f8ea4f3e'],4,,,,,,,,,,,,,,,,,,,,Málaga,223,00:07:04.409,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.3694,,,,,,,,,,,,,,,9f59ed99-28e7-40e2-8952-c31b8c8f65b6,254,,,"[62.7, 47.4]",265894,7,,,,0.15787901,,Left Foot,,"[82.8, 50.6]",,High Pass,,20.353132,,,Incomplete,,,,,,,,,1,From Throw In,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,18,Málaga,223,['e8c43db4-61e6-4c9f-8a5a-eb8d20b4258c'],5,,,,,,,,,,,,,,,,,,,,Málaga,223,00:07:05.803,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.8658,,,,,,,,,,,,,,,7929b486-a742-4a0e-a7d8-a585dc5ddaf2,258,,,"[22.0, 75.4]",265894,7,,,,-0.31005517,,Right Foot,,"[63.2, 62.2]",,High Pass,,43.262917,,,Incomplete,,Duje Čop,8419.0,,,,,,1,From Throw In,Idriss Carlos Kameni,26103.0,Goalkeeper,18,Málaga,223,"['19790ffa-c776-4ce9-bb41-6981294cadd3', 'e098c41e-dbe2-4f05-ac45-423426109051']",16,,,,,,,,,,,,,,,,,,,,Málaga,223,00:07:16.366,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.010772,,,,,,,,,,,,,,,19790ffa-c776-4ce9-bb41-6981294cadd3,260,,,"[56.9, 17.9]",265894,7,,,,-0.36933365,,Other,,"[60.0, 16.7]",,Low Pass,,3.3241541,,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,19,Barcelona,217,"['530c52c8-edc7-45f3-b3ce-9f0f35246d36', '7929b486-a742-4a0e-a7d8-a585dc5ddaf2']",18,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:18.232,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.543511,,,,,,,,,,,,,,,ba2f447b-1ff6-4c9b-95fd-a98f01509344,263,,,"[59.4, 17.9]",265894,7,,,,0.78806484,,Right Foot,,"[78.1, 36.7]",,Low Pass,,26.516598,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,19,Barcelona,217,['65e855e6-bfc2-4a42-849f-e4dcb8f8ed1a'],19,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:19.667,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.057,,,,,,,,,,,,,,,70c0b8c8-9b0d-4307-bfa7-bef910e13021,271,,,"[30.5, 45.8]",265894,7,,,,-3.0136645,,Left Foot,,"[6.4, 42.7]",,Ground Pass,,24.29856,,,,,Idriss Carlos Kameni,26103.0,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,20,Málaga,223,['7ba804fb-523f-48c4-b3b2-0e30ba9416f3'],23,,,,,,,,,,,,,,,,,,,,Málaga,223,00:07:23.618,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.16817,,,,,,,,,,,,,,,32e8d89a-daef-4550-af77-8c5a459dface,274,,,"[6.4, 42.7]",265894,7,,,,-1.0147078,,Right Foot,,"[22.0, 17.6]",,Ground Pass,,29.552834,,,,,Miguel Torres Gómez,6878.0,,,,,,1,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,20,Málaga,223,['b0d9f724-1469-47e0-8dff-97ea6f5bf1c7'],25,,,,,,,,,,,,,,,,,,,,Málaga,223,00:07:25.835,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.911,,,,,,,,,,,,,,,27c87bb1-9d0a-48db-90f5-1f1c36f7f22f,278,,,"[19.8, 11.1]",265894,7,,,,-0.4742106,,Left Foot,,"[31.1, 5.3]",,Ground Pass,,12.701574,,,,,Gonzalo Castro Irizábal,6740.0,,,,,,1,Regular Play,Miguel Torres Gómez,6878.0,Left Back,20,Málaga,223,"['a9e30122-4426-4c64-910f-2492799f03b3', 'ce6e7dbf-bd71-403f-886d-83af3483b32b']",29,,,,,,,,,,,,,,,,,,,,Málaga,223,00:07:29.207,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,0.2224,,,,,,,,,,,,,,,83b658f3-5bc8-4bc5-8c88-5f96474af34d,282,,,"[31.5, 16.8]",265894,7,,,,-0.45066133,,Left Foot,,"[34.6, 15.3]",,Low Pass,,3.443835,,,Incomplete,,Duje Čop,8419.0,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,20,Málaga,223,"['11f88ea8-9582-4af0-a97b-fce9d34783ab', '88abad9e-a870-470c-aa7c-452d7eb74e65', 'ec56d941-472c-40c0-9633-fe94cc7aaeee']",33,,,,,,,,,,,,,,,,,,,,Málaga,223,00:07:33.814,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,2.315272,,,,,,,,,,,,,,,7d6697a4-38c0-4b9d-95a4-05ae8e93bb7e,285,,,"[38.5, 16.4]",265894,7,,,,-0.53124547,,Left Foot,,"[65.9, 0.3]",,High Pass,,31.780025,,,Out,,Duje Čop,8419.0,,,,,Recovery,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,20,Málaga,223,['e935d089-4a71-4e41-8dc2-3bc5819137cd'],34,,,,,,,,,,,,,,,,,,,,Málaga,223,00:07:34.910,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.60962,,,,,,,,,,,,,,,f49cdfb9-e02b-4ed7-a97a-a7af54bf7551,287,,,"[67.1, 80.0]",265894,7,True,,,-1.0803993,,,,"[73.4, 68.2]",,Low Pass,,13.3764715,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,21,Barcelona,217,['11f8d4d2-c9cd-4db0-a111-6729df107502'],48,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:48.850,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.3124,,,,,,,,,,,,,,,74a1b1a0-ae0c-4645-a0d1-ebb50db13f93,289,,,"[73.4, 68.2]",265894,7,True,,,-0.5431896,,Left Foot,,"[78.7, 65.0]",,Ground Pass,,6.1911225,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,21,Barcelona,217,"['83925925-ce1a-4169-8837-fcd4491a6bb0', 'a09dc139-9552-4a47-a292-1e80ae71f556']",51,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:51.413,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.983773,,,,,,,,,,,,,,,a09dc139-9552-4a47-a292-1e80ae71f556,291,,,"[41.4, 15.1]",265894,7,,,,0.34464732,,Right Foot,,"[45.3, 16.5]",,Low Pass,,4.14367,,,,,Ignacio Camacho Barnola,8234.0,,,,,Recovery,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,22,Málaga,223,"['74a1b1a0-ae0c-4645-a0d1-ebb50db13f93', 'f70b5265-6148-4941-a42f-639ea651650e']",52,,,,,,,,,,,,,,,,,,,,Málaga,223,00:07:52.725,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.532606,,,,,,,,,,,,,,,154654e5-0206-45c8-8c45-725d63c1603e,295,,,"[45.7, 20.8]",265894,7,,,,1.1160771,,Right Foot,,"[50.1, 29.8]",,Low Pass,,10.017983,,,,,Juan Pablo Añor Acosta,6563.0,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,22,Málaga,223,['8ff27301-e012-430e-9d34-671cd15e1724'],54,,,,,,,,,,,,,,,,,,,,Málaga,223,00:07:54.025,Pass,,2015/2016
