50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[77.3, 72.9]",,,,,,,,,,,,,1.97334,,,,,,,,,,,,,f3648d09-866c-4de2-80ec-21e268041948,2731,,,"[73.0, 71.2]",303682,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Miramón Santagertrudis,11676.0,Right Back,124,Levante UD,221,"['20f8abbe-3a0d-4de9-8756-b3153ac493c5', '7757cc87-0402-49ea-85db-4662d42f2235']",34,,,,,,,,,,,,,,,,,Levante UD,221,00:16:34.960,Carry,,2019/2020
,,,,,,"[103.6, 75.2]",,,,,,,,,,,,,1.655191,,,,,,,,,,,,,e0d138b7-5e19-49de-a8f0-d03971b444b8,2735,,,"[106.6, 71.8]",303682,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Right Midfield,124,Levante UD,221,"['985dbb7a-8107-48b2-ad76-7e37268b2aa6', 'c3c8c842-8f08-49c8-b2f4-9f807891a1bb', 'e626299a-30cb-4a54-9fa0-7a486bf28f39']",39,,,,,,,,,,,,,,,,,Levante UD,221,00:16:39.122,Carry,True,2019/2020
,,,,,,"[87.5, 76.1]",,,,,,,,,,,,,0.7868,,,,,,,,,,,,,9b947c11-e1d7-47e4-937f-037a223c3406,2738,,,"[89.7, 76.1]",303682,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Miramón Santagertrudis,11676.0,Right Back,124,Levante UD,221,"['4c26f130-f950-4d2c-88fd-b982262e8eaf', '62babed3-dbd7-41b1-9161-6533062b40b7']",41,,,,,,,,,,,,,,,,,Levante UD,221,00:16:41.655,Carry,,2019/2020
,,,,,,"[112.4, 70.9]",,,,,,,,,,,,,2.397022,,,,,,,,,,,,,a96df5c4-da2f-4087-bf8a-6730a7106851,2744,,,"[97.4, 73.5]",303682,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Miramón Santagertrudis,11676.0,Right Back,124,Levante UD,221,"['4d89384c-727f-463e-89d4-fb9d85201eb1', '532df69d-26bf-4bc5-b443-6e0f0d88172b', '937ba29d-7255-44a4-902c-324c962dc732']",44,,,,,,,,,,,,,,,,,Levante UD,221,00:16:44.878,Carry,True,2019/2020
,,,,,,"[20.8, 29.5]",,,,,,,,,,,,,0.316977,,,,,,,,,,,,,38a5b40c-bc7d-4c45-b551-458a6acd5b33,2749,,,"[17.4, 29.7]",303682,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,124,Levante UD,221,"['4d480a46-5e50-4537-88e2-936696377eab', '62c537b1-ddab-49fe-8b26-12fb19a90d14']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:16:50.257,Carry,,2019/2020
,,,,,,"[77.5, 6.4]",,,,,,,,,,,,,0.953195,,,,,,,,,,,,,b6b1e8b8-1e4f-48bf-a4e3-021e5a664c15,2756,,,"[78.3, 5.7]",303682,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernâni Jorge Santos Fortes,12020.0,Left Midfield,124,Levante UD,221,"['65d4684c-10c1-4fef-85b8-e4bf84f98e77', 'f6b6615d-cdce-4698-9437-d89d7a3d23e8']",58,,,,,,,,,,,,,,,,,Levante UD,221,00:16:58.689,Carry,,2019/2020
,,,,,,"[69.8, 12.1]",,,,,,,,,,,,,0.986429,,,,,,,,,,,,,f7e161cf-4809-4225-9fe1-fbe6c3d2464d,2759,,,"[71.1, 11.5]",303682,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio García Aranda,6784.0,Left Back,124,Levante UD,221,"['3de1eb17-9f5b-4e95-9a58-28c45f61e869', '78833dc2-42fe-4e56-bbc6-098604b7557b', 'aeeb7245-8dcd-4bdc-a52c-0b5525531c26']",0,,,,,,,,,,,,,,,,,Levante UD,221,00:17:00.577,Carry,True,2019/2020
,,,,,,"[96.3, 42.2]",,,,,,,,,,,,,9.708055,,,,,,,,,,,,,db1134b0-5563-4ade-a7a8-4edb227227ec,2764,,,"[48.0, 47.0]",303682,62,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,125,Barcelona,217,"['460429da-60b5-4998-bf1a-9007b4bc9808', '4c56ee7e-7a32-42e0-a967-ef5c1289c8ca', 'eff2871c-8094-4821-868f-aa9939b5cc2f']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:17:03.178,Carry,True,2019/2020
,,,,,,"[83.0, 43.6]",,,,,,,,,,,,,1.157449,,,,,,,,,,,,,4a767dae-a70a-480e-a253-acf078f92f38,2770,,,"[80.0, 41.5]",303682,62,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,125,Barcelona,217,"['d8f6b0b5-3863-4c2f-9f34-88e91b1cc9d8', 'ec768882-5c3f-4812-ac1d-544bfd17c52e']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:17:15.350,Carry,,2019/2020
,,,,,,"[97.4, 35.9]",,,,,,,,,,,,,3.309374,,,,,,,,,,,,,c481c33c-131a-441f-96ae-ae75a9dcd970,2773,,,"[93.1, 44.7]",303682,62,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,125,Barcelona,217,"['480f0b76-037f-4d7e-ae96-c92f125172c5', 'ad51ae93-e851-4114-8521-193197b38b56', 'cb3c3b1a-68fa-4e5d-81a6-235f555066ff']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:17:17.291,Carry,True,2019/2020
,,,,,,"[23.2, 49.6]",,,,,,,,,,,,,1.806996,,,,,,,,,,,,,29883439-6828-4ff1-8dca-c8660af73825,2779,,,"[23.4, 47.2]",303682,62,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Roger Martí Salvador,6684.0,Right Center Forward,125,Barcelona,217,"['85816bf2-b3c2-4cc1-89a9-77e3d132366f', 'bf7cdfc7-172f-4333-848d-38f6f0fd090a']",21,,,,,,,,,,,,,,,,,Levante UD,221,00:17:21.561,Carry,,2019/2020
,,,,,,"[86.7, 44.7]",,,,,,,,,,,,,1.129696,,,,,,,,,,,,,ce1a6db9-63d6-4c34-9939-779c2634ed47,2784,,,"[87.1, 44.4]",303682,62,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Frenkie de Jong,8118.0,Right Center Midfield,125,Barcelona,217,"['29f0a348-f164-416c-97f1-837f6395cfc5', '77d1905f-60fa-4d84-a6e2-172e4764fbc3']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:17:24.929,Carry,,2019/2020
,,,,,,"[69.3, 41.9]",,,,,,,,,,,,,2.832963,,,,,,,,,,,,,da231be3-c127-4af2-a0a2-e2dba0df0978,2787,,,"[65.3, 39.3]",303682,62,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Gerard Piqué Bernabéu,5213.0,Right Center Back,125,Barcelona,217,"['58ed54ae-6e4b-4a70-bef7-274be1343d55', '72d71828-7901-403e-81d8-9be36737eabe']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:17:27.637,Carry,,2019/2020
,,,,,,"[77.9, 40.6]",,,,,,,,,,,,,1.839921,,,,,,,,,,,,,67a22e8d-a0ae-42f9-8be5-0a104da518c4,2791,,,"[77.0, 43.4]",303682,62,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,125,Barcelona,217,"['4aad3085-913e-43ac-98b1-e21c71418ce7', 'cac775e3-0607-4ccb-9440-7a0b527dfaaa', 'ff8808b4-ab2f-45dd-8a27-91314fb1f5be']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:17:31.545,Carry,True,2019/2020
,,,,,,"[86.0, 34.8]",,,,,,,,,,,,,0.749965,,,,,,,,,,,,,707734bd-05ef-4322-adbe-97515068d8fc,2794,,,"[84.3, 37.0]",303682,62,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Anssumane Fati,30756.0,Left Wing,125,Barcelona,217,"['0ceb14c8-a7ca-43c4-a704-3f014cdb2e19', '8868b3c4-8d78-460d-b619-a34ed2635f32']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:17:34.278,Carry,,2019/2020
,,,,,,"[86.0, 35.0]",,,,,,,,,,,,,0.60376,,,,,,,,,,,,,1d977c2b-aab7-4d5f-8607-56f9499012f3,2798,,,"[86.5, 33.1]",303682,62,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ivan Rakitić,5470.0,Left Center Midfield,125,Barcelona,217,"['2b17912d-c737-42df-a4bc-341b9a7692ba', 'bd444f00-0e23-4898-93ee-bafc630f0de5', 'fae6465f-8fa5-4a2c-93f4-4873962ff680']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:17:35.771,Carry,True,2019/2020
,,,,,,"[38.3, 5.7]",,,,,,,,,,,,,0.548267,,,,,,,,,,,,,a424ff95-2fa5-4b9a-85b7-06b1a02722f3,2805,,,"[44.5, 4.0]",303682,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,126,Barcelona,217,"['0d575bdc-331b-4d35-b636-4dea437cca4a', '9480b5db-2d54-4385-824f-ac116e10f168']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:17:53.323,Carry,,2019/2020
,,,,,,"[17.2, 37.0]",,,,,,,,,,,,,4.711027,,,,,,,,,,,,,4ab80b47-c7a5-4235-90ef-aaa56b33c86b,2808,,,"[12.7, 29.0]",303682,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,126,Barcelona,217,"['52fe5c80-9d2d-4ec9-a161-632147ebd9f2', 'e4768f4d-eee3-43ee-b717-1e284f22c1ae']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:17:55.482,Carry,,2019/2020
,,,,,,"[20.7, 54.3]",,,,,,,,,,,,,4.813995,,,,,,,,,,,,,84371a29-5673-4120-ba42-57359a234ad6,2811,,,"[16.9, 45.9]",303682,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,126,Barcelona,217,"['03a1080b-37bc-4d6b-853a-13ecf42e1132', '571a32b1-c2ae-45c2-9c17-33fdf9a40f8a', '8dee4bb2-1fad-4efc-bbe7-25a98b58e7f6']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:18:01.549,Carry,True,2019/2020
,,,,,,"[14.4, 43.6]",,,,,,,,,,,,,7.828159,,,,,,,,,,,,,5aea0e3c-2a91-4b1c-9961-e7046f9a8f5d,2815,,,"[5.7, 45.6]",303682,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,126,Barcelona,217,"['d5fd111e-5f64-4e33-8196-5cf22c0d42c9', 'd9748b50-2c60-4356-b2c5-f7a572ec5fea']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:18:07.765,Carry,,2019/2020
,,,,,,"[57.6, 43.3]",,,,,,,,,,,,,0.074756,,,,,,,,,,,,,58f775b8-f729-4d8d-9fd5-853f7d25ba02,2818,,,"[56.6, 46.6]",303682,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Center Forward,126,Barcelona,217,"['88e74d1b-e96c-427a-b4d8-4b12e4ac07f4', 'fdf69ad3-cd7f-4d4b-85db-6502d55fbc37']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:18:17.794,Carry,,2019/2020
,,,,,,"[62.8, 34.9]",,,,,,,,,,,,,0.118315,,,,,,,,,,,,,2d08a374-4f19-4269-86dd-a239bb14f8bc,2821,,,"[62.5, 36.8]",303682,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,126,Barcelona,217,"['2659bf86-c044-4ea2-8cc0-bb11892a7274', '7eb75a1f-d137-4f4b-b2fc-63d30a05aa51']",17,,,,,,,,,,,,,,,,,Levante UD,221,00:18:17.869,Carry,,2019/2020
,,,,,,"[75.1, 36.5]",,,,,,,,,,,,,0.144362,,,,,,,,,,,,,9c9e0b13-e33f-41d2-89da-dad2a49972f5,2825,,,"[74.5, 36.1]",303682,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,127,Barcelona,217,"['7594480e-fee7-43b3-b020-bdb9bfb253d0', '7a2e3f45-3a70-4ed0-94e2-c48876c6b9ce']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:18:45.222,Carry,,2019/2020
,,,,,,"[82.2, 46.4]",,,,,,,,,,,,,1.303005,,,,,,,,,,,,,eb041f4f-2c1e-4c7d-ac57-0b790896d6b7,2828,,,"[71.9, 45.7]",303682,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,"['11c8dfb3-3aad-4e48-996a-f920e9deea23', 'ba179832-5a95-4420-a100-6fc3005baa60']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:18:46.207,Carry,,2019/2020
,,,,,,"[92.4, 32.0]",,,,,,,,,,,,,1.071996,,,,,,,,,,,,,0949035f-997b-41df-82ff-7b1b69bf65ef,2831,,,"[92.4, 34.6]",303682,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,127,Barcelona,217,"['794d9162-6b53-4b42-8826-0f0467838bb4', 'ed027a84-cc2f-48f4-b08b-fd302a58d2d2']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:18:48.666,Carry,,2019/2020
,,,,,,"[99.9, 22.2]",,,,,,,,,,,,,0.129585,,,,,,,,,,,,,dc3903c2-d934-4d41-bfc1-6f9a4206ca21,2834,,,"[99.1, 20.7]",303682,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,127,Barcelona,217,"['74dea8a8-5a2e-4365-9e51-ec51c9f48e19', 'fff27d54-7dbc-4707-a77f-d3fac1f14e94']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:18:50.420,Carry,,2019/2020
,,,,,,"[116.4, 28.8]",,,,,,,,,,,,,1.956285,,,,,,,,,,,,,2469ce3d-f5bc-43a1-9533-bf2ff562be68,2838,,,"[102.9, 28.6]",303682,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,"['18f1f669-c1be-49a9-ac88-97c8542a6223', '7def141f-dd28-49ed-8e03-de693ae7268c', '94714451-cd24-442e-b102-af5ba31f6aff', 'a5f4cf45-f17b-4606-b311-28fe19ee4735']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:18:51.474,Carry,True,2019/2020
,,,,,,"[119.4, 32.0]",,,,,,,,,,,,,0.896056,,,,,,,,,,,,,bb30b7a1-575d-45be-99ef-2dfe77dc575a,2841,,,"[116.4, 28.8]",303682,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,"['0d3d7637-953d-418c-99f9-36b808a6c829', '18f1f669-c1be-49a9-ac88-97c8542a6223', 'a5f4cf45-f17b-4606-b311-28fe19ee4735']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:18:53.431,Carry,True,2019/2020
,,,,,,"[10.5, 55.3]",,,,,,,,,,,,,2.81156,,,,,,,,,,,,,42824b51-4940-46d9-8af3-bc7cb5b0eb60,2845,,,"[3.5, 39.7]",303682,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,128,Levante UD,221,"['31999b7a-677a-4d22-8445-047f3cf81b3c', '5120a364-274e-48b6-b9f6-8635efe89a9a', 'c32579b8-f4f3-430a-be20-7d3e787a1bac']",54,,,,,,,,,,,,,,,,,Levante UD,221,00:18:54.837,Carry,True,2019/2020
,,,,,,"[65.9, 74.2]",,,,,,,,,,,,,2.215274,,,,,,,,,,,,,9679d4af-7143-4daa-9baf-bda3c413e346,2849,,,"[58.5, 65.6]",303682,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Mayoral Moya,21147.0,Left Center Forward,128,Levante UD,221,"['4558bc32-9199-4e03-8ce4-a750c760cb88', 'bad94475-4d52-4344-ba92-a9c6e63607ff', 'd4cece0c-d892-4962-93d1-9ecdc0829e5a']",59,,,,,,,,,,,,,,,,,Levante UD,221,00:18:59.800,Carry,True,2019/2020
,,,,,,"[64.7, 68.2]",,,,,,,,,,,,,0.69031,,,,,,,,,,,,,28eef0f1-10e0-46c7-94dd-3dd61a80f97d,2857,,,"[64.7, 68.2]",303682,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ángel Gómez Campaña,6688.0,Left Defensive Midfield,129,Levante UD,221,"['47a8d21e-291f-49ba-ab32-7668a539e5af', 'f53046f4-cdb1-4082-9392-854ca098c45e']",14,,,,,,,,,,,,,,,,,Levante UD,221,00:20:14.526,Carry,,2019/2020
,,,,,,"[56.5, 73.3]",,,,,,,,,,,,,2.084195,,,,,,,,,,,,,904ad515-648d-4429-90e3-cc451b1dd4e8,2860,,,"[51.4, 74.6]",303682,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Miramón Santagertrudis,11676.0,Right Back,129,Levante UD,221,"['40f9d2e9-a5fd-4eea-be4d-5ed8bb7059e8', 'ea9deeb9-6e92-4ee9-82be-7d57e644dde3']",16,,,,,,,,,,,,,,,,,Levante UD,221,00:20:16.477,Carry,,2019/2020
,,,,,,"[70.6, 74.4]",,,,,,,,,,,,,2.073737,,,,,,,,,,,,,ad13972a-85f9-4a37-88b1-adee6b0b7dd3,2864,,,"[70.4, 76.1]",303682,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Rochina Naixes,6680.0,Right Midfield,129,Levante UD,221,"['21a78b49-5203-490c-ac6b-89bd337807c8', '7a63eaa7-f0e2-4899-812f-a3a8ba1a14b9', 'd4c341ee-ec1a-43c9-9791-434372eff2e6']",19,,,,,,,,,,,,,,,,,Levante UD,221,00:20:19.527,Carry,True,2019/2020
,,,,,,"[78.3, 71.6]",,,,,,,,,,,,,1.618302,,,,,,,,,,,,,ed29af3f-4952-45f3-b463-60130459ee23,2869,,,"[78.6, 72.0]",303682,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ángel Gómez Campaña,6688.0,Left Defensive Midfield,129,Levante UD,221,"['0ecec4c7-8556-4735-b6f1-55c0919d5b3a', '80952eb3-47b0-4e84-ad20-a054c8b85ee7', 'd37b925e-9b7c-421f-8428-d238ed776a13']",23,,,,,,,,,,,,,,,,,Levante UD,221,00:20:23.049,Carry,True,2019/2020
,,,,,,"[27.8, 5.7]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,e28b8217-1230-41e9-9fa0-2d9af390b55c,2878,,,"[27.8, 5.7]",303682,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,130,Barcelona,217,"['3dd75725-24ee-4707-9017-6031f0c464ec', 'd171538c-a184-48f3-910c-17947af76ce7']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:20:42.412,Carry,,2019/2020
,,,,,,"[63.8, 59.2]",,,,,,,,,,,,,0.750436,,,,,,,,,,,,,2b72bc9d-6437-45ab-9a4a-0c1099f8e22b,2883,,,"[65.1, 60.3]",303682,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Postigo Redondo,6682.0,Right Center Back,131,Levante UD,221,"['81325eeb-7efe-4c52-814f-b46969c1f186', 'd4cab339-3736-4325-ba27-56b64e4a4458']",45,,,,,,,,,,,,,,,,,Levante UD,221,00:20:45.670,Carry,,2019/2020
,,,,,,"[78.3, 74.2]",,,,,,,,,,,,,0.987892,,,,,,,,,,,,,fd746744-3914-4c70-8c38-a57860ce0dba,2888,,,"[76.6, 77.2]",303682,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Right Midfield,131,Levante UD,221,"['b4eba66c-f03a-4882-812b-986041981403', 'e17516ba-4bfb-453a-becb-e271c6971a91']",49,,,,,,,,,,,,,,,,,Levante UD,221,00:20:49.745,Carry,,2019/2020
,,,,,,"[107.9, 59.2]",,,,,,,,,,,,,2.230288,,,,,,,,,,,,,cf2f311d-267a-401f-86e8-173367be67e4,2891,,,"[99.3, 57.5]",303682,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roger Martí Salvador,6684.0,Right Center Forward,131,Levante UD,221,"['0e18e378-1e67-490d-a807-bfe1d1ee3a87', 'ac29d1e9-2b29-4218-8750-1f3255f0be9a', 'c606bc60-d1c1-4081-8d61-83bd8d8b50f2']",52,,,,,,,,,,,,,,,,,Levante UD,221,00:20:52.211,Carry,True,2019/2020
,,,,,,"[109.5, 5.4]",,,,,,,,,,,,,1.516164,,,,,,,,,,,,,1c1fe115-c6e6-4ea6-afd0-46160b7cb4d5,2900,,,"[111.5, 9.6]",303682,66,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roger Martí Salvador,6684.0,Right Center Forward,132,Levante UD,221,"['3b15bd7c-c27f-4ef6-849a-a9b17b56a4ec', '98a01433-5f43-4311-96ce-5beb4e4a07d7', '9ae4ba22-852f-4987-ad3e-27ac1d0c7292']",38,,,,,,,,,,,,,,,,,Levante UD,221,00:21:38.407,Carry,True,2019/2020
,,,,,,"[110.0, 1.9]",,,,,,,,,,,,,0.781301,,,,,,,,,,,,,28b2ad54-22b9-4a52-b24f-cf7764dfe6b0,2906,,,"[110.1, 1.7]",303682,66,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roger Martí Salvador,6684.0,Right Center Forward,132,Levante UD,221,"['5c57a89c-847f-4b1f-aa5e-8c3f22b97222', 'e9fd49bf-11ac-4917-b549-5d935779a2f2']",42,,,,,,,,,,,,,,,,,Levante UD,221,00:21:42.493,Carry,,2019/2020
,,,,,,"[104.7, 8.3]",,,,,,,,,,,,,0.619342,,,,,,,,,,,,,ca2687d5-c866-45a2-b7bb-a7814a79ffa2,2909,,,"[103.6, 8.1]",303682,66,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio García Aranda,6784.0,Left Back,132,Levante UD,221,"['36641c3e-973c-4e2c-bc55-e38f492a1325', '795a3fde-3bc4-4c31-8365-281284057a1b']",44,,,,,,,,,,,,,,,,,Levante UD,221,00:21:44.368,Carry,,2019/2020
,,,,,,"[102.1, 5.5]",,,,,,,,,,,,,0.629807,,,,,,,,,,,,,3f11267b-9d84-4fc3-a0d5-066d0e29e949,2913,,,"[104.7, 2.7]",303682,66,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roger Martí Salvador,6684.0,Right Center Forward,132,Levante UD,221,"['2cc2e20a-d299-45da-a38c-2d53aeffda15', '6f75e4f1-d726-4fc8-8d10-6534fb9d294f', 'c927151b-755e-4b84-9a4c-5e292f5d1f2e']",45,,,,,,,,,,,,,,,,,Levante UD,221,00:21:45.446,Carry,True,2019/2020
,,,,,,"[88.4, 65.8]",,,,,,,,,,,,,1.344873,,,,,,,,,,,,,98e26fc0-a863-4a1d-a936-b4dccaa6800c,2918,,,"[92.0, 67.3]",303682,66,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rubén Rochina Naixes,6680.0,Right Midfield,132,Levante UD,221,"['4952cee0-1228-4eb6-b609-320172fd037c', '525cc402-4171-4f15-884e-aea1b7a21f1e', 'bd671e73-8f70-4994-ae7d-d25af7d8cf40']",50,,,,,,,,,,,,,,,,,Levante UD,221,00:21:50.890,Carry,True,2019/2020
,,,,,,"[107.9, 63.2]",,,,,,,,,,,,,3.615839,,,,,,,,,,,,,0cef7ca6-d3a1-446e-9fc8-83fc524c00d7,2922,,,"[92.3, 53.6]",303682,66,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hernâni Jorge Santos Fortes,12020.0,Left Midfield,132,Levante UD,221,"['4c011ef1-caeb-430f-b9cb-ef42d3f4fae8', '98a45e08-329a-458c-81f2-d398e6a10c0a', 'd577a991-c307-4f73-bec3-bb09913af70c']",53,,,,,,,,,,,,,,,,,Levante UD,221,00:21:53.073,Carry,True,2019/2020
,,,,,,"[97.8, 53.8]",,,,,,,,,,,,,1.456773,,,,,,,,,,,,,c6fac32e-3c4d-4a98-b797-971afa2e786d,2930,,,"[97.8, 62.4]",303682,67,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Ángel Gómez Campaña,6688.0,Left Defensive Midfield,132,Levante UD,221,"['43194572-4283-499c-a94d-77c2e8f65cda', 'f2c69c94-c252-4e4f-82a4-db080bf45025']",2,,,,,,,,,,,,,,,,,Levante UD,221,00:22:02.091,Carry,,2019/2020
,,,,,,"[93.1, 45.3]",,,,,,,,,,,,,0.57483,,,,,,,,,,,,,b7233bd2-f3f4-4d75-8625-6b745bdb9893,2934,,,"[93.7, 44.6]",303682,67,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roger Martí Salvador,6684.0,Right Center Forward,132,Levante UD,221,"['5271b614-d1c8-446e-ace2-802684d320eb', '8b6bb637-c9e1-43a3-b689-added86498e6', 'd5114eff-7fea-4f7f-b705-f35aa180d982']",4,,,,,,,,,,,,,,,,,Levante UD,221,00:22:04.849,Carry,True,2019/2020
,,,,,,"[83.1, 53.0]",,,,,,,,,,,,,2.162454,,,,,,,,,,,,,a1745ecc-4cb0-4fe8-97c3-346370550a19,2942,,,"[82.2, 55.8]",303682,67,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rubén Rochina Naixes,6680.0,Right Midfield,132,Levante UD,221,"['1c01bcbd-3dce-44b2-9456-11c17efdd0b5', '529f1352-d338-489b-b465-4d9a57a50611', '81166e68-ede6-4806-8166-b0edb12f00f5']",8,,,,,,,,,,,,,,,,,Levante UD,221,00:22:08.741,Carry,True,2019/2020
