bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,914d3cdd-d75f-4a7b-a3be-7491d04dcf5d,3427,,"[51.9, 74.1]",9636,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,,Right Back,149,Barcelona,217,['2494ec8a-9025-45bd-92ff-cb41297256c0'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:50.365,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e1c7a563-49f8-421d-a7d0-3d0f3da252bf,3487,,"[14.5, 36.3]",9636,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,151,Barcelona,217,['55b49cae-48cb-444b-8cfd-f335285dbf3a'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:46.511,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,96569bda-d1ce-4976-a332-f6d7f6ba6562,3505,,"[21.5, 55.3]",9636,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Chichizola,6931.0,,Goalkeeper,152,Las Palmas,208,,8,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:08.277,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,59886b67-a6f7-44f5-93b5-9e82bd1f76f6,3556,,"[100.1, 27.2]",9636,80,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,,Right Defensive Midfield,157,Barcelona,217,['b367e5eb-6be5-4d35-a47f-2b9d17604db3'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:13.700,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,83783246-2d59-4141-9db6-4867eb3a2269,3592,,"[45.8, 37.0]",9636,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,,Right Center Back,159,Barcelona,217,['23fd17b5-33e7-4718-b9c3-a9a353fba16e'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:48.657,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,47beed3a-09b4-4539-afb0-5a69a4690aef,3603,,"[38.0, 24.6]",9636,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Herrera González,8204.0,,Left Back,160,Las Palmas,208,,53,,,,,,,,,,,,,,,,,,Las Palmas,208,00:35:53.985,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1ff7fb80-37f1-4aea-9926-ee3b6dd29268,3621,,"[9.0, 44.6]",9636,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,161,Barcelona,217,,16,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:16.884,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3ab27c59-1644-4bab-bfe6-54fd89b3d6a2,3642,,"[21.8, 35.5]",9636,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Vicente Gómez Umpiérrez,6929.0,,Right Defensive Midfield,162,Las Palmas,208,['49ac5cef-073b-454a-ad3c-0ef5e16931d9'],49,,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:49.639,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c0f2868b-1065-4cf5-b1ca-bbf7ba8f976f,3677,,"[12.5, 29.9]",9636,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Chichizola,6931.0,,Goalkeeper,164,Las Palmas,208,,33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:33.382,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1be35a79-6dd4-45c2-b23a-7a8277edfc11,3731,,"[30.1, 18.7]",9636,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,,Left Center Back,167,Barcelona,217,['f0330960-ca54-4e1e-80c4-b89651169943'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:55.848,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,893e3c21-5f68-46dc-8c42-805621b79de0,3802,,"[79.0, 59.8]",9636,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,,Right Defensive Midfield,169,Barcelona,217,,33,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:33.500,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,09b53864-c09c-48ad-a4cc-44af28b0be91,3876,,"[113.8, 19.1]",9636,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,André Filipe Tavares Gomes,10802.0,,Left Midfield,173,Barcelona,217,,32,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:32.376,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bbd9b899-d7fc-49ea-a69a-691c332c8d2e,3897,,"[103.5, 32.1]",9636,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivan Rakitić,5470.0,,Right Defensive Midfield,173,Barcelona,217,,50,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:50.959,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,629a551a-0570-4e35-b7d9-f93b1ddda521,3942,,"[110.5, 7.7]",9636,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hernán Darío Toledo,8099.0,,Left Wing,175,Las Palmas,208,['576e03d0-ef7e-4906-8e5d-19c92a64f191'],22,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:22.740,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,a437996f-98cc-4cb2-88f4-d7b0da72285a,83,,"[105.5, 75.7]",9636,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,,Right Back,4,Barcelona,217,['ef543c68-cd1d-4f7b-b1f8-a2968e255e1e'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.014,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,True,,,0.0,,,,,,,,,,,,,,63379ef0-c481-4034-9a8d-0af859d57d8e,97,,"[53.1, 10.0]",9636,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Calleri,6930.0,,Center Forward,6,Las Palmas,208,"['0dc31ea2-22d9-4256-ac12-e4cb3002959b', '6052e454-236b-488c-8a1e-047bf05fff30']",41,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:41.041,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,69bfa474-2bc2-4356-8665-988d6cc43d5a,277,,"[110.8, 55.1]",9636,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,20,Barcelona,217,"['93543165-8f74-4dba-b5b6-e80fa94d9c35', 'b7deb912-d3dd-49a8-879c-2b70f289404c']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.800,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,efc8e3ae-23cf-4498-8f37-7950c46d5cba,312,,"[58.9, 9.8]",9636,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Aquilani,6920.0,,Left Defensive Midfield,24,Las Palmas,208,['aa66c4f3-d62e-413f-a561-adbeeeb60bf3'],33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:33.498,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,a66cc295-80ff-4841-964d-a180dd5d6cea,489,,"[98.3, 26.2]",9636,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,,Left Center Forward,30,Barcelona,217,"['3150d93a-1077-4c13-9b01-5ad33a8d645a', '66012d4f-c5d9-4658-827b-b566e8d87f4d']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:58.116,Dribble,True,2017/2018
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,9c23f326-2d10-4010-b152-b5a7c1021c85,713,,"[110.8, 53.2]",9636,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,,Right Midfield,37,Barcelona,217,['ced14776-5a37-42dd-b988-e6e4f0c97623'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:30.746,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,116c21fc-c354-44ae-b190-ede9a9b395b0,802,,"[78.0, 2.2]",9636,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,41,Barcelona,217,['33cd95d2-144e-4587-9dfd-c4fe4a4b88b9'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:24.650,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,51eb95b0-cf89-4d11-b770-e0db8189d728,952,,"[37.9, 6.7]",9636,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Herrera González,8204.0,,Left Back,49,Las Palmas,208,['42f0ebce-4626-4dff-ade0-2caddc31c666'],27,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:27.957,Dribble,True,2017/2018
,,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,77bb6305-1a48-42db-9713-fce013e3c975,971,,"[99.7, 58.9]",9636,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,51,Barcelona,217,['bd59d2e8-4a79-49e5-ae6e-bcc4e04ee13c'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.324,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,ecd9aa2b-9155-45e6-bd76-c6411959f6d9,987,,"[97.0, 70.5]",9636,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,52,Barcelona,217,['30dcaefb-0df7-49d9-8fae-5c56b9894797'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:59.057,Dribble,True,2017/2018
,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,12a3e79e-eb24-443b-b967-6bd3da83dcb6,1006,,"[97.0, 26.0]",9636,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oussama Tannane,4265.0,,Right Wing,53,Las Palmas,208,['2124a668-3573-4b5e-aa1d-16366ee4b147'],16,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:16.191,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,03aadab0-f5de-4bc9-bb45-4666a5d4b7bf,1148,,"[57.1, 28.0]",9636,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,,Left Wing,56,Las Palmas,208,['d295d8d2-7f67-440e-a0cd-7ad69eeb67b6'],0,,,,,,,,,,,,,,,,,,Las Palmas,208,00:24:00.774,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,991df436-3f56-474d-9bd2-1a7dd1e37fb4,1199,,"[9.8, 46.6]",9636,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,,Left Defensive Midfield,63,Las Palmas,208,"['43bead21-4e7c-46c0-939e-8a988681669d', '4b09b501-06e7-4268-ae58-133f0dd8bde8']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:02.581,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,278521cd-cbc0-406d-96bc-39aa95aff305,1298,,"[98.2, 28.0]",9636,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Calleri,6930.0,,Center Forward,66,Las Palmas,208,"['70758e7c-e6ad-475d-81a0-1eb4b87efce1', 'fcd1bf2a-9859-418e-8e88-643680fca439']",37,,,,,,,,,,,,,,,,,,Las Palmas,208,00:27:37.011,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,3f9e2f68-4e52-4e52-9a41-71df0aa3664e,1495,,"[44.0, 8.0]",9636,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hernán Daniel Santana Trujillo,15805.0,,Right Defensive Midfield,73,Las Palmas,208,"['0ca5d2e0-24fa-4f12-80dd-1ac13f4e1139', 'dd58b9ca-c80e-4db0-889c-e250c8e99162']",43,,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:43.290,Dribble,True,2017/2018
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,f21ddc39-0ed0-448f-bf62-76e8ec4d1f5a,1531,,"[28.6, 59.1]",9636,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,,Left Defensive Midfield,75,Barcelona,217,['6da4f3dd-e850-4165-bda9-be2bc76962ff'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:49.205,Dribble,True,2017/2018
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,b9cf1544-dd4d-4cea-bb90-8fb9226d7df4,1562,,"[87.1, 62.1]",9636,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,,Right Back,75,Barcelona,217,['52651a81-604e-4e13-86ed-90713215ef29'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.108,Dribble,True,2017/2018
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,3d55fedb-489f-4c05-92dc-377731732afb,1657,,"[74.6, 4.6]",9636,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,,Center Attacking Midfield,77,Las Palmas,208,['74d202c2-271b-41a1-bfd4-99945f0a64d9'],9,,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:09.610,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,914279c6-183d-4add-b4b7-7539e7748be8,1753,,"[90.7, 40.6]",9636,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,82,Barcelona,217,['09eba9d2-b9b7-4f87-aa8d-7b8063fc65d9'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:11.184,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,ec713795-2d25-4aea-b2da-1702825be770,1757,,"[95.4, 33.2]",9636,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,82,Barcelona,217,['6e899fd8-5b4e-4914-91f7-6df9260a51fb'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:13.012,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,d896f116-e180-4bd9-a4da-eec28019e6e7,1760,,"[106.4, 31.9]",9636,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,82,Barcelona,217,['8ab2ee6e-e94a-444c-b8c8-a0a017ae7e28'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:15.172,Dribble,True,2017/2018
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,db162bcd-f457-4149-ac1b-08a148f93c4d,1762,,"[107.4, 31.9]",9636,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,82,Barcelona,217,['908de913-8411-4288-b071-ac1198b7701c'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:15.979,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,3578983b-e2ac-40bf-a706-8bf04e23474f,1871,,"[116.4, 19.6]",9636,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,,Left Center Forward,87,Barcelona,217,['15e38563-e61c-406a-af56-583bf98c1d85'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.278,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,d380158f-4763-40c1-bb1a-fa85499f93bf,2122,,"[75.3, 73.4]",9636,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,,Right Midfield,95,Barcelona,217,['5a2c392b-7e31-47ef-be2d-62fbeaba1774'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.720,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,bb63cacf-371a-43cd-8886-268cce587405,2190,,"[104.3, 52.5]",9636,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,99,Barcelona,217,['3a88a6a5-d72d-4f1d-9857-970c3d419b5e'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.475,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,873d92c9-87b1-4a96-96d7-1404d39fd8bf,2234,,"[109.4, 53.2]",9636,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,102,Barcelona,217,"['44d524c2-0c08-4cab-816e-c1e7c8180192', '4f7e2f74-c63c-41dd-8e58-97b11d465f8f']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.045,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,08265825-4cba-43e8-be6f-9cf452a17229,2339,,"[76.1, 72.7]",9636,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Taunausú Domínguez Placeres,6928.0,,Left Wing,106,Las Palmas,208,['23903c6d-0cb6-4227-a96f-18d66950d00b'],10,,,,,,,,,,,,,,,,,,Las Palmas,208,00:07:10.178,Dribble,True,2017/2018
,,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,,,0ce8ba72-9a2d-4799-9be8-8271d8dc2266,2442,,"[64.0, 6.5]",9636,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,,Left Center Forward,110,Barcelona,217,['1eeab209-9baa-49a8-9e66-351f96d36f43'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.571,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,1a7a6fff-fb8e-414a-8344-6f11dd5c745e,2464,,"[112.3, 58.0]",9636,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,,Left Center Forward,111,Barcelona,217,"['d1b8fdbe-6944-4918-90f0-932b8f20adb4', 'e780f84c-cb31-4fe8-9bac-e401c8052bcf']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:13.584,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,9f3ddbfa-f884-4479-85d2-5d0836f9b424,2474,,"[38.6, 3.0]",9636,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Borja Herrera González,8204.0,,Left Back,112,Las Palmas,208,['e0864a40-f0bc-4f08-8169-3618e58aafaa'],50,,,,,,,,,,,,,,,,,,Las Palmas,208,00:10:50.919,Dribble,True,2017/2018
,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,3f5fad58-ba33-4279-87fc-48b096991b5b,2548,,"[76.1, 75.1]",9636,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,,Right Midfield,113,Barcelona,217,['374e5314-5754-4046-b8da-ab0335790256'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:03.162,Dribble,True,2017/2018
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,5daa3cdb-5792-410b-9938-9fb68a605f13,2551,,"[104.3, 53.2]",9636,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,,Right Midfield,113,Barcelona,217,['e30eecb9-fa56-4afb-876f-581f56cc7b6f'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:07.188,Dribble,True,2017/2018
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,b747abae-8a8c-44f5-911f-4c6645fa112c,2676,,"[36.2, 33.4]",9636,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,,Center Attacking Midfield,118,Barcelona,217,['0897a8b8-407f-4549-b9a4-288418ef0f72'],26,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:26.470,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,795de4e7-99d5-42e8-a09b-3da027e0a8d5,2897,,"[101.8, 32.6]",9636,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,128,Barcelona,217,['0ec7328c-f202-4ea4-bd8a-3007cb183270'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:27.391,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,True,,,0.0,,,,,,,,,,,,,,4deeab18-31bc-4187-af01-5686a07382f4,3098,,"[76.6, 39.7]",9636,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,,Left Center Back,136,Barcelona,217,['1250b80b-e7d5-4d27-9940-76d6ea9ee48e'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.368,Dribble,True,2017/2018
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,9aadac62-989f-4e27-8ea2-8867c0e893b6,3161,,"[99.1, 33.4]",9636,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,140,Barcelona,217,['c1c29170-60b5-4927-b29d-08d76f3261c0'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:36.347,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,20bcea68-05dd-44d4-a725-ccf545003f62,3183,,"[114.0, 45.1]",9636,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,140,Barcelona,217,['53d4b942-e76f-4892-af75-f7f24e8b09a0'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.308,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,752c3f37-0e32-47ff-88cc-399a9ec93377,3255,,"[66.4, 67.3]",9636,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,142,Barcelona,217,"['20c2b788-1cf0-4c64-9dc6-010cfe5ad11b', '635997c4-ab1d-497e-b92d-89ab4a0b4523']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:30.845,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,bf5bdc97-fba8-43b1-b8c6-229a568cc131,3262,,"[93.8, 42.4]",9636,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,,Left Center Forward,142,Barcelona,217,['241d5ae3-c4c7-46f1-ab55-145f4b7088c8'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:37.737,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,e8fa4955-097e-4493-93f7-65e0e245e2dc,3459,,"[69.7, 54.1]",9636,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,149,Barcelona,217,"['67549d16-ad01-404c-9cce-f1ea94c5a41f', 'b532cb33-37a3-48a6-89f8-918a2025556c']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:27.763,Dribble,True,2017/2018
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,5ff5baf8-aafd-477b-b539-18827d895624,3814,,"[104.6, 29.7]",9636,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,,Left Center Forward,169,Barcelona,217,['a367a540-3c13-4ddd-b06e-3f2f01366810'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:39.247,Dribble,True,2017/2018
,,,,,,,,,,,,,Complete,True,,,0.0,,,,,,,,,,,,,,7aa1e2e4-4c99-4a5a-9456-8331a12bcecb,3823,,"[39.8, 49.8]",9636,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,,Center Attacking Midfield,170,Las Palmas,208,['db4af1d3-2956-4b14-8521-be83ac5917a1'],44,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:44.968,Dribble,True,2017/2018
