50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c8d4dfd-8e4d-4271-9072-328ad01c75eb,3562,,"[56.0, 51.0]",16196,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,160,Barcelona,217,['48932d3d-e8cf-4e64-a0e3-b61810788602'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:13.497,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f10e021b-e17b-40a3-a847-ce3314d36eeb,3565,,"[91.0, 14.0]",16196,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,160,Barcelona,217,['71e89624-c114-4973-96ce-c0d44cca343a'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:17.386,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4ba445c-f38e-42cb-85ca-faf981f0fd15,3567,,"[37.0, 71.0]",16196,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Right Wing,161,Real Madrid,220,['07879284-e885-4cee-b376-2e710b730454'],19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:19.625,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267bbf7f-4076-431a-a9f2-d9116569268d,3577,,"[97.0, 61.0]",16196,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,161,Real Madrid,220,"['6c1d7c88-4eca-4f65-b047-75965e004f3c', 'c64f9472-70f0-4ebf-9298-f600477cc5a9']",27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:27.790,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b20623b3-585a-4be7-a3b4-bc62aac41bb0,3585,,"[105.0, 51.0]",16196,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,162,Real Madrid,220,['7cff5898-c292-4bc7-ac93-2e32e3d39cec'],15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:15.573,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e9ad1870-779f-4a14-8cf8-57c282cc1968,3588,,"[115.0, 41.0]",16196,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Raphaël Varane,5485.0,Right Center Back,162,Real Madrid,220,['f235d85c-fb20-4ad9-997f-0746b31841f1'],16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:16.781,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27b0b66e-75b9-4d54-85c9-3992a48ff4c3,3594,,"[95.0, 12.0]",16196,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luka Modrić,5463.0,Right Center Midfield,162,Real Madrid,220,['a2214db2-6763-4fae-981f-889ee639fc93'],21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:21.598,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013a248a-03dc-4906-87b9-0896d0275be2,3599,,"[114.0, 21.0]",16196,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marco Asensio Willemsen,5719.0,Right Wing,162,Real Madrid,220,"['a1f50a1d-611d-4183-8246-e6198b1293a3', 'e51fd97e-9842-463a-9eb6-b8244451e658']",24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:24.796,Ball Receipt*,True,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,310e44ac-8fb9-4c26-93b9-5448e2a66ddb,3602,,"[112.0, 38.0]",16196,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Karim Benzema,19677.0,Center Forward,162,Real Madrid,220,['6e5b89a6-bc74-4f1f-9ee0-0bd29d417eb9'],25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:25.053,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8eb24fda-e82d-4684-b76e-e7ff538046b0,3613,,"[18.0, 70.0]",16196,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,163,Barcelona,217,['2af34209-4d11-4bee-81ef-e062e7b63afb'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:32.605,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a8bc5de-0c61-4514-b1ca-f2b3e5412e43,3619,,"[12.0, 66.0]",16196,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,163,Barcelona,217,"['3e9b6503-9b47-4fd5-92cf-9a02beb3ae04', 'a14f51b7-ce9f-4f88-a736-ef2a1369cca7']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:34.881,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02e58b7b-a311-4e09-81aa-0b5c9b573398,3623,,"[34.0, 64.0]",16196,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,163,Barcelona,217,"['2ba20a1f-2dd4-4e5c-9c4f-23b4beaea35a', '4b2f2645-6592-46b7-aba0-5079f58169ba']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:37.466,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459b8570-13f3-45df-b147-05c2da498c25,3631,,"[103.0, 17.0]",16196,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,164,Real Madrid,220,['0864b706-a480-4e83-9b0d-ab8aad0f2742'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:40.997,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83b111b1-b939-465e-bbb8-72ec23a33e3a,3634,,"[94.0, 12.0]",16196,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Reguilón Rodríguez,18620.0,Left Back,164,Real Madrid,220,['5777b526-9c90-4e40-a262-5236de1cfb5f'],42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:42.023,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9af26e90-9df8-416c-84fd-999aa6131902,3640,,"[34.0, 64.0]",16196,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,165,Barcelona,217,"['073d7889-ae08-4a4a-a53c-ead8048166e3', '63f985a6-972f-4f18-af5b-cee1f186bffb']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:01.268,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c461ef19-c674-4c1d-80e7-247aa8a7a833,3646,,"[30.0, 73.0]",16196,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,165,Barcelona,217,['bb8bfb12-2b75-4e5d-9a01-91527a3785e9'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:03.980,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03bf3ebf-a777-418c-93f4-cea95044db7a,3655,,"[42.0, 73.0]",16196,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,165,Barcelona,217,['32e09921-dc0c-46d8-aa09-8a1193b2119d'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:08.435,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0ee040a-c65f-4ce5-bc89-c62f2b49edff,3660,,"[63.0, 75.0]",16196,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,166,Barcelona,217,['d09a49e6-99c2-4b79-a77d-2db34cc50efd'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:42.315,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b01fc868-b876-49eb-b069-84e60d0b8ca1,3663,,"[69.0, 64.0]",16196,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,166,Barcelona,217,['a8787576-78f3-4b18-be40-b1273a7e3c93'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:44.220,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bfb8941-e138-45c7-bba1-7f2f575acc17,3666,,"[94.0, 60.0]",16196,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,166,Barcelona,217,['d4f1ad79-f954-4d39-8044-74952e386692'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.951,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8cd47377-7678-439a-a1bc-49fbf8f41e9e,3670,,"[101.0, 47.0]",16196,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,166,Barcelona,217,['c29b1829-96d9-4366-8513-5b833235be78'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:49.468,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a9a58a5-c1e3-4ee0-b99c-393a4f6f7375,3682,,"[49.0, 21.0]",16196,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,168,Real Madrid,220,['5212f1fb-c691-4e68-86c5-2a356f97eb2d'],19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:19.773,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cab1a0f2-d269-4b3f-b653-ba8787fd82a3,3684,,"[73.0, 7.0]",16196,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,168,Real Madrid,220,['ee4dfdc9-05fd-4bb9-99ab-d592e2e308bc'],23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:23.178,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0e45ff02-5267-4015-89b5-ea1ab782e03a,3691,,"[67.0, 50.0]",16196,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,169,Barcelona,217,['f141f62b-69ee-4493-88d3-c002dfce3a7b'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:33.978,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99ec14d7-a152-48b9-a611-a7a779489737,3694,,"[67.0, 75.0]",16196,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,170,Barcelona,217,['d6003526-c70b-45e3-a5e5-ecba73c60b21'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.370,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968e74ab-8d94-42ea-903e-cc4f518f3979,3696,,"[66.0, 78.0]",16196,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,170,Barcelona,217,['c7c49929-0a72-440e-b553-65a856a919e4'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:50.106,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7b36f57-8416-40ee-b52b-0c66f7f477d2,3700,,"[58.0, 70.0]",16196,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,170,Barcelona,217,['c33d38fa-f7a9-4975-8032-20a29993189d'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.814,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66215397-8829-48d4-b182-9c92cc7d5e3a,3704,,"[43.0, 65.0]",16196,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,170,Barcelona,217,['d7c0694e-c367-4140-8a8c-cac7749864d4'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:54.016,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c5f6ac9-21fd-47d4-b3c8-be378a13d4f9,3707,,"[39.0, 36.0]",16196,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,170,Barcelona,217,['399d4936-2c33-4f66-8b8b-e3d911d56ca4'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:55.435,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167b79fa-4435-4001-af8b-95e53efe23da,3710,,"[46.0, 14.0]",16196,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,170,Barcelona,217,['62fe9b9a-a37b-4f4e-abc3-aea6eb46fff8'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.898,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfdacde5-6532-4a15-954b-265a63c0c053,3713,,"[63.0, 7.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,170,Barcelona,217,['34cd0bc3-530b-48ea-81fd-66d019b95f06'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.012,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d09be583-100f-4c64-8d61-7d2312bd1bf4,3716,,"[64.0, 15.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,170,Barcelona,217,['7446f3d9-11ad-4fdb-a278-6771f5995141'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:01.801,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2238d3f7-4d23-43a4-87af-316b817c43ae,3719,,"[65.0, 4.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,170,Barcelona,217,['0022ea96-0de9-47bd-a2c9-5ac180821e4d'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:02.926,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af6f25c4-4a32-4f77-8abd-36a660917437,3722,,"[80.0, 3.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,170,Barcelona,217,['b2753c26-4b1c-4b90-a63d-2f02e6e3c1bd'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:05.121,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf9d0001-b18d-4af3-a269-3ad9fc154a8a,3726,,"[84.0, 14.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,170,Barcelona,217,['43edf372-cb62-44da-abe1-b1e26745797d'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:09.067,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66548811-0aff-4fd1-b03c-692ec72190de,3730,,"[79.0, 31.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,170,Barcelona,217,"['3e001abf-5832-4788-943a-d616aab93056', 'b05395cd-12c2-4220-baa7-d3f9e01bec27']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.936,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e03b8f3-e423-4c4b-bf95-5527da06ae4b,3735,,"[85.0, 42.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,170,Barcelona,217,['d520ceca-3150-44c6-986f-ac5eb8edb973'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.666,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aca0c28-4f2c-40f8-b458-e81d51f5a7ef,3739,,"[86.0, 28.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,170,Barcelona,217,['413dea28-9927-478f-b594-8ab2c3be078b'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:16.191,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5cd5a60-683e-4b76-9cf1-c6e47fee68e8,3742,,"[107.0, 19.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,170,Barcelona,217,['b0022c02-a25c-45a1-b01e-c69d11a44331'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.460,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,04ccf008-1525-49a9-b2fc-cb0201841793,3745,,"[114.0, 34.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,170,Barcelona,217,['1e511515-9f14-4bb0-b48a-1bf21332e9a4'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.883,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355f39bb-0df2-490d-b0c6-ade9afd7d197,3748,,"[23.0, 38.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Federico Santiago Valverde Dipetta,6773.0,Left Center Midfield,171,Real Madrid,220,['4884a794-c351-483a-a9d3-1d18cb6e6d2c'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:27.088,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043c797-479d-4c32-973e-c1a63db00ed9,3750,,"[71.0, 6.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Karim Benzema,19677.0,Center Forward,171,Real Madrid,220,['c08a255d-2345-440b-b427-0e06e599780e'],32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:32.004,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f96d07a-aeea-46e5-8a9f-42b15cbd0471,3753,,"[102.0, 13.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,171,Real Madrid,220,['4c0eaec5-e5e1-4b4d-ae68-d13dfcf3aa50'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:36.064,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89a8e45a-3d39-492e-a5ef-d80a6e3592bb,3757,,"[101.0, 14.0]",16196,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Karim Benzema,19677.0,Center Forward,171,Real Madrid,220,['a020cafe-f758-4b51-b071-eabdb377795c'],42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:42.738,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92f0b585-1ccb-46ee-9df0-eba42c454e59,3764,,"[45.0, 25.0]",16196,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Reguilón Rodríguez,18620.0,Left Back,173,Real Madrid,220,['7fd9e8f9-9b59-48f8-bd91-5386daf9aa11'],12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:12.326,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e0e9d35-e32d-4ec2-8676-65674528c90b,3768,,"[59.0, 9.0]",16196,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,173,Real Madrid,220,"['1baecaa6-56b2-480b-abee-f7ed9681ecc4', '439fe342-0c93-4da9-89a4-6c018fa8d420']",14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:14.498,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4814dcac-6adb-41b7-bc4d-c7b242ec9056,3774,,"[46.0, 12.0]",16196,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Reguilón Rodríguez,18620.0,Left Back,173,Real Madrid,220,['c461b622-107e-40b5-9a50-5946c72dad3a'],18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:18.189,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce9c87d7-e2d4-4482-b4d1-ac0757a7e8af,3782,,"[65.0, 7.0]",16196,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,173,Real Madrid,220,['1c43a7f7-b835-428c-95a8-72726ab50392'],23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:23.336,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8518389-508a-47d0-9327-63853c05f3b5,3786,,"[104.0, 11.0]",16196,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Reguilón Rodríguez,18620.0,Left Back,173,Real Madrid,220,['20e94790-9861-4d39-8b0c-0557c80e0c30'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:27.725,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bb81cbf-5ef7-4ce1-9859-248402f52c45,3793,,"[19.0, 64.0]",16196,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,173,Real Madrid,220,['6f527e4e-3977-451f-8161-62aa0d0385e6'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:33.620,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,aa4e6a73-5285-4afe-9646-093890d60e10,3797,,"[32.0, 70.0]",16196,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,173,Real Madrid,220,['e4fc1213-c312-42cd-b01b-6db0eab37336'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:36.630,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e838398-79d8-4431-98df-48760dbe08d8,3801,,"[101.0, 41.0]",16196,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Right Wing,173,Real Madrid,220,['45d32283-6a6d-4da5-9ac4-39994588686a'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:41.509,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2b376ca-8f07-45a8-8b94-8dad84b6243a,3804,,"[108.0, 59.0]",16196,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,173,Real Madrid,220,['7770e346-188b-4d7a-a11f-d599cf394d8f'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:43.210,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4ff5f75e-a674-442a-82fa-53fc430975f6,3807,,"[114.0, 38.0]",16196,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,173,Real Madrid,220,['eec24f06-bba4-4c02-bc3f-27ded1cb0fa5'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:44.294,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780e5083-e6d7-467f-9e67-027d0846995c,3812,,"[84.0, 54.0]",16196,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,173,Real Madrid,220,['1b932839-caa1-4c44-8a94-04db1e38562c'],49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:49.208,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7350abf3-6f87-4a67-bf22-f4a64300b810,3815,,"[113.0, 57.0]",16196,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Right Wing,173,Real Madrid,220,['f74b4bec-e1df-4ae0-a9af-27497ec1fd42'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:53.669,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad16bad-2cf6-45bd-93b8-5883d5850e4c,3826,,"[5.0, 18.0]",16196,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,173,Real Madrid,220,"['38a6dc17-1e6c-4cfc-bd23-229f68ea08ef', '50785fe1-1067-487c-9e48-d3463a968bac']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:59.184,Ball Receipt*,True,2018/2019
