50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[99.8, 66.5]",,,,,,,,,,,,2.759353,,,,,,,,,,,,,,,,55f0d4e4-14ca-4b7c-9888-ca85d362050a,2714,,"[100.1, 77.2]",266498,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Right Center Forward,125,Getafe,216,"['5d69f4c3-324f-4a4f-b577-289be062fc82', 'a0d08849-96ec-414d-a194-6f63f55a0089', 'b510749c-27c2-46e8-89b7-34fe5c23455c', 'fd63929c-b521-4496-8b98-b3bcf0e6383b']",11,,,,,,,,,,,,,,,,,Getafe,216,00:22:11.231,Carry,True,2015/2016
,,,,,"[100.5, 55.0]",,,,,,,,,,,,1.440747,,,,,,,,,,,,,,,,682517f9-4646-48ff-a35c-363441c82ffb,2718,,"[99.8, 66.5]",266498,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Right Center Forward,125,Getafe,216,"['3d7af773-4cba-4053-b545-5d6ba313d85a', 'db7bca1d-081e-4f4b-b961-555f14abd287', 'fd63929c-b521-4496-8b98-b3bcf0e6383b']",13,,,,,,,,,,,,,,,,,Getafe,216,00:22:13.990,Carry,True,2015/2016
,,,,,"[61.1, 77.2]",,,,,,,,,,,,2.112218,,,,,,,,,,,,,,,,d7fceec6-a22b-4d40-a7f4-527e2f978f2c,2732,,"[56.7, 77.6]",266498,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emiliano Buendía,11813.0,Right Back,127,Getafe,216,"['5a78cf38-4d90-4384-9c87-7b03b2c09706', 'ccdb9a0b-3926-4a2a-b952-0ba80a1aef63']",15,,,,,,,,,,,,,,,,,Getafe,216,00:23:15.568,Carry,,2015/2016
,,,,,"[71.1, 78.1]",,,,,,,,,,,,2.962099,,,,,,,,,,,,,,,,d5200dc3-3763-411b-ae43-de8d504bea0b,2735,,"[68.3, 76.5]",266498,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Gómez Bordonado,11675.0,Right Midfield,127,Getafe,216,"['1495eb23-368e-4848-8201-8fff8246dcac', 'bd6fc431-9aa2-407a-9398-a5f2f8087d16', 'c434926d-83d8-469e-92c4-f89c11308268']",18,,,,,,,,,,,,,,,,,Getafe,216,00:23:18.475,Carry,True,2015/2016
,,,,,"[58.3, 68.2]",,,,,,,,,,,,1.474789,,,,,,,,,,,,,,,,07284585-bae0-4504-b93c-cd505f951416,2740,,"[64.4, 66.6]",266498,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Right Center Midfield,127,Getafe,216,"['22aaccd7-c593-4fec-bc31-a07c5710841e', '73fe7dfb-614a-421b-a262-cf83c8d87caa', '849bbbce-05ba-4a69-bc33-daf6c5c5e942']",22,,,,,,,,,,,,,,,,,Getafe,216,00:23:22.502,Carry,True,2015/2016
,,,,,"[28.1, 75.0]",,,,,,,,,,,,1.36618,,,,,,,,,,,,,,,,6ec4414f-0a61-4ed0-89a8-a76ab38f1b79,2743,,"[28.1, 75.0]",266498,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Vergini,27403.0,Right Center Back,127,Getafe,216,"['12b62301-b463-4dcd-895f-36edbdd75e53', '64129ae6-637c-46b7-8f64-5459c407ef33']",25,,,,,,,,,,,,,,,,,Getafe,216,00:23:25.623,Carry,,2015/2016
,,,,,"[9.3, 48.9]",,,,,,,,,,,,1.1884,,,,,,,,,,,,,,,,7324f6b8-0d16-4692-9b69-8aa04afebc1c,2747,,"[9.4, 50.6]",266498,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vicente Guaita Panadero,6625.0,Goalkeeper,127,Getafe,216,"['6b08c448-75d8-498e-881b-c6459c4b9e73', 'e7fcc8fd-1900-4e51-803e-0187a9ab47a9', 'f4c7a40a-c56b-4624-b29a-728e06e4bcc9']",29,,,,,,,,,,,,,,,,,Getafe,216,00:23:29.239,Carry,True,2015/2016
,,,,,"[56.7, 2.9]",,,,,,,,,,,,3.787207,,,,,,,,,,,,,,,,7f25bc12-fccb-4fe8-a61b-08dcb8efdc69,2750,,"[37.8, 2.9]",266498,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Daniel Pereira Barragán,27402.0,Left Back,127,Getafe,216,"['2928772c-1804-492a-9249-4af1f8fb5411', 'd19186a6-c104-4f41-8302-9ff584a51f10']",33,,,,,,,,,,,,,,,,,Getafe,216,00:23:33.342,Carry,,2015/2016
,,,,,"[77.4, 33.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,bfa7cbc8-ee47-41e7-ba02-9334bcd8d3bd,2753,,"[77.4, 33.8]",266498,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdoul Karim Yoda,27092.0,Left Center Forward,127,Getafe,216,"['ad5a5d22-5fdd-4bf0-902f-e967c6a18075', 'e1c0030c-be66-4467-a017-2e8e64aea084']",37,,,,,,,,,,,,,,,,,Getafe,216,00:23:37.601,Carry,,2015/2016
,,,,,"[84.4, 9.7]",,,,,,,,,,,,1.8149,,,,,,,,,,,,,,,,e4bc254b-13ff-406d-8b42-4ab40e3fc033,2756,,"[76.5, 15.1]",266498,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Gómez Bordonado,11675.0,Right Midfield,127,Getafe,216,"['c7a50d4c-360c-44d5-85b1-d2e46b782737', 'dc4feaed-44bf-4f34-9474-ec33e0b86ba3']",39,,,,,,,,,,,,,,,,,Getafe,216,00:23:39.585,Carry,,2015/2016
,,,,,"[105.5, 4.2]",,,,,,,,,,,,4.922882,,,,,,,,,,,,,,,,fc8bb3ce-6afb-4e27-8c81-713f579a66e4,2759,,"[89.8, 3.8]",266498,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Rodríguez Romero,15893.0,Left Midfield,127,Getafe,216,"['362fe328-b7ed-49cc-89e7-405cc4b53cb5', 'dd1ba627-0cf8-424d-9f38-840592ffd29d']",42,,,,,,,,,,,,,,,,,Getafe,216,00:23:42.324,Carry,,2015/2016
,,,,,"[100.9, 2.9]",,,,,,,,,,,,0.931516,,,,,,,,,,,,,,,,47708e4d-baea-4260-863f-c03e9142426e,2762,,"[102.2, 2.1]",266498,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Gómez Bordonado,11675.0,Right Midfield,127,Getafe,216,"['021a5124-1e4d-44c3-be46-becd41a3fd05', 'a62aae25-3ee4-4056-9ae5-288d27f230c4']",47,,,,,,,,,,,,,,,,,Getafe,216,00:23:47.808,Carry,,2015/2016
,,,,,"[94.8, 21.9]",,,,,,,,,,,,0.1188,,,,,,,,,,,,,,,,6d649fc2-5ffa-4c0d-a015-95e4a1fe4bf8,2765,,"[94.8, 21.9]",266498,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdoul Karim Yoda,27092.0,Left Center Forward,127,Getafe,216,"['cdc1d07a-ce83-4ae5-a0a4-8415e241f313', 'ee026b62-f8f6-4e68-a23b-ee5bbbd8024c']",49,,,,,,,,,,,,,,,,,Getafe,216,00:23:49.775,Carry,,2015/2016
,,,,,"[99.5, 23.9]",,,,,,,,,,,,1.6916,,,,,,,,,,,,,,,,aabc45e4-cfbe-4615-8933-7d29873873ce,2769,,"[95.1, 28.3]",266498,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wanderson Maciel Sousa Campos,16426.0,Right Center Forward,127,Getafe,216,"['67ba87dc-b523-4052-bc60-490c10214040', '7d78972c-6128-47a8-99bf-f8cb0c35e044', 'a7d437c3-fab6-4b33-99d9-8667e8195d28']",50,,,,,,,,,,,,,,,,,Getafe,216,00:23:50.802,Carry,True,2015/2016
,,,,,"[33.1, 78.9]",,,,,,,,,,,,0.865865,,,,,,,,,,,,,,,,19867a2a-ff3d-44c2-b5f2-0caff323c6da,2780,,"[35.1, 78.3]",266498,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aleix Vidal Parreu,6400.0,Right Back,128,Barcelona,217,"['3e12b4ee-5619-4c66-93f7-d4498bd7154a', 'a2d8b42c-715d-4109-bdcd-5a2571a6581e', 'b5a5129b-266c-4668-af90-accee94b7abf']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.681,Carry,True,2015/2016
,,,,,"[9.8, 63.9]",,,,,,,,,,,,1.058862,,,,,,,,,,,,,,,,20467136-5c34-42b9-91af-16ea684b2fd4,2783,,"[10.2, 66.3]",266498,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Bartra Aregall,7068.0,Right Center Back,128,Barcelona,217,"['04258fd6-1335-4ba0-be8c-856ad32e7a27', '9ba06418-76ed-48f9-b88f-1e4876cd82f1']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.823,Carry,,2015/2016
,,,,,"[6.5, 43.4]",,,,,,,,,,,,1.238048,,,,,,,,,,,,,,,,2ec144d2-ce9f-493f-a2c2-e3c1ddd698f1,2786,,"[3.1, 44.3]",266498,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,128,Barcelona,217,"['305d50be-8dff-4dd6-b78b-9229583176ea', '38cb72d5-a968-46d4-b36d-602055f78751']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:24:32.048,Carry,,2015/2016
,,,,,"[20.7, 13.6]",,,,,,,,,,,,3.498274,,,,,,,,,,,,,,,,91b84d9a-07b8-404c-b6ca-e5120278cf24,2789,,"[15.5, 14.0]",266498,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thomas Vermaelen,6332.0,Left Center Back,128,Barcelona,217,"['759556c3-7c47-44da-9d1b-66ac06d04d96', '91880dbe-1010-43a7-8aff-97ae0f58c16d']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:24:35.129,Carry,,2015/2016
,,,,,"[13.7, 35.6]",,,,,,,,,,,,1.509262,,,,,,,,,,,,,,,,6231732c-ce95-4fad-9d49-cf587bb661ed,2792,,"[10.2, 33.0]",266498,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,128,Barcelona,217,"['0ea6ca65-970b-4852-9205-4f1ea89d6fc2', 'f5430494-443c-404e-9079-f3bf6e787fc1']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:24:39.963,Carry,,2015/2016
,,,,,"[43.3, 29.1]",,,,,,,,,,,,2.189745,,,,,,,,,,,,,,,,f0da3621-179e-4956-a4a9-23b6249463d8,2795,,"[40.3, 30.1]",266498,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Samper Montaña,21229.0,Center Defensive Midfield,128,Barcelona,217,"['3e083df9-9bb9-4484-a766-e21e5544c89e', '58aaace6-0a59-4a6f-a6c8-0df5a293f1f7']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:24:43.094,Carry,,2015/2016
,,,,,"[52.3, 2.6]",,,,,,,,,,,,1.128049,,,,,,,,,,,,,,,,e9ecbd54-114e-4c6e-be87-c201c30dea30,2798,,"[50.4, 2.8]",266498,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,128,Barcelona,217,"['75c12110-75b6-40b6-89dc-0d29e1f22d0a', '8372472d-734c-4054-80ad-869f7f7ab86c']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:24:46.794,Carry,,2015/2016
,,,,,"[106.0, 4.7]",,,,,,,,,,,,1.939768,,,,,,,,,,,,,,,,947cec7a-b17f-43f0-9a37-c14aa2b598ce,2802,,"[106.9, 5.1]",266498,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Munir El Haddadi Mohamed,6616.0,Center Forward,128,Barcelona,217,"['7005e657-8ee5-43cb-a95c-15c88a904259', 'd044a038-c5e9-4edb-ab52-b7a7a201fa2c', 'dbe77288-6646-424f-8207-9e22de3c0ed8']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:24:51.606,Carry,True,2015/2016
,,,,,"[95.1, 13.6]",,,,,,,,,,,,1.080123,,,,,,,,,,,,,,,,f8cad40b-c3e3-47f7-b808-c1f6d89ca622,2805,,"[94.9, 11.6]",266498,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Left Center Midfield,128,Barcelona,217,"['1eceab62-ea7c-4a46-9e39-e4be8fb79541', 'bbef5536-0fc1-4e23-942a-9c822b663e62']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.721,Carry,,2015/2016
,,,,,"[95.8, 24.7]",,,,,,,,,,,,2.030772,,,,,,,,,,,,,,,,558cedc6-8d6c-422b-9d1d-4341c0404144,2808,,"[95.1, 22.1]",266498,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,128,Barcelona,217,"['898d6192-917c-4cc1-b283-447bcfb2a1fe', 'd577bab8-8b33-452f-b1db-c10e3d3d2384']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.622,Carry,,2015/2016
,,,,,"[85.4, 38.2]",,,,,,,,,,,,0.885511,,,,,,,,,,,,,,,,be0c75f3-d9b2-4c13-804e-13bc6f2fbac1,2811,,"[85.4, 38.2]",266498,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arda Turan,11094.0,Right Center Midfield,128,Barcelona,217,"['cbbf2d77-208a-4beb-97b0-456c4e9706b0', 'dae364d0-2599-41dd-becb-a942a83599d6']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.649,Carry,,2015/2016
,,,,,"[90.1, 47.6]",,,,,,,,,,,,3.0949,,,,,,,,,,,,,,,,d7d96f82-411f-4da3-b63d-3c77ece276bf,2815,,"[91.4, 57.8]",266498,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,128,Barcelona,217,"['3167169e-b0f2-4be9-a340-18cf77bdc89b', '4189823f-bdae-49c5-a1be-4678c4138ed8', '4a39d3f5-8dcf-4665-88b7-b6b8fc48a97b', 'd95d4bf6-21db-4b00-88b5-1b600c09179c']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:25:01.675,Carry,True,2015/2016
,,,,,"[68.2, 7.1]",,,,,,,,,,,,1.4395,,,,,,,,,,,,,,,,1bcce220-5c7a-49ac-9d71-dc9635fbb44e,2825,,"[64.7, 3.6]",266498,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,131,Barcelona,217,"['039e86b0-1ff6-4688-8e19-91a048d29b79', '3236d03a-5d4e-4618-97f7-b061be9ea62d', 'd82066dd-009a-4dc6-8d3c-8e48f3b0dda7']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.490,Carry,True,2015/2016
,,,,,"[72.3, 22.1]",,,,,,,,,,,,0.749226,,,,,,,,,,,,,,,,3c0f53aa-6640-489e-93e5-171273b26592,2830,,"[70.1, 19.7]",266498,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,131,Barcelona,217,"['1b57cb4e-f0e5-489e-b9b3-b9fc3363023f', '53fd1f44-a0c1-482f-8360-cb6d10572ac4', '6f661aa6-7261-4546-8510-d1c2e1f8d72c', '83f5b27f-e892-463c-a26e-aee89d506df1']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:26:13.988,Carry,True,2015/2016
,,,,,"[86.9, 19.0]",,,,,,,,,,,,2.691774,,,,,,,,,,,,,,,,f6afa06c-22c9-4dd1-b3ce-f751ce58def2,2833,,"[72.3, 22.1]",266498,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,131,Barcelona,217,"['456edffe-2480-495c-a1d3-2b6a46339dae', '53fd1f44-a0c1-482f-8360-cb6d10572ac4', '6f661aa6-7261-4546-8510-d1c2e1f8d72c', '83f5b27f-e892-463c-a26e-aee89d506df1']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.737,Carry,True,2015/2016
,,,,,"[106.0, 8.8]",,,,,,,,,,,,3.209176,,,,,,,,,,,,,,,,22987fe3-df0c-4282-b554-f82bdaf0511c,2836,,"[113.2, 3.8]",266498,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,131,Barcelona,217,"['16fc6c0a-47f2-4571-b5f2-641186332f48', 'e9d5c5ec-a38d-4ffd-ba13-7875cbcef6e6']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.265,Carry,,2015/2016
,,,,,"[100.6, 9.0]",,,,,,,,,,,,1.369554,,,,,,,,,,,,,,,,1a16f19c-99cc-4b9c-8a46-a1f43d77ff41,2839,,"[99.5, 15.6]",266498,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,131,Barcelona,217,"['de7b8b35-f0ab-4aed-b586-7097cc3b6684', 'ed798530-f158-470c-9929-a1964e6ca089']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:26:24.115,Carry,,2015/2016
,,,,,"[93.2, 9.9]",,,,,,,,,,,,1.307067,,,,,,,,,,,,,,,,44f7b80a-0373-40e4-8dc0-8bfaab31f983,2842,,"[93.2, 9.9]",266498,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,131,Barcelona,217,"['f7943d08-3f11-4feb-a216-77491466ad32', 'fb4f55d9-83cc-4559-a71b-f81c08ed2291']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:26:25.885,Carry,,2015/2016
,,,,,"[94.3, 14.7]",,,,,,,,,,,,1.280795,,,,,,,,,,,,,,,,1591e20f-80d7-4e14-9d39-5690797fcce7,2847,,"[91.9, 10.8]",266498,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,131,Barcelona,217,"['0e6b5fc5-b830-4ed9-9f41-f2b71bdc6b3d', '8a87a2d9-32cc-4d45-971e-31e065ad8236', 'e3d4e5a7-9fbc-48f4-a973-934fbf861e06']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:26:29.037,Carry,True,2015/2016
,,,,,"[14.1, 22.3]",,,,,,,,,,,,2.4206,,,,,,,,,,,,,,,,ffa64dd9-6e49-4940-a261-be82f6114c81,2854,,"[13.4, 29.3]",266498,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Midfield,131,Barcelona,217,"['09f1170f-6405-47fa-b017-efa8012809dc', '6eebcd10-7b6d-4074-810c-e826749cbd5a', '7b3490a7-6704-420e-8abd-e04ea414ef80']",34,,,,,,,,,,,,,,,,,Getafe,216,00:26:34.786,Carry,True,2015/2016
,,,,,"[83.2, 67.1]",,,,,,,,,,,,0.883268,,,,,,,,,,,,,,,,d70d70b2-b8cb-4b24-87c4-a54a624f260c,2860,,"[83.8, 66.5]",266498,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,131,Barcelona,217,"['06099bff-b0c7-46d6-ab82-6f0d5b399c16', '3efa4cbf-08b5-4afa-b8fa-1cbb6a396718', '961a1284-9a0c-4730-8e87-bdd3ff6fb0ca']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.207,Carry,True,2015/2016
,,,,,"[68.7, 38.0]",,,,,,,,,,,,3.942882,,,,,,,,,,,,,,,,9ace0322-8853-4f99-8faa-01063e166da8,2869,,"[55.6, 24.7]",266498,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Right Center Forward,132,Getafe,216,"['1961ecc0-f9cc-49df-b20e-7a848665ef9b', '2d6b2473-968c-42bd-a74d-176a6a07ac22', '97d3481c-8f79-407a-b9de-c96acf3ba26f']",50,,,,,,,,,,,,,,,,,Getafe,216,00:26:50.356,Carry,True,2015/2016
,,,,,"[76.8, 58.0]",,,,,,,,,,,,3.549383,,,,,,,,,,,,,,,,13f88bca-a10b-42e4-b3a4-9b33c381b4d1,2873,,"[67.4, 58.5]",266498,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Right Back,132,Getafe,216,"['8e68497d-455c-43f0-928f-92c064462f7d', 'c6262ff6-5025-47cb-bcbc-283ffccbc082']",56,,,,,,,,,,,,,,,,,Getafe,216,00:26:56.079,Carry,,2015/2016
,,,,,"[75.0, 41.5]",,,,,,,,,,,,0.579126,,,,,,,,,,,,,,,,7ec50e82-0387-4e2c-b3ea-81ac7beffdf4,2877,,"[72.6, 42.6]",266498,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Medrán Just,6736.0,Left Center Midfield,132,Getafe,216,"['50db9793-38f4-4763-a341-fc24d900475b', '7f423bee-4b75-49a2-9608-c82afddbc5de', 'f0745441-4dd2-4a53-baee-78ca4fbc9361']",1,,,,,,,,,,,,,,,,,Getafe,216,00:27:01.019,Carry,True,2015/2016
,,,,,"[85.3, 15.1]",,,,,,,,,,,,1.545617,,,,,,,,,,,,,,,,8ecedc37-74eb-4647-b380-1935c914fc96,2880,,"[85.7, 11.6]",266498,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Midfield,132,Getafe,216,"['188d0e34-8577-4bb9-82eb-437de3b9ea68', 'ff970019-5a8d-4e8a-bcca-d08664421837']",3,,,,,,,,,,,,,,,,,Getafe,216,00:27:03.608,Carry,,2015/2016
,,,,,"[75.7, 28.2]",,,,,,,,,,,,0.970119,,,,,,,,,,,,,,,,be79c311-4662-4580-acce-44497c621771,2883,,"[75.7, 28.2]",266498,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Medrán Just,6736.0,Left Center Midfield,132,Getafe,216,"['1d37e084-68ea-4b89-8f7b-1c654776d93a', 'a5b45bfa-266f-47f9-8471-8cdff7ea9c46']",6,,,,,,,,,,,,,,,,,Getafe,216,00:27:06.590,Carry,,2015/2016
,,,,,"[85.3, 36.0]",,,,,,,,,,,,0.3939,,,,,,,,,,,,,,,,f5cdf8b3-3647-4973-9f79-0a19a53baa53,2886,,"[85.3, 36.5]",266498,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Right Center Forward,132,Getafe,216,"['b94df63a-6b8e-42a4-ad49-823afe680d71', 'e3d48896-e71b-4c75-bb66-5f69aaa21232']",8,,,,,,,,,,,,,,,,,Getafe,216,00:27:08.515,Carry,,2015/2016
,,,,,"[73.1, 39.3]",,,,,,,,,,,,0.99483,,,,,,,,,,,,,,,,40f9b50e-1a16-4bbd-8d4e-42de88f4f272,2889,,"[72.6, 39.5]",266498,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Center Midfield,132,Getafe,216,"['0ee1e87f-14ba-4923-af52-24ee163450fd', 'a19f6ca4-fca2-4f0a-af44-d2bb86df937e']",10,,,,,,,,,,,,,,,,,Getafe,216,00:27:10.056,Carry,,2015/2016
,,,,,"[112.7, 23.4]",,,,,,,,,,,,6.35885,,,,,,,,,,,,,,,,d367849f-6ebb-40aa-ba6a-b7a965d6cd15,2892,,"[87.7, 6.0]",266498,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Midfield,132,Getafe,216,"['2aa7ad4d-2c52-465a-8c0d-64ff02571a94', 'af34537a-5edc-46a5-af37-7a53db0a4127']",12,,,,,,,,,,,,,,,,,Getafe,216,00:27:12.836,Carry,,2015/2016
,,,,,"[110.3, 14.0]",,,,,,,,,,,,0.508963,,,,,,,,,,,,,,,,d4ee394a-f506-4f83-8570-7c54ab550abe,2899,,"[110.3, 15.3]",266498,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdoul Karim Yoda,27092.0,Left Center Forward,133,Getafe,216,"['7a66cdb7-d9e3-4ced-b4ea-a3d7507dc78d', 'bb772a21-dd90-4008-9fc1-4523e519711e', 'ef05ba51-5580-4371-a352-3266d4f4ba35']",49,,,,,,,,,,,,,,,,,Getafe,216,00:27:49.085,Carry,True,2015/2016
,,,,,"[19.6, 65.8]",,,,,,,,,,,,0.766103,,,,,,,,,,,,,,,,28865212-3143-4ffe-a08f-bba211b267cf,2906,,"[17.6, 66.9]",266498,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Samper Montaña,21229.0,Center Defensive Midfield,133,Getafe,216,"['85dd50c1-9215-4637-8620-2238ceeaff32', 'ba0ebcd9-ba8a-413a-a7ac-2f3c88654be0', 'fed3a687-8ba7-4e49-8c4f-a431a3726171']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:27:52.087,Carry,True,2015/2016
,,,,,"[69.4, 16.9]",,,,,,,,,,,,1.2445,,,,,,,,,,,,,,,,78b64142-7064-4062-9335-effb78863b78,2910,,"[67.8, 15.8]",266498,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Vergini,27403.0,Right Center Back,133,Getafe,216,"['87b67e2b-70dd-4768-b446-fb92a4c7251b', '8be3d1d2-727a-4182-a6db-5223421742c8']",56,,,,,,,,,,,,,,,,,Getafe,216,00:27:56.450,Carry,,2015/2016
,,,,,"[61.3, 9.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,d34564cb-b6c5-411a-bb97-132cd17a8d9c,2913,,"[61.3, 9.7]",266498,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emiliano Daniel Velázquez Maldonado,17054.0,Left Center Back,133,Getafe,216,"['944a59c2-2896-427c-a7dc-3b23f647449b', 'c569fd9b-b18d-40bf-aabc-1c3a62019fd2']",58,,,,,,,,,,,,,,,,,Getafe,216,00:27:58.704,Carry,,2015/2016
