50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.693,,,,,,,,,,,,,,3726e599-0753-427e-913d-18a690c55748,125,,"[95.4, 64.3]",70284,2,,,,0.56370604,,Right Foot,,,"[114.7, 76.5]",,Ground Pass,,22.832651,,,,,Arda Turan,11094.0,,,,,,,1,From Throw In,Adrián López Álvarez,6735.0,,Right Wing,5,Atlético Madrid,212,"['c4cf60b1-19a9-4763-9860-f2f1c9caad7a', 'e6f78a96-3be2-4c50-94d8-383b1fb4796f']",9,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:09.127,Pass,True,2012/2013
,,,,,,,,,,,,,,,,0.527792,,,,,,,,,,,,,,12f1dddd-b4a6-4308-8b42-7f7fc1665edd,128,,"[114.7, 76.5]",70284,2,,,,-2.03937,,Right Foot,,,"[110.6, 68.4]",,Ground Pass,,9.078547,,,Incomplete,,Gabriel Fernández Arenas,6384.0,,,,,,,1,From Throw In,Arda Turan,11094.0,,Left Wing,5,Atlético Madrid,212,"['70ca73fc-0744-4e53-9394-748bc1962eaa', 'bdad181d-ce88-4c8d-b262-b654fd5a3d6b']",14,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:14.871,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.6816,,,,,,,,,,,,,,a45f4e37-ec15-4115-b555-5bd5dd77ccca,136,,"[9.7, 5.7]",70284,2,,,,0.025856305,,Left Foot,,,"[32.9, 6.3]",,High Pass,,23.207758,,,Incomplete,,Cristian Tello Herrera,6658.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,,Left Center Midfield,6,Barcelona,217,"['09677ba9-6670-4e3b-8381-e475ea5056a4', 'f1b70dc0-d241-40e3-a31d-10cf2fa5a604']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.329,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.521599,,,,,,,,,,,,,,09677ba9-6670-4e3b-8381-e475ea5056a4,138,,"[88.1, 74.7]",70284,2,,,,0.19592713,,Other,,,"[101.2, 77.3]",,Low Pass,,13.355523,,,Incomplete,,Arda Turan,11094.0,,,,,,Recovery,1,Regular Play,Juan Francisco Torres Belén,6375.0,,Right Back,6,Barcelona,217,"['63dc3952-10c2-45e8-ba3c-d1d4ad831e5e', 'a45f4e37-ec15-4115-b555-5bd5dd77ccca', 'dca792e7-9dd2-4e6f-a78c-fdd7f9fcade3']",20,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:20.010,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.8517,,,,,,,,,,,,,,0e676c7c-fd4a-45d4-8ee7-8f86fca2fb83,142,,"[19.8, 6.1]",70284,2,,,,0.3529904,,Left Foot,,,"[31.2, 10.3]",,Ground Pass,,12.149074,,,,,Cristian Tello Herrera,6658.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,6,Barcelona,217,['ac440c5f-d1c9-4643-801d-26dc740f7bca'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.588,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.885723,,,,,,,,,,,,,,7f1bd6cf-cac3-4afe-be27-17c49d12e753,147,,"[32.9, 10.3]",70284,2,True,,,1.2138844,,Left Foot,,,"[39.5, 28.0]",,Ground Pass,,18.890474,,,,,Adriano Correia Claro,22102.0,,,,,,Free Kick,1,From Free Kick,Jordi Alba Ramos,5211.0,,Left Back,7,Barcelona,217,['473ab0c5-9827-4467-9ef2-5ffd60924e22'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.754,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.119,,,,,,,,,,,,,,64b8d842-3a31-41ee-afa5-eb00acb1e89c,149,,"[41.1, 29.3]",70284,2,,,,0.7531513,,Right Foot,,,"[47.5, 35.3]",,Ground Pass,,8.772685,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,,Left Center Back,7,Barcelona,217,['a60d48c5-575f-47c5-a55b-1887c40bfe28'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.601,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.205434,,,,,,,,,,,,,,8c4b6886-dd79-4092-90ed-b8452d69c6eb,152,,"[47.5, 36.2]",70284,2,,,,1.4667776,,Right Foot,,,"[49.4, 54.4]",,Ground Pass,,18.298906,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,,Center Defensive Midfield,7,Barcelona,217,['4132b9a6-c609-4941-bef6-7f9314bd9a45'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.087,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.733492,,,,,,,,,,,,,,71ebdd4c-7389-4a18-af17-6d1fb508bf14,155,,"[49.2, 55.9]",70284,2,,,,0.8559331,,Right Foot,,,"[66.3, 75.6]",,Ground Pass,,26.086395,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,,Right Center Midfield,7,Barcelona,217,['9375d4ca-1ac1-4669-aeb8-72409a6e9280'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.065,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.2267,,,,,,,,,,,,,,b7004598-6adb-463c-8f0a-ebc228bc3040,158,,"[70.9, 76.9]",70284,2,,,,-2.5712094,,Right Foot,,,"[60.3, 70.1]",,Ground Pass,,12.593649,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,,Right Back,7,Barcelona,217,['b5ca28b7-b203-4679-a6b6-4fc2e081542c'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.061,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.5608,,,,,,,,,,,,,,af13a1ec-648c-4c6d-9c67-a48270a39afc,161,,"[66.9, 71.1]",70284,2,,,,-1.1189824,,Right Foot,,,"[70.2, 64.3]",,Ground Pass,,7.558439,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,,Right Center Midfield,7,Barcelona,217,['c0235289-ece4-42b4-b985-ae00fd56084e'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.361,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.9024,,,,,,,,,,,,,,60e1d656-4867-4dd4-8a3c-17c4971e96b8,164,,"[68.1, 64.3]",70284,2,,,,2.4424,,Left Foot,,,"[59.3, 71.7]",,Ground Pass,,11.497826,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,7,Barcelona,217,['d30fd6ad-fd7f-4915-9ae9-acaf56c18e87'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.962,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.1224,,,,,,,,,,,,,,2f3b3966-5635-43ba-a20f-40e625ab6210,167,,"[59.3, 71.7]",70284,2,,,,0.5144513,,Right Foot,,,"[68.5, 76.9]",,Ground Pass,,10.567876,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,,Right Center Midfield,7,Barcelona,217,['631f30db-1dc2-44fc-b8d2-e2fced9254dc'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.832,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.9488,,,,,,,,,,,,,,c255b1d3-d34b-4069-9efe-a7f49f01fadb,171,,"[68.5, 76.9]",70284,2,,,,-3.1096036,,Right Foot,,,"[56.0, 76.5]",,Ground Pass,,12.506398,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,,Right Back,7,Barcelona,217,['377065cc-5d74-408e-8528-80ee416f2512'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.721,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.731,,,,,,,,,,,,,,fca1dd6f-503b-415e-b8dc-cc3be2aa1164,174,,"[56.7, 73.9]",70284,2,,,,-2.2861984,,Right Foot,,,"[44.1, 59.4]",,Ground Pass,,19.209633,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,,Right Center Midfield,7,Barcelona,217,['f9b2d970-3909-43ca-99b0-73bf96535a53'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.921,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.8462,,,,,,,,,,,,,,17c5adb9-8fa6-4171-a1d6-51679688f634,177,,"[47.3, 55.6]",70284,2,,,,-1.3245862,,Right Foot,,,"[56.9, 17.4]",,Low Pass,,39.387814,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,,Right Center Back,7,Barcelona,217,['ced8716e-ca6a-4108-bcd9-32dfe6b61d97'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.212,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.485927,,,,,,,,,,,,,,36d07bfd-0dbb-40d5-bf04-ffdfaa922ea2,180,,"[67.7, 17.4]",70284,3,,,,-0.4664024,,Left Foot,,,"[82.2, 10.1]",,Ground Pass,,16.233915,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,,Left Back,7,Barcelona,217,['de9fbeda-75db-463f-836d-57a0c43bb1e9'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.623,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.1489,,,,,,,,,,,,,,78a3d624-56b5-423a-883c-b373a7bc18ba,183,,"[78.1, 13.5]",70284,3,,,,1.7263912,,Right Foot,,,"[74.9, 33.9]",,Ground Pass,,20.649456,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,,Left Center Midfield,7,Barcelona,217,['0f28ee4e-ad25-4d15-959e-f779665434e5'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.756,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.8713,,,,,,,,,,,,,,85ce29d6-ab8e-4683-b677-8b82d848cc30,186,,"[74.9, 33.9]",70284,3,,,,-1.9936502,,Right Foot,,,"[71.3, 25.9]",,Ground Pass,,8.772685,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,,Right Center Midfield,7,Barcelona,217,['437d7039-3c6b-40e1-8ec7-de1ea8f2aca1'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.912,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.0936,,,,,,,,,,,,,,72dad9b5-7a91-4e53-84b0-3a4a9129f966,192,,"[57.4, 49.7]",70284,3,,,,-1.0516502,,Left Foot,,,"[62.2, 41.3]",,Ground Pass,,9.674709,,,Incomplete,,Radamel Falcao García Zárate,3445.0,,,,,,Recovery,1,From Free Kick,Gabriel Fernández Arenas,6384.0,,Right Center Midfield,7,Barcelona,217,"['58a7e4aa-6511-433e-900c-087dad0c0edc', '624eea63-d649-4343-ab36-05a2fc5ce749', '9a3d3b07-adbd-4fb2-ac1d-2c2db2aa6c4b']",9,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:09.269,Pass,True,2012/2013
,,,,,,,,,,,,,,,,3.0837,,,,,,,,,,,,,,58a7e4aa-6511-433e-900c-087dad0c0edc,194,,"[58.8, 39.7]",70284,3,,,,2.278401,,Right Foot,,,"[38.1, 63.9]",,Ground Pass,,31.845407,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Recovery,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,,Right Center Midfield,7,Barcelona,217,"['05e0a3ff-49f9-4bfd-a668-e9ed0182fb2d', '72dad9b5-7a91-4e53-84b0-3a4a9129f966']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.363,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.641325,,,,,,,,,,,,,,99a6a2b9-bb5f-4fe0-b6d6-156b44dada71,196,,"[38.9, 63.2]",70284,3,,,,0.48624262,,Right Foot,,,"[59.9, 74.3]",,Ground Pass,,23.753105,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,,Right Center Back,7,Barcelona,217,['2fe83833-46fd-4777-9ade-037b545642ae'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.446,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.446803,,,,,,,,,,,,,,50375689-3486-421c-a0ea-7ba66442f570,206,,"[49.5, 7.7]",70284,3,,,,0.25228542,,Right Foot,,,"[72.0, 13.5]",,Low Pass,,23.235533,,,,,Radamel Falcao García Zárate,3445.0,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,,Left Center Midfield,8,Atlético Madrid,212,['63405c92-585d-45aa-81d8-7832f0ff633f'],22,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:22.202,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.292582,,,,,,,,,,,,,,bb028eb6-d683-4e43-9829-05260f355916,210,,"[70.0, 10.5]",70284,3,,,,-1.5308176,,Right Foot,,,"[70.3, 3.0]",,Ground Pass,,7.5059977,,,,,Arda Turan,11094.0,,,,,,,1,Regular Play,Radamel Falcao García Zárate,3445.0,,Center Forward,8,Atlético Madrid,212,"['0b79c668-0bdb-4ec3-b15d-2a45c5587790', '48b63404-1501-4fe2-a74a-5e3374b23a9b']",24,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:24.417,Pass,True,2012/2013
,,,,,,,,,,,,,,,,0.548884,,,,,,,,,,,,,,78a8ef6b-1254-4302-ad7d-c439bcf2b9b1,212,,"[70.3, 3.0]",70284,3,,,,0.36625555,,Left Foot,,,"[77.6, 5.8]",,Low Pass,,7.8185678,,,Incomplete,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,,Left Wing,8,Atlético Madrid,212,['8374630e-246f-4c92-8108-4560289e42d1'],25,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:25.709,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.0954,,,,,,,,,,,,,,8e1a1adb-82b5-4f72-89c5-0c20f01c5f23,215,,"[39.7, 73.7]",70284,3,,,,-1.5707964,,Left Foot,,,"[39.7, 66.2]",,Ground Pass,,7.5,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,,Right Center Midfield,9,Barcelona,217,['3936e350-52bf-44ea-a659-d7abb6e3f5bc'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.443,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.9456,,,,,,,,,,,,,,7c90e05e-0ab4-4db9-a578-3cfff84a4434,218,,"[40.9, 55.0]",70284,3,,,,-1.2138844,,Right Foot,,,"[47.5, 37.3]",,Ground Pass,,18.890474,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,,Center Defensive Midfield,9,Barcelona,217,['5f564f5e-1c77-4309-b141-315dde2c2b30'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.534,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.213,,,,,,,,,,,,,,d27eb3a8-12cc-4baa-a7ee-46f7e77675ad,221,,"[47.5, 37.3]",70284,3,,,,2.1774015,,Right Foot,,,"[44.1, 42.2]",,Ground Pass,,5.964059,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,,Left Center Midfield,9,Barcelona,217,['2399aaa3-81aa-4acb-b878-82b00f783e97'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.481,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.1918,,,,,,,,,,,,,,af9d5c5b-dcfd-46fe-b28a-b8d765cd3732,223,,"[45.1, 42.4]",70284,3,,,,-1.3421094,,Right Foot,,,"[50.5, 19.2]",,Ground Pass,,23.82016,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,,Center Defensive Midfield,9,Barcelona,217,['8bb8683d-260e-45bd-8103-55e9443fd49c'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.694,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.299,,,,,,,,,,,,,,58e215db-c3ad-470d-8fa7-c8d53af239e4,226,,"[58.0, 7.7]",70284,3,,,,1.7294515,,Left Foot,,,"[56.0, 20.2]",,Ground Pass,,12.658989,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,9,Barcelona,217,['711b5003-cd62-44d4-ab5a-16f94a9abe30'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.827,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.8087,,,,,,,,,,,,,,474fb1ef-1c93-431c-b844-7d2334b171fc,229,,"[54.8, 19.9]",70284,3,,,,1.3063079,,Right Foot,,,"[57.4, 29.5]",,Ground Pass,,9.945853,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,,Left Center Midfield,9,Barcelona,217,['5978271a-88b8-4cd6-b989-29297297e7bb'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.594,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.2974,,,,,,,,,,,,,,e674d355-1014-4dc3-98ff-43ae20e202c7,231,,"[57.4, 29.5]",70284,3,,,,2.8018491,,Right Foot,,,"[45.8, 33.6]",,Ground Pass,,12.303251,,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,,Center Defensive Midfield,9,Barcelona,217,['79ed3baa-e4be-4949-8f2c-604d4f940d17'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.403,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.9936,,,,,,,,,,,,,,93788ed5-c8fb-47b8-8450-4ab2418e857c,234,,"[43.4, 36.2]",70284,3,,,,1.1824776,,Right Foot,,,"[52.4, 58.2]",,Ground Pass,,23.769728,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,,Left Center Back,9,Barcelona,217,['8bbf70ed-e99f-4211-a037-f81dc17e816d'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.188,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.1468,,,,,,,,,,,,,,7b718d67-5ee6-45cd-bf25-1e0db5fdb1a8,237,,"[67.3, 54.6]",70284,3,,,,-1.7933263,,Right Foot,,,"[58.0, 13.5]",,High Pass,,42.139057,,,,,Jordi Alba Ramos,5211.0,,,True,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,,Right Center Back,9,Barcelona,217,['02a48875-7180-40b2-9eb1-f49f0d64cf87'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.163,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.204239,,,,,,,,,,,,,,4b1551df-a6e2-44ab-afb0-4b42fcccea77,240,,"[66.3, 15.0]",70284,3,,,,1.3633001,,Left Foot,,,"[69.5, 30.2]",,Ground Pass,,15.533191,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,9,Barcelona,217,['010cec22-2788-4938-9a32-92351f45d4df'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.056,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.7425,,,,,,,,,,,,,,13eab498-9b5f-4830-bdf4-228f112fbbb2,244,,"[71.3, 34.5]",70284,3,,,,1.9153349,,Left Foot,,,"[63.8, 55.4]",,Ground Pass,,22.204954,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,,Center Defensive Midfield,9,Barcelona,217,"['4ecbe136-6c90-4574-9224-546ed80ca3e7', '66ba0ba1-9912-43be-8699-1f3d35db6dfd']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.862,Pass,True,2012/2013
,,,,,,,,,,,,,,,,1.481309,,,,,,,,,,,,,,406f129d-99c3-4399-99dd-efec19f22d8d,247,,"[64.2, 55.6]",70284,3,,,,0.65957475,,Right Foot,,,"[87.8, 73.9]",,Ground Pass,,29.863857,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,,Right Center Back,9,Barcelona,217,['28a6e8b0-1518-4a13-901e-3dba6aede9b4'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.367,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.0157,,,,,,,,,,,,,,3ed68aa2-d0df-4ae0-95f4-ecc2269f30f8,250,,"[87.8, 73.9]",70284,4,,,,-1.8873656,,Right Foot,,,"[84.0, 62.3]",,Ground Pass,,12.206555,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,,Right Back,9,Barcelona,217,['5123f12d-7d86-4bcb-bbfe-e5ec799f2647'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.105,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.7958,,,,,,,,,,,,,,95c1eb8f-fbf4-477f-b19c-dfe7aff0d5ec,254,,"[84.4, 59.6]",70284,4,,,,-0.9263262,,Left Foot,,,"[96.8, 43.1]",,Low Pass,,20.640009,,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,,Right Center Midfield,9,Barcelona,217,"['c1dc0511-0fec-4adb-ab00-a1202066fe04', 'e7fbb3a9-0bee-42ff-861e-d72f8191a0c3', 'f8ec5a66-cd9c-4aef-a30a-710c2773ad4e']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.982,Pass,True,2012/2013
,,,,,,,,,,,,,,,,0.9872,,,,,,,,,,,,,,12f74b1c-d96d-4247-b414-0855bf6f95c5,259,,"[58.0, 23.4]",70284,4,,,,0.305125,,Left Foot,,,"[70.7, 27.4]",,Ground Pass,,13.315029,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,,Left Center Back,9,Barcelona,217,['88f197d9-1122-46b0-86c3-76b0fffab419'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.090,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.2178,,,,,,,,,,,,,,ae96dbdd-c3ee-4ed2-a912-77a1f2814455,262,,"[72.7, 10.5]",70284,4,,,,-0.07393904,,Right Foot,,,"[78.1, 10.1]",,Low Pass,,5.4147944,,,Incomplete,,Cristian Tello Herrera,6658.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,,Left Center Midfield,9,Barcelona,217,"['9799e078-6fb5-4d5e-ba00-265721d8e463', 'f233acd8-8060-4462-b7ad-8d0e5f66d053']",12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.245,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.7279,,,,,,,,,,,,,,19af6c70-7d07-4c46-9996-95335fd05363,267,,"[37.5, 62.2]",70284,4,,,,-1.6288705,,Right Foot,,,"[37.0, 53.6]",,Ground Pass,,8.614523,,,,,Tiago Cardoso Mendes,20669.0,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,,Right Back,10,Atlético Madrid,212,['bd350640-c518-4493-8238-363d43dd455b'],15,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:15.447,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.916852,,,,,,,,,,,,,,f45df020-c5ba-47a7-8636-222a268b879b,271,,"[40.5, 51.0]",70284,4,,,,-1.3436048,,Right Foot,,,"[44.8, 32.4]",,Ground Pass,,19.090574,,,,,Arda Turan,11094.0,,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,,Center Defensive Midfield,10,Atlético Madrid,212,['6388f820-af43-4aff-8f71-864be851b95d'],18,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:18.114,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.146708,,,,,,,,,,,,,,f3f91056-ab96-4843-8dc3-46303e8ae173,275,,"[45.7, 32.0]",70284,4,,,,0.11909188,,Right Foot,,,"[57.4, 33.4]",,Ground Pass,,11.783463,,,,,Jorge Resurrección Merodio,5199.0,,,,,,,1,Regular Play,Arda Turan,11094.0,,Left Wing,10,Atlético Madrid,212,"['b3d6a289-d7b8-4cb7-90ed-6d3bf71290a2', 'cedd28a8-cec0-4315-80c1-508438a5fbd7']",19,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:19.899,Pass,True,2012/2013
,,,,,,,,,,,,,,,,1.511008,,,,,,,,,,,,,,42b5510d-b0ae-4db5-922e-ab12a4a40b49,278,,"[57.4, 33.4]",70284,4,,,,-1.5168917,,Right Foot,,,"[58.9, 5.6]",,Ground Pass,,27.840439,,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,,Left Center Midfield,10,Atlético Madrid,212,['88d05c47-4a24-41d0-b22f-49bff828ee4e'],21,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:21.126,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.591376,,,,,,,,,,,,,,b0deabf0-5093-42cd-bc2b-74766e090bab,282,,"[65.2, 2.8]",70284,4,,,,2.8600214,,Left Foot,,,"[53.1, 6.3]",,Ground Pass,,12.596031,,,,,Jorge Resurrección Merodio,5199.0,,,,,,,1,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,,Left Back,10,Atlético Madrid,212,"['830e2e74-2a9a-46f4-ab5b-9151c7ef87c1', 'efec25d2-f1f2-4622-8a38-c444d43269de']",25,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:25.307,Pass,True,2012/2013
