50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,341ac2b8-e626-4ce8-8331-c4037b8feacf,2732,,"[96.2, 40.4]",266892,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,158,Barcelona,217,['6e8127d5-f2eb-46a1-bf12-b960dc996671'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:23:02.133,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea6f815e-130f-43ae-8deb-c5de4287ce2e,2736,,"[4.9, 38.6]",266892,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,158,Barcelona,217,['76b31dad-3fc0-4aee-8f63-cc68e0ecb919'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:23:04.685,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a6e5c1f-e26c-414c-af8c-063079291d63,2739,,"[52.4, 4.8]",266892,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Left Wing,158,Barcelona,217,['0df1e1e8-ea35-4b03-87ac-6faae48983da'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.938,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260ca2b-eeb2-4ed1-8150-c2f28b04cecd,2743,,"[48.3, 77.2]",266892,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,159,Athletic Club,215,['55fa429a-83dd-42c3-b637-cc66274ba0bf'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:23:17.178,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f220a2d7-3132-41fe-a425-b7aa1bede854,2745,,"[55.1, 76.4]",266892,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,159,Athletic Club,215,['f1791a46-f8a9-4d6e-9ca8-33cf4704433c'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:23:29.086,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9f5edf4-b446-4623-b29c-b60daf435917,2748,,"[85.7, 27.2]",266892,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,159,Athletic Club,215,['2b57fe76-a5fe-4f23-88ee-5b0fc8e18afd'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:23:33.967,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a37c0bd-4683-4adb-ad96-3b9c3daf081a,2750,,"[90.4, 6.8]",266892,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Markel Susaeta Laskurain,6390.0,Left Wing,159,Athletic Club,215,['b973ca11-e8f8-4cbf-97f4-b2271ed93e12'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:23:35.201,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6578d01e-be05-478b-8298-b959fa88275e,2755,,"[5.6, 62.6]",266892,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,160,Barcelona,217,['6cfe5b1d-2ad7-4d1b-a611-f1ebe3144fef'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:24:09.750,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ec3d445-d7ba-4653-a299-de24229f9e79,2759,,"[4.7, 43.0]",266892,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,160,Barcelona,217,"['552df56c-c327-4f17-88e0-1bde87c973e5', '61fdb82c-3ab4-4aea-925d-90026fff0930']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:24:12.232,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b19a23d2-31c7-42b5-b98c-92d84fd2fb69,2762,,"[13.1, 17.4]",266892,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,160,Barcelona,217,['d3fc2fa6-29de-4b5e-9bdf-e99ce64dba3b'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:24:15.068,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fe33ea3-9670-429b-950f-289c5bfbd153,2764,,"[23.4, 2.2]",266892,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,160,Barcelona,217,['f78b048b-dac3-49de-811b-1d21aa9ed8f2'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:24:16.773,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2986dc2e-8a82-4e86-baeb-7326a5de9a41,2767,,"[29.5, 22.0]",266892,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,160,Barcelona,217,['177e98e5-311e-45e6-a2f2-5e74c5861b5a'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.261,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39d86232-b0db-470e-91e0-cd81cb50c50a,2771,,"[83.7, 7.5]",266892,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arda Turan,11094.0,Left Wing,160,Barcelona,217,['1bcf9a64-1aac-4326-91e2-b061ac1a4268'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:24:25.896,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82920357-602d-435c-ad3b-68577c90c5f9,2775,,"[101.2, 31.2]",266892,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,160,Barcelona,217,['d26fd7e0-c60e-4e30-bafb-8de09788e7b3'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.751,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71ccb12a-b8e1-49b5-b9db-79710684eded,2778,,"[97.2, 35.9]",266892,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,160,Barcelona,217,['c0d99840-161c-403a-8d71-a7503b16663d'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:24:30.059,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7459f74e-6d0a-428b-b49b-3d6a1e0f7919,2784,,"[56.2, 32.9]",266892,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,162,Barcelona,217,['012fe445-9e21-4b87-b327-b93689e637e0'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.333,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd28f528-6771-4d2f-9dcd-a6d06d9b2f8d,2788,,"[59.4, 20.9]",266892,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Left Wing,162,Barcelona,217,['e4b5f46c-fddd-4b5a-b324-fc2b70cc42ef'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:25:00.781,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676c6207-0ea5-4fdc-b475-b75bd7d8c128,2793,,"[13.0, 45.5]",266892,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,162,Barcelona,217,['ee5adde3-d25e-4282-9e62-235ca882657e'],5,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:05.587,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cdbeeab-c802-435c-a093-0a177da60a74,2801,,"[17.3, 45.5]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,163,Barcelona,217,['894a502e-7a44-427d-983e-491b089bd91b'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:26:12.962,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,024da28b-2f5b-4c69-bed7-e25eebbb6b6d,2804,,"[23.2, 19.9]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,163,Barcelona,217,['15b266a7-c2b2-44fe-a131-8262d9e4f744'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:26:15.538,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d27671d4-7c86-4a0d-8640-09fa533c3c43,2808,,"[8.1, 39.9]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,163,Barcelona,217,"['4a58822e-366f-44e0-bd14-15ab02ecbf66', '7f86ab71-f2ba-4599-9ef9-af38bd169c77']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:26:19.515,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daec8568-8bab-48d2-8abf-2547cd4ac350,2811,,"[11.7, 62.4]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,163,Barcelona,217,['118d4cce-0fde-47f8-b98a-a73933686d52'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:26:21.227,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c7df68f-a28a-4773-9b6f-435ce0627329,2815,,"[28.9, 49.5]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,['52e825e3-35f1-45c6-9acc-1140d2f39f03'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:26:24.544,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2913555-8c7f-495c-886d-ecbef4d11760,2818,,"[43.0, 72.9]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,163,Barcelona,217,['9b334dac-363d-4666-940e-3ab7c8e6525f'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:26:26.080,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f002e07-d2fd-4e83-bec1-f392db895fb6,2822,,"[62.7, 77.5]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,163,Barcelona,217,"['48a32e95-1b69-4dc6-8002-5ce2054a929a', 'a668e869-daed-4d5d-8ec5-c169c1e81382']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:26:28.668,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3e7ebb9-767b-4ff5-a08c-d771b9ad57a4,2826,,"[55.8, 53.7]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,['1d5e7f79-f580-497b-aee3-9a191f1bdcac'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:26:33.065,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3d96035-8e85-46e6-8d22-eac038b8d775,2830,,"[66.7, 45.7]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,163,Barcelona,217,"['d142478d-9c70-406e-aa20-5bca194939e1', 'fcfdba9c-9365-49f2-b11a-26592abf6aa1']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:26:35.219,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbccc761-9a6f-4070-8ee9-f8e847019b36,2834,,"[68.6, 3.5]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,163,Barcelona,217,['108831eb-8eb9-48f4-875a-b4718b6e651d'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.160,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6ee793a-7950-454e-acfa-a06b5417ae6c,2837,,"[65.7, 14.2]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,163,Barcelona,217,['31336535-ecaa-4e94-bf81-3a965575680b'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:26:44.030,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c457fcb-e58a-4620-8677-18f6d97e4b46,2840,,"[90.3, 3.1]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arda Turan,11094.0,Left Wing,163,Barcelona,217,['ed7b6000-fedb-4f6f-ba74-b988f4a34848'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.738,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a841510-02f4-4878-9849-9d62f37b24f0,2843,,"[78.5, 13.0]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,163,Barcelona,217,['7ddffb25-0cd9-427e-bec9-ca6977e03a68'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.850,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e82d0604-fa10-4051-928a-1ee25d428f5c,2846,,"[71.6, 37.3]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,['7c60f631-dc7b-4bcb-9a3a-0d25a3eb54e3'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:26:53.875,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31e6fb94-b434-40b5-90b9-34172f298145,2849,,"[75.1, 59.6]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,163,Barcelona,217,['9754b341-efda-436b-b1bb-a8f1166ab181'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:26:56.690,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6679135-e9d8-464c-8cda-e438c46e4033,2852,,"[73.7, 45.3]",266892,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,['420fdba0-aa40-44d4-85ba-93a43667abd0'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.229,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35ab2410-bffb-482e-80e8-e140ca808061,2855,,"[109.0, 27.9]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arda Turan,11094.0,Left Wing,163,Barcelona,217,['5ee7df96-8585-4afe-8dce-6c1661cf9895'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:27:01.613,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a323b46-297e-41fe-a6c9-47baed324781,2860,,"[19.3, 23.0]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikel Balenziaga Oruesagasti,6789.0,Left Back,164,Athletic Club,215,['67b0c8bf-02a7-473b-a425-e2dd7a8fee79'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:06.635,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c866060c-a5a7-45c0-9bfc-d2f3eb94f1ea,2862,,"[48.5, 7.5]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Markel Susaeta Laskurain,6390.0,Left Wing,164,Athletic Club,215,['5111d402-e40f-4049-b6d7-46f7bf90a199'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:11.754,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c64e3bd5-f1f6-4f47-b13c-6c6ca96c88b8,2864,,"[41.8, 28.3]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,164,Athletic Club,215,['632d7189-6ec0-4e6c-ba6e-72e19320f762'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:14.186,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30c78fe7-e4a2-4484-91db-bc36c75dc67f,2867,,"[54.6, 41.1]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikel Vesga Arruti,6667.0,Right Center Midfield,164,Athletic Club,215,['c4cc6187-6489-4e39-bb31-4e88c5fba22c'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:18.545,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e8f48eb-cb0a-4e95-8547-ae1d52516a99,2870,,"[54.8, 25.9]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,164,Athletic Club,215,['b11d4933-1236-4344-8ec2-a2d03cf963a5'],19,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:19.730,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63469d1b-dad7-4dd0-bb7b-e9553baaa8c1,2873,,"[48.3, 50.7]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Eneko Bóveda Altube,6386.0,Right Center Back,164,Athletic Club,215,['39070cca-4723-4d7d-b1f9-510fb6ad08b5'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:22.420,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aea4e0d1-8208-41d1-9f6d-2b741ba848d3,2876,,"[59.3, 70.9]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Óscar de Marcos Arana,6649.0,Right Back,164,Athletic Club,215,['9060a0a3-47d0-4f3d-83cc-56e9e6bb1c81'],24,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:24.696,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd116e6c-a90b-436b-af80-db108dd5cca2,2880,,"[77.5, 78.5]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Iñaki Williams Arthuer,6393.0,Right Wing,164,Athletic Club,215,"['9a2237e3-17e6-4df4-8928-17db1f6f1fcc', 'e62e13d1-60b3-4fd9-b67a-eecf5a6c892b']",27,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:27.653,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08162e08-6fc0-4dab-9c83-75994aefc864,2885,,"[19.9, 14.9]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Javier Alejandro Mascherano,5506.0,Left Center Back,164,Athletic Club,215,"['0b0e57da-9392-4943-b99f-5edd4eacc2bf', 'e094b9f5-614e-423a-b83b-d6c75a3ef050']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:27:30.480,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475004d0-9001-4cad-a0bc-a34adb477439,2888,,"[70.2, 76.4]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Óscar de Marcos Arana,6649.0,Right Back,164,Athletic Club,215,['023df4b6-63c8-45ec-8049-7c0a1581cb47'],34,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:34.438,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c44556c7-676a-4d4b-aeb6-422fe6aaad85,2891,,"[66.2, 55.8]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikel Vesga Arruti,6667.0,Right Center Midfield,164,Athletic Club,215,['cf4e9a36-2bc9-4e61-96d4-c35afea8780a'],37,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:37.286,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c01bf20-f526-4c58-a051-586e63a717d8,2894,,"[85.7, 40.2]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aritz Aduriz Zubeldia,6394.0,Center Forward,164,Athletic Club,215,['8e12cbee-d4fe-4114-ad75-5b5a6850f2d5'],40,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:40.658,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dea4f98-4964-4a53-826d-e4fa177a4463,2897,,"[72.3, 11.0]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikel Balenziaga Oruesagasti,6789.0,Left Back,164,Athletic Club,215,['96801e4c-e5ad-43d4-803e-3837e63702e4'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:43.566,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cfc581b-7e89-40ae-ae01-38dd4f3aa320,2900,,"[84.9, 2.0]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Markel Susaeta Laskurain,6390.0,Left Wing,164,Athletic Club,215,['41f32889-216c-468a-bb43-e6df165442a8'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:46.000,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8973f972-3e4e-4167-9496-7a137a7a6e15,2904,,"[65.6, 6.0]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikel Balenziaga Oruesagasti,6789.0,Left Back,164,Athletic Club,215,['b380b295-c443-441d-b841-c0c55206d5b0'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:52.032,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb2d4f50-5051-4fad-8d51-5721177cc8bb,2907,,"[58.8, 11.7]",266892,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aymeric Laporte,4353.0,Left Center Back,164,Athletic Club,215,['0198903d-19b2-4dd7-9865-2d0e4d8ec5a6'],54,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:54.134,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a29c50f3-8a31-4184-b658-5a7daa8b8028,2912,,"[83.6, 15.0]",266892,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,165,Athletic Club,215,['97619597-7b7a-4e81-8bbe-9788730e78b1'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:11.398,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,02655409-b604-4b4f-adb6-09b1459913ab,2915,,"[96.2, 63.8]",266892,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,165,Athletic Club,215,['d77c5832-f13e-4d06-89e4-6912c78e7830'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:15.479,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5deaf15a-b0cc-4ae4-b924-28b0c37d76f8,2919,,"[93.8, 3.5]",266892,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,166,Barcelona,217,['ed355eb2-e14e-4d02-8087-9d7d0a2f595d'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:28:24.776,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96a97425-0a80-416e-8100-868151891444,2923,,"[83.3, 3.9]",266892,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Left Wing,166,Barcelona,217,['b8f4dffe-fc04-44ba-a209-3118bb960f95'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:28:31.818,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da7a6cd1-9308-4624-b302-4cbbeb6c3280,2926,,"[55.6, 20.1]",266892,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,166,Barcelona,217,['54c3a51c-bfe0-43b5-bb1b-d169ef380447'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:28:34.538,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c411477-b0cf-4d2f-a479-4c19e488af6d,2929,,"[61.0, 69.9]",266892,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,166,Barcelona,217,['b48bf230-5333-4919-9957-17cbf64da0ef'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:28:38.594,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49ed06f6-0c2f-482f-aa35-bf34177caf50,2932,,"[75.1, 57.3]",266892,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,166,Barcelona,217,['179c77ae-4870-4b13-a179-4fcfe36e65bc'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:28:41.358,Ball Receipt*,,2016/2017
