ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[92.9, 22.2]",,,,,,,,,,,,,,0.669117,,,,,,,,,,,,,34a32958-bc85-41e0-9bcd-9113769ef594,2409,,"[92.3, 23.8]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,104,Barcelona,217,"['17778576-1912-469b-9031-95a2f93fb7ab', 'af669d49-e73c-47a6-8af3-d5c922095f11', 'fc1d1df6-a0fb-4a0e-a20b-95c98bfd3e50']",7,,,,,,,,,,,,,,,,Barcelona,217,00:08:07.396,Carry,True,2019/2020
,,,"[47.6, 74.6]",,,,,,,,,,,,,,1.68285,,,,,,,,,,,,,78a5d030-94ae-47d5-9a8e-7e882f8e1347,2415,,"[42.8, 71.8]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Miguel Herrera López,5575.0,Right Center Midfield,105,Atlético Madrid,212,"['aede5e29-f654-4528-9205-4c8441cffb3a', 'b8da7c9b-ae69-4b2d-b376-872e69ab627e']",11,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:11.401,Carry,,2019/2020
,,,"[66.4, 78.2]",,,,,,,,,,,,,,0.350895,,,,,,,,,,,,,01e57f14-c8d0-45e8-8aa0-138d45f6efd5,2418,,"[64.4, 77.6]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Right Midfield,105,Atlético Madrid,212,"['52ffacbc-0bc4-41af-ba12-2cff3bc3ae54', 'cdd391e9-1aa8-458f-a11b-ca5f7950e7e3']",15,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:15.247,Carry,,2019/2020
,,,"[51.9, 77.1]",,,,,,,,,,,,,,1.690982,,,,,,,,,,,,,1249d283-86f7-4296-a64e-e49172b7259c,2424,,"[51.2, 77.9]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Héctor Miguel Herrera López,5575.0,Right Center Midfield,106,Atlético Madrid,212,"['5856e4f5-c412-4d72-9525-9caada06e0d2', 'a5268c1d-b9d6-49b6-9dfb-6f74bc9b222a']",23,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:23.320,Carry,,2019/2020
,,,"[40.3, 39.8]",,,,,,,,,,,,,,0.04,,,,,,,,,,,,,5e6e6e45-0480-40f6-9973-ca871cda5b47,2428,,"[41.4, 38.7]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Hermoso Canseco,6790.0,Left Center Back,106,Atlético Madrid,212,"['270857cc-67da-44e5-9c06-c9ddb9843f9f', '487137d5-d9bc-4f79-8c24-b332f2033bc5', 'f13e1240-9b60-429e-a5ae-93fae1e700cf']",27,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:27.344,Carry,True,2019/2020
,,,"[31.7, 64.1]",,,,,,,,,,,,,,1.273331,,,,,,,,,,,,,c61b2666-da10-4b92-abe7-6368fa44542d,2431,,"[31.7, 64.1]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Augusto de Almeida Monteiro,11167.0,Right Center Back,106,Atlético Madrid,212,"['00e37424-00d0-4794-9ac3-7a0caf415593', '928af668-6267-4bc5-90d9-985e40b75c0d']",28,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:28.984,Carry,,2019/2020
,,,"[44.0, 54.9]",,,,,,,,,,,,,,1.339179,,,,,,,,,,,,,c4372346-ccd6-498c-ac83-da906369cc22,2434,,"[40.4, 57.6]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Teye Partey,6383.0,Left Center Midfield,106,Atlético Madrid,212,"['060f857a-8ac3-4d27-afad-d13ce5af5996', '5e934909-4ac3-4e1e-a973-5d8913cb3ead']",31,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:31.463,Carry,,2019/2020
,,,"[57.0, 11.5]",,,,,,,,,,,,,,2.308903,,,,,,,,,,,,,641bc509-4074-4736-81fc-d491a859e2e7,2437,,"[65.3, 4.0]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Back,106,Atlético Madrid,212,"['1067f534-5fec-4d75-800f-09dc094eb57e', 'e2111d49-fe0f-41ef-afff-9a3e66b13646']",35,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:35.713,Carry,,2019/2020
,,,"[15.4, 46.5]",,,,,,,,,,,,,,3.028342,,,,,,,,,,,,,813980fd-7571-413d-aaeb-0e9f262b914d,2440,,"[14.8, 42.9]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Oblak,6378.0,Goalkeeper,106,Atlético Madrid,212,"['2992ad71-18c1-449e-a090-0cbe80ee06fc', 'd2373d42-3920-40e5-bb1b-889b40b23e22']",41,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:41.175,Carry,,2019/2020
,,,"[32.9, 63.2]",,,,,,,,,,,,,,4.286831,,,,,,,,,,,,,3372ae2e-3c92-4d38-a2ba-df0835b38d27,2443,,"[24.8, 61.5]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Augusto de Almeida Monteiro,11167.0,Right Center Back,106,Atlético Madrid,212,"['6ebcc26e-88c2-4566-993e-3b3a52916df3', 'ac1e3aeb-da74-4252-a29f-9d2db4f2977c']",45,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:45.404,Carry,,2019/2020
,,,"[37.2, 49.1]",,,,,,,,,,,,,,0.559994,,,,,,,,,,,,,2cd81f1e-22a7-486f-9e7e-f70fde328a2d,2446,,"[35.9, 53.1]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Teye Partey,6383.0,Left Center Midfield,106,Atlético Madrid,212,"['1ef9d64e-7d06-4fed-a905-a6f15e896894', '453afb4d-a581-46b8-b269-9fef99b1b3c9']",51,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:51.178,Carry,,2019/2020
,,,"[46.1, 53.1]",,,,,,,,,,,,,,4.64814,,,,,,,,,,,,,5f26f28a-3e0a-4eb9-ad1c-4e69161ab53a,2449,,"[44.8, 47.0]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,106,Atlético Madrid,212,"['0fc6afca-664d-4523-ba8f-5dbcdb11df0e', '4c3f6761-ceca-4e42-b50d-e37fda249b61']",52,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:52.516,Carry,,2019/2020
,,,"[44.7, 49.5]",,,,,,,,,,,,,,0.848772,,,,,,,,,,,,,911555cb-c366-42ce-bc50-3c036c62bd5d,2452,,"[45.3, 51.0]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Teye Partey,6383.0,Left Center Midfield,106,Atlético Madrid,212,"['96106ce4-7949-47de-b67d-085fa2e1f071', 'be7f7e13-650e-40a8-bad4-3bad3e81990a']",57,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:57.925,Carry,,2019/2020
,,,"[64.5, 61.8]",,,,,,,,,,,,,,0.08,,,,,,,,,,,,,09544ccd-fcd7-4e57-b5a2-21a742b9a278,2455,,"[64.5, 61.8]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Martín Correa,6377.0,Right Midfield,106,Atlético Madrid,212,"['e4a65b7c-2945-4c51-84d4-c0e00f1cb2ce', 'eb3c0d84-653b-4cf4-a3ba-2685eb46bdf4']",59,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:59.641,Carry,,2019/2020
,,,"[43.2, 13.0]",,,,,,,,,,,,,,0.793905,,,,,,,,,,,,,79020b98-fb7e-48c4-9c74-b1ecba51780e,2458,,"[47.0, 13.3]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,107,Barcelona,217,"['35544792-ac8e-4b27-9d37-bd12b4d80974', 'f3642542-eb51-4381-a5cc-0dda13e00e49']",0,,,,,,,,,,,,,,,,Barcelona,217,00:09:00.705,Carry,,2019/2020
,,,"[56.5, 21.9]",,,,,,,,,,,,,,0.983843,,,,,,,,,,,,,4010a756-572d-4837-b258-5d8f14eaf383,2461,,"[55.0, 12.8]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,107,Barcelona,217,"['b8f1a4cb-ede6-4fdc-8e88-27fc1de883d6', 'f1de90eb-65e4-486a-b394-520564ad149c']",2,,,,,,,,,,,,,,,,Barcelona,217,00:09:02.233,Carry,,2019/2020
,,,"[66.1, 27.7]",,,,,,,,,,,,,,1.126483,,,,,,,,,,,,,c720850f-eac6-400e-a09c-4be70a5f9260,2464,,"[65.6, 29.4]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,"['68e2b70b-b1e9-40d2-98ec-7cba0a408b79', '89a7f94a-2df3-4858-ac68-8c389217fae5', 'd694bd68-d917-4721-b3c5-3020e553a000']",3,,,,,,,,,,,,,,,,Barcelona,217,00:09:03.890,Carry,True,2019/2020
,,,"[63.1, 18.9]",,,,,,,,,,,,,,1.342743,,,,,,,,,,,,,8f033589-f3d1-4725-bf71-581d03c98180,2468,,"[66.1, 27.7]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,"['350301a2-b74c-4148-b875-ea823453d904', '68e2b70b-b1e9-40d2-98ec-7cba0a408b79', '89a7f94a-2df3-4858-ac68-8c389217fae5', 'b06ea775-c4fe-4164-b8f7-b9e57601eed9']",5,,,,,,,,,,,,,,,,Barcelona,217,00:09:05.017,Carry,True,2019/2020
,,,"[56.2, 21.9]",,,,,,,,,,,,,,0.346393,,,,,,,,,,,,,63635b13-7469-4687-a7cd-3b2ef9282a45,2471,,"[56.2, 21.9]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,107,Barcelona,217,"['7dffa62e-27dd-404a-8b03-aff24ff91ad3', '8352635d-c560-4ba0-aea4-1dcc4f32de8e']",7,,,,,,,,,,,,,,,,Barcelona,217,00:09:07.138,Carry,,2019/2020
,,,"[56.5, 9.7]",,,,,,,,,,,,,,0.421617,,,,,,,,,,,,,67595ca2-0617-4d18-b305-3594a26df1ee,2474,,"[55.9, 7.8]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,107,Barcelona,217,"['39542c3c-322d-4c94-9b21-6b31ab6c5721', '9ceccf8c-48c9-4f7f-a338-fe6017e37f83', 'ec0f74d5-8454-469f-9c71-f5ee7ab38d07']",8,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.405,Carry,True,2019/2020
,,,"[41.8, 23.1]",,,,,,,,,,,,,,1.132037,,,,,,,,,,,,,f4516594-0e11-4b32-96b9-ea4c862ced11,2478,,"[41.8, 21.3]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,107,Barcelona,217,"['491d5ce8-6155-4e37-9625-cdaff310eb6a', '6f9a80bb-e272-463e-9427-eeb674fc4f1a']",10,,,,,,,,,,,,,,,,Barcelona,217,00:09:10.485,Carry,,2019/2020
,,,"[47.2, 44.9]",,,,,,,,,,,,,,2.107952,,,,,,,,,,,,,e9ec59c9-c35e-42d3-a685-557d288fe205,2481,,"[48.2, 31.3]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,107,Barcelona,217,"['8b01af8f-fa1a-425e-b5ae-3722b90c3f13', '8c9ac92e-89ca-4edb-9df2-a2d5a6c7a6b7']",12,,,,,,,,,,,,,,,,Barcelona,217,00:09:12.393,Carry,,2019/2020
,,,"[63.1, 49.4]",,,,,,,,,,,,,,1.468211,,,,,,,,,,,,,7ae1ff9f-4883-494c-9614-bd67fee89e07,2484,,"[58.1, 44.1]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,107,Barcelona,217,"['01b18d95-2764-4c28-94c1-b2fd3dba6cf9', '4e3a9184-3054-4954-8b19-6f50a452cd9d']",15,,,,,,,,,,,,,,,,Barcelona,217,00:09:15.409,Carry,,2019/2020
,,,"[71.2, 74.1]",,,,,,,,,,,,,,1.097355,,,,,,,,,,,,,0b41e4e9-2964-48de-bd51-7ffc76d0d910,2487,,"[71.4, 75.8]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,107,Barcelona,217,"['340096d0-2b1b-4756-a100-9b8dd8aba145', 'c4ec7dc4-0349-4894-b7e0-e6098f2324a2']",18,,,,,,,,,,,,,,,,Barcelona,217,00:09:18.402,Carry,,2019/2020
,,,"[64.3, 67.0]",,,,,,,,,,,,,,0.236885,,,,,,,,,,,,,f30e0e87-cd60-482a-9697-a6be399cd2e2,2491,,"[63.6, 65.2]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,107,Barcelona,217,"['b3ee51cf-ec36-4f50-b8ec-2c1e11a292bf', 'ba59d8a0-cff3-410b-aa25-23b92158c1e8', 'e8c88a54-dc23-4d58-82bc-288311f88482']",20,,,,,,,,,,,,,,,,Barcelona,217,00:09:20.229,Carry,True,2019/2020
,,,"[64.0, 73.8]",,,,,,,,,,,,,,0.04,,,,,,,,,,,,,d875eeba-3579-45ba-a1f1-4b9752606d9c,2494,,"[64.7, 72.8]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,107,Barcelona,217,"['309570ce-c40e-474b-b192-c7566b5ed0a3', '4ab488c0-bc4e-4720-81f9-ebc06e0bdde3']",21,,,,,,,,,,,,,,,,Barcelona,217,00:09:21.081,Carry,,2019/2020
,,,"[55.7, 51.9]",,,,,,,,,,,,,,2.550675,,,,,,,,,,,,,8be79a6e-0392-4a48-abd2-3053aa5aa282,2497,,"[49.7, 61.1]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,107,Barcelona,217,"['61bbdb1e-270c-4a97-a17a-f4d7364db75c', 'c037a0f5-5771-42b7-8c36-c6fbdf8c497b']",22,,,,,,,,,,,,,,,,Barcelona,217,00:09:22.769,Carry,,2019/2020
,,,"[64.7, 24.9]",,,,,,,,,,,,,,2.295738,,,,,,,,,,,,,6ffc7617-b1e8-4c9e-b510-aea2e96ec178,2500,,"[62.0, 29.1]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,"['4a5e25b4-88b8-4691-8794-d952f93e874f', 'f17ae266-c09c-45e3-8e6c-f3a0fd4e5125']",26,,,,,,,,,,,,,,,,Barcelona,217,00:09:26.765,Carry,,2019/2020
,,,"[75.9, 16.7]",,,,,,,,,,,,,,0.56561,,,,,,,,,,,,,310f5bbc-0270-4d73-b7a2-cc3255a42073,2503,,"[76.5, 16.6]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,107,Barcelona,217,"['c506aab4-5954-4c17-80c9-caaab1b80589', 'f5bc1c78-93e2-46d4-9a2f-4577ee939a57']",30,,,,,,,,,,,,,,,,Barcelona,217,00:09:30.392,Carry,,2019/2020
,,,"[66.8, 20.2]",,,,,,,,,,,,,,0.758723,,,,,,,,,,,,,da94a4f7-e009-452e-8844-060f15f23bde,2506,,"[67.5, 20.2]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,"['3b0dffc4-28af-47c4-b672-e477fd2a20e8', 'a3b41f01-3bc6-48ad-8c08-6a03578c3091']",31,,,,,,,,,,,,,,,,Barcelona,217,00:09:31.628,Carry,,2019/2020
,,,"[66.1, 33.8]",,,,,,,,,,,,,,1.753669,,,,,,,,,,,,,a079f4e6-eef2-4b98-b3a8-da10d4e71713,2509,,"[63.6, 29.9]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,107,Barcelona,217,"['d3c8fbd7-9dc1-4405-8c5d-ffd92abff6bd', 'ff9e27ee-bdeb-4288-891a-039a37f54372']",33,,,,,,,,,,,,,,,,Barcelona,217,00:09:33.632,Carry,,2019/2020
,,,"[84.5, 10.3]",,,,,,,,,,,,,,2.499028,,,,,,,,,,,,,d074fcb0-6df4-4633-9b4b-3687b0559271,2518,,"[77.3, 6.6]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,"['1144763d-4b30-41d7-9a1b-f4d826095037', 'c6e99dbe-c20d-46d0-95d0-5de3e5977109']",44,,,,,,,,,,,,,,,,Barcelona,217,00:09:44.845,Carry,,2019/2020
,,,"[84.7, 20.8]",,,,,,,,,,,,,,0.892401,,,,,,,,,,,,,45c2798d-71ad-4731-b12e-fd3a9a91dfac,2521,,"[83.2, 19.5]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,107,Barcelona,217,"['b8f5b897-4b3c-451d-a500-cd53a8da9e1a', 'd94f7d8b-56aa-4bd9-90b4-c128177dade2']",48,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.263,Carry,,2019/2020
,,,"[93.4, 22.5]",,,,,,,,,,,,,,0.148006,,,,,,,,,,,,,dd341b03-2405-4a30-8403-c45744b5f1da,2524,,"[92.8, 22.0]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,107,Barcelona,217,"['4b98220b-7037-47cf-aff1-70b18efd24f3', '9685c185-acb8-4151-9edb-9f261d6d0b98', 'd46e9717-f4f4-44a2-9802-dee3a33e1843']",49,,,,,,,,,,,,,,,,Barcelona,217,00:09:49.672,Carry,True,2019/2020
,,,"[22.0, 58.5]",,,,,,,,,,,,,,0.350633,,,,,,,,,,,,,3386b696-af75-47ab-98f5-192fa19afa9e,2529,,"[20.9, 59.5]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Right Midfield,108,Atlético Madrid,212,"['57229872-ba6e-46ec-9376-aa3c3e120085', 'd11e5938-3228-4efb-a289-2c83e227f667']",50,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:50.876,Carry,,2019/2020
,,,"[23.9, 50.4]",,,,,,,,,,,,,,0.079999,,,,,,,,,,,,,2ec6d2d0-ee44-4418-b75b-ccfc82910471,2532,,"[23.9, 50.4]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Augusto de Almeida Monteiro,11167.0,Right Center Back,108,Atlético Madrid,212,"['aee5502d-22bf-4c65-9d74-4fce9adb5f49', 'b651c42a-3019-468f-b48a-9d127926fce4']",51,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:51.755,Carry,,2019/2020
,,,"[41.4, 37.4]",,,,,,,,,,,,,,4.313273,,,,,,,,,,,,,4c70d759-41d2-48af-8d27-cf6b363d1808,2536,,"[30.0, 59.9]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Miguel Herrera López,5575.0,Right Center Midfield,108,Atlético Madrid,212,"['9bcccbeb-e4c5-423b-aaf2-c0c4311bf7d6', 'a6d85779-b56d-4539-af1b-6415e9a91684', 'e082ff36-1342-416b-8114-e05822ea3244', 'fd82c262-6f7c-4f82-b38e-61c2005f2a93']",52,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:52.735,Carry,True,2019/2020
,,,"[47.5, 41.2]",,,,,,,,,,,,,,0.119998,,,,,,,,,,,,,0bce24bf-7b20-4e2a-9cf1-9dd16d2d84f2,2540,,"[48.1, 42.0]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Midfield,108,Atlético Madrid,212,"['376b9a1f-a67b-4cea-9819-61fe0758c52a', 'bc07003d-c2b5-479a-bd2c-6a82657b2db1']",57,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:57.655,Carry,,2019/2020
,,,"[50.1, 29.8]",,,,,,,,,,,,,,0.039999,,,,,,,,,,,,,aa1c779a-3e45-4d62-a43b-843bf3b5a3b3,2543,,"[50.1, 29.8]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Left Center Midfield,108,Atlético Madrid,212,"['1a87618d-cd65-4856-9997-09dea9f2c3c8', 'c40ab9f1-b8e1-46b7-be21-126308f71a71']",59,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:59.095,Carry,,2019/2020
,,,"[99.7, 15.7]",,,,,,,,,,,,,,0.695941,,,,,,,,,,,,,a04432ca-9289-4403-9898-a92c662dcff5,2546,,"[87.5, 11.0]",303524,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Right Center Forward,108,Atlético Madrid,212,"['a5450841-9d45-48b0-a44e-e4529b9ffd3b', 'b95ebefd-f61b-4b92-8c78-b97563ad50e1']",2,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:02.914,Carry,,2019/2020
,,,"[107.0, 31.3]",,,,,,,,,,,,,,0.683886,,,,,,,,,,,,,c3bc470d-5816-4bc9-ba97-647358a306e1,2549,,"[100.4, 30.9]",303524,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Left Center Midfield,108,Atlético Madrid,212,"['0b525b9c-99c4-4e95-8369-f8e61da2a6e1', '3ef1856e-3a75-4439-a5e5-6d7907d35aa6']",4,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:04.619,Carry,,2019/2020
,,,"[101.8, 48.4]",,,,,,,,,,,,,,1.238594,,,,,,,,,,,,,6758fce5-892e-4177-950e-55c3a32b80fc,2554,,"[98.6, 51.8]",303524,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Right Midfield,108,Atlético Madrid,212,"['5e0c329e-0988-4ed5-990f-0f2b2b8531ca', 'd24578ea-96b8-45c1-927c-59131931d9b6']",7,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:07.062,Carry,,2019/2020
,,,"[15.4, 22.5]",,,,,,,,,,,,,,2.118649,,,,,,,,,,,,,44f4ece0-a95d-405f-a140-b7a2ec2e23ed,2564,,"[10.6, 21.3]",303524,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,110,Barcelona,217,"['2c6eff18-6bf9-4975-b99e-c3cca42523e3', '77ce01f1-1441-48bc-b029-7dafe508939d']",8,,,,,,,,,,,,,,,,Barcelona,217,00:11:08.307,Carry,,2019/2020
,,,"[32.8, 6.4]",,,,,,,,,,,,,,1.750359,,,,,,,,,,,,,a505097a-738f-4d00-8f0b-8b554775ef5b,2567,,"[30.1, 3.1]",303524,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,110,Barcelona,217,"['4db212b3-3741-482a-9eae-7cde79fa8e01', 'd53a77ba-fe6f-45bd-ad70-028638006ddc']",11,,,,,,,,,,,,,,,,Barcelona,217,00:11:11.796,Carry,,2019/2020
,,,"[42.8, 31.0]",,,,,,,,,,,,,,4.8204,,,,,,,,,,,,,958325b2-8138-4de6-94a4-af01668a5143,2570,,"[34.0, 21.1]",303524,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,110,Barcelona,217,"['05fff4e3-e4cf-41a5-a8cb-66fb139bd8c5', '6b993e57-b18f-48b2-b052-9064641bc64e']",14,,,,,,,,,,,,,,,,Barcelona,217,00:11:14.713,Carry,,2019/2020
,,,"[62.0, 11.1]",,,,,,,,,,,,,,2.085395,,,,,,,,,,,,,f56cf8e7-96a6-4f13-9525-9b2c8ae0ff9d,2573,,"[50.9, 19.4]",303524,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,110,Barcelona,217,"['0fe191f4-0c2d-4a87-a42c-e8b6520962ef', '79cfc16f-a12a-49d2-b7ac-a772e177699f']",20,,,,,,,,,,,,,,,,Barcelona,217,00:11:20.827,Carry,,2019/2020
,,,"[83.1, 2.5]",,,,,,,,,,,,,,1.310989,,,,,,,,,,,,,4df9c4dc-e9ae-4241-8ef0-7292313a67c1,2576,,"[77.8, 2.5]",303524,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,110,Barcelona,217,"['365ddae0-83a9-4ee8-bc03-fa96dd0f1f3d', '3d4879c8-9034-4cd6-8f3e-aec76d5e5e53']",24,,,,,,,,,,,,,,,,Barcelona,217,00:11:24.641,Carry,,2019/2020
,,,"[112.6, 3.0]",,,,,,,,,,,,,,2.157446,,,,,,,,,,,,,8ed86d35-962b-4aa4-a015-d7baa6f3bfaa,2579,,"[104.7, 6.3]",303524,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,110,Barcelona,217,"['4639259b-160a-4432-b9fd-0790c37f2549', '51ae1f16-2e37-4569-89de-a5d1c4c8fa22', '829ce1dd-8b39-4591-a1b6-5197e69b9b2d']",27,,,,,,,,,,,,,,,,Barcelona,217,00:11:27.805,Carry,True,2019/2020
