bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[56.0, 47.9]",,,,,,,,,,,,,0.312586,,,,,,,,,,,,,362e7886-bbfe-4f2c-bb00-22f5e88c1562,1364,,"[55.7, 47.4]",69259,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,91,Barcelona,217,"['13681405-2adb-4271-a42e-0b281f4d563e', '71a4e74e-3079-4ae8-b373-105416652272', 'd3f60074-0ccc-4e6c-bb82-012ec20dda3a']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:35:42.243,Carry,True,2009/2010
,,,,,"[89.2, 71.8]",,,,,,,,,,,,,3.46448,,,,,,,,,,,,,3f0c2965-4adf-45a9-9f13-2ee857f9b185,1367,,"[66.5, 71.4]",69259,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing,91,Barcelona,217,"['073c1363-2d30-48b7-bdf8-a310c8817927', '58990a6e-7acf-4942-ad6e-cf5b5a8e144c']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:35:44.216,Carry,,2009/2010
,,,,,"[89.8, 60.1]",,,,,,,,,,,,,0.040044002,,,,,,,,,,,,,afd73f66-679e-4bc6-8251-bc968bee1740,1370,,"[89.4, 60.3]",69259,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,91,Barcelona,217,"['12f6069c-0e47-45ed-87ff-f0c5130f6321', 'ec04bc93-ca91-4b42-bff2-84421ebdc970']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:35:48.532,Carry,,2009/2010
,,,,,"[74.7, 52.1]",,,,,,,,,,,,,1.390368,,,,,,,,,,,,,c0c08150-a56e-4a28-b35b-2efe2efb08a0,1378,,"[74.7, 51.2]",69259,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,94,Barcelona,217,"['07451d9c-0bc7-4756-b00f-b2edf4ff9316', 'dfd5f8a0-612f-49e0-8d13-b517bab9cc42', 'fee66cbe-c066-4431-b314-83e3bfc2ab5d']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:36:36.401,Carry,True,2009/2010
,,,,,"[65.0, 62.8]",,,,,,,,,,,,,1.486217,,,,,,,,,,,,,feb1e1c0-13c1-481d-b546-eb88b1053548,1386,,"[66.0, 62.4]",69259,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Barcelona,217,"['6d7a842b-b095-4c73-9b44-7e082da976bc', '8fe3df9e-5573-4e16-924c-b003c4b9a340']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:36:57.427,Carry,,2009/2010
,,,,,"[81.2, 74.6]",,,,,,,,,,,,,3.297532,,,,,,,,,,,,,e8156b59-1f97-4543-8701-06387f2e62a4,1389,,"[81.2, 62.8]",69259,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,95,Barcelona,217,"['0f9ca741-44e1-4f17-be97-e2f6a964a37f', '34688be3-203e-4513-8a24-0691832d2566', 'bf448747-e992-4702-87b1-7d5d237b85f0']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:37:00.227,Carry,True,2009/2010
,,,,,"[40.7, 4.3]",,,,,,,,,,,,,0.57167,,,,,,,,,,,,,57836568-0cc5-41f4-b5a1-b0b375dd16ca,1393,,"[39.8, 6.4]",69259,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ezequiel Marcelo Garay,6891.0,Left Center Back,95,Barcelona,217,"['6b5d4f72-89fe-471c-9917-883730d19d15', '96ee8417-dbb2-4043-86a7-984033575611']",3,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:03.525,Carry,,2009/2010
,,,,,"[87.7, 75.4]",,,,,,,,,,,,,1.758155,,,,,,,,,,,,,1426cb3b-4477-45d5-acff-b1e6a866afab,1396,,"[80.3, 76.7]",69259,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Wing,95,Barcelona,217,"['2088dea8-2d2b-4675-845e-b66aebaee54c', '71ee9d18-5bc2-4f37-9e6c-9ac3dfc1f93d']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:37:04.097,Carry,,2009/2010
,,,,,"[86.6, 76.2]",,,,,,,,,,,,,0.557248,,,,,,,,,,,,,b6d2cf0f-9759-4964-ab1b-4f7f28b520bb,1399,,"[86.8, 79.0]",69259,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,95,Barcelona,217,"['3ab7c354-fdb9-4ebd-84d1-e75d979d2c53', '42907d87-a7d9-453d-8aff-397323112616', 'c46ff3be-c0b4-4e8a-beae-25360a785b24']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:37:06.724,Carry,True,2009/2010
,,,,,"[84.1, 71.2]",,,,,,,,,,,,,2.058646,,,,,,,,,,,,,081ff8d7-541f-44bb-bbbd-b01805b52ea2,1402,,"[86.6, 76.2]",69259,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,95,Barcelona,217,"['3ab7c354-fdb9-4ebd-84d1-e75d979d2c53', '42907d87-a7d9-453d-8aff-397323112616', 'c9471786-e3d6-45da-a2af-76f1a55e4353']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:37:07.281,Carry,True,2009/2010
,,,,,"[41.3, 10.9]",,,,,,,,,,,,,0.646985,,,,,,,,,,,,,1c9e923f-b48d-4252-ae5a-33076221918b,1405,,"[36.9, 9.8]",69259,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ezequiel Marcelo Garay,6891.0,Left Center Back,96,Real Madrid,220,"['3df262ed-abfe-4109-8cd6-cd7a317769a9', 'a06afedf-64f6-4e15-acc0-9a44e7ffb221', 'ea6fe6b9-f7c6-4016-8ea6-1a948ae577ea']",9,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:09.340,Carry,True,2009/2010
,,,,,"[114.8, 70.1]",,,,,,,,,,,,,3.186541,,,,,,,,,,,,,41b31331-c96e-46b7-90db-cb86f4ddba8b,1410,,"[96.4, 73.7]",69259,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,97,Real Madrid,220,"['3fe32ac5-743a-4f6a-b0a8-c38452699faf', 'bc36626d-3b27-4e9c-a256-5e81ceded463']",31,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:31.094,Carry,,2009/2010
,,,,,"[54.1, 74.1]",,,,,,,,,,,,,0.665295,,,,,,,,,,,,,9ac1a075-26bd-444f-ac92-50f270ee9eb0,1427,,"[53.6, 77.9]",69259,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Wing,99,Barcelona,217,"['0d339959-57d1-49f7-a602-4fba305ec35d', '91a34310-bcf0-4067-bbf2-5e1e8097d679', 'd0f3922f-e70b-4dd2-8ecb-79fc703cf6d0']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:38:25.420,Carry,True,2009/2010
,,,,,"[106.4, 75.0]",,,,,,,,,,,,,0.677665,,,,,,,,,,,,,d73110ab-1a91-4b8a-9314-1c3d41ef9f2e,1437,,"[105.0, 75.6]",69259,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Right Back,101,Real Madrid,220,"['57ff5666-943a-479b-a3be-3a0968e2d08b', '886a9448-b958-44ec-a4a1-0335bd939561']",6,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:06.398,Carry,,2009/2010
,,,,,"[17.3, 48.3]",,,,,,,,,,,,,2.744052,,,,,,,,,,,,,bf372721-0ec1-45c2-a3b1-a32de9e7fcc8,1442,,"[17.3, 48.3]",69259,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iker Casillas Fernández,11179.0,Goalkeeper,101,Real Madrid,220,"['1652f83e-0a0c-45ed-be04-b55e63215e90', '5a3b8d4f-df3d-426d-8b52-fb4b7bd68a7a']",15,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:15.131,Carry,,2009/2010
,,,,,"[16.4, 46.2]",,,,,,,,,,,,,4.060805,,,,,,,,,,,,,3762888b-a8fd-41e9-a151-2560e73b4ac7,1446,,"[20.4, 43.9]",69259,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,102,Barcelona,217,"['1a097149-7ab1-4ec5-aaf4-4df750bffdb2', '373dd3a6-c363-4292-9e3a-cd82cc240e34']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:39:22.552,Carry,,2009/2010
,,,,,"[28.8, 25.0]",,,,,,,,,,,,,2.941013,,,,,,,,,,,,,4409e900-8573-4ecc-80f6-4b4776626e86,1449,,"[25.5, 25.8]",69259,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,102,Barcelona,217,"['33947493-ea4c-4edc-9463-690143190f82', '4e0f7e67-7b08-404c-a2a4-81e5ad869c9a']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:39:28.571,Carry,,2009/2010
,,,,,"[66.3, 14.4]",,,,,,,,,,,,,0.466586,,,,,,,,,,,,,59c1d5be-1c60-4ba4-a450-14106f11c520,1454,,"[59.3, 20.5]",69259,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,102,Barcelona,217,"['7ec64195-2b0f-41e9-8127-7efd64a7eac1', 'f6a416cf-fb96-4b00-8aad-409308219e77']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:39:34.027,Carry,,2009/2010
,,,,,"[54.3, 65.1]",,,,,,,,,,,,,2.066497,,,,,,,,,,,,,53050497-b206-4c72-88c8-73bf455d53ae,1457,,"[56.8, 65.7]",69259,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Back,103,Real Madrid,220,"['a9160912-1bfb-4f0b-8de5-a83087cf56d0', 'f174bc59-8ce3-41c4-bb8a-0dd8e9af9229']",34,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:34.494,Carry,,2009/2010
,,,,,"[47.8, 45.1]",,,,,,,,,,,,,0.079961,,,,,,,,,,,,,b6d69e7e-4f5a-4693-9043-143c95e97b18,1461,,"[47.8, 45.1]",69259,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ezequiel Marcelo Garay,6891.0,Left Center Back,103,Real Madrid,220,"['32b4c6d9-89bc-4081-850a-69dca41e7f09', '82776614-c87c-4764-86ba-521472b5e822']",38,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:38.988,Carry,,2009/2010
,,,,,"[66.3, 2.2]",,,,,,,,,,,,,3.177929,,,,,,,,,,,,,280568c4-ecb2-4cea-8a92-5e9a06dbe381,1466,,"[63.6, 1.4]",69259,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Arbeloa Coca,20215.0,Left Back,103,Real Madrid,220,"['406c475d-ff7c-4ce4-b879-96b13fce47b0', '599219d6-ba7d-408a-8438-eae16ae77f28', '97500410-aab5-409c-86ad-66a4ec10db8b']",43,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:43.497,Carry,True,2009/2010
,,,,,"[64.6, 21.6]",,,,,,,,,,,,,0.520037,,,,,,,,,,,,,4b2a0b61-1817-434b-a3c2-5870b08154c8,1470,,"[64.6, 21.6]",69259,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Right Center Midfield,103,Real Madrid,220,"['384e34dd-3d63-4ab4-b05c-5ee115456a6b', '87c6a831-4397-4e29-aa16-a74885e9f2f7']",47,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:47.542,Carry,,2009/2010
,,,,,"[49.1, 19.5]",,,,,,,,,,,,,0.999126,,,,,,,,,,,,,63c58761-0d66-4a91-98a7-c44ca8894909,1473,,"[49.1, 16.1]",69259,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ezequiel Marcelo Garay,6891.0,Left Center Back,103,Real Madrid,220,"['6167a01d-ea87-426a-8eaa-dcc55ffd927f', '8e6dab83-ffc2-4042-bb58-24aa641491a3', '9dc6aa5e-0fd2-47bd-a5b2-28424c1c1bc9']",49,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:49.459,Carry,True,2009/2010
,,,,,"[58.5, 76.6]",,,,,,,,,,,,,2.373455,,,,,,,,,,,,,0ccdc17f-67bd-42a1-83a1-a9c81a3cfbc3,1477,,"[65.0, 72.6]",69259,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,103,Real Madrid,220,"['7306076b-6826-4b38-9603-e50998ff8bb3', 'd0ff50ab-4a57-480c-8312-240f72b530d5']",53,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:53.666,Carry,,2009/2010
,,,,,"[62.5, 58.1]",,,,,,,,,,,,,2.572949,,,,,,,,,,,,,c546858d-0c9d-4d60-bbec-6a07a112d130,1480,,"[54.7, 63.2]",69259,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Back,103,Real Madrid,220,"['4195536f-8cf0-486d-8e0e-1b21497cc417', '9a2158cd-35fb-4463-8e88-8b2655529182', 'a931b537-3c94-488b-ad48-d7ab13d05f30']",56,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:56.870,Carry,True,2009/2010
,,,,,"[61.3, 72.6]",,,,,,,,,,,,,0.046741,,,,,,,,,,,,,62ec70c6-c4d0-492a-bec3-e613649b8946,1484,,"[61.5, 73.9]",69259,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,103,Real Madrid,220,"['20421156-a772-45cd-9f3c-dba9f681aa25', '7a9b99fd-e52e-437c-86f9-b5d4f25573b7']",0,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:00.565,Carry,,2009/2010
,,,,,"[55.8, 57.7]",,,,,,,,,,,,,1.324158,,,,,,,,,,,,,1ac96fc3-b783-45d8-8049-5d1b52a68188,1487,,"[55.8, 57.1]",69259,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Center Defensive Midfield,103,Real Madrid,220,"['12987eb7-dd2c-42cc-a57c-6def13314fa4', '446f43e8-21df-4fee-b93c-99ad48efb4ed']",1,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:01.346,Carry,,2009/2010
,,,,,"[60.0, 26.8]",,,,,,,,,,,,,1.443019,,,,,,,,,,,,,efd430f1-9a7d-4e28-b68c-0ba79b276913,1492,,"[60.2, 26.2]",69259,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,104,Barcelona,217,"['3c39b874-afe3-4ed9-90be-3dd25021f72f', 'a1b73614-6932-41b8-9da0-053d9f2feb87', 'ccbea732-8d4c-4492-8299-41e0bcde889f']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:40:04.814,Carry,True,2009/2010
,,,,,"[79.5, 42.6]",,,,,,,,,,,,,3.792851,,,,,,,,,,,,,7d9736a1-fdf7-4af7-ae84-a6316d3437ca,1496,,"[57.8, 31.5]",69259,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,104,Barcelona,217,"['84d4c984-56ec-4a43-86c8-dad09306f847', '93c8edf9-b48e-4d19-8694-80dd611b68c4']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:40:07.274,Carry,,2009/2010
,,,,,"[94.8, 37.4]",,,,,,,,,,,,,0.566538,,,,,,,,,,,,,e07b3475-a73d-483f-a092-2b0f24debedb,1500,,"[96.7, 36.1]",69259,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,104,Barcelona,217,"['06605560-63ba-45de-91f2-795cbd2f4c68', '18204ced-067a-4d02-aa16-38d6ad1aaf42', '57875688-f645-4360-863b-c7f3bb74eafe']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:40:12.311,Carry,True,2009/2010
,,,,,"[31.4, 54.4]",,,,,,,,,,,,,0.400921,,,,,,,,,,,,,3441773c-8713-47e1-ad27-1075e48a7cbc,1504,,"[33.9, 55.2]",69259,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Back,105,Real Madrid,220,"['9e055ad9-0688-4180-bde0-a10acbadb926', 'b832653d-bc89-4d8f-b12b-60f1ce3f625f']",14,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:14.813,Carry,,2009/2010
,,,,,"[31.8, 65.3]",,,,,,,,,,,,,1.69405,,,,,,,,,,,,,1cc8b3ca-e560-4094-9b11-5dde78d293c4,1508,,"[30.4, 56.0]",69259,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Right Center Midfield,105,Real Madrid,220,"['e3625952-b2a5-4518-b918-526eed904866', 'fb4e41ee-2111-4448-87a0-57e8de90886c']",16,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:16.088,Carry,,2009/2010
,,,,,"[45.3, 62.4]",,,,,,,,,,,,,3.482336,,,,,,,,,,,,,50c5658c-9539-4fd7-bdc8-ce04222cc23f,1511,,"[46.1, 75.2]",69259,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,105,Real Madrid,220,"['3862d0b9-75fa-41b1-8c1e-43b480b95742', '5a52b391-7814-4395-b795-23f75cfdc73c', 'f6711e3b-96af-4dde-a3f6-30a458488184']",18,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:18.839,Carry,True,2009/2010
,,,,,"[54.1, 6.5]",,,,,,,,,,,,,3.350128,,,,,,,,,,,,,90bec8a3-af74-498c-84cd-d4d10c5dc586,1523,,"[39.1, 2.7]",69259,40,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,107,Barcelona,217,"['0782791d-dafd-40bf-a23c-291f1f97ad14', '99f2b0cc-e256-4ec4-a493-17a8c583141a', 'ff8379f7-a134-4913-9297-d2240eb6cc83']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.288,Carry,True,2009/2010
,,,,,"[63.7, 7.3]",,,,,,,,,,,,,0.563881,,,,,,,,,,,,,c20f1abe-5667-4b62-91f8-b50bb6106921,1527,,"[54.1, 6.5]",69259,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,107,Barcelona,217,"['0782791d-dafd-40bf-a23c-291f1f97ad14', '227cf018-cb39-412f-8b0c-099bafb1080b', '8ff825e0-56c2-453f-9903-bb01f7d40a76', 'ed244451-ea6e-4f9a-86c8-e1f747c8d301']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:41:01.638,Carry,True,2009/2010
,,,,,"[65.0, 5.4]",,,,,,,,,,,,,0.435244,,,,,,,,,,,,,40a7c58a-30a5-44b4-948d-27b91d509e49,1530,,"[63.7, 7.3]",69259,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,107,Barcelona,217,"['8ff825e0-56c2-453f-9903-bb01f7d40a76', 'd414b5b4-b091-4da0-932e-270846b42273', 'ed244451-ea6e-4f9a-86c8-e1f747c8d301']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:41:02.202,Carry,True,2009/2010
,,,,,"[61.8, 17.4]",,,,,,,,,,,,,0.771493,,,,,,,,,,,,,13d3322b-f22d-43a7-ae8a-0c1c98f41acd,1533,,"[61.4, 15.7]",69259,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,107,Barcelona,217,"['1bb63795-3296-40fa-8751-4f9d0524c1ba', '400c5563-642b-44b1-b46b-142531cc0e35']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:41:03.647,Carry,,2009/2010
,,,,,"[86.8, 39.7]",,,,,,,,,,,,,3.929095,,,,,,,,,,,,,6338d9a3-bb53-45dc-ad4b-af99a06b18e2,1536,,"[63.7, 31.5]",69259,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,107,Barcelona,217,"['551fa0f5-2998-44a1-96d7-1650cf3bcce0', '8101dae9-0ba8-42ea-848c-83c041261d03']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:41:05.448,Carry,,2009/2010
,,,,,"[87.5, 33.8]",,,,,,,,,,,,,2.370511,,,,,,,,,,,,,c5fa1338-3910-436c-acf0-bbd5d547ae94,1539,,"[96.7, 33.2]",69259,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,107,Barcelona,217,"['6e55f9ac-a350-4d98-b31a-ecae807023f7', '6f2eb3e7-e0e2-46cb-bb5e-a65882a45562', '81c089f9-e35b-4a3e-a015-3e37ad201881']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.629,Carry,True,2009/2010
,,,,,"[76.1, 35.0]",,,,,,,,,,,,,0.039953,,,,,,,,,,,,,8af5a811-d428-4990-afb6-ef7f8c207dfd,1543,,"[76.1, 35.0]",69259,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Seydou Kéita,20169.0,Right Center Midfield,107,Barcelona,217,"['687fbe45-d371-4645-9769-c3888aef5a41', 'b1186411-1184-4dd3-9bdf-0ec6187e48c6']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:41:14.134,Carry,,2009/2010
,,,,,"[90.4, 78.3]",,,,,,,,,,,,,4.242516,,,,,,,,,,,,,c0fa8426-3d50-41ba-9b3c-2042df580216,1546,,"[80.8, 80.6]",69259,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Wing,107,Barcelona,217,"['c59f8b42-41ac-4140-97ea-bfff2eddb77d', 'cfc8c0d3-85b8-4594-b25e-7a0c7e0465a7']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:41:17.330,Carry,,2009/2010
,,,,,"[85.4, 64.9]",,,,,,,,,,,,,0.678107,,,,,,,,,,,,,56865be4-5c98-44a0-a2e0-bd991fcefe6c,1550,,"[83.5, 65.3]",69259,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,107,Barcelona,217,"['45470a1a-89c6-4266-a0a6-2107924c8d56', '5a451236-d2a2-4745-ad2b-3d38ba089797', '71d06dca-b85d-4480-92b3-5503ce2cacc4']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:41:22.632,Carry,True,2009/2010
,,,,,"[85.8, 77.1]",,,,,,,,,,,,,0.601875,,,,,,,,,,,,,d0f212e8-8e7c-4d4e-ae42-d969dd1cf391,1553,,"[85.8, 77.1]",69259,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Back,107,Barcelona,217,"['0c76f5b5-4cc7-4f89-a6ca-03675831dfc1', '8f8bc3c5-e4c1-4971-a716-26dafde2d84c']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.149,Carry,,2009/2010
,,,,,"[79.5, 71.6]",,,,,,,,,,,,,3.598165,,,,,,,,,,,,,f6c1891c-e96d-4fe2-a272-45f15090a02d,1556,,"[79.9, 67.0]",69259,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,107,Barcelona,217,"['bd323325-4f77-494a-91f9-35c6c586d399', 'e3ff3d13-07c2-4ab4-aaeb-864c64aa0a1a', 'e79fac78-7e12-4e97-ab84-088c261d4abb']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:41:25.948,Carry,True,2009/2010
,,,,,"[47.1, 67.8]",,,,,,,,,,,,,2.166649,,,,,,,,,,,,,b4e16b14-9b33-467c-a5ae-8a2e00775982,1560,,"[64.6, 73.5]",69259,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,107,Barcelona,217,"['19e56bea-51c4-4065-99b4-dcdc36f53d9a', '8fecbaa6-64d5-4beb-8210-2027fef30372', 'bec45aee-6308-4195-90a2-a81d0cb11674']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:41:30.724,Carry,True,2009/2010
,,,,,"[39.4, 36.1]",,,,,,,,,,,,,0.672894,,,,,,,,,,,,,961d96d6-f6a0-4812-ab18-279b65697e97,1564,,"[38.5, 36.9]",69259,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,107,Barcelona,217,"['65c6c559-2b8e-4dcf-9fa7-997f59398560', 'ce6506a4-3613-4295-8f03-f057107f017b']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:41:35.123,Carry,,2009/2010
,,,,,"[57.6, 35.7]",,,,,,,,,,,,,1.130477,,,,,,,,,,,,,65b838a3-0107-4799-a09b-c4522219a90d,1567,,"[57.4, 36.3]",69259,41,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,107,Barcelona,217,"['43826b13-68c4-4df4-82d1-c0a004f7f513', '9874a645-98fb-438d-b73b-e4213334b840']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:41:36.994,Carry,,2009/2010
