ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.297,,,,,,,,,,,,a4c6b2e6-2e0c-443b-8060-f82b1c48fcd7,2840,,"[65.0, 58.0]",9928,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Sansone,6859.0,Left Center Forward,129,Barcelona,217,['55d761f1-8e35-4bac-83cb-507e845a75b6'],18,,,,,,,,,,,,,,,,,,,Villarreal,222,00:16:18.239,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.537,,,,,,,,,,,,c60d765f-77f6-4da1-8f13-569629d9db8e,2882,,"[47.0, 72.0]",9928,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,131,Barcelona,217,['93e34f62-815e-49ea-8cc9-64732883495b'],22,,,,,,,,,,,,,,,,,,,Villarreal,222,00:17:22.734,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.807,,,,,,,,,,,,4d91abec-f912-48b7-9033-0ff002dd01bf,2886,,"[37.0, 12.0]",9928,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Back,132,Villarreal,222,['87bb154c-a205-4479-9635-7fe94e5239ec'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:27.902,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,1.233,,,,,,,,,,,,8df6d152-4c65-479c-9cc3-d3effb2a9d8d,2887,,"[24.0, 18.0]",9928,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,132,Villarreal,222,,29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.471,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.793,,,,,,,,,,,,bc57a019-5670-49a3-8edb-ec2889fafbf8,2892,,"[28.0, 37.0]",9928,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,132,Villarreal,222,"['bd994a85-c415-4195-8556-e7dd0ade7612', 'f646ed01-cd0c-44cf-a2fe-a540beed9d9c']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:40.766,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.239,,,,,,,,,,,,54f22cb4-06ef-44b8-8fe1-faa718d89ced,2923,,"[79.0, 72.0]",9928,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,133,Barcelona,217,['de10adfb-4b06-4925-a1eb-65223114fddf'],6,,,,,,,,,,,,,,,,,,,Villarreal,222,00:18:06.006,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.783,,,,,,,,,,,,46d27dd1-0f33-4385-af31-51a3835a57c1,2933,,"[76.0, 40.0]",9928,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Midfield,133,Barcelona,217,['4d70244d-eb20-4a72-84f4-b897b20831e4'],12,,,,,,,,,,,,,,,,,,,Villarreal,222,00:18:12.328,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.635,,,,,,,,,,,,ba1bba83-1970-418f-babc-420332d8fa25,2976,,"[76.0, 48.0]",9928,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,135,Villarreal,222,,55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:55.317,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.579,,,,,,,,,,,,102079f8-8f92-4b23-9f33-6796de0ede0a,2984,,"[90.0, 60.0]",9928,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,135,Villarreal,222,['e5e7d0ca-cec2-4678-8926-a66337d0e3be'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:59.725,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.402,,,,,,,,,,,,ab18e440-2de6-494c-8d61-03f76106d379,3002,,"[73.0, 57.0]",9928,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,135,Villarreal,222,,13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:13.211,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.039,,,,,,,,,,,,552bbc5b-a03c-484f-9484-c084e76a5e74,3017,,"[67.0, 10.0]",9928,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,136,Villarreal,222,,1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.359,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.278,,,,,,,,,,,,f34a6e8e-83dd-4321-a11b-d4d23517e2db,3021,,"[86.0, 21.0]",9928,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,136,Villarreal,222,,4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:04.379,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.366,,,,,,,,,,,,083fb0a8-4b3e-4a73-8398-118e08f39f35,3061,,"[89.0, 21.0]",9928,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Midfield,138,Villarreal,222,"['52ec82bb-99c6-4fa8-8383-e2ce52af4821', 'de236a9a-4682-409f-9202-bc225adf9ce4']",0,,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:00.950,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.925,,,,,,,,,,,,585ab85a-2648-46f3-af72-2f4b612e9c0f,3079,,"[59.0, 71.0]",9928,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,138,Villarreal,222,"['a4f70e28-b807-4a03-8d65-1bceb2fc4c7c', 'deb98411-5071-49d6-b172-dbffb97a01ec']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.787,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.743,,,,,,,,,,,,95942762-0cde-421c-926a-1b17180f0b47,3083,,"[56.0, 25.0]",9928,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,138,Villarreal,222,"['088facff-e40d-46de-8d1f-30d06f258177', '4f999f28-3c1c-4d18-a252-e87f15159d56']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:26.777,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,1.411,,,,,,,,,,,,633807e1-6f1d-4cf8-9b8b-a97d458b096a,3104,,"[71.0, 24.0]",9928,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Midfield,142,Barcelona,217,['0a1df859-dc39-4dad-b01b-83169d75c0af'],53,,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:53.397,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.416,,,,,,,,,,,,72c1c536-040d-49ba-9fe0-8c1bd472368d,3130,,"[56.0, 12.0]",9928,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,144,Barcelona,217,"['bf0cd95e-ae7f-40ed-afdc-269b17bc3708', 'c0143edb-4cee-4421-903c-f4a8dd9a7445']",19,,,,,,,,,,,,,,,,,,,Villarreal,222,00:22:19.757,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.907,,,,,,,,,,,,9cf27d07-5fda-456a-ad78-134a2196c68c,3204,,"[87.0, 26.0]",9928,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,147,Villarreal,222,,45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.012,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.549,,,,,,,,,,,,208da681-cf0f-423b-9454-76ba1e9249ef,3210,,"[96.0, 70.0]",9928,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,147,Villarreal,222,"['262fcf93-f575-45e7-84be-48b0d16aa0cc', '6b15e278-d882-443a-943e-65a8b9efa03f']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:50.869,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,b2ef44aa-4257-4a35-bc2c-042ee07264e4,3231,,"[49.0, 56.0]",9928,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,147,Villarreal,222,['df5f8ef4-e1b8-47f1-9d4a-8686796d6b51'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:15.306,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.941,,,,,,,,,,,,06569be4-0e1b-47d0-a636-e7f4b441533b,3238,,"[71.0, 14.0]",9928,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Back,147,Villarreal,222,['4015031a-64c0-4a9b-ad82-e847e6f53e4b'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.546,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.383,,,,,,,,,,,,e01facb3-aaa1-4dc4-a16a-42be7b6c7375,3248,,"[54.0, 21.0]",9928,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,148,Villarreal,222,"['e8fb5574-407c-4916-b160-96122659b8a0', 'f3ec112e-19f3-40f7-974f-7f560fc55b16']",59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.740,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.942,,,,,,,,,,,,991d68d3-997b-4f06-b20d-74d1de5c41f5,3254,,"[39.0, 35.0]",9928,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,149,Villarreal,222,,9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:09.112,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.521,,,,,,,,,,,,4a952162-07bb-4fde-aa0e-9135dbe9830e,3276,,"[85.0, 7.0]",9928,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Midfield,151,Barcelona,217,"['47e49fd0-7164-4eb2-917c-86e8fb3238f7', '63fa26d7-052d-451e-8304-b325b9c7107f', 'ef9e0cd7-1b3f-4c7a-9e87-673007e8a1c9']",53,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:53.107,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,0cbc4dcf-9817-4635-802e-ed4b60005394,3287,,"[48.0, 12.0]",9928,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Center Midfield,152,Barcelona,217,['abff6e4c-a6f9-4f56-be46-c08a367968a8'],29,,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:29.228,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.624,,,,,,,,,,,,588e9e2a-5d42-452b-b8ed-c9e040f4fb9e,3308,,"[74.0, 68.0]",9928,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,153,Barcelona,217,['d1c24d93-e6c1-4515-a274-3fd35f9de98b'],7,,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:07.126,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.743,,,,,,,,,,,,d7d15041-5c12-4b08-9338-502902df9fe0,3351,,"[60.0, 13.0]",9928,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,154,Villarreal,222,['e30108f0-2aea-43cd-8a62-1cbfdea8c691'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:05.159,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.754,,,,,,,,,,,,35b4d4a5-aacf-4b89-a60a-1b9006a32c7b,3355,,"[51.0, 26.0]",9928,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,154,Villarreal,222,['bb26c7f3-13f3-4ce2-84df-3289723fcbca'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:07.658,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.233,,,,,,,,,,,,b7796522-008c-49c8-be81-2199c355dc43,3371,,"[85.0, 25.0]",9928,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enes Ünal,6760.0,Right Center Forward,155,Barcelona,217,['fc4133df-e14c-4239-8975-80c05465ddfd'],50,,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:50.207,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.423,,,,,,,,,,,,ac5e6b89-7d71-4182-ac6b-f7765a656d4b,3381,,"[71.0, 61.0]",9928,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Fuego Martínez,6751.0,Left Center Midfield,155,Barcelona,217,['9c06629c-cfb2-4f66-8bbf-e02c40d4b3a2'],57,,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:57.251,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.458,,,,,,,,,,,,0175315a-e948-4590-a188-d1d224b72813,3400,,"[81.0, 62.0]",9928,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Castillejo Azuaga,6829.0,Right Midfield,157,Barcelona,217,['2e1e7283-3cf4-4608-b639-d01347541ffd'],31,,,,,,,,,,,,,,,,,,,Villarreal,222,00:29:31.258,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.801,,,,,,,,,,,,65231e7a-33ec-4e70-b1d4-920da27891eb,3428,,"[94.0, 63.0]",9928,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ousmane Dembélé,5477.0,Right Wing,159,Barcelona,217,"['394d17a9-718d-48eb-b6cf-a5fd848e3f1c', 'd4ebf295-e8df-4608-a269-14a9a756ae22']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:14.245,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.252,,,,,,,,,,,,bc9eec4d-678d-43dd-9c70-1a2fe92dc7a1,3435,,"[51.0, 31.0]",9928,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Castillejo Azuaga,6829.0,Right Midfield,159,Barcelona,217,['7595d1f8-2071-49ac-b4e6-4f1a89188304'],18,,,,,,,,,,,,,,,,,,,Villarreal,222,00:30:18.223,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.531,,,,,,,,,,,,e7ed87b8-02f4-4d1a-a47a-188df9fbd2a2,3445,,"[35.0, 38.0]",9928,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Fuego Martínez,6751.0,Left Center Midfield,159,Barcelona,217,"['1865e114-a7db-4c2a-a0ab-b130b5723928', '5715e4a5-b01d-4245-8d94-9937898b4541']",28,,,,,,,,,,,,,,,,,,,Villarreal,222,00:30:28.406,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.801,,,,,,,,,,,,0cbd01c1-1e7d-4ed5-abea-27fc49898405,3463,,"[84.0, 41.0]",9928,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,160,Villarreal,222,['f978e6fa-c9f3-409e-96e6-260502d48719'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:45.146,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.762,,,,,,,,,,,,5ae1fb0e-958b-4803-96e4-233fb0af7691,3491,,"[10.0, 72.0]",9928,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,163,Villarreal,222,['f67c82f0-32e1-4ac9-8890-1cf444c3b3c1'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:08.367,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,2.286,,,,,,,,,,,,e218aa7b-ab52-42d7-b619-2010d8c70218,3503,,"[110.0, 14.0]",9928,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enes Ünal,6760.0,Right Center Forward,164,Barcelona,217,['5fbee23b-d019-4756-bcae-9a9d8c3156c1'],18,,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:18.282,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.678,,,,,,,,,,,,e5345f03-cc63-4791-a7ac-966fb1991ba2,3540,,"[77.0, 46.0]",9928,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,166,Villarreal,222,,56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.336,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.863,,,,,,,,,,,,e3adbdfd-8657-4abf-8af1-eb5bd786746e,3543,,"[86.0, 39.0]",9928,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,166,Villarreal,222,"['3b766085-41e9-4adc-886f-b3dfaca0d82d', '52f637bc-66e3-42de-8ae6-8517e22e18f7']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:57.581,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.798,,,,,,,,,,,,3dac0c11-3362-44f7-b4f1-922763e1636e,3553,,"[65.0, 31.0]",9928,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,166,Villarreal,222,"['1275382c-3abd-40c8-bafe-e310cb393891', '33b18e84-1e9b-4e8d-98f9-8eb304b91532']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:06.963,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.809,,,,,,,,,,,,94ac4687-7d9b-4d00-b47a-fe16b4760b89,3557,,"[75.0, 25.0]",9928,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,166,Villarreal,222,"['8945860d-c600-4df1-ac19-6aab247f4423', 'd989a2f4-a601-4196-8ed0-ad8368902613']",9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:09.680,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,ec749a21-4caa-455d-b13f-f9aa680cb1d5,3578,,"[51.0, 10.0]",9928,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,167,Villarreal,222,"['34b6f94a-55fc-45a5-a81c-3b20a0157bf2', '8b866774-905a-4645-927f-71e53adf900d', 'd0927054-c923-4777-8598-5747824acdd9']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:48.699,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.966,,,,,,,,,,,,e3a702dd-b2ce-418e-b3eb-da1372a2fec6,3584,,"[50.0, 28.0]",9928,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,167,Villarreal,222,"['b4f388ac-481e-4c3f-812b-005b697ba6fa', 'bbda7246-73af-43dc-a85e-d2427fb10c83']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:51.840,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.037,,,,,,,,,,,,c06c0b7a-da60-4585-a857-0c3bbe87e4e5,3606,,"[82.0, 61.0]",9928,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Sansone,6859.0,Left Center Forward,168,Barcelona,217,['e84e51ad-9fc4-45a9-9719-68da342301cb'],10,,,,,,,,,,,,,,,,,,,Villarreal,222,00:33:10.637,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.777,,,,,,,,,,,,10951e77-9efa-4a49-a570-8e685a85fb19,3622,,"[47.0, 15.0]",9928,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Fornals Malla,6764.0,Left Midfield,168,Barcelona,217,['1ac507e3-feab-451b-99bd-dcdef1e6acfa'],28,,,,,,,,,,,,,,,,,,,Villarreal,222,00:33:28.045,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.921,,,,,,,,,,,,74b92c20-db42-4200-973a-312d525a9506,3672,,"[59.0, 42.0]",9928,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,169,Villarreal,222,,59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:59.542,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.364,,,,,,,,,,,,ea34e38b-15a1-4dc2-a93f-d9a356dcac2f,3710,,"[58.0, 67.0]",9928,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,170,Barcelona,217,"['4d7f62de-4f6b-498f-8dd1-6c402ddaa257', '5bc6e065-21f8-4b9d-9aa9-81a5d22663dd', 'e8765e44-5d89-4228-b4bc-05fc4a0c163b', 'f64234db-9c67-4d02-b831-0278437ebe46']",37,,,,,,,,,,,,,,,,,,,Villarreal,222,00:35:37.389,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.252,,,,,,,,,,,,a038ceb2-b6c7-4221-807e-e5e4d2835305,3722,,"[31.0, 71.0]",9928,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Castillejo Azuaga,6829.0,Right Midfield,170,Barcelona,217,"['3c63b784-a8a8-499f-9eb4-5d380f6e1fbd', '646579b1-da62-469f-9575-ea2dc9c124f0']",50,,,,,,,,,,,,,,,,,,,Villarreal,222,00:35:50.273,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.467,,,,,,,,,,,,dbae0664-bd6b-46c7-9c58-62c2a4e61881,3740,,"[72.0, 41.0]",9928,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Sansone,6859.0,Left Center Forward,172,Barcelona,217,['b38e587f-dd22-451a-89c1-9cbea10e8d5e'],19,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:19.707,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.181,,,,,,,,,,,,3b8cec26-5306-4ac5-8f2a-b2d71823ba7e,3749,,"[98.0, 18.0]",9928,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enes Ünal,6760.0,Right Center Forward,172,Barcelona,217,"['695bdf88-50aa-44f2-95a6-1be5cc9d4c16', 'e110407d-c75e-4b51-a018-7ea9720bd8fd']",26,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:26.787,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.105,,,,,,,,,,,,eb6e771e-5e78-4ffc-8d6d-131874194474,3753,,"[78.0, 6.0]",9928,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Fornals Malla,6764.0,Left Midfield,172,Barcelona,217,"['531287ae-44a4-45c6-ba86-142ceafd2750', '8961689e-a9fe-41eb-acfe-4489aea6df47']",30,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:30.848,Pressure,,2017/2018
,,,,,,,,,,,,,,,,2.824,,,,,,,,,,,,532e5175-94b3-4e05-b48a-95c2c1695106,3757,,"[83.0, 13.0]",9928,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Midfield,172,Barcelona,217,['e216ff88-c01a-416b-b897-531f60ed7832'],32,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:32.418,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.934,,,,,,,,,,,,5024b753-fdea-4444-8e15-e3f35627dde4,3762,,"[105.0, 23.0]",9928,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Sansone,6859.0,Left Center Forward,172,Barcelona,217,"['099bb0be-88c7-4692-bec4-c06a92fcdad4', '5e7668e6-60eb-4c02-bed4-225e4d35b5e3', 'e0528af1-0d47-4db0-9b9f-c176201f1dd4']",41,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:41.614,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.811,,,,,,,,,,,,2e3f10b0-31e6-442c-8fe9-de4917dbc266,3768,,"[103.0, 55.0]",9928,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Castillejo Azuaga,6829.0,Right Midfield,172,Barcelona,217,"['45855e5c-0f8a-487b-bd73-784dd9b839f5', '7901767f-666f-41e3-aa12-a9b17bb1f1a2']",44,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:44.670,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.859,,,,,,,,,,,,5921ad64-3954-481f-ba76-1a0515cae66d,3790,,"[44.0, 32.0]",9928,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enes Ünal,6760.0,Right Center Forward,174,Barcelona,217,['84d2e677-a809-498b-87b4-766c542b2863'],36,,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:36.170,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.8,,,,,,,,,,,,19d0aedc-b4eb-4cf2-bb9d-03edb19d5b4a,3795,,"[74.0, 48.0]",9928,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,175,Villarreal,222,['1546eded-ce58-40f7-a6f3-19177ac421e8'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:40.887,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.125,,,,,,,,,,,,528335e5-f22e-466b-922b-d74353e4e756,3814,,"[71.0, 56.0]",9928,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Samuel Castillejo Azuaga,6829.0,Right Midfield,176,Barcelona,217,['a81f305b-1b09-4549-a866-29556af95cc1'],5,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:05.727,Pressure,,2017/2018
