50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[57.9, 7.3]",,,,,,,,,,,,,1.136226,,,,,,,,,,,,,96727e24-1cef-4d6e-a72f-ba43730d8adb,418,,"[64.3, 6.0]",3773625,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Francisco Reges,16003.0,Left Defensive Midfield,20,Sevilla,213,"['24697f8c-f06d-4380-8e04-4b0511ff1922', '64017cec-1cb3-48a4-9def-abe11591c519', 'afd01101-5132-4e09-a71e-689fe0d2bb1d']",56,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:56.472,Carry,True,2020/2021
,,,,,"[34.0, 22.4]",,,,,,,,,,,,,1.810006,,,,,,,,,,,,,c0f6868e-4ea0-4fba-84bd-ad619909cc50,422,,"[37.6, 15.2]",3773625,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Carlos Santos Silva,3366.0,Left Center Back,20,Sevilla,213,"['5b9bfe16-593c-45bb-8602-77e00846df7b', '6c4f2df6-67ac-4a04-a28c-244e4e589065']",58,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:58.750,Carry,,2020/2021
,,,,,"[13.3, 31.4]",,,,,,,,,,,,,1.113441,,,,,,,,,,,,,87559d9b-a7b2-40ae-91d9-7d713f98f55e,425,,"[15.5, 29.1]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,20,Sevilla,213,"['12a5d432-ba35-4de9-b523-a587cf6f17a4', 'd7badab1-d259-499d-8231-816b480f4236']",2,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:02.694,Carry,,2020/2021
,,,,,"[10.1, 60.7]",,,,,,,,,,,,,2.033648,,,,,,,,,,,,,9b6b0c34-9a03-4e2b-bcdd-0a5f30dd3729,428,,"[10.1, 60.7]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Center Back,20,Sevilla,213,"['25778d01-ac61-4c75-8bbb-c3fc81c4d733', '94e66fd2-82f1-4a69-8752-bf8058e7ccf6']",5,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:05.534,Carry,,2020/2021
,,,,,"[3.1, 40.1]",,,,,,,,,,,,,1.538084,,,,,,,,,,,,,abe8bc90-d496-48ef-8bb7-e4ae73438182,431,,"[2.9, 47.1]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,20,Sevilla,213,"['0b2c2c0e-f7dd-48e0-9171-e2abe440f40d', '5836fa0b-2f39-4691-889d-a3da8e9e9000', '671eab27-1153-48db-a3ba-5b10240a8d5a']",8,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:08.789,Carry,True,2020/2021
,,,,,"[28.8, 3.3]",,,,,,,,,,,,,1.0488,,,,,,,,,,,,,2f42b51a-ad24-4cb7-84c4-e046f27c5760,435,,"[28.5, 3.1]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,20,Sevilla,213,"['30e23553-6224-4225-943f-44ac71991489', 'c87dbe5f-15f9-4d99-b138-86eee35ec25b']",12,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:12.740,Carry,,2020/2021
,,,,,"[35.5, 11.6]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,31818474-a83f-4460-b127-421c4164a045,438,,"[35.5, 11.6]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Francisco Reges,16003.0,Left Defensive Midfield,20,Sevilla,213,"['381cca98-e721-409c-872b-d06193def75c', '4ef14a07-f413-415e-8862-0494767ccf46']",15,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:15.217,Carry,,2020/2021
,,,,,"[99.1, 53.7]",,,,,,,,,,,,,3.40963,,,,,,,,,,,,,cd7cd79b-8a4f-450e-a85b-c06d3878cd53,447,,"[90.2, 49.2]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,21,Barcelona,217,"['07896c1b-770d-426e-87dd-0b360962cfa4', '3d97f203-d37b-4ea7-8aa0-326afa12a642', 'e07d2ae3-81fc-4eef-b7f1-5197ff03fc70']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:20.437,Carry,True,2020/2021
,,,,,"[99.4, 69.9]",,,,,,,,,,,,,1.013763,,,,,,,,,,,,,82cdc83a-cdd1-41ca-a3fe-8f26e58d0bd5,451,,"[99.4, 69.9]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,21,Barcelona,217,"['978fe11a-e35b-4dc3-8002-40983ee1b71b', '9938855b-a9fa-4002-86d0-d462e6e0655f']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:25.217,Carry,,2020/2021
,,,,,"[90.2, 56.7]",,,,,,,,,,,,,0.516391,,,,,,,,,,,,,bd26a934-ec16-42c8-9c12-16d3622ab7db,455,,"[89.2, 57.3]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,21,Barcelona,217,"['60993ba7-5697-4dbb-883f-be74c6bbc290', 'ac6c51b7-516b-44f2-a240-b9104026a517', 'dba440fb-af18-4469-b14f-06314c55a08d']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:27.183,Carry,True,2020/2021
,,,,,"[82.5, 49.5]",,,,,,,,,,,,,1.542071,,,,,,,,,,,,,1f65ed33-8f82-4479-b76e-fa79a9221b8a,458,,"[86.0, 49.5]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,21,Barcelona,217,"['2f376ed9-c970-4980-b2d6-8bd0adcd839f', '333d8b83-c293-4f85-acc1-b8f3cbed6e5e']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:28.226,Carry,,2020/2021
,,,,,"[84.0, 16.6]",,,,,,,,,,,,,0.912495,,,,,,,,,,,,,958f050a-1245-4477-96bb-333dea133a1a,461,,"[78.4, 22.6]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,21,Barcelona,217,"['219d6c05-fe46-423d-954e-bc5c0286271c', '6290ccb2-1667-4a3a-a5a7-ec98433d4bfe']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:31.546,Carry,,2020/2021
,,,,,"[91.9, 5.3]",,,,,,,,,,,,,1.874527,,,,,,,,,,,,,c72f6fcb-92aa-46da-8cda-eede86f3a9d2,464,,"[92.1, 3.0]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,21,Barcelona,217,"['4e19a909-315f-484a-ad5b-10d4d2d87c13', '5be963a1-0812-4981-b58a-363b17286a94']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:33.523,Carry,,2020/2021
,,,,,"[79.0, 22.9]",,,,,,,,,,,,,0.77172,,,,,,,,,,,,,ce99b0f2-fbb2-4286-92e8-3e2492b1a16f,470,,"[79.2, 19.0]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Barcelona,217,"['9c0c343e-b848-495d-b254-ca74b5c8971d', 'af7eabb2-d803-4644-b38e-c22c72fafd5b']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:38.039,Carry,,2020/2021
,,,,,"[85.3, 28.4]",,,,,,,,,,,,,0.079998,,,,,,,,,,,,,59df2d17-bcbc-41a6-82b7-fd8255e20ea1,473,,"[85.3, 28.4]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,21,Barcelona,217,"['2fe9968f-bdc0-459c-b9ef-c871d4389ea5', 'd7581065-1732-4d92-9f4c-e690a547262f']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:39.723,Carry,,2020/2021
,,,,,"[71.9, 41.9]",,,,,,,,,,,,,1.066958,,,,,,,,,,,,,1c38053d-d177-4677-a8a8-362463eed13a,476,,"[70.9, 37.5]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,21,Barcelona,217,"['5d61e0c2-853e-4499-8132-fdb7d59b6e34', 'a27ed850-0970-4b76-8d37-d5c298b5d22e']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:41.350,Carry,,2020/2021
,,,,,"[84.4, 71.2]",,,,,,,,,,,,,1.945831,,,,,,,,,,,,,e406be34-d29e-4a00-85e1-00edbab7ee5c,479,,"[90.0, 73.4]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,21,Barcelona,217,"['52af8805-c042-4e2f-8761-5bf240a1a72f', 'ce1c99d0-2f9e-4200-8745-025c250d0cd6']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.068,Carry,,2020/2021
,,,,,"[75.7, 54.8]",,,,,,,,,,,,,1.669818,,,,,,,,,,,,,5c17d92a-b2f5-4654-a6b9-0102c6a9c887,482,,"[75.9, 62.3]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,21,Barcelona,217,"['46af858e-b603-4a4a-9459-d557a29076d1', '5ab3c23b-d3a1-4648-94c0-a91e5b43bf6d', '65972c57-5ef8-4f4c-b19f-e5ca744d522a']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:46.869,Carry,True,2020/2021
,,,,,"[63.2, 45.2]",,,,,,,,,,,,,4.159338,,,,,,,,,,,,,6d16f3d1-d332-4b18-a6f8-163136f556c3,486,,"[58.2, 45.0]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,21,Barcelona,217,"['41d8b896-b653-4bb8-8b48-165ad9d4c878', 'd7409d53-afa4-42b3-b528-163aeadeaf40']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:49.771,Carry,,2020/2021
,,,,,"[83.4, 67.6]",,,,,,,,,,,,,2.071632,,,,,,,,,,,,,e31c3f21-fada-4258-aa80-ea350fb227fe,489,,"[79.6, 74.9]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,21,Barcelona,217,"['a4777d6b-c435-4a0a-84fa-88f19e1c881f', 'd69a620a-bc77-46db-90cb-3adf7cf8dcca']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:55.789,Carry,,2020/2021
,,,,,"[77.3, 55.4]",,,,,,,,,,,,,0.642412,,,,,,,,,,,,,4d47bacc-68b1-44df-9263-6476498fa1e7,492,,"[77.3, 51.4]",3773625,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Barcelona,217,"['804badb9-db93-42c6-945c-1afc160bdb18', 'f6e7d4e8-9a9c-4233-91d0-46b953034717']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:59.056,Carry,,2020/2021
,,,,,"[69.6, 64.4]",,,,,,,,,,,,,0.537366,,,,,,,,,,,,,9bdb43d0-afbc-4d05-bddc-c881d042d4bf,495,,"[69.8, 64.4]",3773625,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,21,Barcelona,217,"['0c975ae4-729f-4255-9775-77c5528295ef', '2a183e56-8825-4efd-ab92-301800835945']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:00.447,Carry,,2020/2021
,,,,,"[60.1, 28.2]",,,,,,,,,,,,,0.626989,,,,,,,,,,,,,c9c08359-b652-4903-a014-12deb8190971,498,,"[60.1, 28.2]",3773625,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,21,Barcelona,217,"['32c66a2b-ae99-4baf-b16c-89f1df596a29', '64746552-93ca-48d3-8e75-c00232611b7e']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:03.872,Carry,,2020/2021
,,,,,"[60.1, 36.5]",,,,,,,,,,,,,0.114984,,,,,,,,,,,,,54e11726-5de7-4f87-9f8c-190ff4aa44e4,501,,"[60.3, 36.3]",3773625,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,21,Barcelona,217,"['b43f286d-d753-4c58-84cd-db2d62e04a11', 'ea292158-9d7c-4eb4-8f19-f08eed5befbb']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:05.344,Carry,,2020/2021
,,,,,"[57.4, 25.1]",,,,,,,,,,,,,0.871009,,,,,,,,,,,,,561895da-6aee-4df2-b131-492c84fcbe14,504,,"[61.4, 25.9]",3773625,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,21,Barcelona,217,"['cdc2bc8b-64fc-4e90-87ba-4f8abef1700d', 'ec64804b-d436-4275-a819-874ae61999c8']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:06.410,Carry,,2020/2021
,,,,,"[70.9, 3.5]",,,,,,,,,,,,,1.047281,,,,,,,,,,,,,1a384ea6-d08e-41a5-9da8-b9a6ed1e1e64,507,,"[69.0, 3.5]",3773625,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,21,Barcelona,217,"['8fca62d8-d07f-406e-86f2-16100b500689', 'adcf2006-3361-4bc2-9aa6-093b7badaff5']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.408,Carry,,2020/2021
,,,,,"[97.1, 22.1]",,,,,,,,,,,,,1.876807,,,,,,,,,,,,,8a499beb-6ebc-4aa3-b439-ad93e2af9aaa,510,,"[93.1, 21.1]",3773625,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,21,Barcelona,217,"['78aa977a-eedf-4514-9f90-d7e328acaadd', 'd5d7f967-1b57-4deb-b34a-38b6fe2da2a1']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:11.159,Carry,,2020/2021
,,,,,"[97.3, 32.5]",,,,,,,,,,,,,0.105732,,,,,,,,,,,,,9e481f38-6738-44e3-8365-03f009a26031,513,,"[97.3, 32.5]",3773625,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,21,Barcelona,217,"['59f2125f-9521-4c21-a734-c1a7cb5c6a07', '9dd15700-ddcb-466d-bfb7-dde7b08753a0']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:13.767,Carry,,2020/2021
,,,,,"[117.4, 58.7]",,,,,,,,,,,,,0.188629,,,,,,,,,,,,,b16554d3-5e06-4b7e-bc80-b358b2100805,516,,"[117.4, 58.7]",3773625,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,21,Barcelona,217,"['52768aea-7db6-43d9-972f-8d65c02a9ff0', 'ddd00191-6efa-4537-8ccf-3d5d436e6656']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:18.136,Carry,,2020/2021
,,,,,"[111.6, 2.0]",,,,,,,,,,,,,0.675513,,,,,,,,,,,,,797206cb-c6f3-4823-98b5-a44ac040a324,522,,"[111.6, 2.2]",3773625,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro González López,30486.0,Left Center Midfield,22,Barcelona,217,"['4446f2f9-4433-4a7c-a44c-dc555c31e2a2', 'cb615e7d-4c1b-4cd9-8375-52d3bfa8cea4']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:47.110,Carry,,2020/2021
,,,,,"[92.3, 5.7]",,,,,,,,,,,,,0.879694,,,,,,,,,,,,,b955179f-0c81-47a1-9553-8602d9636124,525,,"[92.3, 5.7]",3773625,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Wing Back,22,Barcelona,217,"['558f93c3-9368-478e-a062-071290e7d4c1', 'dcab4c36-2acc-40c5-b7f0-6fd576cabcc1']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:49.469,Carry,,2020/2021
,,,,,"[99.8, 11.3]",,,,,,,,,,,,,1.907978,,,,,,,,,,,,,1e8ca159-b326-4c50-8aa6-cecb6a2cea0f,528,,"[103.7, 2.0]",3773625,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,22,Barcelona,217,"['5cd680ce-4d45-4581-8c1a-ed63cae2cf11', '990f5505-aeef-4099-9de2-7e9785b1914d', 'ae258800-4657-4b69-a853-1fb76c2d480f']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:51.710,Carry,True,2020/2021
,,,,,"[18.1, 77.5]",,,,,,,,,,,,,1.064312,,,,,,,,,,,,,ccdfd1cc-997e-46a6-b806-70531f0f6ab5,536,,"[16.2, 77.7]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jesús Navas González,6821.0,Right Back,23,Sevilla,213,"['94da8f54-464e-4f10-8ac4-d380b961d6cf', 'e5efaa95-d83b-4e81-bf10-1fcd1b20e471']",10,,,,,,,,,,,,,,,,,,Sevilla,213,00:10:10.413,Carry,,2020/2021
,,,,,"[49.5, 76.3]",,,,,,,,,,,,,2.453126,,,,,,,,,,,,,ac7c68dd-52ea-48a7-9107-efe5ee2557cd,539,,"[51.5, 77.1]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luuk de Jong,20033.0,Center Forward,23,Sevilla,213,"['40a5d51c-b500-4fe4-a11b-32890e4719cc', '9cbcda99-3120-4752-b3ab-73ee9b60aa79', 'cb571957-c45e-4168-bcb0-6391c4654227']",13,,,,,,,,,,,,,,,,,,Sevilla,213,00:10:13.304,Carry,True,2020/2021
,,,,,"[42.5, 74.1]",,,,,,,,,,,,,0.063843004,,,,,,,,,,,,,aa5d59ed-50f6-4d03-b901-a6f7314e53a2,543,,"[42.5, 74.1]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alejandro Darío Gómez,7006.0,Right Wing,23,Sevilla,213,"['4b1f9172-9f67-4099-a918-e2cd31c8eca9', 'f362483b-ec75-4aad-a6e1-8ea92c140de6']",16,,,,,,,,,,,,,,,,,,Sevilla,213,00:10:16.379,Carry,,2020/2021
,,,,,"[48.6, 77.9]",,,,,,,,,,,,,0.522121,,,,,,,,,,,,,26df7ec5-ef72-4625-9aaa-77a572bfb527,546,,"[48.6, 77.9]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luuk de Jong,20033.0,Center Forward,23,Sevilla,213,"['a5a91957-c0e9-42ea-94d0-f1f273a08bca', 'b4cb490b-f708-4c38-97d0-f6ab691b3684']",17,,,,,,,,,,,,,,,,,,Sevilla,213,00:10:17.281,Carry,,2020/2021
,,,,,"[43.8, 65.0]",,,,,,,,,,,,,0.898761,,,,,,,,,,,,,8b317949-bde4-46f9-affc-3992a10435d2,549,,"[47.1, 66.5]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joan Jordán Moreno,6701.0,Right Defensive Midfield,23,Sevilla,213,"['5daa91af-295b-4c2a-b7a7-66badd542823', 'a68f1a78-6a5b-4648-b150-bed875154bf9', 'dc6be6fc-1a4a-4f1f-a406-90e6902f21ca']",18,,,,,,,,,,,,,,,,,,Sevilla,213,00:10:18.338,Carry,True,2020/2021
,,,,,"[25.9, 23.2]",,,,,,,,,,,,,1.14198,,,,,,,,,,,,,64624a67-01b2-407f-9e6b-f54fdf9af610,553,,"[25.9, 28.2]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Diego Carlos Santos Silva,3366.0,Left Center Back,23,Sevilla,213,"['9e153b29-69e2-458c-8de5-ee72aec41ef5', 'd4c97b14-1fac-427d-95f8-30148c3fbbec']",21,,,,,,,,,,,,,,,,,,Sevilla,213,00:10:21.439,Carry,,2020/2021
,,,,,"[68.5, 8.5]",,,,,,,,,,,,,3.709709,,,,,,,,,,,,,67f31f67-a038-4ba8-9487-23400e6dcec2,556,,"[42.5, 7.3]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Escudero Palomo,6718.0,Left Back,23,Sevilla,213,"['43dd9305-e3f9-4a30-a547-2be11f02c3fd', '45aed3ef-2ef2-4ffc-b566-6f56ba9647a8']",24,,,,,,,,,,,,,,,,,,Sevilla,213,00:10:24.458,Carry,,2020/2021
,,,,,"[72.0, 8.5]",,,,,,,,,,,,,3.809752,,,,,,,,,,,,,45c89ef6-54b8-4a26-bd72-2d222e227c02,559,,"[73.1, 19.1]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Center Attacking Midfield,23,Sevilla,213,"['03ae6d2b-831d-469e-9e31-a1b8892a59ba', '5fc697bb-f213-4e6b-9d06-6281ef21cd8d']",28,,,,,,,,,,,,,,,,,,Sevilla,213,00:10:28.937,Carry,,2020/2021
,,,,,"[16.2, 38.8]",,,,,,,,,,,,,1.293725,,,,,,,,,,,,,10fe3fd1-f796-499e-9b69-9f27234bc24c,563,,"[15.7, 40.2]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,24,Barcelona,217,"['a303955c-0339-444a-8a1e-20119a400fbc', 'dd8e49f9-8b09-458a-b670-c96c305cfa21']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:34.845,Carry,,2020/2021
,,,,,"[45.9, 38.4]",,,,,,,,,,,,,0.673589,,,,,,,,,,,,,67d369a6-2a8f-4101-ab2e-4f49f5d9bebc,571,,"[48.3, 38.3]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,24,Barcelona,217,"['7d16b3b7-7cc2-4f08-85af-d8a850901358', 'c9bc39e4-b539-488f-afde-98df8acf97eb']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:42.389,Carry,,2020/2021
,,,,,"[40.1, 23.2]",,,,,,,,,,,,,0.12,,,,,,,,,,,,,c51a2301-b375-4f8b-9bb9-e58ca9d1fd39,574,,"[40.1, 23.2]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Wing Back,24,Barcelona,217,"['99b5a4be-b49b-44bf-85ec-c3495f306e6c', 'cbf15053-6909-47ae-934d-ce8ef996dc0a']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:44.017,Carry,,2020/2021
,,,,,"[28.1, 25.9]",,,,,,,,,,,,,0.869901,,,,,,,,,,,,,0f59ac6a-e306-4bfd-9e1a-e40101c957cd,577,,"[28.7, 25.9]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Clément Lenglet,6826.0,Left Center Back,24,Barcelona,217,"['c841aab8-5aa9-4b5b-937e-c19662b343d9', 'f40659d8-0b9a-447f-8fb6-fccf8e0f33e0']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:44.980,Carry,,2020/2021
,,,,,"[34.3, 42.7]",,,,,,,,,,,,,4.963401,,,,,,,,,,,,,9d0984ce-5fa6-41ac-b7f9-cf92febc2343,580,,"[27.3, 38.1]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gerard Piqué Bernabéu,5213.0,Center Back,24,Barcelona,217,"['888dae0b-d1e2-416f-9f11-d5977c71efc9', 'cd77d2fa-32f5-4407-a44c-70df45e07d3d']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:46.989,Carry,,2020/2021
,,,,,"[48.6, 66.0]",,,,,,,,,,,,,5.751896,,,,,,,,,,,,,d6f0ec19-e8b3-4a13-88ae-e097633557f8,583,,"[35.3, 56.7]",3773625,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Óscar Mingueza García,43728.0,Right Center Back,24,Barcelona,217,"['3f9bf27f-c15a-4420-8f97-1c6a7f9a59b2', '47377eb3-8d0d-43f3-8f42-7b1f21ae6755']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:53.704,Carry,,2020/2021
,,,,,"[47.4, 55.0]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,558c28a6-ac7d-457c-95a6-fa481af31546,586,,"[47.4, 55.0]",3773625,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,24,Barcelona,217,"['726f3fe4-2612-46d4-a6b0-4668c8e8f839', 'f2cc19e1-2e73-475f-95a9-192383339fca']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:00.188,Carry,,2020/2021
,,,,,"[43.7, 63.3]",,,,,,,,,,,,,0.26333,,,,,,,,,,,,,800d456a-b215-4825-a352-a76e8eba569a,589,,"[43.7, 63.3]",3773625,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Óscar Mingueza García,43728.0,Right Center Back,24,Barcelona,217,"['32c66c32-8599-494c-947a-56a73f4301e5', '9b4fda39-8ac6-4b07-a99c-509f89057125']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:01.326,Carry,,2020/2021
,,,,,"[43.5, 51.1]",,,,,,,,,,,,,1.241562,,,,,,,,,,,,,c97fffc5-8754-43f3-91b8-af588a1ae9fe,592,,"[44.1, 53.7]",3773625,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,24,Barcelona,217,"['745783cd-c32b-40fb-baab-16cbe2b7e957', 'b7718f95-4761-4808-8732-d9a58f55a99b']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:02.465,Carry,,2020/2021
