50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41be33e9-c5f4-4df3-8fa8-62560cb54102,1778,,"[63.4, 34.7]",70289,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,75,Barcelona,217,['d97d755a-2cf7-4e89-9372-399cf449863e'],53,,,,,,,,,,,,,,,Barcelona,217,00:39:53.995,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6611fe15-6535-4f19-a9d1-f56d24735137,1781,,"[83.4, 8.5]",70289,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,75,Barcelona,217,['6b8a79f2-7678-43f7-ad6e-d43e9546e528'],56,,,,,,,,,,,,,,,Barcelona,217,00:39:56.751,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7e2a734-1fc3-48ec-9ad4-75a830279880,1785,,"[75.6, 34.3]",70289,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Barcelona,217,['6adc9418-bb07-4d4f-aa3a-753738b60c3b'],1,,,,,,,,,,,,,,,Barcelona,217,00:40:01.151,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a07ebd65-f9f3-4262-ba64-ea4dc93ed4a5,1788,,"[76.8, 36.1]",70289,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,75,Barcelona,217,['34b7ea27-bf12-4351-b77f-f2a3df2f8bb4'],4,,,,,,,,,,,,,,,Barcelona,217,00:40:04.708,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc9c3b4f-c76b-484b-992d-23a5e5cb9ad5,1791,,"[103.9, 20.6]",70289,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,75,Barcelona,217,['2f53a47e-4ca1-4f94-aff5-52baa0a51987'],8,,,,,,,,,,,,,,,Barcelona,217,00:40:08.460,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce6be7c3-9e35-4543-b5a7-165cbfb982cd,1801,,"[99.1, 50.7]",70289,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,75,Barcelona,217,['3615beb3-9eb2-4689-80a5-bb1dc88d8439'],14,,,,,,,,,,,,,,,Barcelona,217,00:40:14.658,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbd113af-81c4-45c4-ac76-aa8b861be78c,1808,,"[106.2, 36.3]",70289,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,75,Barcelona,217,['ad5d036d-a01c-48e5-93d2-d1fc6511a690'],21,,,,,,,,,,,,,,,Barcelona,217,00:40:21.653,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa51782c-dba7-4ed3-9e68-0136dd4c7654,1815,,"[48.4, 67.8]",70289,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Center Attacking Midfield,76,Villarreal,222,['97cb3865-75f8-45d7-9754-34a83758b136'],27,,,,,,,,,,,,,,,Villarreal,222,00:40:27.473,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145cc6bd-c620-4829-99e2-4b0f2e074d23,1822,,"[108.5, 27.7]",70289,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Pereira Rodríguez,23804.0,Left Wing,76,Villarreal,222,['108662c7-4cf5-4b0a-987d-d43cb5d71a29'],36,,,,,,,,,,,,,,,Villarreal,222,00:40:36.986,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db571f07-0c2a-425a-aeb7-dca97c6baeb0,1829,,"[116.3, 35.2]",70289,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovani dos Santos Ramírez,5987.0,Center Forward,76,Villarreal,222,['15dc8c73-b85c-48b8-8987-d99b5d63950d'],41,,,,,,,,,,,,,,,Villarreal,222,00:40:41.223,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ad4f81c-6f6d-4df1-b70d-79529d87c625,1833,,"[33.3, 15.1]",70289,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,77,Barcelona,217,['9fcaa28a-cd1e-47ee-aee0-1167c4877927'],44,,,,,,,,,,,,,,,Barcelona,217,00:40:44.146,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87a0dbff-e481-4661-89b9-34de48e531cf,1836,,"[75.1, 4.1]",70289,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,77,Barcelona,217,['95690293-9e9d-4620-b9c0-e503517bcb3c'],48,,,,,,,,,,,,,,,Barcelona,217,00:40:48.080,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb574313-584d-4ceb-9bff-b7e6050992ec,1849,,"[86.7, 77.2]",70289,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,78,Villarreal,222,['e786fd58-3c9f-4772-b150-2b02b8d6a5e4'],3,,,,,,,,,,,,,,,Villarreal,222,00:41:03.809,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79b99a5e-d664-41ec-94a9-3d6b9a5ed769,1853,,"[84.6, 79.0]",70289,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Ignacio Aquino Carmona,27153.0,Right Defensive Midfield,78,Villarreal,222,['eb3f5ff4-03e0-4454-89e0-f836762aad21'],10,,,,,,,,,,,,,,,Villarreal,222,00:41:10.519,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b25247f7-a4e1-4d46-9393-1bbe6e9b0a51,1863,,"[27.4, 18.3]",70289,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,['95ff971b-ae17-4660-a4a3-f8c195f5e860'],30,,,,,,,,,,,,,,,Barcelona,217,00:41:30.110,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aeb508c6-3236-4622-83ec-6cc3639f5545,1865,,"[54.7, 47.8]",70289,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,80,Barcelona,217,['8c5747eb-6668-467d-8f59-6fdeae495bb0'],35,,,,,,,,,,,,,,,Barcelona,217,00:41:35.858,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62c415a3-e49d-49f7-be89-2e4bd87cfa3e,1868,,"[100.7, 53.6]",70289,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,80,Barcelona,217,['7cca9c43-0ab0-4689-908c-b2ee3b2c0a3d'],42,,,,,,,,,,,,,,,Barcelona,217,00:41:42.176,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5962c57-969e-4b96-a250-ae8d84da89e7,1875,,"[101.0, 45.9]",70289,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,80,Barcelona,217,['7fc721d3-2446-4d12-8e41-221cf21b0e93'],49,,,,,,,,,,,,,,,Barcelona,217,00:41:49.435,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38b666d5-b245-496d-b46d-3ce913dd93f1,1882,,"[107.6, 43.0]",70289,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,80,Barcelona,217,['0a1b8f5a-3740-4836-9e44-f682b2435614'],56,,,,,,,,,,,,,,,Barcelona,217,00:41:56.156,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20c06f1e-322c-4ae0-a911-42d776ac5f91,1885,,"[92.9, 45.2]",70289,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,80,Barcelona,217,['be563e17-223e-4886-9fc9-adbc1df1ed7a'],59,,,,,,,,,,,,,,,Barcelona,217,00:41:59.184,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19ff3abc-ff4a-4559-9769-97efb593a6c6,1889,,"[101.3, 42.3]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,80,Barcelona,217,['076b1e24-1c5a-459f-8c1c-0b6f6a5b1ecc'],1,,,,,,,,,,,,,,,Barcelona,217,00:42:01.483,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed620c62-1c05-46bb-bfa3-5375b4669a45,1897,,"[86.9, 70.0]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,81,Barcelona,217,['127860a2-b1e7-4f99-826e-ed353a0e32ca'],18,,,,,,,,,,,,,,,Barcelona,217,00:42:18.539,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d94021ca-22ea-48d9-b5c8-9d32291bf826,1901,,"[91.8, 77.2]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,['33a4be6e-c5a1-478d-93e6-1b9c3627a18e'],19,,,,,,,,,,,,,,,Barcelona,217,00:42:19.673,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bb8f02b-e280-452e-92e8-245bbb38d285,1903,,"[68.4, 74.8]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,81,Barcelona,217,['ccb6c17c-e501-4efc-90bf-ad6fe0e7eaed'],21,,,,,,,,,,,,,,,Barcelona,217,00:42:21.933,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26d32dd8-006f-4651-b73b-68ba273f39d8,1906,,"[55.9, 54.9]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,81,Barcelona,217,['1be808d5-0190-480c-baee-27b2cc48f434'],24,,,,,,,,,,,,,,,Barcelona,217,00:42:24.378,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee52aebb-fd02-4ecd-955c-1c69615be6fa,1909,,"[65.6, 30.2]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,81,Barcelona,217,['4adb5b8e-bced-4f10-8289-abc38691c562'],26,,,,,,,,,,,,,,,Barcelona,217,00:42:26.920,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f12efcab-df34-4ca9-9317-c031d48251ac,1912,,"[79.4, 5.4]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,81,Barcelona,217,['79dfa729-dad0-469b-b607-34ce3039527b'],30,,,,,,,,,,,,,,,Barcelona,217,00:42:30.065,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73cd5ffe-1108-4d70-800f-e70840d47ac2,1915,,"[87.6, 19.8]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,81,Barcelona,217,['54771ac8-a915-439d-8ac7-431185df51a1'],33,,,,,,,,,,,,,,,Barcelona,217,00:42:33.379,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00b31872-bf3e-4035-b7f6-63eb97ef8bc8,1917,,"[73.2, 7.5]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,81,Barcelona,217,['cddbd10c-9236-40ce-b5f0-c69fd2d69214'],36,,,,,,,,,,,,,,,Barcelona,217,00:42:36.584,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cc7c6a4-20e5-4c86-80fc-6673725a0383,1919,,"[67.0, 17.8]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['b08f1b6b-2e75-4f85-866f-b9f6b94e2911'],38,,,,,,,,,,,,,,,Barcelona,217,00:42:38.216,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29a60fe2-5396-42cd-9955-ec88d2017752,1922,,"[86.5, 65.8]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,['ff1ff8f5-bf58-41c8-87ff-7247ee8379d3'],43,,,,,,,,,,,,,,,Barcelona,217,00:42:43.032,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c12af75-ad95-4de3-83bd-3de30aa20e67,1925,,"[93.7, 75.9]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,81,Barcelona,217,['2006dbda-23f8-4e08-aa72-c113171762da'],45,,,,,,,,,,,,,,,Barcelona,217,00:42:45.529,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753c6202-3440-4bc6-806d-cf176d3e4c77,1928,,"[99.3, 55.6]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,81,Barcelona,217,['fb2fb44d-7efa-4e72-9b99-5ccd87ee78de'],52,,,,,,,,,,,,,,,Barcelona,217,00:42:52.237,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e9f09fa-056a-478e-a507-537b280f822e,1932,,"[77.8, 18.6]",70289,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Pereira Rodríguez,23804.0,Left Wing,81,Barcelona,217,['6345753f-9413-4003-9182-5b8349577e06'],58,,,,,,,,,,,,,,,Villarreal,222,00:42:58.215,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f39d84e-bd8c-41f0-b8fc-e1a44d295300,1934,,"[1.6, 57.7]",70289,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Pinto Colorado,26005.0,Goalkeeper,81,Barcelona,217,['ead47848-7b4e-4e3b-b319-0e4dc1541204'],1,,,,,,,,,,,,,,,Barcelona,217,00:43:01.343,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61dff580-c225-410a-af20-5c5f334f3c9f,1937,,"[93.3, 11.0]",70289,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Left Defensive Midfield,82,Villarreal,222,['5967d947-c11b-4aa9-919c-39697b1ec15b'],30,,,,,,,,,,,,,,,Villarreal,222,00:43:30.172,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219e30a1-168a-4979-922c-2503c0fbae73,1939,,"[95.2, 3.9]",70289,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bojan Jokić,27155.0,Left Back,82,Villarreal,222,['a7c70950-cf87-4fd0-8bf7-9b330278e950'],30,,,,,,,,,,,,,,,Villarreal,222,00:43:30.972,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40c02286-b462-4964-8655-17ff744cc1c1,1943,,"[100.7, 26.9]",70289,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Pereira Rodríguez,23804.0,Left Wing,82,Villarreal,222,['eacaa03f-bab1-4033-b16c-070f089ca09c'],33,,,,,,,,,,,,,,,Villarreal,222,00:43:33.886,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751717ca-8536-4d6c-b321-bf600336e8fa,1946,,"[109.6, 24.7]",70289,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovani dos Santos Ramírez,5987.0,Center Forward,82,Villarreal,222,['bbe57ff2-f25e-4b2d-aed8-f1a805808c6c'],34,,,,,,,,,,,,,,,Villarreal,222,00:43:34.824,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1df8b9ab-487a-4500-841d-216dbfc4ff4f,1950,,"[109.8, 44.3]",70289,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Ignacio Aquino Carmona,27153.0,Right Defensive Midfield,82,Villarreal,222,['f912b386-a3c5-46a1-998c-a1a4ec77bb73'],37,,,,,,,,,,,,,,,Villarreal,222,00:43:37.147,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1cf7160-0fbf-410a-a1bc-148cebe1080d,1955,,"[113.5, 77.2]",70289,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovani dos Santos Ramírez,5987.0,Center Forward,83,Villarreal,222,['e9bf62e2-5a9b-4467-8e13-04c7a2f3cdfd'],25,,,,,,,,,,,,,,,Villarreal,222,00:44:25.932,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,055c6857-a441-4859-ad55-2795adfce365,1958,,"[112.4, 73.1]",70289,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,83,Villarreal,222,['fc2aa588-e0aa-4cfd-892c-3d90585ac107'],27,,,,,,,,,,,,,,,Villarreal,222,00:44:27.111,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d90be082-da8c-4975-88bc-ee6c8dba5317,1970,,"[43.2, 65.2]",70289,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,84,Barcelona,217,['5286ebf7-e9cb-4e2a-b5b5-b19216d8001d'],44,,,,,,,,,,,,,,,Barcelona,217,00:44:44.982,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8112d606-315f-4ba0-9e94-d821fef53f12,1977,,"[90.8, 25.6]",70289,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,84,Barcelona,217,['ec280a48-bd25-442b-8ba0-0e8f32c1664c'],52,,,,,,,,,,,,,,,Barcelona,217,00:44:52.296,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f683879-920d-492d-81fd-a82e8673f7ea,1980,,"[106.5, 21.1]",70289,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,84,Barcelona,217,['ce3f88fb-2a56-4da4-b3b8-8036d2e7380f'],53,,,,,,,,,,,,,,,Barcelona,217,00:44:53.280,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c22604b-3efe-4ef7-9a0f-525490865087,1984,,"[36.9, 35.5]",70289,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Rubén Gracia Calmache,25921.0,Center Attacking Midfield,85,Villarreal,222,['b08664c7-7f15-4c50-98cc-f760ac6aeb60'],55,,,,,,,,,,,,,,,Villarreal,222,00:44:55.965,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc202194-d395-44fd-a1fc-199f54599e10,1987,,"[81.1, 18.1]",70289,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jonathan Pereira Rodríguez,23804.0,Left Wing,85,Villarreal,222,['1e4e0045-4074-4293-8285-99a3d8c5f006'],0,,,,,,,,,,,,,,,Villarreal,222,00:45:00.575,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7ffcedc-e8ed-4059-ac38-f5543f4ab8b2,1991,,"[102.4, 35.6]",70289,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Rubén Gracia Calmache,25921.0,Center Attacking Midfield,85,Villarreal,222,"['0c441f31-1812-4093-9c61-e3600b9cca81', '6ba8f87e-3259-4c67-b3a6-57837bb8d348']",4,,,,,,,,,,,,,,,Villarreal,222,00:45:04.486,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1be0f922-f7c5-448b-80dc-bc2b96128389,1999,,"[61.8, 39.5]",70289,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,86,Barcelona,217,['e98f7620-7bee-4986-a2f1-d2a1cf28f5e4'],0,,,,,,,,,,,,,,,Barcelona,217,00:00:00.455,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78fd9fcf-7b69-4cc9-b10b-848a783abf7e,2001,,"[51.8, 44.0]",70289,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,86,Barcelona,217,['4dc90a2c-120e-40aa-9776-3ebc0bb30251'],2,,,,,,,,,,,,,,,Barcelona,217,00:00:02.237,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58d08803-b99f-478c-9ee4-a820f0884441,2005,,"[56.5, 11.0]",70289,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adriano Correia Claro,22102.0,Left Back,86,Barcelona,217,['8a26db5b-938a-4fe6-aa9f-be084e90cee1'],6,,,,,,,,,,,,,,,Barcelona,217,00:00:06.479,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ade60a75-46dd-419c-a5cd-01c1c3285e53,2008,,"[63.5, 5.2]",70289,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,86,Barcelona,217,['3bb4d0bc-2cf4-4d15-8309-08362fbeb050'],7,,,,,,,,,,,,,,,Barcelona,217,00:00:07.127,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08e77cd6-099f-4270-9e25-3e1c2ccaba25,2011,,"[47.9, 28.3]",70289,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,86,Barcelona,217,['b6bbd093-b4b4-4570-9f0e-f500b0bd850a'],9,,,,,,,,,,,,,,,Barcelona,217,00:00:09.084,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50d58e2b-7107-431b-a011-eb467af3f2b5,2014,,"[66.4, 47.2]",70289,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,86,Barcelona,217,['57dc126a-ab8f-40fb-ac83-b288fef9aeea'],12,,,,,,,,,,,,,,,Barcelona,217,00:00:12.048,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cebc10f-5f1f-41a4-aaec-4085ed46d455,2016,,"[49.3, 37.6]",70289,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,86,Barcelona,217,['78aa9e5e-d5c5-4938-bd94-6113bd711538'],13,,,,,,,,,,,,,,,Barcelona,217,00:00:13.084,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377380bd-95d3-4ce9-aa82-d706a55e6e04,2019,,"[60.4, 8.7]",70289,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adriano Correia Claro,22102.0,Left Back,86,Barcelona,217,['9e6a9100-1e96-4710-b034-dcd88d9cb0e7'],17,,,,,,,,,,,,,,,Barcelona,217,00:00:17.362,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28aec3dd-97b1-465c-95c2-6302de6d9e1f,2022,,"[78.4, 5.6]",70289,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,86,Barcelona,217,['62cdae1f-0a83-4adc-9b5c-c117674a2b96'],19,,,,,,,,,,,,,,,Barcelona,217,00:00:19.124,Ball Receipt*,,2013/2014
