50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,0.563956,,,,,,,,,,,,,7f161e0b-b4ec-41ee-9a8e-dbdfee68b562,2175,,"[68.6, 58.3]",69334,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Right Defensive Midfield,118,Barcelona,217,,25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:25.155,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.15828,,,,,,,,,,,,,614c7af8-e760-4f41-8846-bc98f75b9c4e,2181,,"[66.8, 47.8]",69334,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,119,Barcelona,217,"['bbca299a-2f56-4656-b2aa-7722446bb160', 'e0b625de-2ef4-42d5-afea-d60666b4587f']",44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:44.061,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.987459,,,,,,,,,,,,,dca4ff8a-f0f8-4063-a303-2c26d3d7e046,2188,,"[76.6, 49.1]",69334,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,119,Barcelona,217,"['19204aaa-8fc6-4fea-ab77-6991f50fb6d3', '5c565357-b61c-4d82-9f87-052d1fda87ae']",48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:48.214,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.738052,,,,,,,,,,,,,24a6869c-4921-4ad6-9a30-fc5cc7538081,2204,,"[44.0, 71.7]",69334,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,121,Real Madrid,220,"['3357515f-a6fa-4e5b-a45b-8d6c4be5304d', '88f89691-7d56-410c-b585-93ba36ea7821']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.547,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.515351,,,,,,,,,,,,,c4d1a0de-dae2-4e68-a1df-77f9f405d333,2213,,"[37.9, 6.5]",69334,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lassana Diarra,3181.0,Right Defensive Midfield,123,Barcelona,217,"['2d7ce8c3-bdae-4d41-9378-ef8cb89f4e96', '8af7dfee-b108-4d0f-9d60-23c70fc2fccf', 'adf21ab7-ff47-4f3d-8736-85f8c58de61c']",26,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:26.248,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.573686,,,,,,,,,,,,,cc542aeb-e784-42be-923a-eb64870e0d18,2222,,"[39.3, 8.8]",69334,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,123,Barcelona,217,['96f439c1-17b7-41a8-817d-e025e1de554c'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:28.791,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.475461,,,,,,,,,,,,,46917b86-686a-4fc7-83e0-1d3668e7e664,2229,,"[58.4, 58.9]",69334,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,123,Barcelona,217,['7a22bb40-50f8-44b0-b39e-035be474f8a6'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:36.364,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.713784,,,,,,,,,,,,,6f38d70e-5a88-449d-94bb-229667ed0257,2243,,"[37.2, 48.4]",69334,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,123,Barcelona,217,,49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:49.378,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.55324,,,,,,,,,,,,,49006c0f-49ff-46e6-ade1-42bcd4965eeb,2244,,"[30.1, 33.3]",69334,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,123,Barcelona,217,"['012bdea3-ca1d-42ff-8cf8-c4f8b4d254dc', '6c57261f-6826-4fda-8124-522a3becc065', '885ca1e6-63d9-4d6e-a196-34f519acc0e5']",50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:50.325,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.172078,,,,,,,,,,,,,43631b19-8284-4ff6-90b0-c8e795480f95,2259,,"[11.2, 74.4]",69334,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,124,Barcelona,217,"['0c466d91-ebd0-4ac6-88e3-729ba67dcff1', '240bf67f-3cca-4e4d-a48c-a890d2949686']",9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:09.940,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.673041,,,,,,,,,,,,,f322c03a-844a-4359-bba7-7a10dd60d47f,2268,,"[10.6, 73.7]",69334,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Right Back,124,Barcelona,217,"['0dfcdceb-71b8-4c4e-a007-fef9eebf42a9', '5e3971cf-1dd0-47d0-b0a8-1a07dce21462']",13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:13.734,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.736513,,,,,,,,,,,,,f2b77e02-b653-42b0-b33d-c2789d0c3bfb,2289,,"[64.7, 34.9]",69334,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,126,Real Madrid,220,,22,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:22.177,Pressure,,2011/2012
,,,,,,,,,,,,,True,,,,,,0.688733,,,,,,,,,,,,,696da159-844f-46b3-bf38-85f20ffdd524,2305,,"[65.5, 54.8]",69334,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lassana Diarra,3181.0,Right Defensive Midfield,126,Real Madrid,220,,32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:32.297,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.484866,,,,,,,,,,,,,de806668-736e-49b0-af4b-6e5f5157197f,2323,,"[21.1, 21.3]",69334,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,127,Barcelona,217,"['34e1e7f0-4968-478b-8275-d29b26024d15', '6ae70d2f-948a-4c23-bff5-4c84664db5c3', 'e219104b-9e30-44ad-8137-b67d116e0b49', 'fa38fd6b-f850-4a46-98d6-8dcbcab8baf8']",56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:56.143,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.699451,,,,,,,,,,,,,2b5e9126-76d3-4988-9e95-bd543a43b3c8,2329,,"[23.4, 22.5]",69334,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,127,Barcelona,217,['6ae70d2f-948a-4c23-bff5-4c84664db5c3'],57,,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:57.995,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.105476,,,,,,,,,,,,,89c98e08-931d-49d7-b3a9-43bb1b81d178,2342,,"[72.6, 47.1]",69334,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mesut Özil,3496.0,Center Attacking Midfield,128,Barcelona,217,['160520cc-6e2a-482f-8b0e-be72e515d2fe'],38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:38.919,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.644952,,,,,,,,,,,,,4afdbb63-950d-4bbd-a658-a3e958d8b35d,2347,,"[104.9, 35.5]",69334,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mesut Özil,3496.0,Center Attacking Midfield,128,Barcelona,217,"['375f87e8-d516-48d7-bc51-54d687aa715d', 'a898747b-55f3-44db-ae69-19c0deae1142']",42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:42.428,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.126095,,,,,,,,,,,,,114b7a7d-f56c-4b80-a962-035c64c1cd40,2353,,"[96.5, 24.5]",69334,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Karim Benzema,19677.0,Center Forward,128,Barcelona,217,"['42aa27e7-0c76-4340-a540-1a3d7da4619c', '7578f54b-6bd2-4975-b36b-4d1f11ccd56a']",50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:50.716,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.62488,,,,,,,,,,,,,049d2b2f-b89f-4e99-a28a-f6bec8228677,2373,,"[28.3, 71.9]",69334,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,129,Real Madrid,220,"['345a3f64-fe0b-4cb5-a0d1-c58b6d7954e6', '7bc29efb-5b8d-40a1-b74a-0952c56e3abb']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:22.707,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,2.558448,,,,,,,,,,,,,cfd57409-d075-4612-832c-d2675dfdc434,2397,,"[56.6, 71.0]",69334,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Right Back,131,Barcelona,217,"['0e8f4ba6-e4cf-4e83-949c-13885fd35ba7', '6d54381b-db04-458f-88c9-f0a9888e67c5', '95b443be-2fb0-4f90-98dd-4ca8b6d48975']",3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:03.915,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.560084,,,,,,,,,,,,,d6536336-60f2-4124-ba27-4044109be279,2400,,"[58.4, 73.3]",69334,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,131,Barcelona,217,"['0e8f4ba6-e4cf-4e83-949c-13885fd35ba7', '6d54381b-db04-458f-88c9-f0a9888e67c5']",5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:05.884,Pressure,,2011/2012
,,,,,,,,,,,,,True,,,,,,1.272005,,,,,,,,,,,,,089d7f65-34a7-44ab-8724-bd8f35da70af,2407,,"[41.1, 6.5]",69334,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,131,Barcelona,217,['d7b00074-ea8d-496c-ade2-86160f735e4f'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:09.531,Pressure,,2011/2012
,,,,,,,,,,,,,True,,,,,,1.277163,,,,,,,,,,,,,4ab9f806-b634-454b-856f-2aca4819f202,2408,,"[38.8, 8.5]",69334,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,131,Barcelona,217,,10,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:10.884,Pressure,,2011/2012
,,,,,,,,,,,,,True,,,,,,1.39663,,,,,,,,,,,,,cf2bcdc5-c827-4eb7-bf88-4893fc42e2b8,2409,,"[32.9, 9.4]",69334,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,131,Barcelona,217,,11,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:11.848,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.1844,,,,,,,,,,,,,285a11c6-4fb9-4212-a0e4-9712b8f105a8,2448,,"[57.2, 60.8]",69334,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,131,Barcelona,217,"['0e0a49fd-1a51-4515-b1b1-4fe1283db609', 'c312dd21-ca88-4434-a648-be6a50890b27']",53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:53.799,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.783756,,,,,,,,,,,,,96313718-b184-462c-b74c-a027a339a51e,2467,,"[48.9, 37.8]",69334,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,133,Barcelona,217,"['0033945a-4ca4-47b8-ac97-fc460ab3b45e', 'e719a94f-b6d6-42d2-a67b-3595357f50b5']",13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:13.859,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.382975,,,,,,,,,,,,,2964cf1b-a9f0-436f-8073-b89b7d59c7eb,2506,,"[21.7, 15.0]",69334,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lassana Diarra,3181.0,Right Defensive Midfield,134,Barcelona,217,"['a5ce9be3-c8fe-4587-8e38-78ced145d4b7', 'd9a38314-e15c-4a40-865a-d6c3aac95b3a']",11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:11.548,Pressure,,2011/2012
,,,,,,,,,,,,,True,,,,,,3.899268,,,,,,,,,,,,,ab6c0b02-6e74-41fb-9206-f3b03d447d11,2533,,"[55.1, 29.6]",69334,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Right Defensive Midfield,136,Barcelona,217,['a10c371d-4ece-45d0-a774-3d895ed45ab5'],48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:48.198,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,2.464963,,,,,,,,,,,,,27cc1ae6-bf1f-43ff-a49b-6ac576ddfe1f,2551,,"[57.4, 27.8]",69334,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,137,Barcelona,217,"['52ace1c0-9e52-4710-a9b6-722aab0c6801', 'dcac0ae8-bae8-4124-b41d-0474c1e7025c']",13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:13.602,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.774925,,,,,,,,,,,,,5bbaee17-1427-4d2d-a465-bdfa9b7f090a,2555,,"[41.9, 72.5]",69334,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fábio Alexandre da Silva Coentrão,19047.0,Right Back,137,Barcelona,217,"['c92fee36-3cab-4134-88b1-7d02f8bcca26', 'f9d64b8a-5049-4d1c-86d5-bd5e87bfc308']",19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:19.032,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.489432,,,,,,,,,,,,,a0683bff-7058-4702-b6bf-47ca7483453e,2565,,"[32.8, 31.2]",69334,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lassana Diarra,3181.0,Right Defensive Midfield,137,Barcelona,217,['84447ff5-c2de-4f4a-bec4-bf77aa3c550b'],25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:25.502,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.372151,,,,,,,,,,,,,d5c55c84-cc51-48b8-beab-7a84b536d73c,2577,,"[36.8, 71.3]",69334,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,138,Real Madrid,220,['f87711f2-0a41-47f7-a5aa-1d1c84219d85'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:35.393,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,3.629807,,,,,,,,,,,,,80dfcd90-c0c4-4d43-b5f6-3f8b886d2ddd,2581,,"[25.1, 66.8]",69334,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,138,Real Madrid,220,['f8c5284e-f851-406f-825b-d7dc06ac6e08'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:37.464,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,3.297499,,,,,,,,,,,,,5d29fb0a-ec86-4946-a1fa-7b5cd9040773,2601,,"[52.9, 75.6]",69334,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Right Back,139,Barcelona,217,"['1e10e5fc-fab3-420a-9950-e2eb91a1dcb3', '91d679ba-3151-44ef-b8c1-90de3b88b4db']",4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:04.896,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.586273,,,,,,,,,,,,,7eb4e211-f343-42a0-aa42-f84ff39bfd1d,2608,,"[66.0, 59.7]",69334,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Left Center Midfield,139,Barcelona,217,"['066f3fc8-b2a6-4329-b51a-0099ec974b0d', '171b86d7-f054-4ced-a658-d8a2a43c7c60', '9e54017e-feb9-46fa-a334-20ffa7a27324', 'a21afaa0-d6eb-481a-a98e-c7a26a60bdbf', 'dd16966e-97d1-4cbb-9163-43c9d1e962d5']",12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:12.339,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.686091,,,,,,,,,,,,,7299495d-59c4-495c-a11b-eeba84f43f97,2615,,"[56.0, 50.4]",69334,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Right Defensive Midfield,139,Barcelona,217,"['dd16966e-97d1-4cbb-9163-43c9d1e962d5', 'f047ea3d-08ff-44b3-bfa8-3c5000e10c0e']",16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:16.127,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.773644,,,,,,,,,,,,,f9a00fb4-9a15-47a9-bd69-34edbbd44a35,2624,,"[63.7, 50.3]",69334,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,140,Barcelona,217,['58b1826f-6996-41da-8803-0a030f926c57'],52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:52.008,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.994215,,,,,,,,,,,,,f934c643-b574-4f52-a588-eef4d974f784,2626,,"[42.6, 61.6]",69334,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lassana Diarra,3181.0,Right Defensive Midfield,140,Barcelona,217,"['4febef89-977e-4916-a302-7c987f106738', '95657013-3556-4977-8da5-0929c72db826', 'a785b37c-a22b-45fe-a880-3836fcb6653f']",53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:53.224,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.9956,,,,,,,,,,,,,aedc7efa-388d-47f0-85ae-8f595066ff15,2634,,"[37.9, 41.5]",69334,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xabier Alonso Olano,20133.0,Left Center Midfield,141,Barcelona,217,['9d1a6943-f888-456d-b862-af66668c4f0f'],0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:00.282,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.144812,,,,,,,,,,,,,648b0778-24d5-4a26-b96c-f287d2b50966,2635,,"[25.4, 42.3]",69334,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,141,Barcelona,217,['8e0ea899-bf7a-4bfb-b525-5399598161f7'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:01.698,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.501256,,,,,,,,,,,,,29d540ae-2c91-4826-a327-97da4ffcab9b,2637,,"[9.7, 50.3]",69334,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fábio Alexandre da Silva Coentrão,19047.0,Right Back,141,Barcelona,217,,3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:03.908,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,3.245957,,,,,,,,,,,,,4aeea80f-2c17-493d-b6d6-0328aa634d43,2641,,"[9.4, 58.8]",69334,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fábio Alexandre da Silva Coentrão,19047.0,Right Back,141,Barcelona,217,"['09841f20-9c8e-4361-8045-d896167ea77d', 'b3aff970-2e8c-4089-b0c0-63b2f2cb4a37']",7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:07.538,Pressure,,2011/2012
,,,,,,,,,,,,,True,,,,,,1.359352,,,,,,,,,,,,,dd617159-64ad-4986-a1d8-6c6682a2dc97,2650,,"[114.8, 10.0]",69334,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,141,Barcelona,217,"['030b40a1-9ec0-432d-890e-63d0943e80ba', '501f118e-e26c-451c-b9bf-328dc658e09e']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:15.050,Pressure,,2011/2012
,,,,,,,,,,,,,True,,,,,,0.523283,,,,,,,,,,,,,812fc70b-600d-431b-84cb-fc74038c3a6d,2657,,"[33.9, 54.9]",69334,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Left Center Midfield,143,Barcelona,217,['b19f24e5-c275-4f0f-82c8-1b2f98040511'],30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:30.358,Pressure,,2011/2012
,,,,,,,,,,,,,True,,,,,,0.538205,,,,,,,,,,,,,d50c5fab-87bf-42ed-af22-6ac215c40978,2659,,"[40.6, 57.7]",69334,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Left Center Midfield,143,Barcelona,217,"['0c47b2d2-4be9-441f-8302-e64c391fa415', 'a09a2b0a-d60c-4124-912a-8332bc0a7412']",31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:31.235,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.242513,,,,,,,,,,,,,b45fa1da-c991-4aef-bac8-f3dd0594b82e,2692,,"[27.5, 71.1]",69334,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,146,Real Madrid,220,['e8dc9963-e422-492a-866d-f3d04c7b55a2'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:33.367,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.303342,,,,,,,,,,,,,a4e4a1e9-0f62-4f43-8a80-6f8b0f503c1a,2731,,"[33.4, 58.8]",69334,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Forward,149,Real Madrid,220,['28fa9f2e-6aff-442a-873e-4b7995151e8f'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:49.653,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.668899,,,,,,,,,,,,,a9648d44-e6e2-4b17-a85d-6ffd5eb21bb2,2746,,"[76.5, 56.2]",69334,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Right Back,150,Barcelona,217,"['1a500f54-5528-49b1-ac76-db447dc61f96', 'b1ea0677-7d16-45aa-82d2-0620cfed0ee2', 'fdb07d09-6e58-4daa-af38-4e9f868ee4f2']",0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:00.236,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.989531,,,,,,,,,,,,,432a20e2-ff88-4e15-a2a3-2e7229e25590,2756,,"[50.0, 26.1]",69334,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Defensive Midfield,150,Barcelona,217,"['3d5206cf-0fa3-4d6f-a342-a8a4124a887a', '83e399e0-80e4-49e6-b9a8-13a48fe282e5']",5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:05.800,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.970634,,,,,,,,,,,,,fa063979-9eaa-4c2f-9729-a7fb787a3051,2775,,"[61.0, 20.7]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,151,Real Madrid,220,"['552761be-7245-4261-a700-7d1d6a3109dd', '75b5262e-050d-4c01-af9c-ca0e45fc4d90', '80e57588-891a-4d1d-b354-359a3a51955d']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:23.906,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,1.713359,,,,,,,,,,,,,e08d5fb4-f942-4846-ad24-1dae289a586f,2781,,"[69.6, 17.8]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,151,Real Madrid,220,"['61812a8a-84d6-4d00-b0eb-f2d5844c80b6', 'b5d22780-ffd3-4103-8553-33ae1adc1583']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:26.469,Pressure,,2011/2012
,,,,,,,,,,,,,,,,,,,0.842098,,,,,,,,,,,,,fdf756d8-24c6-475e-8182-78a1f88f69d0,2805,,"[16.0, 63.9]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,151,Real Madrid,220,['ef929557-9dc9-488a-8aea-ac6a5be77bb3'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:46.162,Pressure,,2011/2012
,,,,,,,,,,,,,True,,,,,,0.423035,,,,,,,,,,,,,24a7e7ff-0694-491b-aa48-f5d57cd4ce42,2810,,"[97.6, 17.6]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,152,Barcelona,217,"['700d790d-d2f2-42b7-9e97-b1a53cd43b9c', '71ec0345-148f-4581-b95e-a200ff6f3575', '8fa0ce14-234d-4c74-b95b-e4c576ea6581']",49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:49.789,Pressure,,2011/2012
