50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.393616,,,,,,,,,,,,,,,,ed6c03b5-598b-46fc-b52d-9420aba7b647,118,,"[51.9, 39.6]",267343,4,,,,,1.1572542,,Right Foot,,,"[58.0, 53.5]",,Ground Pass,15.179591,,,Ivan Rakitić,5470.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,6,Barcelona,217,['2bb93de6-5562-46a9-ab37-94cc799d3866'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.321,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.793098,,,,,,,,,,,,,,,,6224bee3-8434-4aea-93e8-8cfb6ab471f4,121,,"[56.7, 60.6]",267343,4,,,,,1.1891562,,Right Foot,,,"[62.8, 75.8]",,Ground Pass,16.37834,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['7ac6cb46-73cc-4845-8596-ac7d9850024e'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.642,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.841497,,,,,,,,,,,,,,,,3aa14fb8-54d4-4634-a9c0-ba454b79498a,124,,"[61.6, 76.0]",267343,4,,,,,-2.2821252,,Left Foot,,,"[48.5, 60.8]",,Ground Pass,20.066141,,,Marc Bartra Aregall,7068.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['667056ba-64e6-406e-ad20-2bc5ca0da016'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.441,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.467938,,,,,,,,,,,,,,,,aecba745-f752-4776-9a39-b7c965613157,127,,"[56.3, 63.8]",267343,4,,,,,-1.9821501,,Right Foot,,,"[49.8, 48.9]",,Ground Pass,16.256075,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,6,Barcelona,217,['70898458-a388-4bf4-968c-41b2804c59bb'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.137,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.4572,,,,,,,,,,,,,,,,01f09523-8274-4d6d-b16f-19a7b6a53810,130,,"[53.8, 47.2]",267343,4,,,,,0.098045275,,Right Foot,,,"[66.0, 48.4]",,Low Pass,12.258874,Incomplete,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,6,Barcelona,217,['0cd1c33a-29b0-4d1f-9923-b77ce6f3639d'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.236,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,327551ff-6848-4e97-874b-d5c2f45f7d23,133,,"[55.5, 52.4]",267343,4,,,,,-2.2153158,,Right Foot,,,"[43.7, 36.7]",,High Pass,19.64001,,,Jérémy Mathieu,10609.0,,,,,,Recovery,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,6,Barcelona,217,['633591ac-5569-4f1f-bf92-c63f09650037'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.167,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,3.12887,,,,,,,,,,,,,,,,7a571c7d-4de7-4e30-b46a-2f8ed3acaa41,135,,"[37.8, 38.1]",267343,4,,,,,1.6380026,,Head,,,"[36.4, 58.9]",,High Pass,20.847063,,,Ivan Rakitić,5470.0,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,6,Barcelona,217,['4fad2fb6-0b40-4213-8bc3-d21aab5c1720'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.794,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.480864,,,,,,,,,,,,,,,,9f4c70c0-0c0d-4b30-a994-32dd86913f22,139,,"[35.1, 63.4]",267343,4,,,,,-2.884269,,Right Foot,,,"[23.7, 60.4]",,Ground Pass,11.78813,,,Marc Bartra Aregall,7068.0,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,"['e2b71e72-352d-4690-a009-099725ffb8fe', 'fdb3404d-f20f-45e6-83cf-df55b3793d6a']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.633,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,1.229108,,,,,,,,,,,,,,,,0f021929-3d42-45df-a02f-349aa2aa8e24,142,,"[21.4, 58.7]",267343,4,,,,,-2.2816,,Right Foot,,,"[8.4, 43.6]",,Ground Pass,19.92511,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,6,Barcelona,217,['ed28ba0a-90e2-494e-803c-9ff287da0818'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.779,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.358327,,,,,,,,,,,,,,,,1f6ff107-07b9-41e0-a208-385605d3a6df,145,,"[8.4, 43.6]",267343,4,,,,,-1.091118,,Right Foot,,,"[18.7, 23.8]",,Low Pass,22.318827,,,Jérémy Mathieu,10609.0,,,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,6,Barcelona,217,['48c0de97-cd17-4b32-a2a9-9a4a49dfd0d4'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.048,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.306541,,,,,,,,,,,,,,,,9a641ec6-df9a-4a67-abb2-edabc6dbb0d6,148,,"[25.8, 9.6]",267343,4,,,,,-0.29684466,,Right Foot,,,"[34.3, 7.0]",,Ground Pass,8.888757,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,6,Barcelona,217,['eaa5442d-9257-45d2-94e3-420a148caffc'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.396,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.111954,,,,,,,,,,,,,,,,a85dd778-439f-4851-9c4f-4639b87f3c65,151,,"[50.6, 8.9]",267343,4,,,,,1.8771453,,Left Foot,,,"[34.5, 59.8]",,High Pass,53.38558,,,Marc Bartra Aregall,7068.0,,,True,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['800c91dd-5378-4950-af24-87a9da2a433b'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.970,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.567412,,,,,,,,,,,,,,,,facf52ac-7581-49aa-9aac-13ba43235456,154,,"[53.6, 54.1]",267343,4,,,,,1.4773196,,Right Foot,,,"[55.1, 70.1]",,Ground Pass,16.070158,,,Ivan Rakitić,5470.0,,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,6,Barcelona,217,['fad08ecf-6028-4a04-9467-b05ed0459b09'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.543,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.9911,,,,,,,,,,,,,,,,5c04ee81-81d4-4b37-89cc-6f2ca5d34a35,158,,"[53.0, 71.8]",267343,4,,,True,,0.9467733,,Right Foot,,,"[58.4, 79.3]",,Ground Pass,9.241753,Injury Clearance,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['9bc77101-6151-4e38-9e6c-52fe7abcce8e'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.596,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,0.4017,,,,,,,,,,,,,,,,23adfa3b-bea7-42ce-b71e-2033670b325d,160,,"[61.7, 0.1]",267343,5,,,,,2.1411796,,,,,"[58.3, 5.4]",,High Pass,6.2968245,,,Francisco Manuel Rico Castro,25707.0,,,,,,Throw-in,1,From Throw In,Alhassane Bangoura,23761.0,Left Midfield,7,Granada,1049,['53887f6f-eb2b-447f-ad80-a7f9e0c988f7'],13,,,,,,,,,,,,,,,,,,Granada,1049,00:05:13.479,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.88399,,,,,,,,,,,,,,,,a47b42fa-aa2d-4940-8044-5fcf3f340028,163,,"[57.7, 6.9]",267343,5,,,,,-0.6240231,,Right Foot,,,"[62.7, 3.3]",,Low Pass,6.1611686,,,Alhassane Bangoura,23761.0,,,,,,,1,From Throw In,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,7,Granada,1049,['285673a7-6cf2-4b2b-b25c-815d002226ef'],13,,,,,,,,,,,,,,,,,,Granada,1049,00:05:13.920,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.014938,,,,,,,,,,,,,,,,285896d6-3e71-4a08-8415-57f3da70c1ee,166,,"[71.3, 3.9]",267343,5,,,,,1.5707964,,Right Foot,,,"[71.3, 14.6]",,Ground Pass,10.7,,,Javier Márquez Moreno,24783.0,,,,,,,1,From Throw In,Alhassane Bangoura,23761.0,Left Midfield,7,Granada,1049,['7f07ab87-2184-4426-8312-333d3a0fd3ca'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:05:17.740,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.6897,,,,,,,,,,,,,,,,bf4c96f9-b11f-47e3-96d1-cf41cfdf29be,170,,"[71.3, 14.6]",267343,5,,,,,3.1036363,,Left Foot,,,"[63.4, 14.9]",,Ground Pass,7.905694,,,Francisco Manuel Rico Castro,25707.0,,,,,,,1,From Throw In,Javier Márquez Moreno,24783.0,Right Center Forward,7,Granada,1049,"['0f5399d4-9be0-42ef-9e2b-75946983f6fa', '455808ab-9c4d-43da-a002-86ebae22ac6e']",19,,,,,,,,,,,,,,,,,,Granada,1049,00:05:19.373,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,4.457981,,,,,,,,,,,,,,,,56db50fc-de32-4db4-bafd-024a1f2ad252,173,,"[64.6, 19.5]",267343,5,,,,,0.8727241,,Right Foot,,,"[111.5, 75.4]",,High Pass,72.96862,,,Robert Ibáñez Castro,18721.0,,,True,,,,1,From Throw In,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,7,Granada,1049,['1c6dcd8a-3730-46e0-ad00-25bbd3711384'],21,,,,,,,,,,,,,,,,,,Granada,1049,00:05:21.371,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.768,,,,,,,,,,,,,,,,842a40fa-8da6-432c-8979-527e65b571a4,177,,"[106.7, 67.2]",267343,5,,,,,-1.3637604,,Left Foot,True,,"[111.3, 45.3]",,High Pass,22.377892,Incomplete,,,,,,,,,,1,From Throw In,Robert Ibáñez Castro,18721.0,Right Midfield,7,Granada,1049,['f6310abd-725f-460e-af1c-c9869388a76e'],29,,,,,,,,,,,,,,,,,,Granada,1049,00:05:29.700,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.564833,,,,,,,,,,,,,,,,4ef025b7-b6a4-4b21-9558-4b380aefa4c2,179,,"[25.4, 60.8]",267343,5,,,,,0.6975743,,Right Foot,,,"[42.7, 75.3]",,Low Pass,22.572992,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Recovery,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['1e27bae1-2265-4d81-a723-0ce24e57e556'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.255,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.049732,,,,,,,,,,,,,,,,c521372a-4bbe-48d7-b6fe-8a172b95ecd6,183,,"[37.6, 68.6]",267343,5,,,,,2.016902,,Left Foot,,,"[34.3, 75.5]",,Ground Pass,7.648529,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['d35e7b21-5b9f-4c5f-9d93-b67ebafdbb01'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.679,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.874607,,,,,,,,,,,,,,,,d305a891-621d-4ef6-a19f-56cc945ddbf5,186,,"[34.5, 76.0]",267343,5,,,,,-1.440393,,Right Foot,,,"[35.3, 69.9]",,Ground Pass,6.1522355,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['8a135e82-0c9a-4a1f-a5eb-47511e7ed436'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.316,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.079632,,,,,,,,,,,,,,,,6ee65ac2-9d5f-4bc3-8469-a55bb581ee30,189,,"[35.5, 61.7]",267343,5,,,,,-1.5654488,,Left Foot,,,"[35.7, 24.3]",,Low Pass,37.400536,,,Jérémy Mathieu,10609.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['96433943-4890-4197-aaed-a733cbcc973b'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.840,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.039051,,,,,,,,,,,,,,,,d751c12d-574a-4b23-a8b2-de7ddd0eba1d,192,,"[39.5, 22.0]",267343,5,,,,,-0.3388638,,Right Foot,,,"[51.7, 17.7]",,Ground Pass,12.93561,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,8,Barcelona,217,['71f0da90-b078-47ba-9c23-dc1c906a2fd4'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.371,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.005983,,,,,,,,,,,,,,,,825900dd-3cc8-400e-8b52-13c5a99f734c,196,,"[39.3, 17.3]",267343,5,,,,,1.6897131,,Right Foot,,,"[34.7, 55.8]",,High Pass,38.77383,,,Marc Bartra Aregall,7068.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['7684d00c-5e18-46f6-a45a-fe7aaf8b12a6'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.277,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,4.407841,,,,,,,,,,,,,,,,58720c60-126b-4565-aca1-ac39a6b7a796,199,,"[56.9, 57.3]",267343,5,,,,,-0.70632565,,Right Foot,,,"[110.7, 11.4]",,High Pass,70.71951,,,Neymar da Silva Santos Junior,4320.0,,,True,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,8,Barcelona,217,['4b32f894-2cb0-44e5-8e97-91e0fca0d857'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:59.841,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.9772,,,,,,,,,,,,,,,,fe1e1024-73e9-4a6a-b5c9-128a84a29d1d,207,,"[84.3, 13.8]",267343,6,,,,,1.0258176,,Right Foot,,,"[96.0, 33.1]",,Low Pass,22.569448,Incomplete,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,['c290bd94-c71b-4896-8fe6-eb334d1c8ed2'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:12.518,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.176307,,,,,,,,,,,,,,,,e053f3ee-1928-4508-b2d0-6036f6f62744,217,,"[85.0, 0.1]",267343,6,,True,,,0.34174788,,,,,"[99.9, 5.4]",,High Pass,15.81455,,,Jhon Andrés Córdoba Copete,8817.0,,,,,,Throw-in,1,From Throw In,Dimitri Foulquier,4546.0,Left Back,10,Granada,1049,['a2c4e86e-0477-47b6-9db2-da1cf8d4abfa'],45,,,,,,,,,,,,,,,,,,Granada,1049,00:06:45.260,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.092539,,,,,,,,,,,,,,,,acdd1ad9-2501-413e-8b55-4753a5e837f0,220,,"[99.9, 5.6]",267343,6,,,,,-3.100237,,Right Foot,,,"[85.4, 5.0]",,Ground Pass,14.512408,,,Dimitri Foulquier,4546.0,,,,,,,1,From Throw In,Jhon Andrés Córdoba Copete,8817.0,Left Center Forward,10,Granada,1049,['d4051586-be98-4319-997f-d714332df421'],48,,,,,,,,,,,,,,,,,,Granada,1049,00:06:48.234,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.4598,,,,,,,,,,,,,,,,3b26854d-9a5d-428c-9c7f-e166d1bfa37a,224,,"[84.4, 4.8]",267343,6,,,,,0.7249736,,Right Foot,,,"[99.3, 18.0]",,High Pass,19.906029,Incomplete,,Alhassane Bangoura,23761.0,,,,,,,1,From Throw In,Dimitri Foulquier,4546.0,Left Back,10,Granada,1049,"['00e9398d-7841-4641-a166-9341395d268b', '039ce760-2d4c-4301-9698-2a4958b0ae80']",49,,,,,,,,,,,,,,,,,,Granada,1049,00:06:49.367,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,,039ce760-2d4c-4301-9698-2a4958b0ae80,226,,"[20.8, 62.1]",267343,6,,,,,0.040793683,,Head,,,"[35.5, 62.7]",,High Pass,14.71224,Incomplete,,Javier Alejandro Mascherano,5506.0,,,,,,Recovery,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,10,Granada,1049,"['0631ef8e-65e8-4499-a8c5-a5918ddb82c5', '1d56cc7f-8d11-43f1-bcd0-3757f9f718c6', '3b26854d-9a5d-428c-9c7f-e166d1bfa37a']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:50.827,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.1472,,,,,,,,,,,,,,,,1d56cc7f-8d11-43f1-bcd0-3757f9f718c6,228,,"[84.6, 17.4]",267343,6,,,,,-0.8092032,,Head,,,"[92.8, 8.8]",,Low Pass,11.882761,,,Jhon Andrés Córdoba Copete,8817.0,,,,,,Recovery,1,From Throw In,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,10,Granada,1049,"['039ce760-2d4c-4301-9698-2a4958b0ae80', '280c87a7-42b3-4628-8133-372565a8093d']",52,,,,,,,,,,,,,,,,,,Granada,1049,00:06:52.747,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.481145,,,,,,,,,,,,,,,,a6d83a53-5602-4c0f-8e3d-355820c22375,231,,"[92.6, 9.2]",267343,6,,,,,1.8391626,,Right Foot,,,"[91.5, 13.2]",,Low Pass,4.148494,,,Alhassane Bangoura,23761.0,,,,,,,1,From Throw In,Jhon Andrés Córdoba Copete,8817.0,Left Center Forward,10,Granada,1049,['75fbc9e9-cf7a-48f5-88ab-1e015a49ff7d'],53,,,,,,,,,,,,,,,,,,Granada,1049,00:06:53.974,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.3505,,,,,,,,,,,,,,,,98ad48ad-230f-4927-84e5-290b9456c8eb,235,,"[91.9, 17.0]",267343,6,,,,,0.24887475,,Right Foot,,,"[110.0, 21.6]",,High Pass,18.675385,Incomplete,,Jhon Andrés Córdoba Copete,8817.0,,,,,,,1,From Throw In,Alhassane Bangoura,23761.0,Left Midfield,10,Granada,1049,"['0ffdfef6-4747-45c3-9a8c-ae8da934f732', '7835cd94-e555-4259-8b06-f1af4ffcfb47']",55,,,,,,,,,,,,,,,,,,Granada,1049,00:06:55.173,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.613588,,,,,,,,,,,,,,,,0a5f83c8-05fe-429e-abfb-68fda3b676cc,242,,"[111.1, 16.1]",267343,7,,,,,-3.1093457,,Right Foot,,,"[98.7, 15.7]",,Ground Pass,12.40645,,,Dimitri Foulquier,4546.0,,,,,,,1,From Throw In,Jhon Andrés Córdoba Copete,8817.0,Left Center Forward,10,Granada,1049,"['71b2da4b-b9a2-4df4-ac65-8ab7709db33f', '931ccbf1-0de7-47fe-8c2e-bd64032a7fa8']",1,,,,,,,,,,,,,,,,,,Granada,1049,00:07:01.842,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,1.859,,,,,,,,,,,,,,,,82a5d53a-d9b6-4bd2-a66d-4b25b20186b3,245,,"[98.0, 16.1]",267343,7,,,,,1.1716238,2a223e61-29a8-4754-a1fe-745b18a36027,Right Foot,True,,"[109.6, 43.6]",,High Pass,29.846441,,,Robert Ibáñez Castro,18721.0,True,,,,,,1,From Throw In,Dimitri Foulquier,4546.0,Left Back,10,Granada,1049,['2fff6d05-e0ad-49ad-8d30-8e3beffdaa98'],3,,,,,,,,,,,,,,,,,,Granada,1049,00:07:03.493,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.3351,,,,,,,,,,,,,,,,78935661-b928-4d89-aa84-14dc76d4529d,255,,"[20.8, 46.8]",267343,7,,True,,,-1.2752444,,Right Foot,,,"[31.7, 11.0]",,Ground Pass,37.42259,,,Jordi Alba Ramos,5211.0,,,,,,Free Kick,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,11,Barcelona,217,['63676578-d893-4064-bcb0-79ee94d7b203'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:27.239,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.11666,,,,,,,,,,,,,,,,9b1dfc66-0390-4b2c-9dc5-3c7523242ac6,257,,"[43.1, 7.5]",267343,7,,,,,2.3001783,,Left Foot,,,"[33.0, 18.8]",,Ground Pass,15.155857,,,Jérémy Mathieu,10609.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['88479b44-d4bc-4a0b-972c-d6e35d339537'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:29.785,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.360133,,,,,,,,,,,,,,,,1bea1241-a5cc-4f75-9a39-72760088e368,260,,"[43.5, 19.9]",267343,7,,,,,1.7667775,,Left Foot,,,"[40.8, 33.5]",,Ground Pass,13.865424,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,11,Barcelona,217,['ffa0a4d9-61aa-4f1f-897e-4423063f5faf'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:33.044,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.326799,,,,,,,,,,,,,,,,eb134918-0c4a-4dfe-9e2f-9921ebe2a145,263,,"[41.2, 42.1]",267343,7,,,,,1.2703191,,Right Foot,,,"[50.0, 70.5]",,Ground Pass,29.732138,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,11,Barcelona,217,['da7a4e73-896f-4d7a-815a-02479905fefb'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:35.797,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.594172,,,,,,,,,,,,,,,,d119189a-bcf6-44aa-9cb7-08f87ab81d6d,266,,"[50.4, 69.4]",267343,7,,,,,0.46636498,,Right Foot,,,"[65.1, 76.8]",,Ground Pass,16.457521,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,['1d4a8665-ead4-48f3-a3e0-0adebd44524c'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:38.523,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.881,,,,,,,,,,,,,,,,a39aec67-ab97-4e87-a3ee-f9086b1456bb,270,,"[67.9, 69.0]",267343,7,,,,,-1.1722739,,Left Foot,,,"[85.5, 27.2]",,High Pass,45.35416,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,True,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,"['93c24ee9-a94b-4845-8813-b3d428d1f111', 'c57ca166-9104-4838-b5d6-549bac512b17']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:43.970,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.967607,,,,,,,,,,,,,,,,93c24ee9-a94b-4845-8813-b3d428d1f111,272,,"[34.6, 52.9]",267343,7,,,,,-0.6922109,,Left Foot,,,"[46.3, 43.2]",,Low Pass,15.198027,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,Interception,1,From Free Kick,Robert Ibáñez Castro,18721.0,Right Midfield,11,Barcelona,217,"['a39aec67-ab97-4e87-a3ee-f9086b1456bb', 'f0ffe709-fa1c-4b8f-986d-d51e5e3b2c3d']",45,,,,,,,,,,,,,,,,,,Granada,1049,00:07:45.851,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.675294,,,,,,,,,,,,,,,,c62775db-762d-47d2-bdb0-d379f7b30d66,279,,"[28.2, 0.1]",267343,8,,True,,,1.5400368,,,,,"[28.6, 13.1]",,Low Pass,13.006152,,,Jérémy Mathieu,10609.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['e5a5333d-1422-4011-83c0-7e0156c3b0de'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:09.012,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.263167,,,,,,,,,,,,,,,,153603d0-e036-4110-9244-a5b9b40fefdd,281,,"[33.2, 38.1]",267343,8,,True,,,1.4410938,,Right Foot,,,"[36.8, 65.7]",,Ground Pass,27.833792,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,12,Barcelona,217,['ee905524-2cfc-48ca-a106-0f3f5fc13cc5'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:10.527,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.0903,,,,,,,,,,,,,,,,041c0ee9-dee7-42dd-a1d4-8cb1135594c7,283,,"[39.3, 69.4]",267343,8,,,,,-1.1009183,,Right Foot,,,"[45.8, 56.6]",,Ground Pass,14.355835,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['86719429-bc52-4639-87e3-6adb63807814'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:13.496,Pass,,2014/2015
