50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[26.0, 51.0]",,,,,,,,,,,,0.16,,,,,,,,,,,,,53fa8099-0e3a-4423-9ae6-5ba2bf0961ef,3571,,,"[25.0, 51.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,184,Barcelona,217,"['62352a79-6b94-4ae1-a688-f356850f3bcd', '8e03ee0b-89e1-45d1-98fa-3a0118a3ca5e', 'fc6ed0f6-4bc2-41c6-bfa3-2196dfd82f4e']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:06.077,Carry,True,2017/2018
,,,,,"[9.0, 42.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,0892bf7e-1816-4f00-b00e-8343ba0fc206,3574,,,"[13.0, 43.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,184,Barcelona,217,"['65fa21f7-47c7-4acf-bb56-ba8d63ee4566', 'e801785d-d413-4678-8015-1b755edff588']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:07.780,Carry,,2017/2018
,,,,,"[67.0, 56.0]",,,,,,,,,,,,1.872,,,,,,,,,,,,,c528c9ad-2cc7-4329-bb95-6a15c45ca357,3579,,,"[70.0, 49.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,185,Real Sociedad,210,"['65361ec5-1e71-45b6-a325-90f268b90c0b', '75eef0d0-6618-4b89-8459-c0b32f6fadf4', 'ae0a3860-991f-431e-b8be-0ed288f0e3f2']",13,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:13.522,Carry,True,2017/2018
,,,,,"[68.0, 73.0]",,,,,,,,,,,,0.843,,,,,,,,,,,,,67a2d261-778a-4fff-b061-25781a1f2e26,3583,,,"[65.0, 73.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Odriozola Arzallus,6689.0,Right Back,185,Real Sociedad,210,"['608fa44b-3bb9-43be-a3a9-9a5de4b347ff', 'cd25ec76-41a1-4eee-9762-da6c586c3bb8']",16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:16.942,Carry,,2017/2018
,,,,,"[72.0, 64.0]",,,,,,,,,,,,0.081,,,,,,,,,,,,,314951c5-910f-4077-8a5b-8aa02edde715,3586,,,"[74.0, 64.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,185,Real Sociedad,210,"['5b923a8d-fb96-44d5-ab93-e285f4086c7d', '8b5196d3-709d-4877-b1c4-125188d12a0a']",18,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:18.497,Carry,,2017/2018
,,,,,"[58.0, 76.0]",,,,,,,,,,,,0.722,,,,,,,,,,,,,f18cc601-b5c5-49ce-a453-ed59e6b01f33,3590,,,"[57.0, 74.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,185,Real Sociedad,210,"['078aa09f-12fb-4838-aa0e-9141433cc5ed', '6a9abe95-51ed-4310-b30c-1afd7f0eb23c', 'a0e3b656-cdf3-4f53-aae6-58308e8c6be3']",19,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:19.772,Carry,True,2017/2018
,,,,,"[52.0, 63.0]",,,,,,,,,,,,0.552,,,,,,,,,,,,,b02e144c-6de2-4cb3-b179-779870d56869,3593,,,"[54.0, 64.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,185,Real Sociedad,210,"['20df9ec8-bea8-4de7-9cd1-c2aecae841cc', '666a9799-a2c6-4155-b823-0c06a6d96b55']",21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:21.635,Carry,,2017/2018
,,,,,"[61.0, 33.0]",,,,,,,,,,,,3.963,,,,,,,,,,,,,93efe50d-ebda-45d2-bc7d-f8c2e4c57327,3596,,,"[39.0, 38.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Rodríguez Navas,6693.0,Left Center Back,185,Real Sociedad,210,"['83723d5e-a9ec-4ff2-aa88-3beefe1a8867', '88bfb1b3-15c1-45a9-b713-15f686c448f3']",24,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:24.263,Carry,,2017/2018
,,,,,"[78.0, 64.0]",,,,,,,,,,,,0.688,,,,,,,,,,,,,431bfb22-f3c4-4241-bbbe-61b86aaf98ae,3602,,,"[76.0, 63.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,185,Real Sociedad,210,"['376b8643-7851-421a-a101-cfd9ba020fc6', 'b2ab283f-0465-4489-99e8-00cbfc875b9a']",34,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:34.436,Carry,,2017/2018
,,,,,"[91.0, 53.0]",,,,,,,,,,,,1.118,,,,,,,,,,,,,140b6d65-8e05-4b87-b415-60b71e70bfd7,3605,,,"[89.0, 54.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,185,Real Sociedad,210,"['0ee44da6-1789-4546-81a5-215f3eb0841b', '7eff1096-6b5d-46c3-9eed-416d3f24cb8d', 'a8489cd2-5802-45f7-82cb-720c7e14b20b']",35,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:35.836,Carry,True,2017/2018
,,,,,"[108.0, 74.0]",,,,,,,,,,,,1.873,,,,,,,,,,,,,4b5a3abd-16b0-4c08-9aea-0f9d19295fce,3609,,,"[109.0, 74.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Odriozola Arzallus,6689.0,Right Back,185,Real Sociedad,210,"['66c6c4dc-634f-4756-b669-48bb89f7cce1', '8c3f95c3-add1-44f5-be32-2e54ad859c9b', 'b1bdc42e-ae82-4e15-8ddc-26f1e590bb4c']",37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:37.856,Carry,True,2017/2018
,,,,,"[99.0, 72.0]",,,,,,,,,,,,1.977,,,,,,,,,,,,,c40b568c-e9f0-4976-ad5d-b41c6c075660,3615,,,"[105.0, 73.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Odriozola Arzallus,6689.0,Right Back,185,Real Sociedad,210,"['37ee5f9b-7387-4079-9796-aac56200feb3', '872f28ca-ac50-4057-a697-625e2d0579e5', 'bb621f68-2c4e-4807-b871-61f731c8facf']",41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:41.417,Carry,True,2017/2018
,,,,,"[104.0, 61.0]",,,,,,,,,,,,0.146,,,,,,,,,,,,,d4104266-4e7e-4087-af76-d69116366bc4,3619,,,"[103.0, 62.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adnan Januzaj,6330.0,Center Attacking Midfield,185,Real Sociedad,210,"['0c4e25b7-80bd-4cd4-8279-e86cd9ef3a30', 'f8097142-1248-4da2-b996-213ccff8dd70']",43,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:43.954,Carry,,2017/2018
,,,,,"[104.0, 53.0]",,,,,,,,,,,,0.281,,,,,,,,,,,,,a2393419-a487-4b87-b354-edff749ffdba,3622,,,"[103.0, 53.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,185,Real Sociedad,210,"['1ad619d0-e107-403f-acf5-fe1515765b26', 'e52feaba-1f96-434f-857c-576620804165']",45,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:45.052,Carry,,2017/2018
,,,,,"[112.0, 57.0]",,,,,,,,,,,,0.392,,,,,,,,,,,,,e7c9da26-9700-429d-8da8-d1d962edd0ea,3626,,,"[112.0, 59.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adnan Januzaj,6330.0,Center Attacking Midfield,185,Real Sociedad,210,"['6cca879a-57da-47c6-9c04-edf59157fdb4', 'a3889559-159a-4f85-b730-cecd2db0b7aa', 'b1bc19b8-b848-469d-a118-9da29a1d6199', 'b71ba416-68fe-46ee-9fb4-9add75820d75']",46,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:46.616,Carry,True,2017/2018
,,,,,"[108.0, 45.0]",,,,,,,,,,,,0.968,,,,,,,,,,,,,302b9664-3a5f-4494-8515-aaead6be93d3,3629,,,"[112.0, 57.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adnan Januzaj,6330.0,Center Attacking Midfield,185,Real Sociedad,210,"['04042cf4-cd94-4eda-a4d8-9746ab286573', '6cca879a-57da-47c6-9c04-edf59157fdb4', 'a3889559-159a-4f85-b730-cecd2db0b7aa', 'b71ba416-68fe-46ee-9fb4-9add75820d75']",47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:47.008,Carry,True,2017/2018
,,,,,"[104.7, 51.0]",,,,,,,,,,,,0.366004,,,,,,,,,,,,,f7fe05c0-0c99-427e-ad89-eb4229878d7a,3633,,,"[104.0, 55.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,185,Real Sociedad,210,"['4ee256ad-21b0-48bc-9875-9ebddf5d7d40', '58c4ea74-b678-4bb2-b305-b9b558514465']",49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:49.332,Carry,,2017/2018
,,,,,"[109.0, 51.0]",,,,,,,,,,,,1.019,,,,,,,,,,,,,863dcd1d-ca80-4ec0-b399-9a280bd98b8f,3640,,,"[108.0, 51.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,185,Real Sociedad,210,"['1e200b15-57f2-48d2-aa39-dccaa6ea648b', '2a7cc80a-372c-4b65-b27b-9bdb84fdde57', '3026d5bc-a961-4a3a-942d-2d9d38b2a6cd', '445a6454-1a67-4a94-8eb2-ace120de8e03']",51,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:51.830,Carry,True,2017/2018
,,,,,"[17.0, 25.0]",,,,,,,,,,,,1.046,,,,,,,,,,,,,6c445d85-b1f8-4fbc-8797-4fd3f6d00f51,3645,,,"[16.0, 28.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,186,Barcelona,217,"['6fc3ea19-f06e-4ff1-82b6-7aae48b1284e', 'ac038d87-4c9f-4ada-bc54-3fbbd716ace9']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:53.650,Carry,,2017/2018
,,,,,"[14.0, 8.0]",,,,,,,,,,,,0.402,,,,,,,,,,,,,69fd2ef6-6354-47a2-ab9d-2d157f87ddf1,3649,,,"[12.0, 14.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Wing,186,Barcelona,217,"['30ff32d6-9bd3-46b6-a92f-66f01eb77a24', '414a6187-0b11-4840-8585-aa5fb494ea70', '7a01730d-d518-4da7-a5e4-702355276021']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:57.664,Carry,True,2017/2018
,,,,,"[53.0, 7.0]",,,,,,,,,,,,0.419,,,,,,,,,,,,,85b13d43-40d6-4f3c-ba8f-e7c6d10e03f3,3652,,,"[52.0, 6.0]",9754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Forward,186,Barcelona,217,"['bb27fbc0-a72e-477e-b1a5-3438d058c3fe', 'fc3c0224-3488-450e-849b-24249c0c763f']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:00.322,Carry,,2017/2018
,,,,,"[13.0, 42.0]",,,,,,,,,,,,3.079,,,,,,,,,,,,,c2409da2-0ea4-4c1e-a4dd-beccf23896c4,3656,,,"[12.0, 44.0]",9754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,187,Real Sociedad,210,"['2b5718d3-633d-4d26-8d24-06894c9d17c2', 'c2f2dc61-0e94-49f7-b82e-02522014a6f7']",6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:06.403,Carry,,2017/2018
,,,,,"[51.0, 71.0]",,,,,,,,,,,,4.075,,,,,,,,,,,,,92c90f25-4665-4b5a-9dcc-d396caa2f28f,3659,,,"[37.0, 70.0]",9754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,187,Real Sociedad,210,"['966da1b5-2339-4dfa-a907-73ac1d24dcd9', 'd4ec97f0-2596-43a1-a4ac-01627aa63305']",11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:11.351,Carry,,2017/2018
,,,,,"[103.0, 66.0]",,,,,,,,,,,,0.466,,,,,,,,,,,,,a5139e8c-a612-41f7-813a-862a8e369687,3663,,,"[104.0, 66.0]",9754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,187,Real Sociedad,210,"['0581a795-b87d-425d-a238-2b41bd3a29f0', '1e84e421-2bca-4e6f-96fa-c60b30722f12', '566156e2-70ca-44bb-a857-9a8ff6b722ac', 'df749840-bde2-43c6-921d-540cbbd7fc01']",19,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:19.354,Carry,True,2017/2018
,,,,,"[27.0, 77.0]",,,,,,,,,,,,4.441,,,,,,,,,,,,,54ec5f8b-d45b-4b67-aa49-e9f23dcdfc5b,3672,,,"[28.0, 62.0]",9754,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ousmane Dembélé,5477.0,Right Wing,189,Real Sociedad,210,"['2846fa90-3c32-43d6-9c74-159a15ffb959', '913009f3-ecef-4f41-b5c6-c9b97a229379', 'ada41575-3096-45e4-82cd-1e152a01a20c']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:51.427,Carry,True,2017/2018
,,,,,"[86.0, 18.0]",,,,,,,,,,,,1.492,,,,,,,,,,,,,f16590fd-7152-431d-a2c0-032a808bf4cc,3677,,,"[87.0, 12.0]",9754,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,189,Real Sociedad,210,"['48bfa229-948b-4aec-becf-363028a3b573', '5763c0f8-89e1-4057-8c90-442774db8161']",57,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:57.100,Carry,,2017/2018
,,,,,"[99.0, 20.0]",,,,,,,,,,,,1.759,,,,,,,,,,,,,224300bf-2b54-4496-badd-4ae506677b65,3680,,,"[93.0, 12.0]",9754,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,189,Real Sociedad,210,"['0e99260d-c2fd-444b-b796-ce9021536ff1', '5488cf84-2265-4802-bf35-e2b99c2d48c4']",59,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:59.364,Carry,,2017/2018
,,,,,"[111.0, 20.0]",,,,,,,,,,,,1.036,,,,,,,,,,,,,cc11de97-3d53-4606-b80f-fdda992c03b9,3684,,,"[108.0, 21.0]",9754,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kévin Manuel Rodrigues,6885.0,Left Back,189,Real Sociedad,210,"['54daeedb-ec3c-46e4-888f-1e53b4a5ea88', '6de06a98-68ae-4066-a6ad-abc1de0e1406', 'ee8fb041-50b7-4bce-aedb-314c1f473b8b']",2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:48:02.152,Carry,True,2017/2018
,,,,,,,,,,,,,,,,,1.282,,,,,,,,,,,,,e8f44174-9359-4b1a-86ed-500551722357,25,,,"[52.0, 15.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,3,Barcelona,217,['ae8f99c3-8ab0-4ecf-b4ce-9572f226c69b'],27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:27.777,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.553,,,,,,,,,,,,,ab5d01d8-eb07-4775-b1cf-9c3db0ffc445,29,,,"[34.0, 13.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Manuel Rodrigues,6885.0,Left Back,3,Barcelona,217,['649922dd-33e7-4821-9a65-1521a323f133'],29,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:29.914,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,0.509,,,,,,,,,,,,,69e7585b-097c-43d7-8c76-39d9dd19040d,35,,,"[75.0, 75.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Wing,3,Barcelona,217,"['441350b4-81de-4e54-8b1a-f31d8b3fd792', 'f6ac00eb-7b39-4e37-a4a0-2619d642e0da']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.636,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.684,,,,,,,,,,,,,b46a4e54-a6a3-4907-84ba-f04dbbee7904,37,,,"[53.0, 6.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Miguel Jiménez López,6695.0,Left Midfield,3,Barcelona,217,['b38bff5d-649e-476b-a44a-0d44b337079c'],32,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:32.499,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.203,,,,,,,,,,,,,306d3657-db46-41ed-9486-8d1ee32d82fc,41,,,"[43.0, 7.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Manuel Rodrigues,6885.0,Left Back,3,Barcelona,217,"['437d0508-4391-400b-9bde-da89c044fa15', 'e035972f-20d4-4db0-a980-267f627fd14f']",35,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:35.047,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.89,,,,,,,,,,,,,1e19d38f-6126-49be-b1e9-b9a822ed9c5a,45,,,"[14.0, 14.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Manuel Rodrigues,6885.0,Left Back,3,Barcelona,217,"['9732e224-745f-4fd5-9c86-746c06a62e81', 'afcb88f9-ebcf-439d-892c-f0b3ae313e72']",38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:38.983,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,2.577,,,,,,,,,,,,,4ff94af8-1117-4370-8d2b-d18bef6cdd32,52,,,"[24.0, 12.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Manuel Rodrigues,6885.0,Left Back,3,Barcelona,217,['228d7bc4-e7db-4cdf-a7ee-bea95fbfcd13'],42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:42.260,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.954,,,,,,,,,,,,,d84700c7-9e7f-4bc1-a81f-c4af030f2a47,70,,,"[84.0, 36.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Willian José da Silva,6721.0,Secondary Striker,4,Barcelona,217,['53d00b0f-8ca2-4354-beef-9433d7706a9f'],8,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:08.190,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,0.514,,,,,,,,,,,,,96aa699c-b588-4574-be5f-2de060ad7508,77,,,"[47.0, 57.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,5,Real Sociedad,210,"['4f5342d0-2d2c-4280-8469-369f8cce7a4e', 'a8776bde-a35a-42af-b4d1-a8bd866a8208', 'b3d71dc5-9b72-48fb-8ea4-ba491e7f1573']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.164,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,3.51,,,,,,,,,,,,,1ff3a335-38a3-426d-8317-21568a6f065a,87,,,"[51.0, 57.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Odriozola Arzallus,6689.0,Right Back,6,Barcelona,217,['f1fb8fad-9789-4bb3-90ed-70607943d38f'],18,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:18.808,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.909,,,,,,,,,,,,,2f640e73-d7ce-40ab-9989-b31070f187b5,103,,,"[61.0, 55.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,6,Barcelona,217,"['92fc0084-0a88-4272-b761-c6b893b9a84d', 'f354ab63-463c-4563-beaf-df7415aaa4fc']",31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:31.280,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,5.535,,,,,,,,,,,,,5b4e7e74-f803-4682-b8c2-b1b31b18db5b,127,,,"[37.0, 77.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,6,Barcelona,217,"['25662558-864b-4e95-866b-ee2c7f626969', '5c6ebb30-9999-4181-a2ec-7def7829fe85']",44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:44.240,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.291,,,,,,,,,,,,,3ff8cf8c-082d-4751-b3aa-f2684c13bfdb,132,,,"[59.0, 68.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,6,Barcelona,217,"['cbcee036-31da-4a22-8464-c5164c34982d', 'ddbd0fea-af3e-4793-abe8-fa6c3e16ac7b', 'f14375e3-6f26-4b6c-ad23-cffa431e566f']",53,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:53.518,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.144,,,,,,,,,,,,,fc9531e6-22de-4cde-927c-d9bbd3e00754,138,,,"[78.0, 34.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian José da Silva,6721.0,Secondary Striker,6,Barcelona,217,"['158e7196-38e0-4464-98dc-e564a4432566', '842189d7-9565-4ced-8c2a-c97fe1ba89e1']",57,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:57.711,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.419,,,,,,,,,,,,,b58e22c0-738a-4cbe-82cb-30c992efc40e,142,,,"[51.0, 10.0]",9754,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Manuel Rodrigues,6885.0,Left Back,6,Barcelona,217,['5ef8c251-89f6-4232-bb63-8af846c82806'],1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:01.378,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.22,,,,,,,,,,,,,768219d8-1ed3-4bd9-b36d-8e72c0d44990,147,,,"[39.0, 25.0]",9754,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Rodríguez Navas,6693.0,Left Center Back,7,Barcelona,217,,15,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:15.111,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.575,,,,,,,,,,,,,e891e75a-9175-4b4e-9413-f0147920cecb,153,,,"[94.0, 10.0]",9754,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,9,Real Sociedad,210,,38,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.805,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.405,,,,,,,,,,,,,4390ac2f-764a-464d-a485-4cee507caf84,157,,,"[42.0, 54.0]",9754,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,9,Real Sociedad,210,"['23319926-2d5a-4dab-82d7-cc860ed7926f', '2ff159bb-f3fc-42ac-a38b-15c5ba24e480']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.652,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.929,,,,,,,,,,,,,9ae8627d-227a-4437-94e1-a3ce1cf75d58,162,,,"[22.0, 65.0]",9754,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Real Sociedad,210,"['5c661e3e-dad9-488b-84a8-ca7745b3d32a', '76edfbf0-d32f-4c13-9f52-c81f669383cf', 'c1d81286-0512-4a71-8c75-8477b2b41ac9']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.206,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,af105f0b-c539-4595-8001-764549c6d1be,172,,,"[43.0, 27.0]",9754,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing,9,Real Sociedad,210,"['4862fa39-d5d8-4368-92a3-88cf58944dc2', '84537dad-1423-48ae-b9ca-710bb17f9e53']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.286,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.200736,,,,,,,,,,,,,2d712178-81a3-4d41-b5af-71e6e3603611,175,,,"[33.0, 37.0]",9754,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,9,Real Sociedad,210,['4862fa39-d5d8-4368-92a3-88cf58944dc2'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.244,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.755,,,,,,,,,,,,,a714d9ec-b312-4458-a810-bc6f1e1ddf39,179,,,"[34.0, 55.0]",9754,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Wing,9,Real Sociedad,210,['ccc52fca-9552-4072-8fba-33a9fbc2ff1f'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.646,Pressure,,2017/2018
