50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.32046,,,,,,,,,,,,6606f7df-5819-44c1-a45e-56dbae406e75,2948,,"[46.5, 71.1]",9799,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,170,Eibar,322,['120eb393-6a45-4d26-a487-abe41ee49cf0'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:30:34.670,Pressure,,2017/2018
,,,,,,,,,,,,,,,,2.50841,,,,,,,,,,,,bf7d8aba-0ee9-46e2-a91c-092ad62b8525,2960,,"[41.3, 43.8]",9799,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,171,Eibar,322,['6dadfef0-0d2f-43c8-bff1-9691d0d54f86'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:30:50.470,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.484959,,,,,,,,,,,,b4a6b153-42cf-4f6e-a1f0-05ee7c5bdc34,2961,,"[40.9, 52.9]",9799,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,171,Eibar,322,"['5d95fcb1-6098-48a1-862e-11d3c6b28345', '5f4192dc-521a-4cc4-8c5b-0d832e9f172f']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:30:54.382,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.712059,,,,,,,,,,,,daf35f8c-2293-4fe8-b0fa-9624c73958f2,3011,,"[38.1, 11.4]",9799,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Left Defensive Midfield,172,Barcelona,217,"['32006218-7b1f-4af0-9712-6b228ac6c3a1', '9afe098b-d419-4548-a3a1-d5cd40053fcf']",43,,,,,,,,,,,,,,,,,Eibar,322,00:31:43.382,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.531832,,,,,,,,,,,,dfeda205-5c69-43a2-a7b7-6fba4793700f,3025,,"[40.9, 54.7]",9799,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Peña Jiménez,6710.0,Right Back,172,Barcelona,217,"['d9bd245e-9b86-4339-a6aa-910ce592dfd0', 'ebed4990-8130-4d13-b58c-22fa1dbe3dd2']",55,,,,,,,,,,,,,,,,,Eibar,322,00:31:55.925,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.743181,,,,,,,,,,,,4655162c-2e61-4a80-802d-ab3e98a5452e,3027,,"[48.1, 47.2]",9799,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,172,Barcelona,217,"['47c4b248-0fb5-4704-bdc8-1f5603f40718', 'fb5d696c-237b-49b9-a157-89b69c8e451d']",56,,,,,,,,,,,,,,,,,Eibar,322,00:31:56.556,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,1.78775,,,,,,,,,,,,a4e29d0d-8c34-475c-bf28-fc1fe973c3ef,3035,,"[60.4, 30.8]",9799,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,173,Eibar,322,"['1e7565c4-01ed-4d11-9405-f167df92acd4', 'bcf4f725-4cd8-4c51-9b0b-4eebe86b742c', 'bd62fec3-c05e-4018-b657-bfc7e71d1f40', 'cceae442-d762-4a48-93c6-1507c747d100']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:32:01.091,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.94726,,,,,,,,,,,,778b9a5e-8685-4008-a254-0f3ee4eec3e1,3043,,"[56.2, 43.2]",9799,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,173,Eibar,322,['59804e10-530e-4b5a-94a5-eb093179bf0d'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:32:04.778,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.743546,,,,,,,,,,,,712b2b6b-36ff-4b7d-b928-3cc47824ba83,3076,,"[63.9, 37.7]",9799,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Jordán Moreno,6701.0,Center Attacking Midfield,174,Barcelona,217,['22b50be6-a0b3-43b5-a600-f776783b7fa2'],59,,,,,,,,,,,,,,,,,Eibar,322,00:32:59.000,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.273852,,,,,,,,,,,,49e549f9-eaeb-4e29-a4d9-6dce717871f0,3101,,"[35.1, 37.6]",9799,78,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anaitz Arbilla Zabala,6709.0,Left Center Back,174,Barcelona,217,"['538ea5ab-ce7d-45ea-9112-07cdaf90186d', '6b13edad-18a7-43bb-845a-158c63861279']",22,,,,,,,,,,,,,,,,,Eibar,322,00:33:22.142,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.754289,,,,,,,,,,,,b55c054e-88ca-42fc-9c6d-9bef9a713e66,3170,,"[64.3, 18.3]",9799,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,179,Eibar,322,['94cfc6c3-9443-4ffe-9b6d-e3f98515b818'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:34:28.592,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.377035,,,,,,,,,,,,2b2a8427-668e-4bdf-98bf-9d35bd0d9f3e,3180,,"[9.2, 54.5]",9799,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Center Attacking Midfield,182,Eibar,322,['e2f20d0e-eb89-49ea-89dc-1e94c3ef3f03'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:34:39.909,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.031053,,,,,,,,,,,,73b0c1a7-841a-45ee-ab3c-e82e7a52dced,3203,,"[87.2, 44.2]",9799,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Left Defensive Midfield,185,Barcelona,217,"['19c653d6-e904-466f-aefa-14a454288f75', '629508a0-f6cf-4e2d-ab60-5acb0117da65']",22,,,,,,,,,,,,,,,,,Eibar,322,00:35:22.551,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,0.738541,,,,,,,,,,,,40b640d2-58c4-4483-a6d5-3c9953456f57,3229,,"[53.7, 33.6]",9799,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,187,Eibar,322,['96c82aab-7201-4616-a9e8-59101a23cd02'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:36:01.577,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.631728,,,,,,,,,,,,d9d33dab-1716-4d65-9a46-609a9d030459,3243,,"[48.7, 74.1]",9799,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,187,Eibar,322,['b330a8f2-afbe-4690-a2ae-1cb91458b803'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:36:11.365,Pressure,,2017/2018
,,,,,,,,,,,,,,,,2.221272,,,,,,,,,,,,8baa8df2-1162-4385-8228-98a6c1c5533f,3251,,"[9.2, 54.5]",9799,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,188,Eibar,322,"['93d79a7b-2b62-439d-81d1-adb9ce4b02ae', 'cf9fd18e-04fc-4090-933e-1d0c2083534c']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:36:32.621,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.889415,,,,,,,,,,,,01e509e6-755a-493a-a172-c52d21ba2b7e,3260,,"[32.9, 57.8]",9799,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,188,Eibar,322,['0cfa3660-a610-4709-9b27-37f4c1ea8946'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:36:41.043,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,1.055565,,,,,,,,,,,,c3f0d628-e33d-43a5-a5db-39296c427aca,3273,,"[107.1, 30.5]",9799,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Left Defensive Midfield,189,Barcelona,217,"['51abb230-ca9d-4fe3-a507-1414ac770396', 'dbf41bbb-d0d5-470d-8c11-722a14c29f93', 'f5d19db4-13a7-47c4-8967-b1e43b541286']",52,,,,,,,,,,,,,,,,,Eibar,322,00:36:52.169,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,0.652635,,,,,,,,,,,,d29b346f-8c39-45a5-a055-e67b9c991765,3279,,"[93.9, 21.1]",9799,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,189,Barcelona,217,['11f50579-43fb-42dc-b623-24cb1d620393'],55,,,,,,,,,,,,,,,,,Eibar,322,00:36:55.579,Pressure,,2017/2018
,,,,,,,,,,,,,,,,2.030767,,,,,,,,,,,,138b3804-7ab0-407d-8f21-c2fe96c761bf,3288,,"[106.5, 71.5]",9799,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleix Vidal Parreu,6400.0,Right Midfield,190,Barcelona,217,"['91775045-2184-46fc-ad4f-ef8cddce65f9', 'a88e09f4-9e3c-4182-bf52-b84584d0e1db']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:37:33.788,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.138171,,,,,,,,,,,,8ee8e130-199c-45fa-9e02-97c2497fa504,3296,,"[29.4, 13.9]",9799,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anaitz Arbilla Zabala,6709.0,Left Center Back,190,Barcelona,217,"['b19ffe69-2730-4d00-8854-0265c666aca2', 'da1f2f56-2e89-4616-a3d7-7b38f0d3cd45']",40,,,,,,,,,,,,,,,,,Eibar,322,00:37:40.150,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.002703,,,,,,,,,,,,adbd8dbe-f5a8-4e70-8b9c-7ad7dc28c946,3297,,"[28.1, 12.3]",9799,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,190,Barcelona,217,['da1f2f56-2e89-4616-a3d7-7b38f0d3cd45'],40,,,,,,,,,,,,,,,,,Eibar,322,00:37:40.307,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.652226,,,,,,,,,,,,e6f7af5d-9f2e-4dd5-a367-78bd6596b635,3305,,"[44.6, 22.0]",9799,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charles Días Barbosa de Oliveira,6707.0,Center Attacking Midfield,190,Barcelona,217,"['1d9992f3-5dcb-4720-8c0d-54b74cc5583b', '3bf4e6bb-88c9-466f-ab48-501789c62529']",45,,,,,,,,,,,,,,,,,Eibar,322,00:37:45.299,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.358904,,,,,,,,,,,,2c10a047-992e-4233-94f8-4b4d87bc1544,3358,,"[28.3, 15.7]",9799,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Midfield,194,Eibar,322,['e105a712-d49f-40b1-b36f-f13b1a6fcd3f'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:39:03.080,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.4847,,,,,,,,,,,,e2802850-d6e4-466b-93f7-dd037bcf6075,3428,,"[19.7, 26.9]",9799,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,197,Barcelona,217,"['8572f50b-921a-4e52-9f2b-34d67dffd30f', 'a04b4f1b-97f2-43ab-b31e-7e56400bc12d', 'dfa9e915-b9c7-4799-b91b-e138cc299092']",34,,,,,,,,,,,,,,,,,Eibar,322,00:40:34.524,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.769678,,,,,,,,,,,,7d860aa9-0b9e-463e-b656-1ce861175dd2,3453,,"[18.5, 25.3]",9799,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,197,Barcelona,217,['98d4d663-3eeb-414e-b0f0-6fd89e27a8d3'],5,,,,,,,,,,,,,,,,,Eibar,322,00:41:05.795,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,0.99987,,,,,,,,,,,,6ca9d3ef-f6e2-4932-9824-38a84e042993,3457,,"[100.0, 42.9]",9799,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,198,Eibar,322,['854d05f2-0076-4676-812a-ec845e477818'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:41:08.069,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.567655,,,,,,,,,,,,0bcb993a-8324-4de9-bff6-532a1e7466dc,3461,,"[72.0, 34.1]",9799,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,198,Eibar,322,"['78efe9fd-3a09-464b-8f85-de85bb16a97e', '8a95efa6-6968-4700-a2af-a771fe0bcb3e']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.806,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.848214,,,,,,,,,,,,9231b64d-da4f-4d85-aa2a-a92ccc2f9f3c,3473,,"[26.2, 55.0]",9799,87,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleix Vidal Parreu,6400.0,Right Midfield,200,Eibar,322,['942ee98f-2aa4-4622-9833-1fda972e120d'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.145,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.531497,,,,,,,,,,,,f371993e-cc0f-4fdc-8997-4f4cbff799d4,3479,,"[34.3, 62.0]",9799,87,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,201,Eibar,322,"['041597bb-51d0-4c56-b8d7-70ec284e898e', 'e2ee26d2-ef6c-4273-b77d-9d68ee9034e4']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:42:17.478,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,1.273795,,,,,,,,,,,,c32b3046-4c87-420f-9ac9-4b6b599ea56a,3489,,"[64.8, 54.4]",9799,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique García Martínez,6711.0,Center Forward,202,Barcelona,217,"['61ba5494-3a80-4689-8f82-96c3abe3fe2d', '75ad2da2-a985-4e5f-8f7f-c9f09698cebc']",28,,,,,,,,,,,,,,,,,Eibar,322,00:42:28.548,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.895779,,,,,,,,,,,,1dae8828-a318-4221-9d8d-0a4f9b1be132,3511,,"[115.8, 55.1]",9799,88,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Charles Días Barbosa de Oliveira,6707.0,Center Attacking Midfield,203,Eibar,322,['7a76af7f-2042-4099-86ea-6ef05e5a19ab'],54,,,,,,,,,,,,,,,,,Eibar,322,00:43:54.505,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.680414,,,,,,,,,,,,813a7988-8d23-40a9-b651-4c537a54f2c5,3537,,"[97.1, 3.2]",9799,90,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enrique García Martínez,6711.0,Center Forward,204,Barcelona,217,"['08435f46-e73a-49f8-8ffc-3e2a00b9a0b7', 'bcd92cb9-7a02-40aa-90a0-33c9d58e01bb']",9,,,,,,,,,,,,,,,,,Eibar,322,00:45:09.944,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.53969,,,,,,,,,,,,43605807-0d11-490d-9845-1ba1e355a0d4,3554,,"[46.9, 71.4]",9799,90,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Peña Jiménez,6710.0,Right Back,204,Barcelona,217,"['3dd0dcd8-ae02-44ab-96ab-b7e461770334', 'cb4ec382-5ef0-4e21-a882-3f31bbb5396a']",25,,,,,,,,,,,,,,,,,Eibar,322,00:45:25.718,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,0.082152,,,,,,,,,,,,deaee362-61fe-4e2b-a956-a6d6adb2002c,3560,,"[76.5, 9.9]",9799,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,205,Eibar,322,['eeca5324-1637-476e-8a0a-8df120808dfe'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:45:27.657,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,0.362779,,,,,,,,,,,,d09acf75-5d4f-4d37-a242-aa53eac39a87,3564,,"[78.8, 26.2]",9799,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,205,Eibar,322,['2e3ca959-3e4b-4c1a-95fe-12d7bdbf1399'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:45:29.056,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.087226,,,,,,,,,,,,c9ad1dd2-302c-4002-8eaf-3bd36fea19b7,3569,,"[59.5, 49.2]",9799,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Midfield,205,Eibar,322,"['178cc53f-8e8e-45ba-9c7d-e67164d5a8bf', '1c3d248a-4dff-4ca1-ab88-e4ba35db81a5']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:45:32.786,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.351184,,,,,,,,,,,,b90e63be-2125-4b54-abc6-cae60b2e4e14,3575,,"[64.3, 43.6]",9799,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,205,Eibar,322,['1c9d780c-dfc9-435f-a7b5-cb6e893e6d6c'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:45:34.208,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.383006,,,,,,,,,,,,84695c5c-671a-4af8-93e0-8b4a4a9ee9ab,3588,,"[45.5, 74.8]",9799,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,205,Eibar,322,"['ca5a0e07-c9a0-47ce-9573-17d4bf2f3b30', 'eef9b172-a93d-4e38-b56b-55363ec3968a']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:45:44.676,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.4799,,,,,,,,,,,,21d82d04-9428-4cf9-848e-2211fb29d943,3607,,"[23.0, 22.9]",9799,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,205,Eibar,322,['c72ff3d9-4b4a-4884-867d-d8877e6a3fb6'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:46:04.057,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.441559,,,,,,,,,,,,293ed095-2da2-46df-9c25-27fc149f4a83,3611,,"[26.7, 48.1]",9799,91,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Peña Jiménez,6710.0,Right Back,206,Barcelona,217,"['1572b124-24c2-46b7-94f5-878efdf436bc', 'd3dc4427-819b-4b5e-be7b-96ad75f4b918']",36,,,,,,,,,,,,,,,,,Eibar,322,00:46:36.095,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5d52df93-ee86-4133-8946-2b562b2a550e,17,,"[67.8, 14.7]",9799,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel García Carrillo,6775.0,Right Defensive Midfield,2,Eibar,322,['5c5a645a-8d34-479b-94ad-aade77eeabec'],10,,,,,,,,,,,,,,,,,Eibar,322,00:00:10.218,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,98a13f70-2718-4c23-a3c5-2f3cb5d84354,70,,"[2.4, 19.7]",9799,1,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,3,Barcelona,217,['323126b0-da97-4587-bdd4-83224263eac2'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.732,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ed44bd55-0185-405b-95b7-d2392068e395,84,,"[84.6, 72.0]",9799,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Peña Jiménez,6710.0,Right Back,4,Eibar,322,['7fc5307d-f459-4782-a97d-546a46f4be5f'],43,,,,,,,,,,,,,,,,,Eibar,322,00:01:43.372,Ball Recovery,,2017/2018
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,145ee4fc-0a29-4266-a59f-76a77fd8108c,94,,"[9.0, 34.7]",9799,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,4,Eibar,322,,49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.958,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5b33290a-6f27-4fa3-82a6-28d087a76380,95,,"[107.2, 45.0]",9799,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Center Attacking Midfield,4,Eibar,322,,50,,,,,,,,,,,,,,,,,Eibar,322,00:01:50.735,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a27f93fd-d65e-47fc-b99c-7e7e93d47f64,155,,"[65.8, 14.5]",9799,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Left Center Back,8,Eibar,322,"['acb207c7-8d7c-4675-a34b-5b06704eb72f', 'd7343ebe-57bb-454c-91b2-ea1157e00cbc']",49,,,,,,,,,,,,,,,,,Eibar,322,00:02:49.636,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,160989af-90fe-4288-aedf-9bb8e7bfb492,208,,"[90.9, 67.8]",9799,4,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Paulo Bezzera Maciel Júnior,5542.0,Center Attacking Midfield,12,Barcelona,217,['f50e70f0-0459-4ac2-b08b-a5b3b775d2ed'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.648,Ball Recovery,,2017/2018
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,c473d6e7-7073-457f-a8dd-eadeda05e3ec,216,,"[43.8, 13.6]",9799,4,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,12,Barcelona,217,,50,,,,,,,,,,,,,,,,,Eibar,322,00:04:50.912,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ba3e1955-6a04-4fce-90b3-cf28d4d36924,217,,"[71.9, 68.3]",9799,4,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,,51,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.906,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a060f96a-143e-4616-933f-9ffe63099f89,235,,"[71.1, 68.0]",9799,5,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,12,Barcelona,217,,2,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.792,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cc99e254-302f-4826-ad0c-b722a57d6a56,248,,"[31.4, 44.1]",9799,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Center Attacking Midfield,13,Eibar,322,,13,,,,,,,,,,,,,,,,,Eibar,322,00:05:13.202,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a609c4e1-569e-4f5e-bcad-df3da2538dbb,260,,"[41.9, 5.7]",9799,5,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Ángel Valdés Díaz,6705.0,Left Back,14,Barcelona,217,['983f6d3e-5e0b-4b33-b82b-064c50d86586'],54,,,,,,,,,,,,,,,,,Eibar,322,00:05:54.142,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a0f1180b-c0b4-4d5b-b7ac-e1f37c960626,272,,"[20.5, 50.2]",9799,6,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Rubén Peña Jiménez,6710.0,Right Back,15,Eibar,322,,2,,,,,,,,,,,,,,,,,Eibar,322,00:06:02.028,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b68aae7d-9dd1-4a23-8ecb-b4e88a1fd558,283,,"[56.0, 44.7]",9799,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Ramis Barrios,6778.0,Right Center Back,17,Eibar,322,['1217f685-3afb-4de7-8d04-59f4a8d35959'],35,,,,,,,,,,,,,,,,,Eibar,322,00:06:35.766,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1ec70810-9200-437d-8e35-fb86e4d983b5,308,,"[66.0, 38.4]",9799,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,17,Eibar,322,['71ca1636-c9bb-4dd7-bc4d-fd7ce3f617ec'],59,,,,,,,,,,,,,,,,,Eibar,322,00:06:59.093,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6f24a0c4-527a-4e86-80c0-cc977daa5985,321,,"[36.0, 14.2]",9799,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Left Center Back,17,Eibar,322,['a0a9fa55-61a1-41d6-9603-c66955c77c20'],15,,,,,,,,,,,,,,,,,Eibar,322,00:07:15.991,Ball Recovery,,2017/2018
