ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[5.1, 21.0]",,,,,,,,,,,,1.5239,,,,,,,,,,,,,d94abd08-e1de-43a6-a0df-8f86e65be858,487,,"[5.3, 19.6]",69278,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,19,Barcelona,217,"['18357916-d1ef-4840-8c67-b0ab34da34aa', '9c90cc70-2da0-413a-b982-9908f3454d5c', '9fac28ff-e08b-45f3-8025-793a44d7db41']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:34.748,Carry,True,2010/2011
,,,,"[14.8, 22.5]",,,,,,,,,,,,0.183609,,,,,,,,,,,,,16d6606b-fe42-482a-886a-94a21759c10d,493,,"[15.5, 24.8]",69278,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,19,Barcelona,217,"['3ee3791f-45e5-42fd-aac0-1b980b1ead7b', '872e9f86-f805-4030-9598-e85db4b5d74b', '8e51ae34-a130-4565-b3ed-e42da9f8520f', 'e5f35749-91b4-40b8-9ade-f44f85557376']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:37.099,Carry,True,2010/2011
,,,,"[32.1, 55.3]",,,,,,,,,,,,5.7565,,,,,,,,,,,,,df775d56-98a6-4bf8-94af-81255b90a715,496,,"[7.5, 35.9]",69278,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,19,Barcelona,217,"['599931e4-3c68-4424-9948-35fda4a0011a', 'eff919de-f57e-42aa-8211-3e2ccd0f047e']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:38.310,Carry,,2010/2011
,,,,"[41.3, 44.1]",,,,,,,,,,,,3.080684,,,,,,,,,,,,,631eaabc-429f-4516-b364-18c2f5e2aab7,499,,"[39.9, 43.2]",69278,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,19,Barcelona,217,"['12c7a25c-9923-41af-b8d4-fc7b294fcdae', 'ea097d7a-8441-433a-b992-064f39c662d9']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:45.040,Carry,,2010/2011
,,,,"[50.4, 7.2]",,,,,,,,,,,,0.087400004,,,,,,,,,,,,,3c820932-ecbf-4c52-8bc9-6ce351ab0006,506,,"[48.5, 7.3]",69278,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,19,Barcelona,217,"['0578500f-c2ac-444f-aea4-3ccc79ab127a', '05d1c418-812e-4ab5-9bdc-7fc46eb3be75']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:52.254,Carry,,2010/2011
,,,,"[56.0, 6.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,7d217010-c726-4ca5-ad87-fff0fa6a37d6,511,,"[53.9, 6.7]",69278,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,19,Barcelona,217,"['9d098b93-8a7d-46a0-8c34-8ced6cacbe9f', 'e439e519-d84d-41f2-8edd-1bbf07744982']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:54.198,Carry,,2010/2011
,,,,"[62.0, 13.1]",,,,,,,,,,,,0.506,,,,,,,,,,,,,3c8ab61f-3df7-4804-b552-9f728e18f5e5,514,,"[59.6, 15.2]",69278,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,19,Barcelona,217,"['13b1254c-8624-4753-af64-751705418697', '3b2d5579-c074-45ea-8d09-108f5b2a2da9', 'bbb26639-d4f6-4010-9d9c-a3b1f85dd0cb']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:55.096,Carry,True,2010/2011
,,,,"[59.1, 5.3]",,,,,,,,,,,,1.1959,,,,,,,,,,,,,bf497fcf-89b1-4994-9a42-92b835e74337,518,,"[59.6, 6.3]",69278,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,19,Barcelona,217,"['c5744aa9-504f-4e6a-9dd8-357547934424', 'f291680b-0c8c-4698-9d94-28c281ec1757']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:56.321,Carry,,2010/2011
,,,,"[43.0, 43.0]",,,,,,,,,,,,0.9202,,,,,,,,,,,,,4738efe2-8830-4f38-944a-25f960e597c0,521,,"[42.2, 43.2]",69278,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,19,Barcelona,217,"['2e68b201-f668-453d-91f5-f02744c593c5', '6965b2ec-486f-449a-b5ad-d0ed4504d620']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:59.461,Carry,,2010/2011
,,,,"[58.9, 64.7]",,,,,,,,,,,,1.6375,,,,,,,,,,,,,ecb90c49-9c46-447a-a556-e961c8b39c16,524,,"[56.7, 62.3]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,19,Barcelona,217,"['6797a30a-39ed-495c-8fd2-b7cfc996c50f', '76ffc5cb-c7b6-4fcb-b520-02c8f1f30f4c']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:02.226,Carry,,2010/2011
,,,,"[56.7, 60.8]",,,,,,,,,,,,1.1805,,,,,,,,,,,,,72b85e35-292c-45a0-9fec-67d5c4df8926,529,,"[56.0, 63.9]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,19,Barcelona,217,"['1d55269e-c732-4813-985b-1daf6dd8fa55', '699ac92b-1548-48c4-911e-aa19d51a0fd5']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:06.371,Carry,,2010/2011
,,,,"[56.3, 44.9]",,,,,,,,,,,,0.9023,,,,,,,,,,,,,d88f6702-6d82-4c38-a586-a1cf94528c6a,532,,"[55.8, 45.9]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,19,Barcelona,217,"['4cf5cd86-c80a-4f4a-bd38-7979943a6fc6', 'c7d78a40-5ad4-4341-89ab-39955609d214']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.736,Carry,,2010/2011
,,,,"[58.7, 41.8]",,,,,,,,,,,,1.1653,,,,,,,,,,,,,9b0108e5-faf3-4dbe-b020-0dd8f6701eca,537,,"[58.7, 41.8]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,19,Barcelona,217,"['85faddb9-0e9e-42e2-a98b-9b234a938f7c', 'dfe34be5-39b4-448e-ad77-b8555f21ccd6']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:11.472,Carry,,2010/2011
,,,,"[69.0, 29.2]",,,,,,,,,,,,0.1034,,,,,,,,,,,,,f3f47db3-312d-415e-89d3-b6f213d4d4a6,541,,"[69.2, 30.7]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,19,Barcelona,217,"['36133690-cbcf-42ea-affb-f28417445b27', '71711acc-fe50-4f7a-9072-3109683fb734', 'ce32d380-3587-4580-b85a-2ee81b869a99']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:13.404,Carry,True,2010/2011
,,,,"[87.3, 26.5]",,,,,,,,,,,,3.4647,,,,,,,,,,,,,bd163ceb-9c70-49f9-90bf-366ef70ccf2b,546,,"[66.2, 22.4]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,19,Barcelona,217,"['afcbb861-f096-4f6c-9f28-2d655113af64', 'df668ece-1775-47b0-8ee5-de564f2e69ec', 'edf68dbd-531f-4fda-8418-98bdf5032baf']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:14.338,Carry,True,2010/2011
,,,,"[24.3, 41.0]",,,,,,,,,,,,1.4629,,,,,,,,,,,,,2ee621c9-8419-44a2-99d7-f7cc28600ad9,551,,"[23.1, 43.7]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Gastón Demichelis,19288.0,Right Center Back,20,Málaga,223,"['484a35ae-f83f-40ed-a9c2-0e73a2853c04', '80b65308-f9a2-4015-a1c8-1b9f6814a4ef', 'e6dc439a-8fce-4e94-b706-7f2607f5f098']",18,,,,,,,,,,,,,,,,,,Málaga,223,00:09:18.999,Carry,True,2010/2011
,,,,"[42.6, 34.5]",,,,,,,,,,,,0.2632,,,,,,,,,,,,,50a26e55-82c9-48de-844c-91d505b7a6a2,556,,"[46.0, 33.7]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Quincy Owusu-Abeyie,26730.0,Center Attacking Midfield,20,Málaga,223,"['2d85351e-1d7c-47fd-ae7b-068d12273bdb', '79c89a23-b580-4237-ac99-95150edb6889', '845438ff-99e7-488d-af32-21317897afea']",21,,,,,,,,,,,,,,,,,,Málaga,223,00:09:21.575,Carry,True,2010/2011
,,,,"[36.6, 39.1]",,,,,,,,,,,,0.2989,,,,,,,,,,,,,f6d8b880-0b28-4cac-a837-8026de8d2c33,560,,"[37.5, 36.6]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Quincy Owusu-Abeyie,26730.0,Center Attacking Midfield,20,Málaga,223,"['6e917bd2-aa15-4cb6-b474-b32f861ac225', '9aa49cc0-f931-420c-822a-c669c763e0c7']",23,,,,,,,,,,,,,,,,,,Málaga,223,00:09:23.678,Carry,,2010/2011
,,,,"[33.9, 44.2]",,,,,,,,,,,,0.0623,,,,,,,,,,,,,b6f03d58-c091-45c7-bbff-00d67100eca1,564,,"[32.7, 45.3]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,20,Málaga,223,"['5df328d4-38fc-4b04-a4df-93ee75f38e4e', '61d894ae-d090-4828-88b7-f422e31f2ae6', '790687b3-0806-4d2c-a934-43555ee108fc']",24,,,,,,,,,,,,,,,,,,Málaga,223,00:09:24.542,Carry,True,2010/2011
,,,,"[47.4, 50.4]",,,,,,,,,,,,0.4625,,,,,,,,,,,,,9523a06b-b09e-4c64-a176-b735fdb2c88d,568,,"[46.2, 49.4]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Quincy Owusu-Abeyie,26730.0,Center Attacking Midfield,20,Málaga,223,"['3a820370-2e34-46db-8779-2d981504ee62', 'a238fd7a-9a9a-427e-8c72-4f0b4fc61265', 'f8c304ee-9a66-4d97-b0a9-165981c68586']",25,,,,,,,,,,,,,,,,,,Málaga,223,00:09:25.992,Carry,True,2010/2011
,,,,"[45.7, 39.1]",,,,,,,,,,,,0.581056,,,,,,,,,,,,,dd3dca3a-8ae5-446e-aad5-db316ebe99c8,572,,"[43.3, 43.2]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,20,Málaga,223,"['079b0dda-2fd5-4e83-95ec-93f712f908d6', '0a0a1dca-8480-4a93-9806-71b122d2bff9', '69116c5f-d0df-45a4-8abb-a3b9a5b95262']",27,,,,,,,,,,,,,,,,,,Málaga,223,00:09:27.291,Carry,True,2010/2011
,,,,"[57.6, 16.2]",,,,,,,,,,,,1.5795,,,,,,,,,,,,,50531008-342a-4384-97f4-c0e59349e1ff,578,,"[43.6, 20.7]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Jan Mtiliga,26731.0,Left Back,20,Málaga,223,"['1fab6c40-feb7-4f84-8b91-026e60426b04', 'd4736362-f0c2-4b07-9002-a0bf14ccabfb']",30,,,,,,,,,,,,,,,,,,Málaga,223,00:09:30.677,Carry,,2010/2011
,,,,"[69.6, 3.9]",,,,,,,,,,,,2.04222,,,,,,,,,,,,,95f83306-e3eb-4ba8-a275-19f531236f30,581,,"[56.6, 2.4]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,20,Málaga,223,"['86decb56-c87b-405f-826f-077641e24520', 'f962f732-5ac1-44a0-9bc0-12aae4579444']",33,,,,,,,,,,,,,,,,,,Málaga,223,00:09:33.839,Carry,,2010/2011
,,,,"[43.0, 67.8]",,,,,,,,,,,,1.2904,,,,,,,,,,,,,c9f54cc6-c764-4a1a-a286-dc594f77fb24,586,,"[41.1, 69.7]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,"['37641f3b-7bbb-47ed-abc8-18853b863b1d', '903858fe-07fe-466f-9039-459afe2a4736']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:39.660,Carry,,2010/2011
,,,,"[37.9, 56.2]",,,,,,,,,,,,3.0496,,,,,,,,,,,,,e2c2bf18-507f-401b-81cc-cc584f0f9415,589,,"[36.4, 57.2]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Barcelona,217,"['665c0743-640b-4059-ae8f-69bbe0d51137', '773f7e54-18fa-4c36-a537-d5d9bfd7707f']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:41.962,Carry,,2010/2011
,,,,"[50.5, 63.0]",,,,,,,,,,,,5.1894,,,,,,,,,,,,,f2a4a296-c863-4f25-a797-af2eb95d5a60,592,,"[49.7, 61.3]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,21,Barcelona,217,"['37c8b93d-26ca-43dc-9400-197ac6be5b60', 'ed9250eb-25c7-4117-b3e8-ccbfd40ec926']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:45.744,Carry,,2010/2011
,,,,"[52.6, 73.1]",,,,,,,,,,,,0.120400004,,,,,,,,,,,,,cb27d869-8b31-4ba0-beb4-fb9bb64d963d,597,,"[52.9, 73.3]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,"['d4ca33fd-52bd-4f94-be5e-5a860b403b46', 'ed535632-d2c2-481d-a614-9cdc43ac656f']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:53.497,Carry,,2010/2011
,,,,"[57.0, 72.2]",,,,,,,,,,,,1.1316,,,,,,,,,,,,,574f4492-6926-4214-b481-8c108eef99d9,602,,"[55.0, 74.6]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,"['0b0b9c5f-8225-4094-a33d-6929c10e663b', 'eb46e70c-f783-4c94-9bc1-c1aa3baf96da']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:55.374,Carry,,2010/2011
,,,,"[55.3, 55.5]",,,,,,,,,,,,1.0904,,,,,,,,,,,,,7980e989-3ce1-4f77-b770-5f46a6e1a8ef,605,,"[54.8, 54.1]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,21,Barcelona,217,"['1fc2c91f-ee05-4a13-9648-e6efca9fad8f', '619b092c-db99-443b-87fc-1cb9d19ed5c9', 'f7019a23-e1c7-4f3d-bc10-9aad5aa2d688']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:57.730,Carry,True,2010/2011
,,,,"[41.5, 47.3]",,,,,,,,,,,,0.9162,,,,,,,,,,,,,076a76a7-354f-4543-8077-cbc9dee349e1,609,,"[41.7, 47.5]",69278,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Barcelona,217,"['575d4aeb-0287-402e-9f20-73d18359807e', 'e75665ea-9e08-43ed-a258-be8021f4340c']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:59.983,Carry,,2010/2011
,,,,"[46.8, 24.1]",,,,,,,,,,,,0.6786,,,,,,,,,,,,,ee518867-3c21-4317-9987-e67aea9fe466,612,,"[42.7, 26.8]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,21,Barcelona,217,"['1fea73d8-7ff6-446d-a9d5-b6321477a9f0', '7d00405f-1c27-4c92-b6b9-3efc8b2a1a32']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:02.612,Carry,,2010/2011
,,,,"[62.0, 13.1]",,,,,,,,,,,,2.8811,,,,,,,,,,,,,ac0e5fd9-ce03-4b9d-82c7-f1f308a227d7,615,,"[55.7, 4.3]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,21,Barcelona,217,"['1807254b-bfe6-4fb6-9b6d-8b44ef0eb95f', '1a0f595f-4ea3-441c-b859-b9ea2e36cf03', '56f8ec2b-a5d2-4aad-a600-c9d33077303f']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:04.912,Carry,True,2010/2011
,,,,"[72.1, 26.1]",,,,,,,,,,,,1.3609,,,,,,,,,,,,,3bb1a623-622e-453f-935c-36cda645b2a9,622,,"[70.7, 28.0]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,21,Barcelona,217,"['033a53f1-31da-4ce9-a9c8-bc0d80e9c7ea', '03b6eed7-612f-4a92-a84c-1f530bbad79b', '7bb28d88-0c12-42d1-bb1d-59d1d03f51ab']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:09.071,Carry,True,2010/2011
,,,,"[76.3, 14.3]",,,,,,,,,,,,0.5793,,,,,,,,,,,,,0ba7fd73-87a8-4a56-80fd-6cb2eca327a2,626,,"[76.2, 16.4]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,21,Barcelona,217,"['5aaca631-5dfb-4829-a275-0bd4112e8ebd', '6300d881-41df-4fc4-8674-d7729f7a6d12']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:11.326,Carry,,2010/2011
,,,,"[76.0, 2.2]",,,,,,,,,,,,0.7666,,,,,,,,,,,,,6b54c00d-b7b9-46e8-b522-5ff4029dd151,629,,"[76.0, 2.2]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,21,Barcelona,217,"['6ee1af16-5dab-4454-95c6-fd86148c47c5', 'aece0d31-5b8d-46b6-8803-ef20fa50d5f0']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:12.952,Carry,,2010/2011
,,,,"[69.3, 12.3]",,,,,,,,,,,,0.3485,,,,,,,,,,,,,a110201f-0f9e-4733-baf1-4216ddd60771,632,,"[68.1, 10.2]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,21,Barcelona,217,"['50cdce2e-9e0c-46b4-978a-84da05568ca5', 'b9ebb2b0-4d99-43da-bf3e-0120d64cc054']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:14.852,Carry,,2010/2011
,,,,"[64.0, 26.5]",,,,,,,,,,,,1.5917,,,,,,,,,,,,,20c1704c-4ea9-4fc6-98d0-3d637beaa0a4,635,,"[63.0, 22.4]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Barcelona,217,"['6e147143-b65a-4333-ae90-d7e6138fcdbb', 'cec6bc21-aa7c-4e60-b7e3-467b1dcc9143']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:16.458,Carry,,2010/2011
,,,,"[84.2, 60.5]",,,,,,,,,,,,1.804,,,,,,,,,,,,,4551ebcd-6d23-470f-90a2-6e4ab1fc4064,638,,"[73.9, 58.9]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,21,Barcelona,217,"['dbb91816-4180-4b40-bed8-5b22e99f2e22', 'ff1f865f-82e8-4f62-b534-7debdda5d3d6']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:19.749,Carry,,2010/2011
,,,,"[82.3, 54.1]",,,,,,,,,,,,0.7915,,,,,,,,,,,,,553ebae2-0c6f-4b98-a8bc-4cd2990ba074,641,,"[83.7, 51.1]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,21,Barcelona,217,"['c33d66b3-4b20-4831-bec3-30137c00cab0', 'e823fbac-ea75-4d9b-8776-975dd85a733a']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:22.976,Carry,,2010/2011
,,,,"[84.4, 77.2]",,,,,,,,,,,,0.5841,,,,,,,,,,,,,177d958a-72c1-41f7-be79-4749a9c9361d,645,,"[86.6, 75.1]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,"['5b507cb2-b35b-41a5-9f1a-05194baddcc2', '6ee7b4fc-26ea-4024-8849-e1decdb55372', '73dc34f6-5d78-44ff-8e3e-69f741046872']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:25.726,Carry,True,2010/2011
,,,,"[74.8, 61.0]",,,,,,,,,,,,1.0343,,,,,,,,,,,,,aee8d7c4-4a06-4973-98f5-94bbaced6437,648,,"[74.4, 61.8]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,21,Barcelona,217,"['316787ff-d193-4400-88d7-47412534d13e', 'f64ac67b-6a16-4758-a6f1-e1f81bfcb854']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:27.811,Carry,,2010/2011
,,,,"[69.0, 43.5]",,,,,,,,,,,,0.4006,,,,,,,,,,,,,d92db5a2-77af-44bc-96aa-205aeea390f0,651,,"[69.2, 45.3]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Barcelona,217,"['3556543c-98d5-4449-b3e5-204e38c7d77e', '5b220b0b-6e2d-43e7-beee-67ab8fb9e06e']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:30.318,Carry,,2010/2011
,,,,"[76.0, 24.6]",,,,,,,,,,,,1.0732,,,,,,,,,,,,,1ec75a5b-5e0b-4f72-abb6-52da280ddec9,654,,"[71.7, 28.5]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,21,Barcelona,217,"['6b609a0e-5a19-4e16-adb8-1b3e12d27b58', '9032f7be-2ef6-4c7a-b6b4-253c8a21916e']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:31.843,Carry,,2010/2011
,,,,"[85.2, 2.6]",,,,,,,,,,,,0.7889,,,,,,,,,,,,,bd8e7dee-8f16-4465-b80c-328253d205da,657,,"[85.2, 2.6]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,21,Barcelona,217,"['1377021f-7fb5-46f7-867e-aeaf78d09198', '5133abbf-7558-4b90-8ae2-8ca60ec6ac3a']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:34.805,Carry,,2010/2011
,,,,"[76.5, 7.2]",,,,,,,,,,,,1.1677,,,,,,,,,,,,,7a987840-2090-42a1-939d-705a0d76a4e5,660,,"[77.5, 6.5]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,21,Barcelona,217,"['0737e092-7985-4041-840b-1777f52866b8', 'b217b0b1-39aa-4d66-881a-ad40c5079566']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:36.820,Carry,,2010/2011
,,,,"[77.9, 21.5]",,,,,,,,,,,,0.0306,,,,,,,,,,,,,8380ad56-0262-4919-b043-e7c71e30e4a4,663,,"[77.3, 24.4]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,21,Barcelona,217,"['73a7012e-da8a-4317-b713-6dcde35ab2ee', 'cad177eb-a13c-4990-b295-9ecb6551c632']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:38.758,Carry,,2010/2011
,,,,"[74.4, 27.0]",,,,,,,,,,,,3.8832,,,,,,,,,,,,,9de81bc0-feb8-47a2-aa6e-6e21b3d9c99c,666,,"[75.8, 11.4]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,21,Barcelona,217,"['10de8e21-f9f7-4266-a3ef-bcc67d61950f', '188ee741-4000-411e-a998-02ab39ae889a']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:40.298,Carry,,2010/2011
,,,,"[75.8, 49.5]",,,,,,,,,,,,0.489,,,,,,,,,,,,,60a0edd3-a9e9-4ea4-82ec-70d28ec6cdde,669,,"[75.0, 45.6]",69278,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Barcelona,217,"['29366eba-1784-4da2-b97a-5ffaaa381fb7', 'cd91e682-6ce2-4fca-bda6-0d92237ff0e3']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:45.268,Carry,,2010/2011
