50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6be2aec9-80d2-4902-b50c-f7448f044211,494,,"[83.6, 32.4]",266885,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,23,Barcelona,217,['bf81052c-dc41-495c-a6ef-ffa2bc846063'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:01.072,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,132b83ad-23d7-4ec2-ad20-37f3b114a844,524,,"[10.7, 34.2]",266885,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,24,Real Sociedad,210,,16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:16.410,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,303d619c-f94b-4d63-b739-2272cdf053bf,537,,"[95.8, 54.7]",266885,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,25,Barcelona,217,,24,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:24.650,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,87d6796b-3f98-4c87-810c-ae508c84f6d1,595,,"[93.3, 55.0]",266885,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Canales Madrazo,6673.0,Right Midfield,26,Real Sociedad,210,,38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:38.042,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3bbc49a6-482b-43bf-aaad-31925027cb6d,727,,"[70.6, 61.1]",266885,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esteban Félix Granero Molina,6770.0,Left Center Midfield,32,Real Sociedad,210,['b8f22c1d-7012-4be3-8275-b94c18707532'],40,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:40.219,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c8737964-04d5-4dad-8c2c-c7b469db33b8,741,,"[107.4, 64.6]",266885,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,32,Real Sociedad,210,,53,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:53.027,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9ae1e224-65db-4c0b-ba50-c693a61f7fe1,744,,"[4.9, 40.2]",266885,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,33,Barcelona,217,['b14cb74c-bc91-49e7-8cf0-89dd3ef328ab'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:57.446,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,78fbeebb-2c2a-42d0-a195-148d156bafc3,765,,"[56.6, 72.3]",266885,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,35,Real Sociedad,210,,36,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:36.466,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d3ba24c8-ca89-468e-8ea3-a2d3995bac69,774,,"[16.5, 29.7]",266885,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,36,Barcelona,217,['d5dee976-727f-4770-ba21-1e43fbea0a67'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:43.984,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0d4a5a75-7ac7-4bbc-b200-b59d94b0000f,833,,"[13.7, 27.2]",266885,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,36,Barcelona,217,['61c01f85-9faa-4cf1-92db-9764f986cbb7'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:00.104,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,475f1157-3911-4b73-a672-8d78b65997c5,898,,"[22.2, 74.2]",266885,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,36,Barcelona,217,['c7a62719-21a3-4623-9db4-684a1fa57212'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:59.541,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d7df0353-1772-4a3f-b862-c15a53dcc1c1,927,,"[5.3, 41.1]",266885,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerónimo Rulli,6694.0,Goalkeeper,37,Barcelona,217,['b2db07a7-4045-4c33-8d6d-87a169de8671'],36,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:36.338,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cf51b291-1550-48f0-b42b-4ca7ff5a3659,929,,"[57.4, 66.7]",266885,20,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,38,Barcelona,217,['694045fe-65d7-4c2a-abed-d6ecebaf9a1d'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:55.969,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ddbc786e-9cce-45a1-a501-ed03fb7f6439,997,,"[91.7, 74.3]",266885,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,40,Barcelona,217,,2,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:02.757,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5b3fac89-14ce-4221-9316-1b0b21287ec9,1023,,"[14.1, 12.7]",266885,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,40,Barcelona,217,"['98e404ed-cfb8-4224-90a3-100f6a27ed18', 'a75496f3-42fe-4f3f-8d7c-3a63969daee5']",26,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:26.946,Ball Recovery,True,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dd8e0cab-9188-4bf4-8dd2-fffbf2107005,1055,,"[2.5, 64.7]",266885,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,44,Barcelona,217,['94309d31-9cd4-439b-a7ac-76ebf92ece82'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.316,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,60ca04ce-89ef-4ff2-908c-374d2662fac2,1119,,"[12.3, 44.6]",266885,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Daniel Alves da Silva,4324.0,Right Back,48,Barcelona,217,['9a0599d4-812e-44c2-bc5b-93dc7a4cbacc'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:29.882,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6832c352-e0d8-429b-9d0f-5f0f8ac057c0,1193,,"[54.3, 68.3]",266885,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,['0df98f56-ddf3-464e-9abd-a78503807eee'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:30.899,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,63867ea3-4108-48b7-955a-ea99b8684361,1214,,"[62.3, 65.7]",266885,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Canales Madrazo,6673.0,Right Midfield,54,Real Sociedad,210,['a30bcb3b-d7c7-4e40-8941-5936f2e97fa3'],20,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:20.015,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4675990f-72c9-4bb8-95e9-a0d653eb9b8f,1237,,"[55.3, 49.2]",266885,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,55,Barcelona,217,,37,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:37.980,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,caddb92f-480d-4681-95d9-994e327805e9,1272,,"[50.0, 27.6]",266885,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,57,Barcelona,217,,11,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.780,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cada9ccd-dc2d-4abb-af1b-18795eae0d8f,1289,,"[99.7, 23.3]",266885,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,57,Barcelona,217,,27,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:27.636,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8024e84e-96f5-42af-92e1-f3d5ca7694db,1294,,"[19.9, 36.7]",266885,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Xabier Prieto Argarate,6690.0,Left Midfield,58,Real Sociedad,210,['7eb240e5-02a7-42a4-be60-386b0b371dc3'],30,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:30:30.151,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,560641b0-3d41-4f78-9396-679ac4013f90,1337,,"[76.0, 34.2]",266885,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,60,Real Sociedad,210,,19,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:19.358,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,301994fd-9d9b-4b0a-b80d-bfd0e064a63d,1369,,"[14.5, 45.0]",266885,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,61,Real Sociedad,210,,24,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:24.229,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,759573a9-86c5-44e4-b29d-0cfbd7705a38,1428,,"[64.6, 56.5]",266885,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,64,Real Sociedad,210,,59,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:59.169,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,11fd92ac-b4c0-43d1-995f-5bd21745c0d3,1434,,"[48.9, 15.8]",266885,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Center Forward,64,Real Sociedad,210,['211a0470-0e7c-40d4-9851-f3b8b0746c9d'],1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:01.564,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ccf010ad-9756-4f7a-8e94-24ca41e1e275,1466,,"[28.0, 50.1]",266885,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,66,Barcelona,217,['1aacb68a-c64f-40b4-b924-6db0dcb7198d'],36,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:36.779,Ball Recovery,,2015/2016
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7c7bf6d7-e845-4833-b885-6d7191587da4,1520,,"[42.4, 63.3]",266885,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,70,Barcelona,217,,20,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.698,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e620b75d-a567-4ab2-ab93-9a7e55309429,1521,,"[69.9, 17.8]",266885,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,71,Real Sociedad,210,,21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:21.817,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4e7b6ca8-8054-40f2-833b-2fa95b86e040,1564,,"[61.5, 58.3]",266885,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Left Center Back,73,Barcelona,217,,24,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:24.061,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c8e3ae4b-f11b-4dc7-b5c5-b62a2679b04c,1573,,"[39.9, 22.9]",266885,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jérémy Mathieu,10609.0,Left Back,73,Barcelona,217,['87fcbe47-116c-4c28-8d4d-61c05d7c1378'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:36.941,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,09a8b7b9-5598-4cc2-a1a8-940042d1599f,1613,,"[36.0, 13.5]",266885,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,75,Real Sociedad,210,,38,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:38.249,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,33ef15a0-253a-4b17-89ec-ca71360b8710,1623,,"[47.0, 19.7]",266885,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,77,Barcelona,217,,55,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.535,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3275391d-837c-464a-a6d5-d8ab09d21c9a,1715,,"[4.4, 42.4]",266885,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,82,Barcelona,217,['165199ff-810a-43f7-a601-aa1505796b0d'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:22.461,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6a33b737-73f0-410b-94d5-d36208b111de,1752,,"[13.0, 9.4]",266885,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,86,Real Sociedad,210,['d0b79e60-600e-4727-a8d8-9cb89f46d785'],48,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:48.241,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,472cb5ed-ce8b-4ba4-9745-96792dd510de,1791,,"[6.4, 43.8]",266885,47,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,90,Real Sociedad,210,['a2c0c7da-5ade-4995-a428-7d8135628082'],11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:11.291,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6c521967-2f07-409c-891e-57ea3dc8daf4,1826,,"[32.0, 19.5]",266885,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Íñigo Martínez Berridi,6665.0,Left Center Back,91,Real Sociedad,210,,26,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:26.428,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3facf84f-00f0-4877-8ed8-864032999148,1879,,"[64.3, 8.1]",266885,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,96,Barcelona,217,,41,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.877,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dea16192-7593-4b93-80f1-4b8871cae0db,1885,,"[48.2, 69.9]",266885,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esteban Félix Granero Molina,6770.0,Left Center Midfield,97,Real Sociedad,210,,44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:44.808,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5a6866f5-97d2-4b4c-8a50-b24bcf53cc12,1908,,"[30.2, 33.1]",266885,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,100,Real Sociedad,210,,17,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:17.449,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2be0af53-15ae-4b7a-8bfc-c4c293612176,2018,,"[32.0, 13.8]",266885,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Left Midfield,108,Real Sociedad,210,,28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:28.969,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0bea0240-63ed-4b36-aac4-e6f332fec48c,2068,,"[37.6, 53.5]",266885,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,113,Barcelona,217,['ec907575-0c2b-4d05-bb7a-25fd66d02604'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:56.858,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9fb8e8f8-0810-4855-a85a-5d8b33039bbd,2135,,"[33.3, 26.0]",266885,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Alberto Vela Garrido,5560.0,Right Center Forward,115,Barcelona,217,,1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:09:01.935,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8725ac23-4173-4560-b95f-ab68a91e4ec1,2164,,"[28.4, 37.7]",266885,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,117,Barcelona,217,['72b501b9-ac83-4ff3-b98c-b24aa3e6b4db'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:25.322,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,00454341-cd12-43d4-a4fb-e18807fa50c4,2322,,"[81.7, 44.0]",266885,58,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,125,Barcelona,217,['0ac164a5-78e6-4e9f-8303-43780d7acbba'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.478,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,55cda7f1-6c04-4487-9f48-ff3bfaad009c,2350,,"[49.4, 7.5]",266885,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,128,Barcelona,217,,28,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:28.288,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5502aea1-d461-4c11-a137-65c707f00f25,2367,,"[42.6, 27.0]",266885,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Center Forward,129,Real Sociedad,210,,43,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:43.900,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fd7b8ae9-1e83-4842-840c-b39d5e5eda6e,2432,,"[89.8, 60.5]",266885,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mikel Oyarzabal Ugarte,6685.0,Right Midfield,131,Real Sociedad,210,,43,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:43.150,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b39d7576-7324-4286-98a8-8d8fe903808a,2443,,"[10.5, 57.9]",266885,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,132,Barcelona,217,,52,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:52.203,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,833890de-03bf-4b0e-b5fe-91ff7db082d8,2450,,"[35.3, 75.1]",266885,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,132,Barcelona,217,['c1af631d-481c-4a12-946a-2921dc65dfef'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:01.564,Ball Recovery,True,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9ec53923-2f61-4d2a-aa41-080d7c2d15b3,2460,,"[70.5, 19.3]",266885,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,132,Barcelona,217,,6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:06.277,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cc56e7ab-aa42-4f19-9b4e-c4bf660f47e8,2501,,"[14.6, 33.3]",266885,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xabier Prieto Argarate,6690.0,Left Midfield,133,Barcelona,217,,56,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:56.003,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4a205b84-1eda-44de-9fe7-cd42c0377b9d,2517,,"[28.7, 75.4]",266885,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Right Midfield,135,Real Sociedad,210,,7,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:07.481,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8eb13278-8887-40a2-aa55-7cf97e3a1b4e,2653,,"[30.5, 52.8]",266885,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,138,Barcelona,217,,49,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:49.596,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b12d8510-8622-4934-8d54-9ad73374bc5b,2812,,"[16.2, 67.0]",266885,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,148,Real Sociedad,210,,16,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.208,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d4263b91-3d01-4a43-ba58-6001a79fe90e,2854,,"[23.0, 47.6]",266885,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Real Sociedad,210,,4,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:04.328,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7b0bf30a-b34b-4304-bf85-ac8eb36e53ea,2883,,"[80.7, 5.8]",266885,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,151,Real Sociedad,210,,31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:31.153,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a5f49bc8-d4b4-49eb-a573-5ecb83f6af15,2890,,"[92.1, 25.5]",266885,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Alberto Vela Garrido,5560.0,Left Center Forward,151,Real Sociedad,210,,33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:33.996,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1c716d63-d80e-4563-ac4d-538d150e5465,2908,,"[30.7, 75.3]",266885,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Right Back,152,Barcelona,217,['8395238f-c307-4448-a902-44eebf0a1fb5'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:01.059,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aa6ae23c-71be-4f04-a339-b8d2b7a25c63,2954,,"[50.4, 52.3]",266885,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,154,Real Sociedad,210,,42,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.155,Ball Recovery,,2015/2016
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,86cc9667-79a4-4b3c-be38-eccccc4be616,2977,,"[98.1, 22.4]",266885,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Oyarzabal Ugarte,6685.0,Right Center Forward,154,Real Sociedad,210,"['04a28cb0-4e74-4948-bc67-3884ace9ffe9', '3857bba9-8416-4fbf-88fe-ac5f20d232dc']",5,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:30:05.117,Ball Recovery,True,2015/2016
