50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[2.0, 34.7]",,Set,,,Shot Faced,5fe3831c-c4dd-4eaa-bbff-b881a3165eac,3075,,"[2.0, 34.7]",70282,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,149,Valencia,207,['16cefbdc-0469-44dc-903c-4d2b57960247'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:12.351,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,In Play Safe,,,,Punch,7b80a53f-7e5a-495a-96a3-25b4f332c485,3137,,"[12.0, 41.7]",70282,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,150,Barcelona,217,,27,,,,,,,,,,,,,,,,,,Valencia,207,00:21:27.995,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Both Hands,,Touched Out,Set,,Diving,Shot Saved,47de8192-e37b-4e8b-bb4a-d54e830676b9,3193,,"[1.2, 43.3]",70282,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,153,Valencia,207,['d681bb3f-1b69-4ea5-adbf-67e89a94c92f'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:40.731,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[0.6, 38.3]",,Set,,,Shot Faced,70fa0a35-10c4-4415-b81c-3c05ff7a987d,3197,,"[0.6, 38.3]",70282,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Víctor Valdés Arribas,20176.0,Goalkeeper,154,Valencia,207,['f553f8e5-1067-4b44-ad3a-f7ed3c20cc0e'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:12.203,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Collected Twice,,,,Collected,982215a9-55d6-47f6-bd95-31affc9b04cf,3397,,"[10.6, 42.9]",70282,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Vicente Guaita Panadero,6625.0,Goalkeeper,165,Valencia,207,['965438ce-b481-44fb-9bba-9805dbb0c1b9'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:29:06.669,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[2.2, 40.4]",,Set,,,Shot Faced,2a96a644-9eeb-4926-81ee-765b8297066a,3420,,"[2.2, 40.4]",70282,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,165,Valencia,207,['1767ac34-76c1-4d8c-a6ba-c97d9be59202'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:25.468,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[4.9, 42.6]",,Set,,,Shot Faced,6d07ac7a-369b-4508-bede-8f630c376e50,3463,,"[4.9, 42.6]",70282,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vicente Guaita Panadero,6625.0,Goalkeeper,171,Barcelona,217,['8b9f21c4-94bf-4917-8f1c-4e3961b01ced'],21,,,,,,,,,,,,,,,,,,Valencia,207,00:31:21.730,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[1.0, 41.7]",,Set,,,Shot Faced,e75d78bf-9bab-48b2-9bc3-c121e9f7ca1e,3508,,"[1.0, 41.7]",70282,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,176,Barcelona,217,['2ffb2839-e52a-495f-9c27-c2075f034053'],10,,,,,,,,,,,,,,,,,,Valencia,207,00:33:10.110,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Both Hands,,Saved Twice,Set,,Standing,Shot Saved,691f36fe-3688-4259-b754-f0e914b4abde,3740,,"[1.6, 37.6]",70282,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,181,Valencia,207,['3c4318e5-2f0a-421a-8fc5-7cc3b4d87f30'],38,,,,,,,,,,,,,,,,,,Valencia,207,00:37:38.277,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Claim,,,,Keeper Sweeper,7eb52ea6-c917-47cf-9b06-85829a5171a9,3838,,"[6.8, 49.7]",70282,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Vicente Guaita Panadero,6625.0,Goalkeeper,188,Valencia,207,['1f42a9eb-c2e8-41fc-9fe5-00d6fc2d5007'],20,,,,,,,,,,,,,,,,,,Valencia,207,00:39:20.627,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Punched out,,True,,Punch,dc642916-6986-4219-8051-1c46cf9774f2,3964,,"[6.9, 36.1]",70282,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vicente Guaita Panadero,6625.0,Goalkeeper,193,Barcelona,217,['17076c91-4576-4900-ab85-8eb009e015ba'],7,,,,,,,,,,,,,,,,,,Valencia,207,00:42:07.684,Goal Keeper,True,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,In Play Danger,,,,Punch,ed7a91e4-c61f-44c2-8cd8-6f00a662c04a,4026,,"[4.4, 46.1]",70282,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,198,Valencia,207,['389c9420-d807-402a-a5c5-25d739d4a355'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:27.141,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Left Hand,,In Play Danger,Prone,,Diving,Shot Saved,519bcf9f-aab2-4164-8959-34f15ade59b5,4029,,"[4.5, 44.3]",70282,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,198,Valencia,207,['938f1987-0eb4-485e-9cda-b7dc95a138d9'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:28.281,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[1.6, 43.1]",,Set,,,Shot Faced,c4785f13-5ffe-43dd-80e7-1369b21a0c43,4124,,"[1.6, 43.1]",70282,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,201,Barcelona,217,['355f7a3a-c92d-445c-957d-12cdd5e7b075'],28,,,,,,,,,,,,,,,,,,Valencia,207,00:45:28.233,Goal Keeper,,2012/2013
,,,,,,,,,,,,,,,,,0.482,,,,,,,,,,,,,,,,a904dece-ef5b-4727-a5d4-14b7aef69db5,110,,"[83.9, 45.5]",70282,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Facundo Costa,26728.0,Center Attacking Midfield,6,Valencia,207,"['64342fe6-6377-45e8-ac55-62325b699edc', 'a241df49-7e68-4756-a0ee-148b73faf3ca']",41,,Left Foot,"[97.8, 44.3]",,,"[{'location': [97.8, 45.7], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.5, 40.2], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.2, 52.5], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 60.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.3, 33.6], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.9, 49.4], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.5, 46.6], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [86.3, 31.1], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [81.1, 55.5], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [85.0, 64.5], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [88.4, 65.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.6, 55.5], 'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [95.9, 33.4], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",834fe32b-1217-4192-9a1d-57b62f9a0e14,,Blocked,0.0062654535,Normal,Open Play,,,,,,Valencia,207,00:01:41.351,Shot,,2012/2013
,,,,,,,,,,,,,,,,,0.1474,,,,,,,,,,,,,,,,7f326024-f5ab-4534-84e2-2eb66c5550fa,154,,"[104.2, 54.2]",70282,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,8,Barcelona,217,"['c0f3b233-2d1f-44f8-8663-50435ff008ef', 'f0fa01f0-7a42-4f85-8d0e-30ca37d33cc1']",25,,Right Foot,"[105.7, 51.5]",,,"[{'location': [94.5, 74.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.8, 51.5], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 43.1], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.4, 59.4], 'player': {'id': 27146, 'name': 'Aly Cissokho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 33.8], 'player': {'id': 20138, 'name': 'João Pedro da Silva Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 41.1], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.9, 43.0], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 45.6], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 53.6], 'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 42.3], 'player': {'id': 15651, 'name': 'Juan Bernat Velasco'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.3, 47.0], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [93.5, 29.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.1, 46.3], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [92.0, 56.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [89.1, 15.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",c12230f0-e52d-47f9-b9fc-7bd755535d26,,Blocked,0.060550693,Normal,Open Play,,,,,,Barcelona,217,00:02:25.749,Shot,,2012/2013
,,,,,,,,,,,,,,,,,0.595427,,,,,,,,,,,,,,,,0b07cb40-a000-4322-951f-addc445d1583,159,,"[110.8, 36.3]",70282,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['41a498d0-1688-45c7-9de6-47a1be89c6f9'],50,,Head,"[120.0, 30.5, 2.4]",,,"[{'location': [117.9, 39.3], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.5, 34.5], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.8, 35.5], 'player': {'id': 27146, 'name': 'Aly Cissokho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.7, 35.6], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.6, 36.6], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.6, 41.2], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 42.5], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 44.7], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.4, 34.0], 'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 28.9], 'player': {'id': 20138, 'name': 'João Pedro da Silva Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 32.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.1, 43.3], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.3, 42.8], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [114.1, 38.2], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",f581fe74-0bb9-4196-bf5d-a409c74ff2b1,,Off T,0.07311965,Normal,Open Play,,,,,,Barcelona,217,00:02:50.411,Shot,,2012/2013
,,,,,,,,,,,,,,,,,2.0266,,,,,,,,,,,,,,,,6bd74268-9643-4d6f-b708-a19cb10372cd,410,,"[102.9, 26.8]",70282,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Andrés Guardado Hernández,5563.0,Left Wing,22,Valencia,207,['e574f0c7-308a-4587-8585-de0158e4f444'],24,,Left Foot,"[120.0, 61.3, 0.3]",True,,"[{'location': [118.1, 36.9], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.9, 33.9], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 42.8], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.9, 48.2], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.9, 43.0], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.0, 50.3], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.1, 52.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 51.7], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.5, 46.6], 'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.1, 42.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.7, 41.4], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.6, 60.2], 'player': {'id': 15651, 'name': 'Juan Bernat Velasco'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.0, 63.4], 'player': {'id': 20138, 'name': 'João Pedro da Silva Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.0, 68.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",96862155-6603-4552-966d-0317d1d80c12,,Off T,0.0596779,Half Volley,Open Play,,,,,,Valencia,207,00:07:24.591,Shot,,2012/2013
,,,,,,,,,,,,,,,,,1.3053,,,,,,,,,,,,,,,,741941b6-ed7a-4d2e-b172-dd2a43a3de4c,427,,"[111.6, 37.0]",70282,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adil Rami,3253.0,Right Center Back,25,Valencia,207,"['64c5e963-8357-44a7-a2d4-e311ac5fe438', 'ebaec1c2-e0fc-413d-9636-d29a205a18d0']",28,True,Head,"[120.0, 39.4, 4.5]",,,"[{'location': [119.6, 38.8], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.4, 37.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.4, 35.6], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 43.9], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.0, 41.2], 'player': {'id': 15651, 'name': 'Juan Bernat Velasco'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.9, 40.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 49.6], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [120.0, 3.2], 'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 41.9], 'player': {'id': 27146, 'name': 'Aly Cissokho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.5, 43.1], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.0, 31.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.8, 34.8], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.7, 39.1], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 31.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.4, 43.6], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",bdf5adbc-04da-4839-815f-6b0beb9c41e2,,Off T,0.08131207,Normal,Open Play,,,,,,Valencia,207,00:08:28.624,Shot,True,2012/2013
,,,,,,,,,,,,,,,,,0.2824,,,,,,,,,,,,,,,,76c94363-5079-4bae-a29f-196a4e2d4f99,880,,"[108.1, 27.9]",70282,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Andrés Guardado Hernández,5563.0,Left Wing,43,Valencia,207,"['65c6a83e-8c60-4162-9289-cb422c5809f6', '8c7612e2-1322-4462-854f-721f3ae9ae18']",54,,Left Foot,"[112.0, 31.1]",True,,"[{'location': [100.5, 22.5], 'player': {'id': 27146, 'name': 'Aly Cissokho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.4, 51.0], 'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.1, 39.1], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.5, 38.0], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [83.2, 53.0], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [94.7, 57.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 34.6], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.7, 31.2], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.9, 37.5], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.1, 35.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 41.8], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 21.7], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,,Blocked,0.058524016,Volley,Open Play,,,,,,Valencia,207,00:17:54.428,Shot,,2012/2013
