ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,529c7bc4-e180-4ac6-9438-4d010c1bf0f2,2400,,"[52.7, 23.8]",266724,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Bigas Rigo,7907.0,Left Back,93,Barcelona,217,['56285377-c251-4f71-84a8-e217f6e515d0'],56,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:56.416,Clearance,True,2012/2013
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,44f17ec6-9db6-4e75-aca3-1aafaee7460c,2471,,"[9.2, 46.5]",266724,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Mallorca,1043,"['52ab4be5-b561-497b-8fa3-f27d35ae05ed', '63ad36c8-ed5b-404a-bb0a-f47413610657']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.148,Clearance,True,2012/2013
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,45efa584-43dd-4be0-88c5-dd5149144c34,2503,,"[41.0, 45.3]",266724,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,97,Mallorca,1043,"['ba34b6f4-b3b1-4344-83b8-d073696b5755', 'fcd10519-c341-4270-8399-e664f21feab4']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:07:54.905,Clearance,True,2012/2013
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,8b281e79-5f6f-4eeb-97a3-84bba3932474,2566,,"[49.4, 12.3]",266724,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,99,Mallorca,1043,"['8874deb4-9597-4f59-b604-f2cf99609869', 'a2afcfbc-821b-4d9a-9a8d-c05b12801891']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:09:00.477,Clearance,True,2012/2013
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,40c684d0-8136-4ee3-9461-266b9c5bab9f,2697,,"[17.0, 47.9]",266724,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pedro Tonon Geromel,25261.0,Right Center Back,105,Barcelona,217,['3770699c-f269-45b7-80d0-1b6706b8b8e5'],12,,,,,,,,,,,,,,,,,Mallorca,1043,00:14:12.142,Clearance,True,2012/2013
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,0127360c-bce2-40e5-82b2-659576b03c00,2741,,"[21.1, 56.4]",266724,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pedro Tonon Geromel,25261.0,Right Center Back,105,Barcelona,217,['6c1250d1-6875-434f-ae2f-1eba25700234'],42,,,,,,,,,,,,,,,,,Mallorca,1043,00:14:42.657,Clearance,True,2012/2013
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,dad28e37-86d8-4cd0-84b5-894633a7f4f1,2826,,"[10.0, 43.8]",266724,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,108,Barcelona,217,"['9417b3ee-1bd5-4cb0-bc45-a3ebe2107f8e', 'c4a65cd0-ae5d-486f-9194-ea9c4eb31358']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:16:35.484,Clearance,True,2012/2013
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,1ab79dce-bf9c-41f1-b0fa-670f187cd453,2986,,"[42.2, 21.9]",266724,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,117,Barcelona,217,['39d6be26-b40b-46ac-848f-170676d6b06d'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:19:52.556,Clearance,True,2012/2013
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,2273d0ef-98a3-4e91-a2a2-9efcb56a00ab,3115,,"[6.9, 59.7]",266724,67,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín Navarro Jiménez,6923.0,Right Back,121,Barcelona,217,['579c6800-5757-44a8-a3e3-f5677482210a'],24,,,,,,,,,,,,,,,,,Mallorca,1043,00:22:24.527,Clearance,True,2012/2013
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,8a6e1de8-fcdc-4358-8bef-75f7e84c3573,3207,,"[24.3, 47.5]",266724,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joaquín Navarro Jiménez,6923.0,Right Back,127,Barcelona,217,['d9dcded7-5883-4bd3-8bcb-44fbac1c53e4'],16,,,,,,,,,,,,,,,,,Mallorca,1043,00:26:16.340,Clearance,True,2012/2013
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,7cfef847-07ff-4446-a2dc-cdea44bc71cd,3641,,"[2.5, 33.1]",266724,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,146,Barcelona,217,"['8eec3d93-c6bd-4320-941f-929ccde89d04', 'a8217291-58dd-455b-9e53-bc3a7c37e395']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:34:45.245,Clearance,True,2012/2013
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,081410f3-4f7d-4d77-9012-f353f76e8fda,3778,,"[49.4, 32.9]",266724,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Conceição Benedito,27456.0,Left Center Back,151,Mallorca,1043,['4e387e76-52c9-4b99-ad4a-e7375b1d3363'],54,,,,,,,,,,,,,,,,,Mallorca,1043,00:36:54.224,Clearance,True,2012/2013
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,7b1538f1-7476-4fc2-b36a-0eb66cf6470f,3911,,"[5.5, 33.3]",266724,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,156,Mallorca,1043,"['5e4bd73c-fb3d-40dc-8595-e04e87b31db2', '9390791f-5326-42bc-9841-311e18d7e5b7']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:39:30.620,Clearance,True,2012/2013
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,95f702f2-12ec-4e5a-9bd0-053c67a171e2,4007,,"[14.6, 50.6]",266724,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Tonon Geromel,25261.0,Right Center Back,157,Barcelona,217,,57,,,,,,,,,,,,,,,,,Mallorca,1043,00:40:57.295,Clearance,True,2012/2013
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,8175def1-314b-4d17-a6a1-fa848fd52fa9,4038,,"[12.9, 47.7]",266724,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emilio Nsue López,13581.0,Right Midfield,157,Barcelona,217,['8092902e-201c-41a1-8a3d-d57d5d5a84f1'],17,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:17.132,Clearance,True,2012/2013
,,,,,,,,,,,,,,,0.367039,,,,,,,,,,,,,,,,e21edd5d-e471-41dd-8ab8-75d9fcb39407,21,,"[102.7, 73.3]",266724,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Casadesús Castaño,23791.0,Right Center Forward,3,Barcelona,217,"['7956afcc-d773-43cb-bc38-e005414ade52', '94683060-feee-41cb-b387-ac754188a39a', 'a5eadb99-43a3-4c43-b50b-611d5d019d4a']",23,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:23.583,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.531305,,,,,,,,,,,,,,,,dba6d137-b669-4419-aab2-ae32c726052b,28,,"[69.4, 74.9]",266724,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Navarro Jiménez,6923.0,Right Back,4,Barcelona,217,"['1288caf2-5c1a-44e7-a88a-ff1340b01f7d', '45805894-573e-460d-857b-7df61c9619c5', '97336151-d8f3-41e7-8e42-7214c981a0a7']",33,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:33.963,Pressure,,2012/2013
,,,,,,,,,,True,,,,,0.49349,,,,,,,,,,,,,,,,0b9bd97d-1d7b-4ce3-aa51-50dd09cc505e,39,,"[40.5, 24.6]",266724,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Mallorca,1043,['d189ab45-6acd-4fa9-a783-1906ef94ba19'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.154,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.4359,,,,,,,,,,,,,,,,80c4fbbe-18f6-4354-a08f-5de68b4e733d,43,,"[43.0, 6.6]",266724,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,Right Wing,5,Mallorca,1043,"['5c843d8f-7cea-443c-b006-20fde5e915e8', '7b650f7b-5085-42dc-b5c7-1f4b6d197705']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.217,Pressure,,2012/2013
,,,,,,,,,,True,,,,,0.435432,,,,,,,,,,,,,,,,331f7759-911c-428d-8ffc-8f528e78e354,61,,"[74.0, 13.9]",266724,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Back,6,Barcelona,217,"['7dd54d60-ba6c-40b5-a9b2-5c3f7189085a', 'b99e501c-e369-441a-b91f-d2009281fce5', 'ce3da158-961c-49db-81e9-af39b23ce60a']",4,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:04.547,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.670796,,,,,,,,,,,,,,,,f252a46d-0a7e-4869-9006-81bf711e9fd1,83,,"[83.9, 38.3]",266724,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Casadesús Castaño,23791.0,Right Center Forward,6,Barcelona,217,"['508de39e-3c64-459e-b78f-d7d34bbdbf4b', 'f720525f-28f0-4921-98d0-562930951b15']",14,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:14.263,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.524804,,,,,,,,,,,,,,,,494ae2a6-0d20-4fd1-a708-3d76ec119e9a,106,,"[63.0, 21.7]",266724,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,6,Barcelona,217,"['01a315a9-5ba3-4ee5-99f1-7d62d6d7dad4', '777f2558-5fd6-4044-9c0f-ed4a59989270']",34,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:34.661,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.663958,,,,,,,,,,,,,,,,829998e0-f8bf-49e3-9060-6afeec8cc626,115,,"[52.9, 52.8]",266724,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jose Luis Martí Soler,25948.0,Left Defensive Midfield,6,Barcelona,217,['8635a4fb-678d-4de7-857f-3806dbe58119'],40,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:40.857,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.647056,,,,,,,,,,,,,,,,ce90d92c-5586-4628-978c-e8f7882a1ebc,119,,"[54.2, 37.8]",266724,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomer Hemed,3040.0,Left Center Forward,6,Barcelona,217,"['968f9958-a86b-487d-a04f-7abebf5a95ae', 'd4509a81-0b36-41e0-971b-b2dad9121418']",42,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:42.827,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.4549,,,,,,,,,,,,,,,,c1ba018d-5141-4219-95a7-455133665ed6,123,,"[48.1, 25.9]",266724,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,6,Barcelona,217,['234eccb2-2fb4-4b9e-ac49-4df45ed11277'],44,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:44.950,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.416469,,,,,,,,,,,,,,,,d5dc9080-cb6c-4571-82e3-792f3935601b,128,,"[27.9, 19.0]",266724,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Back,6,Barcelona,217,,49,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:49.280,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.710502,,,,,,,,,,,,,,,,99aea4a8-1689-411a-85f8-475a0a90ba66,132,,"[47.5, 20.0]",266724,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomer Hemed,3040.0,Left Center Forward,6,Barcelona,217,"['21808a9c-258b-4caf-9c45-49c9c60b8d7b', '361406d8-b20c-4367-9a6b-becbc33b6bd2', 'd74068da-8770-42d6-a17b-94d3b4321c81']",50,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:50.861,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.649262,,,,,,,,,,,,,,,,6f073920-aa3d-4832-85a0-313518dcf525,142,,"[51.5, 37.8]",266724,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jose Luis Martí Soler,25948.0,Left Defensive Midfield,6,Barcelona,217,"['2d85c9f5-fbd8-4bfe-956f-4cd70e7cea95', '6ee5a1ea-8c1d-4092-8b21-9de02a33f8e4']",57,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:57.908,Pressure,,2012/2013
,,,,,,,,,,,,,,,1.73826,,,,,,,,,,,,,,,,b1c2d75e-0139-428a-87a8-ba94773bf2c1,164,,"[114.8, 15.9]",266724,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Tello Herrera,6658.0,Right Wing,7,Barcelona,217,,34,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.697,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.598078,,,,,,,,,,,,,,,,f910d220-2191-4eb0-9cbe-e32588730bdc,174,,"[28.0, 41.8]",266724,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Tomer Hemed,3040.0,Left Center Forward,8,Barcelona,217,['e46906f7-cc4f-4940-b854-5e952e7e26ea'],59,,,,,,,,,,,,,,,,,Mallorca,1043,00:02:59.123,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.625026,,,,,,,,,,,,,,,,a397b249-710a-4c3f-aac6-2a71e1ec0bee,178,,"[26.8, 15.8]",266724,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Tomás Pina Isla,6622.0,Right Defensive Midfield,8,Barcelona,217,"['3d3871a1-a38f-431a-b592-0c48dbb00bb4', 'bf94a319-9b3c-48a8-809e-f250922e761f']",1,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:01.978,Pressure,,2012/2013
,,,,,,,,,,True,,,,,0.6317,,,,,,,,,,,,,,,,ec5dda3f-50f7-4926-9108-b8eec36943c0,185,,"[63.8, 10.0]",266724,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['f6f467dd-db45-47ca-814d-cf0215d0e2db'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.954,Pressure,,2012/2013
,,,,,,,,,,,,,,,2.5806,,,,,,,,,,,,,,,,73c1b92a-d07a-4afb-b2aa-a5f71528642f,193,,"[25.5, 17.1]",266724,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,9,Mallorca,1043,['344d42c4-d2a3-4f01-afd7-5f54f6138a39'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.669,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.758902,,,,,,,,,,,,,,,,9dd5fdff-4f0a-434f-9b21-3eaeee7e3a13,214,,"[44.8, 49.0]",266724,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jose Luis Martí Soler,25948.0,Left Defensive Midfield,10,Barcelona,217,"['09c1dea5-24cd-49c2-8558-33e118043a19', '76dd92a2-9516-47bb-a1b4-08e5e5ee054a']",2,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:02.378,Pressure,,2012/2013
,,,,,,,,,,,,,,,1.275828,,,,,,,,,,,,,,,,bf255dcf-d153-4fb5-b136-a5f5989c8f04,218,,"[41.4, 40.4]",266724,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomás Pina Isla,6622.0,Right Defensive Midfield,10,Barcelona,217,['30b2b183-5621-4136-b844-6a6e215515a2'],3,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:03.670,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.436775,,,,,,,,,,,,,,,,b3ebdcd7-fa6a-4745-88a5-1fe337795475,219,,"[50.1, 45.2]",266724,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Casadesús Castaño,23791.0,Right Center Forward,10,Barcelona,217,,5,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:05.035,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.536265,,,,,,,,,,,,,,,,e3ac6233-9a45-42af-aed2-6bd2d148db36,221,,"[62.2, 47.9]",266724,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomer Hemed,3040.0,Left Center Forward,10,Barcelona,217,"['1a9def0b-0ab1-4596-b34c-b833280c42b3', '6b95f136-6730-48b3-9c8a-baf7681a7a55']",7,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:07.408,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.960001,,,,,,,,,,,,,,,,16c19848-d1fe-4d8d-816a-e1c16b932f8d,231,,"[47.8, 16.9]",266724,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomás Pina Isla,6622.0,Right Defensive Midfield,10,Barcelona,217,"['344a49c3-a051-407d-8c31-c399c91c06b3', 'b2f31820-a293-458b-ad1c-8f35d705e690', 'e4707a2c-d0e5-4c92-bcf2-b553ca6c409f']",12,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:12.956,Pressure,,2012/2013
,,,,,,,,,,,,,,,1.061207,,,,,,,,,,,,,,,,2d250dc2-4899-4280-a94b-12491e2cb642,235,,"[38.1, 12.0]",266724,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Bigas Rigo,7907.0,Left Back,10,Barcelona,217,"['1d404e7b-b73f-4137-9307-5c429dea2e5c', '58c5b6dd-0fd0-45ba-b6f7-40cda60563d7', 'f958158f-1aab-4d3d-8bdd-8982cbd69f7c']",14,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:14.714,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.780752,,,,,,,,,,,,,,,,26d63c6e-c1c9-4608-9207-bda7cf10a226,244,,"[55.7, 27.8]",266724,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomer Hemed,3040.0,Left Center Forward,10,Barcelona,217,['54ee53ab-87bd-412d-92ba-43e55b04fc74'],22,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:22.873,Pressure,,2012/2013
,,,,,,,,,,,,,,,1.442449,,,,,,,,,,,,,,,,6f296c43-d978-41e6-b586-3341094b9b2f,248,,"[42.6, 42.0]",266724,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jose Luis Martí Soler,25948.0,Left Defensive Midfield,10,Barcelona,217,['e860be05-d7b0-4e05-84ba-8e10ebb269f8'],26,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:26.437,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.704235,,,,,,,,,,,,,,,,515a8063-7c13-4e80-a14b-8a62bd54013f,249,,"[45.9, 32.6]",266724,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Conceição Benedito,27456.0,Left Center Back,10,Barcelona,217,['614b9479-0cc3-48c0-9ccf-91e9c4d5dd73'],28,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:28.145,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.504088,,,,,,,,,,,,,,,,1c852c66-accb-4276-9506-29131ff64fcb,273,,"[28.5, 29.9]",266724,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Tonon Geromel,25261.0,Right Center Back,10,Barcelona,217,,45,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:45.587,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.524523,,,,,,,,,,,,,,,,d6caf573-73a9-44e1-96de-df592c32a5e7,281,,"[4.7, 56.4]",266724,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joaquín Navarro Jiménez,6923.0,Right Back,11,Barcelona,217,"['407ae251-50b1-4833-ad8e-dd6ab09881ed', 'b49e828e-c22e-4fbb-9091-ac6ad1102276']",36,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:36.490,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.559955,,,,,,,,,,,,,,,,d0085629-f6ec-4097-8102-935b0685c0ea,303,,"[48.9, 23.3]",266724,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,13,Barcelona,217,"['3c7b6488-ef34-42fa-bc19-f53d89cda7e2', 'be1323bb-6227-4a04-a3af-bcd5118160da']",28,,,,,,,,,,,,,,,,,Mallorca,1043,00:06:28.188,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.637203,,,,,,,,,,,,,,,,b7541590-f953-404a-b8c6-4a4b2a615a2a,308,,"[49.9, 13.3]",266724,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,13,Barcelona,217,"['bdcfea06-75da-4d8c-b558-ef1cdad59f12', 'd0dcbcee-984f-4c58-8c2b-4a21b50e8203', 'f6474299-ab89-46ac-a7ed-8f1e19359b5b']",30,,,,,,,,,,,,,,,,,Mallorca,1043,00:06:30.244,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.778875,,,,,,,,,,,,,,,,e653055f-bb65-4436-b552-367628968982,352,,"[36.0, 54.9]",266724,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jose Luis Martí Soler,25948.0,Left Defensive Midfield,13,Barcelona,217,"['7a8d9422-05b2-4b98-b19e-16b78bcdd850', '841ecbe8-2add-4ccf-aa26-0e6cf6d303a2']",11,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:11.258,Pressure,,2012/2013
,,,,,,,,,,True,,,,,0.4432,,,,,,,,,,,,,,,,6c7f9881-9aa1-433a-8a01-00e7133a971f,361,,"[99.0, 30.1]",266724,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,13,Barcelona,217,"['031bbfc7-a473-48af-8331-0ca7591126a1', '6d6e09a2-13ab-4fd6-946a-a9717025458e', 'cabfb749-e69e-44b0-b599-0fe60e180363']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:07:18.985,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.734004,,,,,,,,,,,,,,,,6cbca0cf-e88b-454d-af37-6bce70f4d6c3,370,,"[39.9, 19.8]",266724,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Right Defensive Midfield,14,Barcelona,217,['8408c5c9-1f91-442b-8ab7-83b7c986dc94'],37,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:37.550,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.745737,,,,,,,,,,,,,,,,72a9f626-7834-45aa-93d0-a02f67ede0ac,391,,"[48.1, 16.3]",266724,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Right Defensive Midfield,14,Barcelona,217,"['31d433e9-b3cb-47d5-a681-6246bfbad650', '8be115aa-cfe1-4e03-a874-1883516a4c93']",59,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:59.125,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.509555,,,,,,,,,,,,,,,,457b5cf8-d9c6-4f90-b315-92358bd49b1c,393,,"[38.9, 15.7]",266724,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Bigas Rigo,7907.0,Left Back,14,Barcelona,217,,0,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:00.263,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.913766,,,,,,,,,,,,,,,,c7cf58ad-e79f-4d4a-8a65-6861bd586299,399,,"[39.4, 3.9]",266724,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michaël Pereira,26671.0,Left Midfield,14,Barcelona,217,['cde03204-7287-4d11-aea9-10380b9d40a0'],2,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:02.522,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.528646,,,,,,,,,,,,,,,,fa5af43f-ee50-4a18-894b-972527710a4f,450,,"[31.6, 39.3]",266724,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jose Luis Martí Soler,25948.0,Left Defensive Midfield,14,Barcelona,217,"['1aa81100-8fc6-4dbd-b24f-5cdae153103d', '544283a8-645b-4ee8-bfb5-84a2b10fabb7']",56,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:56.262,Pressure,,2012/2013
,,,,,,,,,,,,,,,0.645033,,,,,,,,,,,,,,,,76519b57-4145-4d8c-b7be-efcc98cbe561,487,,"[33.9, 16.6]",266724,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Right Defensive Midfield,15,Barcelona,217,['265d281c-6429-4ecd-a4f8-27f38e8413a9'],40,,,,,,,,,,,,,,,,,Mallorca,1043,00:09:40.210,Pressure,,2012/2013
