bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,aec4b62e-9fd7-4b82-8e2c-d4ec76b5702d,1815,,"[99.1, 50.8]",9924,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,79,Barcelona,217,,31,,,,,,,,,,,,,,,,,Barcelona,217,00:41:31.313,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cb1da936-c502-46f6-ac1b-491d3f1e919f,1851,,"[90.8, 52.5]",9924,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Right Midfield,81,Barcelona,217,,22,,,,,,,,,,,,,,,,,Barcelona,217,00:42:22.517,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,56dc7ef2-3bfb-489b-8cc8-6e551337519c,1893,,"[64.2, 39.8]",9924,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,86,Barcelona,217,['af24de7b-68c8-42bf-b7e1-aef6d54e377e'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:45:11.557,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,78b832ca-ae46-4812-9356-6774425b8855,1963,,"[100.3, 24.1]",9924,48,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,88,Real Madrid,220,,23,,,,,,,,,,,,,,,,,Real Madrid,220,00:48:23.099,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3c97bb2a-a585-4179-95eb-dc0221a4d14b,2135,,"[31.9, 49.0]",9924,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,93,Barcelona,217,['37df52f7-4f86-4db8-9629-a57eae53bb2e'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.709,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e0fedca2-f957-4907-be97-7057e76a6aa0,2150,,"[43.2, 23.1]",9924,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,93,Barcelona,217,['c43c08ee-522d-4ae4-9378-f30ca0a5eb8c'],2,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:02.981,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,46da8d2c-46b3-4a71-bf95-6a83f3f12436,2157,,"[34.9, 55.0]",9924,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,93,Barcelona,217,['1f592a9d-ebb9-47c5-b038-f848d59e622d'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.285,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f1336362-37f1-45cd-b4fb-541cbe26036a,2178,,"[22.6, 20.6]",9924,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,95,Real Madrid,220,,40,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:40.916,Ball Recovery,,2017/2018
,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0c1c92b7-9a3f-4cac-9dc4-d39344f2ec25,2240,,"[19.9, 71.1]",9924,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,96,Barcelona,217,,47,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.186,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d26ec427-0219-45c0-9d77-874aab691b4a,2317,,"[72.8, 27.0]",9924,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,98,Barcelona,217,['c9e8f9e4-cd37-447b-948f-39ad3051056d'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:05:59.581,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,34df9689-a3ba-492a-a69d-c90699528572,2361,,"[89.9, 21.0]",9924,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,102,Barcelona,217,,44,,,,,,,,,,,,,,,,,Barcelona,217,00:06:44.750,Ball Recovery,,2017/2018
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e9e4d431-2956-4e87-800e-0f141e77d135,2445,,"[85.9, 28.8]",9924,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,109,Real Madrid,220,,55,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:55.106,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,65037180-73f6-4464-a2ec-890a89c63bd8,2446,,"[39.2, 53.1]",9924,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Andrés Iniesta Luján,5216.0,Left Center Midfield,110,Barcelona,217,,56,,,,,,,,,,,,,,,,,Barcelona,217,00:09:56.391,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5026f1e3-1e7d-404f-a137-3163970b87fb,2460,,"[22.6, 63.5]",9924,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Back,111,Real Madrid,220,['c0ef2546-ba5d-4a9b-8a91-75ec47ee7b26'],10,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:10.383,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,625de294-71dc-452a-b0e5-df036fe90eac,2715,,"[83.3, 42.6]",9924,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,121,Barcelona,217,,40,,,,,,,,,,,,,,,,,Barcelona,217,00:17:40.219,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cfe65122-aad7-41f8-9d2a-f0efd7008bb5,2732,,"[38.0, 73.7]",9924,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,121,Barcelona,217,['f6424ee3-b9b8-4e54-896f-eb8ed1e033df'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:18:02.300,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,59729b99-c3bd-4841-a77f-66df85d7b624,2744,,"[45.2, 13.5]",9924,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Center Midfield,122,Real Madrid,220,,11,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:11.960,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,38cabefa-aba2-46dd-b8d5-a9761fffb7f9,2766,,"[84.6, 23.1]",9924,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,122,Real Madrid,220,,41,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:41.300,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5e3f9be7-7a93-403e-a9c5-516ee2e4f66d,2786,,"[22.5, 68.0]",9924,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,122,Real Madrid,220,['f6a1333b-0551-4c4b-a6fa-7270d18af556'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:19:02.183,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,75510795-d7f3-4f50-b2fd-de02c3a605ef,2819,,"[9.1, 37.2]",9924,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,123,Barcelona,217,,38,,,,,,,,,,,,,,,,,Barcelona,217,00:19:38.876,Ball Recovery,,2017/2018
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,76c255f0-b9eb-4889-ad02-260e391ae23b,2825,,"[88.6, 57.9]",9924,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Back,123,Barcelona,217,['51daafd1-88e8-4a5e-ac0f-ff7091408167'],57,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:57.227,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,caf1c739-4350-4f65-bb10-4033437007ac,2911,,"[29.5, 38.7]",9924,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,124,Real Madrid,220,,11,,,,,,,,,,,,,,,,,Barcelona,217,00:21:11.380,Ball Recovery,,2017/2018
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f2d184df-542e-41ed-980b-0ea6aac37d39,2951,,"[53.2, 16.6]",9924,67,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Ramos García,5201.0,Left Center Back,125,Barcelona,217,['791940b5-8666-4e2e-859f-93f5722814e5'],24,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:24.401,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,82391428-77b2-46c1-96cc-e1fd64cbd347,3000,,"[77.5, 45.3]",9924,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,127,Real Madrid,220,,29,,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.060,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ef41183c-8805-45ba-b447-359e7c375560,3004,,"[45.7, 24.3]",9924,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,127,Real Madrid,220,,31,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:31.492,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bfb75238-e3fd-4c68-b914-526313a885a7,3028,,"[23.9, 43.7]",9924,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Samuel Yves Umtiti,5492.0,Left Center Back,129,Barcelona,217,['ef38f56f-9772-40e2-9311-3590155857a4'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:24:04.607,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,18acbf06-2004-490e-8abc-89c1fecf1df9,3041,,"[113.0, 24.9]",9924,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,130,Barcelona,217,['76e60323-70dd-44ec-ab4b-499c4763c9b7'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:25:15.212,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c66431b3-b4d8-46d8-8569-843f0877b99c,3067,,"[1.8, 57.1]",9924,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,132,Real Madrid,220,['f046733b-7eb1-4f89-aa33-10a39b3111f1'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:26:13.839,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d514a063-914e-4eb9-8bb9-2f79057cbeba,3238,,"[63.1, 44.7]",9924,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Center Defensive Midfield,136,Real Madrid,220,"['e3bb2500-63ef-4d4d-9762-fd99af835b4a', 'efb9a7e4-d82a-4c59-bac9-eafe3f9e0696']",11,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:11.497,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b6ad3779-f377-4444-9d40-269985f9ddff,3260,,"[5.4, 21.5]",9924,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,137,Barcelona,217,,33,,,,,,,,,,,,,,,,,Barcelona,217,00:30:33.400,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0a9bbc3f-b18f-476e-b331-954491d47635,3330,,"[63.1, 23.9]",9924,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Wing Back,141,Real Madrid,220,['26d17904-e96f-4dd2-a2c1-13bb9197edf5'],17,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:17.935,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,02886c80-b136-4723-a316-276bbea46920,3371,,"[10.1, 48.7]",9924,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,144,Real Madrid,220,['7f1ba95b-3f88-4a14-86a9-7d36d910c7e3'],56,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:56.785,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,30f810ef-59a7-44f4-9823-b4d84df0de21,3458,,"[100.0, 61.2]",9924,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,149,Barcelona,217,,6,,,,,,,,,,,,,,,,,Barcelona,217,00:36:06.190,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,598df04b-d70e-4c09-abc3-dc172c1bb493,3547,,"[31.9, 62.0]",9924,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,158,Barcelona,217,,6,,,,,,,,,,,,,,,,,Barcelona,217,00:40:06.922,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,30336cc8-6ba3-4cfc-902b-37b6c563e4f0,3563,,"[67.7, 21.3]",9924,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Center Defensive Midfield,159,Real Madrid,220,,13,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:13.634,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,324a1636-c09c-4c80-8927-e711677296e4,3575,,"[77.5, 76.1]",9924,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing Back,159,Real Madrid,220,,21,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:21.793,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ebe6d15a-95f3-40ae-ac1e-6fbaa73d286c,3591,,"[80.1, 70.9]",9924,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing Back,159,Real Madrid,220,,34,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:34.832,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ac9f05d9-359d-4754-a540-ad422609ce72,3612,,"[40.1, 47.2]",9924,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,161,Real Madrid,220,['c41bc024-bb5e-4e04-b280-be690de44e8e'],42,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:42.776,Ball Recovery,,2017/2018
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,39046cfd-ad60-472a-9842-e0bf43281ceb,3640,,"[92.9, 19.6]",9924,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Center Defensive Midfield,161,Real Madrid,220,,10,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:10.079,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ac9d2113-f309-4f8c-9a81-cdd25ab744c6,3655,,"[7.1, 26.7]",9924,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,161,Real Madrid,220,,26,,,,,,,,,,,,,,,,,Barcelona,217,00:43:26.606,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,882b8d87-3ab1-44bf-a059-ae17496035c2,3657,,"[86.3, 74.8]",9924,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,161,Real Madrid,220,['998431f4-64bc-4f47-a125-14bc2877490e'],33,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:33.934,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,effabb36-800a-4fa8-bde2-d5d6d0478ffb,3661,,"[11.2, 27.1]",9924,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,161,Real Madrid,220,['fd32724e-a5e7-4d53-899a-2523c911e368'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:43:40.451,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9c463a7a-18d3-4a1f-b852-d150c3ae32e1,3666,,"[42.6, 39.7]",9924,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,163,Real Madrid,220,['db7ab480-72fa-4a09-a3f8-bd1f85035cfa'],20,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:20.912,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f704df9e-04b7-492d-8bb4-0699245b69e7,148,,"[21.4, 69.5]",9924,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,5,Real Madrid,220,['094dc052-4929-4acd-a667-c82f7d70347b'],26,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:26.575,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c505e756-f1f0-4ca7-a8bb-e53f4bf6913f,217,,"[57.1, 35.9]",9924,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Karim Benzema,19677.0,Center Forward,9,Real Madrid,220,"['c1468ac4-0526-4162-ae9a-8f5f273e91e8', 'fc27e5cc-e40a-46fa-88f7-1b37285968a0']",26,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:26.316,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4b515044-bf9a-45ef-8266-46d11267a573,510,,"[68.7, 43.2]",9924,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,27,Real Madrid,220,"['93322fd2-6b3d-4a4e-8336-907880c3e58b', 'f73fe63d-9f65-48e2-bda2-6bd832836581']",31,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:31.814,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e45293f9-1412-4ae7-901d-6e0755b7b6f7,615,,"[87.2, 41.7]",9924,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,31,Barcelona,217,['98abc523-2cbd-4077-b300-6550d323a62b'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.683,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0d9e65b1-2af2-4d30-af92-9da08abc25e8,991,,"[74.1, 66.9]",9924,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,47,Real Madrid,220,"['2292b9fb-8d6e-47c3-a234-bc5336666ab1', '72bbe395-4ca0-42eb-b985-061c4a5ea7b9']",20,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:20.608,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dc9a4094-c5eb-45ca-8274-988684657e50,1114,,"[57.3, 75.0]",9924,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,56,Barcelona,217,['bf4e7ed1-6dd0-4159-8f52-90ff9c8e3721'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:24:41.257,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2a8df4d1-f133-4bd2-aa35-4f7797d88849,1477,,"[80.4, 3.7]",9924,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,70,Real Madrid,220,"['211848e8-516e-47c8-814b-efec9cd0cb30', '9fcdf906-eb1a-4035-b8b0-d35469e6fd8b']",59,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:59.174,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3bdd92da-a522-4ff9-9db6-5c165dc1238d,1759,,"[71.4, 76.4]",9924,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Philippe Coutinho Correia,3501.0,Right Midfield,76,Barcelona,217,"['26ffc44e-2bc8-4c86-9da8-4b24848b4dda', 'f91729a1-fcb0-4049-adb2-36a805b42470']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:40:37.252,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,eee03f49-4295-4775-8d13-05ccd8db4d60,1812,,"[110.6, 49.0]",9924,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,79,Barcelona,217,['bd8469e1-7465-4259-8674-e5e0a4176359'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:41:27.524,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9a6d6cea-871c-470b-b513-badf71877144,1966,,"[109.5, 21.3]",9924,48,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,88,Real Madrid,220,"['8766c234-dcaf-4ea4-acae-7f3579cebd4e', 'afc4eb1e-e1bb-4e7b-a050-43adbfcc2189']",24,,,,,,,,,,,,,,,,,Real Madrid,220,00:48:24.804,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5186cb3c-95aa-4757-b858-be39dfaf0c6d,2082,,"[42.0, 38.9]",9924,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,91,Barcelona,217,['3d85f2fc-4079-4ca1-a582-05b83655a6be'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.644,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a067ede2-622d-4f67-bb58-27cd29d55f43,2176,,"[93.3, 60.4]",9924,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,94,Barcelona,217,['5a565587-f9e9-497b-a05a-80d8cf6876f9'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.958,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ab31db7c-3928-467c-9fab-27c275777c15,2337,,"[84.2, 56.7]",9924,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,98,Barcelona,217,['cc7beadc-7dc3-4954-831d-e2d33514d5b1'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.047,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,433ccef9-da1e-4972-88e9-a49fbf9c5b07,2358,,"[83.3, 14.2]",9924,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,102,Barcelona,217,['a8b03f9d-1885-43eb-a4b3-ac133e42e1b7'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.129,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,31e1533c-f065-4f78-9940-4130edbf075c,2396,,"[98.2, 7.2]",9924,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,104,Real Madrid,220,['8d3902da-8717-465c-9bf4-8f2c113dd66d'],45,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:45.618,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cdeae9ff-925c-4476-b596-02837b9c01ca,2443,,"[86.0, 28.2]",9924,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,109,Real Madrid,220,['ab4a500e-2500-47fa-9f82-a15db7b6f180'],54,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:54.039,Dispossessed,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e14e2cda-dc4e-4da9-acae-b66651493071,2523,,"[49.9, 17.7]",9924,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,113,Barcelona,217,['fff3eb55-5c86-4de4-9432-10f69fea4846'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:11:32.524,Dispossessed,True,2017/2018
