bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc69bb62-228f-4f7c-bf57-6faf4c02b6de,3169,,"[63.6, 44.6]",69182,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,179,Barcelona,217,['20d59a7f-3bee-4850-abaf-e210b6790f66'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:35:09.284,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c7963b6-c3c0-4aa5-8f6c-1e7b4287c080,3172,,"[68.4, 29.9]",69182,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,179,Barcelona,217,['5763f42a-7f2c-454a-8bd3-cd0103a87b99'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:35:11.743,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3311c8d9-4ff7-4f27-8a8a-f45bde0e40b7,3175,,"[87.1, 11.9]",69182,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,179,Barcelona,217,['c49b9a89-b2e5-4074-87f8-f3d0e3489b90'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:35:15.329,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c8815d9-0350-4465-89b4-d1bb5864ed57,3178,,"[95.6, 11.3]",69182,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Center Forward,179,Barcelona,217,['3d802d13-fe1d-4c7f-b54b-0a88686ee202'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:35:17.805,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e36669d-b40d-4949-a947-f6e02b501f52,3182,,"[91.4, 35.5]",69182,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,179,Barcelona,217,['fefbd151-f803-473e-90f0-2f8fe643f9d6'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:35:21.239,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ae74d3f-515b-49ae-bb4f-39bdc6979fda,3187,,"[105.9, 52.5]",69182,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,179,Barcelona,217,['f9892851-45cc-4109-af34-6faf1d34bf78'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:35:27.197,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80f98153-ac7e-431d-8df3-3149a09f39f7,3193,,"[61.1, 42.6]",69182,83,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Alberto Milito,19294.0,Right Center Forward,181,Real Zaragoza,395,['34c64226-c4d9-4472-82bb-08bf1c08896f'],49,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:38:49.815,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c37a690f-05b7-44a7-ad4b-64466d513d84,3196,,"[50.7, 35.6]",69182,83,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Peter Luccin,26123.0,Right Defensive Midfield,181,Real Zaragoza,395,['3d1997d5-5afd-46e2-b5b2-0d2dc70e99bd'],51,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:38:51.749,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a84c45f8-2a55-47f6-b2be-ac24fd3cba48,3199,,"[36.1, 60.2]",69182,83,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Fernández González,25969.0,Right Center Back,181,Real Zaragoza,395,['dd5ad9b5-3a8c-48bf-8375-8af42ba15a6b'],56,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:38:56.154,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658f1ce8-dc9e-48e1-895b-1510762c82e4,3202,,"[56.3, 78.7]",69182,83,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carlos Andrés Diogo Enseñat,26022.0,Right Back,181,Real Zaragoza,395,['970ba870-7ea8-44be-a248-fab13fc3602f'],59,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:38:59.338,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011aa34-0d17-42f2-bf5e-c84eb812cd46,3205,,"[81.0, 70.0]",69182,84,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Alberto Milito,19294.0,Right Center Forward,181,Real Zaragoza,395,['de351add-9347-4b7d-bab8-7008dce20c51'],1,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:01.008,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1dd1d9c-7b40-46e0-aa8c-41a817b431b5,3207,,"[53.3, 29.0]",69182,84,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,181,Real Zaragoza,395,['defc9a54-57e9-4d8d-8666-acff470f6927'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:39:02.417,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fe23a04-38ee-4c9b-8e68-fffb45658de4,3209,,"[64.7, 11.7]",69182,84,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thierry Henry,15516.0,Center Forward,181,Real Zaragoza,395,['446f44dd-b912-462b-b9ba-313241cfebd3'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:39:04.606,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3cfeaa6-0cab-42c2-9b5b-2b3c543ab9ab,3211,,"[49.5, 75.4]",69182,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Zapater Arjol,24520.0,Left Defensive Midfield,182,Real Zaragoza,395,['bd8118c5-f956-4d11-91e6-0da70e8e58c2'],12,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:12.120,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ef53e18-d638-4560-a2c9-e02cdb4b0e9b,3214,,"[47.0, 79.9]",69182,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Andrés Diogo Enseñat,26022.0,Right Back,182,Real Zaragoza,395,['93e50811-992e-46d2-be92-365c0884e3c6'],12,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:12.928,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2d08edc-0c6e-44ca-8960-83eeb5fb0b6c,3218,,"[39.0, 52.5]",69182,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Fabián Ayala,26016.0,Left Center Back,182,Real Zaragoza,395,"['3e91ea6b-6263-4544-a946-8ecdb65fca13', '5f6e2fbc-8c83-4ea8-b6e2-e03215852673']",15,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:15.731,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d669895-bef5-4496-9288-8d2d191be4cb,3221,,"[43.2, 15.3]",69182,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco García García,26023.0,Left Back,182,Real Zaragoza,395,['c86c8cba-d12a-4166-a7e8-a5a70eaa28b7'],19,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:19.330,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24d1b554-c910-41ea-98fe-aa9c0ebc95f1,3224,,"[69.2, 25.3]",69182,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Fernández Arenas,6384.0,Left Midfield,182,Real Zaragoza,395,['be447995-0c8b-4cac-a611-a9c3a43888c0'],21,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:21.508,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e158e2f4-be6d-4bc0-b411-76db04c18833,3230,,"[82.6, 14.5]",69182,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,184,Barcelona,217,['a7baea62-20d2-402a-a68a-162d20b28a03'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:39:51.200,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1ece544-d379-4a2f-a41f-27de039075f7,3234,,"[87.5, 70.5]",69182,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Right Wing,184,Barcelona,217,['453caf8e-6987-4a2c-bdd1-1ee2343881a3'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:39:56.390,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15fc64bb-061a-418f-8ccf-cd675557bf48,3246,,"[14.6, 17.7]",69182,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Luccin,26123.0,Right Defensive Midfield,185,Real Zaragoza,395,['5b7b62ad-8928-4029-92a9-9aaadf8078c4'],6,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:40:06.629,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90f73282-ef8b-44be-a11c-833999063c46,3249,,"[28.4, 54.1]",69182,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Fernández González,25969.0,Right Center Back,185,Real Zaragoza,395,['f6e0f961-00ec-4690-81db-b5f24407db99'],12,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:40:12.446,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4567e435-c1ca-4f51-a685-3dd4187c9688,3252,,"[39.8, 75.1]",69182,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Andrés Diogo Enseñat,26022.0,Right Back,185,Real Zaragoza,395,['40b58c58-d854-4b3e-9f7f-4b3bef9e24e2'],16,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:40:16.821,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01182739-bb83-45b1-aab4-0390dd1d2443,3254,,"[67.0, 8.8]",69182,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,186,Barcelona,217,['bc3b81a2-1ab5-43ad-80a9-ad442fbb630c'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:40:20.793,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afb7772d-20e8-45bd-a41a-8181d0144deb,3256,,"[70.7, 2.2]",69182,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,186,Barcelona,217,['44a3b84b-e106-431b-84d0-768dbd8329a6'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:40:21.943,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306e5b80-ef5d-48b5-bc5f-0a810a3762f3,3263,,"[73.7, 1.6]",69182,85,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,187,Barcelona,217,"['5a0d5e86-f0f6-4c1a-8e33-7735e62887b0', 'af6bf686-c4b9-4fa1-8bec-59292ae60671']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.320,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fef89dff-4e3d-4f6d-b877-4749e226dcc9,3266,,"[81.8, 13.0]",69182,85,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,187,Barcelona,217,['e5a2a7db-a9a3-4e87-8600-b9442985d151'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.369,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e187759e-4192-42e2-a9e1-3cd9afa8ccfe,3270,,"[77.5, 64.0]",69182,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,187,Barcelona,217,['a447853d-3949-44aa-a3ba-b50f8ef4c865'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:41:03.247,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f59ebcda-b959-495b-84ed-196b64b4f830,3274,,"[53.0, 55.5]",69182,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,187,Barcelona,217,['33404941-c873-4912-8764-829fefc9a751'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:41:06.592,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3feafb78-eaef-469b-8335-54bb820df5b0,3278,,"[83.4, 63.6]",69182,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Right Wing,187,Barcelona,217,['29bb5dad-d6b3-49d6-b7bd-42dbf5685838'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.497,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59fa7cc7-2878-4e47-8643-67410594e637,3280,,"[94.0, 75.7]",69182,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,187,Barcelona,217,['6bbac81c-86ad-4ac2-a1f2-9a004dc58184'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.440,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae9cb2f8-30dd-4351-bb55-1504431eb84b,3283,,"[107.9, 36.3]",69182,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,187,Barcelona,217,['d9791a3b-f562-4cb8-9cdc-d25c91d8fe33'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:41:16.871,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed7f51ae-e6ca-4cf5-a522-85113da72e32,3291,,"[46.5, 19.8]",69182,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,189,Barcelona,217,['2b95b1b4-19b7-4091-b77a-aa4fd394c885'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:41:44.872,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36bcd887-cd95-436e-8914-1a99236e1bbb,3293,,"[54.7, 43.5]",69182,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,189,Barcelona,217,['9b54d45f-7f23-455e-b185-56e8f0a19b98'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:41:54.630,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f0538cc-a12f-49c6-990c-0f2d19a74d9a,3296,,"[35.3, 52.5]",69182,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,189,Barcelona,217,['557d1ba8-5d9e-4f17-a202-3d74422c4b91'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.586,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6be7c96-9be7-4b64-a78e-57fe157957c0,3299,,"[63.6, 77.0]",69182,87,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,189,Barcelona,217,['7998af06-afd5-4dcf-84b5-4ce39d422fac'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:42:03.364,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b37cfdbc-94ea-47ba-bd4f-836e030f4d55,3306,,"[72.1, 62.3]",69182,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,191,Barcelona,217,['4e07c937-ce74-4df3-b6a2-4a3f6c376f55'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:42:30.347,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a08e23d-349b-41c7-874a-6ce1b275459a,3309,,"[77.2, 46.7]",69182,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,191,Barcelona,217,['ad474e5a-584e-446d-92e7-6b15fefad814'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:42:32.104,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eb2ff1c-4db2-4ceb-80e0-c35457c415f4,3312,,"[71.0, 37.0]",69182,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,191,Barcelona,217,['9482d5dd-d3bf-4435-b6b9-b54e973ca1f6'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:42:33.033,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937ea576-3491-4a1b-ae4b-3ac4197a6624,3320,,"[74.7, 51.1]",69182,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,191,Barcelona,217,['2ccd32cf-9c27-471d-a598-bec7bf28964e'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:42:37.686,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29677be5-44b0-4bb8-a245-f25ab1ff2b2c,3323,,"[72.7, 66.5]",69182,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,191,Barcelona,217,['63e4360e-14f5-486b-be42-bd1d361fe7ee'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:42:39.598,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70929245-ac8c-4bb9-bf6a-2c8b87584465,3326,,"[85.7, 75.1]",69182,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Wing,191,Barcelona,217,['604f300a-53a5-4409-995b-183568c1e4ba'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:42:42.232,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c70a27db-b13c-435a-b3e6-e3c23c9b31b9,3334,,"[35.8, 20.2]",69182,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Albert Celades López,25909.0,Left Defensive Midfield,192,Real Zaragoza,395,['1881b8af-e9e1-411c-aba8-2deddac539bd'],45,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:42:45.982,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcfa45a0-0777-4c00-bb65-03ae1d28ae95,3339,,"[29.6, 24.7]",69182,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Fabián Ayala,26016.0,Left Center Back,192,Real Zaragoza,395,['e1f69001-c06a-4e41-911c-85fa784ab109'],49,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:42:49.653,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f66a187d-385b-40c1-a71a-ca7ac8c5a581,3341,,"[34.4, 14.5]",69182,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco García García,26023.0,Left Back,192,Real Zaragoza,395,['d9f25c9a-d180-464c-ade6-a131b73a2353'],50,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:42:50.328,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3f541b9-8ea1-47a3-b9ea-5c90f87d695e,3344,,"[82.8, 9.1]",69182,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Alberto Milito,19294.0,Right Center Forward,192,Real Zaragoza,395,['ee008c94-af86-4b2a-bd1c-fa33121755d0'],54,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:42:54.581,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33314981-aca1-43a0-8e8b-725253001bd8,3347,,"[84.8, 4.2]",69182,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Left Midfield,192,Real Zaragoza,395,['6ffca68b-f89e-4ad2-a3f5-902113a6873b'],55,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:42:55.343,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013040f-f001-426c-9b1c-3f65d2714757,3353,,"[46.1, 25.5]",69182,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Fabián Ayala,26016.0,Left Center Back,194,Real Zaragoza,395,"['67c3240f-31fe-4a12-8998-569db08cab1e', '6d62873d-016e-4041-87fc-597c3915cc0a']",12,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:43:12.734,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a56cf213-20cc-4ef9-8a6b-c1bf1b436b9c,3356,,"[44.3, 7.7]",69182,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco García García,26023.0,Left Back,194,Real Zaragoza,395,['02c20381-9e00-4046-bc18-89113f5419f0'],16,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:43:16.087,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55a451d3-2408-4fde-848b-2dbb2ab75bfb,3359,,"[111.4, 6.8]",69182,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Javier González Marcos,25911.0,Left Center Forward,194,Real Zaragoza,395,['ce7c5895-b60b-4227-b3e9-3966f7f13cab'],21,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:43:21.640,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf2eb365-1221-4635-ae30-8514c9a2e8a9,3363,,"[102.4, 30.4]",69182,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Alberto Milito,19294.0,Right Center Forward,194,Real Zaragoza,395,['21ad3a88-f883-4f91-8084-0b27de303ad4'],26,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:43:26.071,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c49db9e0-4282-48f0-a51d-5eb507b2669b,3368,,"[100.6, 64.5]",69182,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio García De La Fuente,6767.0,Right Midfield,194,Real Zaragoza,395,['c4c25fed-66a4-4ecb-81e8-1c498edf2ec8'],30,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:43:30.974,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e719552d-7698-46b7-8e9e-6c3ea956d5b5,3372,,"[31.5, 33.9]",69182,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,195,Barcelona,217,['48a9540e-6a4c-4578-86d1-9583fc2a2fd7'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:43:34.253,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8080cad-af30-4299-b6a8-3bd60cc31352,3375,,"[29.1, 47.4]",69182,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,195,Barcelona,217,['1d13742c-ae70-4572-afb6-788e7a4f7bf5'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:43:38.700,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a6f7793-0ed0-4c14-a352-770f766ece79,3378,,"[35.6, 69.1]",69182,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,195,Barcelona,217,['164b7edc-5b7f-49cd-9bb3-342229d2e52b'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:43:40.619,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189df2d8-1702-44d2-aecc-dca7cabd1f85,3382,,"[64.4, 73.9]",69182,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Wing,195,Barcelona,217,['28efa68a-e721-4440-8d7f-5cb528f715d6'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:43:46.731,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9de4c4c3-6b96-4ba5-88e5-1d8df4fee97b,3384,,"[13.1, 32.2]",69182,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Sánchez Domínguez,25917.0,Goalkeeper,196,Real Zaragoza,395,['d2e88c43-ade6-4c6a-9aad-926bd790c42a'],49,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:43:49.111,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03d49fac-fc0a-40fa-916b-871bca34eecf,3387,,"[25.4, 47.8]",69182,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Fernández González,25969.0,Right Center Back,196,Real Zaragoza,395,['792b19b8-a41a-4a84-b564-0a974f83e55c'],51,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:43:51.393,Ball Receipt*,,2007/2008
