bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9beeca99-6f4e-4698-be30-a244ce7c20c6,3777,,"[103.0, 29.9]",266613,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,157,Barcelona,217,['59ff9357-9d87-4eca-9374-45fbf4a86a23'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.766,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63c014b0-74dd-4054-9af7-3671adf87875,3783,,"[23.1, 76.5]",266613,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Fuego Martínez,6751.0,Left Defensive Midfield,157,Barcelona,217,['369a53c7-f6b1-4fa8-9e68-c0938250c123'],54,,,,,,,,,,,,,,,,,Valencia,207,00:40:54.987,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54519a99-3841-4ad5-8f5e-2df805ef662d,3786,,"[92.1, 10.5]",266613,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,158,Barcelona,217,['9ccb236e-7b50-4447-880a-d0d79c1a7573'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:41:38.385,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f2716c3-dade-4215-b258-0d0accb12b1e,3789,,"[66.6, 44.1]",266613,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,158,Barcelona,217,['5d2cbf7b-c225-4ae1-b840-a773895ae5cb'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:41:45.393,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57c9d2aa-069d-4f2b-8d62-4c8a5909755e,3792,,"[79.6, 72.2]",266613,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Center Back,158,Barcelona,217,['9dda5445-3632-42be-8d58-bceabe35fd74'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:41:48.966,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614e8608-b27c-43f5-b1fb-0cbe0ba59dc3,3795,,"[86.7, 77.7]",266613,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing Back,158,Barcelona,217,['49fce1f2-379c-48cb-a47c-0484b219f16a'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:41:50.771,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b773472-c6bc-42d7-8f21-ac52ca65eb99,3798,,"[77.1, 67.4]",266613,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Center Back,158,Barcelona,217,['3fb27cb4-6122-43ec-8ad2-4d517cfcfacf'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:41:52.791,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10819d71-feaa-4de2-9865-c4b970f2d56a,3802,,"[73.1, 31.9]",266613,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,158,Barcelona,217,['7b99dd3f-4ed7-426c-9a42-3312a3729743'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:42:00.756,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bded77e7-d04b-4d46-ba37-53a0cbaa14a7,3806,,"[110.1, 29.0]",266613,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,158,Barcelona,217,"['048c3ff7-26fe-4023-acac-efb050de39f8', '935b2a57-1c54-494f-95df-66db408edfc7']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:42:05.769,Ball Receipt*,True,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20cff62d-d93d-40c3-aaa1-3cbe29c16936,3808,,"[105.5, 33.6]",266613,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,158,Barcelona,217,['ab968098-2f3e-48e1-a001-062f2bb909f9'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:42:06.967,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4392c393-3b5b-4a76-af82-238d4b184f18,3812,,"[21.1, 52.9]",266613,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sofiane Feghouli,18724.0,Right Midfield,158,Barcelona,217,['c7cfd629-c1c6-4b84-bc2a-40de43be9ceb'],8,,,,,,,,,,,,,,,,,Valencia,207,00:42:08.895,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b25bd9f9-fa5a-4788-9e3f-8b683dea1d82,3815,,"[22.4, 46.0]",266613,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oriol Romeu Vidal,3272.0,Right Defensive Midfield,158,Barcelona,217,['3cbb7e69-6441-46d8-bd04-d9641609ee29'],10,,,,,,,,,,,,,,,,,Valencia,207,00:42:10.251,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdf9bf0d-b0bf-4ca6-99c1-9b0e45fe5120,3817,,"[98.9, 25.8]",266613,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,158,Barcelona,217,['38a34fb3-4f3a-4c9b-962f-f87ffe3e474f'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.174,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0ee55cd-773f-4cf4-a706-a4d77ee46a51,3824,,"[104.7, 60.3]",266613,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing Back,158,Barcelona,217,['64b195a7-c7b6-4cdb-9ff0-b6074f181ff4'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:42:16.589,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40dd4dd5-bf93-4fd6-a95c-c8489a026799,3835,,"[92.2, 75.4]",266613,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,160,Valencia,207,"['8cfe7989-9e78-4ae9-ac0b-0f54eaea9319', 'd7abbad6-2da6-4bbe-8170-b385e0bb870c']",11,,,,,,,,,,,,,,,,,Valencia,207,00:43:11.677,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bcf5fec-bc7e-4522-866c-1cf29c012ef2,3841,,"[100.7, 76.2]",266613,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sofiane Feghouli,18724.0,Right Midfield,161,Valencia,207,['8b3acdab-6aba-4cc8-810d-1f6b81e7c926'],57,,,,,,,,,,,,,,,,,Valencia,207,00:43:57.732,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090c84a5-4698-4232-b815-68b960d4ab8e,3844,,"[107.1, 58.5]",266613,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,161,Valencia,207,['24c14afd-f0d7-47cb-b4e9-a2c4424178b9'],0,,,,,,,,,,,,,,,,,Valencia,207,00:44:00.292,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cc708b3-6c44-441d-9101-8b125c642a34,3846,,"[105.7, 50.3]",266613,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,161,Valencia,207,['0650d0ff-3b24-4a6a-ac35-aefe74fceacb'],1,,,,,,,,,,,,,,,,,Valencia,207,00:44:01.739,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908d2721-b620-433c-a45d-c436569aba27,3850,,"[51.6, 21.3]",266613,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,161,Valencia,207,['0a6fed1f-0ff5-4945-a388-04f1acf4edeb'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:44:05.972,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1b5ce9d-6ca4-4b61-a862-9416da7d3043,3853,,"[49.5, 6.8]",266613,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,162,Barcelona,217,['e925210b-51a5-4df7-ab9f-b5e928216f59'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:44:14.791,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019caf1-4c71-45e2-a515-e3ca4a09d79b,3856,,"[41.0, 30.7]",266613,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,162,Barcelona,217,['2eeadbe9-5f98-45a5-97ce-34c0e9118d6a'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:44:17.412,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20b861f7-e73f-4eb5-8580-0958cae2a362,3859,,"[64.3, 4.8]",266613,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,162,Barcelona,217,['875499ac-48bd-4803-8352-a4648f202be1'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:44:21.591,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42188d46-6258-4218-a1f2-1836889e847a,3864,,"[106.3, 76.8]",266613,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Center Back,162,Barcelona,217,"['3c2b6ac5-2c37-4d50-975f-a660063964e7', '4ef4b67b-4ba3-4dbe-9ce5-3e32addb8b50']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:44:30.896,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a2062b4-b2de-4dbf-8495-7415deb4ed55,3870,,"[97.2, 54.3]",266613,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,162,Barcelona,217,['bff06128-e7fc-4c1d-8cc3-c5a2b4e59286'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:44:35.268,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506243a7-87cb-44bb-875b-f8b28ff5793e,3877,,"[93.8, 36.7]",266613,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,162,Barcelona,217,['7eb17c96-9262-4aa9-a49c-57008977b548'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:44:41.644,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad2aed2f-c1a4-4dba-81f8-73bdfc675386,3880,,"[37.3, 53.1]",266613,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sofiane Feghouli,18724.0,Right Midfield,162,Barcelona,217,['ab3f062c-a732-4dea-bc4c-82fb3f3ec596'],42,,,,,,,,,,,,,,,,,Valencia,207,00:44:42.709,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bc13b4b-80fd-47ab-9cb1-5806d3d1f608,3883,,"[86.5, 49.4]",266613,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,162,Barcelona,217,['ace4a182-966e-4ed9-a3f7-9cc9fb644d25'],47,,,,,,,,,,,,,,,,,Valencia,207,00:44:47.552,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833439e-1d13-46a8-bf07-73a4cfad880c,3888,,"[14.2, 29.8]",266613,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,162,Barcelona,217,['2fcf7dab-3b02-4121-9c28-7b23bf19fd31'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:44:53.944,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a28ed9e-fe7e-4cca-ad85-db9625181950,3891,,"[31.1, 43.8]",266613,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,162,Barcelona,217,['d858e807-f60c-4d91-b682-67cf6ddf4fdd'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:44:58.378,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94c603ac-0f5e-4030-abae-e296a6ec5744,3894,,"[106.7, 74.4]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Center Back,162,Barcelona,217,['52ba6dad-a02f-450b-8f03-65716ef2612e'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:45:07.474,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cdd7793-c7df-4c59-835a-51367b9d30a5,3899,,"[30.3, 11.9]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Nicolás Cartabia,6728.0,Left Midfield,163,Valencia,207,['c3eb0a38-4130-4c3f-9e5e-f5d441223535'],13,,,,,,,,,,,,,,,,,Valencia,207,00:45:13.681,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fc8b8d8-9e6d-4a90-8474-6e8b5b94d12b,3903,,"[47.9, 19.1]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,163,Valencia,207,"['a5adbecd-5ed2-4e90-8bbc-77af085d62a6', 'd1adaa03-103b-4bca-9732-725db9891143']",17,,,,,,,,,,,,,,,,,Valencia,207,00:45:17.982,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c15a909d-6b79-478f-b008-a065b3828790,3906,,"[93.6, 11.3]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Nicolás Cartabia,6728.0,Left Midfield,163,Valencia,207,['9469869c-a196-4fa9-93b6-8993b8b200b3'],21,,,,,,,,,,,,,,,,,Valencia,207,00:45:21.941,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3084bac-9c1d-4c07-85ce-240dc19d7672,3910,,"[111.3, 49.7]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,163,Valencia,207,['f30560f5-c571-4525-9c86-d2bfb0a3365f'],24,,,,,,,,,,,,,,,,,Valencia,207,00:45:24.611,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edc4acd-a32b-4421-8d2a-c98c1d73575d,3913,,"[37.0, 77.7]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing Back,163,Valencia,207,['60a49920-b0a3-4d56-8ad8-1a450ca07ddf'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:45:30.852,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23d0b974-80c2-42ed-9ac7-9850592fbe4f,3916,,"[41.8, 61.4]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Center Back,163,Valencia,207,['6c3cb07b-f3c3-439a-9118-7cbbedb27f56'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:45:33.570,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebb6daa6-c943-4107-8342-2ed448017dee,3920,,"[73.0, 4.8]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Bernat Velasco,15651.0,Left Back,163,Valencia,207,['319aa1e2-462f-455b-9c3a-2d2e56d20eea'],35,,,,,,,,,,,,,,,,,Valencia,207,00:45:35.572,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a6d34e4-0f79-4ae0-b65f-2ee83a5e507e,3923,,"[72.7, 13.0]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,163,Valencia,207,['be157c55-3996-4752-bff7-7b6e4d743677'],37,,,,,,,,,,,,,,,,,Valencia,207,00:45:37.345,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5e8a175-711b-44bc-b436-86a2b1aa5b93,3927,,"[82.3, 6.0]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,163,Valencia,207,"['072c92cf-3f99-440f-b4d8-81a1b5a86bf3', '39a52a1d-c3e1-4ef1-8c05-406a70599520']",38,,,,,,,,,,,,,,,,,Valencia,207,00:45:38.245,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b95481e4-7905-4fa9-9430-faccd3eb535f,3930,,"[72.7, 2.9]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Bernat Velasco,15651.0,Left Back,163,Valencia,207,['1fd36313-8e97-4006-96ff-b6433a2ef722'],41,,,,,,,,,,,,,,,,,Valencia,207,00:45:41.979,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d35d9197-1339-411e-8914-92cf3bd71d9c,3934,,"[86.6, 1.7]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Nicolás Cartabia,6728.0,Left Midfield,163,Valencia,207,"['2942e586-0e9e-4c7a-a18f-dc76068a10b8', '5c1dad57-5f05-4d78-bb2b-abe63e48c286']",42,,,,,,,,,,,,,,,,,Valencia,207,00:45:42.807,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4baaaec-3a52-475d-b2c5-5f9bfdc5eeab,3937,,"[83.4, 12.7]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,163,Valencia,207,['de3f4b10-f993-47a3-bd9b-c4b08c181445'],44,,,,,,,,,,,,,,,,,Valencia,207,00:45:44.630,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553ae46a-310c-4727-a2f7-55983ba7748e,3939,,"[90.9, 2.9]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Nicolás Cartabia,6728.0,Left Midfield,163,Valencia,207,['5304c18e-71c3-40d2-8c24-98050050cc59'],45,,,,,,,,,,,,,,,,,Valencia,207,00:45:45.134,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ada0069-4484-4e18-8707-8c098e11efb7,3944,,"[27.4, 54.1]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,164,Barcelona,217,['6c22b41b-9d95-4404-ae09-963bdb688777'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:45:48.682,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e29a0c68-2045-424e-b907-a56515633fbb,3947,,"[44.1, 78.2]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing Back,164,Barcelona,217,['396f5636-31bb-4223-a276-8938794bc291'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:45:51.961,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3a955df-c644-4785-988f-c195a9932f0f,3950,,"[28.4, 75.0]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,164,Barcelona,217,['7f7b81f6-9931-4242-8ad2-987c55ca0454'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:45:53.938,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7921421-b007-4c86-9fa5-4c81ce9bf004,3953,,"[52.0, 63.6]",266613,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,164,Barcelona,217,['06b9c24b-49d8-412f-bf24-a302f038dc85'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:45:58.494,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41bb6860-1db1-4741-a181-1479b45d3ad9,3957,,"[66.6, 66.6]",266613,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Center Back,164,Barcelona,217,['3f602fc0-8cf8-4ff0-881d-a8b30815cacc'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:46:00.230,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3144884-1c79-4237-be05-6902cd3b9a04,3963,,"[67.4, 78.8]",266613,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing Back,164,Barcelona,217,"['1105c6ed-1430-4f12-956d-83a71ae818b6', 'a78ccfd4-7fb4-43f0-b843-ed1290aace7a']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:46:02.801,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d7dd20f-3ee6-42db-a12a-f61dbb9bad23,3967,,"[78.0, 74.4]",266613,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,165,Barcelona,217,['9bd4eecb-4a00-4b2c-a48f-df15a106c01c'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:46:07.589,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5139df1-6f80-4327-a146-5f220e17c7c1,3970,,"[80.5, 66.0]",266613,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Center Back,165,Barcelona,217,['585ddcb3-54e2-4eb8-867d-e6b651d255cd'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:46:10.546,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a9c3e17-9a4b-480e-a667-b9e03a9783ba,3973,,"[94.7, 63.4]",266613,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,165,Barcelona,217,['104f4307-5d2e-4a6b-9395-f59e087b35a7'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:46:12.271,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c570ee8-76f5-4aee-90a7-f8362e59c643,3975,,"[90.8, 55.5]",266613,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Center Back,165,Barcelona,217,['dd1ffc51-9159-45b2-ac1c-ede36269d940'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:46:12.869,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c8d63e0-df0d-4f5d-812a-edf610fb27c7,3978,,"[99.8, 61.6]",266613,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,165,Barcelona,217,['f805393c-9df0-4c89-bcdd-bdd61bd71af4'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:46:13.387,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f820790a-4d8f-46eb-be4c-1cf4b2114f70,3980,,"[107.7, 55.1]",266613,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,165,Barcelona,217,['41e0007b-12bb-43fd-b60f-01b6f06992c9'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:46:14.187,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c2e0299-b36f-49cd-bf76-ab6593af9564,3984,,"[106.0, 52.3]",266613,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,165,Barcelona,217,['b817a9d3-757c-4778-90fd-c1968b6415cb'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:46:15.205,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6be27fd-cc06-4bdf-ae65-0731d45ea503,3993,,"[64.7, 63.6]",266613,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,166,Valencia,207,['1dc8e593-8657-43d7-8e01-b7295458ca9f'],36,,,,,,,,,,,,,,,,,Valencia,207,00:47:36.260,Ball Receipt*,,2013/2014
