bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.6969,,,,,,,,,,,,,,d648676f-c597-425d-8a60-88095d5c5acb,1325,,"[60.4, 38.2]",267675,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Filipe Martins Carriço,6825.0,Left Center Midfield,57,Barcelona,217,"['b253947d-d736-4eb7-821b-e7ba2d71b242', 'c6a55c55-1a75-4c5e-9881-32f087c3cb6b']",51,,,,,,,,,,,,,,,,,Sevilla,213,00:28:51.239,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.194079,,,,,,,,,,,,,,9bfd3ef7-252e-47c6-90db-5182c2b31ad1,1335,,"[22.8, 4.0]",267675,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,58,Sevilla,213,"['11e61308-d39e-428c-aa0d-64f2c629a936', 'd78ff282-389b-4902-9b45-40f2b10f887d']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:29:01.305,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,0.508149,,,,,,,,,,,,,,c8c6f95a-e126-4a8f-b6d9-aac1d2db6834,1351,,"[78.0, 73.3]",267675,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diogo José Rosário Gomes Figueiras,10881.0,Right Back,60,Barcelona,217,"['40e1ef62-83f9-4406-8e9b-e4183c6f740b', '748ff17e-d3da-4215-9b8b-7393788ab85c', 'dc98951e-aa8c-44c7-8381-983e62565a1e']",40,,,,,,,,,,,,,,,,,Sevilla,213,00:29:40.366,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,0.703875,,,,,,,,,,,,,,56439d58-92e5-4990-9d54-a08b29d5ad05,1358,,"[93.8, 57.1]",267675,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Attacking Midfield,60,Barcelona,217,,44,,,,,,,,,,,,,,,,,Sevilla,213,00:29:44.080,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.2876,,,,,,,,,,,,,,973c3b3e-26a0-4e92-9938-c1d63c636b18,1359,,"[108.0, 55.8]",267675,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Attacking Midfield,60,Barcelona,217,"['4922b93d-42c7-414b-8a63-bf2ee9d2d9b2', '8566e47c-f44d-4209-9467-c93736f3a399', 'fb83968d-f936-437b-88c1-e77167fccd4b']",45,,,,,,,,,,,,,,,,,Sevilla,213,00:29:45.482,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.845956,,,,,,,,,,,,,,33144744-2b89-4314-bc94-d0c17e135656,1380,,"[22.8, 60.3]",267675,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Filipe Martins Carriço,6825.0,Left Center Midfield,60,Barcelona,217,"['13e1f1c9-ea16-46cf-bba4-20f960fc0463', 'e82c01ce-21e7-4cd6-8e95-dce83f8df43f']",4,,,,,,,,,,,,,,,,,Sevilla,213,00:30:04.830,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.845212,,,,,,,,,,,,,,865b3286-b9ae-41c4-b50f-5fbe567102ca,1387,,"[18.5, 25.8]",267675,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Left Wing,60,Barcelona,217,['b06bf81c-36d8-41bf-b600-a6b52bd6d9a1'],9,,,,,,,,,,,,,,,,,Sevilla,213,00:30:09.759,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.193422,,,,,,,,,,,,,,33cd7b94-a587-4edd-bcff-5d1d6554d3d1,1398,,"[21.6, 20.1]",267675,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Filipe Martins Carriço,6825.0,Left Center Midfield,60,Barcelona,217,"['9ccfd70d-ed15-45e3-9f09-d243711f20a8', 'db21ea99-78a2-4916-b48a-9cf864cb4b46']",23,,,,,,,,,,,,,,,,,Sevilla,213,00:30:23.608,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.810884,,,,,,,,,,,,,,b39defe1-6a40-4d72-a161-b3f30266f103,1407,,"[24.5, 44.0]",267675,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,60,Barcelona,217,['3e658e33-b19c-4b3f-920e-f24a1b3e3003'],30,,,,,,,,,,,,,,,,,Sevilla,213,00:30:30.201,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,1.729441,,,,,,,,,,,,,,f1a016b6-8bcc-4834-9479-9021dc035c7d,1414,,"[88.2, 46.7]",267675,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,61,Sevilla,213,['d2e84214-070f-4651-82c4-ca34491b8cd3'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:30:34.172,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.993278,,,,,,,,,,,,,,d8879076-41a4-4a67-9b10-01d3a0bb30ee,1415,,"[83.2, 72.2]",267675,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,61,Sevilla,213,"['2ceb82b9-a040-44e3-9876-13639aa57616', '6401956b-800e-46b0-b938-5f51c96b6bf2', '7c1040f7-1370-4890-b87d-fa14ae84f24a', 'a74002ac-9173-4f54-9a66-772bddebddaa']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:30:37.445,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.381581,,,,,,,,,,,,,,64a49997-66f3-4821-9d85-7114d561a147,1422,,"[84.0, 75.6]",267675,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,61,Sevilla,213,"['c1416805-c413-49a2-8e06-a3b7a73605c7', 'e6497098-1c6f-4a1f-85f8-151a48fc6274']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:30:39.804,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,1.228854,,,,,,,,,,,,,,fa8e8f74-3860-45ba-83c8-9b1001dad2cf,1435,,"[102.4, 26.5]",267675,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Left Wing,64,Barcelona,217,"['6af0fe02-c4e1-4d99-8c48-f514232514e5', '8c32b819-23ad-45c2-b725-2383de7e057d']",41,,,,,,,,,,,,,,,,,Sevilla,213,00:31:41.247,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,0.981479,,,,,,,,,,,,,,ef0085f4-73f2-4b13-ba4f-55cb58a015f0,1439,,"[110.6, 17.6]",267675,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Left Wing,64,Barcelona,217,"['b8a7c89b-82d3-4beb-9bdd-beedb8bc4ff0', 'da79707b-1bd2-4e8a-bae1-02c5eaef3dee']",43,,,,,,,,,,,,,,,,,Sevilla,213,00:31:43.973,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.452588,,,,,,,,,,,,,,c830c7bc-9cd2-4018-b56f-96071e0530a2,1445,,"[78.0, 8.6]",267675,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,64,Barcelona,217,['751e57af-341b-466f-8de2-22e86c461751'],47,,,,,,,,,,,,,,,,,Sevilla,213,00:31:47.426,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,2.109375,,,,,,,,,,,,,,f8e0f641-db4b-465d-8b9b-096c2a0e2bfb,1449,,"[45.1, 69.9]",267675,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,65,Sevilla,213,['df96a3fe-d955-44d8-9e88-f4bc0a21926c'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:31:50.160,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,1.228928,,,,,,,,,,,,,,65b987b7-78a6-4ae4-9cd9-99674f62bd44,1451,,"[37.4, 73.3]",267675,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,65,Sevilla,213,"['c9b63ed1-6396-436e-9964-a64429fc5192', 'd9850498-a36d-4f92-8925-386729141607']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.213,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.921244,,,,,,,,,,,,,,4c969f4c-6f40-407c-b55b-16a76ea3f4df,1463,,"[47.7, 50.0]",267675,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,66,Sevilla,213,"['41154e3d-40a1-4cf4-a693-341ebe7e13e0', '74ecdeec-cef9-47ea-8ed4-2b5820e0b6ab']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:32:08.511,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.815785,,,,,,,,,,,,,,1d0ed0f6-d1e6-4a15-a759-01dab4a3ddd7,1467,,"[59.9, 48.8]",267675,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,66,Sevilla,213,"['cf99d32a-4328-4364-be60-9481e57a987d', 'e8cbb2cd-abec-43ea-9e06-0b654566264b']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.597,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,0.911995,,,,,,,,,,,,,,9872878b-b6d3-44e9-b7a8-452c92e28f12,1481,,"[32.8, 25.2]",267675,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Martín Pareja,7909.0,Left Center Back,67,Barcelona,217,"['8647875e-4b07-4ac7-9c5f-b9adae643e23', 'eb2e4f70-4bb1-4d22-8b79-c999d5a60cdc']",21,,,,,,,,,,,,,,,,,Sevilla,213,00:32:21.777,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.341542,,,,,,,,,,,,,,59a01236-2c5d-4d06-ae1f-66316d840c69,1493,,"[38.5, 52.6]",267675,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Martín Montoya Torralbo,6593.0,Right Back,69,Sevilla,213,,35,,,,,,,,,,,,,,,,,Barcelona,217,00:34:35.266,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.582445,,,,,,,,,,,,,,39f45513-2c9d-4fe3-8c9c-688d421364b5,1502,,"[20.1, 68.7]",267675,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Martín Montoya Torralbo,6593.0,Right Back,69,Sevilla,213,"['345fc03d-99ff-460c-af7f-388e26cad221', '4dded1d4-5ccf-4180-8abf-e1cda2271e00', 'f7540102-8d76-4de1-8d12-f7f45e4a67cc', 'ff130028-92fe-489f-aef8-241fd261fd50']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:34:43.880,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,1.109653,,,,,,,,,,,,,,40c43f62-a21e-48f9-89d2-b53dab9e7c31,1511,,"[114.6, 43.2]",267675,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,70,Barcelona,217,"['aa85481d-af02-4dd2-a90a-109ad8f98ca3', 'b0952a6d-5b7b-4b57-93bb-de3067f676ee']",51,,,,,,,,,,,,,,,,,Sevilla,213,00:34:51.803,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,0.389168,,,,,,,,,,,,,,c012909b-c49f-489e-a1a3-257f869ce408,1512,,"[113.1, 47.7]",267675,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,70,Barcelona,217,['b0952a6d-5b7b-4b57-93bb-de3067f676ee'],52,,,,,,,,,,,,,,,,,Sevilla,213,00:34:52.177,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.957152,,,,,,,,,,,,,,cdc13240-cd84-4350-927a-b4e789867619,1516,,"[90.5, 67.7]",267675,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Attacking Midfield,70,Barcelona,217,['b8044618-4d09-4b1f-a1c8-953a808a9644'],55,,,,,,,,,,,,,,,,,Sevilla,213,00:34:55.875,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.514626,,,,,,,,,,,,,,165ce2bb-2553-4020-9794-a7a9231a09a0,1518,,"[75.9, 72.4]",267675,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,70,Barcelona,217,"['6ef675cd-b34e-409e-a1e0-e757ac089c95', '7bc165cd-a8dc-400f-a704-907c85e0959e', 'f860f23f-997d-4e43-a14a-a79a4d848488']",57,,,,,,,,,,,,,,,,,Sevilla,213,00:34:57.781,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.21252,,,,,,,,,,,,,,3f4b197a-1c2b-4615-90d0-167fdc3ec1cf,1521,,"[81.8, 74.3]",267675,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,70,Barcelona,217,"['6ef675cd-b34e-409e-a1e0-e757ac089c95', '7bc165cd-a8dc-400f-a704-907c85e0959e']",58,,,,,,,,,,,,,,,,,Sevilla,213,00:34:58.017,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.673135,,,,,,,,,,,,,,4793044d-a3bb-4f90-b02d-d6df1e9eb57d,1531,,"[88.8, 38.3]",267675,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Left Wing,70,Barcelona,217,"['b4f2c42a-745f-4e6f-8a5f-f7afa905ae02', 'd5717ab1-7e85-4d70-a4e1-f4816d3cb787']",4,,,,,,,,,,,,,,,,,Sevilla,213,00:35:04.246,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.220755,,,,,,,,,,,,,,7e84cfaa-9aea-4470-b8e2-01e2947806f2,1543,,"[31.6, 47.7]",267675,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Filipe Martins Carriço,6825.0,Left Center Midfield,70,Barcelona,217,"['471a8f0c-c136-4094-a763-19fb3328c316', 'daf42cbf-1c5c-4ad5-b932-d9d4000b8b8d']",17,,,,,,,,,,,,,,,,,Sevilla,213,00:35:17.492,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.055498,,,,,,,,,,,,,,72ba5c4c-14e8-492a-8858-79269f4a37a5,1556,,"[70.9, 53.5]",267675,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Center Attacking Midfield,71,Sevilla,213,"['2816f2c9-4a07-4c4d-9827-028441b11ed2', '6c7af593-7e7a-45b9-b582-52ba0d40d3a3', 'a4843821-bcb8-4ad7-ba91-70a450e7c442']",55,,,,,,,,,,,,,,,,,Sevilla,213,00:35:55.399,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,0.630194,,,,,,,,,,,,,,3cd16a54-b2df-4f68-8dee-fa16bc2af967,1561,,"[66.9, 51.8]",267675,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Attacking Midfield,72,Barcelona,217,,56,,,,,,,,,,,,,,,,,Sevilla,213,00:35:56.823,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.995608,,,,,,,,,,,,,,812239ee-452f-4a48-872f-1ba8c072a847,1602,,"[39.9, 56.5]",267675,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Filipe Martins Carriço,6825.0,Left Center Midfield,75,Barcelona,217,['332893bd-44a6-4f53-a6ed-43efa113ea26'],55,,,,,,,,,,,,,,,,,Sevilla,213,00:36:55.972,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.607527,,,,,,,,,,,,,,34be1c88-c416-4d5c-a79a-5c4b717033db,1604,,"[26.2, 59.1]",267675,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Julián Fazio,6349.0,Right Center Back,75,Barcelona,217,"['f3fd891f-202e-49b3-bf15-0530d71da202', 'f499036b-2fc6-4891-98eb-0150f9c486e5', 'f9927d06-6f9d-49db-9706-ad289139d898']",57,,,,,,,,,,,,,,,,,Sevilla,213,00:36:57.713,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.398562,,,,,,,,,,,,,,f77e701e-a47d-4ebc-9169-bc9e5ae1d307,1610,,"[20.4, 39.7]",267675,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Martín Pareja,7909.0,Left Center Back,75,Barcelona,217,['9a4d3c0b-9098-4d58-94a1-2c401544f50e'],59,,,,,,,,,,,,,,,,,Sevilla,213,00:36:59.770,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.443019,,,,,,,,,,,,,,b3395a51-6431-4b13-b991-b1a94f1935b8,1611,,"[27.8, 46.6]",267675,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Filipe Martins Carriço,6825.0,Left Center Midfield,75,Barcelona,217,['14caa637-b70b-4c73-8486-c6154a0e5ca1'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:37:00.988,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.599989,,,,,,,,,,,,,,1a3ab608-103a-4374-a530-8f3cd3151e6b,1618,,"[32.8, 42.6]",267675,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Left Wing,75,Barcelona,217,"['2dc0cf08-05a4-43cd-a70c-5035e06b5d07', '2fa75e18-3c34-4d86-99fd-3099b64c325e']",4,,,,,,,,,,,,,,,,,Sevilla,213,00:37:04.841,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.223103,,,,,,,,,,,,,,07b95fda-d73c-49cc-90fc-c2bc3f3f029c,1651,,"[77.6, 74.2]",267675,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,78,Barcelona,217,"['25255dc3-7957-47b4-82a2-4c6ad3227576', '4682111f-17bb-48df-9516-841088006449']",23,,,,,,,,,,,,,,,,,Sevilla,213,00:38:23.880,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.943328,,,,,,,,,,,,,,361f7ea6-3bcb-463f-870b-9245a83cea24,1653,,"[81.7, 77.1]",267675,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,78,Barcelona,217,"['32016a9b-e908-4342-81f6-a2fa3e865178', '6e02a8c8-b8ed-4f45-a56f-409d5727b27e']",25,,,,,,,,,,,,,,,,,Sevilla,213,00:38:25.424,Pressure,,2013/2014
,,,,,,,,,,,,,,,,2.482661,,,,,,,,,,,,,,19ea4aa3-a5ee-47b5-9acf-390a93b94d4b,1656,,"[92.7, 76.9]",267675,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,78,Barcelona,217,"['4c45e204-f8ae-4763-933a-16f17066c0da', '6e02a8c8-b8ed-4f45-a56f-409d5727b27e']",27,,,,,,,,,,,,,,,,,Sevilla,213,00:38:27.933,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,0.72746,,,,,,,,,,,,,,be63331f-d261-4672-a706-d86a5b60d2d0,1661,,"[56.0, 33.8]",267675,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,78,Barcelona,217,['aca7c912-9d5a-4714-885d-b6d78192e95b'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:38:33.860,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,0.416618,,,,,,,,,,,,,,c6bf3c6a-363a-4d70-a10f-8e5e06a9f583,1663,,"[34.9, 31.0]",267675,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,78,Barcelona,217,['96985f6a-fb71-48af-b728-32e9380a600b'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:38:35.634,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.688509,,,,,,,,,,,,,,fb8d3c83-7ed1-4841-b3d9-52996299b6d4,1670,,"[68.1, 61.3]",267675,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Filipe Martins Carriço,6825.0,Left Center Midfield,78,Barcelona,217,['bc8f3acf-0f2d-4ef9-8d49-eb87700794c2'],38,,,,,,,,,,,,,,,,,Sevilla,213,00:38:38.930,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.547829,,,,,,,,,,,,,,c968d75a-7ad9-4c98-a4eb-835fa28bbb8d,1671,,"[69.9, 58.2]",267675,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Filipe Martins Carriço,6825.0,Left Center Midfield,78,Barcelona,217,,39,,,,,,,,,,,,,,,,,Sevilla,213,00:38:39.029,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.639422,,,,,,,,,,,,,,480fc4d0-8d78-4ccd-8fb0-7a40884e70fb,1691,,"[61.5, 38.9]",267675,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,81,Barcelona,217,"['088b7baa-a0c2-4dd2-ae08-dd5ea6bdc664', '3bae05ea-617b-497f-9b05-308c23fd86cb']",49,,,,,,,,,,,,,,,,,Sevilla,213,00:39:49.523,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.38592,,,,,,,,,,,,,,55dac6be-4753-4216-b035-20e37343736c,1698,,"[89.1, 29.1]",267675,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,81,Barcelona,217,"['37c6ac00-b320-488a-b8e1-a978d1ede000', '64795e93-fc2d-45ed-8220-d031a068b3c0']",57,,,,,,,,,,,,,,,,,Sevilla,213,00:39:57.136,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.695999,,,,,,,,,,,,,,97c2f333-c0ea-4a8d-b999-ff2eb8d05857,1701,,"[66.7, 24.7]",267675,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,81,Barcelona,217,['37c6ac00-b320-488a-b8e1-a978d1ede000'],1,,,,,,,,,,,,,,,,,Sevilla,213,00:40:01.392,Pressure,,2013/2014
,,,,,,,,,,,,,,,,3.192661,,,,,,,,,,,,,,1b205313-d08f-434a-922b-fc82e8b2408f,1719,,"[42.2, 56.1]",267675,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,82,Sevilla,213,"['2c487180-9abd-456d-b35e-b8ae6e0f922e', '3db38fab-95cf-4593-a61b-55b466d69ba1', 'c84e5ec1-1282-4fa2-9373-6c535cc0726c']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:40:25.224,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,0.778876,,,,,,,,,,,,,,026868f6-8767-4021-8a62-f6373e3bb378,1738,,"[97.8, 26.8]",267675,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Left Wing,83,Barcelona,217,['1ea4502a-dbf6-4934-bc4b-45edb328ad4e'],37,,,,,,,,,,,,,,,,,Sevilla,213,00:40:37.097,Pressure,,2013/2014
,,,,,,,,,,True,,,,,,0.746082,,,,,,,,,,,,,,ae2ab570-cb27-4f4c-9ce6-145cb5946837,1748,,"[62.8, 17.4]",267675,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Martín Pareja,7909.0,Left Center Back,84,Sevilla,213,"['6ba1c3e3-1a82-4eb3-9f3d-6ef521608aa4', '8ecacf0b-80cf-4741-9d73-46608b34c192']",1,,,,,,,,,,,,,,,,,Sevilla,213,00:41:01.319,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.768608,,,,,,,,,,,,,,26c873cf-1ba3-480f-9377-17068eed8110,1754,,"[47.6, 56.9]",267675,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,84,Sevilla,213,['adf9a08a-ede4-433d-9ba2-1b30e5f553dd'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:41:04.390,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.801111,,,,,,,,,,,,,,b1fc0f77-98b4-42fa-83c4-7fac9bcbbc1e,1770,,"[3.3, 55.7]",267675,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,85,Sevilla,213,['1c909767-7f57-4021-8c0d-d2c15bd6646a'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.973,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.282989,,,,,,,,,,,,,,274b9e3e-3584-44c8-8f9c-7930bd9565ef,1773,,"[10.9, 53.7]",267675,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Sevilla,213,,13,,,,,,,,,,,,,,,,,Barcelona,217,00:42:13.423,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.933358,,,,,,,,,,,,,,43c850da-5267-4c47-b73e-f5bef2ee952e,1784,,"[40.2, 9.4]",267675,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,85,Sevilla,213,"['07faf02d-f918-4583-a695-fc6b0d147615', '1c290450-1705-467b-beb1-3ce57eba5cdd']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:42:22.203,Pressure,,2013/2014
