bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,743676ec-4f04-4481-8838-553671c1e9a5,3580,,"[104.3, 42.6]",266986,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,138,Real Betis,218,['a81683f2-f451-464f-84c4-1b38b38b44f8'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:44:10.331,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,b1f82cf0-ef55-4568-be51-14d9fb951dcf,3586,,"[20.4, 16.7]",266986,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,138,Real Betis,218,['aea8ca20-8051-45f2-bde4-872a88884c5e'],16,,,,,,,,,,,,,,,,,Real Betis,218,00:44:16.368,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,a4f1a8a6-21b4-4d41-a223-91bac0a8155e,3590,,"[27.1, 28.9]",266986,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,138,Real Betis,218,['741708b8-cc6c-40db-a486-446ee845472a'],19,,,,,,,,,,,,,,,,,Real Betis,218,00:44:19.075,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,58b30b94-a197-454f-8229-29bb56e0c9bc,3594,,"[28.6, 31.8]",266986,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Center Midfield,138,Real Betis,218,['18b8cca4-f383-471c-9b2b-a38c41c99e4e'],21,,,,,,,,,,,,,,,,,Real Betis,218,00:44:21.904,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,fe1b2d9e-3667-49c6-8df3-90daaa6b330c,3598,,"[18.5, 29.1]",266986,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno González Cabrera,6872.0,Left Center Back,138,Real Betis,218,['50861106-58a1-46f9-a8a1-194c01910320'],23,,,,,,,,,,,,,,,,,Real Betis,218,00:44:23.761,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,28c62ef9-a002-4190-a261-fcc672310110,3601,,"[21.0, 53.1]",266986,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,138,Real Betis,218,['90f541ee-ce5d-4f52-8356-0a20d9666b29'],25,,,,,,,,,,,,,,,,,Real Betis,218,00:44:25.661,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,6c7bb1d6-97d6-4b25-817b-616b2089f04a,3604,,"[50.0, 76.8]",266986,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Center Midfield,138,Real Betis,218,['1e03c2d9-917a-4e4e-8758-1604b6d08db3'],31,,,,,,,,,,,,,,,,,Real Betis,218,00:44:31.155,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,9e629a33-d853-4ecc-9662-4772132b16cd,3608,,"[56.9, 74.9]",266986,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Portillo Soler,6873.0,Left Midfield,138,Real Betis,218,"['09267fae-23d0-457e-acab-46490c4d4e2b', '9b13144b-fe8f-4261-a2ec-f0e59ff91e7c']",32,,,,,,,,,,,,,,,,,Real Betis,218,00:44:32.070,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,ab6ea917-45c9-484c-8d2a-22be2468b491,3618,,"[84.5, 65.7]",266986,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,138,Real Betis,218,['589d3664-fd06-44e0-8c28-867676c04628'],38,,,,,,,,,,,,,,,,,Real Betis,218,00:44:38.739,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,647af6f6-33c5-4ee8-bb21-4a340483f87a,3621,,"[92.7, 76.0]",266986,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Center Midfield,138,Real Betis,218,['1ace0c14-2381-4639-a232-73d78c5f6558'],40,,,,,,,,,,,,,,,,,Real Betis,218,00:44:40.449,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,c037e899-1c29-4a42-aa61-ce0cd453d0d9,3625,,"[30.4, 21.2]",266986,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,139,Barcelona,217,['4642d013-2bb1-4111-9b7b-9a1a87ba5727'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:44:59.920,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,104d8021-1f36-41bb-9b33-45378a28ca7e,3627,,"[43.8, 53.1]",266986,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,139,Barcelona,217,['7879ba3c-9655-45d9-9d25-4b29bd792ef9'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:45:07.331,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,0954cc5f-c834-408c-9934-8e438a7dbe05,3630,,"[62.7, 36.9]",266986,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,['06c8ff00-318e-40bc-81cb-dbd78297c333'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:45:14.804,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,21a17107-5dcd-48e6-9f48-68df1acc5e52,3636,,"[19.1, 29.5]",266986,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno González Cabrera,6872.0,Left Center Back,140,Real Betis,218,['bc47cb43-dcbf-450f-a894-9743848c002a'],25,,,,,,,,,,,,,,,,,Real Betis,218,00:45:25.817,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,721e220c-245f-4eb3-8c33-faa352d8787e,3639,,"[37.4, 8.5]",266986,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,140,Real Betis,218,['840d121f-452c-45c8-ad96-1eb2d8b5763e'],28,,,,,,,,,,,,,,,,,Real Betis,218,00:45:28.644,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,537c72dc-b477-4887-a37b-e630242cee8a,3643,,"[66.2, 27.8]",266986,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricky van Wolfswinkel,27348.0,Left Center Forward,140,Real Betis,218,['891e92e7-4511-42f9-a885-b424f163ff48'],33,,,,,,,,,,,,,,,,,Real Betis,218,00:45:33.633,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,6990f4ac-9977-401d-b9dc-f46899df7374,3647,,"[78.9, 47.2]",266986,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,141,Barcelona,217,['8c2da402-24f6-4377-808e-12927e0a5573'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:45:36.889,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,32a56aa3-0607-4017-bd9a-ed23d36b3438,3650,,"[92.6, 25.4]",266986,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,141,Barcelona,217,['c3391bfa-5615-41e9-a3ad-1dfc9e755b39'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:45:38.763,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,5faf5dec-3a8f-48a5-a754-c870965965d9,3652,,"[98.7, 46.6]",266986,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,141,Barcelona,217,['2b6c2e03-67e8-4448-a3b1-6c2cdca7f6c8'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:45:40.028,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,d9ebfb47-4f2c-48fd-a369-7206ad3d5859,3659,,"[34.5, 28.9]",266986,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Portillo Soler,6873.0,Left Midfield,142,Real Betis,218,['af1c48c4-ba1b-4639-974e-83bfedf4ebbb'],46,,,,,,,,,,,,,,,,,Real Betis,218,00:45:46.000,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,c7e54b36-0b9a-4ac8-a21a-d90f94de2388,3663,,"[25.2, 60.6]",266986,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Cejudo Carmona,26723.0,Right Back,142,Real Betis,218,['5c4e6cd0-fc76-4786-a66f-ef757c18be9a'],51,,,,,,,,,,,,,,,,,Real Betis,218,00:45:51.258,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,30ee95d4-c46a-4e43-babd-e9dfc3c9727a,3666,,"[56.9, 76.2]",266986,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricky van Wolfswinkel,27348.0,Left Center Forward,142,Real Betis,218,['2e6003fe-f341-4d8c-bd42-260ca3d1bedb'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:45:53.807,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,6a3ad8e8-356c-49f9-ba00-a47b8ace89cd,3671,,"[52.7, 75.3]",266986,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charly Musonda Junior,3601.0,Right Midfield,142,Real Betis,218,['eb808573-7438-46ee-8e9f-973cc306a92f'],59,,,,,,,,,,,,,,,,,Real Betis,218,00:45:59.641,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,0a2345c8-a7af-4a38-acc5-805bf6598449,3675,,"[50.6, 59.8]",266986,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Center Midfield,142,Real Betis,218,['c2a41c79-ee79-45d8-a81c-e4e2ed127cc9'],2,,,,,,,,,,,,,,,,,Real Betis,218,00:46:02.165,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,40bf6a13-f440-4894-a65f-d95a089562fa,3678,,"[57.8, 57.5]",266986,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Portillo Soler,6873.0,Left Midfield,142,Real Betis,218,['0dbc180d-4b97-4c16-be62-b88e267cf64a'],2,,,,,,,,,,,,,,,,,Real Betis,218,00:46:02.911,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,4e512d55-edd4-47b4-86b6-eac728850aa3,3684,,"[49.4, 51.6]",266986,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Portillo Soler,6873.0,Left Midfield,142,Real Betis,218,['23cc6da1-a7ba-471b-8c42-9eaae51b712c'],6,,,,,,,,,,,,,,,,,Real Betis,218,00:46:06.205,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,372efbf4-711e-4279-96f1-abea3a5ea852,3687,,"[35.9, 28.3]",266986,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno González Cabrera,6872.0,Left Center Back,142,Real Betis,218,['0397fd69-21a3-4436-bd59-79da747ad995'],8,,,,,,,,,,,,,,,,,Real Betis,218,00:46:08.294,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,abca9d34-d85e-44d4-8481-18a48a6f7bb3,3690,,"[8.4, 25.1]",266986,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,142,Real Betis,218,['4099c1a8-921d-4d5a-bd56-f7487a04c2a2'],14,,,,,,,,,,,,,,,,,Real Betis,218,00:46:14.520,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,a74c4dc7-5c60-4514-bff1-f6730004031d,3693,,"[60.7, 26.2]",266986,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Portillo Soler,6873.0,Left Midfield,142,Real Betis,218,['41fdfe86-3538-4202-a138-f54eef613517'],18,,,,,,,,,,,,,,,,,Real Betis,218,00:46:18.850,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,0d0c1143-ccd1-490e-8111-b93d8b0a4db3,3698,,"[64.8, 71.2]",266986,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,143,Barcelona,217,['47553dbe-80c6-471b-af11-9b6c77292d56'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:46:34.035,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,324c16a9-df0f-4c10-b762-dc35770114d1,3701,,"[77.9, 11.5]",266986,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,143,Barcelona,217,['57564cff-d436-4b2f-843d-ce474ad9ccdc'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:46:39.023,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,bf03c439-9afa-4aa3-a281-f674511b179a,3704,,"[86.7, 4.6]",266986,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,143,Barcelona,217,['cab91456-fe2b-48e0-a8d1-95dd64cebbdc'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:46:42.112,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,9133538c-11d6-4c9d-b359-ecb65b7c7b0b,3707,,"[77.4, 8.3]",266986,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,143,Barcelona,217,['041a4f47-3970-44ab-9b2b-f57539267daf'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:46:46.155,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,ec13b6b8-09af-478e-b077-69bd24342681,3709,,"[72.0, 38.2]",266986,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,143,Barcelona,217,['938aa76e-4512-4b71-be7a-20259fc4219c'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:46:47.892,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,e02e6541-1777-4444-8f21-f755fa135917,3712,,"[78.7, 50.0]",266986,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,143,Barcelona,217,['78809739-2cc6-4c14-ab6c-35a1b221fd10'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:46:50.094,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,84a44672-02b3-4b3e-aaa2-d1e5361fc0ef,3716,,"[107.9, 19.1]",266986,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,143,Barcelona,217,"['1c7f95c9-e735-4d63-a8f9-62ebe45b233e', '3c3f19b0-5d2d-4e41-9dfb-89afa9ca1325']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:46:55.027,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,c93137ef-c2c6-4b43-b16a-bf076ff8efef,3723,,"[93.2, 29.8]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,143,Barcelona,217,"['8fddf614-e3ec-4aa4-9d22-e5028ccaa246', 'afd11458-4523-4846-914d-706425e523aa']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:47:00.034,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,425c8eed-eea3-49ec-89e0-31b21c7cfc8b,3726,,"[13.7, 55.2]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Cejudo Carmona,26723.0,Right Back,144,Real Betis,218,['ddc8520d-96c0-443d-b78a-f52c44a15fd5'],2,,,,,,,,,,,,,,,,,Real Betis,218,00:47:02.706,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,68b325ff-cfa2-4849-9000-34da6c98b6a0,3730,,"[30.0, 75.8]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charly Musonda Junior,3601.0,Right Midfield,144,Real Betis,218,['381e287a-27e1-4089-b54f-7071cdb08049'],5,,,,,,,,,,,,,,,,,Real Betis,218,00:47:05.333,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,51c45019-9230-4bad-9dd4-73a2f684fad1,3736,,"[97.0, 8.8]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,145,Barcelona,217,['191bc601-fd93-41c1-a674-5bbe7c4494fd'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:47:12.971,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,a9eee91f-64cd-485d-bf00-f634e75aa4e7,3739,,"[99.7, 3.1]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,145,Barcelona,217,['f8875e82-ac28-4c52-aa8b-a96b28ffba8f'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:47:13.906,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,894932f5-59be-48b3-99b7-a5c744a58d20,3743,,"[88.4, 4.3]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,145,Barcelona,217,['fc62bfbc-aba6-4a1d-a370-d605f10fc640'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:47:19.988,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,bdf3d289-1a33-441c-8085-8d46b4618640,3746,,"[89.2, 5.0]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,145,Barcelona,217,['7978c344-7268-407a-8e2f-432a58cdda58'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:47:20.561,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,c53f47c4-aff1-4e86-8bd1-0a2819e71da6,3749,,"[81.6, 7.3]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,145,Barcelona,217,['f0a413e2-1b51-4c6f-a96d-dd7a67406776'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:47:22.038,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,f1f43d64-99cf-4a4e-b2d2-c83ccf19e552,3752,,"[83.7, 15.1]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,145,Barcelona,217,['e906edc2-f72b-49e0-887e-aed1aa31385b'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:47:23.966,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,94f64448-61d2-4d45-99a5-6e2b68e44378,3755,,"[85.4, 6.7]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,145,Barcelona,217,['9a258d37-3ff3-4a61-8a57-41b2c70f1f6a'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:47:28.901,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,e036bbec-12ff-4e0b-8244-4569f6ec978a,3758,,"[107.7, 34.8]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,145,Barcelona,217,['a2f8ed9b-be69-442c-8c39-d87937ac6b6c'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:47:32.003,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,501b76c2-2562-445f-85f3-c675833a1342,3762,,"[27.3, 12.1]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,146,Real Betis,218,['5a89cc7d-04dc-4345-8124-ec1ca3cef84d'],38,,,,,,,,,,,,,,,,,Real Betis,218,00:47:38.847,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,b10ef543-11af-4f0b-a020-d526d841cc98,3765,,"[34.5, 27.8]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,146,Real Betis,218,['d530579f-f3d3-453e-a042-5fc293d1e55d'],41,,,,,,,,,,,,,,,,,Real Betis,218,00:47:41.719,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,fb801a9f-cbea-4e90-b8b8-99b27947fa5c,3768,,"[50.9, 13.5]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Portillo Soler,6873.0,Left Midfield,146,Real Betis,218,['34a26b92-3b14-44bb-ae26-cec50149b700'],47,,,,,,,,,,,,,,,,,Real Betis,218,00:47:47.095,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,ce370190-044e-49c6-a05d-308f65202191,3771,,"[50.6, 51.4]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Center Midfield,146,Real Betis,218,['39776a0b-1c79-4377-b032-2b29122a8431'],51,,,,,,,,,,,,,,,,,Real Betis,218,00:47:51.828,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,84d641a7-abe0-45dd-a778-c74dc53b52aa,3774,,"[62.4, 46.1]",266986,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricky van Wolfswinkel,27348.0,Left Center Forward,146,Real Betis,218,['36acfb6b-ad1c-4cdd-abd5-b89c665653a4'],57,,,,,,,,,,,,,,,,,Real Betis,218,00:47:57.453,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,7ab70bc6-612d-46f5-8ede-8e354c13aa83,3777,,"[68.5, 9.8]",266986,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,146,Real Betis,218,['08f6b7fd-6d80-468e-94d5-5907a99ef2e3'],1,,,,,,,,,,,,,,,,,Real Betis,218,00:48:01.358,Ball Receipt*,,2015/2016
,,,"[61.3, 42.3]",,,,,,,,,,0.66074,,,,,,,,,,,,,2ccf46d7-2f4f-4448-8528-e12c3df94291,7,,"[59.6, 42.3]",266986,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,2,Barcelona,217,"['b4376a33-fdef-4bb9-aac1-249516a86f3a', 'dfec88b6-c2ae-42a4-9557-aa61e0788406']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.430,Carry,,2015/2016
,,,"[52.2, 47.0]",,,,,,,,,,2.216472,,,,,,,,,,,,,83963581-7d85-40e6-8a7a-29a0530b9c16,10,,"[48.4, 41.8]",266986,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,"['614e3689-e01f-48db-8327-0b7a9643c4f6', '87aa71d8-d496-4b6d-909c-ad14e25802f8']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.344,Carry,,2015/2016
,,,"[39.6, 57.5]",,,,,,,,,,2.483187,,,,,,,,,,,,,b2f62be5-d73e-435a-b65b-bb201d112dbd,13,,"[35.8, 56.3]",266986,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,"['ce1f286c-233e-4442-b5e3-35e8f55a560d', 'ebc173d2-87c0-408b-96bb-1f094c338bf7']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.553,Carry,,2015/2016
,,,"[39.5, 25.7]",,,,,,,,,,0.62046,,,,,,,,,,,,,287e2f23-d28c-48f6-b07c-3b509f8efe58,16,,"[39.3, 29.4]",266986,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,2,Barcelona,217,"['1fc6ea31-cbd3-4b83-bc66-10c59187285a', '680047fa-f366-4229-a00d-8a9b8b92344d']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.812,Carry,,2015/2016
,,,"[48.2, 9.4]",,,,,,,,,,1.524321,,,,,,,,,,,,,c031051e-9f4a-4340-95e1-d446f63765f4,19,,"[48.0, 4.9]",266986,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['1ef196b7-398e-468e-ac9a-e8267e0cb0d8', '20d07580-a862-4d82-b66b-2142964d0181']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.742,Carry,,2015/2016
