50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[90.3, 49.4]",,,,,,,,,,,,0.8221,,,,,,,,,,,,,,,3eda5267-c084-4e23-8bcc-1cd45a670c1c,2936,,,"[83.7, 44.0]",69322,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,121,Barcelona,217,"['cb33c176-a1e5-402e-bac9-b21f6f43fe9a', 'd272b1ac-b1a6-4838-a617-24a3db18c028', 'fed32f39-5ff8-4832-b21a-4e54316ba1fe']",19,,,,,,,,,,,,,,,,Barcelona,217,00:19:19.789,Carry,True,2011/2012
,,,,,"[96.6, 51.4]",,,,,,,,,,,,0.34420002,,,,,,,,,,,,,,,fa8bd6be-79c7-4187-9644-8d9e6662c417,2942,,,"[94.6, 35.5]",69322,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,121,Barcelona,217,"['49347d99-7823-4234-b38e-c3a5ebf55d44', '94577d97-197b-416e-aaf8-da4d8230095a', 'd3d7ab6b-beff-4c70-bcdc-ec10d36c263d']",22,,,,,,,,,,,,,,,,Barcelona,217,00:19:22.261,Carry,True,2011/2012
,,,,,"[108.5, 37.2]",,,,,,,,,,,,0.2797,,,,,,,,,,,,,,,8779942d-ddf3-47fc-bd8d-7ba13ef89077,2948,,,"[108.8, 36.3]",69322,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,121,Barcelona,217,"['d2f5fd50-36fd-4743-90e6-9131cde40b60', 'e6cd181e-2bc0-46f0-bd6a-58c295c6ef0e']",24,,,,,,,,,,,,,,,,Barcelona,217,00:19:24.575,Carry,,2011/2012
,,,,,"[44.1, 39.6]",,,,,,,,,,,,1.3741,,,,,,,,,,,,,,,ab3cecf9-0323-432c-8ba2-835b19b5c378,2954,,,"[43.6, 36.9]",69322,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adrián González Morales,6557.0,Right Defensive Midfield,121,Barcelona,217,"['03cda345-5afb-4fb1-afa6-97ed7835aaf6', '6f0ef049-8e98-4bda-b26d-34e6479266e9', 'fd2892d2-13f4-43a3-a85c-992abd178f7e']",28,,,,,,,,,,,,,,,,Racing Santander,1217,00:19:28.394,Carry,True,2011/2012
,,,,,"[41.6, 62.9]",,,,,,,,,,,,0.5838,,,,,,,,,,,,,,,a9921e49-fe05-4b45-8ba9-2b62976bf554,2972,,,"[42.3, 63.2]",69322,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Gullón Ferrera,26787.0,Left Defensive Midfield,123,Racing Santander,1217,"['3234d056-6cf1-4c42-91b0-ff3f1454ead6', '69608e48-804a-445c-b474-1667cbc5d5c4', 'f5f03f91-5601-4873-923d-3e717b009a28']",19,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:19.369,Carry,True,2011/2012
,,,,,"[51.4, 47.1]",,,,,,,,,,,,1.454175,,,,,,,,,,,,,,,3e968b7f-6b3f-4f93-8574-a025d25ef889,2976,,,"[49.7, 51.7]",69322,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrián González Morales,6557.0,Right Defensive Midfield,123,Racing Santander,1217,"['23d50a3e-fd6a-4e7a-a99a-e935be77f30b', '48e6c6f0-f127-49ab-a60b-ff8cd2f8cd0a', 'c0824a73-3c1d-4fe8-830e-4fec045b379d']",20,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:20.614,Carry,True,2011/2012
,,,,,"[91.9, 17.4]",,,,,,,,,,,,3.557857,,,,,,,,,,,,,,,315c8a91-4045-4c73-b814-489ad7362a44,2979,,,"[64.5, 8.2]",69322,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Domingo Cisma González,26238.0,Left Back,123,Racing Santander,1217,"['7af5024a-70fe-450d-a2f9-68a32410278c', '931f29fe-0281-4352-b770-db5c44c1d3ff']",25,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:25.053,Carry,,2011/2012
,,,,,"[119.8, 22.8]",,,,,,,,,,,,2.8385,,,,,,,,,,,,,,,de8573f6-f3d2-48e7-b628-c3bc2c421c52,2982,,,"[97.9, 27.5]",69322,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrián González Morales,6557.0,Right Defensive Midfield,123,Racing Santander,1217,"['3c4ec829-e6e2-4b48-ba43-7994634c92d9', '46d419b1-ef42-4b77-bbbe-2774f19123ce', 'f7caf47c-4e4e-41e0-9b43-9ec412be67e2']",29,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:29.032,Carry,True,2011/2012
,,,,,"[48.4, 76.2]",,,,,,,,,,,,2.04158,,,,,,,,,,,,,,,def2aa98-25dd-4bab-be46-cc2c2b686732,2992,,,"[42.0, 73.7]",69322,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Center Back,125,Barcelona,217,"['632bff71-7ece-4fb1-bd41-73de953a9d53', 'ad0d1a67-547b-4046-b78b-765e43d852a6', 'b8e7b8a1-d11c-4fc6-a4d8-8fb0e449aa7d']",25,,,,,,,,,,,,,,,,Barcelona,217,00:21:25.483,Carry,True,2011/2012
,,,,,"[42.3, 51.2]",,,,,,,,,,,,2.56768,,,,,,,,,,,,,,,90d24a00-0da3-44bb-bc34-e3f1a385314e,2998,,,"[34.3, 53.5]",69322,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Back,125,Barcelona,217,"['c4ca26fe-fcab-432a-90f6-a981a9614b22', 'f15f37a5-dd41-45d3-9620-e7ce4f84ac28']",30,,,,,,,,,,,,,,,,Barcelona,217,00:21:30.711,Carry,,2011/2012
,,,,,"[61.8, 3.3]",,,,,,,,,,,,1.435973,,,,,,,,,,,,,,,d7fefaae-f7fd-42ab-9f47-dcb87baf7099,3001,,,"[54.7, 4.8]",69322,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,125,Barcelona,217,"['3ccc8a67-5957-4cae-95fa-c88bb4d4efbb', '70c9f461-cee6-4e18-b4dd-f06c4e088355']",35,,,,,,,,,,,,,,,,Barcelona,217,00:21:35.753,Carry,,2011/2012
,,,,,"[69.0, 11.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,82513e9e-917f-4779-9d3c-dd198720dee8,3004,,,"[68.4, 11.1]",69322,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,125,Barcelona,217,"['0e848d3d-60ee-4bb4-a7cb-9d3b05b42137', '9a71123d-e92a-4e79-b2db-61f13bead2d9']",38,,,,,,,,,,,,,,,,Barcelona,217,00:21:38.350,Carry,,2011/2012
,,,,,"[74.1, 2.6]",,,,,,,,,,,,0.175,,,,,,,,,,,,,,,ae58ff28-c272-4b5c-aab7-d720701e0ba7,3007,,,"[75.2, 1.7]",69322,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,125,Barcelona,217,"['0f1bd9dc-8736-4532-bb45-48fa2b90d196', 'a34c05ed-2f52-496d-bb13-124e8265cc1f']",39,,,,,,,,,,,,,,,,Barcelona,217,00:21:39.238,Carry,,2011/2012
,,,,,"[68.4, 14.8]",,,,,,,,,,,,1.7101,,,,,,,,,,,,,,,0dda81c4-c2a3-4c2d-ac9d-efca38f0aa1b,3010,,,"[69.6, 10.3]",69322,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,125,Barcelona,217,"['87c3cf43-df79-4ad2-84bc-c63eac6fc27f', 'b95f00cd-8dab-459f-bbf1-6010478fa3fd']",39,,,,,,,,,,,,,,,,Barcelona,217,00:21:39.951,Carry,,2011/2012
,,,,,"[58.2, 27.9]",,,,,,,,,,,,1.230609,,,,,,,,,,,,,,,5b0b14e1-190b-4537-83f6-039734277732,3014,,,"[57.6, 24.5]",69322,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,125,Barcelona,217,"['a4707b1c-799c-4abd-9ca5-8fa278c0699d', 'a4c8ff68-4b35-40d9-9c4f-88b19645a786', 'b045094a-109a-4706-81b4-d346654d1cbc']",42,,,,,,,,,,,,,,,,Barcelona,217,00:21:42.587,Carry,True,2011/2012
,,,,,"[63.3, 47.1]",,,,,,,,,,,,2.48509,,,,,,,,,,,,,,,e4a0ea31-3e60-443b-a870-0b71384d97c6,3017,,,"[57.5, 42.7]",69322,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,125,Barcelona,217,"['0d5cef79-8703-498b-b4e0-3c4086cd9a5b', 'b2ee0cc9-7d93-4dd4-a2f3-4004e48a4fe2']",44,,,,,,,,,,,,,,,,Barcelona,217,00:21:44.709,Carry,,2011/2012
,,,,,"[68.9, 67.9]",,,,,,,,,,,,0.945636,,,,,,,,,,,,,,,0a424a5e-bc72-4fa2-a47b-278281f6fa87,3020,,,"[68.4, 65.3]",69322,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Center Back,125,Barcelona,217,"['52c0b913-e933-4939-9e10-d1ce361aa72e', '5521745d-c2c0-42f1-8c51-e0e07aec2381']",48,,,,,,,,,,,,,,,,Barcelona,217,00:21:48.383,Carry,,2011/2012
,,,,,"[76.1, 75.7]",,,,,,,,,,,,0.772,,,,,,,,,,,,,,,63a84d53-9693-4834-ba93-c8f5922aefa5,3024,,,"[80.4, 78.1]",69322,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Isaac Cuenca López,26776.0,Right Wing Back,125,Barcelona,217,"['1b58ff64-e33f-4dd1-bb03-733a1421b17d', '247a731a-1afb-4ec4-924c-c1257a2bbfba', 'd62402a2-6323-4656-8cd6-b652204b36fa']",50,,,,,,,,,,,,,,,,Barcelona,217,00:21:50.411,Carry,True,2011/2012
,,,,,"[60.1, 74.4]",,,,,,,,,,,,1.222655,,,,,,,,,,,,,,,2ddb411a-eaa5-4a0e-8920-a5d8905db270,3028,,,"[64.4, 75.4]",69322,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Center Back,125,Barcelona,217,"['4fba16ce-eab9-4afd-80bf-2c0591dbef63', '51c9e50a-4f53-4b5b-bab9-fed67e2b35c9', 'b6b51eb7-be73-4c1d-8df2-d7dbf2d046a7']",51,,,,,,,,,,,,,,,,Barcelona,217,00:21:51.967,Carry,True,2011/2012
,,,,,"[52.1, 62.0]",,,,,,,,,,,,0.9145,,,,,,,,,,,,,,,2bc19876-5fc9-4e43-859c-fa22258c38d4,3031,,,"[53.3, 62.3]",69322,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,125,Barcelona,217,"['07f58e99-6a48-4b46-8efd-efad9775ab93', '7278c7b1-7d49-4b07-81ba-f3f0ca814bf2']",54,,,,,,,,,,,,,,,,Barcelona,217,00:21:54.334,Carry,,2011/2012
,,,,,"[57.6, 50.9]",,,,,,,,,,,,5.352383,,,,,,,,,,,,,,,1ab1609b-12ea-4287-b4d7-6812094a1768,3034,,,"[40.8, 49.4]",69322,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Back,125,Barcelona,217,"['13e0dc8f-063c-4546-81ed-79e6ab90d3c4', '3dda4e5c-799c-4365-ae60-dd478b3253d1']",56,,,,,,,,,,,,,,,,Barcelona,217,00:21:56.883,Carry,,2011/2012
,,,,,"[65.9, 64.5]",,,,,,,,,,,,4.534685,,,,,,,,,,,,,,,fe72fd8f-c00d-4f96-a389-ca6f978be9da,3037,,,"[57.9, 62.8]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,125,Barcelona,217,"['8fa4bf55-52ba-4204-9240-e9a2ca0d334d', 'ba40bdb4-dc49-4001-90c4-b6753f8884cd', 'f452b605-9bbd-401b-8f07-b52bca38dd85']",3,,,,,,,,,,,,,,,,Barcelona,217,00:22:03.316,Carry,True,2011/2012
,,,,,"[70.3, 61.4]",,,,,,,,,,,,1.439,,,,,,,,,,,,,,,d27f0836-adff-4c32-ab92-7fd0fac23d1a,3041,,,"[78.0, 56.2]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Isaac Cuenca López,26776.0,Right Wing Back,125,Barcelona,217,"['acc0be8b-45f7-40c3-9807-812193553922', 'b2939ed6-0521-4a02-bd2d-63718bf352c9', 'fa30fdd4-3630-4249-a421-fba70ab7bf2b']",8,,,,,,,,,,,,,,,,Barcelona,217,00:22:08.940,Carry,True,2011/2012
,,,,,"[64.4, 73.7]",,,,,,,,,,,,1.5974,,,,,,,,,,,,,,,ed4e8ca5-dbb6-4eb6-998c-3f56e31bb074,3046,,,"[71.8, 73.1]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Center Back,125,Barcelona,217,"['839df248-8070-4065-bca1-aa537701c1f6', 'a493f0c1-5858-4c5a-a5ca-ba18a34f251a', 'f0d7e57f-fdbb-4dcd-b667-b90f3158add1']",11,,,,,,,,,,,,,,,,Barcelona,217,00:22:11.400,Carry,True,2011/2012
,,,,,"[56.1, 58.0]",,,,,,,,,,,,1.897493,,,,,,,,,,,,,,,b04f08a8-b0e6-484b-9dbd-6e75e561908b,3049,,,"[53.9, 62.2]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Back,125,Barcelona,217,"['14e1b336-0876-45fb-9d1f-e7654e956146', '6459ea4e-f062-4f22-ad2d-9798eb62dcb4']",14,,,,,,,,,,,,,,,,Barcelona,217,00:22:14.416,Carry,,2011/2012
,,,,,"[85.1, 30.6]",,,,,,,,,,,,2.0481,,,,,,,,,,,,,,,0ec69174-c0a8-4bbb-af5c-c43f3a94b41c,3052,,,"[76.9, 38.3]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,125,Barcelona,217,"['c7592e35-21e3-44b6-8502-1b0e55228bee', 'da17ab22-005f-49d8-95be-cf637d384778']",17,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.395,Carry,,2011/2012
,,,,,"[93.4, 21.5]",,,,,,,,,,,,1.058023,,,,,,,,,,,,,,,9bac6c44-83f2-4ba0-b5f7-fe691c5fdc3b,3055,,,"[93.4, 22.2]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,125,Barcelona,217,"['303b17c4-c1e4-48b6-b59b-f12628b3949a', '3c01a5ab-bf44-40f7-a4c6-748093a54f88']",20,,,,,,,,,,,,,,,,Barcelona,217,00:22:20.284,Carry,,2011/2012
,,,,,"[99.1, 4.6]",,,,,,,,,,,,6.724936,,,,,,,,,,,,,,,1592383d-df3d-4159-82c1-293e26f95ca6,3059,,,"[104.4, 13.9]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,125,Barcelona,217,"['275d9f0d-e0fd-4daf-a1c2-0456849c25fb', '93819944-9ade-47d4-a484-cc56c3d6001a', 'c951447f-77ba-49e7-852e-5a835da0f9e2']",22,,,,,,,,,,,,,,,,Barcelona,217,00:22:22.567,Carry,True,2011/2012
,,,,,"[91.1, 4.9]",,,,,,,,,,,,2.077162,,,,,,,,,,,,,,,e648396b-e9ee-4e9c-b5ed-413fde51aa4e,3062,,,"[90.8, 4.9]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,125,Barcelona,217,"['2f92e7bd-f216-4971-951b-0fd61215ed0d', 'c89310c3-0cae-4363-9f53-c4b231c9eb76']",30,,,,,,,,,,,,,,,,Barcelona,217,00:22:30.232,Carry,,2011/2012
,,,,,"[85.8, 19.6]",,,,,,,,,,,,2.887068,,,,,,,,,,,,,,,e4b3fa59-a558-4975-b7af-e2dac52acbe0,3065,,,"[82.0, 15.7]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,125,Barcelona,217,"['06a552b0-5dc8-4519-ba56-291168fae992', '0c01a62a-46cb-4ab0-bc9d-edb22a4b992e']",33,,,,,,,,,,,,,,,,Barcelona,217,00:22:33.439,Carry,,2011/2012
,,,,,"[93.0, 31.0]",,,,,,,,,,,,1.2785,,,,,,,,,,,,,,,5d1c809b-f8a4-47c4-b3e5-39649c15c4ad,3071,,,"[89.9, 35.0]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,125,Barcelona,217,"['1af7fa4b-c6b1-4906-8536-a90e135dbd5b', '3832e17e-e12b-4340-8c8c-a41d5332d8e2', 'ff2c1fa4-4580-4bfb-a9ce-9049e069b453']",37,,,,,,,,,,,,,,,,Barcelona,217,00:22:37.695,Carry,True,2011/2012
,,,,,"[96.8, 40.1]",,,,,,,,,,,,0.1172,,,,,,,,,,,,,,,757046cb-2c49-4282-a40c-693609ef52a7,3074,,,"[96.8, 40.1]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,125,Barcelona,217,"['890564f5-f919-41ac-a623-d11031e82a0d', 'e8a360a6-6c5a-4fd6-bd55-367799fcf002']",39,,,,,,,,,,,,,,,,Barcelona,217,00:22:39.545,Carry,,2011/2012
,,,,,"[101.2, 44.1]",,,,,,,,,,,,0.251963,,,,,,,,,,,,,,,ec0687ee-1446-46d9-b9c4-03549d37456c,3078,,,"[101.0, 45.3]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,125,Barcelona,217,"['20086bdd-6867-480e-ad4a-e8d17a54e4dc', 'ceefb18b-1b39-4d7d-b553-2dca62476b02']",40,,,,,,,,,,,,,,,,Barcelona,217,00:22:40.766,Carry,,2011/2012
,,,,,"[104.1, 53.3]",,,,,,,,,,,,2.329805,,,,,,,,,,,,,,,df2f16a1-4a5e-4630-9c2f-ecbe9f4ea446,3083,,,"[101.0, 56.3]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Isaac Cuenca López,26776.0,Right Wing Back,125,Barcelona,217,"['498ba3de-3d27-4c49-8c17-7a1fb2e83cbe', 'cb7e3200-066a-43ac-b6fa-758bd8cde35f']",44,,,,,,,,,,,,,,,,Barcelona,217,00:22:44.078,Carry,,2011/2012
,,,,,"[97.6, 63.8]",,,,,,,,,,,,0.445424,,,,,,,,,,,,,,,35ec1576-df06-45ae-9d1f-f5c7baf80e85,3089,,,"[97.8, 65.1]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Isaac Cuenca López,26776.0,Right Wing Back,125,Barcelona,217,"['7f008bc2-63ce-49c6-883d-e6095b18b232', 'ec73cd5f-7614-41ec-83c2-bedb882abaf5']",51,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.655,Carry,,2011/2012
,,,,,"[98.2, 68.9]",,,,,,,,,,,,1.438,,,,,,,,,,,,,,,1f42b34c-e470-461f-b823-facf8b5a4d0a,3092,,,"[96.6, 71.2]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Center Back,125,Barcelona,217,"['7d3c4a8c-e01f-4086-b667-ebbac6c883ac', 'e25cc3d8-6b54-40eb-8678-b6488658ec94']",53,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.012,Carry,,2011/2012
,,,,,"[89.4, 57.1]",,,,,,,,,,,,3.121988,,,,,,,,,,,,,,,46e45272-574c-4952-b8f2-2254929148a7,3095,,,"[86.3, 64.0]",69322,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,125,Barcelona,217,"['759a06a1-5f7e-4d40-aee8-ce8d89e92b3f', 'd5cbd2b8-012e-479a-9dba-3a780ba1fbcc']",56,,,,,,,,,,,,,,,,Barcelona,217,00:22:56.244,Carry,,2011/2012
,,,,,"[90.5, 44.1]",,,,,,,,,,,,3.225642,,,,,,,,,,,,,,,7bda0c3a-0350-42c1-ad2d-6cca492b8440,3098,,,"[79.5, 42.6]",69322,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,125,Barcelona,217,"['54eb84a4-25df-4e69-a5bf-4ad6df28e0ce', '843077ae-1ae6-4656-95f0-e09c971ccf8b']",0,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.464,Carry,,2011/2012
,,,,,"[92.8, 32.9]",,,,,,,,,,,,1.543393,,,,,,,,,,,,,,,225862ad-c17f-46b0-847d-fe048269966b,3101,,,"[93.6, 34.2]",69322,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,125,Barcelona,217,"['2abf8ffd-896e-4693-835c-86afba8d55ec', 'a3e0f5e0-d76f-4d2b-b5fa-8291f551e16d', 'a5b73d49-6ba3-4622-ad29-b9eb4fd68645']",4,,,,,,,,,,,,,,,,Barcelona,217,00:23:04.226,Carry,True,2011/2012
,,,,,"[92.6, 34.8]",,,,,,,,,,,,0.614607,,,,,,,,,,,,,,,3b3a8eb1-e5fb-4237-ad40-bad4c62b897e,3105,,,"[92.8, 32.9]",69322,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,125,Barcelona,217,"['0a3cd56a-9098-4669-8877-354c28d13870', '2abf8ffd-896e-4693-835c-86afba8d55ec', '702e9a46-4dda-47ce-90fa-ac1d15bb2e26', '99975df5-198e-4854-8170-a2b6dc6665cf', 'a3e0f5e0-d76f-4d2b-b5fa-8291f551e16d']",5,,,,,,,,,,,,,,,,Barcelona,217,00:23:05.770,Carry,True,2011/2012
,,,,,"[104.6, 30.6]",,,,,,,,,,,,1.6887,,,,,,,,,,,,,,,f77211fa-f9a7-40a6-baa4-39ee7760b315,3108,,,"[92.6, 34.8]",69322,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,125,Barcelona,217,"['094a7c0b-3a35-4f7c-b6bd-896273282c10', '702e9a46-4dda-47ce-90fa-ac1d15bb2e26', '99975df5-198e-4854-8170-a2b6dc6665cf']",6,,,,,,,,,,,,,,,,Barcelona,217,00:23:06.384,Carry,True,2011/2012
,,,,,"[13.9, 48.5]",,,,,,,,,,,,0.735009,,,,,,,,,,,,,,,a754d79c-bffd-4f60-9f85-c849bc98997c,3112,,,"[13.3, 51.0]",69322,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,126,Racing Santander,1217,"['438c00bc-33ce-4b82-9670-e78da09c3998', '51d487ac-40f8-44fe-95a4-287d22c2badb']",9,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:09.937,Carry,,2011/2012
,,,,,"[37.9, 35.0]",,,,,,,,,,,,1.767211,,,,,,,,,,,,,,,2f8901a7-481a-4c4e-b26e-4712e31a87ea,3115,,,"[33.7, 39.5]",69322,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Center Attacking Midfield,126,Racing Santander,1217,"['2d7c9714-0ceb-484e-aedf-65bef10ae0a3', '43977b2d-921c-4116-b55c-e60e3ef3817a', 'ffc98f65-b96f-4878-8d34-e06a5e4c97bc']",12,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:12.233,Carry,True,2011/2012
,,,,,"[45.2, 12.8]",,,,,,,,,,,,0.0331,,,,,,,,,,,,,,,f5c5fc81-f423-4346-a98a-2bf8f1a0b58c,3120,,,"[44.4, 15.3]",69322,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Manuel Munitis Álvarez,19577.0,Left Wing,126,Racing Santander,1217,"['2a5b58e6-df07-4d6c-877f-ae5ff143aa27', '7d041c65-c720-4a0b-a765-d91f48010948', '9155b071-ba95-451a-a847-04ae7f86eeb5']",15,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:15.723,Carry,True,2011/2012
,,,,,"[64.8, 28.1]",,,,,,,,,,,,0.992112,,,,,,,,,,,,,,,8a7f03f0-0656-4232-bb56-c907198c0792,3123,,,"[57.6, 28.3]",69322,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián González Morales,6557.0,Right Defensive Midfield,126,Racing Santander,1217,"['0d6d0397-9513-4c09-a747-1b3d1dbf0b61', '1f89ddee-b89f-4cc2-8c71-b5182e16f232']",17,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:17.202,Carry,,2011/2012
,,,,,"[118.8, 76.2]",,,,,,,,,,,,1.7887,,,,,,,,,,,,,,,fc192a89-00f8-416d-b682-aff244ecd87e,3130,,,"[110.4, 73.5]",69322,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papa Kouly Diop,6867.0,Center Attacking Midfield,127,Racing Santander,1217,"['636a2808-0740-4ced-9b27-722141bd5bc0', '6cf409b5-efd5-4487-a465-0ed0dce9afc9', '7201dcec-f33d-459b-bb1d-6148906860f3']",50,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:50.274,Carry,True,2011/2012
