ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[100.3, 44.7]",,,,,,,,,,,,,5.30744,,,,,,,,,,,,,,aac26240-34b1-4cd3-bf49-ead30ca50fb8,3477,,"[73.9, 31.4]",9650,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,150,Barcelona,217,"['23fb87b9-3853-42c2-9703-fba859bbcb41', 'b18679f4-d646-474e-8519-949a3b19c1aa', 'e2f1bfb9-c047-4210-8716-f4d40ca15708']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:49.475,Carry,True,2017/2018
,,,,"[31.5, 37.0]",,,,,,,,,,,,,3.712704,,,,,,,,,,,,,,b9b49f93-92e7-4ec3-a799-1227aabc8a93,3481,,"[19.8, 35.4]",9650,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Baysse,4443.0,Left Center Back,151,Málaga,223,"['36689834-8748-4b68-88c0-ea34d53087c8', '77b31b87-d4f2-4de6-b880-71355f25b724', '822571f0-b7eb-42d2-aa2f-e2ae080a06da']",54,,,,,,,,,,,,,,,,,,Málaga,223,00:34:54.782,Carry,True,2017/2018
,,,,"[31.9, 60.6]",,,,,,,,,,,,,3.203982,,,,,,,,,,,,,,cdb316cf-85fb-42f2-b941-c2b0a913c611,3485,,"[28.9, 57.5]",9650,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Gontán Gallardo,6742.0,Right Midfield,151,Málaga,223,"['031ba5e8-1a0a-4ac2-a487-50f63c224b7b', '83bf575c-dde9-4ddb-abc3-207d1a2a5465']",59,,,,,,,,,,,,,,,,,,Málaga,223,00:34:59.164,Carry,,2017/2018
,,,,"[31.1, 68.8]",,,,,,,,,,,,,1.711052,,,,,,,,,,,,,,3635518e-5304-4bf2-bfe0-16e3e2719166,3488,,"[31.9, 71.6]",9650,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,151,Málaga,223,"['73a700b6-1660-4a04-aaf4-56856c95c9c5', '7d5a091b-68ff-4a29-8e38-b71dca55a99c']",3,,,,,,,,,,,,,,,,,,Málaga,223,00:35:03.620,Carry,,2017/2018
,,,,"[53.4, 60.4]",,,,,,,,,,,,,0.768775,,,,,,,,,,,,,,4eb409a6-1758-49c7-89cb-6f0294486469,3492,,"[53.8, 61.9]",9650,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Pablo Añor Acosta,6563.0,Left Center Forward,151,Málaga,223,"['0f93265c-ed8a-4e4e-be8f-98b364478169', '162fed37-5ad5-45a5-8f06-2e8b36ac0ad1', '31d28a70-6e6c-418a-aabb-a38c14f39630']",6,,,,,,,,,,,,,,,,,,Málaga,223,00:35:06.943,Carry,True,2017/2018
,,,,"[71.3, 21.9]",,,,,,,,,,,,,0.29131,,,,,,,,,,,,,,8230c16c-088e-40b4-b95c-2c25e91772f8,3498,,"[70.6, 22.3]",9650,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,151,Málaga,223,"['272889ea-34a3-4737-b17b-c55aa1f011cc', 'b12c13a8-f697-48ea-b076-2cff84b21bc9', 'd7bee67d-0891-4949-a866-05daac3e3553']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:08.224,Carry,True,2017/2018
,,,,"[45.6, 46.1]",,,,,,,,,,,,,1.715855,,,,,,,,,,,,,,2815ac5e-3e98-489d-9fb6-fca3eed570ed,3501,,"[48.8, 58.2]",9650,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Pablo Añor Acosta,6563.0,Left Center Forward,151,Málaga,223,"['4c5ac35b-37b5-44a3-add8-8532dcc8ff54', 'a6ec656d-abd2-410f-b955-d9dbf5d12d67', 'eaebda19-092b-4631-a454-4cd7f5f84407']",8,,,,,,,,,,,,,,,,,,Málaga,223,00:35:08.516,Carry,True,2017/2018
,,,,"[51.2, 27.0]",,,,,,,,,,,,,3.017361,,,,,,,,,,,,,,873d828a-5b5f-41bd-acaa-78e260b550f1,3505,,"[45.6, 46.1]",9650,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Pablo Añor Acosta,6563.0,Left Center Forward,151,Málaga,223,"['37971947-918c-4296-88bc-93e31be677d8', 'a6ec656d-abd2-410f-b955-d9dbf5d12d67', 'eaebda19-092b-4631-a454-4cd7f5f84407', 'eda1f140-d49e-449b-a063-9d25e80d1e36']",10,,,,,,,,,,,,,,,,,,Málaga,223,00:35:10.232,Carry,True,2017/2018
,,,,"[79.6, 3.6]",,,,,,,,,,,,,2.89559,,,,,,,,,,,,,,3a9ca870-d1c9-4ab2-b22f-4aa8fa614f12,3508,,"[67.5, 4.2]",9650,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Carlos Pérez López,6559.0,Left Back,151,Málaga,223,"['54c711d6-b061-4c93-9694-b8695a542bb7', 'e016d24e-5293-471f-b16d-92b85838312d']",14,,,,,,,,,,,,,,,,,,Málaga,223,00:35:14.624,Carry,,2017/2018
,,,,"[73.9, 7.3]",,,,,,,,,,,,,1.92166,,,,,,,,,,,,,,96b30d6b-2853-4609-b0d8-8038da5143c0,3511,,"[68.8, 7.5]",9650,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,151,Málaga,223,"['5625e181-5c05-453c-bd38-a34989a183eb', 'eed03b64-e1ba-4af5-84f3-425e2d61ee8b']",18,,,,,,,,,,,,,,,,,,Málaga,223,00:35:18.605,Carry,,2017/2018
,,,,"[84.6, 7.9]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,b59dc532-3833-4039-8f75-bc994fac2c63,3514,,"[82.4, 8.6]",9650,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Pablo Añor Acosta,6563.0,Left Center Forward,151,Málaga,223,"['3f9be595-d2bc-4d80-8bf1-8d3cecb927a4', '4955c77b-9231-47fb-874e-e4371a880d6f']",21,,,,,,,,,,,,,,,,,,Málaga,223,00:35:21.121,Carry,,2017/2018
,,,,"[84.6, 3.6]",,,,,,,,,,,,,0.730626,,,,,,,,,,,,,,fd00bae0-c236-45ef-9bb8-a6b75a20b92a,3517,,"[80.9, 3.0]",9650,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,151,Málaga,223,"['a2ed7ccc-1a4b-4f01-ab49-e6cc84b5e4dc', 'd17bf6a1-8e3e-41c9-adda-be2a936e8879']",22,,,,,,,,,,,,,,,,,,Málaga,223,00:35:22.027,Carry,,2017/2018
,,,,"[94.3, 18.5]",,,,,,,,,,,,,2.817391,,,,,,,,,,,,,,9036633c-4b8b-4cce-98d2-5b1c63d3040c,3520,,"[84.6, 7.9]",9650,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Pablo Añor Acosta,6563.0,Left Center Forward,151,Málaga,223,"['1139c140-e062-4e50-9ac6-04d28222e358', '684e13ce-9d2c-41dd-b683-8d586254b0c2', 'd969b54e-28b1-4c04-9ee4-36c2b76d6ef5']",23,,,,,,,,,,,,,,,,,,Málaga,223,00:35:23.377,Carry,True,2017/2018
,,,,"[100.8, 8.8]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,f195a936-7cea-4aa5-aec5-343ed92327bf,3525,,"[100.6, 8.8]",9650,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,151,Málaga,223,"['5b5a7b27-ad54-4bfc-8f6c-04f6e48b1190', 'a589cf4b-5208-40a1-a168-7833821ded99']",26,,,,,,,,,,,,,,,,,,Málaga,223,00:35:26.933,Carry,,2017/2018
,,,,"[93.9, 4.5]",,,,,,,,,,,,,1.213499,,,,,,,,,,,,,,a133767d-1f1b-48ed-b332-18401b1dddbe,3528,,"[91.5, 5.3]",9650,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Carlos Pérez López,6559.0,Left Back,151,Málaga,223,"['2080be88-3f06-4c13-bc88-3d354a1d4f12', '8f3ac390-0fb6-4bab-a490-a22ef67a9579']",28,,,,,,,,,,,,,,,,,,Málaga,223,00:35:28.211,Carry,,2017/2018
,,,,"[104.9, 44.8]",,,,,,,,,,,,,0.759846,,,,,,,,,,,,,,6ec87015-2631-47c5-af94-80908f38529d,3532,,"[104.3, 43.2]",9650,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Gontán Gallardo,6742.0,Right Midfield,151,Málaga,223,"['368996b5-e562-4d52-a5bb-aec608a91f79', '7609f554-26e0-41e3-b68d-97d4a95d6406', 'c2b2a368-05c6-4998-b869-07e70804a32f']",31,,,,,,,,,,,,,,,,,,Málaga,223,00:35:31.214,Carry,True,2017/2018
,,,,"[50.5, 21.0]",,,,,,,,,,,,,0.297153,,,,,,,,,,,,,,117a4d65-77c3-4178-914d-07e5910f7cbf,3544,,"[51.1, 21.3]",9650,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,155,Barcelona,217,"['0854edda-6fb3-42c3-b882-f265765dc2c6', '0e8d53fa-4695-4947-bbb8-e2fba4e1f498']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:10.679,Carry,,2017/2018
,,,,"[66.7, 8.9]",,,,,,,,,,,,,1.289432,,,,,,,,,,,,,,ede114a2-368c-4532-94dd-ec478b1143f4,3547,,"[65.6, 8.9]",9650,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Back,156,Barcelona,217,"['47157992-4760-45b6-8830-1aa45b11d075', 'b3815f61-642c-4444-8135-6aaa6c7b6a42']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:12.249,Carry,,2017/2018
,,,,"[55.5, 18.2]",,,,,,,,,,,,,1.611554,,,,,,,,,,,,,,abcfb0eb-8f79-46be-b505-4982d3ee84b1,3550,,"[55.5, 17.4]",9650,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,157,Barcelona,217,"['57485934-d672-4a3a-afe7-0bcd78581a0e', 'c3495ec4-8bb6-4374-81be-e3b075830cb3']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:14.780,Carry,,2017/2018
,,,,"[56.1, 71.5]",,,,,,,,,,,,,3.409132,,,,,,,,,,,,,,82662e1a-5ab7-4136-a522-bd50449e703d,3553,,"[49.8, 67.8]",9650,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,158,Barcelona,217,"['45182907-ec1d-4c1d-b9d6-0e2beecff4e0', 'a7c5e413-32de-4852-81f2-2d00614a7f74']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:18.807,Carry,,2017/2018
,,,,"[73.2, 77.1]",,,,,,,,,,,,,1.703166,,,,,,,,,,,,,,bd880b43-6681-4cea-968c-1c766929b8cb,3558,,"[70.2, 76.3]",9650,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,160,Barcelona,217,"['df8acc80-1b5f-4678-a343-8977fb9bf330', 'ef4e3270-e014-4688-a173-e22407560bfe']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.011,Carry,,2017/2018
,,,,"[86.7, 76.9]",,,,,,,,,,,,,0.144365,,,,,,,,,,,,,,9f9b3522-b994-4686-a66d-6eb65396affe,3562,,"[81.2, 76.9]",9650,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,161,Barcelona,217,"['737289fd-5327-4b3d-b76f-832738f05d99', 'c1425b7d-3957-4256-aa41-38546101f940']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:28.486,Carry,,2017/2018
,,,,"[82.3, 53.5]",,,,,,,,,,,,,1.377943,,,,,,,,,,,,,,2e7b19e8-a886-4a00-b0f4-e12ee1c5e70b,3573,,"[88.2, 57.9]",9650,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,162,Barcelona,217,"['5637042f-be00-4558-8338-d0c3164a1012', 'b2fb7086-1551-4db2-bee9-c4bc4025775d']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:27.725,Carry,,2017/2018
,,,,"[75.4, 23.2]",,,,,,,,,,,,,1.065226,,,,,,,,,,,,,,a6f36e9e-0fa0-4901-b61f-68ba4388315e,3576,,"[70.6, 25.2]",9650,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,162,Barcelona,217,"['77215e6a-0a49-41a6-8a57-ae807a190256', 'fef78ff2-b63a-44a1-933c-7c7032f11ced']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:30.578,Carry,,2017/2018
,,,,"[88.0, 8.9]",,,,,,,,,,,,,1.645867,,,,,,,,,,,,,,43515cbe-cf52-4123-b362-bd9923d496bb,3579,,"[86.0, 8.5]",9650,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,162,Barcelona,217,"['19225a6c-3b05-430e-b1ac-be99459a1452', '67876249-8e5a-472a-b45e-e4c04a56ac7f']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:34.001,Carry,,2017/2018
,,,,"[79.1, 11.7]",,,,,,,,,,,,,0.38996,,,,,,,,,,,,,,48253da3-b9da-48c5-8400-b4181be28211,3582,,"[78.4, 11.1]",9650,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,162,Barcelona,217,"['d76152ac-335e-4c6c-b259-0b4640e09161', 'd9378678-a661-4c4e-8060-bc60704f472a']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.832,Carry,,2017/2018
,,,,"[15.5, 55.6]",,,,,,,,,,,,,1.44201,,,,,,,,,,,,,,e8457554-e9a2-4119-a63a-afdaf1eefef6,3587,,"[21.5, 62.5]",9650,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,163,Málaga,223,"['284e1440-d6d5-411a-be51-f140b36cc07d', 'c88eecee-4bc4-4cc1-9074-20268abfab6d', 'fa2722ae-256b-4405-93bd-bb9bce8883af']",40,,,,,,,,,,,,,,,,,,Málaga,223,00:37:40.158,Carry,True,2017/2018
,,,,"[5.5, 46.3]",,,,,,,,,,,,,0.239999,,,,,,,,,,,,,,692cff84-73de-49b8-a67b-7fd0018cffd4,3591,,"[6.4, 47.1]",9650,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Tomás Prieto Albert,6848.0,Goalkeeper,163,Málaga,223,"['98aca715-3f54-44cc-9c3b-6e7f9656b64d', 'fbb2a90f-756c-46b5-b6b2-fef16de679fe']",42,,,,,,,,,,,,,,,,,,Málaga,223,00:37:42.710,Carry,,2017/2018
,,,,"[53.3, 45.1]",,,,,,,,,,,,,3.025611,,,,,,,,,,,,,,4d6de685-2a33-49ae-abe2-9341d6b16e4c,3597,,"[47.7, 44.4]",9650,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,164,Barcelona,217,"['9f21a2b3-71ec-43d5-9b7c-ffb5c0c19bfb', 'b78dbde7-cd56-40da-942e-b481678cbd61']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:49.525,Carry,,2017/2018
,,,,"[62.6, 52.0]",,,,,,,,,,,,,1.435204,,,,,,,,,,,,,,b9696091-01e7-4459-8534-015c7dbc7dbc,3600,,"[64.1, 45.3]",9650,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,164,Barcelona,217,"['8b76ba6e-c9f1-4783-a984-e3e5305d8df0', 'c5d1bc98-b17f-47d8-8c0d-37421dce6322']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:53.631,Carry,,2017/2018
,,,,"[83.0, 73.5]",,,,,,,,,,,,,2.359031,,,,,,,,,,,,,,80db1105-9960-450b-8de0-5b75f9123e2c,3603,,"[73.4, 75.9]",9650,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,164,Barcelona,217,"['02e5d0a2-a54f-4d31-bf42-95ed8e63dbf1', '5b69bd83-ace1-476c-ac3a-a58b1b75e650']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:57.043,Carry,,2017/2018
,,,,"[88.0, 67.8]",,,,,,,,,,,,,2.006365,,,,,,,,,,,,,,d2a0be1a-791b-46a0-baf7-9638ee303f8b,3606,,"[87.5, 67.2]",9650,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Midfield,164,Barcelona,217,"['f307d33b-dd55-4f9b-bd18-917355f45f97', 'f899fa21-5826-4c3c-8d0c-3c6ab82ad501']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.179,Carry,,2017/2018
,,,,"[105.1, 57.2]",,,,,,,,,,,,,0.730868,,,,,,,,,,,,,,743c2b0f-db5b-4a81-8609-dfe02c907552,3611,,"[99.7, 60.9]",9650,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Midfield,164,Barcelona,217,"['39a37666-690b-4cc4-afb8-d8fb970be2ef', 'dfd79bb3-d8ea-4916-801d-37a02eed1157', 'edbe9b89-ca80-4e38-a0f4-ed4bcea74e0d']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:04.597,Carry,True,2017/2018
,,,,"[106.4, 46.6]",,,,,,,,,,,,,1.823028,,,,,,,,,,,,,,a142e94d-fe0c-42d2-82a2-9e2e354661db,3615,,"[105.1, 57.2]",9650,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Midfield,164,Barcelona,217,"['437f76b1-607f-4237-aa17-a9cdd920a2eb', 'eae95ee4-b3d3-4245-94c5-fddd552ae784', 'edbe9b89-ca80-4e38-a0f4-ed4bcea74e0d']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:05.328,Carry,True,2017/2018
,,,,"[39.7, 34.4]",,,,,,,,,,,,,0.816236,,,,,,,,,,,,,,d9068b72-462e-47b0-9756-06d15172a7dc,3624,,"[38.4, 34.1]",9650,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adrián González Morales,6557.0,Left Defensive Midfield,165,Málaga,223,"['0433ce1c-fcdd-4fb2-a71b-6d5c65350861', 'b0d89fe3-ad78-46ce-a2ac-337c1b9e7cd3']",41,,,,,,,,,,,,,,,,,,Málaga,223,00:38:41.275,Carry,,2017/2018
,,,,"[44.1, 43.2]",,,,,,,,,,,,,0.809239,,,,,,,,,,,,,,3fd138b4-279d-449b-bbfb-7d348f55760b,3627,,"[42.8, 41.5]",9650,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emanuel Cecchini,6575.0,Right Defensive Midfield,165,Málaga,223,"['10b9fa76-ab4e-4ea3-b23b-dbda29995d20', 'a952c5bd-4108-4214-85fb-87afd29059dc']",42,,,,,,,,,,,,,,,,,,Málaga,223,00:38:42.657,Carry,,2017/2018
,,,,"[52.7, 69.7]",,,,,,,,,,,,,1.32846,,,,,,,,,,,,,,5e8ea5ed-8195-4205-9153-68ac4065779b,3630,,"[43.4, 66.2]",9650,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto José Rosales Altuve,6569.0,Right Back,165,Málaga,223,"['5ad39e41-f8de-47aa-8080-735b12961bc3', '892e5fd8-b223-49aa-af47-168705a50271']",44,,,,,,,,,,,,,,,,,,Málaga,223,00:38:44.606,Carry,,2017/2018
,,,,"[54.8, 25.8]",,,,,,,,,,,,,0.576372,,,,,,,,,,,,,,9cd1a6ac-2bc7-4e8e-974a-ec876de62d36,3635,,"[58.3, 25.2]",9650,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,166,Barcelona,217,"['16ea82fa-2e1f-4584-a5d1-8ba548d95101', '7908a8f4-7661-4c8f-a506-ea4a3ed40b4e']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:47.990,Carry,,2017/2018
,,,,"[63.5, 50.1]",,,,,,,,,,,,,3.501917,,,,,,,,,,,,,,9a07e231-2555-4ee9-9996-e2dfd4a15e24,3638,,"[52.0, 39.2]",9650,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,166,Barcelona,217,"['0b11e245-6e7d-43a5-88db-550279579b5f', '9c3e1005-b0a1-41ed-9d25-28f98b86bfd2']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:49.458,Carry,,2017/2018
,,,,"[64.6, 71.3]",,,,,,,,,,,,,2.856744,,,,,,,,,,,,,,8a6654f3-aec2-4bb8-9213-2153150d0635,3641,,"[65.2, 70.9]",9650,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,166,Barcelona,217,"['2278fed8-1abc-4f04-a1cc-1a316a6d184a', 'ae56d71a-9162-4f51-a36c-5b1750702720']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:54.631,Carry,,2017/2018
,,,,"[41.4, 49.4]",,,,,,,,,,,,,2.990886,,,,,,,,,,,,,,d077b191-4079-40d4-be23-d546214c4edf,3644,,"[39.0, 51.4]",9650,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,166,Barcelona,217,"['2c108b92-2630-4928-84fa-763bf513cf84', 'b478235c-38a8-425e-a129-868cb2b00134']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:59.560,Carry,,2017/2018
,,,,"[51.8, 38.8]",,,,,,,,,,,,,3.824949,,,,,,,,,,,,,,709a41ec-de8f-42b6-a223-170369526941,3647,,"[54.8, 41.0]",9650,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,166,Barcelona,217,"['18cf6381-f2a4-4ac1-b6a2-362fd28e1bd1', '677ee8e0-0862-4d1c-bf63-8faa73548f11']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:03.690,Carry,,2017/2018
,,,,"[60.7, 60.7]",,,,,,,,,,,,,1.2,,,,,,,,,,,,,,e116cbaa-0026-4fae-b800-3fc677af8ac5,3650,,"[56.8, 54.4]",9650,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,166,Barcelona,217,"['092c09cf-a15a-40e1-8c46-53baee038ff1', '11280a0e-9748-401a-b6f4-6362fd3d141b']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:08.715,Carry,,2017/2018
,,,,"[68.9, 62.0]",,,,,,,,,,,,,0.917463,,,,,,,,,,,,,,591afbf0-0b1b-444c-959b-d5e52de6db79,3653,,"[68.2, 60.7]",9650,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Midfield,166,Barcelona,217,"['047022f4-15b3-49b2-8c7a-b8f748b706a2', '5d1ff0a7-03d0-4a5d-9ffc-3a233e365703']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:10.743,Carry,,2017/2018
,,,,"[71.7, 70.4]",,,,,,,,,,,,,0.33817402,,,,,,,,,,,,,,c45d2fbe-ffce-4b0f-9b6f-ea17a57cb26d,3656,,"[69.1, 67.6]",9650,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,166,Barcelona,217,"['0c9d03f9-29fd-4b19-bcce-c797a6b3d7c3', 'b7fa8eb9-1036-4c21-b633-68d8484494ec']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:12.961,Carry,,2017/2018
,,,,"[109.6, 62.6]",,,,,,,,,,,,,3.473679,,,,,,,,,,,,,,6efd566d-f28a-4a7c-b427-7fc6ce2f7096,3659,,"[84.7, 76.9]",9650,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,166,Barcelona,217,"['10299658-0a04-4403-a2b9-0cf0db022f35', '9a29608a-8a96-4834-b547-5a9b79c2d224']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:14.378,Carry,,2017/2018
,,,,"[97.5, 62.0]",,,,,,,,,,,,,1.467795,,,,,,,,,,,,,,89982407-5d68-4805-9f27-160f0b7a9503,3663,,"[105.7, 60.7]",9650,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,166,Barcelona,217,"['2925afa6-e377-4a92-ada0-9b8e412c84c9', '871ec7f7-cd50-4945-aff2-1c1d5cc7070e']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:19.945,Carry,,2017/2018
,,,,"[29.1, 48.7]",,,,,,,,,,,,,0.606924,,,,,,,,,,,,,,8de39a43-1c1f-439b-80a2-15bd20a782a8,3671,,"[27.8, 46.5]",9650,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emanuel Cecchini,6575.0,Right Defensive Midfield,167,Málaga,223,"['89484089-3739-4d5c-b99e-f5cc89b8c8f9', 'f5b77606-67f9-4aba-aeb2-7f330af97d02']",25,,,,,,,,,,,,,,,,,,Málaga,223,00:39:25.922,Carry,,2017/2018
,,,,"[23.5, 56.9]",,,,,,,,,,,,,2.04,,,,,,,,,,,,,,eee901f9-bb57-47e2-85ac-bafb6f7e11f0,3674,,"[20.7, 54.7]",9650,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,167,Málaga,223,"['38720159-a3bd-4ae6-adae-6fe48edd8f55', '3b819114-b60a-4dbf-9583-bd36efb592ab']",27,,,,,,,,,,,,,,,,,,Málaga,223,00:39:27.404,Carry,,2017/2018
