50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.601549,,,,,,,,,,,,,bb63d910-cf05-4b36-874e-4d0ea5e603e6,491,,"[38.9, 41.0]",69139,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moisés Hurtado Pérez,26162.0,Center Defensive Midfield,33,Barcelona,217,"['0c003ea5-0609-425f-82ef-87a5c9ea5c05', '9585f95b-1be4-4862-b38a-dcdfbd121665']",49,,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:49.419,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.598307,,,,,,,,,,,,,638873c9-5439-42c6-8704-d099a0b3a75b,502,,"[13.6, 24.7]",69139,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luis de Carvalho,25764.0,Left Midfield,33,Barcelona,217,"['45f3856d-ce86-45c4-9fec-f9f0ed8153c3', '710e761b-beb8-4800-a55c-817e3eed9c11']",58,,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:58.391,Pressure,,2008/2009
,,,,,,,,,,,,True,,,,,,2.38933,,,,,,,,,,,,,e4b36ff5-5383-4a34-b357-7895f7d4cba9,508,,"[117.6, 56.3]",69139,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,34,Espanyol,214,['5cce01fc-5b36-4815-b30c-64ea3dc27394'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:00.905,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.670068,,,,,,,,,,,,,ee271fa0-8926-431c-bc73-4aa19a8ef91a,518,,"[80.3, 64.1]",69139,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,34,Espanyol,214,['ea004711-0877-446d-966d-6c88c9ab222c'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:10.290,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.06077,,,,,,,,,,,,,e100948b-b285-48ca-be81-ae3f3246a3cb,546,,"[43.5, 8.4]",69139,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David García De La Cruz,26138.0,Left Back,35,Barcelona,217,"['3eefa393-a528-41c6-8d2b-f85c204d9b74', '546e5dfb-fbfd-496c-9690-99a8ff3be3e4']",46,,,,,,,,,,,,,,,,,,,Espanyol,214,00:12:46.111,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.081859,,,,,,,,,,,,,9aa2e077-ff43-45a0-9825-48ad9970b540,554,,"[50.1, 27.3]",69139,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Hurtado Pérez,26162.0,Center Defensive Midfield,35,Barcelona,217,"['024396fb-1c8a-4da7-b560-116ebfc4a56d', '90415c85-cd14-4853-95dd-1c8cd73ea90c']",51,,,,,,,,,,,,,,,,,,,Espanyol,214,00:12:51.510,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.918012,,,,,,,,,,,,,ba37a1ab-2c0f-4e20-852d-94abc132c4fb,560,,"[40.3, 33.6]",69139,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Hurtado Pérez,26162.0,Center Defensive Midfield,35,Barcelona,217,"['e1e6e218-b439-424f-9660-b4011ce71aab', 'e37e5ce7-b159-4f58-b2da-995a28d6d809']",54,,,,,,,,,,,,,,,,,,,Espanyol,214,00:12:54.680,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.809401,,,,,,,,,,,,,bd4a98ab-4ede-4121-811b-6af80ed5c824,624,,"[92.7, 10.5]",69139,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,40,Barcelona,217,['8d17f5c3-0018-4352-8982-37ea51240fb7'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:25.148,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.879349,,,,,,,,,,,,,0cdf8ec6-ac12-4b55-b4e4-9019d1de85bd,653,,"[91.2, 54.2]",69139,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis García Fernández,23916.0,Right Midfield,44,Barcelona,217,"['7d8da17f-32e4-4780-af9b-cdbec71af060', '8ab703da-674b-46a9-b900-f744c5f43ba1', 'e5c2798e-d07b-44bd-a6f9-c6a81f89ecf9']",18,,,,,,,,,,,,,,,,,,,Espanyol,214,00:16:18.576,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.478826,,,,,,,,,,,,,2f3b54a4-1c90-41ec-93ad-42a5dd177ac7,660,,"[33.3, 50.6]",69139,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Martín Pareja,7909.0,Right Center Back,44,Barcelona,217,"['0bee0333-a3d4-4a86-898d-fc35b7e16fdd', '510bb3ba-2942-43d1-a5d0-a1081da0f1f4', '880527d2-d789-4483-9e43-e5e9510ce983']",27,,,,,,,,,,,,,,,,,,,Espanyol,214,00:16:27.779,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.709903,,,,,,,,,,,,,43741f3f-774b-43ab-a257-f1ec05915bc8,699,,"[52.8, 23.6]",69139,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Martínez Cervera,26160.0,Right Center Midfield,48,Barcelona,217,"['424d5ba5-aa8c-45b1-9724-89e4b053a8ca', '56571fb7-e23d-4518-904f-a419ab1e9b47', '6f3336e8-3b43-4d2a-a186-364d1a7e01bb']",38,,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:38.267,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.537065,,,,,,,,,,,,,9d9a202c-f19a-4927-9451-a37c82ff3d72,706,,"[54.9, 20.0]",69139,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Martínez Cervera,26160.0,Right Center Midfield,48,Barcelona,217,"['328baf1b-87fc-46cd-8131-0c1b49d58168', '4e2e52cd-6916-406b-8f1c-03ae95329840', '8fc0f43a-0178-42bf-98f5-1aeda780f8d6']",43,,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:43.236,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,3.809142,,,,,,,,,,,,,23389544-f336-4135-965d-238097e81013,715,,"[44.4, 20.3]",69139,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Hurtado Pérez,26162.0,Center Defensive Midfield,48,Barcelona,217,"['82acb259-94b9-40f4-875f-26c148ff7bc7', 'a3e0329f-6e4d-443b-8d15-9d965ce67a22', 'd008e764-dc7c-4726-9232-28f8d75479ce']",48,,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:48.569,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.651127,,,,,,,,,,,,,6bf63a36-e675-4c77-998d-1c821cc626f9,731,,"[82.3, 70.3]",69139,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis García Fernández,23916.0,Right Midfield,49,Espanyol,214,['03f2a617-5c86-44e8-9305-6847d3c7a578'],43,,,,,,,,,,,,,,,,,,,Espanyol,214,00:19:43.399,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,2.166537,,,,,,,,,,,,,b971800b-89ce-4282-be9f-1dc5a71f6e56,748,,"[75.5, 42.1]",69139,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván De la Peña López,26105.0,Left Center Midfield,50,Barcelona,217,"['2fe60f33-44a3-415b-a9f8-6b3d939ddc2f', 'bd9701cc-4732-4501-92b5-1226a699b1b8']",2,,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:02.014,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.618137,,,,,,,,,,,,,9954ca22-9e53-4abe-820e-604a33c287ef,761,,"[35.5, 26.2]",69139,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Martínez Cervera,26160.0,Right Center Midfield,50,Barcelona,217,['4ef4df9f-d9d7-43ff-95b9-8cbc0a7b8623'],20,,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:20.634,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.970723,,,,,,,,,,,,,4c649c1e-0008-40eb-811e-2e6c0809dd29,763,,"[29.5, 41.4]",69139,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Martín Pareja,7909.0,Right Center Back,50,Barcelona,217,"['259d3354-405c-488f-86e5-8ede2b33efad', '4f346b86-e9fb-4862-bd4c-f615372c576f', '83511c2e-d471-4e9c-93b0-dfa5d4945d42']",21,,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:21.802,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,2.503734,,,,,,,,,,,,,51174245-c822-4c40-8aee-02c8a7f421aa,802,,"[53.9, 55.8]",69139,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iván De la Peña López,26105.0,Left Center Midfield,53,Barcelona,217,"['30bd71c9-1a6c-4a96-a7fb-aed1522fc808', 'a30a3fbb-0158-44af-a7bf-3acccbe8a321']",57,,,,,,,,,,,,,,,,,,,Espanyol,214,00:23:57.772,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.337019,,,,,,,,,,,,,01d64b77-767e-4061-b8fd-60563fc3a566,812,,"[41.2, 8.8]",69139,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Martínez Cervera,26160.0,Right Center Midfield,53,Barcelona,217,"['5d2eeba2-42e6-4876-876e-b27969c86018', '7a4cf208-e5e6-47c2-afac-6c25691f5e9e', 'b2547cf5-9c2c-4a4f-921d-8099a7b6b4de', 'bb03d362-d473-4c7c-b327-221e0941fac4']",14,,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:14.634,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.134903,,,,,,,,,,,,,7c6397cc-a8c7-449e-b476-39b0354ba203,825,,"[28.8, 31.5]",69139,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Martínez Cervera,26160.0,Right Center Midfield,54,Barcelona,217,"['3dc388fa-0d18-406b-9b9c-c3d47ef9d5f8', 'd8865fde-7ae3-4a04-ae93-230f2cb390f3']",0,,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:00.030,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.16051,,,,,,,,,,,,,d9fefe7a-44d6-41bc-a08f-766285d7d34f,828,,"[36.6, 31.5]",69139,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luis de Carvalho,25764.0,Left Midfield,54,Barcelona,217,['d8865fde-7ae3-4a04-ae93-230f2cb390f3'],0,,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:00.785,Pressure,,2008/2009
,,,,,,,,,,,,True,,,,,,1.08635,,,,,,,,,,,,,fbf6e1d0-3369-4a66-9b3a-8c516d13cc24,847,,"[51.1, 38.0]",69139,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Moisés Hurtado Pérez,26162.0,Center Defensive Midfield,55,Espanyol,214,"['b5906b60-7da4-489c-901b-4c5d4a7c115f', 'd27f83c6-e7d5-4e38-a71a-9573e04ca46e']",52,,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:52.663,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.736244,,,,,,,,,,,,,f7a9f0fc-922c-482c-a5e6-1e7b7f9d29d1,855,,"[54.5, 8.4]",69139,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luis de Carvalho,25764.0,Left Midfield,56,Barcelona,217,"['21e69dbe-5c61-4ae6-8130-90fdff1ee659', '4a73cafd-ea26-4ddc-81bf-7c959d0134dd', '8120eed8-13ba-462a-9268-23d7352a8163']",10,,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:10.940,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.562719,,,,,,,,,,,,,43954b69-e64a-43eb-b173-d80a9d512ebb,874,,"[29.1, 12.8]",69139,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Martínez Cervera,26160.0,Right Center Midfield,58,Barcelona,217,"['26d150e6-693a-41bc-8884-44d2e24d2453', '8644d843-e16b-43aa-808d-deadcaab3e36']",37,,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:37.686,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.932987,,,,,,,,,,,,,e004178b-3ac5-4930-8dd8-9bbd2af5a78c,881,,"[34.9, 10.0]",69139,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Martínez Cervera,26160.0,Right Center Midfield,58,Barcelona,217,['9ab07783-cf9a-4494-8039-4d971cfaaee0'],41,,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:41.007,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.711321,,,,,,,,,,,,,343894ef-8131-444e-b1b6-8a423b1e8d8e,890,,"[16.2, 27.7]",69139,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David García De La Cruz,26138.0,Left Back,58,Barcelona,217,"['36e02e9b-830d-44c4-a958-f33c0f0f23b3', '38c23fb2-6ed8-4b8a-9257-7a0d74e77caf']",46,,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:46.575,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,2.100758,,,,,,,,,,,,,30e3532b-f0f0-4081-ad1b-6c076924effb,900,,"[50.9, 2.7]",69139,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,59,Espanyol,214,['be3120f8-c377-40a4-851b-fb43e5e33d4a'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:24.921,Pressure,,2008/2009
,,,,,,,,,,,,True,,,,,,2.632789,,,,,,,,,,,,,6d31e59f-ca70-4f55-89da-d428f877339d,910,,"[115.6, 12.6]",69139,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luis de Carvalho,25764.0,Left Midfield,61,Barcelona,217,"['1121614b-1881-49f9-83fe-2373966ff3aa', 'b4f08c72-f87d-4c0d-abce-fcfe59de2c2f', 'df383731-f276-4d8f-8466-3961b7de2437', 'f0bb494a-30ab-45df-9393-cb98774c0f1b']",58,,,,,,,,,,,,,,,,,,,Espanyol,214,00:27:58.339,Pressure,,2008/2009
,,,,,,,,,,,,True,,,,,,1.38464,,,,,,,,,,,,,efa17ba2-2b72-4926-a382-86eb371e2312,934,,"[85.4, 36.1]",69139,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,64,Espanyol,214,['f7f1fd5f-3be0-4fc8-a648-7d2a60211fc1'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:12.506,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,2.992412,,,,,,,,,,,,,8fb4fa67-fbf4-4e20-89ac-78c77d4ccf35,948,,"[54.1, 23.3]",69139,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,64,Espanyol,214,"['3bfa845f-e0d2-414e-9438-fb14e4fbd021', 'f0eef6ae-d403-42e7-884f-f80b8da897d9']",23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:23.493,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.499631,,,,,,,,,,,,,ede7da3f-ecb8-403e-9544-672d9173f9c8,967,,"[34.8, 13.2]",69139,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,67,Espanyol,214,"['03b8e3e8-1112-4cea-9089-3a5d049c64e7', 'fe843a49-7122-4a9e-90a8-57076f884ee6']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:20.223,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.859378,,,,,,,,,,,,,7f0121c5-34cf-41b9-8d71-aa8c2ef3f717,971,,"[35.2, 7.7]",69139,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,67,Espanyol,214,['0268d315-cd85-48f9-a7d1-763bff82d1b4'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:23.051,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.538122,,,,,,,,,,,,,b92d30e4-39c9-4d05-8dc7-d9bd74fe55b5,996,,"[35.2, 42.2]",69139,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,69,Espanyol,214,['2d41113c-29ae-4031-a5d7-16c123238d4f'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:47.648,Pressure,,2008/2009
,,,,,,,,,,,,True,,,,,,0.652847,,,,,,,,,,,,,6ad72866-29fe-42c1-9ed9-760b10d56ba4,1001,,"[91.9, 20.8]",69139,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luis de Carvalho,25764.0,Left Midfield,70,Barcelona,217,['383e54bb-ff1e-4aaa-a16a-d3803a321ca4'],50,,,,,,,,,,,,,,,,,,,Espanyol,214,00:31:50.399,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.1637,,,,,,,,,,,,,b478bed6-b0ee-44d0-803b-0d223dc6af39,1010,,"[89.2, 71.0]",69139,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Jarque Gonzalez,26110.0,Left Center Back,72,Barcelona,217,"['2a83e78b-b0a1-4a80-ae30-2c3329dc90c5', '53d92f51-4439-44ba-8095-19a2ef70bf09', 'e94a89a1-444a-44f8-8eea-b19c01646198']",44,,,,,,,,,,,,,,,,,,,Espanyol,214,00:33:44.344,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.7294,,,,,,,,,,,,,f8b44d18-dad3-46e2-a58f-3b93e51a881d,1025,,"[44.2, 22.0]",69139,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luis de Carvalho,25764.0,Left Midfield,72,Barcelona,217,"['3ba25961-7fdd-4624-9cb3-6e811c316588', '467fe75e-f64e-4dab-83f5-d9a8e3f64554', '62741e73-66cb-4e19-aad0-17bba2213cb6', 'a8033848-6069-4f89-a451-1fbe13bc0987', 'c2dc5974-9dfe-48f2-b4da-cf99716816cc']",4,,,,,,,,,,,,,,,,,,,Espanyol,214,00:34:04.972,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.7372,,,,,,,,,,,,,8876fe8d-b6fd-4a12-adc4-5c397f6730b9,1079,,"[8.7, 29.2]",69139,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Martín Pareja,7909.0,Right Center Back,76,Barcelona,217,"['61d7ab2d-7f8c-4e55-af41-457df9f4153c', '87044938-493d-449c-b6f0-a41fbec70f3b']",59,,,,,,,,,,,,,,,,,,,Espanyol,214,00:34:59.780,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.657146,,,,,,,,,,,,,f9f66bbe-6749-4753-9d11-ad59980f1d97,1098,,"[28.0, 55.4]",69139,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Sánchez Ortega,6904.0,Right Back,78,Barcelona,217,"['a42ac03d-ac67-47a4-a35d-03fad6da10b3', 'e3b6a1dc-6ab5-4023-b3b0-338cfb47b01c']",54,,,,,,,,,,,,,,,,,,,Espanyol,214,00:36:54.021,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.441445,,,,,,,,,,,,,6cbfab95-3b67-43d2-a092-605fa7a6f244,1111,,"[100.9, 62.2]",69139,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis García Fernández,23916.0,Right Midfield,79,Espanyol,214,['467fc6bf-4998-4ab2-9786-78d93d93db8a'],11,,,,,,,,,,,,,,,,,,,Espanyol,214,00:40:11.647,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.005195,,,,,,,,,,,,,fa9a5870-55e8-4cf9-9038-0bce5dedfd3e,1121,,"[37.5, 10.4]",69139,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Back,79,Espanyol,214,"['59d5c4df-43a4-4bbd-b465-692d46a37cd2', '72b18308-54cc-4857-bdf1-2e361c3b5d0a']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.140,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.816507,,,,,,,,,,,,,621fc020-e107-4d46-9875-a584f3f2c4b0,1131,,"[49.8, 40.4]",69139,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,80,Espanyol,214,"['0f5e44a4-61ba-493d-8639-ac631f032ab5', '733d4d70-bfa0-4aa1-b42c-62c85e8dddcd']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.955,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.168098,,,,,,,,,,,,,4c7ba717-c805-439d-94df-cce4e188ff89,1148,,"[26.1, 19.7]",69139,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David García De La Cruz,26138.0,Left Back,82,Barcelona,217,['d29d863c-63cf-401d-a051-0fb8ac291070'],16,,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:16.944,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.99872,,,,,,,,,,,,,e29895d7-998f-4703-b1ad-98926a802e68,1179,,"[49.2, 5.3]",69139,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Román Fernando Martínez,26242.0,Right Center Midfield,84,Barcelona,217,"['07f23661-bd3a-480b-a493-c73b021d3031', 'e8e5957e-adb7-450a-bb0e-efbf14bdb3cd']",47,,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:47.779,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.664836,,,,,,,,,,,,,04ffaa9d-c49e-4a3b-9abb-305762c40241,1183,,"[48.0, 9.1]",69139,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Hurtado Pérez,26162.0,Center Defensive Midfield,84,Barcelona,217,['427d4a9d-95f0-488a-83a6-7fce0c3300cb'],50,,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:50.546,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.781881,,,,,,,,,,,,,a598e1da-35a9-407b-9606-83af01cadcdf,1190,,"[42.9, 40.3]",69139,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis García Fernández,23916.0,Right Midfield,85,Barcelona,217,"['495c929f-d1aa-43b2-b384-57a6cbf2912d', 'd013c097-378c-45be-894e-a78cbc9a940d']",4,,,,,,,,,,,,,,,,,,,Espanyol,214,00:42:04.502,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.77923,,,,,,,,,,,,,3b2674b1-37ac-4bf1-8f15-4b9a1b595fec,1199,,"[9.3, 29.6]",69139,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Jarque Gonzalez,26110.0,Left Center Back,85,Barcelona,217,['e5efc33d-b18b-44df-8a16-e1cee6072929'],14,,,,,,,,,,,,,,,,,,,Espanyol,214,00:42:14.821,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,2.024235,,,,,,,,,,,,,fbfb7daf-16bd-4656-93e7-dc1735a25a89,1203,,"[14.6, 21.8]",69139,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luis de Carvalho,25764.0,Left Midfield,85,Barcelona,217,"['8de0298f-96be-410f-b1e2-1863c2294764', 'fef47991-a49d-4bfb-87d4-bf7763f578ae']",18,,,,,,,,,,,,,,,,,,,Espanyol,214,00:42:18.166,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.908842,,,,,,,,,,,,,ad26c2f1-af89-46fc-8117-f251f7e31493,1215,,"[72.0, 9.4]",69139,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Left Center Back,86,Espanyol,214,"['0d608d47-9bcd-48fb-9962-9f65e0194a33', '42544299-04ac-41fd-8f2a-97d691cb27b1']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.948,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.901194,,,,,,,,,,,,,23a3f675-8f04-4f46-b2df-cec67b639824,1221,,"[70.1, 14.0]",69139,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,87,Espanyol,214,"['0b10c038-29d2-44fa-a39b-0ba6c32c6ecd', '287e0f9a-b34d-4360-af32-ad7a5b2ee849']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:14.959,Pressure,,2008/2009
,,,,,,,,,,,,True,,,,,,0.955159,,,,,,,,,,,,,d993275c-ed34-49a5-8492-d73beaca5149,1230,,"[65.8, 53.5]",69139,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iván Daniel Alonso Vallejo,26243.0,Center Forward,87,Espanyol,214,['57f2cd7f-ccad-43d2-a97f-8b285455b0d6'],20,,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:20.059,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,1.513999,,,,,,,,,,,,,6f68f3ad-7b55-4c77-a6a1-1fc01097e396,1245,,"[71.1, 55.0]",69139,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,87,Espanyol,214,"['938a5d94-4ab7-493f-805b-f9195bc30a03', 'fd5a9f5c-d1c5-4556-b594-166aefc38535']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:30.134,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,,0.847131,,,,,,,,,,,,,94e265d3-4e24-4dc3-9211-66bf9b68b58e,1249,,"[68.0, 69.1]",69139,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,87,Espanyol,214,"['8af8a62d-b7d8-44ff-abd0-b9cc9cc00da2', 'abc5f701-6052-481a-b021-2f86ba00b105']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:32.327,Pressure,,2008/2009
