50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.507291,,,,,,,,,,,1258dbff-9df7-463f-b2e7-41d447b58a0f,83,,,"[77.5, 78.3]",16173,1,,,,,-1.8462224,,Right Foot,,,"[76.2, 73.7]",Ground Pass,,4.7801676,,,,Óscar de Marcos Arana,6649.0,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,8,Athletic Club,215,"['8823c113-eedf-4b1a-a656-8cfd96053d59', 'e5145b07-2dc7-4785-b7ab-31d92fe64ae7']",37,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:37.892,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.480003,,,,,,,,,,,4782636e-c466-4308-af5a-3b1cef2c2475,86,,,"[84.3, 67.3]",16173,1,,,,,0.35548553,,Right Foot,,,"[101.0, 73.5]",Low Pass,,17.813759,,,,Markel Susaeta Laskurain,6390.0,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,8,Athletic Club,215,['91d48035-6276-4335-a6f4-9cd4793d8de2'],40,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:40.621,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.633805,,,,,,,,,,,39872e14-acd7-4693-8069-148559b8eabd,89,,,"[109.8, 75.7]",16173,1,,,,,-1.614724,,Right Foot,,,"[109.0, 57.5]",Ground Pass,,18.217573,,,,Óscar de Marcos Arana,6649.0,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,8,Athletic Club,215,['4aaa683b-814d-447b-9da4-2be6e44f6cd8'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:42.832,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.2721,,,,,,,,,,,e0a97703-dbe8-48ee-8713-88e9f9348793,98,,,"[5.2, 23.2]",16173,1,,,,,-1.5535567,,Left Foot,,,"[5.4, 11.6]",Ground Pass,,11.601724,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Athletic Club,215,['63362d86-7ed5-40dd-8db3-4fdc3a253d74'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.870,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.681877,,,,,,,,,,,97cd86fb-cff4-4e54-ae75-2f3f969aa17e,101,,,"[6.1, 9.8]",16173,1,,,,,0.020451693,,Left Foot,,,"[50.1, 10.7]",High Pass,,44.009205,,Incomplete,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,8,Athletic Club,215,['2a825589-2da8-403b-96d0-447a48922503'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.857,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,3.239203,,,,,,,,,,,2a825589-2da8-403b-96d0-447a48922503,102,,,"[70.0, 69.4]",16173,1,,,,,-0.49934673,,Head,,,"[106.3, 49.6]",High Pass,,41.34888,,,,Iñaki Williams Arthuer,6393.0,,,,,Recovery,1,Regular Play,Yeray Álvarez López,6877.0,Right Center Back,8,Athletic Club,215,"['97cd86fb-cff4-4e54-ae75-2f3f969aa17e', 'b4ae6019-4dd2-450d-bde5-e510d08a88c9']",52,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:52.539,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.045693,,,,,,,,,,,c113ce52-6e5b-468c-8cca-54083b9ef700,108,,,"[111.0, 60.7]",16173,2,,,,,-1.801887,,Right Foot,,,"[110.2, 57.3]",Ground Pass,,3.4928498,,Incomplete,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,8,Athletic Club,215,['af998cf2-45be-4ac0-8353-26196166c1bf'],0,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:00.270,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.225129,,,,,,,,,,,5fa17f70-e2b2-4bad-a876-e4f1bb8140f2,110,,,"[120.0, 80.0]",16173,2,,,,,-1.8644314,,Right Foot,,,"[106.0, 33.7]",High Pass,,48.370342,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,9,Athletic Club,215,['d98c8101-fde5-42fe-a405-9e589014bfee'],34,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:34.088,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.047888,,,,,,,,,,,644a1988-ff2f-48f5-a355-4e3fddb79282,117,,,"[88.4, 61.9]",16173,2,,,,,1.3363806,,Left Foot,,,"[91.6, 75.3]",Ground Pass,,13.776793,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Corner,Raúl García Escudero,6391.0,Center Attacking Midfield,9,Athletic Club,215,"['3392ad1b-a526-4cf3-ba17-95e6d45bed91', 'c5199f66-76d9-4069-883e-ff979c31e030']",41,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:41.443,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.203513,,,,,,,,,,,db504dc4-dc53-4ec9-898e-ae8271f2b1ea,120,,,"[89.4, 75.2]",16173,2,,,,,-1.253912,,Right Foot,,,"[97.5, 50.5]",Low Pass,,25.99423,,Incomplete,,,,,,,,,1,From Corner,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,9,Athletic Club,215,['38994efa-1f50-4f59-8ec2-c2b002c3a656'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:43.337,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.22807,,,,,,,,,,,38994efa-1f50-4f59-8ec2-c2b002c3a656,121,,,"[22.6, 29.6]",16173,2,,,,,-1.493655,,Left Foot,,,"[24.2, 8.9]",Low Pass,,20.761744,,Incomplete,,,,,,,,Recovery,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,9,Athletic Club,215,"['6dfe67fe-2394-42d4-bda7-127f15827af5', 'db504dc4-dc53-4ec9-898e-ae8271f2b1ea']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.540,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.918629,,,,,,,,,,,6dfe67fe-2394-42d4-bda7-127f15827af5,122,,,"[95.9, 71.2]",16173,2,,,,,2.8256223,,Left Foot,,,"[85.5, 74.6]",Ground Pass,,10.941664,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Recovery,1,From Corner,Raúl García Escudero,6391.0,Center Attacking Midfield,9,Athletic Club,215,"['140d9be0-a797-4715-b1a0-0899086983af', '38994efa-1f50-4f59-8ec2-c2b002c3a656']",46,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:46.768,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.858865,,,,,,,,,,,9f37fd4e-6a30-41e5-bfc1-b42f63aea010,124,,,"[86.2, 74.5]",16173,2,,,,,-1.943784,,Right Foot,,,"[78.1, 53.8]",Ground Pass,,22.228361,,,,Daniel García Carrillo,6775.0,,,,,,1,From Corner,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,9,Athletic Club,215,['2392bccd-5dd8-4ee7-80fa-f7235df8f9c7'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:47.687,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.277141,,,,,,,,,,,81412c11-14e6-4511-a597-a8290f0e0e57,127,,,"[75.4, 53.4]",16173,2,,,,,-1.9839817,,Left Foot,,,"[66.5, 33.1]",Ground Pass,,22.165289,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,From Corner,Daniel García Carrillo,6775.0,Left Defensive Midfield,9,Athletic Club,215,['768f15ee-1de7-4e9a-bc2e-89af3cf60b95'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:49.609,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.918044,,,,,,,,,,,9e59800f-8c2d-4857-b084-44efb0cd58e4,130,,,"[68.4, 25.7]",16173,2,,,,,-0.74724877,,Left Foot,,,"[88.8, 6.8]",Ground Pass,,27.80953,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Corner,Mikel Balenziaga Oruesagasti,6789.0,Left Back,9,Athletic Club,215,['7093da04-e0dd-4666-bb9f-66308e11ef28'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:52.222,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.049677,,,,,,,,,,,0462c799-4c75-49c4-ab84-61910a503d50,134,,,"[87.2, 4.0]",16173,2,,,,,0.76478255,,Left Foot,,,"[97.1, 13.5]",High Pass,,13.720787,,Incomplete,,,,,,,,,1,From Corner,Íñigo Martínez Berridi,6665.0,Left Center Back,9,Athletic Club,215,"['2f4781e2-8ee1-4dfb-bb0a-e46a2f3ffbfd', '87540b11-bedd-4610-9cbd-e74d2b9c283d']",59,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:59.795,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,3.183072,,,,,,,,,,,87540b11-bedd-4610-9cbd-e74d2b9c283d,135,,,"[23.0, 66.6]",16173,3,,,,,0.105017625,,Right Foot,,,"[60.0, 70.5]",High Pass,,37.20497,,Incomplete,,,,,,,,Recovery,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Athletic Club,215,"['0462c799-4c75-49c4-ab84-61910a503d50', '86271791-c964-4645-a156-7e5767e566fb']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.844,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.94548,,,,,,,,,,,64e83ede-89eb-4ad4-b46a-63d5402a3be1,138,,,"[49.5, 16.5]",16173,3,,,,,1.9865102,,Right Foot,,,"[39.7, 38.7]",Ground Pass,,24.26685,,,,Daniel García Carrillo,6775.0,,,,,,1,From Corner,Íñigo Martínez Berridi,6665.0,Left Center Back,9,Athletic Club,215,['f57fe2ff-8e41-4a95-b845-b9b5bbbb4eb5'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:06.310,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.536338,,,,,,,,,,,c9f5e774-619c-43e4-9015-054d2e355ec4,141,,,"[42.3, 38.7]",16173,3,,,,,1.5740325,,Left Foot,,,"[42.2, 69.6]",Ground Pass,,30.900162,,,,Yeray Álvarez López,6877.0,,,,,,1,From Corner,Daniel García Carrillo,6775.0,Left Defensive Midfield,9,Athletic Club,215,['5e402db7-faeb-480f-849e-d4698bf1958a'],9,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:09.490,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.251185,,,,,,,,,,,fd6401df-067b-43e9-a2d8-5e0be144fd14,144,,,"[41.6, 66.2]",16173,3,,,,,-1.7646929,,Right Foot,,,"[36.2, 38.7]",Ground Pass,,28.025167,,,,Daniel García Carrillo,6775.0,,,,,,1,From Corner,Yeray Álvarez López,6877.0,Right Center Back,9,Athletic Club,215,['3efea3d8-b39a-47bd-bcc8-c5d711619b51'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:11.311,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.220942,,,,,,,,,,,859691de-332f-4dd6-8b92-00bde91bf810,147,,,"[34.8, 36.6]",16173,3,,,,,-2.0369253,,Left Foot,,,"[26.7, 20.5]",Ground Pass,,18.022764,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Corner,Daniel García Carrillo,6775.0,Left Defensive Midfield,9,Athletic Club,215,['f33d7550-9c0b-4d47-83b5-8f2ec7b74b7e'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:13.496,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.190553,,,,,,,,,,,b66974b4-74c8-45fe-b984-aaed2685a72a,150,,,"[26.6, 20.0]",16173,3,,,,,2.2691333,,Left Foot,,,"[8.3, 41.8]",Ground Pass,,28.462782,,,,Iago Herrerín Buisán,6662.0,,,,,,1,From Corner,Íñigo Martínez Berridi,6665.0,Left Center Back,9,Athletic Club,215,['2658bece-3351-4fcd-a574-6a41297a1b11'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:15.440,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,3.348853,,,,,,,,,,,be5b68d6-4d10-420f-ab4e-21ead0dd9c01,153,,,"[13.8, 46.4]",16173,3,,,,,0.3618541,,Right Foot,,,"[70.6, 67.9]",High Pass,,60.73294,,Incomplete,,Raúl García Escudero,6391.0,,,,,,1,From Corner,Iago Herrerín Buisán,6662.0,Goalkeeper,9,Athletic Club,215,"['556f9474-bd97-418e-9bee-464249194019', 'e507d4de-8fea-47d6-926f-4b8bfe6cf24d']",25,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:25.099,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.428306,,,,,,,,,,,e507d4de-8fea-47d6-926f-4b8bfe6cf24d,155,,,"[49.5, 12.2]",16173,3,,,,,0.7259445,,Head,,,"[58.4, 20.1]",High Pass,,11.90042,,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,Recovery,1,From Corner,Clément Lenglet,6826.0,Left Center Back,9,Athletic Club,215,"['426f971f-1cf5-4d46-9528-a81c7f34b02e', '99dda7dd-10c4-41a1-876c-df2ceec39888', 'be5b68d6-4d10-420f-ab4e-21ead0dd9c01']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.448,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.145262,,,,,,,,,,,426f971f-1cf5-4d46-9528-a81c7f34b02e,158,,,"[61.7, 60.0]",16173,3,,,,True,-0.41734868,,,,,"[72.3, 55.3]",High Pass,,11.595258,,,,Iñaki Williams Arthuer,6393.0,,,,,Recovery,1,From Corner,Daniel García Carrillo,6775.0,Left Defensive Midfield,9,Athletic Club,215,"['7671be68-5acf-4a58-9e0a-7706e77f7668', 'e507d4de-8fea-47d6-926f-4b8bfe6cf24d', 'f35c66c4-8a54-4779-ad01-fc68e259274a']",30,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:30.876,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.729928,,,,,,,,,,,077dd016-685a-44bb-af06-aa15af27fc01,160,,,"[72.3, 55.3]",16173,3,,,,,2.0131705,,Head,,,"[69.6, 61.0]",Low Pass,,6.307139,,,,Raúl García Escudero,6391.0,,,,,,1,From Corner,Iñaki Williams Arthuer,6393.0,Center Forward,9,Athletic Club,215,['e4d4a44c-4bfd-4834-a9ed-4b225b0678ed'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:33.196,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.744452,,,,,,,,,,,140f0af6-a463-462e-afbf-5a47a51b6ed3,163,,,"[68.4, 63.5]",16173,3,,,,,-2.17187,,Right Foot,,,"[63.6, 56.5]",Ground Pass,,8.487638,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Corner,Raúl García Escudero,6391.0,Center Attacking Midfield,9,Athletic Club,215,['a94ea404-5681-48fa-95e1-5159ef77c18b'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:35.218,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.860954,,,,,,,,,,,cf435a21-86ea-46cf-a29f-7451b48dcd6f,166,,,"[63.6, 56.5]",16173,3,,,,,2.7845626,,Right Foot,,,"[51.0, 61.2]",Ground Pass,,13.448049,,,,Yeray Álvarez López,6877.0,,,,,,1,From Corner,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,9,Athletic Club,215,['d564dc3c-c8ed-42f2-8ada-85eb64eee8c8'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:36.430,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.672447,,,,,,,,,,,9433ec4d-b782-40be-9166-300d531ef7b5,168,,,"[50.7, 60.9]",16173,3,,,,,-1.5962685,,Right Foot,,,"[49.5, 13.8]",High Pass,,47.115284,,,,Mikel Balenziaga Oruesagasti,6789.0,,True,,,,1,From Corner,Yeray Álvarez López,6877.0,Right Center Back,9,Athletic Club,215,['de73f5f7-3c27-44bd-bfeb-6f4612a0add8'],37,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:37.291,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.130443,,,,,,,,,,,b33921f6-de83-4bd6-88ea-a3324741c831,171,,,"[51.6, 13.8]",16173,3,,,,,2.1280115,,Left Foot,,,"[43.5, 26.8]",Ground Pass,,15.316984,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Corner,Mikel Balenziaga Oruesagasti,6789.0,Left Back,9,Athletic Club,215,['5c6a06b6-73bd-407d-a141-f281dc937d4a'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:42.925,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.960888,,,,,,,,,,,09a581dd-fdb6-41dd-8f29-d522eb4df6bf,175,,,"[44.1, 25.4]",16173,3,,,,,2.6050088,,Left Foot,,,"[17.2, 41.4]",Ground Pass,,31.298721,,,,Iago Herrerín Buisán,6662.0,,,,,,1,From Corner,Íñigo Martínez Berridi,6665.0,Left Center Back,9,Athletic Club,215,"['21256123-2fc3-45fa-82fd-f0230442302c', '97f6eda4-8975-412a-b8cf-785565239310']",44,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:44.743,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,3.332805,,,,,,,,,,,2a3e5380-fb93-4bae-9b85-2b31b7f7d1aa,179,,,"[22.1, 44.2]",16173,3,,,,,0.13422456,,Right Foot,,,"[76.9, 51.6]",High Pass,,55.29738,,,,Raúl García Escudero,6391.0,,,,,,1,From Corner,Iago Herrerín Buisán,6662.0,Goalkeeper,9,Athletic Club,215,"['6d5f13c6-240d-4960-9e59-a9f29d876c44', 'ed2f4681-af90-4858-809b-27fbe9b5ddb0']",48,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:48.282,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,2.337534,,,,,,,,,,,83367251-5e1a-4d7f-bda5-c7e554818ed2,181,,,"[77.3, 51.5]",16173,3,,,,True,-1.4211693,,,,,"[80.3, 31.6]",Low Pass,,20.12486,,Incomplete,,,,,,,,,1,From Corner,Raúl García Escudero,6391.0,Center Attacking Midfield,9,Athletic Club,215,"['7b34a938-9ab1-43c9-9752-0dc3b3f8c493', 'a34f3b4d-4015-4f5a-b915-f75f08dd5e5a']",51,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:51.735,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.712519,,,,,,,,,,,0339900e-cb70-4c58-8c0c-a790f1f58128,185,,,"[47.2, 53.3]",16173,3,,,,,1.4253657,,Right Foot,,,"[50.1, 73.1]",Ground Pass,,20.011248,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['8d30b337-f2b4-4c2f-a3cc-fa6a0cbf1791'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.426,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.312866,,,,,,,,,,,d732d4fe-146d-4b32-b1b5-b2f314a5341d,188,,,"[52.0, 67.9]",16173,4,,,,,-1.9358503,,Right Foot,,,"[38.7, 33.1]",Ground Pass,,37.254932,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,10,Barcelona,217,['9fbc2545-8a30-4c81-9347-340423d93c0b'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.579,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.650104,,,,,,,,,,,42c8aae4-fafe-4da0-8ce3-59c235af59b1,191,,,"[39.8, 32.2]",16173,4,,,,,-1.1748962,,Left Foot,,,"[50.5, 6.6]",Ground Pass,,27.74617,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,10,Barcelona,217,['47b2bad4-7da7-4de1-91e9-f1d39d05fb26'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.001,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.944683,,,,,,,,,,,72d4c071-6373-4a4d-b5ec-89f677524ea9,193,,,"[50.5, 6.6]",16173,4,,True,,,1.604971,,Right Foot,,,"[50.1, 18.3]",Ground Pass,,11.706836,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Left Back,10,Barcelona,217,['f1fdfc06-6f81-414e-8092-67b4328728c1'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.726,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.910883,,,,,,,,,,,82bad21e-d283-494e-bbae-e53160d42288,195,,,"[51.1, 21.5]",16173,4,,,,,-1.7916251,,Right Foot,,,"[47.8, 6.8]",Ground Pass,,15.065855,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,10,Barcelona,217,['ab5e79c8-a93d-4eaf-87c5-070ef955ad59'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.921,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.020638,,,,,,,,,,,75ed65bb-0a2d-45b7-ae9f-b90e701f3d6e,198,,,"[40.2, 13.3]",16173,4,,,,,1.7638667,,Right Foot,,,"[31.5, 57.8]",High Pass,,45.342476,,,,Gerard Piqué Bernabéu,5213.0,,True,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Left Back,10,Barcelona,217,['3d709567-ac7c-4837-946e-b1141e2c15d7'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.251,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.134089,,,,,,,,,,,049977da-7604-4e43-a6db-e93d4d16586d,200,,,"[32.5, 58.1]",16173,4,,,,,-2.4934475,,Right Foot,,,"[11.9, 42.5]",Ground Pass,,25.840279,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['836adb75-082b-4814-90cc-936ae829ccf6'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.272,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.17644,,,,,,,,,,,f3e973fe-3053-4299-a125-3836542bb2b2,203,,,"[13.4, 43.5]",16173,4,,,,,1.3106959,,Left Foot,,,"[16.7, 55.9]",Ground Pass,,12.831601,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,10,Barcelona,217,['2f41a499-9b6c-4202-910a-9e897900d5e6'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.483,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.811224,,,,,,,,,,,b9c3583e-b7da-4e87-adc0-ede6fcfb12e1,206,,,"[30.8, 58.5]",16173,4,,,,,-0.7727406,,Right Foot,,,"[42.8, 46.8]",Ground Pass,,16.759773,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['bb2ad081-d1a5-4a3b-87fd-8dec8d46c6e3'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.342,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.83101,,,,,,,,,,,d32f2e53-4635-495a-abf8-b0f7c8cfce8a,209,,,"[42.0, 46.6]",16173,4,,,,,0.38556707,,Right Foot,,,"[59.0, 53.5]",Ground Pass,,18.346935,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,10,Barcelona,217,['7283b6fa-0821-4794-a576-821d234c801a'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.813,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.719289,,,,,,,,,,,7d64d66a-ffa2-4ddb-9228-ea71841632ea,213,,,"[64.8, 54.5]",16173,4,,,,,0.9071806,,Left Foot,,,"[79.5, 73.3]",Ground Pass,,23.864828,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,"['46d42039-6e76-4477-b2b5-9eac1ef363fe', '8a27e3fa-7952-4863-8b31-ac55046dfdbb']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.052,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.754649,,,,,,,,,,,c2be3c90-3837-4894-9ca3-7551f2f9b6e4,216,,,"[87.2, 64.4]",16173,4,,,,,-1.8334054,,Right Foot,,,"[84.7, 55.1]",Ground Pass,,9.630161,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,10,Barcelona,217,['db3b8876-a195-458d-bb11-8a1281d869d9'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.485,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.80193,,,,,,,,,,,525e6c75-71d6-4ac5-8b7e-37c05c5a77fc,219,,,"[84.7, 50.9]",16173,4,,,,,-0.90733916,,Left Foot,,,"[102.6, 28.0]",High Pass,,29.065788,,Incomplete,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,"['55a347dc-f0a3-4e9c-a300-2c471617f08e', 'a3686ec5-7cdb-41c9-952b-74ebb82a5bf3']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.966,Pass,,2018/2019
,,,,,,,,,,,,True,,,,,,0.724596,,,,,,,,,,,a3686ec5-7cdb-41c9-952b-74ebb82a5bf3,221,,,"[17.5, 52.1]",16173,4,,,,,-0.71883,,Head,,,"[22.3, 47.9]",High Pass,,6.3780875,,,,Markel Susaeta Laskurain,6390.0,,,,,Interception,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,11,Athletic Club,215,"['525e6c75-71d6-4ac5-8b7e-37c05c5a77fc', 'cd642a17-21bb-4baf-80ca-f89c040746ba']",36,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:36.768,Pass,,2018/2019
