50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[110.1, 54.3]",,,,,,,,,,,,1.252,,,,,,,,,,,,,3a7d94d3-c3fd-4c57-a6b1-8e7e8e2395db,2456,,"[100.7, 58.5]",69156,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,153,Barcelona,217,"['056a03aa-8c7d-43d8-8bd8-eee5b1e4c21a', '2e56d0ff-d72c-4c95-ae9d-b8f49c4d2b3d', '857f6d10-c8e9-4478-af55-5a847fcd7b53']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:26:07.091,Carry,True,2006/2007
,,,,,"[11.9, 34.2]",,,,,,,,,,,,3.933,,,,,,,,,,,,,4da6242c-41d2-4789-ae9d-bd2ab8147ad2,2461,,"[2.0, 28.3]",69156,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Francisco Molina Jiménez,13817.0,Goalkeeper,153,Barcelona,217,"['1d175454-0de9-40d4-87b7-a7f75665119e', '991cf646-9896-480d-9b53-2a4468d0fd7d']",10,,,,,,,,,,,,,,,,,Levante UD,221,00:26:10.320,Carry,,2006/2007
,,,,,"[8.2, 71.1]",,,,,,,,,,,,2.1459,,,,,,,,,,,,,e580da3b-a893-4788-9e33-5fd68b651fa3,2466,,"[8.8, 71.1]",69156,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,153,Barcelona,217,"['51eb813c-13e6-4ec5-b32a-4653ffe7f8a3', '8472830d-4eb4-4b3f-83a6-9f5a4f141611', 'b9f9578c-991a-4e81-8d78-42bcbdfc4f36']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:26:22.178,Carry,True,2006/2007
,,,,,"[36.1, 55.4]",,,,,,,,,,,,1.9312,,,,,,,,,,,,,b3281e53-fc14-4c8e-accf-6600badd518f,2469,,"[25.4, 57.9]",69156,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,153,Barcelona,217,"['6afa5f76-caf6-4426-a1b5-1befece99f12', 'f088ae64-3104-40d1-b47c-009e02e3cfb8']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:26:26.167,Carry,,2006/2007
,,,,,"[41.0, 25.1]",,,,,,,,,,,,1.3669,,,,,,,,,,,,,bcbbaac6-7117-4fee-909c-dda66ab4d87a,2472,,"[41.0, 25.1]",69156,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Left Back,153,Barcelona,217,"['75965584-3b59-427f-b870-ad83a0674c80', '9a9a82f5-33c3-4c89-b319-8bc743330e57']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:26:30.782,Carry,,2006/2007
,,,,,"[47.5, 29.5]",,,,,,,,,,,,1.2515,,,,,,,,,,,,,65fabf69-3793-4035-8216-f0642b51cdb3,2475,,"[47.5, 29.5]",69156,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,153,Barcelona,217,"['2e41de67-27e8-4e6b-9329-b36c83ea30f7', '5d87ad2e-6957-4ad4-bb86-dc5611f344bb']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:26:33.123,Carry,,2006/2007
,,,,,"[49.8, 18.2]",,,,,,,,,,,,0.0743,,,,,,,,,,,,,21249568-755c-4dfa-a473-22675c266a3e,2478,,"[49.8, 18.2]",69156,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Left Back,153,Barcelona,217,"['3d704f43-a69c-413f-86dc-108c696b6f19', '447a396f-c805-4354-9a9e-a24bdf91727a']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:26:35.359,Carry,,2006/2007
,,,,,"[52.1, 26.4]",,,,,,,,,,,,1.2062,,,,,,,,,,,,,dfc2d89b-54ff-4c09-82df-a3e5c8f42381,2481,,"[47.5, 23.6]",69156,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,153,Barcelona,217,"['1e645af7-024b-4a5d-a9d7-a3263f438711', 'c923ce77-2fd5-4df9-a472-bfebfb5e64c0']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:26:36.274,Carry,,2006/2007
,,,,,"[47.9, 38.6]",,,,,,,,,,,,1.1307,,,,,,,,,,,,,a979814c-5d76-472c-9e89-3bb5799cde40,2484,,"[48.1, 35.0]",69156,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,153,Barcelona,217,"['aa8767e3-d4a4-4972-a72e-2d5c7f8c3c82', 'c930755c-2c9c-497e-9784-c4fd1f9fbccb']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:26:38.425,Carry,,2006/2007
,,,,,"[57.6, 65.5]",,,,,,,,,,,,5.6441,,,,,,,,,,,,,209cad0c-491c-4856-9172-5662a0f1298d,2487,,"[51.1, 61.3]",69156,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,153,Barcelona,217,"['5bac590e-814a-4a53-9727-d129c897c572', '7bdf0497-67c0-4957-8044-e8153aa96eb4']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:26:41.353,Carry,,2006/2007
,,,,,"[43.3, 53.3]",,,,,,,,,,,,0.979,,,,,,,,,,,,,955b6b56-e48d-4b10-a4e5-e8c5064852a9,2490,,"[43.3, 53.3]",69156,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,153,Barcelona,217,"['9636ad8d-17f8-4b1b-9088-01e87b96f776', 'c0ee2332-7a97-4d4c-ac37-5f67903c9b7f']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:26:49.013,Carry,,2006/2007
,,,,,"[48.5, 12.7]",,,,,,,,,,,,1.1326,,,,,,,,,,,,,907775a8-3274-4eaa-aefd-8f2f4598262c,2494,,"[50.4, 18.8]",69156,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,153,Barcelona,217,"['3229069a-462e-417a-bb79-6c052cf12717', '51f06475-58aa-45c9-82bd-c4d3101b01e1', '98cc1495-3db7-4b66-b4d0-3660ea21401f', 'ea0f495f-bca1-4325-b133-b01b8b66ef05']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:26:52.516,Carry,True,2006/2007
,,,,,"[53.6, 29.7]",,,,,,,,,,,,0.841,,,,,,,,,,,,,cc16cf6d-5d33-40ea-9303-00ab5be70867,2506,,"[55.5, 36.7]",69156,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,155,Barcelona,217,"['4151a452-cfa0-48fc-ad2c-dc99ab723d7e', '7999c1c9-220e-4175-9402-c18590f6f584']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:27:51.123,Carry,,2006/2007
,,,,,"[49.4, 9.1]",,,,,,,,,,,,1.1316,,,,,,,,,,,,,4217b9ae-1107-483f-88cd-8ba80ef2edc3,2509,,"[49.4, 8.3]",69156,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Left Back,155,Barcelona,217,"['20de63c0-a443-4111-9830-8d0e71dee5db', 'ece539ba-de94-42a0-b26b-522dc1bc81ba']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:27:53.419,Carry,,2006/2007
,,,,,"[49.0, 23.2]",,,,,,,,,,,,1.9049,,,,,,,,,,,,,7a07ab54-1142-4920-80c5-5915223f208e,2512,,"[49.0, 23.2]",69156,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,155,Barcelona,217,"['262c15f5-1be4-45da-8d2d-d06e86c6cbd0', 'f884e1ca-24cd-428a-b7ba-f1c0cf4b5dc7']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:27:56.138,Carry,,2006/2007
,,,,,"[55.1, 22.4]",,,,,,,,,,,,0.04,,,,,,,,,,,,,52fcf20b-e363-4466-b3b2-2512dd5e7958,2515,,"[55.1, 22.8]",69156,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,155,Barcelona,217,"['142026e8-d8e0-4e70-8181-b33fbbd6385a', 'fb495959-922c-48f5-8808-e459148156d8']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:27:58.957,Carry,,2006/2007
,,,,,"[42.7, 26.2]",,,,,,,,,,,,1.0307,,,,,,,,,,,,,10fcedb1-ef5a-48dc-b4d2-3f051ad3382a,2518,,"[42.7, 26.2]",69156,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,155,Barcelona,217,"['58409640-e44e-45b4-8323-c1a251795766', '68e45031-f79b-4fa8-921f-d1b59757a9f8']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:28:00.196,Carry,,2006/2007
,,,,,"[36.1, 14.2]",,,,,,,,,,,,0.8975,,,,,,,,,,,,,3089a440-9175-43c4-b093-f738da1b483a,2524,,"[35.7, 18.2]",69156,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,155,Barcelona,217,"['16e66a69-b7ac-4770-a8d5-2d2c3a0736cb', '6a53e89d-4f07-446e-b481-ccb20cfef7af', 'e5360c8b-9e66-4624-bd13-e7155194d87a']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:28:05.248,Carry,True,2006/2007
,,,,,"[48.5, 5.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,345f1942-c858-43c2-a2ea-cfd8baf822e6,2527,,"[47.9, 5.1]",69156,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Left Back,155,Barcelona,217,"['033fe011-ad0d-488c-abff-5502eeaf7527', '69e96cf5-55b1-4802-a090-da0f1a29133b']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:28:07.311,Carry,,2006/2007
,,,,,"[56.7, 26.8]",,,,,,,,,,,,3.5339,,,,,,,,,,,,,f0b1791f-93fb-4341-879b-211a414df65d,2530,,"[48.8, 15.9]",69156,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,155,Barcelona,217,"['2560cb51-d05f-45ac-a469-4081cbe140c7', '64d6faad-ed40-4bee-8e95-e089f8ef44db']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:28:08.196,Carry,,2006/2007
,,,,,"[55.1, 44.4]",,,,,,,,,,,,1.3724,,,,,,,,,,,,,4953181f-14eb-43dd-8bfd-a57432810da7,2533,,"[55.1, 42.1]",69156,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,155,Barcelona,217,"['3ddf5cf4-d6ca-4c07-b5fc-95e17125b3ea', '95471995-c2d5-4c3f-8345-d7da3b2a2e54']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:28:13.229,Carry,,2006/2007
,,,,,"[70.0, 74.9]",,,,,,,,,,,,0.6952,,,,,,,,,,,,,55ed29f7-54ee-49c6-892b-367bcbe46ab5,2536,,"[77.1, 77.2]",69156,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,155,Barcelona,217,"['2e1d768f-5025-4663-ba2f-a6f0af871542', '913fa6cd-2e24-47c1-8b74-d21a2f86592f']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:28:16.619,Carry,,2006/2007
,,,,,"[71.7, 74.1]",,,,,,,,,,,,0.3722,,,,,,,,,,,,,a9c2c5ad-8d0b-4ca4-89c4-9b52f13c1db9,2543,,"[71.7, 74.1]",69156,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,155,Barcelona,217,"['1208b304-4cbe-421c-920b-9b9ba09ca467', '6c24e5a5-d7cc-4d24-9ddd-2a86eff4de22']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:28:20.505,Carry,,2006/2007
,,,,,"[65.4, 66.5]",,,,,,,,,,,,5.4752,,,,,,,,,,,,,9b991c6d-0bef-4f08-95f9-8e6673ef45e5,2546,,"[65.4, 64.4]",69156,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,155,Barcelona,217,"['0a456409-fe2e-4315-8aa2-6343198714a2', '4c37abfd-d66d-45b2-8157-1e3996fd17c1', 'fe69adb0-177f-483f-bd6f-0c40466d85b2']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:28:21.914,Carry,True,2006/2007
,,,,,"[62.4, 54.7]",,,,,,,,,,,,1.3968,,,,,,,,,,,,,6b71a317-284b-466c-b638-d2f733220aab,2550,,"[62.8, 53.5]",69156,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,155,Barcelona,217,"['047ec0e4-4767-4983-8ec2-a8640e0036d7', 'c786c093-7343-4189-8169-c98ab14c4991']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:28:28.571,Carry,,2006/2007
,,,,,"[72.1, 39.2]",,,,,,,,,,,,0.8538,,,,,,,,,,,,,9889edca-820c-430a-a29e-f0cdd681b6d8,2553,,"[71.9, 41.1]",69156,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,155,Barcelona,217,"['13e0cbad-dc6a-4862-a417-622060480a55', 'd16e8f1d-d3d5-4cf5-84ba-120b92ea0722']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:28:31.121,Carry,,2006/2007
,,,,,"[97.7, 21.7]",,,,,,,,,,,,2.237344,,,,,,,,,,,,,7a456650-dfaa-46ae-bc48-3dcd87712ab3,2556,,"[91.6, 18.2]",69156,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Eto''o Fils,19298.0,Left Wing,155,Barcelona,217,"['319d125c-0872-494d-bde1-35e728c8c7d1', 'c6f90201-d148-4662-803a-96e5607473bf', 'cf5c8f17-bb4f-4c81-92da-aade9c7f1b4e']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:28:33.863,Carry,True,2006/2007
,,,,,"[97.9, 23.2]",,,,,,,,,,,,1.601335,,,,,,,,,,,,,6cf101cc-904a-42a0-89e9-77d715d48078,2559,,"[97.7, 21.7]",69156,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Eto''o Fils,19298.0,Left Wing,155,Barcelona,217,"['38aa3c99-ac91-4abb-ab2b-4fb1ff879273', '3e949d14-3b2a-409e-9020-6e6906a7aab9', 'c6f90201-d148-4662-803a-96e5607473bf', 'cf5c8f17-bb4f-4c81-92da-aade9c7f1b4e']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:28:36.100,Carry,True,2006/2007
,,,,,"[95.9, 30.6]",,,,,,,,,,,,1.268521,,,,,,,,,,,,,5d41e544-fd21-4a8d-aa03-0d1eb1bfc5a4,2562,,"[97.9, 23.2]",69156,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Eto''o Fils,19298.0,Left Wing,155,Barcelona,217,"['034212c4-f607-4ee2-a34e-3546a216e8e2', '38aa3c99-ac91-4abb-ab2b-4fb1ff879273', '3e949d14-3b2a-409e-9020-6e6906a7aab9']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:28:37.701,Carry,True,2006/2007
,,,,,"[72.2, 55.2]",,,,,,,,,,,,0.6695,,,,,,,,,,,,,82d1c150-7baa-4551-b052-f2c1ba105322,2569,,"[72.6, 55.4]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Salvador Ballesta Vialcho,26246.0,Center Forward,156,Levante UD,221,"['3145bffb-e43b-48aa-8d96-a92a59b00e8c', '4fea6a16-e19a-431a-a921-637d7df55b99']",5,,,,,,,,,,,,,,,,,Levante UD,221,00:29:05.712,Carry,,2006/2007
,,,,,"[63.8, 57.9]",,,,,,,,,,,,0.6481,,,,,,,,,,,,,4734f7ed-e78c-463b-a0b6-949d1adcb0d4,2572,,"[63.8, 57.9]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego Camacho Quesada,25886.0,Right Center Midfield,156,Levante UD,221,"['8cc148c4-a922-47c5-b285-0102744b6573', 'c6c84ffe-bdd0-4fdd-8bf0-c3fe96a013a5']",7,,,,,,,,,,,,,,,,,Levante UD,221,00:29:07.219,Carry,,2006/2007
,,,,,"[72.2, 64.9]",,,,,,,,,,,,0.08,,,,,,,,,,,,,1f1a350c-09d3-47c0-918e-e74b21e56447,2576,,"[74.3, 64.2]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Salvador Ballesta Vialcho,26246.0,Center Forward,156,Levante UD,221,"['4ddc13fb-23c4-46a8-bdca-917fd312ebf6', '4fa46739-9ebc-4b98-8f6c-2ec87742e489', '7257e856-f354-461e-817e-620234552a46']",9,,,,,,,,,,,,,,,,,Levante UD,221,00:29:09.401,Carry,True,2006/2007
,,,,,"[43.5, 6.6]",,,,,,,,,,,,1.0068,,,,,,,,,,,,,ed6a8e82-3091-4c35-aca5-bffbaba2e13e,2579,,"[43.5, 6.6]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Left Back,157,Barcelona,217,"['11bae5f6-177d-477e-a43e-5860d21ac30b', '356afb78-19e6-40c0-a2d7-2cf992860bd9']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:29:10.687,Carry,,2006/2007
,,,,,"[50.9, 5.8]",,,,,,,,,,,,0.5069,,,,,,,,,,,,,387419b5-0dd3-4a3a-b379-bb2c64cb47d4,2582,,"[50.4, 5.8]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,157,Barcelona,217,"['7f8aaf09-b140-4483-8e47-60488b169c0a', 'fad3d436-b658-415c-9f1b-3a4eab1c0b65']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:29:12.649,Carry,,2006/2007
,,,,,"[63.7, 15.9]",,,,,,,,,,,,0.7074,,,,,,,,,,,,,b1c4ab66-781c-4a9f-9bc1-d0b88435f8de,2585,,"[63.7, 15.9]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Left Wing,157,Barcelona,217,"['3c6af035-be04-461f-885c-4f7faa24be76', 'c0a6d409-513a-4216-a682-882ce7267e9a']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:29:14.100,Carry,,2006/2007
,,,,,"[74.4, 40.4]",,,,,,,,,,,,5.5377,,,,,,,,,,,,,0d9805bc-a283-4534-9b07-cd5b59eb78aa,2588,,"[63.9, 37.9]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Center Forward,157,Barcelona,217,"['4e73a3ab-0dbf-4a4a-8f87-62592df5d5a4', 'cc4cad2e-f086-4457-87d5-f4f663830ceb', 'ff4a6a9c-9f6d-4bbf-8a55-5c66db4d91d1']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:29:15.862,Carry,True,2006/2007
,,,,,"[99.6, 73.2]",,,,,,,,,,,,1.659,,,,,,,,,,,,,93ad84b5-a046-4513-b676-898a718bd30e,2594,,"[93.3, 67.8]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Barcelona,217,"['4981eac8-8194-4b40-bf57-9088a67c16a9', 'fecbcff3-2fc3-4f9c-9b3d-ed9cd8993e20']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:29:26.135,Carry,,2006/2007
,,,,,"[85.1, 72.2]",,,,,,,,,,,,0.0337,,,,,,,,,,,,,5d18c6e2-b592-4b5c-adb9-59cc117eece8,2597,,"[85.1, 72.2]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,157,Barcelona,217,"['27a6b964-9336-4d74-8fb1-5af6677555fc', '4421bea2-0df8-48b1-9833-1be377327f66']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:29:29.382,Carry,,2006/2007
,,,,,"[78.8, 59.6]",,,,,,,,,,,,1.6422,,,,,,,,,,,,,89124b53-4e76-4189-a943-828c5cf7e35a,2600,,"[78.8, 59.6]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Center Forward,157,Barcelona,217,"['74c4cb6e-9434-4ff7-88c6-689c3fcd56fa', 'b45d27c7-0adb-4b8e-bbf2-ca17d7017bae']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:29:30.278,Carry,,2006/2007
,,,,,"[79.2, 45.3]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,63c53dcd-1a6a-481c-8657-444054835c46,2603,,"[79.2, 45.3]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,157,Barcelona,217,"['8b33ab3a-e93c-40bc-a832-f24224123156', '8c509ba6-65ac-4aa5-b157-14c4d357a76a']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:29:33.198,Carry,,2006/2007
,,,,,"[65.1, 56.4]",,,,,,,,,,,,0.8859,,,,,,,,,,,,,3407eef7-519b-4aff-9b49-1b09bcff253d,2608,,"[65.1, 56.4]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,157,Barcelona,217,"['0c8286d5-bf19-485b-ba74-1f3679b7f2f8', 'dc895ad4-5dd7-4a0b-ad86-c457df474a03']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:29:36.217,Carry,,2006/2007
,,,,,"[66.8, 40.4]",,,,,,,,,,,,0.2114,,,,,,,,,,,,,a89af8c4-4815-4d65-9dce-5e2cdcda1b7a,2611,,"[67.2, 40.4]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,157,Barcelona,217,"['0f86e7d3-6422-434d-bc97-ce94de3c1f86', 'af82a41c-3435-486d-a47b-68b613120dc6']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:29:38.847,Carry,,2006/2007
,,,,,"[50.0, 16.7]",,,,,,,,,,,,1.0053,,,,,,,,,,,,,62b2bae8-110b-45ec-9b25-e8079a6a1cf5,2614,,"[48.5, 12.7]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Left Back,157,Barcelona,217,"['35087319-796e-4321-966d-b57be389a2d5', 'ba8d6f5a-cbac-40e2-8d39-84b12d095b78']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.540,Carry,,2006/2007
,,,,,"[67.6, 62.4]",,,,,,,,,,,,0.385832,,,,,,,,,,,,,31b961a3-5c81-4745-b3a3-210531904505,2619,,"[67.6, 62.4]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salvador Ballesta Vialcho,26246.0,Center Forward,158,Levante UD,221,"['0999a216-5775-45ff-83fe-2746a5602ac4', '4be8dd05-d962-421f-ae16-19279ffed39f']",44,,,,,,,,,,,,,,,,,Levante UD,221,00:29:44.379,Carry,,2006/2007
,,,,,"[69.9, 60.7]",,,,,,,,,,,,1.4906,,,,,,,,,,,,,c8ec111e-c05e-4dfb-a26f-fb6ca556c312,2622,,"[64.2, 63.0]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Dja Ettien Yohou,25895.0,Right Wing,158,Levante UD,221,"['253c09e4-bae6-4f34-9ecf-203d4d0a41d6', 'b296a392-ee1a-4e16-b198-ef533bca5b3e']",45,,,,,,,,,,,,,,,,,Levante UD,221,00:29:45.190,Carry,,2006/2007
,,,,,"[13.2, 46.3]",,,,,,,,,,,,6.1297,,,,,,,,,,,,,d8c694ce-3673-4080-8514-841784b1521b,2626,,"[9.5, 22.6]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,158,Levante UD,221,"['7fdcd811-1a7d-4507-889a-d143b71bd984', '9a0e5dd2-0f1c-482f-9049-82bca3607c6a', 'baa1c6aa-31fd-4480-a12e-7becfbeffa18']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:29:50.844,Carry,True,2006/2007
,,,,,"[21.9, 74.1]",,,,,,,,,,,,0.8638,,,,,,,,,,,,,280b036c-13bf-4207-9961-704debbad8c2,2631,,"[20.8, 71.8]",69156,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,158,Levante UD,221,"['0e8d2b3a-b323-4d33-b11a-94e49282b35b', '53ca0807-2188-4385-bfe3-96658d280a03', 'a341bc33-ca1c-46eb-9b97-291c60fa2c8d']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:29:58.572,Carry,True,2006/2007
,,,,,"[99.5, 5.6]",,,,,,,,,,,,0.9507,,,,,,,,,,,,,4888d323-85fe-4a1a-8d34-1bb2e29f84d8,2636,,"[99.3, 4.6]",69156,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Narcisse-Olivier Kapo Obou,26428.0,Left Wing,159,Levante UD,221,"['274eb20a-de99-4710-9201-53cd8aaed49d', '2c1a31a1-f739-4614-85e6-daaae4e12a76']",5,,,,,,,,,,,,,,,,,Levante UD,221,00:30:05.030,Carry,,2006/2007
,,,,,"[110.2, 13.4]",,,,,,,,,,,,1.8525,,,,,,,,,,,,,52e30ff9-c209-4c54-886c-51a943d41e02,2643,,"[109.0, 14.0]",69156,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Narcisse-Olivier Kapo Obou,26428.0,Left Wing,160,Levante UD,221,"['0b32505a-cddd-42c3-8822-61f7562745d9', '874bcd84-f005-4256-962e-f4272a48d1f7', '9d82b124-cdc3-44fb-8c38-5ab6bf9d44cb']",21,,,,,,,,,,,,,,,,,Levante UD,221,00:30:21.423,Carry,True,2006/2007
