50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,e85b7b97-1bc3-45d7-8d62-ce39263d9ea9,988,,"[36.0, 34.7]",69332,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,62,Rayo Vallecano,360,['5665d045-580b-4766-a72e-74588b76c663'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:09.183,Duel,True,2011/2012
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,c9ed521d-99df-4842-bb03-e25eb4737883,1010,,"[80.6, 60.1]",69332,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jose María Movilla Cubero,25920.0,Right Center Midfield,63,Rayo Vallecano,360,['fa79be42-bd3b-49b7-a6bd-8b2462e096e1'],37,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:37.488,Duel,True,2011/2012
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,2fe9665c-81fa-435a-8b15-edb98aa8b1f4,1018,,"[7.8, 21.3]",69332,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,63,Rayo Vallecano,360,['c64213f2-4089-46e2-bb39-487b2e62758b'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:42.133,Duel,True,2011/2012
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,f7b2be11-1e4e-4b80-8c02-e464f6b5dd94,1025,,"[28.2, 2.9]",69332,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,64,Rayo Vallecano,360,['e91d2e6b-a234-4437-b0c5-b529ae85c6d2'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.229,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,dde304a7-1122-44fa-904d-d49a23d6eaa9,1029,,"[26.4, 50.5]",69332,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,64,Rayo Vallecano,360,['24ae0eff-67da-45e3-9786-fb47a5de8197'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:27.907,Duel,True,2011/2012
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,,a00bdbf1-7dd2-4105-9778-63ea7e758d7d,1056,,"[94.3, 8.2]",69332,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,66,Barcelona,217,['14312335-72a8-4384-86f7-b45c9dfa60bd'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:01.789,Duel,True,2011/2012
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,27f5e2e3-de6d-4fda-b00e-1a6338b60350,1082,,"[16.9, 46.1]",69332,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Sánchez Muñoz,26802.0,Right Wing,68,Barcelona,217,['9ab3ab6f-2466-4303-a41e-ade0f28f01a3'],49,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:49.474,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,58641471-d9c3-4082-8801-84a0313a41c1,1098,,"[42.4, 4.4]",69332,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Pérez Cuesta,26804.0,Center Attacking Midfield,70,Rayo Vallecano,360,['3d1dca36-597d-495f-9924-a3c32f1e379d'],43,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:43.511,Duel,True,2011/2012
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,a77cce41-5019-413f-9e1c-3b00b09762c9,1169,,"[48.6, 75.2]",69332,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,73,Rayo Vallecano,360,['d0da4685-bff4-4566-8ce5-89fe30fe9a1f'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:01.830,Duel,True,2011/2012
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,08af5e73-6553-4657-a754-e178c80a1aeb,1220,,"[80.7, 21.5]",69332,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,75,Barcelona,217,['10d03d7e-09a1-443d-994d-57f4e0e7b5c4'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:01.165,Duel,True,2011/2012
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,15dfcaaa-7632-4f05-abd5-050d67ecbe69,1295,,"[13.9, 73.9]",69332,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,80,Rayo Vallecano,360,['eb58ee8a-c5a4-4bf2-b838-ba27e88af2a4'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:23.068,Duel,True,2011/2012
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,f02c1724-1720-48dc-8b2e-ecd7274bb720,1306,,"[89.3, 70.5]",69332,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Sánchez Muñoz,26802.0,Right Wing,83,Rayo Vallecano,360,['ce0c9ddd-f446-47cb-a5b8-7bea6dac1e2a'],54,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:54.757,Duel,True,2011/2012
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,5eb95546-15a3-4b2e-8377-391d261501d9,1458,,"[51.0, 4.4]",69332,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Figueras Montel,26801.0,Left Back,96,Barcelona,217,['808378f3-832e-4ef2-a3ab-65e30dd77686'],42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:42.193,Duel,True,2011/2012
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,c3695b42-96eb-4126-8cdd-9042c213542e,1464,,"[11.1, 68.6]",69332,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,96,Barcelona,217,['5ad55915-a44b-4132-bf9a-a6013f0d6969'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:49.759,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,43d885ee-5d4c-47fb-aca3-a13ab4b9bf7d,1475,,"[55.9, 27.3]",69332,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Fuego Martínez,6751.0,Left Defensive Midfield,97,Barcelona,217,['04b10646-46e7-48af-9211-8c3140b455cf'],43,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:43.667,Duel,True,2011/2012
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,319fa94e-474b-4d73-bb39-3a821422d929,1608,,"[18.5, 26.0]",69332,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jose María Movilla Cubero,25920.0,Right Center Midfield,106,Barcelona,217,['dd705a77-021d-45a6-b4e5-6257f6c63233'],3,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:03.983,Duel,True,2011/2012
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,ba800473-1a3c-4c3a-8942-27bc24b57405,1615,,"[53.1, 74.3]",69332,44,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,107,Barcelona,217,['d7d266db-ba9c-477c-9830-8e21dc45b691'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:12.322,Duel,True,2011/2012
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,25c18623-ce3d-4731-bf80-741eaf9965c4,1701,,"[60.7, 77.4]",69332,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pedro Roberto Silva Botelho,26803.0,Right Back,114,Barcelona,217,['d0635a71-deec-4e18-a155-31ecb9a1e9a9'],18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:18.247,Duel,True,2011/2012
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,b99924ef-1545-41d0-8d0f-c911bb86d802,1736,,"[5.8, 20.9]",69332,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Figueras Montel,26801.0,Left Back,115,Rayo Vallecano,360,['f3dc4360-5846-4058-a7bb-8fe7a13b53f9'],46,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:46.422,Duel,True,2011/2012
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,97e0f0e7-d680-4804-9107-37ee8109adbb,1744,,"[74.1, 58.3]",69332,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,115,Rayo Vallecano,360,['e97616c9-c41d-4415-8234-e736fe50209d'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.681,Duel,True,2011/2012
,,,,,,,,,,,True,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,d9829ad9-30da-42a6-a8fd-a92fbc7ef459,1807,,"[48.5, 69.9]",69332,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,121,Rayo Vallecano,360,['d92c2630-59d2-4c79-8376-81d5bbd18a1d'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.487,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,2e27907f-b7db-4981-8f5c-94395ad248de,1813,,"[35.2, 64.4]",69332,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,122,Rayo Vallecano,360,['2a3573e9-7364-4999-95df-cf78a886ca72'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.315,Duel,True,2011/2012
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,8f1abe60-871c-4bb1-892f-4e2ab056213d,1852,,"[15.0, 3.4]",69332,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,124,Rayo Vallecano,360,['e906e79b-27bb-415d-b815-ca44efab58c6'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.854,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,bb4b56aa-20e2-4e78-a698-3b4ea7ecd658,1857,,"[26.1, 22.0]",69332,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,125,Rayo Vallecano,360,['370836e0-eac5-4b4f-b867-7624e3d54ccf'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.160,Duel,True,2011/2012
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,,d66a14c6-996d-43e4-92a6-c9097b5dce26,1885,,"[39.7, 13.0]",69332,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,126,Barcelona,217,['34e748cb-a3ff-4ed3-aacc-3060f64f4bf6'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.941,Duel,True,2011/2012
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,422a82f1-2d3a-4a4d-a858-f922bd8d66c6,2007,,"[22.4, 58.7]",69332,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,129,Barcelona,217,['242258f9-bb89-4720-bb43-40982f76e428'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:19.388,Duel,True,2011/2012
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,bf46bc63-f147-4b52-969c-09340ba41e5c,2029,,"[59.2, 27.0]",69332,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Pérez Cuesta,26804.0,Center Attacking Midfield,131,Barcelona,217,['4af011e4-9171-4fab-8e6d-45f45c644fd2'],41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:11:41.758,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a8f9a6a4-ee10-4634-8035-7ecf56d6d0f2,2045,,"[60.0, 24.7]",69332,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mikel Labaka Zurriarain,26800.0,Right Center Back,133,Barcelona,217,['1a0f25a1-5242-4f81-9659-df2dd5350315'],22,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:22.204,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,b4ccb786-f00a-4d26-b3fb-770935026927,2138,,"[71.7, 30.0]",69332,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl Tamudo Montero,26109.0,Right Wing,139,Barcelona,217,['2f8dc84f-66c9-4f32-b46a-bc65a2cee5dc'],44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:44.607,Duel,True,2011/2012
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,,f043b710-c69f-4c07-8e1a-a2877ee9a73a,2259,,"[55.1, 46.0]",69332,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Pérez Cuesta,26804.0,Center Attacking Midfield,144,Rayo Vallecano,360,['5fb99c7e-484f-40d7-87b1-0261f672878e'],25,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:25.866,Duel,True,2011/2012
,,,,,,,,,,,True,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,7afe324a-7924-49d6-9109-090108f07f94,2262,,"[66.9, 35.6]",69332,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,144,Rayo Vallecano,360,['5fadd4f4-4e65-4775-9557-63df3d9e6a8f'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:27.058,Duel,True,2011/2012
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,77213b69-1747-4927-a088-ab51964a1851,2274,,"[41.0, 8.9]",69332,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,144,Rayo Vallecano,360,['d726cb5d-6caa-49e4-b170-58d845608176'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:39.315,Duel,True,2011/2012
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,fb9219a4-c49c-4d2e-834c-9de6ab9c4ba2,2350,,"[33.1, 69.4]",69332,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael García García,26799.0,Left Defensive Midfield,149,Barcelona,217,['d705ad0f-9347-403a-ae16-0265541a89f5'],57,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:57.060,Duel,True,2011/2012
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,d276544b-54c1-41a6-b2c8-b7bd61c0c5a2,2357,,"[26.6, 59.2]",69332,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Roberto Silva Botelho,26803.0,Right Back,150,Rayo Vallecano,360,['c39b0f99-e4e9-47ca-a6f2-5833bc729529'],1,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:01.670,Duel,True,2011/2012
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,15136ae4-48d9-4193-a574-fae474d6dc54,2368,,"[86.9, 28.3]",69332,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,150,Rayo Vallecano,360,['6db19e0a-aad5-4305-9421-7fffd4ac097d'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:06.710,Duel,True,2011/2012
,,,,,,,,,,,True,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,61e28e61-615e-46d3-8be4-613eb7b3ca0e,2380,,"[22.1, 39.6]",69332,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Labaka Zurriarain,26800.0,Right Center Back,151,Barcelona,217,['cfe2ac4e-48d9-44ad-b0a1-1ccd61908d39'],14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:14.449,Duel,True,2011/2012
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,4b9b8002-ad08-4336-be4c-0435d335fa13,2477,,"[8.2, 67.2]",69332,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Arribas Garrido,6869.0,Left Center Back,153,Barcelona,217,['5aa23bc2-3611-41a1-9d74-eb1d34f447c1'],5,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:05.110,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,c6f19329-e6a5-4ba2-a049-85d8aa980eaf,2552,,"[64.7, 69.4]",69332,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Roberto Silva Botelho,26803.0,Right Back,156,Rayo Vallecano,360,['79983c6e-2eb9-4c2e-b94f-6c5b3620be9b'],11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:11.184,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,ffaaf120-c545-475c-91c9-c3a3d98ee4e5,2561,,"[82.7, 67.4]",69332,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Tamudo Montero,26109.0,Right Wing,156,Rayo Vallecano,360,['64b0c4f2-5f89-4ea7-907f-98750a1e0000'],19,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:19.987,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,15cabcb5-1fba-418f-8556-cedcc557b9bb,2624,,"[65.8, 71.1]",69332,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl Tamudo Montero,26109.0,Right Wing,162,Rayo Vallecano,360,['c61f942a-24f0-421c-82f1-db0faa3e055d'],59,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:59.414,Duel,True,2011/2012
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,d9610770-94a2-4c04-bf74-85a994cd22ca,2695,,"[47.4, 13.1]",69332,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Medina Luna,26797.0,Center Forward,165,Rayo Vallecano,360,['9c87e7a2-3b98-4f70-9075-71b010438f8e'],31,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:31.632,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,2a1b1f8b-611e-44a1-9ac9-794bde01c662,2759,,"[62.3, 76.2]",69332,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miguel Pérez Cuesta,26804.0,Center Attacking Midfield,169,Barcelona,217,['c494f300-9f52-41ce-b931-4f8ca090d324'],55,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:55.850,Duel,True,2011/2012
,,,,,,,,,,,True,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,b75e560f-8b49-4e9d-bc15-1077443025ae,2848,,"[43.2, 24.0]",69332,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,174,Rayo Vallecano,360,['60000aaf-1afb-44ec-96c0-c721b7b9df5f'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:27.511,Duel,True,2011/2012
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,6c99517c-3501-4b67-b963-52efbc3b180d,2890,,"[31.8, 56.1]",69332,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,175,Barcelona,217,['2e9954ff-2d53-416c-88ba-008813dc0f29'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:05.500,Duel,True,2011/2012
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,f87bfc1e-bda0-4e60-a0ef-5bce5e085bcc,2897,,"[26.2, 38.2]",69332,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Roberto Silva Botelho,26803.0,Right Back,175,Barcelona,217,['ecd6488d-68fb-472c-a5f6-d37e45f55b1d'],13,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:13.184,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a46cd050-cb7d-41ac-9555-be5cc3ec70ee,2903,,"[49.0, 50.9]",69332,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Miguel Pérez Cuesta,26804.0,Center Attacking Midfield,176,Rayo Vallecano,360,['53a75724-7878-4f26-95dd-fcc8ad45a4fe'],50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:50.274,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,55966c7c-ed1d-4be7-b7b5-308677143ef0,3035,,"[16.1, 38.6]",69332,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,179,Rayo Vallecano,360,['c8d247f7-f28f-4ed9-a54f-bf81efebcc55'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:33.418,Duel,True,2011/2012
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,a40323d7-5d6c-4f77-ba34-085d34524607,3153,,"[18.2, 13.1]",69332,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael García García,26799.0,Left Defensive Midfield,186,Barcelona,217,['4fea64d2-4b2f-4d6f-8b2f-e8dcefb3b6ce'],42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:36:42.673,Duel,True,2011/2012
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,,b6b7d5d7-5139-40b3-90d1-cbba9d1b7eac,3205,,"[57.5, 22.2]",69332,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,186,Barcelona,217,['904169c3-631d-4a4f-8cfd-50be4937074d'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:27.323,Duel,True,2011/2012
,,,,,,,,,,,True,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,acda82b0-279d-4bc8-ad34-fbb1d0275f49,3269,,"[92.2, 59.7]",69332,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,188,Barcelona,217,['02380c4d-84cc-4b09-be2a-8e3811457b7a'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:30.282,Duel,True,2011/2012
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,1684dbe8-d848-4ec3-8134-95988442d812,3347,,"[89.4, 45.8]",69332,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Pérez Cuesta,26804.0,Center Attacking Midfield,195,Barcelona,217,['1e275948-cef3-46c2-ad9b-bf354f078ef2'],12,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:41:12.468,Duel,True,2011/2012
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,,bbf62fc9-1972-4b5d-91b6-86f077e50483,3387,,"[85.0, 60.5]",69332,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,195,Barcelona,217,['573b23be-23cd-44af-8ac6-846bd8008308'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:42.363,Duel,True,2011/2012
,,,,,,,,,,,True,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,4e7acab8-b989-457b-8869-1c6dc50f17c4,3492,,"[76.3, 71.6]",69332,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,200,Rayo Vallecano,360,['2e9c052d-65de-4da0-bc86-14b53f4fe7e6'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:32.835,Duel,True,2011/2012
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,90e95913-524f-452c-ad09-7dcdc21e050b,3589,,"[48.5, 28.3]",69332,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,203,Rayo Vallecano,360,['db28af03-8f08-4ca3-bdff-8c54bd843b68'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:13.453,Duel,True,2011/2012
,,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,a905d708-6984-4c83-9bbb-7b15b9afb217,90,,"[46.6, 24.9]",69332,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alejandro Arribas Garrido,6869.0,Left Center Back,7,Barcelona,217,['156fddd9-858e-46be-9cc0-45b8f2d205ca'],34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:34.219,Clearance,True,2011/2012
