bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.3068,,,,,,,,,,,,8fa15479-8966-4b23-813e-cb8c5fb7e683,680,,,"[54.1, 24.2]",69255,14,,,,,-1.5707964,,Right Foot,,,,"[54.1, 5.6]",,Ground Pass,,18.6,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,Recovery,1,Regular Play,Nabil Baha,26670.0,Center Attacking Midfield,34,Málaga,223,"['3f52b4d8-7afd-4a2a-bffb-f4fcb035697b', '5b7bf593-2861-4809-8e2a-d2a4eb34b40c']",13,,,,,,,,,,,,,,,,Málaga,223,00:14:13.593,Pass,,2009/2010
,,,,,,,,,,,,,,,2.6127,,,,,,,,,,,,e359faf4-a581-4cd7-b17e-0a1e13352d33,691,,,"[39.3, 76.1]",69255,14,,,,,-0.6917502,,Left Foot,,,,"[49.2, 67.9]",,Ground Pass,,12.85496,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,35,Barcelona,217,['01abf9b9-4877-4062-a99f-11e7a3390058'],23,,,,,,,,,,,,,,,,Barcelona,217,00:14:23.284,Pass,,2009/2010
,,,,,,,,,,,,,,,1.115,,,,,,,,,,,,cfc7ce5c-5854-4f84-a4c8-81fe01a83ad5,694,,,"[50.3, 65.9]",69255,14,,,,,-1.5707964,,Right Foot,,,,"[50.3, 50.6]",,Ground Pass,,15.3,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,35,Barcelona,217,['d81a2408-07ab-4323-98b8-be6003a72d68'],27,,,,,,,,,,,,,,,,Barcelona,217,00:14:27.701,Pass,,2009/2010
,,,,,,,,,,,,,,,1.7435,,,,,,,,,,,,7e66e5b8-4bb2-4cc2-bcee-ab03ddab4bf5,698,,,"[45.8, 47.1]",69255,14,,,,,-1.7652764,,Right Foot,,,,"[43.2, 33.9]",,Ground Pass,,13.453624,,,,Dmytro Chygrynskiy,18608.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,35,Barcelona,217,['63813c9f-8e0a-4754-ad1d-59100651e7d8'],29,,,,,,,,,,,,,,,,Barcelona,217,00:14:29.848,Pass,,2009/2010
,,,,,,,,,,,,,,,1.7555,,,,,,,,,,,,ee781ae7-e83a-41e5-ac93-941bd65e3d44,701,,,"[43.2, 33.9]",69255,14,,,,,-0.77795416,,Right Foot,,,,"[63.5, 13.9]",,Low Pass,,28.497192,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Right Center Back,35,Barcelona,217,['b8af6218-b513-4f70-84bc-62e2034fb14a'],31,,,,,,,,,,,,,,,,Barcelona,217,00:14:31.672,Pass,,2009/2010
,,,,,,,,,,,,,,,0.6511,,,,,,,,,,,,d58bd876-cb6e-4f21-bfb0-8701929925e1,704,,,"[64.8, 21.4]",69255,14,,,,,2.180255,,Right Foot,,,,"[61.1, 26.7]",,Ground Pass,,6.463745,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,35,Barcelona,217,['93e3e033-9ff9-4a1f-a6a3-c909f3870ae4'],37,,,,,,,,,,,,,,,,Barcelona,217,00:14:37.181,Pass,,2009/2010
,,,,,,,,,,,,,,,1.627,,,,,,,,,,,,1f445860-840e-4f37-869e-97ea2a423f03,708,,,"[62.9, 22.8]",69255,14,,,,,-1.4845908,,Right Foot,,,,"[64.3, 6.6]",,Ground Pass,,16.260382,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,35,Barcelona,217,['2541df1c-b7fc-4d5e-8baa-e87fb350e484'],38,,,,,,,,,,,,,,,,Barcelona,217,00:14:38.982,Pass,,2009/2010
,,,,,,,,,,,,,,,0.9979,,,,,,,,,,,,94aa8bab-a7b6-4a9e-affa-d45cb42ca22c,712,,,"[66.6, 6.6]",69255,14,,,,,2.5009046,,Left Foot,,,,"[55.2, 15.1]",,Ground Pass,,14.220057,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,35,Barcelona,217,['cd055be4-6224-44f0-b246-a09d97e09eed'],41,,,,,,,,,,,,,,,,Barcelona,217,00:14:41.246,Pass,,2009/2010
,,,,,,,,,,,,,,,2.0342,,,,,,,,,,,,5e0ff16f-9b4a-4403-88e9-186797d0e122,716,,,"[44.3, 16.8]",69255,14,,,,,1.8998461,,Right Foot,,,,"[38.7, 33.2]",,Ground Pass,,17.329742,,,,Dmytro Chygrynskiy,18608.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,35,Barcelona,217,"['a450c8b7-0e31-4f3a-bd96-522f145a33b9', 'dc9f8bd1-ab91-4b72-9a10-51c089fa4414']",43,,,,,,,,,,,,,,,,Barcelona,217,00:14:43.537,Pass,True,2009/2010
,,,,,,,,,,,,,,,2.3418,,,,,,,,,,,,52ab6d9b-3d40-4aab-8fc3-4e7b11d4300d,719,,,"[38.5, 33.2]",69255,14,,,,,1.4265069,,Left Foot,,,,"[43.6, 68.3]",,Ground Pass,,35.46858,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Right Center Back,35,Barcelona,217,['3aea6530-7291-4bf5-aff1-e2543b5d6604'],47,,,,,,,,,,,,,,,,Barcelona,217,00:14:47.721,Pass,,2009/2010
,,,,,,,,,,,,,,,1.2434,,,,,,,,,,,,6ff73782-e61e-49d9-86de-1a571f1bc8c0,722,,,"[50.6, 72.3]",69255,14,,,,,-0.3979749,,Right Foot,,,,"[75.1, 62.0]",,High Pass,,26.577057,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,35,Barcelona,217,['b5d89e02-db42-4b8f-b029-05337a9dcd9f'],52,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.794,Pass,,2009/2010
,,,,,,,,,,,,,,,0.0584,,,,,,,,,,,,0fb48151-6968-4ce2-a151-ae5301b9849c,724,,,"[77.3, 61.9]",69255,14,,,,,-1.5707964,,Left Foot,,,,"[77.3, 58.5]",,Low Pass,,3.4,,Incomplete,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Center Forward,35,Barcelona,217,"['74b38f29-ad5e-4318-8c53-55e495fd9342', 'c4ffe8ac-adff-4ea1-ba0d-2fbdde0e94d2']",54,,,,,,,,,,,,,,,,Barcelona,217,00:14:54.037,Pass,,2009/2010
,,,,,,,,,,,,,,,2.38,,,,,,,,,,,,a7c4f5f5-08b0-4a52-9257-a5327448e8df,730,,,"[53.5, 17.8]",69255,14,,,,,2.013541,,Left Foot,,,,"[42.5, 41.0]",,Ground Pass,,25.675669,,,,Ibán Javier Cuadrado Alonso,26232.0,,,,,,1,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Defensive Midfield,36,Málaga,223,"['9cd23a35-1b84-4b04-b415-45b7311ef2de', 'f55c291b-adde-422b-b799-bb6b8a6aaca5']",58,,,,,,,,,,,,,,,,Málaga,223,00:14:58.217,Pass,True,2009/2010
,,,,,,,,,,,,,,,2.1057,,,,,,,,,,,,2dae6647-9887-45b9-b1c3-82401f81c2d3,733,,,"[42.7, 42.1]",69255,15,,,,,0.9983365,,Right Foot,,,,"[63.0, 73.6]",,Ground Pass,,37.474525,,,,Jesús Gámez Duarte,4788.0,,,,,,1,Regular Play,Ibán Javier Cuadrado Alonso,26232.0,Right Center Back,36,Málaga,223,['867c2360-5da8-477a-9a53-3d08bea82cae'],1,,,,,,,,,,,,,,,,Málaga,223,00:15:01.431,Pass,,2009/2010
,,,,,,,,,,,,,,,2.3507,,,,,,,,,,,,87d9e1f8-5aff-4e36-9121-0ec63fc262ab,737,,,"[60.5, 67.3]",69255,15,,,,,-2.8265235,,Right Foot,,,,"[47.0, 62.9]",,Ground Pass,,14.198944,,,,Ibán Javier Cuadrado Alonso,26232.0,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Right Back,36,Málaga,223,['6fd28458-f7e6-480c-9d79-681d47cd5baa'],6,,,,,,,,,,,,,,,,Málaga,223,00:15:06.073,Pass,,2009/2010
,,,,,,,,,,,,,,,1.2926,,,,,,,,,,,,ff76c62e-381c-4fdd-8729-3b53d5d7898b,740,,,"[47.0, 62.9]",69255,15,,,,,0.85789657,,Right Foot,,,,"[55.3, 72.5]",,Ground Pass,,12.690548,,,,Jesús Gámez Duarte,4788.0,,,,,,1,Regular Play,Ibán Javier Cuadrado Alonso,26232.0,Right Center Back,36,Málaga,223,['a13ffb68-fef2-4b85-867f-8a84751d8fcb'],8,,,,,,,,,,,,,,,,Málaga,223,00:15:08.504,Pass,,2009/2010
,,,,,,,,,,,,,,,0.3962,,,,,,,,,,,,f77d8a1b-da83-405d-8fef-f3d4598c4eb6,744,,,"[55.5, 73.0]",69255,15,,,,,-0.4266275,,Right Foot,,,,"[61.0, 70.5]",,Low Pass,,6.041523,,Incomplete,,Fernando Miguel Fernández Escribano,26249.0,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Right Back,36,Málaga,223,"['68eccfee-64ba-4639-90e9-04eb02ca1089', '7083481d-744d-4790-9b3a-f4bece360c94', '97e05a45-84a9-46d6-9842-684e6f90b31f']",10,,,,,,,,,,,,,,,,Málaga,223,00:15:10.986,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.711101,,,,,,,,,,,,1f29bef7-f35d-498b-9b58-c75b91552ae4,747,,,"[63.3, 80.0]",69255,15,,,,,-0.48776168,,,,,,"[84.6, 68.7]",,High Pass,,24.111822,,,,Nabil Baha,26670.0,,,,,Throw-in,1,From Throw In,Jesús Gámez Duarte,4788.0,Right Back,37,Málaga,223,['a0a59c70-c9a2-4fcd-8437-63c750e399be'],17,,,,,,,,,,,,,,,,Málaga,223,00:15:17.585,Pass,,2009/2010
,,,,,,,,,,,,,,,1.149401,,,,,,,,,,,,8683ffe4-1a99-4ae8-90bc-035029cd3f27,750,,,"[84.5, 69.0]",69255,15,,,,,-1.6629714,,Other,,,,"[83.4, 57.1]",,Low Pass,,11.950732,,,,Fernando Miguel Fernández Escribano,26249.0,,,,,,1,From Throw In,Nabil Baha,26670.0,Center Attacking Midfield,37,Málaga,223,['6e6921e9-c26b-48a0-b633-a866243db228'],19,,,,,,,,,,,,,,,,Málaga,223,00:15:19.420,Pass,,2009/2010
,,,,,,,,,,,,,,,0.1501,,,,,,,,,,,,27cddc18-75f3-486e-9775-26dadbca21c1,755,,,"[80.4, 57.7]",69255,15,,,,,3.1415927,,Right Foot,,,,"[78.1, 57.7]",,Ground Pass,,2.3,,Incomplete,,Xavier Torres Buigues,24162.0,,,,,,1,From Throw In,Fernando Miguel Fernández Escribano,26249.0,Right Wing,37,Málaga,223,"['a59c1b79-f89b-4688-817a-836846ce66ce', 'c37ced89-213f-4924-ac3f-8b992c4bb638']",21,,,,,,,,,,,,,,,,Málaga,223,00:15:21.555,Pass,,2009/2010
,,,,,,,,,,,,,,,1.768,,,,,,,,,,,,261adaf9-8fd2-4d7b-98b6-8168c155f786,758,,,"[87.7, 80.0]",69255,15,,,,,-1.070289,,,,,,"[97.6, 61.9]",,Low Pass,,20.63056,,,,Fernando Miguel Fernández Escribano,26249.0,,,,,Throw-in,1,From Throw In,Jesús Gámez Duarte,4788.0,Right Back,38,Málaga,223,['a070bfdd-9a4e-45cb-9844-7e1708eb224c'],29,,,,,,,,,,,,,,,,Málaga,223,00:15:29.937,Pass,,2009/2010
,,,,,,,,,,,,,,,2.3813,,,,,,,,,,,,2a73aa5e-586e-4d24-acae-c35b337e4886,768,,,"[36.5, 25.9]",69255,15,,,,,1.0783106,,Left Foot,,,,"[56.3, 62.8]",,Ground Pass,,41.876606,,,,Carles Puyol i Saforcada,20125.0,,,,,Free Kick,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,40,Barcelona,217,['f47167a1-c17e-43ef-b684-3e6199e5d60d'],47,,,,,,,,,,,,,,,,Barcelona,217,00:15:47.376,Pass,,2009/2010
,,,,,,,,,,,,,,,1.8578,,,,,,,,,,,,a50c1d7a-590f-4f0f-afaf-c476f0bad01a,772,,,"[74.6, 64.0]",69255,15,,,,,1.4725224,,Right Foot,,,,"[76.0, 78.2]",,Ground Pass,,14.268847,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,40,Barcelona,217,['115323f1-074f-4834-ba1b-535007ad146e'],52,,,,,,,,,,,,,,,,Barcelona,217,00:15:52.025,Pass,,2009/2010
,,,,,,,,,,,,,,,1.5443,,,,,,,,,,,,aa42c709-f04b-4ba3-9b4f-2d45b791e9f1,775,,,"[81.5, 77.7]",69255,15,,,,,-2.5097382,,Right Foot,,,,"[71.8, 70.6]",,Ground Pass,,12.020815,,,,Seydou Kéita,20169.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,40,Barcelona,217,['0f64284c-fc2e-4fa0-b1db-d72a9a9bacd0'],56,,,,,,,,,,,,,,,,Barcelona,217,00:15:56.465,Pass,,2009/2010
,,,,,,,,,,,,,,,0.8197,,,,,,,,,,,,435524fd-4f31-4871-8a55-e2a6473853b2,778,,,"[69.4, 69.9]",69255,15,,,,,-1.323115,,Left Foot,,,,"[71.6, 61.2]",,Ground Pass,,8.973851,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,40,Barcelona,217,['d478e99e-a204-4410-9de8-3bb035d68fde'],58,,,,,,,,,,,,,,,,Barcelona,217,00:15:58.561,Pass,,2009/2010
,,,,,,,,,,,,,,,2.6438,,,,,,,,,,,,0e3d9d90-87e2-4566-9b76-6fba22df1dd0,790,,,"[25.7, 21.6]",69255,16,,,,,-1.586259,,Right Foot,,,,"[25.4, 2.2]",,Ground Pass,,19.402319,,,,Manuel Torres Caturla,26679.0,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,42,Málaga,223,['b9cd53c8-7e63-4778-9318-779e128f0923'],52,,,,,,,,,,,,,,,,Málaga,223,00:16:52.505,Pass,,2009/2010
,,,,,,,,,,,,,,,1.1283,,,,,,,,,,,,7c13c0a1-67c1-415a-9b90-84db10c2511f,793,,,"[25.4, 2.2]",69255,16,,,,,0.13255154,,Left Foot,,,,"[49.4, 5.4]",,Low Pass,,24.212393,,,,Fernando Miguel Fernández Escribano,26249.0,,,,,,1,Regular Play,Manuel Torres Caturla,26679.0,Left Back,42,Málaga,223,['e95393ff-a6c6-4c71-9c34-3b678be15704'],55,,,,,,,,,,,,,,,,Málaga,223,00:16:55.189,Pass,,2009/2010
,,,,,,,,,,,,,,,0.5839,,,,,,,,,,,,1b82b667-5c75-4eb7-9530-7812f1c0b36a,796,,,"[49.4, 4.9]",69255,16,,,,,0.8488051,,Left Foot,,,,"[55.3, 11.6]",,Low Pass,,8.927485,,,,Nabil Baha,26670.0,,,,,,1,Regular Play,Fernando Miguel Fernández Escribano,26249.0,Right Wing,42,Málaga,223,['029fbb88-3af3-4424-a464-c6b3d4ada80b'],56,,,,,,,,,,,,,,,,Málaga,223,00:16:56.364,Pass,,2009/2010
,,,,,,,,,,,,,,,1.5246,,,,,,,,,,,,3a9802d8-f322-4418-9062-315c107a675b,799,,,"[49.4, 12.7]",69255,16,,,,,-1.6724852,,Left Foot,,,,"[48.4, 2.9]",,Ground Pass,,9.850888,,,,Manuel Torres Caturla,26679.0,,,,,,1,Regular Play,Nabil Baha,26670.0,Center Attacking Midfield,42,Málaga,223,['3ceec06f-0075-44ae-a174-37a8b3fa93ca'],59,,,,,,,,,,,,,,,,Málaga,223,00:16:59.757,Pass,,2009/2010
,,,,,,,,,,,,,,,3.584917,,,,,,,,,,,,a54e6659-09e0-49c1-9576-540ec3d59db2,802,,,"[48.4, 2.9]",69255,17,,,,,0.43931612,,Left Foot,,,,"[103.3, 28.7]",,High Pass,,60.66012,,Incomplete,,Victor Obinna Nsofor,26678.0,,,,,,1,Regular Play,Manuel Torres Caturla,26679.0,Left Back,42,Málaga,223,"['3feda942-e880-425f-9523-9e17816f9a6e', '4327a2a4-b6df-48d2-99d0-3406b0f82221']",1,,,,,,,,,,,,,,,,Málaga,223,00:17:01.321,Pass,,2009/2010
,,,,,,,,,,,,,,,3.2049,,,,,,,,,,,,03be8361-fa76-41ca-856c-202a33587c65,806,,,"[17.9, 49.1]",69255,17,,,,,-0.98595077,,Keeper Arm,,,,"[37.3, 19.8]",,Low Pass,,35.140434,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,43,Barcelona,217,['7e5738bc-53aa-4629-929c-b0ab3ae604a7'],5,,,,,,,,,,,,,,,,Barcelona,217,00:17:05.874,Pass,,2009/2010
,,,,,,,,,,,,,,,2.144,,,,,,,,,,,,ce5ed34d-5b5e-4c6b-8274-2130cb4318e5,809,,,"[66.0, 21.3]",69255,17,,,,,1.2956071,,Left Foot,,,,"[80.4, 72.3]",,High Pass,,52.99396,,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,43,Barcelona,217,['9e59c4e7-4522-434c-9062-32278d080398'],15,,,,,,,,,,,,,,,,Barcelona,217,00:17:15.134,Pass,,2009/2010
,,,,,,,,,,,,,,,0.8668,,,,,,,,,,,,975247b4-f083-44cf-b20c-e45adb046c3f,813,,,"[81.0, 70.0]",69255,17,,,,,-1.7725587,,Left Foot,,,,"[78.3, 56.8]",,Low Pass,,13.473307,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,43,Barcelona,217,['56c61265-254e-45cc-bb08-56b0bff4fc3d'],17,,,,,,,,,,,,,,,,Barcelona,217,00:17:17.668,Pass,,2009/2010
,,,,,,,,,,,,,,,0.8082,,,,,,,,,,,,db68f21b-cb54-4c99-9d40-44490bd9c922,817,,,"[81.1, 48.7]",69255,17,,,,,-0.38219556,,Right Foot,,,,"[91.3, 44.6]",,Ground Pass,,10.993179,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,43,Barcelona,217,['90698903-e8ac-4e03-bd64-242cb4e3effa'],20,,,,,,,,,,,,,,,,Barcelona,217,00:17:20.652,Pass,,2009/2010
,,,,,,,,,,,,,,,2.1904,,,,,,,,,,,,eea7636f-a53e-4f15-a648-8d536fc43aa6,821,,,"[92.5, 47.1]",69255,17,,,,,1.3517278,,Right Foot,,,,"[98.4, 73.6]",,Ground Pass,,27.14885,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,43,Barcelona,217,['f1b77815-07c6-495c-8f1e-532331376e65'],22,,,,,,,,,,,,,,,,Barcelona,217,00:17:22.343,Pass,,2009/2010
,,,,,,,,,,,,,,,1.1882,,,,,,,,,,,,cf0fbb87-6a9d-413c-b9c8-b0f7f1b28ee1,824,,,"[105.5, 74.4]",69255,17,,,,,-1.3137882,,Right Foot,True,,,"[113.7, 43.2]",,High Pass,,32.25957,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,43,Barcelona,217,"['b4565818-8ea3-4be8-99cc-ec6bd063bc37', 'c0e1dd49-e704-4c68-9799-5c28841ff3ba']",25,,,,,,,,,,,,,,,,Barcelona,217,00:17:25.876,Pass,,2009/2010
,,,,,,,,,,,,,,,2.3032,,,,,,,,,,,,22c08b41-560d-4b5c-b78d-cd7d8f3896c6,828,,,"[14.1, 22.8]",69255,17,,,,,-1.7694403,,Left Foot,,,,"[11.0, 7.4]",,Low Pass,,15.708915,,,,Manuel Torres Caturla,26679.0,,,,,Recovery,1,Regular Play,Xavier Torres Buigues,24162.0,Left Defensive Midfield,43,Barcelona,217,['8cd77fd4-1874-425c-a429-ea7d7ef482c7'],29,,,,,,,,,,,,,,,,Málaga,223,00:17:29.922,Pass,,2009/2010
,,,,,,,,,,,,,,,1.748,,,,,,,,,,,,c77df7f1-7be0-443f-9af2-d4647ae64cf3,832,,,"[10.9, 4.2]",69255,17,,,,,0.1661947,,Left Foot,,,,"[41.9, 9.4]",,High Pass,,31.433104,,Incomplete,,Victor Obinna Nsofor,26678.0,,,,,,1,Regular Play,Manuel Torres Caturla,26679.0,Left Back,43,Barcelona,217,"['53af280e-f88a-4633-a288-6dcafcf2ff24', 'c7082160-886a-471b-974e-d5b31611e064', 'e35636f2-73df-4138-912a-b827e6361401']",32,,,,,,,,,,,,,,,,Málaga,223,00:17:32.307,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.0556,,,,,,,,,,,,e35636f2-73df-4138-912a-b827e6361401,834,,,"[79.1, 71.6]",69255,17,,,,,0.35382512,,Right Foot,,,,"[90.2, 75.7]",,Low Pass,,11.833005,,,,Daniel Alves da Silva,4324.0,,,,,Recovery,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,43,Barcelona,217,"['4a5de6e5-5fd0-42ef-b1e5-2cf7a8659e81', 'c77df7f1-7be0-443f-9af2-d4647ae64cf3']",34,,,,,,,,,,,,,,,,Barcelona,217,00:17:34.055,Pass,,2009/2010
,,,,,,,,,,,,,,,1.245,,,,,,,,,,,,ab5b8822-ba05-463a-b567-3fcbb597d74f,841,,,"[91.9, 66.2]",69255,17,,,,,-0.5364355,,Right Foot,,,,"[106.7, 57.4]",,Ground Pass,,17.218596,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,43,Barcelona,217,['bd65ad2a-a2ff-4fc6-bbdb-005460ddc193'],37,,,,,,,,,,,,,,,,Barcelona,217,00:17:37.083,Pass,,2009/2010
,,,,,,,,,,,,,,,1.1713,,,,,,,,,,,,5130f5f0-efa2-48ee-aa50-44869be33f87,845,,,"[107.0, 60.2]",69255,17,,,,,0.7983844,,Left Foot,,,,"[114.6, 68.0]",,Ground Pass,,10.890363,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,43,Barcelona,217,"['1680e741-405f-4f3c-b1ec-3c8a92096b69', '289a5eaf-09d2-49f6-826b-5688c13a13e0']",38,,,,,,,,,,,,,,,,Barcelona,217,00:17:38.941,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.2569,,,,,,,,,,,,9478c25b-2f3c-4283-b019-c52790adc417,850,,,"[2.6, 15.7]",69255,17,,,,,-1.4740123,,Head,,,,"[3.6, 5.4]",,High Pass,,10.34843,,,,Xavier Torres Buigues,24162.0,,,,,Recovery,1,Regular Play,Manuel Torres Caturla,26679.0,Left Back,44,Málaga,223,['259fda0e-abbb-4d90-805f-4c23321b0b0e'],41,,,,,,,,,,,,,,,,Málaga,223,00:17:41.759,Pass,,2009/2010
,,,,,,,,,,,,,,,0.4069,,,,,,,,,,,,1a36e4bb-3ea5-4333-8363-20184f63f36e,853,,,"[3.6, 5.4]",69255,17,,,,,-0.112202816,,Left Foot,,,,"[10.7, 4.6]",,Ground Pass,,7.1449285,,Incomplete,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,1,Regular Play,Xavier Torres Buigues,24162.0,Left Defensive Midfield,44,Málaga,223,"['1e6862ef-b9b7-462e-b415-5a18edf9665c', 'df2836be-67fd-44ed-a57e-553f2679efde']",44,,,,,,,,,,,,,,,,Málaga,223,00:17:44.746,Pass,,2009/2010
,,,,,,,,,,,,,,,1.1969,,,,,,,,,,,,9173b161-2b9e-4dc8-831b-fa4dd76ea6fe,856,,,"[28.2, 1.0]",69255,17,,,,,0.76721835,,,,,,"[36.6, 9.1]",,Low Pass,,11.66919,,,,Xavier Torres Buigues,24162.0,,,,,Throw-in,1,From Throw In,Manuel Torres Caturla,26679.0,Left Back,45,Málaga,223,['023520fa-bf7e-4f69-bf15-ba7b61e8e159'],56,,,,,,,,,,,,,,,,Málaga,223,00:17:56.971,Pass,,2009/2010
,,,,,,,,,,,,,,,0.7789,,,,,,,,,,,,93d667f6-5e5a-4b4d-878f-941f024b6b1a,859,,,"[36.6, 9.1]",69255,17,,,,,-2.4078727,,Right Foot,,,,"[30.5, 3.6]",,Low Pass,,8.213404,,,,Manuel Torres Caturla,26679.0,,,,,,1,From Throw In,Xavier Torres Buigues,24162.0,Left Defensive Midfield,45,Málaga,223,['2dc6e9f5-e022-4331-a1a6-39a622fbaca2'],58,,,,,,,,,,,,,,,,Málaga,223,00:17:58.208,Pass,,2009/2010
,,,,,,,,,,,,,,,2.5415,,,,,,,,,,,,3ac6c3bd-0626-41c0-b798-f675ae21d5c6,863,,,"[28.8, 4.0]",69255,18,,,,,0.3361156,,Left Foot,,,,"[76.6, 20.7]",,High Pass,,50.63329,,Incomplete,,Nabil Baha,26670.0,,,,,,1,From Throw In,Manuel Torres Caturla,26679.0,Left Back,45,Málaga,223,"['1cc3a004-b264-4971-a6c5-b9c9320d3af0', '4e786d8e-912b-4818-9dda-209b045649e6']",0,,,,,,,,,,,,,,,,Málaga,223,00:18:00.524,Pass,,2009/2010
,,,,,,,,,,,,,,,1.024853,,,,,,,,,,,,12ac2702-e50c-49eb-b687-6249b9cef821,866,,,"[66.2, 61.9]",69255,18,,,,,2.0816193,,Head,,,,"[61.1, 71.0]",,High Pass,,10.431683,,,,Daniel Alves da Silva,4324.0,,,,,Recovery,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,46,Barcelona,217,['3e2c5692-a086-498b-85b5-9a1543fcef5f'],5,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.046,Pass,,2009/2010
,,,,,,,,,,,,,,,2.0788,,,,,,,,,,,,00cded2b-bb90-4f82-991e-71a610797f20,870,,,"[64.2, 71.0]",69255,18,,,,,-0.32641253,,Right Foot,,,,"[89.9, 62.3]",,Ground Pass,,27.132637,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,46,Barcelona,217,['d546dba1-2537-4f7e-89a8-e2679a062d8a'],8,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.202,Pass,,2009/2010
