50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.598354,,,,,,,,,,,,,,9f60e299-7428-4fbe-b1ec-7fde2a9af99f,3489,,,"[97.3, 41.1]",9811,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleix García Serrano,6888.0,,Center Defensive Midfield,171,Girona,211,['84108226-93f4-48b0-9560-c50073eb1d2b'],45,,Left Foot,"[116.0, 40.4, 2.1]",,"[{'location': [103.0, 53.8], 'player': {'id': 6565, 'name': 'Pere Pons Riera'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.6, 39.1], 'player': {'id': 7578, 'name': 'Anthony Rubén Lozano Colón'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.1, 52.9], 'player': {'id': 6574, 'name': 'Douglas Luiz Soares de Paulo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.1, 23.2], 'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [85.7, 39.8], 'player': {'id': 6570, 'name': 'Alejandro Granell Nogué'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.5, 53.6], 'player': {'id': 6564, 'name': 'Pablo Maffeo Becerra'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [97.3, 43.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 39.8], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 36.6], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 46.8], 'player': {'id': 6332, 'name': 'Thomas Vermaelen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.8, 59.2], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [89.5, 63.0], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [83.0, 68.5], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.3, 40.8], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",002c4c15-2841-4d6d-92b5-ca32c1421ba1,,Saved,,0.065592125,Normal,Open Play,,,,,,Girona,211,00:45:45.816,Shot,,2017/2018
,,,,,,,,,,,,,,,,,,0.403023,,,,,,,,,,,,,,108ffff0-e09d-4cc5-8e10-0a3f3631b27f,3496,,,"[114.0, 45.7]",9811,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bernardo José Espinosa Zúñiga,6573.0,,Center Back,172,Girona,211,"['44e085a1-f9aa-4c49-beb7-93edb041c13c', '65260e6f-bd76-4ca0-9753-b55feefe7d68']",20,True,Head,"[119.6, 42.7, 0.9]",,"[{'location': [119.7, 21.2], 'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [114.8, 39.3], 'player': {'id': 6572, 'name': 'Juan Pedro Ramírez López'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.2, 39.0], 'player': {'id': 6574, 'name': 'Douglas Luiz Soares de Paulo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [114.9, 44.3], 'player': {'id': 7578, 'name': 'Anthony Rubén Lozano Colón'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.3, 43.4], 'player': {'id': 6564, 'name': 'Pablo Maffeo Becerra'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [113.2, 31.3], 'player': {'id': 6887, 'name': 'Jonás Ramalho Chimeno'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.1, 42.6], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.5, 42.0], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.7, 41.0], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.1, 41.4], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.3, 37.9], 'player': {'id': 6332, 'name': 'Thomas Vermaelen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 46.1], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.0, 43.1], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.1, 24.0], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",b02bb911-3768-438b-9650-7354732c7541,,Saved,,0.13117073,Normal,Open Play,,,,,,Girona,211,00:46:20.857,Shot,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,df860506-d788-46e6-961c-02021acf9cc2,155,,,"[19.8, 50.9]",9811,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,,Left Center Back,2,Barcelona,217,,4,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.961,Error,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Moving,,Standing,Goal Conceded,ec371ad1-0fb1-4d44-b609-d376fd42b85f,156,,,"[10.1, 52.3]",9811,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,,Goalkeeper,2,Barcelona,217,['f09f8eef-f64a-4a69-a111-93712c0d06d5'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.671,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,Standing,Goal Conceded,1dd79c9a-f023-4865-b092-a9dcf165e361,200,,,"[8.1, 47.3]",9811,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,,Goalkeeper,5,Barcelona,217,['25a599c1-b26c-40d0-8574-234b2647e707'],23,,,,,,,,,,,,,,,,,,Girona,211,00:04:23.209,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.5, 43.7]",,Set,,,Shot Faced,d10f0d8c-c6a9-4270-b328-0262e8fc52bd,260,,,"[3.5, 43.7]",9811,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,9,Girona,211,['9edd6a67-fbea-4408-b89d-a9396865c984'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:22.049,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.0, 40.1]",,Set,,,Shot Faced,44b9c10a-a206-4790-a91c-e2fa68fc2318,347,,,"[3.0, 40.1]",9811,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,16,Girona,211,['9193ec6e-1202-472c-aa3e-6b9d34550dbd'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:48.252,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Left Hand,,Touched Out,Set,,Diving,Shot Saved,73100616-ba54-41da-a81e-ae732fb75eeb,362,,,"[1.0, 40.1]",9811,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yassine Bounou,6785.0,,Goalkeeper,18,Barcelona,217,['2d3f7d98-65a5-4605-9ae7-2769e37993ae'],14,,,,,,,,,,,,,,,,,,Girona,211,00:10:14.874,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,,Keeper Sweeper,d70eb4cc-4503-4d10-ba95-e0f111b44752,449,,,"[5.6, 41.2]",9811,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yassine Bounou,6785.0,,Goalkeeper,25,Girona,211,,56,,,,,,,,,,,,,,,,,,Girona,211,00:11:56.885,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[9.1, 44.3]",,Set,,,Shot Faced,644fdce8-9466-4caa-8719-25ecd94c5ebd,701,,,"[9.1, 44.3]",9811,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yassine Bounou,6785.0,,Goalkeeper,38,Barcelona,217,['4d693cd7-4dd1-4d28-88c8-b899ab025800'],38,,,,,,,,,,,,,,,,,,Girona,211,00:18:38.252,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.1, 38.6]",,Set,,,Shot Faced,b6759e12-af73-49bb-bcd7-aafae5d087f9,705,,,"[1.1, 38.6]",9811,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yassine Bounou,6785.0,,Goalkeeper,39,Barcelona,217,['e9ff1511-0133-47f5-b546-aa140d39f0e2'],3,,,,,,,,,,,,,,,,,,Girona,211,00:19:03.100,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.7, 42.2]",,Set,,,Shot Faced,4c0508cf-e89f-48f8-9e19-ce4c1e67a6bb,722,,,"[4.7, 42.2]",9811,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,,Goalkeeper,41,Barcelona,217,['310b344b-9869-4f03-9d37-858c49208d49'],52,,,,,,,,,,,,,,,,,,Girona,211,00:19:52.086,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,,Collected,766fa022-b317-498e-b168-c2c3830cd0ac,837,,,"[2.6, 45.1]",9811,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yassine Bounou,6785.0,,Goalkeeper,46,Girona,211,['8a539cb0-4267-4183-b468-a40d79a52103'],25,,,,,,,,,,,,,,,,,,Girona,211,00:22:25.204,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Danger,Set,,Standing,Shot Saved,06bee690-0c88-4e84-942e-41037308cf02,967,,,"[2.7, 35.2]",9811,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,,Goalkeeper,52,Barcelona,217,['2f9604a7-c2ea-49a2-8964-47f2c2e7d5c5'],5,,,,,,,,,,,,,,,,,,Girona,211,00:25:05.336,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.4, 41.7]",,Set,,,Shot Faced,2432af23-8cb1-48b0-97bf-de6b0894596d,976,,,"[2.4, 41.7]",9811,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,,Goalkeeper,52,Barcelona,217,['28648198-3b28-4aec-b9be-8515bae4bc7c'],13,,,,,,,,,,,,,,,,,,Girona,211,00:25:13.345,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.5, 40.8]",,Set,,,Shot Faced,0bf2cbfd-ba19-443f-a8a8-4c02f6d0ac92,1139,,,"[3.5, 40.8]",9811,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,,Goalkeeper,57,Barcelona,217,['50c3462c-4527-4b30-9d34-fa7f2d80bcc2'],55,,,,,,,,,,,,,,,,,,Girona,211,00:27:55.860,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched In,Set,,Diving,Goal Conceded,65b56be1-a477-4d63-9367-7c147af8d798,1188,,,"[2.0, 40.0]",9811,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,,Goalkeeper,59,Barcelona,217,['79503977-6e91-4b5b-9460-d1f0faa6bccb'],24,,,,,,,,,,,,,,,,,,Girona,211,00:29:24.786,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,,Keeper Sweeper,fd813df3-2aa8-42cc-afa3-956a453fc7a0,1215,,,"[5.2, 39.9]",9811,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,,Goalkeeper,63,Barcelona,217,['53a0646f-a30d-4f64-8ee8-192164658d8d'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.438,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Left Foot,,Clear,,,,Keeper Sweeper,2c6e30b4-5082-4ff3-82db-e7c9e063bb03,1307,,,"[29.3, 27.5]",9811,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Bounou,6785.0,,Goalkeeper,67,Barcelona,217,,59,,,,,,,,,,,,,,,,,,Girona,211,00:33:59.986,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,Diving,Goal Conceded,2f0aae67-a411-42d8-ba9f-98c26adc76cf,1363,,,"[1.5, 38.8]",9811,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yassine Bounou,6785.0,,Goalkeeper,68,Barcelona,217,['f7c7d3b5-303d-49f2-8ec6-6d7c59e02382'],0,,,,,,,,,,,,,,,,,,Girona,211,00:36:00.203,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Safe,Set,,Standing,Shot Saved,b69e2917-8de0-4ef8-92d2-216094fa1da1,1394,,,"[1.3, 40.8]",9811,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,,Goalkeeper,72,Girona,211,['efc5fa70-1e89-4748-b9c2-6834f0a935fc'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:07.308,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,,Punch,90d371ab-f158-42fb-90f8-acfb456aadd7,1479,,,"[3.0, 33.9]",9811,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,,Goalkeeper,74,Girona,211,['dadbad3e-a813-40d5-8520-f3b6f0bc910f'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:28.876,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.7, 37.4]",,Set,,,Shot Faced,da40be2b-f405-43c7-b8e5-fbe0cd93edf1,1483,,,"[2.7, 37.4]",9811,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,,Goalkeeper,74,Girona,211,['409c2ba9-2883-43fc-bdc3-85490292c0e2'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:34.589,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.7, 41.0]",,Set,,,Shot Faced,fb365b5f-fc6b-40c6-81f3-74310819cb33,1533,,,"[4.7, 41.0]",9811,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,77,Girona,211,['21aa9f1b-6a0e-4dea-a438-bc7d1084ebb7'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:39.940,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Moving,,Diving,Goal Conceded,df6596b2-c0db-482b-acee-2cb745537c59,1618,,,"[3.4, 45.5]",9811,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,,Goalkeeper,83,Barcelona,217,['ed4e4cf4-a3a8-4482-9032-df67e468450c'],39,,,,,,,,,,,,,,,,,,Girona,211,00:43:39.002,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Foot,,Clear,,,,Keeper Sweeper,a0f6052f-bf3a-457e-8204-051dfcace014,1629,,,"[22.7, 48.3]",9811,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,,Goalkeeper,84,Girona,211,"['5bec0731-b378-48fc-902a-1fe4863177f9', '6df2217f-e9d7-46a2-b196-0408a0070f5a']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:56.911,Goal Keeper,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Left Foot,,Clear,,,,Keeper Sweeper,cfe22721-424e-4300-9a88-75f8903a4ab9,1819,,,"[21.3, 50.0]",9811,47,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Bounou,6785.0,,Goalkeeper,93,Barcelona,217,['0ad15b6d-08fe-474e-9021-3648330fb2db'],47,,,,,,,,,,,,,,,,,,Girona,211,00:02:47.630,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,,Keeper Sweeper,322828f4-42a2-4aac-9a32-1e709a6bd179,1877,,,"[13.3, 25.1]",9811,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,,Goalkeeper,96,Barcelona,217,['3cfa9b74-575e-462b-bfef-3ce294bf5af8'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.351,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.2, 34.9]",,Set,,,Shot Faced,11deaa32-2d0f-49c8-993f-dab7ddff7e96,1993,,,"[4.2, 34.9]",9811,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,101,Girona,211,['a13f866b-7348-4be4-bb09-7ff00d248f68'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:07.494,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.7, 42.0]",,Set,,,Shot Faced,ad6aeaf4-33bd-407f-a9ba-78cc85994cb9,2050,,,"[4.7, 42.0]",9811,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Bounou,6785.0,,Goalkeeper,104,Barcelona,217,['81daec3b-3ca4-48f2-8f4a-f02d6b54aac6'],23,,,,,,,,,,,,,,,,,,Girona,211,00:08:23.978,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Safe,Set,,Standing,Shot Saved,806fefd3-ed2e-4808-b756-e140cb64a904,2178,,,"[2.5, 42.3]",9811,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Bounou,6785.0,,Goalkeeper,110,Barcelona,217,['eb1411ae-f1dd-4199-8b4d-9db1f51ffcdc'],52,,,,,,,,,,,,,,,,,,Girona,211,00:10:52.440,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.0, 35.4]",,Set,,,Shot Faced,0cddfd23-175e-49ce-8965-9130e8f53f96,2234,,,"[2.0, 35.4]",9811,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Bounou,6785.0,,Goalkeeper,114,Barcelona,217,['3a5a1288-e4cc-44c4-838b-c8c30fdbd32b'],59,,,,,,,,,,,,,,,,,,Girona,211,00:11:59.640,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,,Standing,Shot Saved,c1da58fc-5e9a-4927-abb1-b4ca69651518,2304,,,"[2.7, 41.3]",9811,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yassine Bounou,6785.0,,Goalkeeper,118,Barcelona,217,['e66cf8c1-9b4d-4532-aada-87787c070503'],49,,,,,,,,,,,,,,,,,,Girona,211,00:13:49.468,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,Diving,Goal Conceded,b7137552-1b1c-4b9b-a7d3-52b984961e25,2566,,,"[2.1, 42.0]",9811,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Bounou,6785.0,,Goalkeeper,132,Barcelona,217,['fbab9669-36ea-48e4-9143-0f5175837976'],27,,,,,,,,,,,,,,,,,,Girona,211,00:20:27.802,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,,Punch,70f5b317-2bb3-4936-8729-a61072d3e49a,2624,,,"[15.0, 44.7]",9811,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,135,Girona,211,['6226b233-1e73-48fb-9f12-8bc40d57d293'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:38.587,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Fail,,,,Collected,c152ef45-6282-44cc-8f38-da7f0ddfc5b3,2630,,,"[5.2, 44.9]",9811,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,135,Girona,211,['15d8573a-739d-46ef-94cb-3202972e9a6b'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:44.996,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.4, 44.5]",,Prone,,,Shot Faced,66a3c86f-f5b0-4cf8-a32f-be402716b911,2634,,,"[3.4, 44.5]",9811,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,135,Girona,211,['c7207f3d-18aa-4526-9d59-08355b7c090d'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:45.884,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched Out,Set,,Diving,Shot Saved,43f9a3b1-7da8-4724-ac65-f4bd009b36b9,2656,,,"[1.4, 39.0]",9811,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yassine Bounou,6785.0,,Goalkeeper,137,Barcelona,217,['1a9caac8-2392-47d0-854e-b842e0988ee6'],24,,,,,,,,,,,,,,,,,,Girona,211,00:24:24.307,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,,Standing,Shot Saved,3af1111b-44e5-4bcc-8159-1ee71bde86b6,2661,,,"[1.0, 36.9]",9811,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yassine Bounou,6785.0,,Goalkeeper,138,Barcelona,217,['bd94d34e-cc90-4787-a8d5-9b157bd60b7c'],13,,,,,,,,,,,,,,,,,,Girona,211,00:25:13.865,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.8, 42.0]",,Set,,,Shot Faced,bec0db04-a672-404f-b2a9-152ffe5e50df,2863,,,"[1.8, 42.0]",9811,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yassine Bounou,6785.0,,Goalkeeper,148,Barcelona,217,['237ee1c8-4ab2-4065-9664-19767298e354'],13,,,,,,,,,,,,,,,,,,Girona,211,00:29:13.758,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Moving,,Standing,Goal Conceded,2d2a7374-9dd0-4586-9ead-f9ae5622db75,2915,,,"[2.9, 38.2]",9811,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yassine Bounou,6785.0,,Goalkeeper,150,Barcelona,217,['7c05e3bf-ce89-46a0-9eb0-d66e2c9d6400'],47,,,,,,,,,,,,,,,,,,Girona,211,00:30:47.186,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,In Play Safe,Moving,True,Standing,Shot Saved to Post,d73e62ec-4bcc-4e0c-88bc-6c321488a56f,3159,,,"[0.9, 38.9]",9811,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yassine Bounou,6785.0,,Goalkeeper,159,Barcelona,217,['73a68e67-ce83-4b67-bc76-ff4a745e286f'],32,,,,,,,,,,,,,,,,,,Girona,211,00:36:32.690,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,,Collected,c33682b8-0271-4547-8f67-f0eb0fcee2f0,3291,,,"[5.2, 43.8]",9811,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,,Goalkeeper,161,Barcelona,217,['fd546585-f401-44aa-9912-60913470b434'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:13.953,Goal Keeper,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,,Keeper Sweeper,d9f262da-9b6a-4f89-b497-53d1a370594e,3341,,,"[6.3, 45.3]",9811,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Yassine Bounou,6785.0,,Goalkeeper,164,Girona,211,['48dd6a2e-394c-46b7-9a22-566f429467fb'],22,,,,,,,,,,,,,,,,,,Girona,211,00:41:22.576,Goal Keeper,,2017/2018
