ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[94.1, 45.4]",,,,,,,,,,,,,4.913822,,,,,,,,,,,,,77d755c4-9cee-40a8-8189-f5ee230f8ddf,2921,,"[63.8, 42.1]",70283,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,139,Barcelona,217,"['3c7d93b9-dd8f-45d2-bb9f-d5a1694bea5e', '49b732e0-98f6-4365-b96b-f18b3c850c06']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:52.562,Carry,,2013/2014
,,,"[21.3, 49.1]",,,,,,,,,,,,,5.6383,,,,,,,,,,,,,20b7001c-dc42-4062-a65a-e6d75a2e9020,2932,,"[14.5, 38.4]",70283,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco Casilla Cortés,6706.0,Goalkeeper,140,Espanyol,214,"['8b64130e-5cc7-4db2-9acc-d1acaecdc825', 'a6716a01-1697-4bab-8b5d-e267c7addb8d']",30,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:30.916,Carry,,2013/2014
,,,"[24.6, 44.5]",,,,,,,,,,,,,0.079975,,,,,,,,,,,,,a37182d4-02e1-4c37-b325-340d2d5f8ee4,2949,,"[25.3, 45.6]",70283,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,141,Barcelona,217,"['1f386a41-606b-40f2-968b-e48d545ccaac', '272b0269-f3ef-4aa0-853f-a4e3c6eae9db', 'ee8acc4f-05ea-4d59-b495-0b67544032f0']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:47.598,Carry,True,2013/2014
,,,"[24.2, 30.8]",,,,,,,,,,,,,0.274051,,,,,,,,,,,,,8004dd89-dacc-4388-9dca-46be4a3f41bd,2952,,"[24.2, 30.8]",70283,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,141,Barcelona,217,"['58826ef3-1247-40da-8396-0a7492ecdb72', 'ec753726-4e16-4c38-b7b9-cbfe607c68cc']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:48.485,Carry,,2013/2014
,,,"[33.1, 37.4]",,,,,,,,,,,,,0.78333,,,,,,,,,,,,,555778fd-b4da-468d-84fe-2c1f3177c1f0,2955,,"[30.7, 37.1]",70283,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,141,Barcelona,217,"['f5e88dea-3b15-44d7-8adf-9da4d9605306', 'feba50c5-28a0-4849-b660-b717c83d645f']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:49.263,Carry,,2013/2014
,,,"[39.0, 39.7]",,,,,,,,,,,,,2.122602,,,,,,,,,,,,,f60280f3-1226-479f-aaee-151a9e42ca57,2958,,"[44.2, 44.5]",70283,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,141,Barcelona,217,"['354e5ea8-90d5-466d-9972-e77d52d8afa3', 'dce1b0ea-e013-486f-a00a-99a853580c00']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:51.826,Carry,,2013/2014
,,,"[31.4, 49.3]",,,,,,,,,,,,,0.239984,,,,,,,,,,,,,d5d76ef2-7897-47ed-b1ff-09097cd9113c,2961,,"[31.4, 49.8]",70283,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,141,Barcelona,217,"['359722a5-23f1-43da-bab6-7350c29d281a', '99b3b8d7-cd6f-4efe-9a9b-942751b31140']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:55.214,Carry,,2013/2014
,,,"[45.3, 62.4]",,,,,,,,,,,,,2.081811,,,,,,,,,,,,,77314760-4d1e-486b-9e34-df607f56554b,2964,,"[43.6, 58.9]",70283,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,141,Barcelona,217,"['2f1d0ba0-4d15-48a6-8103-76381cda089e', '55cd10fc-040a-4687-8660-1d41ed721f00']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.839,Carry,,2013/2014
,,,"[64.5, 71.1]",,,,,,,,,,,,,1.316216,,,,,,,,,,,,,7255d9eb-cd9b-4aa0-8758-faf0ce55b516,2967,,"[58.6, 72.0]",70283,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,141,Barcelona,217,"['60142ba1-a6a0-411b-a503-f68375af550f', 'd309544d-994d-456f-9b45-ad028f74d518']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.945,Carry,,2013/2014
,,,"[70.8, 60.0]",,,,,,,,,,,,,0.50963,,,,,,,,,,,,,5daf5ab3-de56-4fbb-81b6-8253599e43d4,2970,,"[70.8, 60.0]",70283,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,141,Barcelona,217,"['aee7893a-695f-4e9b-84eb-72311fa4a9c0', 'd8a049a0-d62e-415b-b394-a7108fc7d3ca']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:02.072,Carry,,2013/2014
,,,"[65.4, 56.3]",,,,,,,,,,,,,1.30542,,,,,,,,,,,,,9d262dfa-ee29-45e2-8b9b-6a239c5b9ef2,2973,,"[64.7, 59.3]",70283,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,141,Barcelona,217,"['6b1912c2-02dc-4020-ac3d-bc7d047f9e7a', '9a823491-fc23-447b-a4d6-5de66c80d937']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.086,Carry,,2013/2014
,,,"[63.4, 53.7]",,,,,,,,,,,,,2.15144,,,,,,,,,,,,,e781869a-2df8-44a8-ac25-d319bde44552,2976,,"[57.1, 54.3]",70283,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,141,Barcelona,217,"['3d012216-31f1-43f8-b446-8b0f253dc5ef', 'cee6deca-d0e5-40e2-b248-069049ffa413']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:05.129,Carry,,2013/2014
,,,"[70.6, 56.5]",,,,,,,,,,,,,0.039984,,,,,,,,,,,,,c5e227b9-eb10-47c0-99d6-cd65ad7c6f84,2979,,"[70.4, 56.3]",70283,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,141,Barcelona,217,"['2e2c99d9-2308-4cbe-bbf5-0bda0a667b66', '672360d0-be6a-4a81-a54e-bf8ef932d0a7']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:08.070,Carry,,2013/2014
,,,"[65.6, 56.7]",,,,,,,,,,,,,1.622581,,,,,,,,,,,,,c1124244-4e1c-4d9a-bf9a-ccbb465d0904,2982,,"[64.0, 54.3]",70283,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,141,Barcelona,217,"['562169ef-9c1e-4b45-acfa-f29340054649', 'a9bf7192-4906-4f37-bb47-6c0e14d119b9']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:08.545,Carry,,2013/2014
,,,"[84.1, 77.0]",,,,,,,,,,,,,2.693205,,,,,,,,,,,,,f88dbcde-5d1b-46ba-a4a5-58dd2df69b28,2985,,"[76.9, 77.4]",70283,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,141,Barcelona,217,"['6a83c879-8d8c-4bb5-9477-1962c61e2cbc', 'db424f9e-228d-42fa-a5b2-3ed4a47c6ddf']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:11.511,Carry,,2013/2014
,,,"[75.8, 73.7]",,,,,,,,,,,,,1.078915,,,,,,,,,,,,,7bb4e966-4255-4818-8d27-58c6e5119473,2988,,"[72.1, 71.8]",70283,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,141,Barcelona,217,"['1aa823fc-81af-4d76-8e7f-bc9d79b36d20', '7f382490-a60e-41c8-8250-8ab436191348']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:15.008,Carry,,2013/2014
,,,"[45.2, 7.3]",,,,,,,,,,,,,0.3309,,,,,,,,,,,,,e01a06d4-2446-43d5-b874-b629b9e7b2e3,2991,,"[45.2, 7.3]",70283,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Center Midfield,142,Espanyol,214,"['325aa471-297b-424f-84f7-d2cb29930022', 'b510a87c-4232-4483-b6ee-b86b5ad287e5']",16,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:16.087,Carry,,2013/2014
,,,"[42.1, 9.9]",,,,,,,,,,,,,0.579999,,,,,,,,,,,,,5bedb84c-8bea-4dc7-8d64-773f96658c22,2995,,"[41.5, 10.3]",70283,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Andrei Torje,10731.0,Left Wing,142,Espanyol,214,"['498c016d-6114-4b5e-aad5-de3b0e871402', '958ffb9a-96d9-46a8-b362-b6866afd0ec1', 'ad1e3c60-f98b-4029-a431-ca6926de06ae']",17,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:17.337,Carry,True,2013/2014
,,,"[41.9, 54.5]",,,,,,,,,,,,,4.1898,,,,,,,,,,,,,ecd411e9-3e92-41bd-ae29-b81ee1f1629d,3000,,"[41.7, 54.1]",70283,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sidnei Rechel da Silva Júnior,6777.0,Right Center Back,143,Espanyol,214,"['02251af9-b30a-4a55-be87-0d6ffb13996a', '88137be9-323d-4d03-ab42-a11179640832']",35,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:35.815,Carry,,2013/2014
,,,"[89.8, 76.5]",,,,,,,,,,,,,5.8095,,,,,,,,,,,,,a3e02078-cb5f-4b3a-89d8-f3e443e4bc2a,3003,,"[68.9, 77.0]",70283,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl Rodríguez Navarro,26667.0,Right Back,143,Espanyol,214,"['4cb19ddc-156a-418d-91fe-7dabd726147b', '5838d785-6eed-48dd-9214-17530c9a87aa', 'c4e3d202-5411-44fe-80ae-100f1ce4d32c']",41,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:41.781,Carry,True,2013/2014
,,,"[103.5, 72.4]",,,,,,,,,,,,,1.9839,,,,,,,,,,,,,e6cb1897-a52f-4b7b-8cf6-e73f93893f0f,3010,,"[107.7, 75.2]",70283,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jhon Andrés Córdoba Copete,8817.0,Right Wing,144,Espanyol,214,"['9d71158a-3f83-4ae4-8992-e35504b71112', 'd38c493b-4db5-4d52-8153-eb33c93f8bd9', 'd60c7f11-354e-4680-8be9-583be411c967', 'd9cd76e0-63ff-45a2-a087-ddecd9911c3e']",58,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:58.602,Carry,True,2013/2014
,,,"[21.8, 4.7]",,,,,,,,,,,,,0.505573,,,,,,,,,,,,,d57db742-2789-410e-bec2-20e602aa5c59,3016,,"[22.0, 4.9]",70283,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,145,Barcelona,217,"['8fc29435-07a3-44b6-9cb6-c9a4d172c13b', 'a2e37d99-2427-400d-b1dc-6dc911ceaa23']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:01.770,Carry,,2013/2014
,,,"[15.7, 11.0]",,,,,,,,,,,,,1.106614,,,,,,,,,,,,,6f8c4488-b1bb-4929-8f3f-15040a3c5354,3021,,"[15.7, 11.0]",70283,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,145,Barcelona,217,"['9e8c3ddb-70b4-45be-ad36-8374860652e2', 'cdafeb12-dbc8-4f10-b277-9aabbea84e22']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.840,Carry,,2013/2014
,,,"[17.2, 40.0]",,,,,,,,,,,,,1.170975,,,,,,,,,,,,,12d545bb-2267-4d30-be3b-f5813bd06840,3024,,"[16.6, 40.6]",70283,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,145,Barcelona,217,"['74def2d2-8c50-405c-87d5-22aacfa4e2e7', '7f19ce84-9479-4187-b273-cfebbf6da311', 'a154da50-7445-441f-a5cc-2b7215e5ac14']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:06.149,Carry,True,2013/2014
,,,"[85.5, 41.3]",,,,,,,,,,,,,1.2719,,,,,,,,,,,,,20233d84-8082-4457-9699-47dcd52a40d1,3031,,"[89.6, 38.6]",70283,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Andrei Torje,10731.0,Left Wing,146,Espanyol,214,"['b824045d-3d4f-48a7-8edb-acf9decce396', 'e8138da5-f36c-46f8-a435-d12789ca1da1']",13,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:13.409,Carry,,2013/2014
,,,"[95.1, 11.6]",,,,,,,,,,,,,1.2402,,,,,,,,,,,,,7f72c4a6-31df-4032-9e95-28640f4bfed7,3034,,"[92.7, 9.0]",70283,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Rafael Fuentes Hernández,4741.0,Left Back,146,Espanyol,214,"['0e1a41e3-b247-40b1-9448-00e2ffd169f5', 'd113ee13-89d4-4dd0-b844-0505498f4a4a']",16,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:16.619,Carry,,2013/2014
,,,"[109.6, 31.0]",,,,,,,,,,,,,0.7276,,,,,,,,,,,,,e50b660c-ec12-4667-8c60-e1b477c81c17,3039,,"[108.1, 30.1]",70283,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio García De La Fuente,6767.0,Center Forward,146,Espanyol,214,"['1cc6b22b-4c06-4577-a9a4-747e1497f848', '2a4cb58b-28f9-4156-8602-9bf38be943fd', 'f8b912cc-cc35-404b-8bc9-ab6141467902']",19,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:19.447,Carry,True,2013/2014
,,,"[13.1, 50.0]",,,,,,,,,,,,,0.44069,,,,,,,,,,,,,e18a24c3-a5a6-43a3-9df0-b7522b6f2c19,3045,,"[12.4, 50.9]",70283,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,146,Espanyol,214,"['3f3dd750-3f62-476f-a4bb-c9fc28406c74', '76eb3016-458c-4c6d-8909-22a7ff953c6a', 'c7ecac12-4d37-40db-945f-7a869f11cf8a']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:22.192,Carry,True,2013/2014
,,,"[49.1, 43.9]",,,,,,,,,,,,,2.0506,,,,,,,,,,,,,de8c2a6e-801e-4f85-add6-b4b4f9182b92,3055,,"[52.4, 38.9]",70283,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Right Center Back,147,Espanyol,214,"['d8a820db-9b1f-431a-ac9b-0165b9b46ebe', 'e9b87203-ed6a-48b1-9d7a-d1b4096df04b']",39,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:39.754,Carry,,2013/2014
,,,"[70.9, 75.4]",,,,,,,,,,,,,2.3688,,,,,,,,,,,,,8a1bca28-a4ef-4823-b016-4e2f51d62a99,3058,,"[78.7, 76.7]",70283,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl Rodríguez Navarro,26667.0,Right Back,147,Espanyol,214,"['043e9dcc-7a10-4f42-814e-d4bbfe9bd609', '8f5c96c1-f4af-4469-bc46-1cad15c30cf4', 'f1ffe430-9c3f-4890-94cb-43cd744882df']",44,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:44.498,Carry,True,2013/2014
,,,"[57.6, 65.9]",,,,,,,,,,,,,1.2675,,,,,,,,,,,,,057808df-34a2-439e-81d0-07097ccc7e26,3062,,"[57.0, 67.4]",70283,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abraham González Casanova,27148.0,Right Center Midfield,147,Espanyol,214,"['481257bc-d59f-495b-a625-e1d6cf169677', 'bcbf57cc-bece-4e34-8cc8-752945982ece', 'fb4c44e6-e72c-4324-bf19-169ee43a5126']",48,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:48.303,Carry,True,2013/2014
,,,"[56.3, 58.7]",,,,,,,,,,,,,2.3099,,,,,,,,,,,,,c94620b2-1dea-4515-8bc7-592ecb37b57d,3066,,"[59.3, 58.5]",70283,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David López Silva,6754.0,Center Defensive Midfield,147,Espanyol,214,"['26cef4b6-8c31-4a90-a006-ab21752c229f', '82f5b479-a703-42b8-af7e-8abc1d1ab500', 'a3c9066a-2710-48b3-9a04-989c716ebdf1']",50,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:50.705,Carry,True,2013/2014
,,,"[50.6, 72.4]",,,,,,,,,,,,,1.233951,,,,,,,,,,,,,5200a937-e9bc-4b9c-9ffc-de4dc87cc313,3070,,"[50.6, 73.3]",70283,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abraham González Casanova,27148.0,Right Center Midfield,147,Espanyol,214,"['2df1f42d-631f-4f93-ab3e-203ebb8b5c5b', '8135e2d2-76d6-4324-8187-c1d3ce6e15ad']",53,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:53.852,Carry,,2013/2014
,,,"[88.1, 41.5]",,,,,,,,,,,,,3.2128,,,,,,,,,,,,,404bdfb2-a88a-455d-944a-e0d7ff1d4c75,3076,,"[70.5, 55.8]",70283,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David López Silva,6754.0,Center Defensive Midfield,147,Espanyol,214,"['e9b57481-ee42-4d61-a0bf-035bec30599d', 'eca6ce53-55b4-4848-b009-cd7a05f5a7d1']",58,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:58.141,Carry,,2013/2014
,,,"[94.0, 28.8]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,750dd2b3-1cbe-497d-bfaa-40fee91158d2,3079,,"[94.0, 28.8]",70283,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Andrei Torje,10731.0,Left Wing,147,Espanyol,214,"['5b0e785a-9005-485f-b8a2-c09fd8f43906', 'd5d730fc-e4aa-4a66-b0d0-e3efb40004ca']",2,,,,,,,,,,,,,,,,,,Espanyol,214,00:27:02.427,Carry,,2013/2014
,,,"[98.3, 17.5]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,e88d505c-4af2-4d2d-a99d-c73796cb34ac,3082,,"[98.3, 17.5]",70283,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,147,Espanyol,214,"['91117573-ff16-41b7-9ef3-4b2293dcbce9', 'b53a464e-c253-455c-bc12-e9e687499660']",3,,,,,,,,,,,,,,,,,,Espanyol,214,00:27:03.859,Carry,,2013/2014
,,,"[90.7, 18.2]",,,,,,,,,,,,,1.0183,,,,,,,,,,,,,22bac3e8-a1bf-45b2-916b-575586441313,3086,,"[89.6, 17.7]",70283,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,147,Espanyol,214,"['5003348d-c6ef-4224-8322-585f71af91fe', 'db10e063-584d-450d-ae65-59d2fd84b99a']",6,,,,,,,,,,,,,,,,,,Espanyol,214,00:27:06.498,Carry,,2013/2014
,,,"[95.7, 28.2]",,,,,,,,,,,,,1.0841,,,,,,,,,,,,,7da0d666-ccf6-484f-afca-d507c1a94023,3091,,"[97.2, 24.1]",70283,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Andrei Torje,10731.0,Left Wing,147,Espanyol,214,"['432ac7f0-1098-45fd-b7e8-783901d18bab', 'b34bca09-dd80-4ae6-9c48-59f32f1a4c3f', 'b434324a-5608-41a7-a3ad-fa9589087991', 'bf476509-d1b6-48fd-a974-6f2df10a3fb8', 'f24bc4a6-8eff-4acd-895d-3451b3462001']",8,,,,,,,,,,,,,,,,,,Espanyol,214,00:27:08.397,Carry,True,2013/2014
,,,"[94.6, 29.3]",,,,,,,,,,,,,0.4609,,,,,,,,,,,,,dd028897-b4a4-4125-b3f3-699b1e7f0a49,3094,,"[95.7, 28.2]",70283,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Andrei Torje,10731.0,Left Wing,147,Espanyol,214,"['227342bf-13d6-40f0-92c7-4a09fd5b8d73', 'b434324a-5608-41a7-a3ad-fa9589087991', 'bf476509-d1b6-48fd-a974-6f2df10a3fb8']",9,,,,,,,,,,,,,,,,,,Espanyol,214,00:27:09.481,Carry,True,2013/2014
,,,"[9.8, 65.2]",,,,,,,,,,,,,0.510314,,,,,,,,,,,,,bcfb3c49-95f6-468c-bc32-9dd66d77a8e0,3106,,"[9.4, 59.3]",70283,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,149,Barcelona,217,"['05a06cb3-8f06-4233-af1d-bfe92c3fcec2', '4ad7afbd-7df9-48fb-a261-0f08543a95c0', '77e60ced-c5c1-460d-900a-ee4a5562f5f2', 'a7a5096f-5964-442b-bba1-37f2249d8ced']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:43.951,Carry,True,2013/2014
,,,"[31.6, 66.5]",,,,,,,,,,,,,2.480313,,,,,,,,,,,,,d909a0c9-57eb-4c57-8f2d-4b06ff8f0dfc,3113,,"[21.2, 66.5]",70283,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,150,Barcelona,217,"['459d73f8-bdde-422a-8f11-22c4bdc6d207', 'd9b83b3c-de9d-4d72-97bd-e8be0c07440b']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:20.409,Carry,,2013/2014
,,,"[37.1, 32.6]",,,,,,,,,,,,,1.049754,,,,,,,,,,,,,fd5ed19a-b705-4043-b233-daa203c40463,3116,,"[35.7, 31.0]",70283,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Barcelona,217,"['40cb5ee8-d38a-42c2-878c-1ee9efdf0b86', '4b74d9c9-680b-43f8-a47a-3815f19f5075']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:24.527,Carry,,2013/2014
,,,"[43.4, 56.3]",,,,,,,,,,,,,0.11996,,,,,,,,,,,,,ab883da2-9c97-4ad2-b8af-205a79d827a8,3119,,"[42.5, 56.9]",70283,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,150,Barcelona,217,"['87b51b4c-fe25-46db-83ed-05b012889032', 'dae5064e-7a0b-46b5-96ad-7ccbc621d8ed']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:27.400,Carry,,2013/2014
,,,"[28.1, 41.5]",,,,,,,,,,,,,1.220568,,,,,,,,,,,,,97076ec5-280d-4f6b-a79e-467eb52d6660,3122,,"[29.4, 40.8]",70283,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,150,Barcelona,217,"['b19bad43-7ec9-40a1-8c9d-590de641f756', 'b95e7260-6bfe-46d4-9944-191561d1dcc1']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:29.516,Carry,,2013/2014
,,,"[34.7, 63.5]",,,,,,,,,,,,,0.971637,,,,,,,,,,,,,fa60acdb-b83b-4539-8df6-71b0ac0eaae3,3125,,"[35.1, 61.1]",70283,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,150,Barcelona,217,"['6025f194-2f24-4d23-970c-75ae6d490d50', '6245afa7-4579-4ed0-acd1-b61fd3fa7f4c']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:32.183,Carry,,2013/2014
,,,"[50.1, 58.7]",,,,,,,,,,,,,0.513414,,,,,,,,,,,,,f08ff34e-eaee-4e7d-a968-e6450900bbec,3128,,"[50.5, 57.4]",70283,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,150,Barcelona,217,"['b19a0052-3260-4446-b514-d78abb01a35c', 'e3dafcb8-e35e-4298-bd7e-3e15cb64b296']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:34.441,Carry,,2013/2014
,,,"[42.9, 60.6]",,,,,,,,,,,,,2.516508,,,,,,,,,,,,,07c6601d-6979-4f07-9030-8e8a4a661c39,3131,,"[44.9, 52.6]",70283,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,150,Barcelona,217,"['43d02832-98e6-46ee-9ecb-4fb54e8b160c', '9b5fa660-234b-4c82-9384-93692ccead83']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:35.661,Carry,,2013/2014
,,,"[51.9, 75.5]",,,,,,,,,,,,,1.062827,,,,,,,,,,,,,76a88abd-a9a4-4b4a-926a-c3a591ef8900,3134,,"[51.4, 75.5]",70283,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,150,Barcelona,217,"['3a335a11-3774-4726-a658-8eded52e2e25', '69e3c4f4-b334-4734-b223-d493bb1e7a28']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:39.296,Carry,,2013/2014
