bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[85.4, 9.8]",,,,,,,,,,,0.588848,,,,,,,,,,,,,,,22674b74-f6b3-4ef7-bf4c-163e6438c072,3127,,,"[85.6, 9.2]",3825660,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,178,Barcelona,217,"['cb825cf0-e27f-455a-a57f-245f680080b2', 'f36b3721-a3ba-44c5-8c59-bdcb4207a4d5']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.576,Carry,,2015/2016
,,,,"[49.5, 33.1]",,,,,,,,,,,2.593444,,,,,,,,,,,,,,,bc75fdc7-0726-4471-9856-e00af7ae3f90,3132,,,"[56.5, 29.7]",3825660,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,178,Barcelona,217,"['99847219-0261-4300-95fb-94689d717115', 'f0427ebc-c26a-4e8f-a423-5e7000f45af2']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:37:39.428,Carry,,2015/2016
,,,,"[52.7, 57.3]",,,,,,,,,,,1.091758,,,,,,,,,,,,,,,a48e1fa1-3a84-4c3a-a084-fff1eec0a9af,3135,,,"[52.7, 57.3]",3825660,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,178,Barcelona,217,"['4edf70df-d494-4cda-b9f4-ef013d35d565', 'd14b5494-52f6-4edd-8c54-b2b50e22168c']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:37:43.388,Carry,,2015/2016
,,,,"[49.7, 63.7]",,,,,,,,,,,1.714874,,,,,,,,,,,,,,,968a4e9d-57aa-42ca-b47e-f3eaa5117d71,3140,,,"[49.7, 63.7]",3825660,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,178,Barcelona,217,"['7083b26b-7210-4415-b07b-c6a6d5fc3a9b', 'c97fb366-4a73-4f81-9686-d268612519c3']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:37:47.182,Carry,,2015/2016
,,,,"[42.2, 55.8]",,,,,,,,,,,0.961174,,,,,,,,,,,,,,,a33077f9-b760-45fa-b0df-34852d7c0915,3143,,,"[41.3, 51.3]",3825660,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,178,Barcelona,217,"['1d4e7ec6-23c1-4caf-b5c9-20264098fe4b', 'eb435809-58db-4795-b473-96dfcc0f18b8']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:37:50.228,Carry,,2015/2016
,,,,"[37.5, 74.4]",,,,,,,,,,,1.050233,,,,,,,,,,,,,,,2ab4322e-58bd-46e6-86eb-8097d3ca0594,3146,,,"[42.8, 72.0]",3825660,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,178,Barcelona,217,"['063be229-bafa-4801-9b20-06c663bd4f4a', '68ca0eae-f9f4-469b-b4e9-0b2ca78cdaf6']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:37:52.793,Carry,,2015/2016
,,,,"[21.4, 29.7]",,,,,,,,,,,0.7063,,,,,,,,,,,,,,,e545c4ec-acc1-40a6-8a65-f677acf50467,3151,,,"[21.2, 29.9]",3825660,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,178,Barcelona,217,"['0e16312e-6e4f-43ed-8f44-56270346c678', '55e38da6-6891-4eb5-84ab-cc971105788a']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:37:58.313,Carry,,2015/2016
,,,,"[35.1, 19.4]",,,,,,,,,,,3.088459,,,,,,,,,,,,,,,4c9d7398-7255-48fc-96c2-845298e0cd2c,3154,,,"[36.0, 9.4]",3825660,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,178,Barcelona,217,"['592f6d77-e0a3-43b1-bf96-62e3a473405c', 'baea57b6-03eb-4e83-b5f1-b50c8b6ab34c', 'd4f5a963-dc68-477a-b240-70a9405e4b9d']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.262,Carry,True,2015/2016
,,,,"[55.4, 24.3]",,,,,,,,,,,1.175691,,,,,,,,,,,,,,,281be1e6-d51a-4e65-a586-2154bc58c494,3158,,,"[49.0, 24.1]",3825660,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,178,Barcelona,217,"['cdbd76cf-a6c3-4b23-b87a-8b65ded7d23e', 'f03eec4a-3f0e-4c51-855b-cdfc9993ee06']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:38:04.871,Carry,,2015/2016
,,,,"[27.7, 45.3]",,,,,,,,,,,1.117362,,,,,,,,,,,,,,,17e511cd-37a9-4f7f-9f28-7decf067641a,3163,,,"[27.7, 45.3]",3825660,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan dos Santos Ramírez,6357.0,Left Center Midfield,179,Villarreal,222,"['069b6a53-46e3-4212-829f-16427a162e63', '46cabb2c-0b9e-47d7-ba18-620256c1cb57']",22,,,,,,,,,,,,,,,,,Villarreal,222,00:38:22.187,Carry,,2015/2016
,,,,"[55.2, 56.0]",,,,,,,,,,,3.107225,,,,,,,,,,,,,,,7ad1d62e-e575-4686-a6e1-cc2e6488433c,3166,,,"[47.1, 36.3]",3825660,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Denis Suárez Fernández,6609.0,Left Midfield,179,Villarreal,222,"['3e79088a-36b0-44c2-aff2-22db1d21ca93', '4083aac7-9b18-4d2b-811d-18d7c44bc56e', '6fe7a930-f850-4690-a863-0df7f197cd53']",24,,,,,,,,,,,,,,,,,Villarreal,222,00:38:24.944,Carry,True,2015/2016
,,,,"[56.7, 62.0]",,,,,,,,,,,0.2,,,,,,,,,,,,,,,534aed83-7563-45ba-a953-475dbfef60dc,3172,,,"[55.7, 62.0]",3825660,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniele Bonera,6827.0,Right Center Back,180,Villarreal,222,"['0f9637e0-262a-4e5c-b432-4cf70bf38e97', '7adc9dbe-17dd-4ae7-93f7-e33eda790898']",49,,,,,,,,,,,,,,,,,Villarreal,222,00:38:49.021,Carry,,2015/2016
,,,,"[50.8, 23.5]",,,,,,,,,,,1.349409,,,,,,,,,,,,,,,f60efaeb-22ad-4673-a020-69d359964054,3175,,,"[46.5, 31.6]",3825660,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,180,Villarreal,222,"['380cb905-7efa-4605-9833-629be122b99a', 'ee52727d-d3c9-405c-ac83-3f40f890a0fa']",51,,,,,,,,,,,,,,,,,Villarreal,222,00:38:51.301,Carry,,2015/2016
,,,,"[56.7, 38.4]",,,,,,,,,,,0.566759,,,,,,,,,,,,,,,9064a284-62b7-43c6-9a39-c74308304e4d,3178,,,"[58.9, 40.4]",3825660,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Soriano Llido,22819.0,Center Defensive Midfield,180,Villarreal,222,"['0e079360-b6f5-44bf-b73e-1f70c2abbdac', 'cafa3be3-dc33-4a72-9296-478a52005fee']",54,,,,,,,,,,,,,,,,,Villarreal,222,00:38:54.010,Carry,,2015/2016
,,,,"[56.1, 54.3]",,,,,,,,,,,0.498963,,,,,,,,,,,,,,,46f14703-f571-4cdb-813a-73788aa1e88f,3181,,,"[56.1, 54.3]",3825660,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan dos Santos Ramírez,6357.0,Left Center Midfield,180,Villarreal,222,"['77cfd88a-efee-4a86-9f1c-ab32b8626337', 'a99ebb0b-5181-4c2a-ae9b-edff758abbc0']",55,,,,,,,,,,,,,,,,,Villarreal,222,00:38:55.497,Carry,,2015/2016
,,,,"[50.3, 68.0]",,,,,,,,,,,0.882703,,,,,,,,,,,,,,,fcf21e5e-225d-45f9-b019-aafe4fddc3f8,3184,,,"[49.5, 67.7]",3825660,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniele Bonera,6827.0,Right Center Back,180,Villarreal,222,"['3bb84055-3cc1-482d-a593-322307465958', 'c5409beb-43c8-46dd-b422-cf250a24b431']",57,,,,,,,,,,,,,,,,,Villarreal,222,00:38:57.338,Carry,,2015/2016
,,,,"[92.7, 49.6]",,,,,,,,,,,3.817311,,,,,,,,,,,,,,,d5024434-9ddb-43e4-971f-0f17a7b5eb64,3189,,,"[91.6, 56.4]",3825660,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel García Sánchez,6783.0,Right Midfield,180,Villarreal,222,"['1de1b85c-f1d5-4602-bcb1-70727e18cc29', '8a08034f-c2ff-4335-a2b7-785dd0f69822', 'bd50c47f-8dc8-47d0-9c4c-556a36f5573f']",2,,,,,,,,,,,,,,,,,Villarreal,222,00:39:02.613,Carry,True,2015/2016
,,,,"[106.2, 71.4]",,,,,,,,,,,3.190292,,,,,,,,,,,,,,,b6869c11-e6db-4710-9e25-7c3d11003c5c,3193,,,"[100.2, 67.7]",3825660,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,180,Villarreal,222,"['8e473747-d5e1-4327-a096-f3ce912849d7', 'f44c47be-3a29-4052-a241-71dcdb461fd5']",7,,,,,,,,,,,,,,,,,Villarreal,222,00:39:07.870,Carry,,2015/2016
,,,,"[105.9, 54.5]",,,,,,,,,,,1.773316,,,,,,,,,,,,,,,a26c5cb9-eb27-4907-a2a2-b7905f9a7979,3196,,,"[105.9, 54.5]",3825660,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,180,Villarreal,222,"['db48179c-f82b-4573-8155-db0f61b4d1b1', 'f68b9ab4-cb35-4ebd-868d-4f2888ff668f']",11,,,,,,,,,,,,,,,,,Villarreal,222,00:39:11.955,Carry,,2015/2016
,,,,"[109.6, 41.5]",,,,,,,,,,,1.494369,,,,,,,,,,,,,,,161fad48-8366-4046-8e0b-340681c76243,3206,,,"[107.0, 32.9]",3825660,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,181,Barcelona,217,"['03b30cb1-ad8b-4ea7-bb30-8475d3577426', '30406efd-cb75-4627-8fb5-45e36717d915', '5ab62384-a168-4cd1-9028-8349b79478a8']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:39:27.042,Carry,True,2015/2016
,,,,"[106.7, 37.1]",,,,,,,,,,,0.0946,,,,,,,,,,,,,,,9cbfaa62-0eec-4369-a022-3c8a7726eb39,3209,,,"[109.6, 41.5]",3825660,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,181,Barcelona,217,"['03b30cb1-ad8b-4ea7-bb30-8475d3577426', '30406efd-cb75-4627-8fb5-45e36717d915', 'cc721907-026f-4e87-9445-73f041f58b0e']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:39:28.536,Carry,True,2015/2016
,,,,"[9.5, 40.1]",,,,,,,,,,,0.835812,,,,,,,,,,,,,,,60d409c0-04f3-43dd-b593-7847b30d4ad9,3218,,,"[8.8, 40.6]",3825660,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alphonse Areola,3379.0,Goalkeeper,182,Villarreal,222,"['d7f4d88d-ae8c-4f4b-87d1-46bb46b380a2', 'f81aa9b0-0c50-406b-91b0-f358000e23cb']",51,,,,,,,,,,,,,,,,,Villarreal,222,00:40:51.698,Carry,,2015/2016
,,,,"[13.5, 72.7]",,,,,,,,,,,0.463342,,,,,,,,,,,,,,,88c40e76-54f7-4d3f-8c46-2d4501902ad4,3221,,,"[14.8, 71.6]",3825660,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniele Bonera,6827.0,Right Center Back,182,Villarreal,222,"['0ae95d24-726f-471a-9578-008d8481c5f1', '2350cac2-3cbc-4a97-acac-c7606d96ae36', '6a1e6c7f-fd50-4793-a73b-9aabec921985']",54,,,,,,,,,,,,,,,,,Villarreal,222,00:40:54.214,Carry,True,2015/2016
,,,,"[22.1, 53.2]",,,,,,,,,,,1.008314,,,,,,,,,,,,,,,d1a991d4-8914-4225-a292-ef9e190ea62e,3225,,,"[22.1, 53.2]",3825660,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonathan dos Santos Ramírez,6357.0,Left Center Midfield,182,Villarreal,222,"['07a713ed-42ba-401b-8a35-4e5a7bff99dc', 'f29cc048-6a59-4f6f-9319-c546b6e9af72']",55,,,,,,,,,,,,,,,,,Villarreal,222,00:40:55.729,Carry,,2015/2016
,,,,"[49.7, 68.4]",,,,,,,,,,,2.728624,,,,,,,,,,,,,,,0903d0a8-0d50-4d3c-bf9c-bb593ab59e57,3228,,,"[35.4, 73.7]",3825660,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mario Gaspar Pérez Martínez,6772.0,Right Back,182,Villarreal,222,"['0fbd1213-81d0-408a-96d5-49f7e8bc8018', 'c344fb9e-e5b8-4f3f-abd4-b953302cb9a5']",58,,,,,,,,,,,,,,,,,Villarreal,222,00:40:58.235,Carry,,2015/2016
,,,,"[45.4, 57.9]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,d69ab90a-5d25-4974-a1c9-d26d86274b6b,3231,,,"[45.2, 58.1]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonathan dos Santos Ramírez,6357.0,Left Center Midfield,182,Villarreal,222,"['4e6a24ce-87c3-452d-8d5b-ef90226afb02', '5355fdd4-2169-4876-b36b-9cafcbf79db8']",1,,,,,,,,,,,,,,,,,Villarreal,222,00:41:01.564,Carry,,2015/2016
,,,,"[49.3, 71.8]",,,,,,,,,,,0.721897,,,,,,,,,,,,,,,9d55e5b6-146f-4ef5-abf7-9585b8605e67,3234,,,"[49.5, 71.2]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mario Gaspar Pérez Martínez,6772.0,Right Back,182,Villarreal,222,"['76839142-7bde-4f49-b14a-22ebcdc1ab2a', 'f9f6e8ef-dd0c-4d93-beb9-bc3433cd6101']",3,,,,,,,,,,,,,,,,,Villarreal,222,00:41:03.044,Carry,,2015/2016
,,,,"[65.3, 76.5]",,,,,,,,,,,0.039999,,,,,,,,,,,,,,,33715a53-3483-47bc-984f-2691d3de2e9d,3237,,,"[65.5, 76.3]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Samuel García Sánchez,6783.0,Right Midfield,182,Villarreal,222,"['39c08ce3-079f-4151-a48a-f2bbb83af4a0', 'a3d81359-29a0-457b-a6f3-d8a0e2bd03bc']",4,,,,,,,,,,,,,,,,,Villarreal,222,00:41:04.916,Carry,,2015/2016
,,,,"[64.4, 66.0]",,,,,,,,,,,0.04,,,,,,,,,,,,,,,47e076d1-e219-43e1-b4aa-8970509280f6,3240,,,"[64.0, 65.8]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mario Gaspar Pérez Martínez,6772.0,Right Back,182,Villarreal,222,"['74c8715a-8be6-43d0-9706-3b1ffc6609bd', 'de4ee229-cd1c-40b7-b213-65ef4f2afa84']",5,,,,,,,,,,,,,,,,,Villarreal,222,00:41:05.871,Carry,,2015/2016
,,,,"[104.7, 73.3]",,,,,,,,,,,1.202225,,,,,,,,,,,,,,,25b3c68f-3eb9-4258-b8fb-3efe1ca0bc4f,3243,,,"[105.7, 70.1]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Roberto Soldado Rillo,26009.0,Center Forward,182,Villarreal,222,"['1d3faecf-8cc3-4ae4-9199-9640bd9c1a35', 'dbc665ec-14f2-4551-bf56-a7ee89825730']",9,,,,,,,,,,,,,,,,,Villarreal,222,00:41:09.989,Carry,,2015/2016
,,,,"[89.0, 71.2]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,2eac2a39-fa25-41c4-9101-9320b67dd306,3246,,,"[89.0, 71.2]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonathan dos Santos Ramírez,6357.0,Left Center Midfield,182,Villarreal,222,"['9ac156cf-de62-4edd-b063-a4f5e2baf2ac', 'a36ff44c-f5aa-448d-8ab4-40deba920fe8']",13,,,,,,,,,,,,,,,,,Villarreal,222,00:41:13.011,Carry,,2015/2016
,,,,"[98.5, 49.5]",,,,,,,,,,,1.2206,,,,,,,,,,,,,,,afbe7db1-2a6d-409b-b0dc-61955a4e6fc3,3249,,,"[99.3, 51.7]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mario Gaspar Pérez Martínez,6772.0,Right Back,182,Villarreal,222,"['3cee3bc6-f659-4b3e-91db-7fb520817c05', '80d1d743-658e-452f-8ff7-75ae3d73fe86']",14,,,,,,,,,,,,,,,,,Villarreal,222,00:41:14.232,Carry,,2015/2016
,,,,"[47.3, 73.5]",,,,,,,,,,,1.218141,,,,,,,,,,,,,,,cfa47fe4-332f-48e6-9239-01e3d7fee3d8,3257,,,"[45.6, 74.2]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Alves da Silva,4324.0,Right Back,185,Barcelona,217,"['155b45d4-ca6d-46dc-b964-fbd97c188a71', '1f94706c-1f59-4e29-af65-a8db775724cf', 'd311466d-7319-4cdb-8c21-324e9fd15982']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:41:30.163,Carry,True,2015/2016
,,,,"[66.8, 2.3]",,,,,,,,,,,2.452618,,,,,,,,,,,,,,,35681d64-731d-41dd-81d3-4e92ba7ae49c,3262,,,"[62.7, 5.9]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,186,Villarreal,222,"['1f7d90e7-f86d-4155-94ba-3e1624dfd3db', '4a5a8e37-c665-4138-aee4-886cbcfb7ae9']",33,,,,,,,,,,,,,,,,,Villarreal,222,00:41:33.722,Carry,,2015/2016
,,,,"[62.3, 10.8]",,,,,,,,,,,1.28,,,,,,,,,,,,,,,6630f4f4-fc7c-4daf-a397-d3752c7d315d,3265,,,"[60.6, 11.1]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Center Defensive Midfield,186,Villarreal,222,"['45e10606-eba2-4fd1-9bd1-941cc0f3c6c4', '70590b84-06b3-4c0d-a0e3-7fe15f2fed25']",37,,,,,,,,,,,,,,,,,Villarreal,222,00:41:37.055,Carry,,2015/2016
,,,,"[63.4, 28.6]",,,,,,,,,,,0.131376,,,,,,,,,,,,,,,89fbc45b-7a50-43f9-85cd-e70a1fb0d718,3268,,,"[62.9, 29.2]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan dos Santos Ramírez,6357.0,Left Center Midfield,186,Villarreal,222,"['58d31c82-91d2-43eb-848b-429f12da438f', '717c36d4-11ff-4dd9-8c76-bef29544cf72']",39,,,,,,,,,,,,,,,,,Villarreal,222,00:41:39.975,Carry,,2015/2016
,,,,"[73.2, 37.8]",,,,,,,,,,,2.928327,,,,,,,,,,,,,,,a4088c9d-d6a5-4599-8e9f-b7c234849068,3272,,,"[78.8, 33.9]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,186,Villarreal,222,"['1d9a4a3f-0881-463d-8d81-9a866bf2e1da', '30fe81d7-99c1-4cb1-bf1b-1e3a80d33be1', 'b497e806-c3ba-4025-999d-72de3f880cb7']",41,,,,,,,,,,,,,,,,,Villarreal,222,00:41:41.466,Carry,True,2015/2016
,,,,"[63.6, 25.6]",,,,,,,,,,,1.940133,,,,,,,,,,,,,,,4f710ada-776c-44e5-9ef2-b3ef598a7691,3279,,,"[63.4, 25.8]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,187,Barcelona,217,"['20014bfd-09d5-4a60-a32a-391dc314e503', '744a65c2-89fd-466a-aa0d-0f3a99025879', 'b877843a-0aba-45ab-a6bc-a4f549cf6aef']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:41:49.133,Carry,True,2015/2016
,,,,"[49.0, 17.9]",,,,,,,,,,,1.448406,,,,,,,,,,,,,,,c27a24c5-550e-40db-b284-20ff31e851dc,3289,,,"[48.0, 17.9]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,187,Barcelona,217,"['ac5cbca4-8852-4d2f-9ef3-b7765e2dce63', 'b98bfe61-7c9c-4e8d-aeec-7f514e649d42']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:41:54.947,Carry,,2015/2016
,,,,"[51.2, 15.4]",,,,,,,,,,,1.645669,,,,,,,,,,,,,,,eb0dbe0f-4c0f-4aaa-8948-7eb333854728,3294,,,"[51.8, 15.4]",3825660,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,187,Barcelona,217,"['97359dfd-e429-4b7e-aafa-43debb705aa8', 'e9657f0a-0c35-4956-b8d2-22626454ebb4']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.280,Carry,,2015/2016
,,,,"[74.3, 19.8]",,,,,,,,,,,2.875054,,,,,,,,,,,,,,,ad8a4714-0c52-4a9f-b2ba-972779868b59,3297,,,"[58.4, 24.8]",3825660,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,187,Barcelona,217,"['1a79b026-8ed7-49b0-bc00-acd05db422cb', '303ab4e7-5c63-49af-b629-afcc771c65aa', 'f39b6417-8431-4105-ab99-7f54c7c64492']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:42:01.069,Carry,True,2015/2016
,,,,"[70.2, 8.1]",,,,,,,,,,,1.069112,,,,,,,,,,,,,,,fe982c26-2d85-48ba-820a-2badb6afbaa2,3301,,,"[70.2, 8.1]",3825660,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,187,Barcelona,217,"['68bb545d-487b-4519-a809-7e1375b5dfc8', 'd4351bc4-483c-4a4b-99dd-0dc02ad87a11']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:42:05.138,Carry,,2015/2016
,,,,"[60.8, 13.2]",,,,,,,,,,,0.663243,,,,,,,,,,,,,,,2176eebb-81e7-4046-b7d6-615bd2ad3f69,3304,,,"[61.0, 13.4]",3825660,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,187,Barcelona,217,"['044f3c05-62b0-42b4-b0a1-d500e8f879fe', '05316d90-b843-4968-b0f8-20d1c876ae2a']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:42:07.192,Carry,,2015/2016
,,,,"[42.6, 27.3]",,,,,,,,,,,0.859704,,,,,,,,,,,,,,,7328dc60-f5c2-4381-a997-d439586cfa8f,3307,,,"[42.6, 27.3]",3825660,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,187,Barcelona,217,"['2b3a4c2a-133a-4ce5-9847-05affaa637a6', '5e292883-6038-4a6b-b5a6-011eaff7bd66']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:42:09.407,Carry,,2015/2016
,,,,"[46.0, 54.7]",,,,,,,,,,,1.233782,,,,,,,,,,,,,,,4aa663f2-f129-4cd2-88ca-e12d63688056,3310,,,"[46.0, 54.7]",3825660,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,187,Barcelona,217,"['20b21a04-5543-4f82-a3d8-2d5c6f57e8c6', '886aac44-99e8-4b3c-ae06-a827f08b0c1b']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.441,Carry,,2015/2016
,,,,"[56.5, 69.9]",,,,,,,,,,,0.935428,,,,,,,,,,,,,,,c346bd72-5690-4d2d-8403-e4422fabed76,3313,,,"[56.5, 69.9]",3825660,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,187,Barcelona,217,"['57b5ef46-a1d3-4f57-ab82-ae2f8fd0fcf0', '6dcec8ed-84c3-422b-8e1a-084423b1916b']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:42:13.660,Carry,,2015/2016
,,,,"[56.5, 68.4]",,,,,,,,,,,0.327138,,,,,,,,,,,,,,,00f55135-1020-427b-a4ad-0bdeb0fa3f7c,3318,,,"[58.7, 69.5]",3825660,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,187,Barcelona,217,"['cb665f6b-e635-4efb-900e-97618e8d8ac2', 'fb546ca5-40c3-47c5-b79a-d8f18a902f96']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:42:16.031,Carry,,2015/2016
,,,,"[65.3, 78.2]",,,,,,,,,,,0.686008,,,,,,,,,,,,,,,a1f8258d-cf99-45b5-88aa-41dbcd4df4f0,3321,,,"[65.3, 78.2]",3825660,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Ramírez Castillo,3508.0,Right Wing,187,Barcelona,217,"['0b210c14-386c-495f-ab10-e206e1843492', 'bc51d280-f507-4bdb-96ee-f731bce34d4c']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:42:17.514,Carry,,2015/2016
