bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[51.9, 53.8]",,,,,,,,,,,0.04002,,,,,,,,,,,,4695a6f7-401a-4bc5-a71f-f27d883e0e7c,778,,"[51.2, 54.6]",267569,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,34,Barcelona,217,"['2a1179f0-57f1-4e26-bcd8-451a16677d59', 'c1a6d139-2b2c-496b-826e-154a65adbc49']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:28.650,Carry,,2016/2017
,,,,,"[34.1, 50.4]",,,,,,,,,,,0.93489,,,,,,,,,,,,60f28682-3aff-4ede-8c5b-3834346fe7e1,781,,"[34.5, 51.7]",267569,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,34,Barcelona,217,"['4bcd8236-2b9b-4c93-b359-cc96807025db', 'f549ed4a-c5a7-4cf4-a7e3-74f2052deab3']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:30.038,Carry,,2016/2017
,,,,,"[34.3, 76.0]",,,,,,,,,,,0.871583,,,,,,,,,,,,ed7d6fd8-fe30-471c-b0ea-7c77ee260d34,784,,"[39.6, 75.7]",267569,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,34,Barcelona,217,"['66368aab-e89d-4b4c-8865-8a1bf291c282', 'cd8a02d8-905f-4c05-a399-9964e8064052', 'ea8ceb1f-3309-4f52-83f6-7242bd9a3cf9']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:32.026,Carry,True,2016/2017
,,,,,"[9.2, 46.4]",,,,,,,,,,,2.035172,,,,,,,,,,,,07300919-1cca-474b-bc79-5d6fc7a97a16,788,,"[8.2, 47.3]",267569,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,34,Barcelona,217,"['4de72a76-51c7-4e9a-9b66-92d3d2c0352f', 'b642a780-41e7-4f1d-8edb-56c9735c1529']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:35.010,Carry,,2016/2017
,,,,,"[29.4, 46.4]",,,,,,,,,,,0.039961,,,,,,,,,,,,38d6627c-13e0-41d7-8109-a67c626e6ca2,792,,"[29.0, 47.5]",267569,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,34,Barcelona,217,"['9af6784f-10f2-4fc8-b04e-1d34521329fc', 'ee8e2ee5-f1a3-42b8-ba92-0e329964c250', 'f9958394-822c-47ab-8142-b0a01c0e80b1']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:38.504,Carry,True,2016/2017
,,,,,"[8.9, 42.2]",,,,,,,,,,,1.948163,,,,,,,,,,,,b72c1aae-5e8f-4eae-838e-bc75e37d6d4f,795,,"[10.2, 45.6]",267569,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,34,Barcelona,217,"['4ed5b25c-b042-4513-b526-4b8495b40c3a', '8125b7f9-82e2-4257-8267-ecb8e346cb0e']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:39.968,Carry,,2016/2017
,,,,,"[47.8, 22.5]",,,,,,,,,,,0.08,,,,,,,,,,,,e84dbebe-1a19-4329-9333-51d8b1827409,799,,"[47.3, 16.4]",267569,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,34,Barcelona,217,"['760c37ae-6b3a-45b9-9cf4-971413260c41', '77bf5443-e5b5-4146-9d08-f9ada001d799']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:44.091,Carry,,2016/2017
,,,,,"[94.3, 74.0]",,,,,,,,,,,0.057,,,,,,,,,,,,4c73d93a-4fb3-4c9f-b0e4-571cfb4cd72d,804,,"[95.2, 72.4]",267569,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,35,Real Madrid,220,"['1aafb10c-a35c-491a-9fae-5a04347ef5ee', 'ad4d1a73-c99f-4e2d-8274-d40d46b53881']",56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:56.380,Carry,,2016/2017
,,,,,"[27.8, 13.5]",,,,,,,,,,,1.259053,,,,,,,,,,,,c2817736-2f2f-430a-8dc9-0c47c83c195d,808,,"[27.8, 13.5]",267569,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,36,Barcelona,217,"['5fff3b1c-21e7-44d3-b23b-e5d310d55e0d', 'a2979157-8299-45c6-a9f0-edbfc578464a']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:58.441,Carry,,2016/2017
,,,,,"[34.1, 22.9]",,,,,,,,,,,0.04,,,,,,,,,,,,1e212f36-087a-4ccd-ae21-c62e5c1d46ec,811,,"[34.0, 22.9]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,36,Barcelona,217,"['18e8ef4a-37cf-46c4-a59a-cd95b2e1c941', '9dc5ba6a-c8a7-471f-a436-a79d825d5af4']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:00.414,Carry,,2016/2017
,,,,,"[16.9, 9.2]",,,,,,,,,,,0.73207,,,,,,,,,,,,955bd439-7ea4-4b0e-bf9b-070d41999a69,815,,"[17.1, 9.7]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,36,Barcelona,217,"['60f14f0a-023a-453f-83cd-673d7ed76624', '849ce858-8c31-4905-b2ba-6779775ae437', 'a4dea733-dc22-4ab1-806b-281846934b5d']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:01.787,Carry,True,2016/2017
,,,,,"[12.3, 32.1]",,,,,,,,,,,1.076268,,,,,,,,,,,,bfb8d99f-e833-4f29-a1c7-6b838b52b2f5,818,,"[7.5, 34.2]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,36,Barcelona,217,"['03ac7682-c5ab-4976-86f8-bcc3f1179994', '2e28a38d-ba98-45a0-8824-b28528dcee5b', '8a27e8c9-80fc-449c-a5ce-1d83fd4a3412']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:04.639,Carry,True,2016/2017
,,,,,"[24.2, 23.6]",,,,,,,,,,,0.309765,,,,,,,,,,,,3035736e-877d-48dc-9b2e-d5b242830ec4,823,,"[24.1, 27.1]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,36,Barcelona,217,"['0c8e13f1-12cf-4496-91bc-518f7605ed71', '475091ea-6897-4ea1-b369-d96ae18385ed', '9aa30a8e-0048-4ce9-967b-7e0de80f8be3']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:06.982,Carry,True,2016/2017
,,,,,"[16.5, 2.9]",,,,,,,,,,,1.479329,,,,,,,,,,,,21e35545-32cb-4f62-9a74-7628dbfa48a6,826,,"[16.9, 4.1]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,36,Barcelona,217,"['00605473-9e61-4eaf-86bb-949fbd319007', '997e56e9-3adc-4590-abe0-034f07eb947d', 'b0b69998-abd7-4cb9-aaa9-bb177a7a59d5']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:08.981,Carry,True,2016/2017
,,,,,"[50.7, 10.8]",,,,,,,,,,,1.561714,,,,,,,,,,,,6ea3e688-4746-4698-9898-4d0f96005898,831,,"[53.4, 6.7]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Left Center Forward,36,Barcelona,217,"['0eed1391-9cb2-4114-a7ac-5db11078c153', 'b03af601-b8d9-4995-9ec4-ab2ffc8113e2', 'd8cf4bbd-0bba-4711-b932-464afd586cd2']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:12.018,Carry,True,2016/2017
,,,,,"[74.7, 35.9]",,,,,,,,,,,4.487926,,,,,,,,,,,,77371ec8-bfea-4efb-aa18-0f12c977a6f9,835,,"[77.8, 56.4]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,36,Barcelona,217,"['4ef87c54-2a7a-465d-af7f-2840a18bfee1', '712627dc-77d9-46e1-b671-a29208b4d8c1', '910a6931-c94c-493d-ba03-e3363c52fa62']",14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:14.871,Carry,True,2016/2017
,,,,,"[92.8, 24.9]",,,,,,,,,,,0.56,,,,,,,,,,,,75711863-0da8-4b4b-99a9-51940a59cf96,841,,"[91.9, 27.7]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,36,Barcelona,217,"['0286652c-af49-4b8a-bd3d-8151c27e3939', '54509282-e773-4034-a71f-31cb65b3bd12', 'bf857b05-b0d8-4c3c-9828-befabeb50434']",20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:20.518,Carry,True,2016/2017
,,,,,"[14.7, 26.5]",,,,,,,,,,,1.607734,,,,,,,,,,,,75e69b6a-79b6-4a79-9e96-3389744ad52e,848,,"[18.9, 30.6]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,36,Barcelona,217,"['a23c8da2-4fe6-4e41-b2f4-3420d4d7ae76', 'efce22aa-2be1-43f6-bf05-da52db305f9b', 'fa4772e4-9d46-4a66-85e4-b2f008bfd15a']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:26.549,Carry,True,2016/2017
,,,,,"[7.7, 20.8]",,,,,,,,,,,0.75424,,,,,,,,,,,,03ffceb0-6668-4923-a7d0-9cce07b08398,851,,"[5.1, 21.7]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,36,Barcelona,217,"['1d7aa8d6-6d11-4ac6-a196-53a3ae63c132', '4b86d978-63ea-4c6a-82e8-b2dcaa48be7c', '56afe54f-9d87-43c0-945f-951b15270f56']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:28.928,Carry,True,2016/2017
,,,,,"[11.4, 6.5]",,,,,,,,,,,0.233737,,,,,,,,,,,,162696e3-1bde-4d2d-b4fd-392f149c90cc,856,,"[11.9, 5.6]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,36,Barcelona,217,"['3b856d4b-d830-4a77-82ed-86de1a05ddc2', '6007a010-2a92-4a58-8523-401966e36b0d', 'a8e74fbb-28ba-4270-a9a6-76fe90a4673b']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:30.844,Carry,True,2016/2017
,,,,,"[24.1, 30.7]",,,,,,,,,,,1.679966,,,,,,,,,,,,70fae0c5-b413-43cb-9bac-477d1a05bcf4,859,,"[20.6, 29.0]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,36,Barcelona,217,"['1661c814-0bcf-45fd-9d48-e218452fe020', '6fc49521-bc54-4478-8774-0f02a254fc93']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:32.652,Carry,,2016/2017
,,,,,"[96.6, 50.7]",,,,,,,,,,,7.104941,,,,,,,,,,,,693fc975-a0d5-4034-8829-a36bb1f9da35,862,,"[53.6, 29.7]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,36,Barcelona,217,"['0cb7847a-8536-4752-96d7-6197964641e0', '0f8097b2-e3a2-4bad-ad86-69e29f206d40', '4652a0f4-1214-4a11-814e-8754d3355804']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:36.083,Carry,True,2016/2017
,,,,,"[53.4, 28.9]",,,,,,,,,,,2.432958,,,,,,,,,,,,9f9d985d-4a33-4497-b31d-ae203cf11348,876,,"[51.9, 27.7]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,36,Barcelona,217,"['346191f9-f13b-4359-b732-4d19616341ed', '82269764-1ac8-4f0a-a8d5-b1b271294f04']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:52.691,Carry,,2016/2017
,,,,,"[61.6, 35.9]",,,,,,,,,,,1.641624,,,,,,,,,,,,4b82e7f9-53e6-4aca-8c16-a038751fd3ba,879,,"[64.0, 36.0]",267569,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,36,Barcelona,217,"['819ebc44-21ae-4853-9617-5db5c9a0c771', 'ca16ff13-9779-45f0-abc2-4f909f96c11b']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:57.189,Carry,,2016/2017
,,,,,"[83.0, 63.5]",,,,,,,,,,,2.188302,,,,,,,,,,,,3db0a9fe-dbe2-4fe0-b436-64de8fefbece,882,,"[76.5, 54.8]",267569,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,36,Barcelona,217,"['437ec29e-54fa-494c-bc01-63b9c24764f3', 'c2bedff7-2dfc-4203-be77-6398417506a5', 'c688f451-1661-4d23-851a-c4fd5d28281e']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:00.284,Carry,True,2016/2017
,,,,,"[100.7, 50.2]",,,,,,,,,,,1.67947,,,,,,,,,,,,b7e6a6e3-8d1b-4eff-ad2f-0f36b2489327,886,,"[97.5, 49.0]",267569,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,36,Barcelona,217,"['2351a164-b3f1-4193-bd93-253d75666e1c', 'b47f0943-4420-4654-85f4-ea1979cc407c', 'f2ef47d9-3a05-4528-a7e2-8e84b533ec96']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:03.382,Carry,True,2016/2017
,,,,,"[104.2, 55.5]",,,,,,,,,,,0.630396,,,,,,,,,,,,abdadd54-26fc-450d-9737-bee56023453f,890,,"[100.7, 50.2]",267569,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,36,Barcelona,217,"['34ade864-1765-466e-b233-4a5f653107d7', '52e18fa8-ed7f-4386-9662-81ab0b60bd2e', 'b47f0943-4420-4654-85f4-ea1979cc407c']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:05.061,Carry,True,2016/2017
,,,,,"[112.9, 64.9]",,,,,,,,,,,0.516655,,,,,,,,,,,,9131abe0-51c3-4d0a-a198-79dd9a404bb8,894,,"[109.1, 64.7]",267569,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,36,Barcelona,217,"['36c81cfb-7165-4c9f-9a64-671022af9f9f', '79fe647d-9eb2-4030-9235-9f90eec1723c', 'e73cd40d-5fca-41a7-b84c-6e7d355e96b1']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:07.216,Carry,True,2016/2017
,,,,,"[12.0, 24.4]",,,,,,,,,,,1.0759,,,,,,,,,,,,b41c20af-e3b0-4e70-b716-ba8a04e7375c,898,,"[10.8, 32.6]",267569,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,37,Real Madrid,220,"['3c545ea1-e559-467c-824b-e25587050650', 'dc17bc5d-cc60-488b-a1f9-dd0c9da90fdf']",8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:08.362,Carry,,2016/2017
,,,,,"[23.8, 22.5]",,,,,,,,,,,0.464201,,,,,,,,,,,,207d7b75-de21-4f0c-be16-3ebe5abec1dd,901,,"[23.3, 22.9]",267569,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,37,Real Madrid,220,"['80712c0e-c6b9-4f4a-af4f-f247f65d0055', 'dcad2141-7e3b-44f8-91f5-c23f5e77c393']",10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:10.381,Carry,,2016/2017
,,,,,"[48.2, 4.3]",,,,,,,,,,,2.504299,,,,,,,,,,,,54e72ed3-d467-460f-81d2-4a836c26a264,904,,"[45.1, 28.0]",267569,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,37,Real Madrid,220,"['0c1adfe1-cdc4-4698-a9bf-cf42100d5c1a', 'e6a25523-d919-4e9b-8289-9cc5793c8f39']",11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:11.967,Carry,,2016/2017
,,,,,"[81.1, 37.9]",,,,,,,,,,,1.83045,,,,,,,,,,,,f40a7bcf-d95a-48a8-bf23-02dafb07c05b,911,,"[72.4, 26.6]",267569,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,38,Barcelona,217,"['1d2db930-5177-4b12-97df-726b05a26584', '1d847dc5-e19e-46c8-ad41-5c9e1a18d0c3', '7d00f4fb-3945-4451-b3d2-3838e51cdc81']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:41.895,Carry,True,2016/2017
,,,,,"[80.7, 40.0]",,,,,,,,,,,6.6301,,,,,,,,,,,,e3707740-865e-4a90-89bd-6b6d35741f02,917,,"[44.1, 55.2]",267569,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Luka Modrić,5463.0,Right Center Midfield,39,Real Madrid,220,"['acd356a8-39e1-4a70-8292-a08e5f6d79c2', 'b6f0cb60-2bba-4569-b91b-b3524ab37602', 'f4f108ca-755b-4177-861a-052c78ae1a59']",45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:45.679,Carry,True,2016/2017
,,,,,"[103.0, 27.0]",,,,,,,,,,,0.04,,,,,,,,,,,,28e1bc0b-dd31-41f9-98dc-dfe8ea22d777,927,,"[103.6, 27.7]",267569,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Francisco Alcácer García,6402.0,Left Center Forward,41,Barcelona,217,"['2947b739-5f3d-49ab-8925-efffc179707e', '3b354067-4faf-48f3-b008-95ef74ecd246']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.655,Carry,,2016/2017
,,,,,"[43.3, 62.9]",,,,,,,,,,,1.292344,,,,,,,,,,,,8e84d769-677d-4551-9bb4-9f168996ee2f,936,,"[43.3, 64.2]",267569,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gareth Frank Bale,6399.0,Right Wing,42,Real Madrid,220,"['3a2a0725-a312-4fe9-a9d1-7bad176b7d41', '821a7d2f-9068-4230-8275-624980132962']",22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:22.827,Carry,,2016/2017
,,,,,"[47.9, 57.4]",,,,,,,,,,,6.7471,,,,,,,,,,,,16c23cc6-71a0-4fb8-bd64-35a772954118,939,,"[51.5, 56.5]",267569,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Center Midfield,42,Real Madrid,220,"['4b6c3ea6-92c3-40d5-b3cc-a41e17143390', 'e7247822-3639-45c8-9422-cec450a40945']",24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:24.908,Carry,,2016/2017
,,,,,"[40.7, 15.7]",,,,,,,,,,,3.1267,,,,,,,,,,,,9bd7473c-287b-4026-9549-98ef6122d279,942,,"[40.2, 15.7]",267569,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Left Center Midfield,42,Real Madrid,220,"['303879ca-e44d-4d5f-a486-a85c15c31143', '6d5cf3eb-6d77-4b9c-bad2-a774690ea232']",33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:33.824,Carry,,2016/2017
,,,,,"[43.3, 27.5]",,,,,,,,,,,1.256879,,,,,,,,,,,,d8190d6e-6bf0-4254-a332-b353899b8f09,945,,"[43.1, 24.9]",267569,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Left Center Back,42,Real Madrid,220,"['1dd60b7b-3678-4082-820d-7cee6548a179', '7aa1ece7-0139-43f1-bf10-13763205c056', 'c68142d1-9968-4d9e-a60f-205c98f1dcb5']",37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:37.995,Carry,True,2016/2017
,,,,,"[16.5, 43.4]",,,,,,,,,,,0.15998,,,,,,,,,,,,e76c7683-3cce-4128-857e-2f770c9b8c34,949,,"[16.5, 43.4]",267569,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,42,Real Madrid,220,"['3d6dae22-6e78-4c5c-a579-9ddd957eebf8', '8103d495-7822-47ff-9096-52b1a34578e4']",42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:42.167,Carry,,2016/2017
,,,,,"[33.9, 56.7]",,,,,,,,,,,0.726151,,,,,,,,,,,,3374c47b-d247-400d-91a1-c3a9b1380537,952,,"[33.9, 56.7]",267569,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Ignacio Fernández Iglesias,5202.0,Right Center Back,42,Real Madrid,220,"['6b86ccf9-4929-42dc-aadc-cfac2e714d8e', 'a83263b4-174d-431b-a946-cd14d58c08b5']",43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:43.552,Carry,,2016/2017
,,,,,"[50.1, 65.2]",,,,,,,,,,,3.809524,,,,,,,,,,,,7ab75ebd-eca4-488e-832b-1c187920aa74,955,,"[42.2, 62.5]",267569,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Center Midfield,42,Real Madrid,220,"['1ac746a8-34b8-4a01-bf42-eb6dd3a0ff68', 'ec6b1a4e-1f7a-4225-8edf-ee7e56e527ed']",45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:45.485,Carry,,2016/2017
,,,,,"[72.6, 6.5]",,,,,,,,,,,1.1837,,,,,,,,,,,,c66d2a9f-3413-47c1-85b8-1648356e1f7f,958,,"[70.2, 3.1]",267569,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,42,Real Madrid,220,"['0964faaf-c9e9-4937-8e47-bf8134d0b183', '47955ac7-925b-4532-aa88-9dab4cc55a45', '55b2c70b-0b11-4a4f-8285-0e4ab3691b2f']",52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:52.287,Carry,True,2016/2017
,,,,,"[73.7, 23.7]",,,,,,,,,,,1.061448,,,,,,,,,,,,975b023d-9081-4398-8f59-0c9f0005ec97,962,,"[67.9, 24.8]",267569,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Left Center Midfield,42,Real Madrid,220,"['30aed857-6ba5-40c4-8fa7-864442f18fe7', 'bf57ec7d-5feb-4587-a257-7bc92909e4d5']",54,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:54.581,Carry,,2016/2017
,,,,,"[69.7, 36.6]",,,,,,,,,,,3.053271,,,,,,,,,,,,c6b158c8-a99d-43d8-93c6-8c44c08680a2,965,,"[69.7, 35.9]",267569,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,42,Real Madrid,220,"['04ae5f72-3802-41b1-b87e-c007e2f9e8cd', 'a45f39c6-0574-4984-80e9-bba134b1ca0f']",56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:56.845,Carry,,2016/2017
,,,,,"[88.0, 67.6]",,,,,,,,,,,1.1539,,,,,,,,,,,,386a6885-2347-418b-9331-acec0c62f0dc,968,,"[77.9, 72.1]",267569,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Center Midfield,42,Real Madrid,220,"['08a4fbc7-138e-4cc9-8942-d8ffe1effd73', '4ca44639-c4c2-4cbc-8769-596efba2f384']",1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:01.675,Carry,,2016/2017
,,,,,"[90.4, 52.3]",,,,,,,,,,,1.3343,,,,,,,,,,,,564f4a0f-3ac8-469b-9834-5bcacba25e23,971,,"[91.4, 50.4]",267569,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gareth Frank Bale,6399.0,Right Wing,42,Real Madrid,220,"['33a4f94f-324a-4ae3-ba09-4760e1937aba', '71c958a2-70df-463e-94ef-9254bfa526a1', 'a0ad525b-38d0-44fa-a1fc-ac3f783a08ad']",3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:03.610,Carry,True,2016/2017
,,,,,"[68.0, 52.4]",,,,,,,,,,,1.837824,,,,,,,,,,,,7a261ffc-b423-4faa-baeb-08585aa2d8a1,979,,"[64.5, 52.4]",267569,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,43,Barcelona,217,"['92f9d8e2-a5d9-4b77-a725-70f909e70b5a', 'b3ce5602-ea11-4a45-a9a3-8625b3a021dc', 'eb0dff63-26e4-4dae-94d7-b47030d4f33e']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:32.043,Carry,True,2016/2017
