50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[4.9, 9.5]",,,,,,,,,,,3.974178,,,,,,,,,,,0e027972-bade-46f2-9a94-c74a50c01cff,3273,,"[4.9, 19.9]",3773656,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,120,Barcelona,217,"['7a1881f3-5b25-4dba-bf76-e209815fc0e8', 'a63fa4ea-8655-4378-bc7c-542097402d6a', 'a7c4096f-0388-4465-b477-3c81d12d3f67']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.250,Carry,True,2020/2021
,,,,,"[4.6, 20.7]",,,,,,,,,,,0.905943,,,,,,,,,,,42dc6843-1398-4c4b-81d1-46220883c394,3284,,"[11.1, 21.2]",3773656,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,120,Barcelona,217,"['a62580d9-ccde-42bb-9aaa-f0f7fd77b40f', 'ac4a5642-e555-41ad-9bc9-c13f036c224f', 'cea1a4d8-5261-470e-b11a-e6c01eaebcfb']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:26:30.023,Carry,True,2020/2021
,,,,,"[69.6, 60.5]",,,,,,,,,,,0.698371,,,,,,,,,,,dc180c63-16aa-41a4-8a8e-a09d54d90b91,3289,,"[69.6, 60.5]",3773656,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Savić,6376.0,Right Center Back,121,Atlético Madrid,212,"['dbbca3ba-7a02-407d-87aa-e144ddc1f988', 'dc4af817-1680-41fb-b5d3-9bfea5998007']",36,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:36.529,Carry,,2020/2021
,,,,,"[100.5, 59.4]",,,,,,,,,,,2.769281,,,,,,,,,,,0f5f5779-5bde-4935-9075-e3193301b64d,3292,,"[93.2, 65.2]",3773656,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Llorente Moreno,6840.0,Right Center Midfield,121,Atlético Madrid,212,"['0755b11d-dc3d-434b-8f81-bff666bb5eb5', '095663ad-b27e-4af8-8f64-cca693185f1e']",38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:38.370,Carry,,2020/2021
,,,,,"[103.8, 3.1]",,,,,,,,,,,1.248543,,,,,,,,,,,b494c8b6-1d73-49a9-b5c0-12d61e504963,3297,,"[111.6, 34.9]",3773656,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Hermoso Canseco,6790.0,Left Center Back,121,Atlético Madrid,212,"['aecadc5c-98a8-487a-97c7-fbe05d88af1c', 'c1f545cd-22ff-49dc-b2f8-8ba3d520dcb7']",48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:48.205,Carry,,2020/2021
,,,,,"[94.2, 10.7]",,,,,,,,,,,0.776474,,,,,,,,,,,430fae3a-3010-48fa-b82f-f1bdb8c58e50,3300,,"[95.7, 11.3]",3773656,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing Back,121,Atlético Madrid,212,"['472370f4-156a-48cd-9db0-41c423625644', '80a12f7a-06c2-431e-aab5-d720c404adfb']",50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:50.600,Carry,,2020/2021
,,,,,"[89.0, 2.2]",,,,,,,,,,,0.033251002,,,,,,,,,,,4224341a-189c-4084-84f8-201011af292c,3303,,"[95.1, 1.6]",3773656,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Hermoso Canseco,6790.0,Left Center Back,121,Atlético Madrid,212,"['00f23010-d1d6-4cd6-b95c-2117a1a4a4d3', '561232b4-5cf5-4ab0-906e-a54efd28a68b']",52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:52.145,Carry,,2020/2021
,,,,,"[85.1, 20.9]",,,,,,,,,,,1.272421,,,,,,,,,,,576d6ea2-de9e-4ce7-ac55-fedf1214f06b,3306,,"[80.2, 12.4]",3773656,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Center Defensive Midfield,121,Atlético Madrid,212,"['2b753e7b-9d0e-4ef2-8c79-82d245d21855', 'f8aa4af9-90f6-48de-a429-1d6482d22f00']",53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:53.417,Carry,,2020/2021
,,,,,"[109.5, 22.6]",,,,,,,,,,,2.722449,,,,,,,,,,,6722f0de-76b9-47a1-bded-ab9e2c7d0bbf,3309,,"[105.9, 3.3]",3773656,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing Back,121,Atlético Madrid,212,"['0b94562d-c537-4baf-967f-0783a50470cc', '515888df-c694-4be7-af33-a82c17a3da27', 'dd0e6851-c12a-422e-8e40-9c8c6f3b4e9a']",57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:57.630,Carry,True,2020/2021
,,,,,"[67.0, 59.0]",,,,,,,,,,,2.722522,,,,,,,,,,,c4eb6a00-2adb-419d-a3fb-1f653c91c8ca,3318,,"[57.9, 52.3]",3773656,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Miralem Pjanić,6947.0,Left Defensive Midfield,122,Barcelona,217,"['424cb7cd-405d-4237-9776-2e6bf1218361', 'b7d91223-e46f-46d1-af1e-27cf8bcdb6af']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:27:46.654,Carry,,2020/2021
,,,,,"[79.3, 70.9]",,,,,,,,,,,1.212468,,,,,,,,,,,39a1ba0e-5098-44a2-92cf-26bc0e0ae0b5,3321,,"[79.3, 70.9]",3773656,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,122,Barcelona,217,"['8bd1dc14-5ce0-470f-b265-11fa77c809ac', 'cdf39975-43f2-4aa3-b12c-a5dfe486a125']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:27:50.455,Carry,,2020/2021
,,,,,"[69.8, 74.8]",,,,,,,,,,,0.814456,,,,,,,,,,,27fcda66-7936-4eac-9d06-3b0a2c865f0c,3324,,"[69.8, 74.8]",3773656,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergino Dest,21881.0,Right Back,122,Barcelona,217,"['bcde6f6e-899e-49d0-80c1-1ce95d3d5488', 'f8914717-35a9-4d87-a3f6-05c0ca4033dd']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:27:52.690,Carry,,2020/2021
,,,,,"[66.6, 61.4]",,,,,,,,,,,0.595672,,,,,,,,,,,4f95af6d-1d49-4b21-9355-e113be48bec7,3327,,"[58.1, 67.7]",3773656,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frenkie de Jong,8118.0,Right Center Back,122,Barcelona,217,"['018decc8-b80a-4aa8-963e-a3f4329e5d8b', '1126f155-7c25-4613-a795-5690d461eac4']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:27:54.449,Carry,,2020/2021
,,,,,"[74.1, 27.0]",,,,,,,,,,,1.393511,,,,,,,,,,,0289e01e-ea8d-4513-b154-16ea1aa55607,3330,,"[66.1, 30.4]",3773656,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,122,Barcelona,217,"['132a727b-2e2e-4d73-8c49-2d0b086247c3', '6b33322f-6897-48af-b1e8-e1eaa1da1d83']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.172,Carry,,2020/2021
,,,,,"[75.9, 32.4]",,,,,,,,,,,1.174416,,,,,,,,,,,fdb75cc3-75e0-4304-a7ba-e9de78a2a349,3334,,"[80.6, 31.3]",3773656,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Philippe Coutinho Correia,3501.0,Left Wing,122,Barcelona,217,"['68e4d34f-2fa8-4c3b-804c-b53218d8e7cf', 'c1ce17d6-7b6d-4d43-9f65-924e7d9d1ead', 'dfd67556-a562-4bea-bf28-87f084442f45', 'e7d7ae9e-d7cf-47c8-9633-68620b710edb']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.428,Carry,True,2020/2021
,,,,,"[78.9, 46.9]",,,,,,,,,,,1.339111,,,,,,,,,,,8606a238-d8a6-47cd-9904-127a5764509e,3338,,"[73.7, 48.2]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Defensive Midfield,122,Barcelona,217,"['46e1284d-bf6d-48a4-ad83-394945a6c7a3', 'ec6576ab-5ccd-4d5d-beb9-01b3dff7d979']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:28:01.470,Carry,,2020/2021
,,,,,"[78.5, 59.5]",,,,,,,,,,,0.790916,,,,,,,,,,,fcf66bca-3970-45de-ba96-4d3b5d43e6d9,3341,,"[73.7, 57.1]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Miralem Pjanić,6947.0,Left Defensive Midfield,122,Barcelona,217,"['68c144b5-4c40-47d8-97fb-b0764fc24690', '7f9861ab-ec64-493e-af63-7004c2ca678d']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:28:03.829,Carry,,2020/2021
,,,,,"[80.0, 77.4]",,,,,,,,,,,0.220428,,,,,,,,,,,a750af7c-58bd-4a7c-bd58-e5ee62bbd209,3344,,"[78.5, 77.7]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergino Dest,21881.0,Right Back,122,Barcelona,217,"['65c0d668-ea64-49d2-bbd8-94409987f0d0', 'b1dfa33e-c6fe-49ca-8180-888d9111aa2b']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:28:05.930,Carry,,2020/2021
,,,,,"[94.3, 61.0]",,,,,,,,,,,5.575013,,,,,,,,,,,85061fbb-ee50-4b14-9730-043791ff93b1,3347,,"[86.0, 76.1]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,122,Barcelona,217,"['0d44905e-c1f1-4890-8114-ea7c8ad3173e', '3eebecd8-f849-494b-8e52-c5757ceaa28e', 'd117a1e9-766e-4ab1-b82c-ae332446a522']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:28:07.327,Carry,True,2020/2021
,,,,,"[85.2, 59.2]",,,,,,,,,,,2.277923,,,,,,,,,,,fb7d4074-e9c1-4a12-a480-0f97fc7d7d4d,3351,,"[85.2, 59.2]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frenkie de Jong,8118.0,Right Center Back,122,Barcelona,217,"['1766088c-ec1f-4b61-bea9-8e9e8ede297a', '3cbe1add-8c1a-4c31-b8b3-784465c6c3e3']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:28:14.354,Carry,,2020/2021
,,,,,"[79.1, 30.4]",,,,,,,,,,,0.751438,,,,,,,,,,,8c97a83f-19aa-4b0f-8d5f-f268504bbb31,3354,,"[79.4, 40.9]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,122,Barcelona,217,"['078b372c-806f-47f3-94c3-089bdb6fd6cc', '1200687c-4e26-43e1-aa35-d4cbbd1526da', 'c536bf27-8b18-405e-8c49-8d1a2127bfa4']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:28:18.608,Carry,True,2020/2021
,,,,,"[77.4, 9.5]",,,,,,,,,,,3.251048,,,,,,,,,,,fef357ca-fd3a-4ab6-a8ea-6f9b22d5086d,3358,,"[91.9, 9.5]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,122,Barcelona,217,"['09349271-a097-4ff6-bf3a-40349dde47f1', '3b1ab48c-e8ba-450a-8729-265c68cfa1c3']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:28:20.935,Carry,,2020/2021
,,,,,"[61.2, 15.1]",,,,,,,,,,,0.437041,,,,,,,,,,,0779e499-fa75-49db-93b3-6377e8d7db26,3361,,"[66.6, 15.1]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,122,Barcelona,217,"['29b03eae-83dd-43ac-a6b7-4b7e3d85266e', '3122fdea-fab2-4eb5-b352-dc1c171e13a1']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:28:25.447,Carry,,2020/2021
,,,,,"[76.3, 26.6]",,,,,,,,,,,0.947052,,,,,,,,,,,0c40c2c2-3d33-4b8e-bd7d-d7a91b7c8366,3364,,"[79.4, 25.5]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Defensive Midfield,122,Barcelona,217,"['74d10bea-cd8a-429c-8fb3-c7435db89934', 'c7959d64-768d-407b-a33e-cb138b34c8a2']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:28:27.181,Carry,,2020/2021
,,,,,"[70.9, 15.3]",,,,,,,,,,,0.735922,,,,,,,,,,,70b03e86-9c30-420d-898e-c46173e0a042,3367,,"[74.1, 25.0]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,122,Barcelona,217,"['030f6926-bc4d-4c39-a9bf-b6486aafacb4', 'ed80c79d-90e2-46eb-8f9e-77b427e4966e']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:28:29.220,Carry,,2020/2021
,,,,,"[83.5, 9.9]",,,,,,,,,,,0.759912,,,,,,,,,,,8228f61a-3bb8-4989-bb02-084d0ec1e555,3370,,"[84.6, 10.3]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Philippe Coutinho Correia,3501.0,Left Wing,122,Barcelona,217,"['6b56553e-f867-41e6-81ca-87d9b3110f73', 'bad05d04-2764-43b5-8db2-c5af5724ce9d', 'c4f934ce-93d1-42f0-8565-c2d78c6a68d0']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:28:31.100,Carry,True,2020/2021
,,,,,"[71.6, 12.5]",,,,,,,,,,,1.573419,,,,,,,,,,,bcb79c67-c9af-466d-927a-a768cd5b5193,3374,,"[71.6, 12.5]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,122,Barcelona,217,"['c415ad0e-d678-4aa8-a40f-dc8c0dec289a', 'fc09f6b9-f5bd-4ae1-9e95-a67d433566a9']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:28:32.999,Carry,,2020/2021
,,,,,"[72.9, 12.1]",,,,,,,,,,,1.340057,,,,,,,,,,,bb20f88a-f336-4ed7-9579-0cabab913701,3385,,"[68.1, 10.8]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,122,Barcelona,217,"['2b2e8213-baa5-482f-87c5-4c1642362a29', '7ddec59f-832d-4d27-92fb-f01f58b8871e']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:28:40.503,Carry,,2020/2021
,,,,,"[86.5, 74.2]",,,,,,,,,,,2.922804,,,,,,,,,,,b90b778c-99f9-4514-9362-f31a077f6a4b,3388,,"[84.8, 74.2]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergino Dest,21881.0,Right Back,122,Barcelona,217,"['6f073521-fd61-4713-bcd5-670a111a8884', 'f199fcb8-c36e-47df-b150-df8546f794b6']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:28:44.878,Carry,,2020/2021
,,,,,"[93.0, 66.4]",,,,,,,,,,,2.760691,,,,,,,,,,,acd31092-399a-43ed-9d85-ae6b52c97823,3391,,"[93.0, 66.4]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ousmane Dembélé,5477.0,Right Wing,122,Barcelona,217,"['0dc0ec79-ce65-466a-8333-5a2cde5de36b', '0dc72d45-ab65-4da6-8d62-b53124bb0a64']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.404,Carry,,2020/2021
,,,,,"[99.0, 39.6]",,,,,,,,,,,1.549017,,,,,,,,,,,7bc94e00-1209-471a-8035-79d1f5c59354,3397,,"[90.6, 42.6]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,122,Barcelona,217,"['2e9b3e73-f3a9-4b5a-a272-eb77458c1afb', '7166965c-2cc4-433a-8818-b09cb7e23137', '773fd07e-862b-4130-b421-99000fc357d6']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:28:53.148,Carry,True,2020/2021
,,,,,"[46.4, 26.5]",,,,,,,,,,,3.046562,,,,,,,,,,,5d24f7d7-5bf5-4f9a-96ff-d20a30c6dd3d,3402,,"[37.9, 35.4]",3773656,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego da Silva Costa,5198.0,Right Center Midfield,123,Atlético Madrid,212,"['53bff228-962f-4bde-b98f-eb2e730984e6', '56e1827a-7081-4acf-bf11-59c0f70f806d']",56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:56.552,Carry,,2020/2021
,,,,,"[42.3, 16.9]",,,,,,,,,,,1.0668631,,,,,,,,,,,96bc3afa-bed0-46ac-b524-208c580b5b15,3405,,"[42.3, 16.9]",3773656,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Left Center Forward,123,Atlético Madrid,212,"['0a464a73-2af7-48f0-a6c7-742dc3c5f12c', 'ff1f8f2c-5b14-49a9-9fc5-fb699f643776']",0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:00.233,Carry,,2020/2021
,,,,,"[94.2, 2.2]",,,,,,,,,,,0.654901,,,,,,,,,,,5046d771-d500-4887-a006-e9c6e1ebec95,3409,,"[89.9, 6.6]",3773656,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego da Silva Costa,5198.0,Right Center Midfield,123,Atlético Madrid,212,"['8e5271f1-a7fa-4651-a2ae-6c7381a80068', 'e365ff55-2dbb-4a40-8b8c-2e4b3562173a', 'e5a6e3c6-eaef-49a9-9f8f-ea6356a27a09']",5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:05.445,Carry,True,2020/2021
,,,,,"[8.7, 73.1]",,,,,,,,,,,1.986,,,,,,,,,,,42b02af2-98c1-49ef-b56f-5f28f6401063,3412,,"[25.9, 77.9]",3773656,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Back,124,Barcelona,217,"['33c10651-fb24-4337-a3ad-68301c3a7ded', 'bf0f966e-7a57-4fba-b25f-52387ec1dc2a']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:29:06.100,Carry,,2020/2021
,,,,,"[6.1, 40.9]",,,,,,,,,,,0.001472,,,,,,,,,,,0899df45-9f37-46bc-b0bc-3e3701d7bdf2,3415,,"[7.7, 48.2]",3773656,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,124,Barcelona,217,"['a79da5c5-e469-4993-8566-207520a42217', 'f0cc03fe-cf4e-487c-95c9-a94da8902db8']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:29:11.004,Carry,,2020/2021
,,,,,"[21.7, 18.5]",,,,,,,,,,,1.223649,,,,,,,,,,,f5567de3-ddea-4d28-b66b-46cf31bd1173,3418,,"[19.4, 33.3]",3773656,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,124,Barcelona,217,"['c3ae8edd-e307-4d05-a6ff-ad251b297421', 'feba9485-628f-491b-adca-c068d677fea6']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:29:12.076,Carry,,2020/2021
,,,,,"[74.8, 21.4]",,,,,,,,,,,4.981357,,,,,,,,,,,83fd77c9-c6c7-4f44-9a11-2d53dff3c620,3421,,"[42.1, 14.2]",3773656,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,124,Barcelona,217,"['16342896-fa2c-45ec-83b3-4c2a4db8f253', 'e7eee96d-ed56-435b-8438-9f3a1aa1641f']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:29:15.052,Carry,,2020/2021
,,,,,"[37.7, 51.6]",,,,,,,,,,,0.952143,,,,,,,,,,,9ef062c0-c8cb-455c-950c-9d6a53181b52,3425,,"[32.1, 49.2]",3773656,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Savić,6376.0,Right Center Back,125,Atlético Madrid,212,"['349b8cc8-889e-4b07-964c-38c02cf3db83', '78f883dd-e2bf-4b83-9990-25caff146b48']",21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:21.212,Carry,,2020/2021
,,,,,"[40.8, 58.5]",,,,,,,,,,,0.913706,,,,,,,,,,,52406d32-a4be-41a2-afec-762cb4d72d7c,3430,,"[40.8, 58.5]",3773656,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Right Center Forward,125,Atlético Madrid,212,"['44befac6-9afc-482a-92ce-08f89d81a30d', '47c44738-bcca-4453-94b5-b14943282ec2']",23,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:23.793,Carry,,2020/2021
,,,,,"[34.5, 73.3]",,,,,,,,,,,0.907838,,,,,,,,,,,f8659451-b067-48dc-915d-402615b6f489,3433,,"[34.5, 73.3]",3773656,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Right Wing Back,125,Atlético Madrid,212,"['138cf5cf-4ae5-4b21-a8e2-8aabb2acc086', '9e2cf190-fc15-48f4-9a3c-ad81040c4f2c']",25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:25.755,Carry,,2020/2021
,,,,,"[55.7, 69.1]",,,,,,,,,,,0.031568,,,,,,,,,,,20b18d5e-06b2-4ef3-8c55-86cb899399e2,3437,,"[55.0, 71.3]",3773656,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Left Center Forward,125,Atlético Madrid,212,"['1df95040-9259-4140-9b70-7274cf5ccc57', '1fa5fc24-f377-4d03-8034-2b9a7c3be75c', 'a5e61419-b1ac-4094-8519-69c6a8ff2e81', 'e172d6a0-f925-4d40-87f2-213073665023']",28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:28.584,Carry,True,2020/2021
,,,,,"[69.5, 15.6]",,,,,,,,,,,0.712258,,,,,,,,,,,2bcf3018-8615-4326-bb06-5e0d9395663b,3444,,"[74.3, 15.7]",3773656,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Wing Back,126,Atlético Madrid,212,"['037fab79-4e56-456f-a9f9-2efff0752b2c', '80df37ba-8d86-411d-bd73-0cc4f9f17ede']",55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:55.098,Carry,,2020/2021
,,,,,"[66.7, 24.1]",,,,,,,,,,,0.446029,,,,,,,,,,,197cd3df-ca3e-4d39-92f2-2160ed1854bd,3447,,"[66.7, 24.1]",3773656,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,126,Atlético Madrid,212,"['c48b02ab-e641-403c-b9cb-39e5db60300a', 'd90a3cb6-4d89-4076-be73-f6fc950e132b']",56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:56.886,Carry,,2020/2021
,,,,,"[67.8, 18.0]",,,,,,,,,,,0.029217,,,,,,,,,,,172cf1f8-5841-45e6-91a3-db53bbba32b8,3452,,"[67.6, 18.0]",3773656,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,126,Atlético Madrid,212,"['b7e1fa0b-f18f-456f-a892-73be8a656962', 'ec9ab68f-00b1-4bd7-a8f1-db35e62f7b59']",59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:59.272,Carry,,2020/2021
,,,,,"[55.0, 10.2]",,,,,,,,,,,2.085681,,,,,,,,,,,4ea38c6f-6ecf-4740-81c9-817f5d452331,3455,,"[55.0, 8.7]",3773656,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Hermoso Canseco,6790.0,Left Center Back,126,Atlético Madrid,212,"['0581c18e-5d05-4543-aaeb-aa3795d37f60', '50b0c109-b8a0-457e-a662-4cfbc6a7ea05', '6b5bfe52-7bed-4559-bda8-14c7328a88ca']",1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:01.142,Carry,True,2020/2021
,,,,,"[9.8, 41.8]",,,,,,,,,,,2.078109,,,,,,,,,,,2c1133f0-503f-429c-adc5-3b3d16b75cd7,3461,,"[8.5, 32.7]",3773656,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan Oblak,6378.0,Goalkeeper,126,Atlético Madrid,212,"['25ad822b-24b8-4ca2-af79-dc6bcc0340ab', '805e3bf1-474f-433c-88b0-f757bd434f9f', 'a57ac3be-983e-4d2a-bbdd-dd846de17900']",9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:09.646,Carry,True,2020/2021
,,,,,"[56.6, 35.4]",,,,,,,,,,,0.026455,,,,,,,,,,,2e0a1864-74d5-4e2e-9470-eaea132fedc8,3465,,"[56.6, 35.4]",3773656,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Right Center Midfield,126,Atlético Madrid,212,"['accd2da5-a981-45d4-8d3a-4feca940e72b', 'd7a72f4b-3538-4e7c-ad5c-f4579f1a934b']",13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:13.827,Carry,,2020/2021
