bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.361304,,,,,,,,,,,,,f08ddf2b-c277-47e7-a8c5-8c33e7d05ecb,2242,,,"[40.2, 8.3]",69338,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Moreno Barroso,24068.0,Right Center Forward,130,Barcelona,217,['4b40c40b-4f25-4f33-9ce3-934d382c613a'],20,,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:20.044,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.906386,,,,,,,,,,,,,5556a093-97b7-47fa-bee7-96f08e669d57,2246,,,"[46.8, 7.1]",69338,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Moreno Barroso,24068.0,Right Center Forward,130,Barcelona,217,['2543bd13-d675-47e4-85e1-beae2c1b4c0f'],23,,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:23.230,Pressure,,2011/2012
,,,,,,,,,,,,,,,,2.9424,,,,,,,,,,,,,1714e3a0-ef4e-4e00-99cd-378e4d6751a7,2250,,,"[43.8, 4.3]",69338,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Moreno Barroso,24068.0,Right Center Forward,130,Barcelona,217,['918cad3f-4196-48bb-bccd-31bbfa470456'],25,,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:25.014,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.481478,,,,,,,,,,,,,0fcbaeb0-faca-414f-87aa-37baca24ad5f,2257,,,"[94.4, 68.5]",69338,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,131,Villarreal,222,"['7396b0fb-677f-4633-a261-eb059c78fd0b', '8b2730c5-a700-4c48-ad54-ec8b48ed6dec', 'f23ba9f5-a00c-4c24-a404-93fb3103c03a']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.931,Pressure,,2011/2012
,,,,,,,,,,,,,,,,4.567321,,,,,,,,,,,,,461b4735-0f38-437f-aff4-6734311dfd7c,2266,,,"[107.2, 76.0]",69338,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Wing Back,131,Villarreal,222,"['12d20530-64e5-4757-b835-35fa5b792f97', 'b6da080b-6067-4e3e-94f2-ac34314a8c89', 'c8698e01-dc5c-4099-a061-c28e323bb6fb']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:40.996,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,0.6963,,,,,,,,,,,,,e1f1039d-2a52-43b9-9fc9-d851f11655c8,2290,,,"[37.3, 20.3]",69338,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,132,Barcelona,217,"['bc872c26-225f-4f5b-9f53-0af2f6f684f9', 'cb3f6538-cd8d-43e4-9d3c-45bce6c9b3f2']",55,,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:55.966,Pressure,,2011/2012
,,,,,,,,,,,,,,,,2.4773,,,,,,,,,,,,,8ea52a63-8adb-4b50-8c18-c3a10f122f25,2295,,,"[3.5, 70.8]",69338,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Domingo López Ruano,25984.0,Right Back,132,Barcelona,217,"['45f8d4d9-6e11-4829-bf05-ef6b19ca21e0', '6f1c7f27-d3b7-4a1f-b488-7c4da8c806fd', 'a2c6160c-8023-40a2-a5da-805a51fdfc35']",3,,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:03.202,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.4367,,,,,,,,,,,,,01843a0e-8020-4d8f-b40e-dbf0eadd6074,2305,,,"[20.1, 70.1]",69338,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,132,Barcelona,217,"['acb4b149-0677-4cf0-a1b4-15c486a51e0b', 'd0ca3db9-0e0b-43fb-9f0c-8886afcb4348']",9,,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:09.038,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.5742,,,,,,,,,,,,,88d56afb-f73c-44e9-913a-e010878b98d5,2340,,,"[3.0, 66.3]",69338,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Domingo López Ruano,25984.0,Right Back,132,Barcelona,217,['0d652f16-ad42-40bf-99bb-f84b93c1f9cf'],48,,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:48.235,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,0.828715,,,,,,,,,,,,,7fadcb3c-7c4d-4c36-84d6-157f08577021,2358,,,"[90.0, 62.4]",69338,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Wing Back,133,Barcelona,217,"['4c568bfb-c7aa-4624-b07c-ad7ceadc34fa', '4f392ee1-1503-44f4-af5c-813a01bed2ae']",23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:23.269,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.738002,,,,,,,,,,,,,0e0bf405-ffca-405d-817c-21196468cc5e,2364,,,"[27.0, 6.0]",69338,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Soriano Llido,22819.0,Right Defensive Midfield,134,Barcelona,217,['100ca9eb-3257-432f-9893-98f1120c6e2c'],44,,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:44.622,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.815,,,,,,,,,,,,,49a1b895-e1c0-47e1-9813-cf69b00cc0d6,2368,,,"[35.6, 5.6]",69338,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Soriano Llido,22819.0,Right Defensive Midfield,134,Barcelona,217,['a1d35c9b-68e0-49f5-b4c8-87f4e8ab55cc'],46,,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:46.016,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.3381,,,,,,,,,,,,,a2c0c45a-32df-4de2-94b8-35063c8df11e,2370,,,"[32.5, 3.5]",69338,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Valero Iglesias,6997.0,Left Midfield,134,Barcelona,217,"['4f907127-920f-43f0-9e58-8b9fcf040064', 'efc66bc1-ee0c-4339-a84a-9b4b2d3e162c']",47,,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:47.085,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.292886,,,,,,,,,,,,,6132ae8c-5112-42be-b775-061e628da203,2373,,,"[28.3, 4.6]",69338,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Oriol i Gràcia,26721.0,Left Back,134,Barcelona,217,"['29dc481a-f61a-4f70-a3ba-2b92f890ce25', 'dccd6289-bb57-46c5-975a-da584ef0420a', 'efc66bc1-ee0c-4339-a84a-9b4b2d3e162c']",48,,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:48.822,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.8547,,,,,,,,,,,,,ecb24e2a-f755-415a-acaa-fc2353118ef1,2396,,,"[31.0, 34.0]",69338,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Valero Iglesias,6997.0,Left Midfield,134,Barcelona,217,"['1305f34c-9a7e-4734-b0cd-050515d3e6ab', 'd5ff8524-dc1f-413e-b2f2-0a9edb592d22']",5,,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:05.189,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.983,,,,,,,,,,,,,4f56aea5-3e9b-40f0-a392-ed3316d88ca3,2407,,,"[26.8, 45.7]",69338,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Moreno Barroso,24068.0,Right Center Forward,134,Barcelona,217,"['568cc618-5ae8-4238-94ca-e51533036f56', 'e8d2934e-0e8f-41ef-a162-c2557fb3a679']",16,,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:16.224,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.51958,,,,,,,,,,,,,7f77fc18-4299-4adc-b3c3-3b44527ebb95,2410,,,"[29.1, 36.3]",69338,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Valero Iglesias,6997.0,Left Midfield,134,Barcelona,217,"['568cc618-5ae8-4238-94ca-e51533036f56', '920ce0d7-9220-49d2-8a8c-bcb5b0923c04']",17,,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:17.284,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,1.446958,,,,,,,,,,,,,0b9b0995-f1c6-4589-955c-cbbb586c05d0,2420,,,"[61.8, 64.9]",69338,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,134,Barcelona,217,['e6f7b67e-96b6-441b-bfcf-bf36dce1a319'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:23.890,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.989552,,,,,,,,,,,,,b82eb23e-ff95-42ba-90af-31d8d4e627a2,2429,,,"[56.0, 12.3]",69338,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Moreno Barroso,24068.0,Right Center Forward,134,Barcelona,217,"['0c003725-9c88-480b-8028-e40a1187e6ef', '2b224b6a-7625-42c2-add7-83fcac21d57d']",30,,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:30.747,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.611347,,,,,,,,,,,,,2ffdb84a-6938-41fa-9a81-f52b6bd92804,2436,,,"[27.4, 26.8]",69338,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,135,Barcelona,217,"['037cfc1e-6c3d-4c5d-9627-f71047e499c7', 'ffa83382-1d8b-4f3e-8893-29b99f8a924e']",40,,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:40.485,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.0437,,,,,,,,,,,,,ff025d44-89a1-446e-a727-545719d3fd7e,2447,,,"[38.9, 71.0]",69338,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,136,Villarreal,222,"['6a09bca8-7773-4bab-a5d1-65d7a3b46958', 'ab861b73-0c2e-4281-8351-5f18758d2be3']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:13.259,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.552978,,,,,,,,,,,,,95ce6c39-7059-4dd8-8cb4-84d7d96ce80f,2451,,,"[38.5, 70.8]",69338,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,136,Villarreal,222,['a7227f3a-5ad1-46db-9dcb-7c9410b46370'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:15.201,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.633631,,,,,,,,,,,,,b3586fa2-83f4-45a8-aba0-8b7cfe1622b2,2452,,,"[30.3, 64.7]",69338,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Center Back,136,Villarreal,222,,16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:16.194,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.260314,,,,,,,,,,,,,9f8cd8e1-18a4-4b2c-92eb-df0eec1e1eea,2471,,,"[13.3, 68.0]",69338,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,136,Villarreal,222,"['1b0382ee-3482-41c4-9243-b7306915614f', 'e45b0692-9923-47f7-9121-e9b68a9bf8fb']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:29.998,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,0.4252,,,,,,,,,,,,,62be8d62-703a-4e74-9c8c-f5be0e361d83,2475,,,"[103.3, 5.4]",69338,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Gracia Calmache,25921.0,Right Midfield,136,Villarreal,222,['7a71fd9b-f8bf-48b9-b81d-5ae682dc3bd9'],32,,,,,,,,,,,,,,,,,,,Villarreal,222,00:10:32.968,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.8444,,,,,,,,,,,,,c8d03e0a-fedc-4ae9-8860-660131853392,2485,,,"[86.7, 17.0]",69338,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,137,Barcelona,217,,59,,,,,,,,,,,,,,,,,,,Villarreal,222,00:10:59.545,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.0721,,,,,,,,,,,,,94ebf801-87c5-4127-9138-856ba7db0ddb,2511,,,"[15.7, 71.2]",69338,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Domingo López Ruano,25984.0,Right Back,137,Barcelona,217,"['29334cd1-6f86-4fd8-a0a8-5d1f410f0a7a', '95c49eb7-7a4d-4d86-b7c9-e7d92574a708']",28,,,,,,,,,,,,,,,,,,,Villarreal,222,00:11:28.753,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.618884,,,,,,,,,,,,,d37c035b-078e-437d-a635-abea1ca07211,2530,,,"[47.0, 58.4]",69338,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Moreno Barroso,24068.0,Right Center Forward,137,Barcelona,217,['86eca1f1-18de-4c5a-ab0e-7d05d70de594'],43,,,,,,,,,,,,,,,,,,,Villarreal,222,00:11:43.625,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.042,,,,,,,,,,,,,b475362e-cd10-4624-a33d-217f424fd952,2545,,,"[12.3, 23.3]",69338,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Oriol i Gràcia,26721.0,Left Back,137,Barcelona,217,['6d7813e1-9c48-407b-971f-3394f7454e6f'],0,,,,,,,,,,,,,,,,,,,Villarreal,222,00:12:00.573,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,0.813108,,,,,,,,,,,,,d57bab86-a775-4c7a-9a0c-7c5bab8275d9,2549,,,"[113.3, 60.7]",69338,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,138,Villarreal,222,"['2a6d2d0f-3ff1-406b-811f-4f52ce13216a', 'd1428f56-0b75-490d-8147-59f60d03ed12', 'f7954ac0-3b1b-4af8-943b-129602e7513f']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:02.737,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.350893,,,,,,,,,,,,,ac41a156-10ab-44d1-a25a-61a44ee8c77e,2558,,,"[38.7, 67.2]",69338,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,140,Villarreal,222,"['19fad727-d346-4c6b-aad7-e2b5c748075e', '538e11dc-4c46-4e26-8c15-3923b1b0ea83', '6c554500-b03d-4afc-b497-e92b67a0e668']",59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:59.019,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.666098,,,,,,,,,,,,,17c17847-fca2-4004-ae58-24fbc71d6273,2567,,,"[31.8, 75.6]",69338,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Wing Back,140,Villarreal,222,"['3766eecd-9910-4a85-8118-1d60a164fb47', '3fa642ad-52a5-4f9c-87d2-716819afa92d', '43a798d5-4944-4f35-88f3-b695eada42ec']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:03.185,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.329721,,,,,,,,,,,,,6951911a-e0f8-4c4c-be0a-a6dbaa991f99,2571,,,"[29.5, 74.8]",69338,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Center Attacking Midfield,140,Villarreal,222,"['43a798d5-4944-4f35-88f3-b695eada42ec', 'e15280e4-837d-4a5c-ad7d-c8aa89c43748']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:03.992,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.6627,,,,,,,,,,,,,93f96134-7544-4881-ae8e-f11d7b8f95a9,2593,,,"[65.3, 9.2]",69338,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Gastón Ruben Rodríguez,25426.0,Left Center Forward,141,Barcelona,217,"['1c02d494-1c46-4eab-abc6-e58b0fd27e0b', '86dde408-aa5e-4c25-9be1-bfe7cf171d01']",30,,,,,,,,,,,,,,,,,,,Villarreal,222,00:13:30.002,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.5582,,,,,,,,,,,,,00f2e3f0-441a-41cd-8547-ba61a23eb616,2600,,,"[69.2, 26.8]",69338,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Gastón Ruben Rodríguez,25426.0,Left Center Forward,141,Barcelona,217,['ee030a28-a782-4652-aaf1-637c8d632338'],36,,,,,,,,,,,,,,,,,,,Villarreal,222,00:13:36.687,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,802f15d1-6a29-4375-a01e-ae584529cc9e,2609,,,"[61.7, 17.0]",69338,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Luis Moreno Barroso,24068.0,Right Center Forward,141,Barcelona,217,"['6c605006-3c48-4792-9247-4c772b364fbb', 'a891c4dd-a577-4200-8bb6-ff64525284b3']",42,,,,,,,,,,,,,,,,,,,Villarreal,222,00:13:42.538,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.8865,,,,,,,,,,,,,8fc9bd4f-85c5-4062-9222-1632a5bd4c30,2614,,,"[84.4, 20.9]",69338,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Gastón Ruben Rodríguez,25426.0,Left Center Forward,141,Barcelona,217,"['43256eb7-a363-4dc6-9301-e8c69543633a', '9139aa4b-77d1-45b4-a675-d7ace0156bb3']",45,,,,,,,,,,,,,,,,,,,Villarreal,222,00:13:45.738,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.611932,,,,,,,,,,,,,657aa034-9a49-4cbd-a8ad-c7c8d9aa980d,2623,,,"[62.5, 42.2]",69338,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,141,Barcelona,217,"['7e4c1c13-3acd-43cf-8b3a-07206d500458', '9991590d-e751-4d07-ba2d-949202e978f0']",53,,,,,,,,,,,,,,,,,,,Villarreal,222,00:13:53.784,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.333,,,,,,,,,,,,,ba2549a6-4729-4092-a649-681a6870ff78,2644,,,"[74.9, 7.1]",69338,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,143,Barcelona,217,"['0c2414d6-4ef8-4002-b54c-eab3402cd3b2', '1624d8bb-c745-4a3d-ab8d-aafe381c83e5', '373053da-6783-42b6-9693-debf688261f7']",4,,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:04.849,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.6075,,,,,,,,,,,,,aecd61f2-c3d3-4f1e-a73e-f0a9f886eb9b,2648,,,"[78.3, 6.9]",69338,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,143,Barcelona,217,"['a034e2fb-15d0-4cd2-865c-39dec2ac131a', 'd77410eb-2dca-4a92-bc81-389d183bf8c5']",5,,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:05.626,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.6578,,,,,,,,,,,,,981469eb-0d5b-4040-87f1-84d82b4770d8,2669,,,"[36.6, 56.5]",69338,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,144,Villarreal,222,['a54b9fba-05e7-49b0-8321-b5036c0edead'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:50.926,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.513085,,,,,,,,,,,,,3f944f70-5cb5-4c4c-a8bc-469b0ed00117,2670,,,"[34.9, 64.9]",69338,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,144,Villarreal,222,['1294c453-0618-440a-8d40-8fbc183d14bd'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:51.362,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.021801,,,,,,,,,,,,,ed9e3625-f053-495a-81a0-725415f9cc16,2675,,,"[32.2, 73.9]",69338,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,144,Villarreal,222,"['1852ee77-ebed-45bb-a03f-bae8dd1f9ce8', '8c1b0b40-8f05-44b6-9f59-8524f42ca0c7']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:54.679,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.733395,,,,,,,,,,,,,049c8db1-9f28-45e7-91cd-19b10b180f6a,2684,,,"[62.5, 46.6]",69338,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,144,Villarreal,222,"['141404a9-ce8d-4156-8b1c-cbf019fc8e53', '5713a46b-4975-4a42-af45-2111cda2c150']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:00.422,Pressure,,2011/2012
,,,,,,,,,,,True,,,,,1.4376,,,,,,,,,,,,,189198f2-7864-4370-9a5e-f9cfa59aa552,2689,,,"[111.7, 66.6]",69338,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Gracia Calmache,25921.0,Right Midfield,144,Villarreal,222,['970c35f2-a137-480b-9ad7-e21dfb86f725'],6,,,,,,,,,,,,,,,,,,,Villarreal,222,00:16:06.451,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.460033,,,,,,,,,,,,,93d0c102-3105-4398-817b-0638ae104b30,2692,,,"[30.5, 16.3]",69338,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,145,Villarreal,222,,13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:13.503,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.509,,,,,,,,,,,,,f09c92e5-6f7d-4fc9-aaf4-7b011eb810c6,2714,,,"[47.2, 68.0]",69338,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Pablo Musacchio,7034.0,Left Center Back,146,Barcelona,217,['78b737ae-18f6-439d-a98b-c717a5e3a4fc'],27,,,,,,,,,,,,,,,,,,,Villarreal,222,00:16:27.698,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.2148,,,,,,,,,,,,,696a1ab7-e708-43b0-93dd-0ab4200e6b55,2718,,,"[36.7, 49.3]",69338,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,146,Barcelona,217,"['9f52936f-541b-4b9c-8743-5e27adffdcaf', 'bc0f91ea-bc8c-455a-9845-79187e48fd51']",29,,,,,,,,,,,,,,,,,,,Villarreal,222,00:16:29.777,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.946214,,,,,,,,,,,,,79223540-8dc7-4514-8a15-b2fdce3b48e7,2722,,,"[110.2, 15.9]",69338,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,146,Barcelona,217,,32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:32.734,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.1444,,,,,,,,,,,,,599a6653-a60b-4373-81a1-f6a1853535f4,2734,,,"[83.1, 6.0]",69338,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Wing,147,Villarreal,222,"['4ae92a3a-a5a5-4c25-a5f9-3346fd03c020', '781ddb4f-8473-4892-a963-32aa12b8d873']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:53.683,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.3758,,,,,,,,,,,,,879f6fac-b299-478d-aca7-cf9b644087ca,2736,,,"[38.2, 76.6]",69338,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Gastón Ruben Rodríguez,25426.0,Left Center Forward,147,Villarreal,222,,55,,,,,,,,,,,,,,,,,,,Villarreal,222,00:16:55.037,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,9c563b29-611e-4333-8c1d-d551b7de6c85,2737,,,"[31.4, 73.3]",69338,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,147,Villarreal,222,"['4af29295-f260-47a4-8cec-9c0b8f5d8ae7', '9b54c6fa-48d1-4b65-bc07-28b35a123e86']",55,,,,,,,,,,,,,,,,,,,Villarreal,222,00:16:55.808,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.134933,,,,,,,,,,,,,745f2d53-69b5-4cfb-8df4-8e55e6c4642a,2752,,,"[42.2, 17.7]",69338,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borja Valero Iglesias,6997.0,Left Midfield,149,Barcelona,217,"['61162dde-2585-43f6-b3d7-eec084d9b18c', 'b27592c6-b23f-4e43-a377-fddf5b336cfb']",18,,,,,,,,,,,,,,,,,,,Villarreal,222,00:17:18.484,Pressure,,2011/2012
