ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,c503d2ac-7a23-47a5-aeee-f71f4af41d51,989,,"[76.0, 49.0]",15998,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,['5d88bda6-65bf-4c08-922a-820887b0bc15'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:18:10.063,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,066f11a3-8a70-4c56-b3f7-9206f7b0174f,1320,,"[72.0, 9.0]",15998,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Rodríguez Arnaiz,16212.0,Left Wing,42,Leganés,205,"['721729c9-9625-47a5-a122-4ed82eac6feb', 'aafd3f55-1c46-47c8-8002-8b481a6c2594']",51,,,,,,,,,,,,,,,,,Leganés,205,00:25:51.937,Dribble,True,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,a87ccf78-f84a-4570-83b5-98d8461ab33e,1382,,"[71.0, 58.0]",15998,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Munir El Haddadi Mohamed,6616.0,Center Forward,48,Barcelona,217,['47fc8835-8629-4009-83f3-07c872ac0ae9'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:27:51.732,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,f7e38b0d-74cd-4014-a2ca-86094ded4af9,1553,,"[55.0, 43.0]",15998,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,56,Barcelona,217,['980f4522-e31d-49c9-80dc-f27624724dbf'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.688,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,d35d401e-6fa3-4aaa-9769-c714cd7373b1,1563,,"[92.0, 14.0]",15998,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Cristian Silva,11730.0,Left Wing Back,57,Leganés,205,['673f2e21-fdea-4fb4-8f22-e7471029c5d7'],3,,,,,,,,,,,,,,,,,Leganés,205,00:32:03.703,Dribble,True,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,2836edb8-9cf3-4fed-b38b-2ecdd2e34fae,1576,,"[116.0, 77.0]",15998,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Rodríguez Arnaiz,16212.0,Left Wing,58,Leganés,205,['512a5986-c2c8-40d6-a1fb-24e57fc340de'],31,,,,,,,,,,,,,,,,,Leganés,205,00:32:31.479,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,d2d85089-197a-40a5-9cc3-e0313f821c71,1599,,"[47.0, 73.0]",15998,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,61,Barcelona,217,['e2c4fdd0-106b-4af9-94ad-3881ee3af30e'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:33:19.483,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,d0c343f5-5120-4094-8580-1994f4f8aa97,1607,,"[58.0, 25.0]",15998,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,62,Leganés,205,['4b945fdd-a336-4b61-ab5d-61e8c47b3d91'],26,,,,,,,,,,,,,,,,,Leganés,205,00:33:26.083,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,69a17747-15e5-43c8-b9ce-1db387bdd71e,1655,,"[55.0, 55.0]",15998,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,66,Barcelona,217,['12bfd951-671a-41f4-ba36-bdb147985fb6'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:34:43.182,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,ce8ccd96-4a31-4a79-aafc-8bba5e2834b0,1700,,"[83.0, 32.0]",15998,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,66,Barcelona,217,['46557c27-331a-4588-8b86-8d3064e9695c'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:35:19.236,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,70530a13-7fc7-4b0c-ae16-14b27a1d32ec,1869,,"[88.0, 72.0]",15998,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Vesga Arruti,6667.0,Right Center Midfield,77,Leganés,205,"['64586c8c-41cc-46d8-b1da-eda21448e9db', 'b06b8a8d-3b61-4ca2-8176-186faa8fce18']",58,,,,,,,,,,,,,,,,,Leganés,205,00:38:58.666,Dribble,True,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,4240fc74-4ae5-4aae-aa1e-168c0cc25d66,1877,,"[88.0, 71.0]",15998,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Vesga Arruti,6667.0,Right Center Midfield,77,Leganés,205,['ab211764-0782-45a2-94f9-856d7ded5567'],4,,,,,,,,,,,,,,,,,Leganés,205,00:39:04.131,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,c7150b2e-57af-4f3a-9e24-3fa90ec86a62,2043,,"[90.0, 61.0]",15998,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,88,Barcelona,217,['8814363d-dd32-4fde-b980-69e75f610e19'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:43:02.578,Dribble,True,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,6c67d4b2-82c5-4c77-bda5-cc6c93cee310,2055,,"[95.0, 39.0]",15998,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,88,Barcelona,217,['eb2923c0-f9f5-459e-884e-c9d472a2b7a8'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:43:08.434,Dribble,True,2018/2019
,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,5234dc6b-d274-4396-924d-3a9d4efe9b59,2064,,"[46.0, 53.0]",15998,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Nabil El Zhar,6608.0,Right Wing,89,Leganés,205,"['242b7aaa-d052-4773-be49-d89b55705d12', '5cc320d8-c9c9-4609-89d9-e0d003ffc6d1']",12,,,,,,,,,,,,,,,,,Leganés,205,00:43:12.206,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,f1424d32-f024-4048-b461-fea4695503f3,2125,,"[41.0, 8.0]",15998,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Cristian Silva,11730.0,Left Wing Back,91,Leganés,205,['7514b1f5-6e35-43ce-bed8-cae901cc9bbf'],9,,,,,,,,,,,,,,,,,Leganés,205,00:44:09.033,Dribble,True,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,007308fd-2e48-43fd-80e6-ec0deda5b16d,2216,,"[75.0, 20.0]",15998,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ousmane Dembélé,5477.0,Left Wing,96,Barcelona,217,['e12c86c0-7e59-4b21-a95f-887182d89858'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.068,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,842f209b-5c76-4dd0-8d2f-21982278f2a7,2382,,"[62.0, 45.0]",15998,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,101,Barcelona,217,['d2245a3b-c29a-4aca-912e-23e3b7c7c000'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.623,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,727a65d7-8548-4cb6-b679-72299a0d0b20,2626,,"[106.0, 68.0]",15998,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,109,Barcelona,217,['c25852a0-5e95-4344-9795-e40276c41c7a'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:10:36.425,Dribble,True,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,53c7146e-aae0-4654-b75e-f11cd50e0a41,2684,,"[99.0, 31.0]",15998,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,110,Barcelona,217,['ec7b4117-f0ce-46c1-a6e0-37c2d1235c0f'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:11:36.983,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,bef4ed4d-6c9c-4687-9588-269543ea09f1,2811,,"[89.0, 4.0]",15998,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar Rodríguez Arnaiz,16212.0,Left Wing,114,Leganés,205,['bb392bdf-823f-4438-9658-6fdd3fbcfc1b'],14,,,,,,,,,,,,,,,,,Leganés,205,00:15:14.975,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,cedc4bc5-129e-466f-8f85-c749157008f7,2814,,"[97.0, 6.0]",15998,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar Rodríguez Arnaiz,16212.0,Left Wing,114,Leganés,205,['09b77fc5-6232-4bb9-a4a0-34a440b5998e'],17,,,,,,,,,,,,,,,,,Leganés,205,00:15:17.344,Dribble,True,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,16189d31-131f-47ef-af1b-df1e384f0b91,2827,,"[51.0, 73.0]",15998,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,115,Leganés,205,['814268f8-366b-4000-bc09-9a604febd1de'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:16:02.503,Dribble,True,2018/2019
,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,5c27352c-932d-4184-8397-3d8994b7c10c,2946,,"[74.0, 22.0]",15998,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Left Wing,120,Barcelona,217,['b6bef07b-3d85-4893-8373-75b6fcbccbfb'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:18:47.623,Dribble,True,2018/2019
,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,6f4ac76a-fc39-4be0-932f-b16358a3fbc9,2957,,"[84.0, 5.0]",15998,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Cristian Silva,11730.0,Left Wing Back,122,Leganés,205,['c180f073-f800-4d59-9971-723f0e4b2188'],37,,,,,,,,,,,,,,,,,Leganés,205,00:19:37.144,Dribble,True,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,14b127cb-e433-4ced-9506-ba84a1f9a84b,2971,,"[57.0, 43.0]",15998,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,['1a5b248c-e562-40d2-889a-344b6a113d29'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:19:54.912,Dribble,True,2018/2019
,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,99fb80df-a9ce-47c5-b85a-82f2a0f8fb13,2975,,"[65.0, 34.0]",15998,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssef En-Nesyri,6301.0,Center Forward,124,Leganés,205,['57b96621-59e9-49c5-b29b-44adf5e87701'],56,,,,,,,,,,,,,,,,,Leganés,205,00:19:56.736,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,8ec31815-dc89-4d2f-9ac3-a0b9b6ba384b,2981,,"[115.0, 20.0]",15998,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Rodríguez Arnaiz,16212.0,Left Wing,124,Leganés,205,['c9cf975c-1c43-4526-94d8-5687a0a7392e'],4,,,,,,,,,,,,,,,,,Leganés,205,00:20:04.775,Dribble,True,2018/2019
,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,d2a3cd74-59ab-4bca-b3b8-d8f8a5385119,3008,,"[101.0, 67.0]",15998,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Wing Back,124,Leganés,205,['ec139062-9ebd-46f3-8dcc-adde8cf789ce'],25,,,,,,,,,,,,,,,,,Leganés,205,00:20:25.835,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,6ce77b5c-ad15-4e69-8028-712f23c3732e,3031,,"[84.0, 6.0]",15998,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel Vesga Arruti,6667.0,Right Center Midfield,125,Leganés,205,['51d7afd2-2e3b-45bf-bb70-a56a95b5c2dd'],17,,,,,,,,,,,,,,,,,Leganés,205,00:21:17.029,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,82b71cf2-ea86-423b-b44c-f9c0289fa166,3074,,"[95.0, 39.0]",15998,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,['3bf9405f-0cbc-4397-b5d5-b2ea432b0174'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:21:54.467,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,29ac6203-2535-4d29-b082-e8b6fc857c4c,3077,,"[97.0, 39.0]",15998,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,['2242540c-1bb1-497b-9419-f615fd017322'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:21:55.494,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,03080bab-6152-4067-b022-314b03d21297,3089,,"[95.0, 23.0]",15998,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Left Wing,127,Barcelona,217,['b662318e-7003-44c8-bd04-90885c684707'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:22:02.676,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,f1210288-6bd6-4079-bf7a-ec81c59c89c9,3099,,"[58.0, 3.0]",15998,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Rodríguez Arnaiz,16212.0,Left Wing,128,Leganés,205,['fb045b5a-5be2-40be-a96a-c41a357684e6'],14,,,,,,,,,,,,,,,,,Leganés,205,00:22:14.953,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,55143c6a-c805-4164-880e-ed71675da67d,3107,,"[56.0, 78.0]",15998,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,129,Barcelona,217,['f0a5c79f-1928-48e0-bd11-2c9e89cf73bd'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:22:18.644,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,8c8716c6-0d11-4c1e-bac0-fcc75fb58c76,3248,,"[42.0, 21.0]",15998,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssef En-Nesyri,6301.0,Center Forward,134,Leganés,205,['63039e6c-00d3-471e-83ad-116d5f26d7a3'],54,,,,,,,,,,,,,,,,,Leganés,205,00:25:54.907,Dribble,True,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,58fd7757-efc4-4cb0-98ee-55e4f6d4bbf7,3454,,"[100.0, 31.0]",15998,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,145,Barcelona,217,['d58902b9-15c2-46ac-ac49-930c46a8a012'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.251,Dribble,True,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,107088dd-efd7-4f59-af9b-cf3210ce5c63,3484,,"[93.0, 55.0]",15998,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Youssef En-Nesyri,6301.0,Center Forward,146,Leganés,205,['27f518f2-fb27-4991-ada3-41e53024e1c4'],2,,,,,,,,,,,,,,,,,Leganés,205,00:32:02.271,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,1b2fe1e6-62e8-440d-800f-a6e2828a7e14,3500,,"[35.0, 15.0]",15998,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Malcom Filipe Silva de Oliveira,3109.0,Left Wing,148,Barcelona,217,['dad58a0a-d0d1-4b01-88aa-eae6eec57f25'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:32:53.656,Dribble,True,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,83927152-7e9c-48f5-940f-968183111b50,3552,,"[44.0, 32.0]",15998,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Youssef En-Nesyri,6301.0,Center Forward,149,Leganés,205,['c0d96e5d-a14a-4223-b34c-fe083adaa08b'],30,,,,,,,,,,,,,,,,,Leganés,205,00:33:30.533,Dribble,True,2018/2019
,,,,,,,,,,,,Incomplete,,,,0.215229,,,,,,,,,,,6573180e-d637-4fca-ac30-eddabff1be4b,3790,,"[27.0, 72.0]",15998,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Wing Back,166,Barcelona,217,['1fc50464-f69a-4ddd-8637-47dcf9137e86'],36,,,,,,,,,,,,,,,,,Leganés,205,00:43:36.578,Dribble,True,2018/2019
,,,,,,,,,,,,Complete,True,,,0.0,,,,,,,,,,,3b2a9e38-51e2-4407-a1df-97a775850679,3827,,"[14.0, 56.0]",15998,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Juan Francisco Moreno Fuertes,6738.0,Right Wing Back,169,Leganés,205,['42e37b00-9ea5-4ab8-a1a8-29e93daf8b42'],33,,,,,,,,,,,,,,,,,Leganés,205,00:44:33.106,Dribble,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ea202e4f-dd37-405f-a7e8-1b17fe4726b3,117,,"[13.0, 30.0]",15998,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,5,Barcelona,217,['0d2d300c-16d9-4fba-8759-bedc81250739'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.495,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a2b5d1a6-f704-4de5-8866-d4f51f149989,365,,"[45.0, 24.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['62124519-b4f7-494e-b3bd-3bf27e063340'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.308,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,058aa0ed-4bed-4607-a4c7-aba0792d5993,424,,"[2.0, 47.0]",15998,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,11,Barcelona,217,,2,,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.324,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6fcb3003-8890-4559-b9fd-d87fc749a3b2,516,,"[22.0, 16.0]",15998,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Cristian Silva,11730.0,Left Wing Back,16,Leganés,205,['71cdf214-df74-40f9-947d-c2b358f5f09c'],44,,,,,,,,,,,,,,,,,Leganés,205,00:08:44.785,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e81c42d0-b5dd-4045-a7a7-1291c46fd784,563,,"[48.0, 29.0]",15998,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Back,19,Barcelona,217,['a069ddeb-5604-4485-baa4-b89baed83f0e'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.276,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,531f8820-1cc4-4910-a80d-5fd8a2346659,586,,"[32.0, 24.0]",15998,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Rodríguez Arnaiz,16212.0,Left Wing,20,Leganés,205,['53e04fa8-2083-4540-bc32-3e203b47b652'],9,,,,,,,,,,,,,,,,,Leganés,205,00:10:09.826,Ball Recovery,,2018/2019
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,eaca6c66-8b51-4b4f-b282-16744590a4e4,694,,"[55.0, 72.0]",15998,12,,,True,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,23,Barcelona,217,,56,,,,,,,,,,,,,,,,,Barcelona,217,00:12:56.568,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ecf694a1-fe40-4961-b8d4-1e57011ed6e4,708,,"[17.0, 46.0]",15998,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iván Cuéllar Sacristán,6610.0,Goalkeeper,24,Leganés,205,['ad16ac80-885a-4464-9f6d-6c4b8dc72bf1'],24,,,,,,,,,,,,,,,,,Leganés,205,00:13:24.315,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2bcbeb5a-dd9f-4e1d-9c3a-c7d87c9604e8,762,,"[39.0, 60.0]",15998,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil El Zhar,6608.0,Right Wing,26,Barcelona,217,['1b5c2143-ab9a-4c31-971a-8652bef25267'],22,,,,,,,,,,,,,,,,,Leganés,205,00:14:22.280,Ball Recovery,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e945d59e-bba5-4889-916c-d7616176353a,830,,"[11.0, 21.0]",15998,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Carnero,6601.0,Left Center Back,26,Barcelona,217,,22,,,,,,,,,,,,,,,,,Leganés,205,00:15:22.356,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f9a9f592-c3c7-4e84-b526-bf2f9416f8b6,1067,,"[109.0, 12.0]",15998,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ousmane Dembélé,5477.0,Left Wing,33,Barcelona,217,,10,,,,,,,,,,,,,,,,,Barcelona,217,00:19:10.024,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c03aeb0e-3e8e-4182-a404-eced660a6430,1132,,"[33.0, 6.0]",15998,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,37,Barcelona,217,['5c6a1d24-b799-4b2b-ac40-215e2fc550cd'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:21:08.556,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,050443e2-21f1-4c57-8fca-8f289b1be16d,1168,,"[2.0, 34.0]",15998,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,37,Barcelona,217,['f1289e63-c5c9-467e-af75-63d50e463b11'],46,,,,,,,,,,,,,,,,,Leganés,205,00:21:46.928,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,555b0582-c27d-4ea2-8a3d-3ac97e585c29,1258,,"[107.0, 59.0]",15998,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Francisco Moreno Fuertes,6738.0,Right Wing Back,40,Leganés,205,,39,,,,,,,,,,,,,,,,,Leganés,205,00:24:39.384,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2e58d556-f397-4a2a-bdcc-43c664b154c2,1294,,"[66.0, 45.0]",15998,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,41,Barcelona,217,"['61fbb056-cac8-4eb6-9559-eae2f489350b', '7740f0fa-2bd4-4acf-aabe-3b133a5841c6']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.074,Ball Recovery,True,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,33ab9b92-4b58-4e45-9d42-b04ffa6a02b3,1298,,"[43.0, 34.0]",15998,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Vesga Arruti,6667.0,Right Center Midfield,42,Leganés,205,,39,,,,,,,,,,,,,,,,,Leganés,205,00:25:39.401,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,832d68b2-161c-4017-a7ca-303cb885bc19,1304,,"[47.0, 31.0]",15998,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Vesga Arruti,6667.0,Right Center Midfield,42,Leganés,205,,42,,,,,,,,,,,,,,,,,Leganés,205,00:25:42.409,Ball Recovery,,2018/2019
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1ed176d0-263e-4663-bb9b-1cbd13e32151,1316,,"[69.0, 17.0]",15998,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Rodríguez Arnaiz,16212.0,Left Wing,42,Leganés,205,"['0602200d-5733-4c6a-bb6f-4928327ec6e7', '0ce03bc0-8e0e-4ad8-8328-1425e36d4343']",50,,,,,,,,,,,,,,,,,Leganés,205,00:25:50.077,Ball Recovery,True,2018/2019
