bad_behaviour_card,ball_receipt_outcome,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,True,,,,,,0.54116,,,,,,,,,,,,,671e0180-43e1-4f6b-b33a-4416ce228dac,1269,,"[78.7, 53.6]",303377,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Wilney Arambarri Rosa,6863.0,Right Defensive Midfield,49,Barcelona,217,"['1530d60b-7d31-4186-9bb9-a42986992afe', 'a6823081-1ac2-4ef5-9ca4-ee5803bc5893']",4,,,,,,,,,,,,,,,,Getafe,216,00:34:04.046,Pressure,,2019/2020
,,,,,,,,,True,,,,,,1.293105,,,,,,,,,,,,,0f49cdfb-b8ba-4bae-819f-12e7843a3a4e,1275,,"[35.4, 9.2]",303377,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,50,Getafe,216,['aba73ef0-4480-4906-acad-a70284f0d244'],6,,,,,,,,,,,,,,,,Barcelona,217,00:34:06.086,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.600428,,,,,,,,,,,,,20882637-1867-464b-9260-54674e96f193,1287,,"[64.8, 59.0]",303377,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Maksimović,6901.0,Left Defensive Midfield,52,Barcelona,217,"['2e422f9b-3c11-4522-89e9-14514f659df2', '44ab1ce2-8c2e-453e-be30-b4f27258a82e', '9cff9e5d-b7c1-4f6a-9228-f06c007fa741']",56,,,,,,,,,,,,,,,,Getafe,216,00:34:56.241,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.641043,,,,,,,,,,,,,8c494406-640e-494f-bbf2-629902f40a3c,1296,,"[56.2, 63.2]",303377,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mauro Wilney Arambarri Rosa,6863.0,Right Defensive Midfield,52,Barcelona,217,"['12faf0f6-20ff-41fb-8097-4320cefe6be7', '4da399fb-4002-41ef-a1c9-967005444c6d', 'de11041c-f272-4cc6-ae5c-3d0b4160d77e']",0,,,,,,,,,,,,,,,,Getafe,216,00:35:00.947,Pressure,,2019/2020
,,,,,,,,,,,,,,,1.075833,,,,,,,,,,,,,6606f726-2394-44b8-875f-514ce4bdb981,1305,,"[22.4, 11.5]",303377,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,52,Barcelona,217,"['400afc25-66b1-49dc-8b9f-1aaadf5b170c', '5ca70971-746c-4b51-9edb-38e34b3665cf']",9,,,,,,,,,,,,,,,,Getafe,216,00:35:09.574,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.506354,,,,,,,,,,,,,7f185f6c-ca8f-4967-908d-e2cf1aab673c,1307,,"[28.3, 23.2]",303377,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Maksimović,6901.0,Left Defensive Midfield,52,Barcelona,217,"['b8cc6b64-6ec4-4974-9141-debc2c9f275a', 'f1401387-2b04-492b-ba87-bf748b7006a9']",11,,,,,,,,,,,,,,,,Getafe,216,00:35:11.512,Pressure,,2019/2020
,,,,,,,,,True,,,,,,1.210152,,,,,,,,,,,,,012e3575-e0a2-4311-98d8-21fa41c06714,1314,,"[89.4, 41.1]",303377,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,53,Getafe,216,['2f4fd046-4ed3-4751-9494-26c1693a2a31'],13,,,,,,,,,,,,,,,,Barcelona,217,00:35:13.773,Pressure,,2019/2020
,,,,,,,,,True,,,,,,0.43878,,,,,,,,,,,,,8b91bd48-4a99-40ce-b271-fd7c35099a29,1315,,"[85.9, 40.2]",303377,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,53,Getafe,216,,15,,,,,,,,,,,,,,,,Barcelona,217,00:35:15.672,Pressure,,2019/2020
,,,,,,,,,True,,,,,,0.37889,,,,,,,,,,,,,4ba183da-6083-4db5-8af0-18f4c37e8eb4,1317,,"[87.7, 23.6]",303377,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,53,Getafe,216,,16,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.908,Pressure,,2019/2020
,,,,,,,,,True,,,,,,0.378977,,,,,,,,,,,,,ac139e6a-0974-46a0-bdf0-4df4815e927b,1321,,"[92.9, 31.8]",303377,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,53,Getafe,216,,17,,,,,,,,,,,,,,,,Barcelona,217,00:35:17.738,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.838721,,,,,,,,,,,,,e3d10d37-2199-47e2-85fd-aca894d46f26,1332,,"[78.9, 31.6]",303377,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,53,Getafe,216,['2bce0810-fa07-4810-bb04-15d900122a8e'],25,,,,,,,,,,,,,,,,Barcelona,217,00:35:25.592,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.755602,,,,,,,,,,,,,5b269e18-0f60-4200-925c-cfa61e23b0b8,1334,,"[63.5, 36.8]",303377,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,53,Getafe,216,"['4a227edd-9478-4653-b0b1-6faf4a7a1a91', 'a1a9fa64-9a82-4a0b-9453-61b83e3bb4b6']",27,,,,,,,,,,,,,,,,Barcelona,217,00:35:27.726,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.298525,,,,,,,,,,,,,8053f7d8-a63c-483e-84e7-82e3995aa1d9,1338,,"[64.3, 42.3]",303377,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,53,Getafe,216,,30,,,,,,,,,,,,,,,,Barcelona,217,00:35:30.109,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.802764,,,,,,,,,,,,,31491d23-0f9c-4527-a1ac-07f516b52881,1348,,"[35.0, 7.4]",303377,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Left Wing,54,Getafe,216,"['af9b10fb-90a6-42f0-ad29-d833eeeb847e', 'f0fb74f8-de40-42a3-89ea-c544056fce4b']",55,,,,,,,,,,,,,,,,Barcelona,217,00:35:55.654,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.952149,,,,,,,,,,,,,5bfffd47-4bee-467f-8000-3944dd30f069,1356,,"[7.3, 16.9]",303377,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,55,Getafe,216,['f4091edf-8d6f-4c80-b453-ba50350556f3'],6,,,,,,,,,,,,,,,,Barcelona,217,00:36:06.928,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.507261,,,,,,,,,,,,,f50fd882-d509-4728-9ac3-3170fe033552,1362,,"[86.4, 32.1]",303377,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nemanja Maksimović,6901.0,Left Defensive Midfield,56,Barcelona,217,"['e5736522-f3eb-4203-bc4d-f49b37099a8b', 'e95b1ea2-d9a4-46e7-89fd-1f291a8e006b']",37,,,,,,,,,,,,,,,,Getafe,216,00:36:37.372,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.429361,,,,,,,,,,,,,471f6363-87e4-43f7-a44c-8c4678df3114,1374,,"[63.9, 27.9]",303377,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anssumane Fati,30756.0,Left Wing,56,Barcelona,217,,50,,,,,,,,,,,,,,,,Barcelona,217,00:36:50.682,Pressure,,2019/2020
,,,,,,,,,True,,,,,,0.13831,,,,,,,,,,,,,75c60eb7-cee9-462b-b4ec-6e41b0750ad6,1377,,"[56.9, 55.6]",303377,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,56,Barcelona,217,,52,,,,,,,,,,,,,,,,Barcelona,217,00:36:52.879,Pressure,,2019/2020
,,,,,,,,,,,,,,,2.099716,,,,,,,,,,,,,c4edb3c0-38ca-4512-a927-68edd82c2f39,1389,,"[89.6, 4.0]",303377,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc Cucurella Saseta,17620.0,Left Midfield,56,Barcelona,217,"['eaedb2ec-7b6f-4953-9179-105f1e3497e6', 'f4cc6781-68a8-4fe2-9669-b108fcf5d391']",4,,,,,,,,,,,,,,,,Getafe,216,00:37:04.378,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.947645,,,,,,,,,,,,,2a98287e-fd20-4df5-b94c-9bbde3bd1368,1399,,"[55.1, 36.4]",303377,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc Cucurella Saseta,17620.0,Left Midfield,56,Barcelona,217,"['5bba68a2-da22-41af-b800-ddf46c9b25d8', '7ba9c05d-dd7f-444a-85e0-cc23a478815a']",12,,,,,,,,,,,,,,,,Getafe,216,00:37:12.125,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.797196,,,,,,,,,,,,,79294209-e496-4ceb-a9aa-39fd9594c341,1403,,"[27.2, 48.5]",303377,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oghenekaro Etebo,5466.0,Right Midfield,56,Barcelona,217,['dddd93e7-dc4b-4dad-abb2-3f0ac2551a62'],15,,,,,,,,,,,,,,,,Getafe,216,00:37:15.736,Pressure,,2019/2020
,,,,,,,,,True,,,,,,0.921229,,,,,,,,,,,,,403fb330-08e1-4428-a1d1-6f057812582e,1407,,"[105.6, 25.3]",303377,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,57,Getafe,216,['4271d95f-64bf-4302-accf-a2cf69407f10'],17,,,,,,,,,,,,,,,,Barcelona,217,00:37:17.624,Pressure,,2019/2020
,,,,,,,,,True,,,,,,0.465115,,,,,,,,,,,,,ef6a77c9-d81b-4117-b851-1e1ba9e70353,1416,,"[80.2, 67.2]",303377,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaime Mata Arnaiz,11550.0,Left Center Forward,59,Barcelona,217,['9d54269c-4037-4e7e-8c3d-46193fb2e3ad'],44,,,,,,,,,,,,,,,,Getafe,216,00:37:44.993,Pressure,,2019/2020
,,,,,,,,,True,,,,,,0.92897,,,,,,,,,,,,,182aca12-0d7f-4750-afb0-10b7d8052679,1418,,"[84.9, 41.9]",303377,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Cucurella Saseta,17620.0,Left Midfield,59,Barcelona,217,"['abe610db-ba1e-4db8-ae5a-6e4db872e92e', 'abf4db69-6472-461f-bb7a-035d205395ad', 'c27c4581-d680-469c-b08e-6d9a6d00532f']",46,,,,,,,,,,,,,,,,Getafe,216,00:37:46.602,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.751565,,,,,,,,,,,,,73966cc1-6a29-4f77-a182-0a431e1de355,1458,,"[66.9, 43.3]",303377,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Wilney Arambarri Rosa,6863.0,Right Defensive Midfield,59,Barcelona,217,"['42196c61-f855-4853-9af9-60c5fce3469d', '45d6afbf-1c6a-4352-b936-040aedc399e1', 'd6fc1cb3-4366-4915-87b3-ff7741085ced']",23,,,,,,,,,,,,,,,,Getafe,216,00:38:23.114,Pressure,,2019/2020
,,,,,,,,,True,,,,,,0.586352,,,,,,,,,,,,,950a4206-c4a5-4c7b-aa5e-149e8750c840,1467,,"[56.1, 72.7]",303377,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,59,Barcelona,217,['eba2f13d-7fe9-44a8-93cd-ca8384254617'],26,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.992,Pressure,,2019/2020
,,,,,,,,,,,,,,,2.77392,,,,,,,,,,,,,5441f8b0-b704-4e8a-b846-091f433c4795,1472,,"[67.2, 15.0]",303377,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Cucurella Saseta,17620.0,Left Midfield,59,Barcelona,217,"['d618c909-7c79-41a9-812c-3ead0d69e78f', 'fe7caa51-1485-4252-a1f3-e0b0e3f94832']",28,,,,,,,,,,,,,,,,Getafe,216,00:38:28.732,Pressure,,2019/2020
,,,,,,,,,,,,,,,2.336089,,,,,,,,,,,,,a81d1e49-d34b-470f-adee-a4ee365f2af6,1476,,"[59.7, 21.6]",303377,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathías Olivera Miramontes,7104.0,Left Back,59,Barcelona,217,"['4b761739-d638-478c-b765-f32748efb4c5', '6f7d8d3c-4766-4cbc-b7db-5d843ac7e8ff']",32,,,,,,,,,,,,,,,,Getafe,216,00:38:32.465,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.981343,,,,,,,,,,,,,002967eb-24fb-4fb8-9d2f-6b4a5315df7d,1485,,"[27.9, 25.9]",303377,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Maksimović,6901.0,Left Defensive Midfield,59,Barcelona,217,"['89bb6c76-d20a-49ef-9ad3-88d88d51067f', 'd19bfd26-7fea-4b03-80e5-cd8f56fc1204']",42,,,,,,,,,,,,,,,,Getafe,216,00:38:42.083,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.436227,,,,,,,,,,,,,0c904ac4-d564-4b3a-9768-26d31f0b45f5,1508,,"[30.2, 76.4]",303377,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,62,Getafe,216,['1cf06237-e44c-426c-94aa-171aed022539'],18,,,,,,,,,,,,,,,,Barcelona,217,00:40:18.729,Pressure,,2019/2020
,,,,,,,,,,,,,,,1.538119,,,,,,,,,,,,,98b14630-41f6-4fec-938f-1ecc2956587f,1514,,"[64.8, 41.7]",303377,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Djené Dakonam Ortega,6634.0,Right Center Back,63,Barcelona,217,,47,,,,,,,,,,,,,,,,Getafe,216,00:40:47.972,Pressure,,2019/2020
,,,,,,,,,,,,,,,1.088288,,,,,,,,,,,,,d370003a-d966-4af3-a9f2-45589dbba76c,1518,,"[41.6, 23.0]",303377,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc Cucurella Saseta,17620.0,Left Midfield,63,Barcelona,217,['d5a71b4b-26a4-4a44-9f72-44c2ab33e12a'],54,,,,,,,,,,,,,,,,Getafe,216,00:40:54.383,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.920137,,,,,,,,,,,,,ef5341cc-1d1b-47a6-9413-a3f9a39bb2a6,1522,,"[90.2, 30.8]",303377,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,63,Barcelona,217,['db56bd65-6e57-4925-a963-309727209e85'],57,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.373,Pressure,,2019/2020
,,,,,,,,,,,,,,,2.067494,,,,,,,,,,,,,b1d11695-7168-4655-9eb2-3941451cf1f9,1526,,"[25.8, 40.3]",303377,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mauro Wilney Arambarri Rosa,6863.0,Right Defensive Midfield,63,Barcelona,217,"['511d8135-7782-4611-bed3-6f2de07e2fd0', 'c75fdb99-c374-4465-a612-c5e5d965ff73']",0,,,,,,,,,,,,,,,,Getafe,216,00:41:00.170,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.395962,,,,,,,,,,,,,28c2dd57-cf93-44ba-8afb-57373f04d16f,1536,,"[48.5, 59.7]",303377,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Getafe,216,"['65676d15-ca1d-4edb-96f6-1134f221ac86', '6c7a677b-6c41-420a-9458-3b2d6f3430e3']",33,,,,,,,,,,,,,,,,Barcelona,217,00:42:33.779,Pressure,,2019/2020
,,,,,,,,,,,,,,,1.21276,,,,,,,,,,,,,bc3232a7-a9a1-4afd-a720-e8cbbec929cb,1539,,"[54.3, 59.1]",303377,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Getafe,216,['6c7a677b-6c41-420a-9458-3b2d6f3430e3'],35,,,,,,,,,,,,,,,,Barcelona,217,00:42:35.526,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.29334,,,,,,,,,,,,,434498b1-cd2e-42e9-8835-98125894bb52,1543,,"[41.4, 61.7]",303377,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,65,Getafe,216,"['31492791-f4d1-4afb-a312-a25ee7f2de7f', '33c294ee-3e11-4a4a-9e83-c957a141fe6e']",38,,,,,,,,,,,,,,,,Barcelona,217,00:42:38.204,Pressure,,2019/2020
,,,,,,,,,True,,,,,,0.15296,,,,,,,,,,,,,b98ba440-5a98-4ccf-938c-69b66a237c2f,1549,,"[83.7, 16.6]",303377,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaime Mata Arnaiz,11550.0,Left Center Forward,66,Barcelona,217,"['43e26455-c1d2-43df-9935-5c7d11a18abe', '880afb99-cbca-4cf4-b18d-d2c6062a5ebf']",39,,,,,,,,,,,,,,,,Getafe,216,00:42:39.266,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.95406,,,,,,,,,,,,,8ddd7bd6-5581-401a-91bc-93868d3ead2f,1557,,"[68.7, 44.2]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mauro Wilney Arambarri Rosa,6863.0,Right Defensive Midfield,67,Barcelona,217,"['3a821ddd-a2ca-4810-9040-5f9795bc8169', 'e18b21fa-deda-4e0c-be40-46da4454c240']",1,,,,,,,,,,,,,,,,Getafe,216,00:43:01.637,Pressure,,2019/2020
,,,,,,,,,,,,,,,2.101782,,,,,,,,,,,,,d3f59661-bebd-4396-89b8-91df1ca8d76d,1577,,"[88.2, 48.7]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,67,Barcelona,217,"['218249d8-d58c-44a2-8093-88a7d45cfeab', '8adce682-ec80-4a4c-abc1-37e301e54b0b']",17,,,,,,,,,,,,,,,,Getafe,216,00:43:17.052,Pressure,,2019/2020
,,,,,,,,,,,,,,,1.121931,,,,,,,,,,,,,0cbbceb2-d588-483c-b8ac-271d2094642e,1599,,"[15.1, 76.8]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oghenekaro Etebo,5466.0,Right Midfield,67,Barcelona,217,"['034d9313-7662-4bce-af9c-372d66d3aa6c', '326e9823-f09f-4705-b430-0a6b76712a93', 'e54bbcc0-c674-4a35-baf7-167ab911fcfd']",40,,,,,,,,,,,,,,,,Getafe,216,00:43:40.135,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.656749,,,,,,,,,,,,,61cbea1b-8aac-4783-afea-68d25fc217aa,1629,,"[43.0, 53.0]",303377,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Maksimović,6901.0,Left Defensive Midfield,67,Barcelona,217,"['30a648f2-01c5-4186-b8a0-8236eaeaa249', 'c42e9de7-9b78-4d8d-aee8-623ed5d4513a']",1,,,,,,,,,,,,,,,,Getafe,216,00:44:01.944,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.72523,,,,,,,,,,,,,48c7f50d-a873-4305-ba2e-56b6125d5b30,1644,,"[71.5, 41.7]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathías Olivera Miramontes,7104.0,Left Back,69,Barcelona,217,,28,,,,,,,,,,,,,,,,Getafe,216,00:45:28.949,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.683226,,,,,,,,,,,,,b7c58f8f-2ec7-4bc8-86b5-b6767054adbf,1647,,"[58.9, 37.6]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Center Forward,69,Barcelona,217,,31,,,,,,,,,,,,,,,,Barcelona,217,00:45:31.835,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.634576,,,,,,,,,,,,,fdb4a074-c675-438b-9e11-caa72b0eac76,1655,,"[75.2, 37.8]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jaime Mata Arnaiz,11550.0,Left Center Forward,69,Barcelona,217,"['334a6fdd-51cf-4667-8bd7-1226c23c2924', 'a62e5625-f1ac-485c-b351-eec0f60b8b3d']",36,,,,,,,,,,,,,,,,Getafe,216,00:45:36.062,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.799526,,,,,,,,,,,,,17f1a9c4-d48a-480a-b943-35b8a80b7de8,1662,,"[80.4, 16.7]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc Cucurella Saseta,17620.0,Left Midfield,69,Barcelona,217,"['a08ad2f0-2e98-4321-91f4-5e106e4be139', 'c72d10ba-e696-489c-80bc-ce387a5c9827']",40,,,,,,,,,,,,,,,,Getafe,216,00:45:40.883,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.555977,,,,,,,,,,,,,702a928a-af59-4768-9b60-1d5dd7ffc2c3,1667,,"[100.8, 49.5]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Molina Vidal,6630.0,Right Center Forward,69,Barcelona,217,,45,,,,,,,,,,,,,,,,Getafe,216,00:45:45.453,Pressure,,2019/2020
,,,,,,,,,,,,,,,2.967767,,,,,,,,,,,,,92a5bf9f-f7a8-40fe-94a6-64a2e8feb729,1671,,"[102.8, 41.7]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nemanja Maksimović,6901.0,Left Defensive Midfield,69,Barcelona,217,"['0009d3e1-ec26-4c00-9f62-7e59a4f1c627', '2aa0c909-4f03-4557-a820-99f40b6cc0a7', '449b0efd-14ff-4342-9321-66336286c9e8', '766b7b73-93ec-40c1-a17b-276505e3d9b8', 'cd7c1714-d656-4426-9eb2-9b8d3edfa562']",48,,,,,,,,,,,,,,,,Getafe,216,00:45:48.943,Pressure,,2019/2020
,,,,,,,,,,,,,,,1.483748,,,,,,,,,,,,,2086ee09-e36a-4642-92ff-4a0f1ff64539,1680,,"[112.6, 38.5]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jaime Mata Arnaiz,11550.0,Left Center Forward,69,Barcelona,217,"['276b2ae8-0139-4149-be02-5585dae5eddf', 'd01da5db-280e-4b9f-9982-1c26be2171fa']",55,,,,,,,,,,,,,,,,Getafe,216,00:45:55.733,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.787808,,,,,,,,,,,,,5a020c51-b224-4afa-bb87-eb52a790afc8,1707,,"[83.7, 43.1]",303377,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauro Wilney Arambarri Rosa,6863.0,Right Defensive Midfield,70,Barcelona,217,['d53157aa-5242-4858-b68d-842c605bdbc0'],32,,,,,,,,,,,,,,,,Getafe,216,00:46:32.328,Pressure,,2019/2020
,,,,,,,,,,,,,,,3.051471,,,,,,,,,,,,,d5eeccec-60b0-4345-88d5-a3ab517e5375,1717,,"[75.9, 26.3]",303377,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Maksimović,6901.0,Left Defensive Midfield,71,Barcelona,217,"['541d5119-d489-48f2-90ff-6c4e759bc06e', 'cf4ec52a-b585-4c4f-9687-64dfe3b0f438']",52,,,,,,,,,,,,,,,,Getafe,216,00:46:52.483,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.707554,,,,,,,,,,,,,49771f57-27bd-485c-b353-591d8489a1b2,1736,,"[71.5, 43.1]",303377,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mauro Wilney Arambarri Rosa,6863.0,Right Defensive Midfield,71,Barcelona,217,"['45d39821-d4d0-427c-baf7-f2513f40139c', '85442acb-0c82-4caf-9a93-e93d2a6c7652']",12,,,,,,,,,,,,,,,,Getafe,216,00:47:12.519,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.629502,,,,,,,,,,,,,8c956ecd-b501-4d36-bb1f-8b0188df86b7,1742,,"[63.8, 4.3]",303377,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathías Olivera Miramontes,7104.0,Left Back,72,Barcelona,217,"['833202bd-fb50-47d2-a10b-84bcd7f2442a', '9efd7e0f-56ce-4626-bd87-cc6c45e30746', 'bbd8a7e6-feac-42ca-944b-3897a34b08b7', 'd9a63c77-f437-499f-a22a-4ef77ab55d4c']",20,,,,,,,,,,,,,,,,Getafe,216,00:47:20.834,Pressure,,2019/2020
,,,,,,,,,,,,,,,1.89119,,,,,,,,,,,,,a5519702-579e-4746-89a2-0c7fc9e6a0b4,1748,,"[75.5, 10.5]",303377,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathías Olivera Miramontes,7104.0,Left Back,72,Barcelona,217,,22,,,,,,,,,,,,,,,,Getafe,216,00:47:22.438,Pressure,,2019/2020
,,,,,,,,,,,,,,,0.551986,,,,,,,,,,,,,ec1fefe0-a465-4868-8c74-c9f2fa13ff4d,1759,,"[34.2, 16.3]",303377,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathías Olivera Miramontes,7104.0,Left Back,73,Barcelona,217,"['74bcdffc-c75f-4a03-b4fd-d32df97dc5ae', '7a19fa43-77e7-4ca1-b7ac-52aff9592831']",51,,,,,,,,,,,,,,,,Getafe,216,00:47:51.567,Pressure,,2019/2020
