50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,True,,,,,,0.607782,,,,,,,,,,,,,1f19cba4-09d1-4058-930f-0b432ab93ab6,3653,,"[62.9, 46.7]",9642,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Defensive Midfield,168,Barcelona,217,"['0d5cd591-da64-4d4b-92b1-91ba73e6a28c', 'ae471261-dd47-417f-985e-ac46d528f2b8']",38,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:38.610,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,,0.580729,,,,,,,,,,,,,0c5cdc6f-b0fa-4cf3-b75e-7198c4920a81,3657,,"[56.5, 24.8]",9642,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,169,Atlético Madrid,212,"['cd7ec578-9dd2-42ae-8498-ca04fe255ef7', 'f4aca9cd-0a8b-4a2e-9961-800a13766e44']",39,,,,,,,,,,,,,,,Barcelona,217,00:41:39.877,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,1.568657,,,,,,,,,,,,,da87f593-996e-4042-b51d-4a33395431d0,3665,,"[29.8, 27.5]",9642,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,169,Atlético Madrid,212,"['be6e8663-e15c-4485-bcc8-693612cd9fb1', 'e5a307ee-08f2-40d9-ad26-46808ebd9499']",49,,,,,,,,,,,,,,,Barcelona,217,00:41:49.290,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,0.340727,,,,,,,,,,,,,a80c36f9-b133-4a64-8a74-39fb9c9ac592,3668,,"[35.7, 18.1]",9642,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,169,Atlético Madrid,212,"['66d9ffc7-3cac-4acc-bfb4-a9ad22c29d23', 'be6e8663-e15c-4485-bcc8-693612cd9fb1']",51,,,,,,,,,,,,,,,Barcelona,217,00:41:51.876,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,0.329049,,,,,,,,,,,,,a4285a25-1ea0-4439-bad2-7f0abad3c714,3679,,"[95.7, 38.7]",9642,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,169,Atlético Madrid,212,['e9a13cae-a49f-4c91-9c2a-e5377e1a7017'],5,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:05.263,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,0.370695,,,,,,,,,,,,,fca5ebac-2ef0-4a4d-b5c4-ee438d9b0be8,3687,,"[43.0, 26.1]",9642,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,169,Atlético Madrid,212,"['b168baf3-651c-4669-abb5-00270403d315', 'd5993f15-9ee8-4281-8c95-7311f330de51']",12,,,,,,,,,,,,,,,Barcelona,217,00:42:12.247,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,0.458271,,,,,,,,,,,,,c3b691b9-7d3a-42aa-b9be-f228d1910936,3695,,"[7.8, 13.2]",9642,87,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,170,Atlético Madrid,212,"['3ef926e3-9089-4abf-a359-21d73127d113', 'e535ad8f-2351-4435-956a-f68b8fd18583']",27,,,,,,,,,,,,,,,Barcelona,217,00:42:27.232,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,0.425078,,,,,,,,,,,,,b08c42a1-b202-44f0-a49c-88ec0c3d2082,3699,,"[101.7, 64.6]",9642,87,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,170,Atlético Madrid,212,['550fe971-7871-494d-825f-fe8ff3fbb638'],29,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:29.718,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,1.250434,,,,,,,,,,,,,710f2fd4-d950-498c-95eb-3dd70bcfde4d,3714,,"[66.5, 8.5]",9642,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Right Center Forward,173,Barcelona,217,['407d7197-2e44-4e06-8ddc-dc0c6cd1d312'],19,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:19.342,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,0.978396,,,,,,,,,,,,,4d279466-55f6-49c4-8d95-64a5842f3ad1,3732,,"[9.7, 9.4]",9642,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,173,Barcelona,217,"['e06017ac-ab2b-4142-9125-059f1d8c6409', 'e36c70bb-0a54-45c1-a348-240e03e219d3']",38,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:38.548,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,1.367399,,,,,,,,,,,,,b3237a75-0937-4fb3-941a-c0f85fb84268,3739,,"[22.8, 25.8]",9642,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Midfield,173,Barcelona,217,"['05d9ca63-b636-4165-97c6-b7e34cb79998', 'c47deb99-45c0-4011-b4c9-855232e46931', 'ca6f14d9-1d53-4b5e-844a-9de49f34ee62']",42,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:42.394,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,,1.279984,,,,,,,,,,,,,f4d41164-a22e-4a58-acb4-018c5bdf94a3,3758,,"[104.0, 25.6]",9642,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Osvaldo Nicolás Fabián Gaitán,19669.0,Left Midfield,175,Barcelona,217,"['8ca99716-975b-43ac-8ba1-c01de2223cbf', 'df02ef22-bb58-4c1b-a869-cbce39751e5b']",22,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:22.246,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,,0.393361,,,,,,,,,,,,,8b5f955d-9651-43b6-bab2-98d2633f7731,3772,,"[94.5, 32.1]",9642,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,176,Atlético Madrid,212,"['14fa6383-4afa-4c55-bf13-07b193200beb', '7809a041-8b20-406e-82cd-d3b4d25580af']",36,,,,,,,,,,,,,,,Barcelona,217,00:44:36.434,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,,1.172895,,,,,,,,,,,,,cd01afdf-611e-44bc-8c72-835d46b03888,3788,,"[105.3, 51.9]",9642,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Midfield,178,Barcelona,217,"['35d8ab57-f269-48e2-92f0-872149522e33', '48a74a80-5536-45e9-8400-2b412d828839']",17,,,,,,,,,,,,,,,Atlético Madrid,212,00:45:17.011,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,0.67867,,,,,,,,,,,,,0d126380-e71e-49e3-b5c4-790ccaa1cd4b,3835,,"[14.8, 7.4]",9642,91,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,179,Barcelona,217,"['1fb3f9c3-6d99-4e2f-8ec7-5111c7fe2546', '258e2f14-b804-4fc7-9567-5362c548dc66']",12,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:12.033,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,0.775311,,,,,,,,,,,,,098d60c4-db48-4584-af8e-74d3a025404e,3850,,"[76.4, 75.0]",9642,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,180,Atlético Madrid,212,"['723835d0-9d04-49f0-9f1c-0187a3c9cdd1', '785c021e-ffed-4738-abb4-b6ccda2c7aa8']",21,,,,,,,,,,,,,,,Barcelona,217,00:46:21.255,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,0.619876,,,,,,,,,,,,,3c60d7b9-2f13-4f57-ace4-8d7d0f60e655,3856,,"[64.8, 59.2]",9642,91,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,181,Atlético Madrid,212,['ed035a5c-2e4a-4e0f-aafd-c6b0b1d9ba51'],27,,,,,,,,,,,,,,,Barcelona,217,00:46:27.493,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,0.660646,,,,,,,,,,,,,e87d09ab-66f9-48f4-974a-8b0134177cfc,3857,,"[68.3, 60.0]",9642,91,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,181,Atlético Madrid,212,,29,,,,,,,,,,,,,,,Barcelona,217,00:46:29.040,Pressure,,2017/2018
,,,,,,,,,,,,True,,,,,,1.166832,,,,,,,,,,,,,09db2acc-0096-40c8-907d-c1c2707d929c,3861,,"[57.2, 20.4]",9642,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,182,Barcelona,217,"['7df729f2-b307-47d1-ae0d-0b81b535adb5', '9de0e5ca-ae59-45d6-9885-4ad7aee44dd5']",30,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:30.369,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,0.424607,,,,,,,,,,,,,af0e68f8-c2c2-456a-a692-5d882281b7fd,3896,,"[22.0, 40.2]",9642,92,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,183,Barcelona,217,"['1f0854a6-7178-4ed8-bb4d-222668e5a43c', 'a6378e2d-db1e-4c35-b862-4720919f6e96']",12,,,,,,,,,,,,,,,Atlético Madrid,212,00:47:12.783,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4d702e9d-8017-47bc-a4a9-4749ee6822d0,17,,"[77.9, 11.1]",9642,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Left Center Forward,2,Barcelona,217,"['348455ff-90a6-4ff6-8929-1c9663fb053f', '762a01e8-bbfd-415f-829c-53a7b0acd340']",7,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:07.958,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a9e66a54-4af0-4f03-a593-a07550e566b3,38,,"[31.9, 6.4]",9642,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yannick Ferreira Carrasco,5633.0,Left Midfield,2,Barcelona,217,"['21ca68b6-6a95-41bb-a115-9b43b224236a', 'a20a4239-d4a5-48f5-927b-e986c07a1f88', 'a72a67c1-24c3-42c9-8cd3-058d5b627ed7']",22,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:22.818,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,442cfa11-3ec3-4bfc-a403-838dda5d0262,177,,"[12.4, 58.1]",9642,2,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,6,Barcelona,217,"['d354bd38-d1e2-4d9a-97ab-a8f3d3311c6d', 'e484708a-f511-4233-82a8-61ba534f0033']",57,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:57.782,Dribbled Past,,2017/2018
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,f72ea189-5f8d-42e1-b027-31531ef17668,338,,"[95.2, 60.1]",9642,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,15,Barcelona,217,"['11eb3c91-b35a-4bfd-9d1e-c3f2c2aba250', '1d233a10-eae6-4757-8e39-dc681e3a6c3e']",29,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:29.262,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,55b58f73-5bf8-4f61-9879-83ead93d76d6,362,,"[37.1, 53.8]",9642,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,16,Atlético Madrid,212,"['1b7690de-b00c-4aab-9db9-1fcfbd3bbb07', '3e176818-b2a0-47d6-be7f-26a0af252b64', '95cf2951-a30c-4268-a792-d660780b89c8']",53,,,,,,,,,,,,,,,Barcelona,217,00:06:53.030,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,30d579b9-88d2-4659-ad59-77e5f59b7187,447,,"[23.8, 53.4]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,19,Atlético Madrid,212,"['9fb801ae-9ac8-4a87-8174-607b6220d002', 'ad7c8c03-b024-4d1a-9fcf-c33b898416a4', 'd3f7b161-5c45-4ebf-84be-29985da44d2d']",50,,,,,,,,,,,,,,,Barcelona,217,00:08:50.009,Dribbled Past,,2017/2018
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,7c9edcc4-1133-44b5-9a29-5dec2f0aa478,460,,"[89.0, 77.0]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Francisco Torres Belén,6375.0,Right Back,19,Atlético Madrid,212,['b802ac7d-c22b-40b1-9527-356ce45025e8'],59,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:59.915,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b15c1f3c-9ab5-498f-b62e-3dcc22b03b55,1061,,"[49.2, 47.9]",9642,22,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,36,Barcelona,217,['f1e6965d-90e9-4e96-8152-9f91d3a25abf'],8,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:08.708,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7cc65404-5817-482d-867c-c035764dc1f8,1429,,"[43.7, 14.1]",9642,29,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,48,Atlético Madrid,212,"['26b3af84-bc2c-45c9-bcde-1a3853dd3273', '786b1fa9-f479-4064-bbf7-90497d63bb05', 'c03497af-3faf-4521-abcd-50013e87ea70']",56,,,,,,,,,,,,,,,Barcelona,217,00:29:56.865,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dc774679-d639-40af-85e5-cf98b95c4fdb,1436,,"[52.5, 19.2]",9642,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,48,Atlético Madrid,212,"['9329930d-e94d-42d9-8b28-40e3b9161c0e', 'b3b9f212-bae9-4b7d-b35e-5609c4827a43']",1,,,,,,,,,,,,,,,Barcelona,217,00:30:01.561,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7202483c-e0b1-46a7-9eda-b75a86bcb1c3,1905,,"[22.1, 33.3]",9642,42,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,68,Barcelona,217,"['01fd55b3-0344-4ad9-aa01-b5206dc2fde4', 'b27daa69-5d93-4c16-856c-15696035315a']",20,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:20.588,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8ecf64ef-cd91-4949-8776-867b2e1d1f59,1909,,"[16.3, 31.2]",9642,42,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,68,Barcelona,217,['2026f54a-b0a2-4dec-bd7c-12ce0546a0c1'],21,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:21.391,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e9f981b-ea8f-4213-a9fa-cc356027e4db,1987,,"[28.1, 76.7]",9642,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,70,Barcelona,217,['85514db8-a29f-4b7e-869a-c612505209f7'],17,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:17.222,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,867b8a6f-5f72-4777-8854-b6337badd1f1,2036,,"[27.2, 62.8]",9642,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Midfield,72,Barcelona,217,"['624679fe-aa8b-453a-8a40-17a5e94dc773', 'a3cc55fd-a637-4f95-8701-ff7c7d80d2e3']",40,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:40.738,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,745488c9-76d9-4a6e-a4e7-d8469bb7d90b,2059,,"[56.7, 32.4]",9642,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,73,Atlético Madrid,212,"['59c717d6-6a41-476d-8c9d-6a07cbd57c39', '88c1d991-509a-498d-8853-844c4e8716ff']",55,,,,,,,,,,,,,,,Barcelona,217,00:44:55.592,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e96bcc9e-3355-414b-93b2-441fceabd566,2279,,"[52.3, 51.5]",9642,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,96,Atlético Madrid,212,"['1ede8e2f-f4c9-4ca2-b954-9a3a51e74d39', '64115f7a-6116-4284-bc4a-4b0afd68ea48', 'd1c558ea-0915-4349-aa69-561883e6837f']",1,,,,,,,,,,,,,,,Barcelona,217,00:05:01.500,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f9d78b50-c3a1-4ef1-b955-c0ff459bafb0,2285,,"[13.3, 66.2]",9642,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,96,Atlético Madrid,212,"['0be873d7-9c49-4538-a7a6-2e1001b6361f', 'de7b2858-32d5-448a-858e-fde73601dbfc', 'fdae8e32-4158-4fe2-aaa0-0d94d447d232']",9,,,,,,,,,,,,,,,Barcelona,217,00:05:09.503,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ac15e6c1-5214-46ef-9d15-2134a2b37a59,2307,,"[42.5, 62.6]",9642,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,97,Atlético Madrid,212,"['3c716756-912b-4a2c-af37-9c10b03b9ad8', 'cf096b1e-f9cb-42f3-aa5f-cccefec493e0']",35,,,,,,,,,,,,,,,Barcelona,217,00:05:35.994,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1f0710ed-3f5a-497e-8958-d9e709aabe7e,2436,,"[35.2, 36.9]",9642,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Midfield,102,Barcelona,217,"['2e483e18-9454-4eeb-a29c-6675dc4a1e10', 'ef864f79-5218-4456-8a3a-b130e15fc672']",43,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:43.302,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cc992562-b94c-47a9-a5fe-b48a54544476,2450,,"[56.9, 47.9]",9642,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,103,Atlético Madrid,212,"['51b09487-3bf2-4510-8c7f-70fb63347a45', '645a5b70-1954-4d21-822d-eb5d152fba9d', '9b46f70e-fb2a-4634-9ded-e969a3087f5f']",54,,,,,,,,,,,,,,,Barcelona,217,00:08:54.731,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,48cac817-475b-4ae8-8ae4-99639d315c21,2453,,"[52.0, 42.4]",9642,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,103,Atlético Madrid,212,"['645a5b70-1954-4d21-822d-eb5d152fba9d', 'fb41d2f2-89f0-4e3a-9549-505193648b91']",56,,,,,,,,,,,,,,,Barcelona,217,00:08:56.092,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,323735cb-b9b8-4422-a872-586fec9a3448,2759,,"[25.4, 18.0]",9642,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Osvaldo Nicolás Fabián Gaitán,19669.0,Left Midfield,117,Barcelona,217,"['556fd21a-1499-4e58-ad33-e75e15032e2b', 'dfac6a75-7266-4b41-b2c1-74eb6238732d']",51,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:51.476,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4da06e2d-9440-4d07-bcb5-8f87eea4a6eb,2763,,"[22.3, 22.4]",9642,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,117,Barcelona,217,"['0476839a-bebf-484e-9a06-c649b24f28b9', '69bc9576-85d4-4aa7-a89a-8f84ebd5cd8e']",52,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:52.558,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,630591fc-cb1a-4e90-bd6d-e3cf611c03f9,2772,,"[28.0, 21.1]",9642,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Midfield,117,Barcelona,217,"['0e67a517-071e-4783-a1de-9d4d06b539bf', '84adc2c6-b07f-4fba-b785-c7ea3f89bfbb']",53,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:53.711,Dribbled Past,,2017/2018
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,8037e690-9344-47aa-99e8-b72beca4b77c,2879,,"[43.2, 54.2]",9642,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,122,Barcelona,217,"['5b2667f8-a9cd-4867-be3b-53f4fe700656', 'e58aa38c-f16a-4c94-af4b-8b6b95850138']",50,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:50.397,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5d3b43ba-d938-4a5d-8c68-de46de954630,2938,,"[32.1, 37.2]",9642,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,126,Barcelona,217,"['77502aea-8047-4349-9b6e-a64c1cb622ac', 'd1764f3e-dfd5-48bf-873e-ccca06e26227']",33,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:33.055,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,10b2e975-39f8-4186-a1b2-7206503b997b,2942,,"[30.8, 42.6]",9642,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Midfield,126,Barcelona,217,"['23a360bc-9a2a-4baa-ac18-19ab0a5facd3', '5c931024-5baa-4f9f-ae4e-6cd0deba8823']",34,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:34.233,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b8d01065-e04a-45dc-9e60-58c45875b22a,3001,,"[6.0, 20.6]",9642,68,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Diego Roberto Godín Leal,5249.0,Left Center Back,128,Barcelona,217,"['6b4698c2-2e86-4f50-8066-8400a17a0008', 'dd6ecdb2-ea3d-47c1-abf7-1c7be14b12c0']",2,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:02.822,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e6bfee9b-c405-4210-8264-083b3c21ef81,3556,,"[22.5, 20.9]",9642,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Defensive Midfield,160,Barcelona,217,"['896d1250-2e56-4670-9af3-5c85b5de6ba2', 'bb4624eb-b847-4487-adc1-321c1358e2bb']",48,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:48.517,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c39c38d8-71b0-461d-98ff-03f865ca3d79,3587,,"[19.5, 57.3]",9642,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Defensive Midfield,162,Barcelona,217,"['f7e262ba-068b-4d2d-8542-f6b17870a5dd', 'fda77895-2965-4daa-a460-2b834888fc00']",43,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:43.736,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,89f2c4fb-2dae-4de8-80d8-157f77eecdfd,3740,,"[24.8, 24.4]",9642,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Midfield,173,Barcelona,217,"['05d9ca63-b636-4165-97c6-b7e34cb79998', 'c47deb99-45c0-4011-b4c9-855232e46931']",43,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:43.636,Dribbled Past,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b14fd85e-cea9-4cc8-a194-087b11469946,3746,,"[20.0, 51.4]",9642,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Savić,6376.0,Right Center Back,173,Barcelona,217,"['106b30ae-b9f1-4858-8ca5-0fbe3acd96e6', 'c76795c9-b028-44ce-a1e8-1e361fae688d', 'ef75c3cb-8abc-489f-9b93-6a22bc34aeb2']",47,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:47.254,Dribbled Past,,2017/2018
