ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3c603603-f45b-495d-89b5-775704330014,177,,"[36.4, 13.8]",266490,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Ghilas,27250.0,Right Center Forward,9,Barcelona,217,"['0e0f90d4-5db2-495f-a2fa-57fc890468f0', '26654b7e-bb06-4209-8c54-43973ac6e568', '9afda450-0941-42a8-b0cf-bb8c1e29c28f']",51,,,,,,,,,,,,,,,,,Levante UD,221,00:02:51.918,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,02cb7a98-4bec-47dd-b954-1b032e623483,210,,"[44.2, 42.4]",266490,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Roger Martí Salvador,6684.0,Left Center Forward,10,Barcelona,217,"['73c5dff0-6f96-467b-8d89-67257fddd383', 'c166274f-b96a-46a7-8990-f986aa493185', 'e285cf32-9155-48d6-ab6d-c38ddf30732d']",48,,,,,,,,,,,,,,,,,Levante UD,221,00:03:48.345,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f9bbee77-cacb-4e66-bd3b-6d53f4d3d2b1,301,,"[35.3, 69.2]",266490,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Center Midfield,16,Barcelona,217,"['328105aa-87e1-458a-bef9-071d36c0c1b9', 'c9e4563e-ee6e-4ca9-bba3-f774c656be6b']",7,,,,,,,,,,,,,,,,,Levante UD,221,00:06:07.140,Dribbled Past,,2015/2016
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,6e043b28-ccf3-4f49-ab8b-07617ff90c4b,470,,"[21.5, 59.8]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ángel Trujillo Canorea,25824.0,Right Center Back,20,Levante UD,221,['4276523f-f3ed-4468-86b8-715f90c49392'],10,,,,,,,,,,,,,,,,,Levante UD,221,00:09:10.980,Dribbled Past,,2015/2016
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,58a9684b-389c-4c8a-9b7d-02839750aaf4,632,,"[89.0, 20.3]",266490,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,25,Levante UD,221,"['7f97eb46-7443-463d-abf2-fc06ba907ab0', 'beac1cbf-b415-42cf-8a26-01b1d50a389d', 'f40cc16a-e44f-40b8-9402-04dbadc72306']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:12:14.860,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,484de97e-1e11-44fd-a90e-9f6f0591f233,768,,"[24.7, 59.3]",266490,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roger Martí Salvador,6684.0,Left Center Forward,31,Barcelona,217,"['2a68c154-429d-44d6-971d-63c0c3330109', 'ab955192-8215-4f80-8f9a-7807f415e87f', 'b4284611-5cc0-4cb3-aa0a-27ca25ba7f8f']",23,,,,,,,,,,,,,,,,,Levante UD,221,00:14:23.440,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,420990d6-aefd-458e-9431-c45eca63efb5,796,,"[25.9, 42.0]",266490,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Trujillo Canorea,25824.0,Right Center Back,31,Barcelona,217,"['8b20f1d7-f137-498a-8ffe-9a2af2eb9cfb', 'b6f2b644-2a94-49fb-b2af-195b9b533258']",43,,,,,,,,,,,,,,,,,Levante UD,221,00:14:43.904,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5ce35dc3-8548-4d1a-8823-c26298f2b213,864,,"[31.7, 67.6]",266490,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iván López Mendoza,8801.0,Right Wing Back,41,Barcelona,217,"['13b414aa-4414-4bcd-8c5c-c28c573a1546', '2a1923a3-3763-41d0-b752-4fa1c68dc038']",17,,,,,,,,,,,,,,,,,Levante UD,221,00:16:17.059,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3e3199b2-0ff1-44e4-bb34-4f0e0d1de4cd,1005,,"[13.9, 4.1]",266490,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,54,Levante UD,221,['c999b6f0-0a55-43fa-9d8d-27b82a85d1ab'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.023,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,aa4e5078-8164-4b02-9536-3fa4320ee98e,1028,,"[48.1, 20.3]",266490,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roger Martí Salvador,6684.0,Left Center Forward,55,Barcelona,217,"['347e1fc1-ad81-4219-986c-6ddd85ef3caa', '4badfdbd-8847-4ee7-984e-504687c20933', 'd2aa02af-08a9-4f2f-a105-965b10548aab']",38,,,,,,,,,,,,,,,,,Levante UD,221,00:21:38.676,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2388b6e2-fc1c-4fd6-8719-cfd07b5e6972,1031,,"[44.0, 25.1]",266490,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,55,Barcelona,217,"['1f8e59b4-6281-4055-ba9b-e6803fcfdd15', '6a11a6f1-6c22-4592-aafe-e44b7a0e4c98', 'd2aa02af-08a9-4f2f-a105-965b10548aab']",39,,,,,,,,,,,,,,,,,Levante UD,221,00:21:39.955,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b447b990-758e-4e81-bb2f-e8ba69e2e101,1037,,"[29.9, 42.5]",266490,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio García Rabasco,24149.0,Center Defensive Midfield,55,Barcelona,217,['f8d4b430-2a2b-4fd4-ac86-fc7126db06aa'],44,,,,,,,,,,,,,,,,,Levante UD,221,00:21:44.528,Dribbled Past,,2015/2016
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,9fe52562-39af-4227-8f76-b9283dfefc31,1099,,"[73.8, 53.0]",266490,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,59,Levante UD,221,"['1be3ce91-8cac-444b-ad44-94eb48128fcc', '42ca811f-cd1b-4224-bb98-8ddd9345a293', '6c3f5837-c5d8-4f0e-95c0-bce8c4cf4e4e']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.224,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,01929893-c183-400c-a575-2d0d1c186f3e,1248,,"[36.0, 26.0]",266490,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Camarasa Ferrando,6659.0,Right Center Midfield,67,Barcelona,217,"['2bc097f4-94f0-4426-a377-4c1fcaa9b9f9', '542d28a8-f239-4843-a616-368476c2d836', '7a54c13c-8e03-42e6-9365-96fb874a3ade']",43,,,,,,,,,,,,,,,,,Levante UD,221,00:26:43.888,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0978b709-2909-4f27-84b6-edb5dfb3405b,1269,,"[14.4, 56.4]",266490,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,68,Levante UD,221,"['096b8d6e-dec5-4cec-9279-c3b669b189da', '2a8e568d-3ede-4562-9908-4389186a24ef', 'b6300306-36e4-4f99-b811-2fa0db4f0eb2']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:26:59.669,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d2e520a4-dd96-41f7-b9c6-792c502c50ba,1303,,"[13.0, 33.3]",266490,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Zouhair Feddal,6647.0,Center Back,69,Barcelona,217,"['68719af1-9e04-46e4-8be3-62522e50baec', 'c0364352-4609-45a8-90fb-1d8cd135a4ec']",48,,,,,,,,,,,,,,,,,Levante UD,221,00:27:48.499,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10084bd1-bd2d-411c-a05c-b9a1987e8fc8,1836,,"[42.0, 13.7]",266490,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,99,Barcelona,217,"['a5687155-17bf-40fc-902c-77eb990fabb9', 'f5f578af-52a0-4998-9224-a6cf7ed06753']",6,,,,,,,,,,,,,,,,,Levante UD,221,00:42:06.320,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8c7f9298-db85-4830-ac04-30cc0bb389e2,2189,,"[33.9, 62.9]",266490,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roger Martí Salvador,6684.0,Left Center Forward,120,Barcelona,217,"['3f0536a3-526b-4472-a919-7e2e2c3751dc', '6b3af2ae-fdfb-4a41-aa70-5ed585eba252']",34,,,,,,,,,,,,,,,,,Levante UD,221,00:05:34.780,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,32755632-e91f-464c-9d61-c080a0f8b7f8,2262,,"[14.3, 29.2]",266490,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Adriano Correia Claro,22102.0,Left Back,124,Levante UD,221,"['8b81d3e9-1cd0-49c0-b408-3bdc845db170', '8c3e19ff-f9e9-49ee-b367-b8e8a61db7d9', 'cf6e6d32-f933-42d3-8ca5-292e457363ce']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:07:27.420,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ec2cd624-400e-4e05-b187-d75a0624adb4,2721,,"[43.2, 32.6]",266490,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Gumbau Garriga,6834.0,Left Defensive Midfield,142,Levante UD,221,"['490af315-74bb-42ae-a92c-4810cae9e2c9', 'f375493c-457b-4bef-838b-cee6441c9c53']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:19:51.891,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d7c76581-68cd-42f7-a191-d88e7aef7d64,2953,,"[50.4, 9.6]",266490,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,152,Levante UD,221,"['551d0c4a-8461-46c0-8055-74b6446ba96f', '751ed493-993e-42de-b810-78cd57d69dd4', '7c2636bf-bce6-47e5-81a1-b26783dfa451']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.432,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1ecf4383-ea0c-4163-b5f1-a3db13e9a91e,3080,,"[67.6, 52.6]",266490,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,161,Levante UD,221,"['30836d5e-1081-4eeb-b593-77493cd8404b', '92beab20-6b11-4dc9-9ed2-a5966d77704f', 'f7a4f154-c4b3-487b-b127-517cc46fa852']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:28:40.554,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6e8fd543-6dfc-4709-8048-6d216381a526,3371,,"[59.3, 30.4]",266490,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco García García,26023.0,Left Center Back,178,Barcelona,217,"['9b61562a-7615-4f00-aa06-2e50c8b96e29', 'be3facdc-a89e-4417-9727-448d699fa0db']",49,,,,,,,,,,,,,,,,,Levante UD,221,00:36:49.302,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,20a14a3a-9b95-4741-a00a-f6fed539d7d8,3379,,"[17.0, 51.6]",266490,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iván López Mendoza,8801.0,Right Wing Back,178,Barcelona,217,"['11ee2916-bd27-4949-b76e-0b6a0d38824c', '9998ef73-596e-4ae1-a883-96c8beac0d5d']",56,,,,,,,,,,,,,,,,,Levante UD,221,00:36:56.318,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bdc0b7c6-d78e-4cc0-b0c3-48260a258720,3444,,"[47.6, 20.5]",266490,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sandro Ramírez Castillo,3508.0,Center Forward,179,Levante UD,221,"['0c207625-6d2e-4c1d-840f-d6bc0518c69a', '3ae91083-1ed5-4f4c-93a2-65671082b152']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:37:55.080,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8aba56bb-9dfc-4955-9005-9f940b7cc395,3659,,"[70.2, 30.1]",266490,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zouhair Feddal,6647.0,Center Back,188,Barcelona,217,"['0a4e1540-f284-4867-b5bc-7b7a76d3f708', '7d2c288e-0f93-4e22-b29b-c54a7a741326', 'cb9772cd-5ab7-4988-8ff4-1d56882452e6']",49,,,,,,,,,,,,,,,,,Levante UD,221,00:43:49.666,Dribbled Past,,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,26654b7e-bb06-4209-8c54-43973ac6e568,178,,"[83.7, 66.3]",266490,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,9,Barcelona,217,['3c603603-f45b-495d-89b5-775704330014'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.918,Dribble,True,2015/2016
,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,,,17808751-5b39-48c3-8f61-5808b8bd9776,200,,"[111.8, 5.5]",266490,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sandro Ramírez Castillo,3508.0,Center Forward,9,Barcelona,217,['ea400fb8-5366-4366-82e4-3c2fa4d9c98a'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.564,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,73c5dff0-6f96-467b-8d89-67257fddd383,211,,"[75.9, 37.7]",266490,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['02cb7a98-4bec-47dd-b954-1b032e623483'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.345,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,c9e4563e-ee6e-4ca9-bba3-f774c656be6b,302,,"[84.8, 10.9]",266490,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,16,Barcelona,217,"['0ce869e6-6e49-43f4-b5db-d9e8bbae423a', 'f9bbee77-cacb-4e66-bd3b-6d53f4d3d2b1']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:06:07.140,Dribble,True,2015/2016
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,0dc0b024-8d9d-4667-98c1-106d483d020b,314,,"[108.7, 71.1]",266490,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Right Wing,16,Barcelona,217,['82951cb0-113e-4557-8070-91e7149a4b3c'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.219,Dribble,True,2015/2016
,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,4276523f-f3ed-4468-86b8-715f90c49392,471,,"[98.6, 20.3]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,20,Levante UD,221,['6e043b28-ccf3-4f49-ab8b-07617ff90c4b'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:09:10.980,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,7f97eb46-7443-463d-abf2-fc06ba907ab0,633,,"[31.1, 59.8]",266490,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Center Midfield,25,Levante UD,221,['58a9684b-389c-4c8a-9b7d-02839750aaf4'],14,,,,,,,,,,,,,,,,,Levante UD,221,00:12:14.860,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,b4284611-5cc0-4cb3-aa0a-27ca25ba7f8f,769,,"[95.4, 20.8]",266490,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,31,Barcelona,217,['484de97e-1e11-44fd-a90e-9f6f0591f233'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:14:23.440,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,8b20f1d7-f137-498a-8ffe-9a2af2eb9cfb,797,,"[94.2, 38.1]",266490,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,31,Barcelona,217,['420990d6-aefd-458e-9431-c45eca63efb5'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:14:43.904,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,2a1923a3-3763-41d0-b752-4fa1c68dc038,865,,"[88.4, 12.5]",266490,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,41,Barcelona,217,['5ce35dc3-8548-4d1a-8823-c26298f2b213'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:16:17.059,Dribble,True,2015/2016
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,d45e831e-639a-4d4c-84bf-981eb8c98dbd,927,,"[78.4, 77.2]",266490,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Ghilas,27250.0,Right Center Forward,45,Levante UD,221,['75396f81-52c0-489b-bb80-aebbf746126b'],30,,,,,,,,,,,,,,,,,Levante UD,221,00:18:30.535,Dribble,True,2015/2016
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,745821cf-c5a2-42de-9c26-2e4d387c3fb3,973,,"[105.6, 65.2]",266490,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Munir El Haddadi Mohamed,6616.0,Right Wing,50,Barcelona,217,['730e7c84-091e-4f48-857c-0f654126c300'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:20:19.745,Dribble,True,2015/2016
,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,c999b6f0-0a55-43fa-9d8d-27b82a85d1ab,1006,,"[106.2, 76.0]",266490,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nabil Ghilas,27250.0,Right Center Forward,54,Levante UD,221,['3e3199b2-0ff1-44e4-bb34-4f0e0d1de4cd'],22,,,,,,,,,,,,,,,,,Levante UD,221,00:21:22.023,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,347e1fc1-ad81-4219-986c-6ddd85ef3caa,1029,,"[72.0, 59.8]",266490,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,55,Barcelona,217,['aa4e5078-8164-4b02-9536-3fa4320ee98e'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:21:38.676,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,6a11a6f1-6c22-4592-aafe-e44b7a0e4c98,1032,,"[76.1, 55.0]",266490,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,55,Barcelona,217,['2388b6e2-fc1c-4fd6-8719-cfd07b5e6972'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:21:39.955,Dribble,True,2015/2016
,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,f8d4b430-2a2b-4fd4-ac86-fc7126db06aa,1038,,"[90.2, 37.6]",266490,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,55,Barcelona,217,['b447b990-758e-4e81-bb2f-e8ba69e2e101'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:21:44.528,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,42ca811f-cd1b-4224-bb98-8ddd9345a293,1100,,"[46.3, 27.1]",266490,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roger Martí Salvador,6684.0,Left Center Forward,59,Levante UD,221,"['9fe52562-39af-4227-8f76-b9283dfefc31', 'ec89d22f-3bd7-4974-85c3-0facc6801c53']",52,,,,,,,,,,,,,,,,,Levante UD,221,00:22:52.224,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,542d28a8-f239-4843-a616-368476c2d836,1249,,"[84.1, 54.1]",266490,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,67,Barcelona,217,['01929893-c183-400c-a575-2d0d1c186f3e'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:26:43.888,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,b6300306-36e4-4f99-b811-2fa0db4f0eb2,1270,,"[105.7, 23.7]",266490,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Ghilas,27250.0,Right Center Forward,68,Levante UD,221,['0978b709-2909-4f27-84b6-edb5dfb3405b'],59,,,,,,,,,,,,,,,,,Levante UD,221,00:26:59.669,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,c0364352-4609-45a8-90fb-1d8cd135a4ec,1304,,"[107.1, 46.8]",266490,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Munir El Haddadi Mohamed,6616.0,Right Wing,69,Barcelona,217,['d2e520a4-dd96-41f7-b9c6-792c502c50ba'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:27:48.499,Dribble,True,2015/2016
,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,,,3e6adf65-2007-4c44-ab30-1b497e44dfd1,1746,,"[92.3, 41.0]",266490,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,95,Levante UD,221,['4c86bb33-2da4-4928-a0aa-3b73858e4fb9'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:40:11.037,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,a5687155-17bf-40fc-902c-77eb990fabb9,1837,,"[78.1, 66.4]",266490,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,99,Barcelona,217,['10084bd1-bd2d-411c-a05c-b9a1987e8fc8'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:42:06.320,Dribble,True,2015/2016
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,c5cb7b97-6748-4ea3-bfe2-8e8b3533e7cc,2005,,"[83.2, 54.8]",266490,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,109,Barcelona,217,['d258c4f9-17e2-4804-914f-69a9330cbe8a'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.236,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,3f0536a3-526b-4472-a919-7e2e2c3751dc,2190,,"[86.2, 17.2]",266490,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,120,Barcelona,217,['8c7f9298-db85-4830-ac04-30cc0bb389e2'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:05:34.780,Dribble,True,2015/2016
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,cf6e6d32-f933-42d3-8ca5-292e457363ce,2263,,"[105.8, 50.9]",266490,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Víctor Camarasa Ferrando,6659.0,Right Center Midfield,124,Levante UD,221,['32755632-e91f-464c-9d61-c080a0f8b7f8'],27,,,,,,,,,,,,,,,,,Levante UD,221,00:07:27.420,Dribble,True,2015/2016
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,4ddb51de-ef42-4759-87a3-e9ee91ddf1c5,2431,,"[105.9, 28.7]",266490,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Ramírez Castillo,3508.0,Center Forward,134,Barcelona,217,['b234da84-b52f-4da6-b320-e958864e5234'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:12:11.851,Dribble,True,2015/2016
,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,f375493c-457b-4bef-838b-cee6441c9c53,2722,,"[76.9, 47.5]",266490,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Casadesús Castaño,23791.0,Right Center Forward,142,Levante UD,221,['ec2cd624-400e-4e05-b187-d75a0624adb4'],51,,,,,,,,,,,,,,,,,Levante UD,221,00:19:51.891,Dribble,True,2015/2016
