50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[85.6, 44.3]",,,,,,,,,,,,,1.8209,,,,,,,,,,,,,0181a03a-0664-4743-91da-b76f478f4210,1286,,"[85.0, 48.3]",69237,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,66,Barcelona,217,"['301b79b8-616f-4fcb-bf3b-2e9d0c721983', '413871d0-c05c-4994-b5f7-b7e67e57c6b5', '4d0d34c5-3878-4015-b918-a1b5bd7c1e74', 'bba6b7e3-3673-43f2-94ab-cb05babbbd42']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:23.908,Carry,True,2009/2010
,,,,"[91.7, 35.3]",,,,,,,,,,,,,1.6212,,,,,,,,,,,,,a8782d90-8482-4389-8e0b-eaa7e1e0d770,1290,,"[85.6, 44.3]",69237,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,66,Barcelona,217,"['2ac0a675-5e34-4d4f-a095-69edf8bef5d0', '413871d0-c05c-4994-b5f7-b7e67e57c6b5', '63396637-4779-40df-8b5c-4a8d8325beab', 'e07e5e8b-8d3f-43c6-a756-4bb2edbbd9f1']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:25.729,Carry,True,2009/2010
,,,,"[70.7, 57.1]",,,,,,,,,,,,,2.658799,,,,,,,,,,,,,36f47ba5-625e-4a8b-855e-fdda0471e918,1296,,"[71.5, 66.6]",69237,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Back,66,Barcelona,217,"['5b55accd-5816-48d7-b3a2-b010df32415d', 'bb306b83-88a8-47ee-a98c-6e660234afda']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:30.681,Carry,,2009/2010
,,,,"[83.5, 21.2]",,,,,,,,,,,,,1.428702,,,,,,,,,,,,,28760c15-bc0b-46a5-a09f-3bc8f276d899,1299,,"[78.4, 24.5]",69237,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,66,Barcelona,217,"['c092bab6-c9d8-493e-8360-71694ae70a9e', 'd35c9c21-c1a6-4c2d-8337-fb448512afe0']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:35.401,Carry,,2009/2010
,,,,"[93.4, 15.1]",,,,,,,,,,,,,3.957602,,,,,,,,,,,,,738fd249-eb8e-441f-b6de-ffee3cbe5819,1302,,"[92.5, 3.9]",69237,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,66,Barcelona,217,"['0948a1d6-b414-43d8-891d-a6a1306bf345', '4b647656-039d-41ac-901c-d84281958ced']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:38.499,Carry,,2009/2010
,,,,"[90.6, 34.2]",,,,,,,,,,,,,1.230795,,,,,,,,,,,,,2a4fd0bd-823b-467d-ba4b-b66de17a98f9,1305,,"[86.0, 31.5]",69237,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,66,Barcelona,217,"['07ebf6d6-2ee3-4cda-b76e-178af00bdd4e', '31fa2e58-802c-4275-9ae0-9f4808dec0d6', '4f93e9e8-b3aa-4be7-9028-73be8a1c688e']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:43.571,Carry,True,2009/2010
,,,,"[111.2, 47.4]",,,,,,,,,,,,,1.6697,,,,,,,,,,,,,cb347c81-2284-48d0-a128-1546326a4b72,1309,,"[108.3, 44.9]",69237,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,66,Barcelona,217,"['0bd1cdd6-b2ed-41e6-a858-d0d6fe53272a', '1e5e1fe9-53c1-476e-b904-1959cf4e1686']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:46.491,Carry,,2009/2010
,,,,"[85.8, 77.1]",,,,,,,,,,,,,1.7431,,,,,,,,,,,,,9e0c47ea-7c81-4e58-bda1-ff017e7069fb,1317,,"[100.9, 78.5]",69237,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,66,Barcelona,217,"['073ae9b3-177e-4f18-bfb5-f9683f302485', '5f33affa-d7cb-45ea-9db9-a5c6e10aa68e', '845394ce-486e-45d3-9247-88e811eed892']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:53.369,Carry,True,2009/2010
,,,,"[35.0, 15.7]",,,,,,,,,,,,,1.101309,,,,,,,,,,,,,a9160a56-3a0d-4482-9400-de079af24bbf,1322,,"[29.3, 16.3]",69237,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,67,Atlético Madrid,212,"['30f9a141-7934-4fdc-a913-ff5ab57223f0', '8daa1435-44b3-45f0-823d-56e500aff9e8', '9d5e6d6d-bf0d-47f5-894e-a1fc5967c4f9']",56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:56.769,Carry,True,2009/2010
,,,,"[28.7, 10.2]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,314cdacf-9fa5-498d-95de-53d75b755eb2,1326,,"[28.7, 10.2]",69237,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Midfield,67,Atlético Madrid,212,"['09472f74-27f2-436c-a731-ec1134429238', '30f9a141-7934-4fdc-a913-ff5ab57223f0', 'bc67e833-188c-4553-b4ae-22489c6d3dff']",58,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:58.369,Carry,True,2009/2010
,,,,"[43.0, 13.8]",,,,,,,,,,,,,1.678883,,,,,,,,,,,,,2c93f610-3362-4ac8-9956-3a15c87463e0,1330,,"[41.7, 9.6]",69237,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Right Center Midfield,67,Atlético Madrid,212,"['5cdbc31f-0eb3-48cb-956d-623629380c41', '9fe6d6f3-8796-4ed9-b8dd-810c74fad2e6', 'dc8e5698-cce8-437a-9d5e-43fc18d7249e']",59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:59.092,Carry,True,2009/2010
,,,,"[39.8, 19.9]",,,,,,,,,,,,,0.980749,,,,,,,,,,,,,d8827f12-a6e6-4cd7-8732-8bf44f42ae6b,1333,,"[40.5, 19.9]",69237,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Left Center Midfield,67,Atlético Madrid,212,"['7aafa721-2eb7-4226-b5bd-33993a315fef', '9d76167a-4fb4-493e-994a-f9bb247265be', 'e679fe2d-265a-4289-93bc-e6982fb7c0df']",1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:01.436,Carry,True,2009/2010
,,,,"[84.5, 61.9]",,,,,,,,,,,,,1.1609,,,,,,,,,,,,,5f67ed54-2163-4447-8bbb-1bada5abf105,1338,,"[79.9, 67.4]",69237,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,68,Barcelona,217,"['47e9409f-b0f9-4424-97bb-e647f545777e', 'ad1857a6-6399-4437-9b61-3df6cb69fcf6']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:03.277,Carry,,2009/2010
,,,,"[85.8, 48.9]",,,,,,,,,,,,,0.040001,,,,,,,,,,,,,32536a2a-0043-4960-9ae1-fb567fba3d24,1341,,"[85.8, 48.9]",69237,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,"['f7461b4e-4ec6-4451-b695-faf37800391f', 'fc114698-6bbf-4ba0-895a-05e0432da6ee']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:05.546,Carry,,2009/2010
,,,,"[89.6, 50.8]",,,,,,,,,,,,,0.772815,,,,,,,,,,,,,1939f3e1-4313-43ff-8bbd-d4de5170548a,1347,,"[87.5, 50.8]",69237,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,"['384f2a10-2245-45b9-8e3d-749ae620a905', '4ea5ad59-fcc0-4bcc-bd23-c73ff76d6bae', 'bb5e5e55-6f96-4e8d-a048-da60b8aa2451', 'bf2716d7-3186-4351-b440-86bf41f157a3']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:06.647,Carry,True,2009/2010
,,,,"[100.9, 45.5]",,,,,,,,,,,,,1.796885,,,,,,,,,,,,,b7a91e68-f071-4b7f-844d-0af1fe8e36aa,1350,,"[89.6, 50.8]",69237,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,"['4c048af1-ebed-4488-a01c-88020a6c74db', '4ea5ad59-fcc0-4bcc-bd23-c73ff76d6bae', 'bf2716d7-3186-4351-b440-86bf41f157a3', 'c0da0367-1cbc-4514-b51d-64d4ed5bdda0']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:07.420,Carry,True,2009/2010
,,,,"[22.5, 67.6]",,,,,,,,,,,,,0.039951,,,,,,,,,,,,,3379f7d7-7c0c-4a79-a1ac-609604fbfd2d,1368,,"[22.5, 67.6]",69237,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,72,Barcelona,217,"['4cf46139-1fa4-4e42-867c-ff800410b3bd', '891ad745-de64-44e8-bdcd-6828616470dd']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:06.107,Carry,,2009/2010
,,,,"[28.8, 78.1]",,,,,,,,,,,,,0.3648,,,,,,,,,,,,,6dc249ea-21d5-42db-bfaf-4ee013177ddb,1371,,"[28.2, 77.9]",69237,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,72,Barcelona,217,"['08b319b6-4a2f-44c1-ab47-065f4cb4194b', '8645ab69-31df-49e3-9bda-d4280c72f94f']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.394,Carry,,2009/2010
,,,,"[82.5, 3.7]",,,,,,,,,,,,,1.581438,,,,,,,,,,,,,3be5f31a-fbd2-4e77-b303-af69b370ff06,1374,,"[89.6, 3.5]",69237,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Midfield,73,Atlético Madrid,212,"['1aa391e8-8652-4d00-b089-d92bfc5ab4cd', '7457a763-31e8-4902-9b41-b1261045623e', 'b786023d-a7a3-422a-a829-94b053ea1d3c']",7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:07.947,Carry,True,2009/2010
,,,,"[83.5, 19.3]",,,,,,,,,,,,,1.585032,,,,,,,,,,,,,147b31a7-d329-4a16-a98d-710e8f6be83c,1379,,"[77.0, 13.2]",69237,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Left Center Midfield,73,Atlético Madrid,212,"['377b93a2-dfe8-4bf6-9712-2c47082efc6a', '74e5fd31-2e60-4af9-b35d-088fed75c595', 'daba08bb-6844-44ca-a6bb-b7a096a46da1', 'f8173234-e502-4af4-b70f-7deaff008819']",10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:10.606,Carry,True,2009/2010
,,,,"[75.1, 32.5]",,,,,,,,,,,,,0.75181,,,,,,,,,,,,,7632c527-f803-47da-91e3-367fa057f1bb,1383,,"[76.0, 29.8]",69237,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Right Center Midfield,73,Atlético Madrid,212,"['4c639fe6-eaa0-4c1e-b9e0-1983c4f02ca0', '72d57cbc-fd80-43d4-863b-9e8cf9ec44f0']",13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:13.407,Carry,,2009/2010
,,,,"[84.0, 51.4]",,,,,,,,,,,,,0.084743,,,,,,,,,,,,,53551826-2db6-47da-90fd-416894d9d624,1386,,"[84.0, 51.4]",69237,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Midfield,73,Atlético Madrid,212,"['7efb16af-0ffd-49cc-b514-e8d6e666e2d9', 'fb33b409-7f60-491b-995e-ac672890e6f2']",15,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:15.484,Carry,,2009/2010
,,,,"[78.1, 62.4]",,,,,,,,,,,,,0.869625,,,,,,,,,,,,,c4887ec4-b20f-4ac9-9cdd-8210fbae02cc,1393,,"[76.6, 61.5]",69237,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tiago Cardoso Mendes,20669.0,Right Center Midfield,74,Atlético Madrid,212,"['05b3c936-5877-4bbe-addf-3773f21e027f', '68c42511-32c6-49da-9736-1c43efd823fd', '73023c6b-4488-4839-bb44-f779afc73178']",26,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:26.436,Carry,True,2009/2010
,,,,"[37.7, 10.0]",,,,,,,,,,,,,0.6476,,,,,,,,,,,,,9ab1486c-87a8-4036-b35e-8c32751a2fc3,1397,,"[36.0, 11.1]",69237,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,75,Barcelona,217,"['58543c67-3652-4d98-ad58-8733927b6048', 'd7de6281-0c15-4f87-9360-3c9e8059f243', 'e4ea0d65-4509-4a69-8a2c-0dce785de2aa']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:28.755,Carry,True,2009/2010
,,,,"[42.7, 21.8]",,,,,,,,,,,,,0.425116,,,,,,,,,,,,,7473b264-8402-4679-8a10-edb8dee71920,1405,,"[42.7, 19.9]",69237,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,75,Barcelona,217,"['75ffac9b-0d4b-4ed7-9974-44387b80bb0c', 'ab69e19f-d5db-46fc-9b90-8dade38999b1']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:33.149,Carry,,2009/2010
,,,,"[48.8, 36.5]",,,,,,,,,,,,,0.778106,,,,,,,,,,,,,bb19d43e-6ca6-4fde-ac11-309054258c37,1408,,"[44.6, 31.5]",69237,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,75,Barcelona,217,"['0b473abf-f3f2-4022-8e7a-4b0b9daf657a', '512d7e04-3b54-4875-b02a-7c61c2235126', '76663fea-2d6b-46ea-99f8-8db2c2a1e71d']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:34.530,Carry,True,2009/2010
,,,,"[66.3, 37.8]",,,,,,,,,,,,,1.595841,,,,,,,,,,,,,648e7593-9f3b-48b2-852c-77d389af0a2e,1412,,"[58.7, 44.7]",69237,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,75,Barcelona,217,"['1650043f-73fb-48c0-86ba-c96052440d98', '1c6305cd-e20e-4bd2-b50b-3fd5ac7c9861', '37e991cd-6aed-49f7-b77e-3959aaaebf73']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:36.673,Carry,True,2009/2010
,,,,"[105.2, 26.7]",,,,,,,,,,,,,4.798874,,,,,,,,,,,,,88caa792-9580-40cc-9113-33dd20b8be80,1416,,"[92.3, 28.5]",69237,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,75,Barcelona,217,"['644241ef-5206-4b5d-85d9-064b05bd765f', '74b98efe-fdcf-4d86-9736-d487e031b098', 'aec4af36-3fff-4966-9477-7c471c1eb213']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:41.236,Carry,True,2009/2010
,,,,"[117.1, 77.9]",,,,,,,,,,,,,2.1712,,,,,,,,,,,,,573e76d4-a280-40ef-858e-8c703f35b06c,1423,,"[108.5, 73.1]",69237,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,76,Barcelona,217,"['a02b8ca4-4292-47de-8d20-13b30f667539', 'c9471724-6e11-475b-96eb-88af995584e6', 'cad2ace1-0875-4cb1-b7c2-b75a033de8d2', 'd6686224-e77a-4422-aa2b-1023ca3071eb']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:07.676,Carry,True,2009/2010
,,,,"[19.4, 22.4]",,,,,,,,,,,,,0.027767,,,,,,,,,,,,,d6915c5a-1306-422a-82d4-14b762a9cc4f,1430,,"[19.4, 22.4]",69237,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Left Center Midfield,77,Atlético Madrid,212,"['3b551c2f-4fdf-4412-896f-ee971ffa0adc', '6f278057-6b6a-4380-bd20-f81ee2206bac']",13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:13.525,Carry,,2009/2010
,,,,"[12.5, 13.6]",,,,,,,,,,,,,0.040009,,,,,,,,,,,,,938dd5bf-ba17-46f5-9e29-b1ad3783b619,1433,,"[12.9, 13.6]",69237,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Midfield,77,Atlético Madrid,212,"['33ffc661-a7be-46ae-9f4c-f7d005452624', 'bcb399ca-c317-42b0-a0f0-d45e0d1231cf']",14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:14.607,Carry,,2009/2010
,,,,"[71.3, 71.0]",,,,,,,,,,,,,0.7577,,,,,,,,,,,,,6b0648df-5f85-4ad3-87ac-85a753b4c7e6,1439,,"[72.3, 71.4]",69237,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Back,78,Barcelona,217,"['7392d05d-3073-440b-8cca-64f6797506bf', 'e217a119-fcf3-4342-9288-a1838751d038']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:18.736,Carry,,2009/2010
,,,,"[65.4, 57.3]",,,,,,,,,,,,,0.994471,,,,,,,,,,,,,c5387694-ff91-48d0-aa60-a635b427bae6,1442,,"[64.6, 57.7]",69237,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,78,Barcelona,217,"['d847008b-e7e3-4d31-85e1-34a2eb530751', 'f72a8918-cdea-4c3e-8080-c393293c07a1']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:20.752,Carry,,2009/2010
,,,,"[65.6, 37.4]",,,,,,,,,,,,,1.942059,,,,,,,,,,,,,5d07f15f-88ea-45de-9ae6-2674a179535e,1445,,"[65.2, 37.1]",69237,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,78,Barcelona,217,"['2b3fae13-7ea9-47a0-a227-9a77db0f4230', '33ac5704-cd29-4ce5-aa65-2e6cdc8f3053', 'bb952c42-2988-43b2-b198-1c05f0d38efd']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:22.995,Carry,True,2009/2010
,,,,"[95.8, 44.8]",,,,,,,,,,,,,3.4464,,,,,,,,,,,,,96333ea8-6ab1-415d-b9d3-58883b4763f4,1449,,"[86.0, 67.2]",69237,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,78,Barcelona,217,"['362abd8c-c5c7-4b01-9843-b872582e4fb1', 'aba31a69-37fe-4297-a134-c261f1f453be', 'dffdc30d-0d6b-4f13-a21d-4700885c171f']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:27.521,Carry,True,2009/2010
,,,,"[47.4, 2.2]",,,,,,,,,,,,,1.323825,,,,,,,,,,,,,eacd8948-ff7c-4145-900f-0f3e8f49ca81,1457,,"[49.3, 3.3]",69237,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Midfield,81,Atlético Madrid,212,"['0d870376-7464-4b37-b6cc-87283d2681f3', 'fc52a8c4-d0aa-4492-9f0f-c18c73daa093', 'fee3139c-4778-4056-9d03-4a0626595398']",47,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:47.243,Carry,True,2009/2010
,,,,"[30.4, 3.3]",,,,,,,,,,,,,0.91541,,,,,,,,,,,,,24070796-5386-47ed-b2d4-b90939848e82,1461,,"[33.1, 3.1]",69237,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,82,Atlético Madrid,212,"['61b81311-25cf-4baa-9939-c487f0213103', 'd17f0b82-db23-41d0-a5a9-a1f466f8f3b6']",49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:49.879,Carry,,2009/2010
,,,,"[65.2, 66.1]",,,,,,,,,,,,,1.8061,,,,,,,,,,,,,3e70555e-d675-430d-a832-5f71ed7b00a2,1465,,"[57.8, 63.0]",69237,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Barcelona,217,"['1c14d9a4-3c04-4be3-9c6d-b06cc6ec26f8', '1c4cd832-52dc-405e-84f8-ca638fb6eb84']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:53.082,Carry,,2009/2010
,,,,"[63.5, 76.2]",,,,,,,,,,,,,0.896958,,,,,,,,,,,,,668e16a7-ebbb-4fae-8a44-1e5753a9a9f6,1468,,"[65.2, 76.9]",69237,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Back,84,Barcelona,217,"['400363ad-d71f-4f2a-8d6a-edc83a4f3bde', 'cedee7ba-fbd1-4a54-8ce1-7de3cbe55251', 'd292c7e4-4c1b-4f7d-8587-8b563a9b57ab']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:56.076,Carry,True,2009/2010
,,,,"[58.7, 34.8]",,,,,,,,,,,,,4.1194,,,,,,,,,,,,,d3fae040-b9cb-40cc-a63e-1fb2fc0b4ecd,1472,,"[48.8, 44.3]",69237,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,84,Barcelona,217,"['1f451906-b46e-483c-851e-6c352f7426a8', 'bc93dfb3-f27c-40fc-ac2f-a7b991b90f2c']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:59.265,Carry,,2009/2010
,,,,"[78.2, 52.7]",,,,,,,,,,,,,1.807837,,,,,,,,,,,,,cc0a3d7c-cb85-46de-a8b8-33c73579e86b,1475,,"[78.9, 54.2]",69237,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,84,Barcelona,217,"['33fd94c8-0544-41f5-a20e-904672c07c0e', '6795e8ed-a03c-48b1-a4ea-7fc89984e91a', 'f9d8d331-03ed-445f-ac35-e708b9903b89']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:04.991,Carry,True,2009/2010
,,,,"[41.3, 44.1]",,,,,,,,,,,,,1.152472,,,,,,,,,,,,,5a93a6e3-4ac5-441f-83c8-d5eac8b7acb0,1480,,"[41.1, 36.3]",69237,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Left Center Midfield,85,Atlético Madrid,212,"['2ab6855b-e03c-47b6-9a14-75ef6b40673f', '83f45817-4d6a-4fb2-a489-0984aa23a5f5', 'dfe9be93-b8f1-4e7d-9f2b-b00f4b01a6ab']",8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:08.103,Carry,True,2009/2010
,,,,"[47.6, 63.8]",,,,,,,,,,,,,2.776186,,,,,,,,,,,,,dc0abf98-c08d-4285-a65f-244a84a1f08c,1484,,"[43.6, 54.4]",69237,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Midfield,85,Atlético Madrid,212,"['320b1518-9925-469e-8e49-3086f4648e24', 'd1229ed0-2342-43dc-bf46-569739e04a26', 'd637cb14-2124-4e0d-be05-bd4b87cc9638']",9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:09.997,Carry,True,2009/2010
,,,,"[86.7, 61.9]",,,,,,,,,,,,,3.137392,,,,,,,,,,,,,b5f89727-62c0-4f7f-af56-2b300aee425c,1488,,"[70.1, 69.7]",69237,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Ujfaluši,19731.0,Right Back,85,Atlético Madrid,212,"['2e47f97c-2ca4-40b8-af25-5a983e6e5451', '819b2748-7f94-4d6d-8358-1b257df4ed8f']",14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:14.311,Carry,,2009/2010
,,,,"[99.3, 54.6]",,,,,,,,,,,,,0.160018,,,,,,,,,,,,,85821794-38c3-4902-86dc-df78b43a5a58,1491,,"[100.3, 51.6]",69237,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Forlán Corazo,26199.0,Right Center Forward,85,Atlético Madrid,212,"['25ba951f-10f3-4fae-96d4-ccfac0f10a63', '85a273f6-73c5-438e-a802-3fc077854994']",17,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:17.886,Carry,,2009/2010
