ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.653117,,,,,,,,,,493b7047-5c49-417d-a7ba-8d7afa0ddd8e,2571,,"[82.7, 74.7]",69155,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,140,Villarreal,222,"['1705d93c-8aac-40d2-895d-349258493aa2', '8770c688-e34c-4c12-b2ea-f32cbc0d3ab7']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.133,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.975442,,,,,,,,,,a5607e5b-f65a-47b5-9d73-c6e2f60edb9b,2589,,"[26.8, 27.7]",69155,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,140,Villarreal,222,['2688ac2e-7516-4229-82a5-be68e04d392b'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:50.720,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.808654,,,,,,,,,,902876a6-5e30-45b9-81f8-489b3124c12e,2601,,"[29.7, 57.1]",69155,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,141,Villarreal,222,['c1ac39f8-097a-496e-944a-c3efeeda5b5e'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:22.133,Pressure,,2006/2007
,,,,,,,,,,,True,,,,,0.528143,,,,,,,,,,5819d31a-f547-462e-94e0-25568ac58a64,2613,,"[74.8, 74.3]",69155,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rubén Gracia Calmache,25921.0,Right Wing,143,Barcelona,217,['89507888-f326-4934-a966-01e0fffc0f43'],33,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:33.140,Pressure,,2006/2007
,,,,,,,,,,,True,,,,,0.443314,,,,,,,,,,0ce5f3df-4558-44ef-a9c9-ab6586b8d076,2624,,"[53.6, 61.0]",69155,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,147,Barcelona,217,,45,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:45.558,Pressure,,2006/2007
,,,,,,,,,,,True,,,,,0.469604,,,,,,,,,,eae8de72-c61c-421f-851f-29bbef066f03,2630,,"[38.0, 73.4]",69155,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,148,Barcelona,217,['f37d32cb-5d25-442b-bb2b-aa1ed8ddef7d'],48,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:48.996,Pressure,,2006/2007
,,,,,,,,,,,True,,,,,0.588942,,,,,,,,,,530b3b6b-4d9e-4938-9890-184cf246a1a1,2642,,"[78.5, 21.8]",69155,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,151,Villarreal,222,"['f2071e13-9608-4f2a-9763-2f79d528f6f4', 'fa0074b9-7ea0-44e1-8c04-ad16ce019e5a']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:56.878,Pressure,,2006/2007
,,,,,,,,,,,,,,,,2.075254,,,,,,,,,,6ee45659-118c-41da-b17a-4cbb06dc116c,2648,,"[46.1, 24.1]",69155,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,152,Villarreal,222,"['3e97416a-1291-4da9-920c-73c37c861aaf', '632d0df9-1eab-4c0a-94f1-a2381905ec5c']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:24.371,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.816307,,,,,,,,,,500aa517-1ee1-40b4-ad59-9794c0204556,2662,,"[4.3, 56.5]",69155,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,153,Villarreal,222,,22,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:22.310,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.631851,,,,,,,,,,6e9ef50d-1e8f-45c9-ac63-c30475831828,2671,,"[56.0, 63.0]",69155,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,154,Villarreal,222,['c65185c7-b978-4621-8d46-9504a25425c4'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:50.654,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.739587,,,,,,,,,,a9046cc2-cf07-4e97-8e00-4a4b14364f3f,2672,,"[49.9, 56.0]",69155,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,154,Villarreal,222,['cd521fb2-f411-4112-bcb8-1ebe81f39e3b'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.053,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.807645,,,,,,,,,,a9b3cc8a-0041-4c35-851d-374c3dce32a8,2678,,"[95.4, 5.8]",69155,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Pirès,19312.0,Center Attacking Midfield,155,Barcelona,217,['c682a54b-2b86-4963-b244-f9b35476d64a'],8,,,,,,,,,,,,,,,,,,Villarreal,222,00:18:08.442,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.663492,,,,,,,,,,53d405be-ddde-4498-aea1-6e38fa65b25e,2682,,"[85.5, 15.9]",69155,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessio Tacchinardi,26416.0,Left Defensive Midfield,155,Barcelona,217,['a0f05035-10ba-4573-a887-828356f2f804'],11,,,,,,,,,,,,,,,,,,Villarreal,222,00:18:11.300,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.332876,,,,,,,,,,11c03333-5c54-4326-8269-92f97a480dd5,2693,,"[17.9, 66.5]",69155,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Rodríguez Venta,25937.0,Right Back,155,Barcelona,217,"['373bd778-736b-45e6-aa48-8a57a8146250', 'ca0bf1ba-8b6f-437a-a024-96d14b6f1b0b', 'd4ed5836-8850-49a3-9048-e071cd127ec0']",25,,,,,,,,,,,,,,,,,,Villarreal,222,00:18:25.589,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.439957,,,,,,,,,,fd1a5725-7d6e-4c09-b9b0-d747e8d8cb9c,2706,,"[35.7, 76.4]",69155,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Gracia Calmache,25921.0,Right Wing,156,Barcelona,217,"['0a243656-0a22-42a9-add9-6f11f5fe3b6a', 'faf781de-06a1-4997-a0f1-47e4a633c257']",55,,,,,,,,,,,,,,,,,,Villarreal,222,00:18:55.851,Pressure,,2006/2007
,,,,,,,,,,,True,,,,,2.027831,,,,,,,,,,b23882e4-3450-4a38-958f-a95c584c1a01,2713,,"[109.0, 49.7]",69155,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,156,Barcelona,217,['f4a1db53-b0fd-4f2a-869d-1f043481be6d'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:04.561,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.652366,,,,,,,,,,d80d6709-5995-4ff3-9da7-8190f89dd029,2721,,"[65.6, 17.5]",69155,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alessio Tacchinardi,26416.0,Left Defensive Midfield,156,Barcelona,217,"['b068918e-649a-452d-bfaf-6458d455493c', 'f29fe6d3-ee3f-4c05-9abe-9e4070086d01']",20,,,,,,,,,,,,,,,,,,Villarreal,222,00:19:20.922,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.190381,,,,,,,,,,8294eb9d-1e61-4ce2-ad5a-d12f6ca3826e,2729,,"[73.3, 13.1]",69155,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos García Barreno,7669.0,Left Wing,157,Barcelona,217,"['481da820-a41d-4361-9584-c3b83e4ffcdd', 'bdd9cbd1-7511-4488-b106-fe2cbf05650b']",32,,,,,,,,,,,,,,,,,,Villarreal,222,00:19:32.801,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.763002,,,,,,,,,,a3ab1d7b-946c-49ee-8263-abf8438fdcdf,2739,,"[74.2, 61.7]",69155,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,157,Barcelona,217,"['7f1cd708-a196-4d6d-a413-d7715900f2dc', 'c1ca1aae-72ea-46b6-9182-8d54f9a7a101']",41,,,,,,,,,,,,,,,,,,Villarreal,222,00:19:41.462,Pressure,,2006/2007
,,,,,,,,,,,True,,,,,0.991809,,,,,,,,,,513b3a2e-cfd7-484d-a788-ccdc827537c2,2753,,"[57.7, 31.0]",69155,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,158,Villarreal,222,['c35a5259-363a-48dd-b1dd-fd02f15c8c7d'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:54.461,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.927384,,,,,,,,,,87ac536b-592d-42be-ac40-5064cc1d5f6c,2754,,"[46.5, 8.8]",69155,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,158,Villarreal,222,,58,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:58.160,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.96498,,,,,,,,,,153065cb-a23d-4204-b4f4-f0ebde9de10c,2789,,"[51.8, 32.3]",69155,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,159,Villarreal,222,['6d76599e-3e91-43ad-82de-8000aea61a06'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:56.905,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.837876,,,,,,,,,,0428c4e7-751f-4ec4-b6bc-201540f4b43d,2809,,"[65.1, 75.3]",69155,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Center Attacking Midfield,160,Barcelona,217,['101d13da-819d-464f-9607-9bc00445c56c'],18,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:18.729,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.82775,,,,,,,,,,1ae0928d-2c73-4370-82f3-d50a3df3b1b6,2817,,"[46.8, 9.0]",69155,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,161,Villarreal,222,"['2bc58aaa-1526-45b5-8665-de1b06213bf5', 'a7465621-66b8-42f4-a61f-358a3b2ed84d']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:40.079,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.192282,,,,,,,,,,41aa08d5-b875-49a8-9127-8dd357843961,2831,,"[53.4, 24.9]",69155,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos García Barreno,7669.0,Left Wing,162,Barcelona,217,['01857fe2-2a0f-4a07-9a6d-5ac8c06892ba'],52,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:52.445,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.223294,,,,,,,,,,69b9099f-0751-40d5-ad89-5da4f804659b,2838,,"[39.3, 58.5]",69155,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,162,Barcelona,217,['6d4d85f7-2ef3-48d9-9ded-0e439ceb9b9e'],56,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:56.810,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.623304,,,,,,,,,,37791a3f-ce30-4c34-9764-4b440865283b,2852,,"[82.1, 33.6]",69155,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Eto''o Fils,19298.0,Center Forward,163,Villarreal,222,,35,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:35.359,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.245198,,,,,,,,,,8888301e-05bb-4a9f-8823-f07c8546f887,2866,,"[39.3, 33.3]",69155,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Center Attacking Midfield,164,Barcelona,217,['87075f1d-2582-4fef-96d4-61a6bff2079c'],56,,,,,,,,,,,,,,,,,,Villarreal,222,00:22:56.624,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.220197,,,,,,,,,,f046e722-8791-4b70-a628-25b38797c412,2870,,"[30.0, 69.0]",69155,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Right Wing,164,Barcelona,217,['dadad1e1-c6b5-4baf-8461-2939b1136c4a'],0,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:00.760,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.499339,,,,,,,,,,68af4b1f-461f-49e8-8eea-24ce52eaaf6a,2874,,"[9.5, 65.9]",69155,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,164,Barcelona,217,['67d3d83f-4e42-4cce-b352-61f2e49158cf'],3,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:03.880,Pressure,,2006/2007
,,,,,,,,,,,True,,,,,0.6896,,,,,,,,,,ec3e65bf-6930-4121-9c65-19dc7442451d,2880,,"[99.5, 7.9]",69155,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,165,Villarreal,222,['64e02db5-6813-4918-8d9f-5a1bac8cdca1'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.644,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.586486,,,,,,,,,,e694742b-7b46-4052-ae02-8cc2be9c8f8b,2881,,"[92.6, 5.6]",69155,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,165,Villarreal,222,,13,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:13.080,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.906063,,,,,,,,,,c7fbc916-3b66-4b71-8579-ee4717632d9e,2895,,"[24.3, 60.5]",69155,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,165,Villarreal,222,"['781b16a0-4e4f-4fe7-a704-95e5676befed', 'd1851fed-06b0-4298-a570-cbff1f77ab19']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:30.103,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.192564,,,,,,,,,,9fda537d-a2eb-4cad-8101-3d8818ad9ee1,2921,,"[54.4, 71.5]",69155,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Right Wing,168,Barcelona,217,"['22f503e4-cacf-4766-be22-b68a77b2e0e7', '72cede06-10b1-4b8a-8432-dd15d7aa862c']",46,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:46.498,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.832293,,,,,,,,,,1a9aaa82-6013-41da-a965-5397c6b76130,2935,,"[41.5, 19.7]",69155,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,170,Villarreal,222,"['8dddd4fb-f8d2-4c35-ac5e-d1cac4c308e1', 'fa2bc461-1330-4ad3-81cf-1c8536ed3e16']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:21.802,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.443979,,,,,,,,,,ffd14873-b542-48eb-9fc1-1aa1b38308dd,2937,,"[43.0, 31.9]",69155,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,170,Villarreal,222,,22,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.782,Pressure,,2006/2007
,,,,,,,,,,,True,,,,,2.047134,,,,,,,,,,f76912be-6d8b-4c0a-8339-0e1846149e1a,2954,,"[80.3, 26.6]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alessio Tacchinardi,26416.0,Left Defensive Midfield,171,Villarreal,222,['7d9151c5-7790-4a2b-996b-7fc048206ab0'],11,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:11.365,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.933439,,,,,,,,,,008fd5b9-a551-487b-aa69-22d603c63448,2961,,"[49.7, 73.1]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,171,Villarreal,222,['d6762116-6d21-4ad7-b412-4b06a999e5e2'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:18.807,Pressure,,2006/2007
,,,,,,,,,,,True,,,,,0.365125,,,,,,,,,,19b4336c-8afa-4e22-a29f-53d338e2ab73,2971,,"[63.7, 20.1]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Cygan,26194.0,Left Center Back,172,Barcelona,217,['b1c72122-5002-4d05-aa53-272eedc1360d'],26,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:26.220,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.434356,,,,,,,,,,c5920222-d59e-4f8e-a8e2-2b743ff5c47b,2977,,"[44.5, 27.6]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Cygan,26194.0,Left Center Back,172,Barcelona,217,['d0bee159-008c-467b-97be-2b4016085a04'],30,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:30.719,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.527664,,,,,,,,,,d4ae9b18-af12-44ff-8798-af74262baf27,2991,,"[66.1, 63.4]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,173,Villarreal,222,['46021820-a8be-43be-a61c-df707eec4c58'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:41.773,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.430655,,,,,,,,,,3d057069-260d-46d9-a9ec-116dbedd17ba,2995,,"[65.4, 61.7]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,173,Villarreal,222,"['409fd2bf-9973-47ee-9a25-7eda9cbe4440', '4e69fc24-8940-4ec9-8421-ad0e56b2d644', 'e1fb2ddf-85c3-4bee-9181-1870cdd85ac3']",58,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:58.028,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.747459,,,,,,,,,,baf1aaf7-b979-47a2-903a-58fda7be69d8,3003,,"[55.8, 19.7]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,173,Villarreal,222,"['1588d893-bbc0-4370-b543-274acddaa2d9', 'cec2aaa7-638c-485c-ab5a-027f8eb5c53f']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:02.476,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.398362,,,,,,,,,,d3c2ec49-6206-445f-9e55-3a56128040c7,3008,,"[52.0, 30.6]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,173,Villarreal,222,,4,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:04.484,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.568722,,,,,,,,,,100e0c74-615c-48e0-8451-eec72ec8e149,3013,,"[59.6, 43.0]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,173,Villarreal,222,['72f1e2de-9164-41ec-a5d5-3b1d6c2be4e4'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:06.387,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.791123,,,,,,,,,,7ba2fe1f-2d86-4a73-9b4a-0303ecca00e3,3020,,"[46.1, 71.6]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,173,Villarreal,222,['e8ea44c5-10c2-4cf8-bae6-23b63db0f4b0'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:12.214,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.310948,,,,,,,,,,31c65144-5aad-4500-8e10-26101f4f1aa3,3025,,"[37.9, 72.6]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,173,Villarreal,222,"['08655597-d564-4a80-b12f-3083cdf3e0dc', 'f1cc75ea-9fbb-4442-88a5-e736e36dc748']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:15.954,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.579504,,,,,,,,,,71ee0b17-2c3a-4bb4-8c58-d708e61419f5,3031,,"[37.1, 76.2]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,173,Villarreal,222,['c26203f0-a92d-40a2-a257-f51563cdf0f0'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.905,Pressure,,2006/2007
,,,,,,,,,,,True,,,,,0.47167,,,,,,,,,,8088dc78-cc8c-4c3a-a2f9-dee520107a4d,3035,,"[87.0, 4.3]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Enrique de la Sánchez Diaz,26418.0,Left Back,174,Barcelona,217,['be664274-82ea-45cc-bf54-39e56c06a51f'],19,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:19.593,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.630397,,,,,,,,,,b3c384da-b66a-410c-a8a4-a8db56601fdd,3051,,"[43.3, 59.8]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Right Wing,174,Barcelona,217,['5805d1a9-f72f-4bd7-8693-da8804fa9a6b'],38,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:38.294,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.880879,,,,,,,,,,eda4162e-9064-45f8-87fc-ff7dc94e8b77,3076,,"[71.8, 15.1]",69155,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,175,Villarreal,222,['37c52598-3c04-4076-a8ff-ee10a0b0f7b4'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:43.503,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.327835,,,,,,,,,,c08331fa-b5db-4d2c-8ea9-86b42db8684e,3078,,"[77.0, 31.7]",69155,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eiður Smári Guðjohnsen,11270.0,Left Back,175,Villarreal,222,,47,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:47.884,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.729264,,,,,,,,,,c6d52c37-8b43-4e1f-87c8-d5f9ac582270,3089,,"[76.8, 67.4]",69155,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,175,Villarreal,222,"['80441e50-b623-49ed-b21d-0dff49de8267', 'd1f22723-5587-4b0e-9bc1-b80840ce86f0']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:57.816,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.826315,,,,,,,,,,7fbe418b-3fb8-4cd6-8add-905d81f05be2,3093,,"[15.9, 74.7]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lilian Thuram,15071.0,Right Center Back,175,Villarreal,222,"['39892a40-58bb-4246-a62f-06b526287ff3', 'eac5ae93-a665-4811-b7f3-a2b6c45e7690']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:02.497,Pressure,,2006/2007
,,,,,,,,,,,,,,,,4.550339,,,,,,,,,,07aeab39-6848-4e70-8af0-7b38706e5cd2,3100,,"[85.5, 10.2]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos García Barreno,7669.0,Left Wing,176,Barcelona,217,['6e9ea084-4836-46c7-a17b-0aac0ff838d3'],17,,,,,,,,,,,,,,,,,,Villarreal,222,00:29:17.614,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.658301,,,,,,,,,,bbcfdf52-adff-4389-814c-96896d170f6f,3102,,"[82.2, 21.5]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José María Romero Poyón,25940.0,Center Attacking Midfield,176,Barcelona,217,"['39d71093-8cb8-41ed-a91d-6899f53568ff', 'b8cc82f0-0582-40f3-ae11-a5c12f5a862c', 'bf5f8fb4-66fa-4176-bdbf-82e6d63064f5']",23,,,,,,,,,,,,,,,,,,Villarreal,222,00:29:23.206,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.642653,,,,,,,,,,e7714661-bd16-4586-882f-a1294ac60deb,3108,,"[89.3, 4.3]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos García Barreno,7669.0,Left Wing,176,Barcelona,217,['54e17953-b404-46c4-9c4f-9099b7a6a798'],25,,,,,,,,,,,,,,,,,,Villarreal,222,00:29:25.909,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.399729,,,,,,,,,,7ab3800f-a053-4968-9082-f8a8ac9c171a,3118,,"[37.2, 36.7]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,176,Barcelona,217,['b9838bdd-00e8-401a-8737-13efbc23b1fc'],38,,,,,,,,,,,,,,,,,,Villarreal,222,00:29:38.240,Pressure,,2006/2007
