ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[22.4, 4.1]",,,,,,,,,,,,0.027574,,,,,,,,,,,,47f20de5-3df5-4e48-83b7-8cfbb198eeca,3249,,"[20.4, 6.0]",69302,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Midfield,116,Real Sociedad,210,"['bad62798-6a18-42dc-8f6b-000600fd2813', 'efe3e59e-eb7a-4ca6-8b50-a54856d12419']",11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:11.490,Carry,,2010/2011
,,,"[25.2, 16.7]",,,,,,,,,,,,0.330394,,,,,,,,,,,,95913093-62a1-4a45-bd1e-cff2ce9a2085,3252,,"[23.6, 18.5]",69302,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Zurutuza Veillet,6669.0,Left Center Midfield,116,Real Sociedad,210,"['bcc7c1c6-44f4-4f7f-91e9-89a3a8fd7706', 'c6c02498-e81a-40d9-b03c-400d0e08dda2']",12,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:12.578,Carry,,2010/2011
,,,"[56.6, 10.6]",,,,,,,,,,,,2.7709,,,,,,,,,,,,a2460c8a-ef90-42fa-a2b2-96ffc69352b0,3255,,"[36.4, 4.3]",69302,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Midfield,116,Real Sociedad,210,"['36736086-c4d6-445b-9362-83e01f42f4bf', '6fd230b2-79b4-4bd4-8b4a-0b8967c088e1']",14,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:14.066,Carry,,2010/2011
,,,"[64.4, 75.0]",,,,,,,,,,,,2.274494,,,,,,,,,,,,baf81d90-658b-4c9b-914a-d4423b82eb4d,3258,,"[64.4, 70.4]",69302,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,117,Barcelona,217,"['5c9f48df-d92c-4d27-bad3-206dd1851c85', '6db50518-9c56-4e2a-a95a-22a38acf6240']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:19:16.837,Carry,,2010/2011
,,,"[69.2, 56.7]",,,,,,,,,,,,0.061106,,,,,,,,,,,,8cbb27e5-c1ba-4516-99f0-cec2cddd9d35,3261,,"[69.2, 56.7]",69302,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Wing,117,Barcelona,217,"['095e231f-5c17-494d-85e2-1cddcbc183b2', 'f9d0811b-8e75-474a-8949-0bddb10ff47d']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:19:20.316,Carry,,2010/2011
,,,"[69.2, 62.7]",,,,,,,,,,,,0.293497,,,,,,,,,,,,b91fefd8-288b-4de3-9709-1668dee93208,3264,,"[69.2, 62.7]",69302,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,117,Barcelona,217,"['30d08989-c79e-4387-80ed-db92c3b42403', '96c56676-bec4-4147-978f-f283d0c248ba']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:19:21.430,Carry,,2010/2011
,,,"[76.9, 55.5]",,,,,,,,,,,,1.811103,,,,,,,,,,,,8c0a1eee-1679-4876-a345-b8f539daa727,3267,,"[71.1, 53.5]",69302,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Wing,117,Barcelona,217,"['0c2758f6-c07f-4278-b03e-576b3af1dfd7', '7347ff24-069e-49b1-ab0c-2fc74881652d']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:19:22.612,Carry,,2010/2011
,,,"[98.6, 75.0]",,,,,,,,,,,,2.281359,,,,,,,,,,,,01a08eb1-4787-4d49-8d68-5492b9f5ad23,3270,,"[92.4, 77.6]",69302,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,117,Barcelona,217,"['3ee33d9a-79ac-4e76-b67b-bc660c2435dc', 'e248d379-25e1-48fe-be94-9b17f53d2dd4']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:19:25.991,Carry,,2010/2011
,,,"[116.3, 77.7]",,,,,,,,,,,,0.318939,,,,,,,,,,,,e6ab075e-ed09-4439-96c5-75375988ed7c,3279,,"[116.7, 76.7]",69302,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Carles Puyol i Saforcada,20125.0,Right Center Back,118,Barcelona,217,"['1092c4d3-15c8-4381-bc13-06d9b40b5603', '202f7c01-2e8b-4eb6-ada0-d633da876532', 'c7ba89db-d27b-4f48-aed8-444375d96c52']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:20:07.365,Carry,True,2010/2011
,,,"[104.7, 73.5]",,,,,,,,,,,,0.96213,,,,,,,,,,,,4fcae53f-e7f0-44d5-b04b-60e62eb6443c,3282,,"[105.6, 74.0]",69302,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,118,Barcelona,217,"['2499e475-fbf3-4935-baa7-4cdd016c10d5', 'aedcd160-5835-46c3-a8c1-61246476ba96']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:20:09.221,Carry,,2010/2011
,,,"[87.5, 42.2]",,,,,,,,,,,,2.092858,,,,,,,,,,,,938e1d49-4047-4b68-82d4-5f9355087a2f,3285,,"[85.9, 55.2]",69302,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,118,Barcelona,217,"['c0f0ef07-7b15-4dc2-9d5c-a66b37c62dbe', 'eee428a8-23f6-47c3-bd67-f41dcf640fbb']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:20:12.040,Carry,,2010/2011
,,,"[111.9, 29.1]",,,,,,,,,,,,0.120032,,,,,,,,,,,,c333897c-ab89-4f21-b355-1591729e0edf,3289,,"[109.7, 29.9]",69302,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,118,Barcelona,217,"['6dd2497e-2b1d-4e6b-adf0-5378dcaea6ba', 'a7a21c0d-9c1c-448f-8250-1b6510925cb2', 'bbd880ba-adc5-4c35-98d0-331803f57ee1']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:20:15.857,Carry,True,2010/2011
,,,"[111.9, 39.0]",,,,,,,,,,,,0.078041,,,,,,,,,,,,033759c6-7bd7-4568-b747-4891be8656f7,3294,,"[111.9, 39.0]",69302,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,David Villa Sánchez,12737.0,Left Wing,118,Barcelona,217,"['3a805dd1-d28f-4888-bc41-9d677e53c623', '825d259c-a49e-4e97-8022-7a781b3b3bc7', 'afc6a362-675e-4b07-9c6f-42bb9c19be44']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:20:17.645,Carry,True,2010/2011
,,,"[116.2, 33.0]",,,,,,,,,,,,1.519159,,,,,,,,,,,,cfc222ff-ea45-4fbd-902e-21ac7e4eace2,3297,,"[111.9, 39.0]",69302,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,David Villa Sánchez,12737.0,Left Wing,118,Barcelona,217,"['3a805dd1-d28f-4888-bc41-9d677e53c623', 'afc6a362-675e-4b07-9c6f-42bb9c19be44', 'ba28c7d1-6ba1-49ba-ad45-9bbf5f747d55']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:20:17.723,Carry,True,2010/2011
,,,"[82.9, 57.4]",,,,,,,,,,,,0.005868,,,,,,,,,,,,ad0dfa33-a865-407f-9c34-20b665b33422,3309,,"[82.7, 55.5]",69302,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Zurutuza Veillet,6669.0,Left Center Midfield,119,Real Sociedad,210,"['6ad1897a-0af6-4f4d-8fef-1c5266146275', 'da9a3b9c-9aca-422a-beea-2cccff3aebec']",52,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:52.980,Carry,,2010/2011
,,,"[87.2, 72.6]",,,,,,,,,,,,1.469634,,,,,,,,,,,,93808d09-1b49-4cf0-95fb-311c3ab12c8c,3312,,"[83.1, 74.5]",69302,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carlos Martínez Díez,8724.0,Right Back,119,Real Sociedad,210,"['2cb7461e-484c-425c-af74-4d98dd39aa34', '60ee1a8e-a815-46c5-b42f-703e1ef407f8', '7ec6e4bd-452a-4f06-9041-bff9beca502d']",54,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:54.565,Carry,True,2010/2011
,,,"[57.4, 22.6]",,,,,,,,,,,,1.332665,,,,,,,,,,,,8e9305d0-7d28-49cd-886c-811e8da7ffc8,3336,,"[58.9, 18.9]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,"['37db6673-148e-4cfa-a453-6491814c2c96', '7e1896a1-7cdb-46ea-9632-fe092af3a950']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:22:07.777,Carry,,2010/2011
,,,"[64.1, 27.4]",,,,,,,,,,,,0.267005,,,,,,,,,,,,633dce73-5ab1-41eb-933e-9d254c6eef5a,3339,,"[64.1, 27.4]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,123,Barcelona,217,"['9f319ee0-ffa9-4e72-897b-29c6e9764a91', 'c3f0d2f2-422f-4f44-8c3a-a09c720f71de']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:22:09.785,Carry,,2010/2011
,,,"[74.3, 41.4]",,,,,,,,,,,,3.271618,,,,,,,,,,,,9b5d4949-cf7d-41af-ab1b-e06dfe7807d3,3342,,"[63.0, 23.8]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,"['11e31c42-4700-4651-a948-8e09a75cf3ba', 'ca501c01-8ec8-4f83-932a-6d28396df8d3']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.881,Carry,,2010/2011
,,,"[69.7, 57.8]",,,,,,,,,,,,1.206425,,,,,,,,,,,,f00bc65e-3b25-43d1-a801-86065be7d601,3345,,"[66.6, 55.2]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,123,Barcelona,217,"['32de7498-93a3-458b-839b-0a8c5fb76cdd', '98c90c79-2e4c-4171-9ae4-3ed67b42e77d']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.105,Carry,,2010/2011
,,,"[81.3, 59.1]",,,,,,,,,,,,1.120712,,,,,,,,,,,,19ae54e4-892b-434d-a0a5-c635142f6a61,3348,,"[83.0, 58.3]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Wing,123,Barcelona,217,"['9c1718b3-5e20-4421-ba07-38f4c7e62321', 'ab32365a-814d-4ff8-8135-236f7f8ba97a']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:22:18.911,Carry,,2010/2011
,,,"[69.0, 64.8]",,,,,,,,,,,,1.391297,,,,,,,,,,,,83ddd1cc-5591-4086-8cac-3db481c28be0,3351,,"[69.2, 59.8]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,123,Barcelona,217,"['03dcb39e-d60a-44bc-b42d-2037bbc1dd0f', '8e3d50b1-f5f5-46c0-a057-eeb1364f3d21']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:22:20.858,Carry,,2010/2011
,,,"[74.3, 78.6]",,,,,,,,,,,,1.517642,,,,,,,,,,,,e954fb5f-9aea-4cf6-9c2e-30d1a3e741b2,3354,,"[74.1, 78.9]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,123,Barcelona,217,"['100480db-18ac-4f73-997a-d3d3c0d33494', 'ff68cdcd-bd34-4bc3-abd0-63fd53c3da37']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:22:23.342,Carry,,2010/2011
,,,"[57.4, 75.9]",,,,,,,,,,,,1.307039,,,,,,,,,,,,53909354-cc2a-452b-bdfd-54b4c399359b,3357,,"[63.7, 75.5]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,123,Barcelona,217,"['ab244473-313f-4012-a82c-fac66e6f6226', 'c474a67e-0dd2-4353-a75c-c9764f5d75d9']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:22:27.015,Carry,,2010/2011
,,,"[52.5, 58.3]",,,,,,,,,,,,0.509766,,,,,,,,,,,,0b448d3a-9bab-4ba6-a89a-087027f94817,3360,,"[52.1, 62.4]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,123,Barcelona,217,"['b5e2ffee-c228-42c1-a36f-bdf76e7ba953', 'c488c23d-84c7-47d7-956e-513b36130dab']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:22:29.833,Carry,,2010/2011
,,,"[65.6, 52.6]",,,,,,,,,,,,2.98283,,,,,,,,,,,,bad334eb-94d4-4696-95b4-63971f310ae4,3363,,"[57.4, 52.6]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,"['319c89f3-6bb8-48a6-b6b9-d34ca799d435', '61bbce08-6dfa-4bfa-9957-1bab24ed3db3', 'fffedc94-a3f0-434d-94c9-cee6c0c0d700']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:22:31.479,Carry,True,2010/2011
,,,"[65.6, 52.6]",,,,,,,,,,,,0.620678,,,,,,,,,,,,85f1b807-063b-4b13-b0c8-cbfbf23d451f,3368,,"[65.6, 52.6]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,"['26ba63a9-6f97-47ad-9550-9d8e60d800cb', '764cca07-459c-47c7-936d-72be9863cc3d', '9e201b89-3cce-4aaa-a513-d06e1e04308d', 'f7080d6b-bbe8-4050-816a-4f77bbf2749f', 'fffedc94-a3f0-434d-94c9-cee6c0c0d700']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:22:34.462,Carry,True,2010/2011
,,,"[67.1, 55.5]",,,,,,,,,,,,1.900987,,,,,,,,,,,,5ce75e74-f741-46ca-b23d-203db8f6ea88,3371,,"[65.6, 52.6]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,"['040d714f-04a4-4b06-a9f2-a043da90ac81', '764cca07-459c-47c7-936d-72be9863cc3d', 'f7080d6b-bbe8-4050-816a-4f77bbf2749f']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:22:35.083,Carry,True,2010/2011
,,,"[66.8, 62.5]",,,,,,,,,,,,1.447084,,,,,,,,,,,,bac74e6d-ddc3-45a6-9b50-bae74915a9bf,3374,,"[66.8, 65.6]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,123,Barcelona,217,"['4bfc007a-92b8-48de-a0d8-fab715618576', 'ddbb5999-3f66-4490-8c22-c2004e9b6311']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:22:38.570,Carry,,2010/2011
,,,"[74.0, 42.2]",,,,,,,,,,,,1.366624,,,,,,,,,,,,1cc0c219-b3d5-4cd5-a16f-fcd6f4280e28,3377,,"[73.6, 42.4]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,123,Barcelona,217,"['b52d3b39-e3ad-4f34-8ddb-54d2eba2a902', 'ff5373fb-aee8-4d94-af87-e6b1fb6623a3']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:22:40.883,Carry,,2010/2011
,,,"[90.4, 27.0]",,,,,,,,,,,,3.483935,,,,,,,,,,,,15a51ab8-7fea-46e4-b26f-5d1eeb0db407,3380,,"[84.6, 7.9]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,123,Barcelona,217,"['0e093e76-b58b-4e73-b200-74f294b0af06', '3afa6da0-d4ad-41be-97fe-c8c248a68492']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:22:44.078,Carry,,2010/2011
,,,"[76.9, 45.8]",,,,,,,,,,,,0.250095,,,,,,,,,,,,a08e7930-772c-45cb-b813-d9d3f67faf83,3386,,"[74.0, 45.3]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,"['48a03bb7-cb51-4e39-8e75-20a24b3e5ab3', '658f25ac-c384-4b3a-b9ea-bca1372701f3']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.393,Carry,,2010/2011
,,,"[88.0, 48.0]",,,,,,,,,,,,3.181306,,,,,,,,,,,,9428f096-733e-4d09-a2cb-1f384e91358c,3390,,"[83.4, 40.7]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,123,Barcelona,217,"['2a8b7faf-d841-4e0d-b885-cd4150f1ef14', '2d98391c-4755-4ce1-bbeb-247d53783563', '896ad0d1-abe7-4fba-814b-ce40225d842b']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.889,Carry,True,2010/2011
,,,"[93.3, 56.2]",,,,,,,,,,,,0.420479,,,,,,,,,,,,6f4ee388-dbeb-4088-bc04-7e30153c2e3b,3393,,"[93.3, 56.6]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,123,Barcelona,217,"['1b9f95e3-25c4-4207-b687-8a5c54b59790', '74329541-c762-4f4e-9e7d-42559c03ffb8']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:22:57.881,Carry,,2010/2011
,,,"[21.6, 17.1]",,,,,,,,,,,,0.688141,,,,,,,,,,,,ba30e154-f444-4844-ad24-d61132165bbd,3396,,"[21.4, 21.7]",69302,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,124,Real Sociedad,210,"['11b5b4f1-0ccd-460d-86f2-857b8ac76835', '5a73998d-25bd-414f-bd1a-fd61fce5725d', 'bf54b411-f76b-422b-904c-9691c4ea616d']",59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:59.598,Carry,True,2010/2011
,,,"[63.2, 54.1]",,,,,,,,,,,,5.3126,,,,,,,,,,,,874b60c5-9d12-4351-b853-6144b4f7b17a,3402,,"[47.4, 53.3]",69302,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Right Midfield,124,Real Sociedad,210,"['30b277d8-c7f3-4783-8c5a-571dfbaf0fa2', '87304bc2-c6e8-4b36-9e05-13867ebdd8f7', '8d94fb30-92a6-4dcd-b167-439e7d25568e']",4,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:04.544,Carry,True,2010/2011
,,,"[43.4, 28.9]",,,,,,,,,,,,0.393457,,,,,,,,,,,,d73edff1-cf3b-45e2-ae40-e78110e026f3,3409,,"[42.4, 29.9]",69302,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,125,Barcelona,217,"['47046a96-027a-4b27-bdf7-c6ba339dfb73', '7b5610e8-f2e9-4085-aa2b-b284ddc91d4f']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:23:14.704,Carry,,2010/2011
,,,"[66.8, 29.1]",,,,,,,,,,,,4.323718,,,,,,,,,,,,33d99c6e-05e8-4908-b01b-639257297126,3412,,"[49.7, 8.9]",69302,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,125,Barcelona,217,"['2d5890be-247c-4d6b-b749-b1472d0024d9', 'db368269-4572-4e50-823f-fefa0d62e6ab']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:23:16.434,Carry,,2010/2011
,,,"[93.4, 56.1]",,,,,,,,,,,,2.570019,,,,,,,,,,,,1308c5ac-3cb5-411b-87d2-06ab4d0a68d6,3415,,"[74.3, 63.9]",69302,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Wing,125,Barcelona,217,"['0440dd2f-14ef-4732-895e-1e8e8e71435b', 'c7aa1895-7419-43d3-8075-6f71e5e9f2ec']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:23:23.043,Carry,,2010/2011
,,,"[67.5, 4.0]",,,,,,,,,,,,2.468655,,,,,,,,,,,,f6e4f082-d2ff-4cce-bcc9-774ce0050915,3424,,"[73.8, 7.9]",69302,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['60af1755-c40a-4d48-bc9b-758494a3ea57', 'a3bbccc2-272d-4c9e-a4f9-8732937ca515', 'a6b13db5-dcbc-453d-96c0-89ac63fff0b1']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:24:07.945,Carry,True,2010/2011
,,,"[66.5, 6.2]",,,,,,,,,,,,0.79754,,,,,,,,,,,,a905de89-2624-4d17-a5b8-dfc9a8c7281a,3429,,"[67.1, 5.2]",69302,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['36c779d0-2816-43de-9499-8d21edec5ce3', '6733c848-97a0-4bf6-b596-6caca5644afb']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:24:11.237,Carry,,2010/2011
,,,"[65.6, 21.4]",,,,,,,,,,,,0.253364,,,,,,,,,,,,6ef185b3-272d-4c41-aabe-f09b9afae80d,3433,,"[65.4, 12.5]",69302,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,127,Barcelona,217,"['8c425083-b265-439c-9854-fd8d83bd949a', 'e2f35fca-6c77-418a-83a7-e54a6dbb1e96', 'fdee1952-ccd1-4dee-941b-152d96ee6705']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:24:14.494,Carry,True,2010/2011
,,,"[60.3, 23.6]",,,,,,,,,,,,0.040349,,,,,,,,,,,,6b206917-ce4f-4d05-8daf-ec431e15eef2,3436,,"[60.3, 23.6]",69302,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,127,Barcelona,217,"['3f5133ce-6ce9-4621-bc57-17d3c411e66e', 'baa1d109-a599-4468-b3f2-d590aee1109a']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:24:15.180,Carry,,2010/2011
,,,"[55.7, 19.3]",,,,,,,,,,,,1.75498,,,,,,,,,,,,e3591a79-a45d-41ec-8039-a8878d9e9c7b,3439,,"[55.7, 19.7]",69302,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,127,Barcelona,217,"['1eae2001-4750-4154-b88f-4447b659685b', 'c39c5a8e-c1b8-4137-bf6e-4a6f203fd996']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:24:17.070,Carry,,2010/2011
,,,"[58.4, 25.8]",,,,,,,,,,,,0.839555,,,,,,,,,,,,3019493a-a91b-4ee6-922b-f5463253ce7f,3443,,"[59.5, 19.7]",69302,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['1453b05b-b7e9-4eed-9113-bb0876c32c85', '9d93fe99-a785-43a8-9f86-c369e83c5fcc', 'bb35020f-729d-4f93-b7a0-c7e1249fedc0']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.722,Carry,True,2010/2011
,,,"[70.2, 57.3]",,,,,,,,,,,,3.257559,,,,,,,,,,,,6aabf3e9-7556-41cf-9c44-ae6eef75dbe0,3446,,"[63.4, 44.3]",69302,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,127,Barcelona,217,"['1001a956-4d6c-4d81-aca6-49a749c7dff7', '4da48cee-8d85-4846-92ff-e05f2a09f7f3']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.835,Carry,,2010/2011
,,,"[108.6, 60.5]",,,,,,,,,,,,4.519401,,,,,,,,,,,,f58df089-2e97-4c04-920f-96bbc481ac1f,3449,,"[98.7, 77.2]",69302,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,127,Barcelona,217,"['aca1064b-580b-45f8-a595-772992dcfc4c', 'd4c0c43a-50f4-4cc1-bd0e-84af3fddbacf']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.170,Carry,,2010/2011
,,,"[93.4, 37.6]",,,,,,,,,,,,0.44253,,,,,,,,,,,,63f1e47a-5fe9-4999-9213-6a531f13aae3,3453,,"[93.4, 36.9]",69302,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,127,Barcelona,217,"['4a2d701f-28aa-460d-a0b7-24f4b6b5ced4', 'c564cc90-dca4-4019-8663-4dfc2a09811c', 'e305b7a2-8499-42ca-8a61-6733896e4ab1', 'e85e00b6-e116-4757-8ce1-aa678349d77a']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:24:33.590,Carry,True,2010/2011
