50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.957863,,,,,,,,,,,,ee33eec1-e28f-46f9-ae8a-654799199292,113,,"[87.1, 17.8]",267590,1,,,,2.8824906,,Right Foot,,,"[78.8, 20.0]",,Ground Pass,,8.586617,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,7,Barcelona,217,['91f19bde-76a6-4085-8d54-25870531d1eb'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.793,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.835867,,,,,,,,,,,,24def6ee-b0ab-4994-9461-def22839e3c8,116,,"[77.2, 19.2]",267590,1,,,,1.4994888,,Left Foot,,,"[78.0, 30.4]",,Ground Pass,,11.228535,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['0f2288cf-eab4-48ff-951e-6184d9783f82'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.402,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.036458,,,,,,,,,,,,31e9c263-e6f7-43ec-a135-85fb0f93149e,120,,"[77.6, 30.0]",267590,2,,,,-1.4000611,,Right Foot,,,"[79.6, 18.4]",,Ground Pass,,11.771152,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,7,Barcelona,217,['25779348-1c2d-41b3-99f1-605e9e84bd6d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.278,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.543168,,,,,,,,,,,,35f369b4-496c-4e89-9236-b7dd1fc7df47,123,,"[78.6, 18.4]",267590,2,,,,-0.7693995,,Right Foot,,,"[91.3, 6.1]",,Ground Pass,,17.679932,,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['c16bff93-881e-4767-a9c1-873eea9a6c32'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.355,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.052693,,,,,,,,,,,,b113249f-9aac-47bc-ac6a-a67ab9f065c3,126,,"[98.5, 10.5]",267590,2,,,,-0.34114847,,Right Foot,,,"[115.4, 4.5]",,Ground Pass,,17.933489,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,7,Barcelona,217,['364f9c85-9267-4089-b129-cef837526149'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.994,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.932952,,,,,,,,,,,,522d8d12-2982-4780-b84b-c275c384c4d7,129,,"[112.2, 2.1]",267590,2,,,,3.037621,,Left Foot,,,"[100.7, 3.3]",,Ground Pass,,11.562439,,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['3c647278-514b-467f-a243-a0cac250792a'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.627,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.999711,,,,,,,,,,,,61c7f374-7fa3-42d8-ae28-cc446637930e,133,,"[89.1, 5.9]",267590,2,,,,1.5282688,,Right Foot,,,"[89.7, 20.0]",,Ground Pass,,14.112761,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,7,Barcelona,217,"['584c59fe-9f0b-477d-9853-272916ca7d42', 'd99ae46f-0830-42e4-91f5-7b62e12c2467']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.702,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.159543,,,,,,,,,,,,dcfe64e6-b4e6-467d-ab70-0bb7574aaaaa,137,,"[85.3, 24.4]",267590,2,,,,1.5284935,,Right Foot,,,"[86.1, 43.3]",,Low Pass,,18.916924,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,7,Barcelona,217,"['701a14de-86fb-4907-b158-1043f499f789', 'a9754b1e-18f7-4faf-8535-163406a06f5c']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.872,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.480048,,,,,,,,,,,,1b48a65b-9bb7-4f93-84cb-a000170fa2e6,141,,"[80.6, 42.1]",267590,2,,,,1.7288862,,Left Foot,,,"[78.4, 55.9]",,Ground Pass,,13.974262,,,Denis Suárez Fernández,6609.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['e5bcdccd-c58f-44b7-8b0a-34952b3c8ad7'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.593,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.050096,,,,,,,,,,,,d12697ca-96f9-49b9-8b29-a60f3aba4966,144,,"[90.3, 57.5]",267590,2,,,,1.3195363,,Left Foot,,,"[95.1, 76.2]",,Ground Pass,,19.306217,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Right Center Midfield,7,Barcelona,217,['585a9be4-6d6e-4917-911c-2798edb4255b'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.601,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.88658,,,,,,,,,,,,ce8e1de2-63fb-4fc9-9a0d-69043a385b61,147,,"[92.7, 66.8]",267590,2,,,,-1.6663132,,Right Foot,,,"[91.1, 50.1]",,Ground Pass,,16.776472,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Back,7,Barcelona,217,['a47ecc69-2e9e-4e00-97b6-5a5ae97c3967'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.966,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.559528,,,,,,,,,,,,5b384986-61c0-4311-8e42-aa6dc43a0e99,151,,"[91.1, 47.9]",267590,2,,,,-0.7419473,,Left Foot,,,"[95.9, 43.5]",,High Pass,,6.511528,Incomplete,,Jordi Alba Ramos,5211.0,,,Through Ball,True,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,"['7ced9fa9-395a-4074-9b1d-78d0da113325', 'e0d7300d-7bec-49a9-bfd1-ebe30ac36869', 'ee56250a-bfa0-4bd8-bc26-d555e08c3d05']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.513,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,2.0692,,,,,,,,,,,,e0d7300d-7bec-49a9-bfd1-ebe30ac36869,153,,"[24.2, 36.6]",267590,2,,,,2.5482426,,Head,,,"[15.6, 42.4]",,High Pass,,10.373042,,,Diego Javier Llorente Ríos,6713.0,,,,,Recovery,1,Regular Play,José Luis García del Pozo,6580.0,Right Center Midfield,8,Málaga,223,"['5b384986-61c0-4311-8e42-aa6dc43a0e99', 'b775f634-891f-49fd-bc81-83c786b63e94']",27,,,,,,,,,,,,,,,,,Málaga,223,00:02:27.073,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.281237,,,,,,,,,,,,2013fe59-5809-49ce-b3e1-f23e71c71f14,155,,"[14.6, 42.4]",267590,2,,,,-0.4636476,,Head,,,"[27.8, 35.8]",,High Pass,,14.758049,,,Pablo Fornals Malla,6764.0,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,8,Málaga,223,['fe6d7f02-5df8-4f60-8ed0-2b56da1b4163'],29,,,,,,,,,,,,,,,,,Málaga,223,00:02:29.222,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.961718,,,,,,,,,,,,a861e441-0043-4592-9008-44f193c97bd9,161,,"[36.6, 35.8]",267590,2,,,,1.65615,,Left Foot,,,"[35.0, 54.5]",,Ground Pass,,18.768324,,,Diego Javier Llorente Ríos,6713.0,,,,,Free Kick,1,From Free Kick,Luis Hernández Rodríguez,6561.0,Center Back,9,Málaga,223,['3a729f0a-048e-4b1b-8d52-cefe60819ef6'],50,,,,,,,,,,,,,,,,,Málaga,223,00:02:50.697,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.98524,,,,,,,,,,,,4755da4e-0927-4534-8979-4a5a6cdfad85,164,,"[34.6, 58.1]",267590,2,,,,1.0228695,,Right Foot,,,"[46.5, 77.6]",,Ground Pass,,22.844255,,,Roberto José Rosales Altuve,6569.0,,,,,,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Right Center Back,9,Málaga,223,['62280760-f642-481e-a47d-42cb30ff69d2'],53,,,,,,,,,,,,,,,,,Málaga,223,00:02:53.733,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.033247,,,,,,,,,,,,fde3ec69-9862-448b-9572-43380c093837,167,,"[47.1, 77.2]",267590,2,,,,-2.3561945,,Right Foot,,,"[34.4, 64.5]",,Ground Pass,,17.960512,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,From Free Kick,Roberto José Rosales Altuve,6569.0,Right Wing Back,9,Málaga,223,['7fef25a1-77aa-44de-8e76-dadc0f4b0e5e'],54,,,,,,,,,,,,,,,,,Málaga,223,00:02:54.758,Pass,,2016/2017
,,,,,,,,,,,,,,,,,6.226409,,,,,,,,,,,,3490c2af-e14f-481c-a490-5c192c6c3935,171,,"[34.2, 64.1]",267590,2,,,,-0.08562702,,Right Foot,,,"[104.1, 58.1]",,High Pass,,70.157036,Incomplete,,Juan Pablo Añor Acosta,6563.0,,,,,,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Right Center Back,9,Málaga,223,"['10bcf188-b006-4cd8-875d-03c1156d37ea', 'd61ffb17-959c-448b-b7ed-437c772bd4de', 'fe8dcbe7-ab30-4831-a09e-ef61c6ee97f3']",58,,,,,,,,,,,,,,,,,Málaga,223,00:02:58.260,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,3.049349,,,,,,,,,,,,b0bce0d5-be42-4fdc-8a24-9ae6bc2ef73b,175,,"[13.1, 30.8]",267590,3,,,,0.98747975,,Keeper Arm,,,"[29.4, 55.5]",,Ground Pass,,29.59358,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,10,Barcelona,217,['19384d1c-3a43-4846-926c-9577f5ab9e5c'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.629,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.549715,,,,,,,,,,,,10d99f52-1ab2-4753-9848-b1f1045e445f,178,,"[35.0, 61.2]",267590,3,,,,1.1564914,,Left Foot,,,"[42.3, 77.8]",,Ground Pass,,18.134222,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,10,Barcelona,217,['cf5d5b45-8254-4541-9af2-088d2add9459'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.788,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.007531,,,,,,,,,,,,c6dba509-b9c7-4a64-9892-bc59a189da82,181,,"[42.5, 75.0]",267590,3,,,,-1.0876707,,Left Foot,,,"[48.9, 62.8]",,Ground Pass,,13.776793,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Back,10,Barcelona,217,['7073d7a8-25e5-47fa-ad40-85a65c80133a'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.347,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.651837,,,,,,,,,,,,27e7a027-c97c-4ca7-84c1-24a76c17821c,184,,"[47.7, 64.6]",267590,3,,,,-2.0186634,,Right Foot,,,"[34.2, 36.5]",,Ground Pass,,31.17467,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['732a0d58-ad93-4877-ba2f-79ebc58997d2'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.739,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.341113,,,,,,,,,,,,13612dcc-6e72-4a02-8153-77b91cb82f91,187,,"[58.1, 21.6]",267590,3,,,,-0.7366563,,Right Foot,,,"[71.0, 9.9]",,Ground Pass,,17.41551,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,10,Barcelona,217,['01ee9a2d-5a7c-42d9-adf3-f9fd7559277e'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.922,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.737862,,,,,,,,,,,,48085e99-ed04-4905-8682-062f40490cdb,190,,"[72.2, 8.9]",267590,3,,,,-0.7437556,,Left Foot,,,"[77.2, 4.3]",,Ground Pass,,6.794115,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['1cc69e9a-73d9-46ca-9449-89b6d4f5bca7'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.378,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.942928,,,,,,,,,,,,c9e16657-1a8e-41a1-aa79-1dfb98718471,194,,"[76.4, 4.3]",267590,3,,,,2.8059542,,Right Foot,,,"[67.8, 7.3]",,Ground Pass,,9.108238,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,"['040e725e-74fc-48fc-9181-02443b26a06c', 'e43a2521-402e-48e2-a702-24f156ada3bf']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.460,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.839247,,,,,,,,,,,,ecab8fb2-0b0e-44be-a367-28e82f9461d2,198,,"[65.8, 6.7]",267590,3,,,,2.616797,,Left Foot,,,"[48.7, 16.6]",,Ground Pass,,19.759048,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['eded27b6-d23e-42ee-834d-88943c200cc1'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.158,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.139164,,,,,,,,,,,,691f28f4-3e11-443d-8d6d-1ba71915d7a9,201,,"[47.1, 18.8]",267590,3,,,,1.5345584,,Right Foot,,,"[48.3, 51.9]",,Ground Pass,,33.121746,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,10,Barcelona,217,['f5d9d51c-959d-489d-9928-d22c5376891d'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.308,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.205926,,,,,,,,,,,,e425fd44-ed37-4f4c-8606-5bf8b0656d9a,205,,"[50.7, 51.7]",267590,3,,,,-1.2139992,,Left Foot,,,"[65.2, 12.8]",,High Pass,,41.514576,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,10,Barcelona,217,"['020a30cd-0ebe-4441-a9be-55eba0388806', '50597e94-0bde-4606-a5d5-034bd3845455']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.151,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.899878,,,,,,,,,,,,448b3ba6-ee20-4966-aa8d-213ee2b59e2e,208,,"[65.0, 13.0]",267590,3,,,,-0.9495518,,Other,,,"[71.8, 3.5]",,Low Pass,,11.682894,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['bf277292-301b-417a-9bbc-c25319f8228c'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.485,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.291429,,,,,,,,,,,,f98fd7c2-942a-494e-b32f-5acd9eb52098,216,,"[72.0, 27.8]",267590,3,,,,-3.0860941,,Right Foot,,,"[64.8, 27.4]",,Ground Pass,,7.2111025,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,['fb0a04d0-1dc9-4026-b3d0-24fd3833db68'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.735,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.119652,,,,,,,,,,,,e01914c1-9bb4-4303-bde9-36d06cfb0426,220,,"[65.0, 27.8]",267590,3,,,,-1.113518,,Right Foot,,,"[71.2, 15.2]",,Low Pass,,14.042791,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['879d951c-e9b8-427a-be77-771823c93a83'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.067,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.864422,,,,,,,,,,,,86d90315-9460-49a4-8d5d-2e6136dcd8b4,224,,"[71.8, 14.2]",267590,3,,,,-0.9009038,,Right Foot,,,"[79.8, 4.1]",,Ground Pass,,12.884487,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,10,Barcelona,217,['1eed4b67-993a-4773-a6d5-b77e325e21f4'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.205,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.976083,,,,,,,,,,,,a65a67d2-3c13-4f9e-b170-cc9950ae99ed,227,,"[79.8, 4.1]",267590,3,,,,1.4963998,,Left Foot,,,"[81.0, 20.2]",,Ground Pass,,16.144659,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['fe9d9c0d-cd18-49ed-9f96-aa5eae618bd6'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.982,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.708701,,,,,,,,,,,,ebd68e9b-3901-4ea4-a8da-28411a3971a2,230,,"[71.0, 16.4]",267590,3,,,,3.0794964,,Right Foot,,,"[51.7, 17.6]",,Ground Pass,,19.337269,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,['6d8f4336-29ea-4619-b172-63d1d8685ad3'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.881,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.775439,,,,,,,,,,,,3a769b57-c619-4c63-9dba-68e91d3d13b8,233,,"[55.7, 23.2]",267590,3,,,,1.3739411,,Left Foot,,,"[62.8, 58.8]",,Ground Pass,,36.3011,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,10,Barcelona,217,['16bd91f4-e26f-4c63-8ceb-edc744e5174d'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.741,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.621119,,,,,,,,,,,,add46ff9-cb1c-4d75-b9e8-8c1139221276,236,,"[62.8, 45.3]",267590,4,,,,-1.095396,,Left Foot,,,"[83.7, 4.7]",,High Pass,,45.663662,,,Neymar da Silva Santos Junior,4320.0,,True,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['0256dc8c-5d53-4305-8271-1e0e9f76b036'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.432,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.046139,,,,,,,,,,,,e1f33632-2c00-44bf-aebf-302917c090c5,239,,"[83.7, 4.7]",267590,4,,,,1.9782262,,Right Foot,,,"[79.6, 14.2]",,Low Pass,,10.34698,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,['534d5466-d3e0-4ccc-a449-a2a3960344e0'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.134,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.119818,,,,,,,,,,,,ca2341d2-2863-4aeb-8ede-c6d2c1c31ce0,242,,"[82.6, 12.1]",267590,4,,,,-1.1886008,,Left Foot,,,"[86.7, 1.9]",,Ground Pass,,10.993179,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['60b06dae-f074-404a-a3b2-4bf48c68d822'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.658,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.250083,,,,,,,,,,,,0e4c35bd-458b-465b-a289-b0f552a746b1,245,,"[85.3, 6.1]",267590,4,,,,0.9129077,,Right Foot,True,,"[110.8, 39.1]",,High Pass,,41.704315,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,"['bbbd0899-ddf1-4a8b-bf73-0aeda3d311ff', 'c2214acd-fede-441c-98b4-7c715f7f25d1']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.983,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.369491,,,,,,,,,,,,e7a2e96c-a623-4c7a-a01c-1758df83bac0,249,,"[13.8, 46.7]",267590,4,,,,1.4601392,,Keeper Arm,,,"[14.8, 55.7]",,Ground Pass,,9.055386,,,Luis Hernández Rodríguez,6561.0,,,,,,1,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,11,Málaga,223,['5aa1ecf2-3566-4da7-b7ac-0c436984bbc6'],19,,,,,,,,,,,,,,,,,Málaga,223,00:04:19.149,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.092742,,,,,,,,,,,,ac8cb08d-0051-4733-bfcc-46742b2b15fa,252,,"[20.8, 56.5]",267590,4,,,,-0.4886424,,Right Foot,,,"[36.6, 48.1]",,Ground Pass,,17.894133,,,Ignacio Camacho Barnola,8234.0,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Center Back,11,Málaga,223,['0fa43013-782e-4707-8f9c-f6c386df0f00'],21,,,,,,,,,,,,,,,,,Málaga,223,00:04:21.668,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.076647,,,,,,,,,,,,c33db814-9b31-4a20-afd2-205918b816ff,256,,"[40.7, 43.4]",267590,4,,,,-1.5490015,,Right Foot,,,"[41.5, 6.7]",,Ground Pass,,36.708717,,,Federico Ricca Rostagnol,6844.0,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,11,Málaga,223,"['a3675907-b589-4e31-81fa-51870e68fab8', 'f17362db-5ec6-47e9-b3b3-f1cbc45536c7']",24,,,,,,,,,,,,,,,,,Málaga,223,00:04:24.195,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.827124,,,,,,,,,,,,31b54c32-e9cf-4644-a9e9-3f181587e998,260,,"[43.5, 4.1]",267590,4,,,,0.049958397,,Left Foot,,,"[47.5, 4.3]",,Ground Pass,,4.004997,Incomplete,,Juan Carlos Pérez López,6559.0,,,,,,1,Regular Play,Federico Ricca Rostagnol,6844.0,Left Center Back,11,Málaga,223,"['5df2bdc7-d692-4832-b61a-926348f503a1', '79a40db9-503e-41ec-8199-4ead96926b11', 'a6cec7ff-b8b4-4a57-9b74-bdca38d21ae3']",27,,,,,,,,,,,,,,,,,Málaga,223,00:04:27.174,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.512726,,,,,,,,,,,,afa4d8c1-f0ce-44ac-bbee-af38f4a1c599,263,,"[47.7, 0.1]",267590,4,,,,0.405632,,,,,"[64.0, 7.1]",,High Pass,,17.739504,Incomplete,,Juan Pablo Añor Acosta,6563.0,,,,,Throw-in,1,From Throw In,Federico Ricca Rostagnol,6844.0,Left Center Back,12,Málaga,223,"['19c7636c-76b9-42ee-9d95-54978d9a17fb', 'b036c897-ba0f-459e-a8d1-06430eacd523']",41,,,,,,,,,,,,,,,,,Málaga,223,00:04:41.989,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.529158,,,,,,,,,,,,19c7636c-76b9-42ee-9d95-54978d9a17fb,265,,"[56.1, 73.0]",267590,4,,,,0.096088715,,Other,,,"[64.4, 73.8]",,Low Pass,,8.338465,,,Denis Suárez Fernández,6609.0,,,,,Interception,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,13,Barcelona,217,"['afa4d8c1-f0ce-44ac-bbee-af38f4a1c599', 'e26ea35e-5a1b-4f80-a779-10997d75e22c']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.502,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.2976,,,,,,,,,,,,0aceba35-2c04-4d62-9874-c4ea60deceea,268,,"[65.4, 69.6]",267590,4,,,,-0.1882215,,Right Foot,,,"[69.6, 68.8]",,Low Pass,,4.2755117,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Right Center Midfield,13,Barcelona,217,"['895fe83e-c6dc-4f67-9b87-0b1b82e22ae4', 'aa6f459f-c712-40b5-865d-6d9939fa1d1d']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.193,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.345389,,,,,,,,,,,,8b0cb5b8-29d6-4a2c-85c0-eeb5ecacf05e,271,,"[32.8, 55.3]",267590,4,,,,-1.2368512,,Left Foot,,,"[41.3, 30.8]",,Ground Pass,,25.932606,,,Jordi Alba Ramos,5211.0,,,,,Recovery,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,13,Barcelona,217,['aac1abb7-f581-481a-b877-e3aa04e6a021'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.730,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.469961,,,,,,,,,,,,99a3c946-68cb-4281-8621-3b62a7cb4ad7,274,,"[43.1, 19.8]",267590,4,,,,-0.45016095,,Left Foot,,,"[64.0, 9.7]",,Ground Pass,,23.212496,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,13,Barcelona,217,['23fe1fd4-4e22-483d-a8e0-6036a70dc229'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.524,Pass,,2016/2017
