50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_end_early_video_end,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[75.8, 77.5]",,,,,,,,,,,,0.039979,,,,,,,,,,,,,,ccd544f6-489f-4bdb-9485-8ac92c66db4c,1990,,"[75.8, 77.5]",68347,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,122,Barcelona,217,"['b321272a-f729-4a24-8b6e-fa9bc45275cc', 'ebd1d5d4-456f-4e23-a016-cdd462e611ac']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:08.162,Carry,,2006/2007
,,,,"[72.1, 72.4]",,,,,,,,,,,,0.040002,,,,,,,,,,,,,,0a12dd52-c59f-4f4e-be99-55e80d1e30b4,1993,,"[68.9, 73.1]",68347,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,122,Barcelona,217,"['22ba6aae-d700-4c89-9126-b083b789eb37', '81aa816d-b1bd-41b2-af2e-5e1a24312fa6']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:10.315,Carry,,2006/2007
,,,,"[82.0, 61.9]",,,,,,,,,,,,0.340161,,,,,,,,,,,,,,f91a47ee-8e83-40fe-bfe0-54567a9ffe0c,1997,,"[81.6, 62.8]",68347,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Giuly,25878.0,Right Wing,122,Barcelona,217,"['76c51b47-c296-4673-bece-53c8b77b4d0f', '90b4e1be-165a-4347-8301-a7b5f17e6539', 'a7926a93-24a4-4084-bdc0-8208f2b3deae']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:11.387,Carry,True,2006/2007
,,,,"[85.2, 74.7]",,,,,,,,,,,,0.240004,,,,,,,,,,,,,,a5741289-985b-453e-9e83-6d6de9c87966,2000,,"[84.4, 74.6]",68347,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,122,Barcelona,217,"['a7926a93-24a4-4084-bdc0-8208f2b3deae', 'bb622487-0c10-41b5-a376-0fa4fc21de76', 'd162eb4a-d1fc-4728-92cc-7d6b8444225a']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:13.035,Carry,True,2006/2007
,,,,"[103.5, 57.5]",,,,,,,,,,,,1.929727,,,,,,,,,,,,,,d116cebb-d412-4ed7-acdf-9eff10bbf396,2004,,"[93.5, 57.7]",68347,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Giuly,25878.0,Right Wing,122,Barcelona,217,"['311ea002-7fbb-4d57-ab6e-01a14f65cbdf', 'daaa77bf-3003-44b3-a6ab-e08f2ddd0dc5', 'e473791c-4f5f-4dc0-b684-d3493bffe18a']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:14.394,Carry,True,2006/2007
,,,,"[63.2, 64.7]",,,,,,,,,,,,1.267389,,,,,,,,,,,,,,218f6f17-d89f-458d-acc5-94c6938d0d1a,2018,,"[55.1, 60.7]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gianluca Zambrotta,15774.0,Right Back,123,Barcelona,217,"['036aa432-7a97-49ab-b2f4-84b315b7bb46', 'f802111c-d05a-4fde-9f16-fad9728f5668']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:05.242,Carry,,2006/2007
,,,,"[77.4, 77.0]",,,,,,,,,,,,0.079979,,,,,,,,,,,,,,52a8d2d3-f9bf-4e20-affd-26f08e738f34,2021,,"[77.4, 77.0]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ludovic Giuly,25878.0,Right Wing,123,Barcelona,217,"['22173119-b4f4-42dd-b6ca-1f4977b39717', 'ff9b582e-1996-4caa-a23a-0331e6d371f3']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:08.191,Carry,,2006/2007
,,,,"[65.2, 72.9]",,,,,,,,,,,,0.59734,,,,,,,,,,,,,,9a46fd81-e48d-435a-bfa9-a76c47b29033,2024,,"[65.6, 72.9]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gianluca Zambrotta,15774.0,Right Back,123,Barcelona,217,"['31f53c55-15fa-43a7-aa54-9d8e9227f781', 'ad779eb8-a812-4fc0-af48-91420034e701']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:09.420,Carry,,2006/2007
,,,,"[57.1, 58.4]",,,,,,,,,,,,2.096115,,,,,,,,,,,,,,4e76e2df-9413-478e-8b78-5ef139cf6f74,2027,,"[66.1, 60.2]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Left Defensive Midfield,123,Barcelona,217,"['366bc6f8-a1ab-4385-9bd1-77ffc1f104aa', 'dec3d5a0-cb2f-4ec1-acc3-99261dcd6c54']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:11.524,Carry,,2006/2007
,,,,"[66.6, 21.9]",,,,,,,,,,,,2.404023,,,,,,,,,,,,,,de790952-db2e-41f1-8e7d-13748246bc6d,2030,,"[55.0, 29.6]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anderson Luís de Souza,19757.0,Right Center Midfield,123,Barcelona,217,"['129332fb-054c-46ad-882b-5a5954f71bf5', 'b2525d7e-02d7-4473-8382-b0d2278b2437']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:16.507,Carry,,2006/2007
,,,,"[80.1, 19.1]",,,,,,,,,,,,0.079972,,,,,,,,,,,,,,b1eea57f-13cd-45cf-a43b-986621fc6186,2033,,"[79.8, 19.1]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ronaldo de Assis Moreira,25879.0,Center Attacking Midfield,123,Barcelona,217,"['960edfbf-42ce-4850-a22c-fc56d3c00982', 'c20cf9be-797b-43c8-a3a8-1ff9d2e51767']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:20.256,Carry,,2006/2007
,,,,"[83.8, 3.9]",,,,,,,,,,,,0.080001,,,,,,,,,,,,,,c9ba52df-a11d-4f25-8186-f67ac76cbccf,2036,,"[83.8, 5.3]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Giovanni van Bronckhorst,17797.0,Left Back,123,Barcelona,217,"['7460e11c-06cc-4ac7-b6b9-a40db79e9326', '9d1a328d-9e81-44fd-90ca-6e424afebaab']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:22.193,Carry,,2006/2007
,,,,"[81.5, 9.6]",,,,,,,,,,,,0.595291,,,,,,,,,,,,,,2cef7de7-9491-40c3-a797-a1d903b80a09,2039,,"[79.8, 8.9]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ronaldo de Assis Moreira,25879.0,Center Attacking Midfield,123,Barcelona,217,"['0b9ec79f-b290-4601-b191-ef9edb1c49c0', '3dccef14-bde6-4014-bb0f-e3f93fb3c61b']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:23.522,Carry,,2006/2007
,,,,"[84.4, 27.8]",,,,,,,,,,,,1.065708,,,,,,,,,,,,,,bb141f1f-bf95-45da-bc0f-a4bedc95372d,2042,,"[81.1, 24.4]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anderson Luís de Souza,19757.0,Right Center Midfield,123,Barcelona,217,"['5942c8a4-d050-48f1-9c1d-9f5e415b3254', 'e01c8726-e74f-4183-9dbe-c8e9b39400ae']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:25.980,Carry,,2006/2007
,,,,"[50.4, 33.7]",,,,,,,,,,,,3.009905,,,,,,,,,,,,,,422055e7-5d81-4bae-954f-0ecde08416f5,2047,,"[38.8, 41.0]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francisco Javier Yeste Navarro,26035.0,Left Wing,123,Barcelona,217,"['4d2490e3-0992-400c-9ec5-af1c9b35e5b9', '8e8153bb-45c0-4b8f-a4e9-54a66b08a94b', 'e847c476-b2c0-4351-ab52-4478733a51ca']",29,,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:29.107,Carry,True,2006/2007
,,,,"[80.9, 49.1]",,,,,,,,,,,,4.741045,,,,,,,,,,,,,,2dcb7b1f-2010-42ed-9185-a98d35538772,2051,,"[50.4, 33.7]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francisco Javier Yeste Navarro,26035.0,Left Wing,123,Barcelona,217,"['4d2490e3-0992-400c-9ec5-af1c9b35e5b9', '4e4f030e-bad0-4d38-ab29-24a64a0e580e', '54109285-3dae-46f9-9bb6-77010cd351a9', '75e779a6-3cc8-4978-b00a-5bb0872ca20f']",32,,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:32.116,Carry,True,2006/2007
,,,,"[58.5, 58.7]",,,,,,,,,,,,2.2705,,,,,,,,,,,,,,2a8fb717-e5c6-4129-abbc-0f7a2af24739,2060,,"[49.1, 61.9]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anderson Luís de Souza,19757.0,Right Center Midfield,123,Barcelona,217,"['5b0ab6f4-84a6-491f-9cd2-02b3c003d15a', '968a1fc8-337c-42ea-b4f9-93462da0faff']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:45.270,Carry,,2006/2007
,,,,"[63.8, 47.8]",,,,,,,,,,,,1.821542,,,,,,,,,,,,,,c35bdfa4-40cb-4b60-9968-2adb8e80081f,2063,,"[54.6, 48.8]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Left Defensive Midfield,123,Barcelona,217,"['3f296a11-3958-4fe6-8654-c6989b9478b4', 'f4b61de3-9315-4023-8059-6b83d95d070e']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:49.202,Carry,,2006/2007
,,,,"[69.8, 25.5]",,,,,,,,,,,,3.178027,,,,,,,,,,,,,,99995f46-194a-443e-9170-f65de3de6e47,2066,,"[67.4, 16.2]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ronaldo de Assis Moreira,25879.0,Center Attacking Midfield,123,Barcelona,217,"['90094089-f288-4836-b662-d230345263cb', 'a1ad6ae1-a2f7-45fd-8510-b6e68f4821ae']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:52.997,Carry,,2006/2007
,,,,"[70.2, 41.4]",,,,,,,,,,,,1.04325,,,,,,,,,,,,,,1d95b231-bc8b-41a9-997b-738dc067b564,2069,,"[66.0, 38.6]",68347,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Left Defensive Midfield,123,Barcelona,217,"['e3a2ffc6-b143-4ec5-8bdc-39e271f39a56', 'ead3ad3f-8c22-43f2-ab57-fc731acdcf9a']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:57.674,Carry,,2006/2007
,,,,"[79.2, 64.6]",,,,,,,,,,,,3.194622,,,,,,,,,,,,,,9f8f5eef-c0e4-4713-a043-91ccf0d9dc69,2072,,"[73.8, 63.3]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anderson Luís de Souza,19757.0,Right Center Midfield,123,Barcelona,217,"['7fc82b5b-b4db-41a0-be6b-252fa6f54b38', 'ed2a4288-68e6-4064-a99a-956074dea85f']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.392,Carry,,2006/2007
,,,,"[88.6, 49.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,9d28ad3b-0ab6-4bfd-87b4-60a8dab9664d,2075,,"[88.6, 49.1]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Eiður Smári Guðjohnsen,11270.0,Center Forward,123,Barcelona,217,"['bf4b49ec-6db2-4f00-b403-f57af078d9ed', 'c4643535-01c1-472d-9e3a-0236ff6dd2a9']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:04.755,Carry,,2006/2007
,,,,"[78.8, 67.8]",,,,,,,,,,,,0.079962,,,,,,,,,,,,,,b11c4e83-bd2b-4f10-838b-370d489a83dd,2078,,"[78.8, 67.8]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anderson Luís de Souza,19757.0,Right Center Midfield,123,Barcelona,217,"['40783480-874f-4976-9869-18f1c4106aff', '7769f58d-bae7-485c-acfc-861400f281f6']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:06.514,Carry,,2006/2007
,,,,"[75.3, 60.2]",,,,,,,,,,,,1.147891,,,,,,,,,,,,,,a86be332-cc03-43b5-83e0-2dc5a23c897f,2081,,"[75.3, 60.2]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Left Defensive Midfield,123,Barcelona,217,"['4412ca16-4d8e-4ac1-be1b-768dcc33e8d8', '56a90a71-04a4-4c75-adf7-810dd194e597']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:07.374,Carry,,2006/2007
,,,,"[73.2, 57.5]",,,,,,,,,,,,0.994982,,,,,,,,,,,,,,71cb5b27-1548-416c-904c-598f99d1a230,2084,,"[77.0, 67.1]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anderson Luís de Souza,19757.0,Right Center Midfield,123,Barcelona,217,"['415a9d46-2aa4-46ff-ab29-5f93e33e38ec', '9b77d1bf-ce3e-4876-8d83-2057e9bf71a6']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:09.750,Carry,,2006/2007
,,,,"[68.8, 41.0]",,,,,,,,,,,,0.040014,,,,,,,,,,,,,,760653be-12b9-44e6-93e5-6c801b0afbb5,2087,,"[68.8, 41.0]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Carles Puyol i Saforcada,20125.0,Left Center Back,123,Barcelona,217,"['224ddb51-bc8c-4312-83c9-a9edbfc1f426', 'bdd09172-0db2-4676-aaa5-537dce59fac9']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.262,Carry,,2006/2007
,,,,"[84.3, 37.2]",,,,,,,,,,,,1.633511,,,,,,,,,,,,,,e804c9e4-6c65-48ef-bca9-cacd9d93688b,2090,,"[73.4, 40.9]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anderson Luís de Souza,19757.0,Right Center Midfield,123,Barcelona,217,"['a24dc773-1850-45be-bd60-a62d6a13c00e', 'a2f740de-1754-4d8a-a256-da5898a83928']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:13.412,Carry,,2006/2007
,,,,"[37.6, 48.8]",,,,,,,,,,,,2.3997,,,,,,,,,,,,,,ef454e43-8c42-48c5-b576-880977812faa,2095,,"[35.8, 40.8]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francisco Javier Yeste Navarro,26035.0,Left Wing,123,Barcelona,217,"['be2466fd-70dc-4efc-b1c6-d29b8520fe85', 'c9b4aea8-397a-4a4b-8523-4f1e3ba2b6c5']",16,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:16.113,Carry,,2006/2007
,,,,"[59.9, 33.2]",,,,,,,,,,,,3.023301,,,,,,,,,,,,,,acde8881-eb2f-4502-a4bc-41f20fdf567b,2098,,"[52.1, 48.1]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Joseba Garmendia Elorriaga,26101.0,Center Forward,123,Barcelona,217,"['2a045486-8c93-47b1-81cb-f15c284d56e7', '8af1856a-a0e8-4a7b-95fa-699781a760f1']",20,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:20.404,Carry,,2006/2007
,,,,"[61.1, 37.7]",,,,,,,,,,,,0.96511,,,,,,,,,,,,,,7677aa20-3d0d-4ca3-9210-310886a03613,2103,,"[61.1, 37.7]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ronaldo de Assis Moreira,25879.0,Center Attacking Midfield,123,Barcelona,217,"['45d1b393-19af-4b74-a8bb-05e6dc870e28', 'e7dccc27-b5d6-475f-a48f-5cc979b6b8a8']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:25.940,Carry,,2006/2007
,,,,"[68.4, 26.4]",,,,,,,,,,,,0.080047004,,,,,,,,,,,,,,36062632-5322-4fa5-890f-be4b93491245,2106,,"[68.4, 26.4]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anderson Luís de Souza,19757.0,Right Center Midfield,123,Barcelona,217,"['d3a19692-2a53-402e-a850-83f03706a07b', 'f67fb526-0e4f-4004-b81f-8be725cddff2']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:28.400,Carry,,2006/2007
,,,,"[62.4, 31.0]",,,,,,,,,,,,1.616437,,,,,,,,,,,,,,fa5237ad-8282-4e4d-9b0c-d12a79e62d8f,2109,,"[62.9, 29.0]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ronaldo de Assis Moreira,25879.0,Center Attacking Midfield,123,Barcelona,217,"['1fbb882a-f79d-4887-ad66-6cabc014af45', '75f6661a-b5b9-4454-9cb3-0664edf8a6f5']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:29.444,Carry,,2006/2007
,,,,"[63.3, 49.6]",,,,,,,,,,,,0.78914,,,,,,,,,,,,,,69ce8901-3b11-4b7c-829b-a1c900097414,2112,,"[62.0, 47.8]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Left Defensive Midfield,123,Barcelona,217,"['24dc990d-8abe-4fb2-9d24-b0f590f13bc1', 'c9a625f2-0bdc-4707-bbdc-adae3f00e534']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:32.630,Carry,,2006/2007
,,,,"[84.8, 74.6]",,,,,,,,,,,,0.978399,,,,,,,,,,,,,,56b311ff-6bbd-482d-90c3-d8bb2bf4313e,2115,,"[85.7, 74.3]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ludovic Giuly,25878.0,Right Wing,123,Barcelona,217,"['36280e3c-a584-4bbf-a2fb-b6ad646915cb', 'f537e8a8-74f1-4281-a511-0103058f04ea']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:35.162,Carry,,2006/2007
,,,,"[96.7, 58.3]",,,,,,,,,,,,1.532436,,,,,,,,,,,,,,df612248-910f-48c9-9191-fdc24bf9b506,2120,,"[85.2, 69.9]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ludovic Giuly,25878.0,Right Wing,123,Barcelona,217,"['53d178f3-f6ae-4cef-83ee-371565a8f8a7', 'bbb3044c-6851-49c7-b424-46b4f7e514f6', 'c85a0869-8eeb-47a4-9a0a-9da82cdfc1e8']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:37.997,Carry,True,2006/2007
,,,,"[29.9, 39.4]",,,,,,,,,,,,1.39051,,,,,,,,,,,,,,54a98ebc-7704-45b6-b929-2ce8af5dc034,2125,,"[26.1, 35.4]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Martínez Aginaga,9399.0,Right Center Midfield,124,Athletic Club,215,"['0fe7868d-601c-49e8-841c-dc4604ff29aa', '2471cd16-0d9c-4b5c-9127-7dc81cf71968']",40,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:40.401,Carry,,2006/2007
,,,,"[43.4, 55.9]",,,,,,,,,,,,3.791641,,,,,,,,,,,,,,d75aed9c-2c4c-4ac9-a325-9c0abe0ba6e9,2128,,"[46.2, 43.1]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Yeste Navarro,26035.0,Left Wing,124,Athletic Club,215,"['3b1dda0a-e9f6-4599-95ba-0e84495347ef', '426de696-cfa9-438f-b68e-30862fabdb7b', 'ce568a8f-9446-4963-8f8c-90eeaa312f63']",42,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:42.801,Carry,True,2006/2007
,,,,"[64.3, 73.5]",,,,,,,,,,,,1.144312,,,,,,,,,,,,,,3563d87c-b80c-4847-a986-5c86d622b22d,2133,,"[58.9, 70.1]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,124,Athletic Club,215,"['2bb994f4-7c82-424e-9dc8-dab3e07a7c56', '2eb2b8cc-0277-4525-aeb7-ed644e843be8']",48,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:48.124,Carry,,2006/2007
,,,,"[108.8, 77.1]",,,,,,,,,,,,4.143896,,,,,,,,,,,,,,31acdc94-ac52-4707-baf0-3b27f34c83c3,2136,,"[92.2, 76.7]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseba Andoni Etxeberria Lizardi,15606.0,Right Wing,124,Athletic Club,215,"['0b2409c0-7cad-4128-af83-a387b47da721', '33c74be9-7192-4c92-8bf9-823367c47962']",51,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:51.139,Carry,,2006/2007
,,,,"[108.6, 58.0]",,,,,,,,,,,,1.483093,,,,,,,,,,,,,,99c6cf04-48cf-41c9-b0a4-6641707071a3,2139,,"[102.3, 58.7]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,124,Athletic Club,215,"['75c4deae-351b-40b3-8852-654073665262', 'ef549cbb-2aa9-46e4-a4aa-c9a0e0127fc8']",56,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:56.359,Carry,,2006/2007
,,,,"[29.5, 25.1]",,,,,,,,,,,,1.893731,,,,,,,,,,,,,,7e158bcd-e65d-40f0-996d-c990e11574b9,2143,,"[18.6, 25.1]",68347,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,125,Barcelona,217,"['4c7965ff-70da-494e-a6d6-7831d4380d82', '62118019-4ca0-49a8-bd13-f3352029052b']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.992,Carry,,2006/2007
,,,,"[39.6, 38.8]",,,,,,,,,,,,1.43758,,,,,,,,,,,,,,b30b12bd-7901-4199-826e-78480c699a18,2146,,"[33.2, 32.6]",68347,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Defensive Midfield,125,Barcelona,217,"['4acab6b9-17d4-4344-be3a-fc72f2765476', 'c1785839-200c-4a14-9d7f-a7a8a0825754']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:02.220,Carry,,2006/2007
,,,,"[56.5, 52.4]",,,,,,,,,,,,1.661845,,,,,,,,,,,,,,8ff57c6e-f168-40d5-98df-4009a4bdeaf9,2149,,"[51.9, 54.5]",68347,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Center Attacking Midfield,125,Barcelona,217,"['6b348979-21ff-41f2-b140-258badd105c9', 'c9143c43-5dce-4700-bfae-f2b60296d112']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:05.077,Carry,,2006/2007
,,,,"[55.4, 20.8]",,,,,,,,,,,,2.369596,,,,,,,,,,,,,,74c2fb64-c79e-4859-a78e-a7ed793e402f,2152,,"[64.5, 28.6]",68347,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Orbaiz Lesaka,26086.0,Left Center Midfield,126,Athletic Club,215,"['57d9df2d-7337-4f2c-b39d-52a2e5d66bc2', '7354eb1a-09d0-4f19-b8c8-138efbde9523']",6,,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:06.739,Carry,,2006/2007
,,,,"[39.5, 32.3]",,,,,,,,,,,,1.773522,,,,,,,,,,,,,,f6518609-a4b8-46fd-aabd-9460640bf8e0,2155,,"[40.9, 31.8]",68347,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josu Sarriegi Zumárraga,25983.0,Right Center Back,126,Athletic Club,215,"['2b06dacb-a5d3-4b96-99f9-fd5d4affe826', '948e0a72-2488-4651-ac67-6b748ea8d2d4', 'efe4fa30-bc0f-439b-b5e5-64e1b2aef1cd']",10,,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:10.541,Carry,True,2006/2007
,,,,"[63.1, 40.6]",,,,,,,,,,,,1.682679,,,,,,,,,,,,,,a01eb9ab-5347-493c-b59d-b0857e2ea66b,2159,,"[63.2, 37.2]",68347,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Yeste Navarro,26035.0,Left Wing,126,Athletic Club,215,"['be5756ea-e81b-43ef-a615-75c885474007', 'da00c6ec-76d6-42b3-93ce-efc83c09e4a0', 'e5b8a85d-376f-4b59-9b7a-1d95674dd180']",13,,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:13.384,Carry,True,2006/2007
,,,,"[69.6, 72.8]",,,,,,,,,,,,0.370808,,,,,,,,,,,,,,f9e8ddb8-7545-48d7-bb63-c4f6c232e9ea,2163,,"[66.9, 73.7]",68347,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,126,Athletic Club,215,"['18c4e143-0080-4ea9-98bd-4d6fa36ce207', 'd6af0f74-08de-45c7-b6e9-0e767a1c382b']",17,,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:17.594,Carry,,2006/2007
,,,,"[113.0, 58.3]",,,,,,,,,,,,2.367103,,,,,,,,,,,,,,68450ffd-abb7-4398-843a-2f348522737f,2166,,"[98.4, 63.8]",68347,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseba Andoni Etxeberria Lizardi,15606.0,Right Wing,126,Athletic Club,215,"['3fa0bbae-0ef8-4b6b-b42e-0fc9f34ee9ba', '871af90b-0644-4629-ba6d-4c050cd76955']",20,,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:20.344,Carry,,2006/2007
