50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,0.251522,,,,,,,,,,,,,713e2633-c759-453d-b865-52d28dabba9e,20,,"[68.8, 71.8]",266148,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Málaga,223,,9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.764,Pressure,,2014/2015
,,,,,,,,,,,,,True,,,,,,0.5841,,,,,,,,,,,,,50c55768-d67e-4534-8ee6-a4dfc883f98a,33,,"[66.4, 32.7]",266148,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Miguel Jiménez López,6695.0,Left Center Forward,4,Barcelona,217,"['11644dfc-d570-4e9a-8c0f-428a2d4a2e5d', 'caebb8cb-e1ca-4209-945c-fd30b0894e8d']",26,,,,,,,,,,,,,,,,,Málaga,223,00:00:26.630,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.9196,,,,,,,,,,,,,84b8c2b5-0c06-4e89-bac5-3972fe70b570,64,,"[37.6, 20.9]",266148,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,4,Barcelona,217,"['71fb7c7c-7558-4d8a-b302-7f9af02e66ae', 'c346bee4-d6e5-40b5-a03c-88fca0e9aac3']",0,,,,,,,,,,,,,,,,,Málaga,223,00:01:00.703,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.1595,,,,,,,,,,,,,f13a7f5a-c473-4cf7-a60e-4e1b9eda33d3,78,,"[49.2, 9.8]",266148,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Miguel Jiménez López,6695.0,Left Center Forward,5,Barcelona,217,"['32b4623f-88e3-4449-be2f-b962c4e48473', 'c36aab80-d8b6-45d2-9f45-25c681382634']",17,,,,,,,,,,,,,,,,,Málaga,223,00:01:17.825,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.338291,,,,,,,,,,,,,414fac8f-a81a-40cf-aaa7-3ddbc3be872b,81,,"[51.3, 3.9]",266148,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Castillejo Azuaga,6829.0,Left Midfield,5,Barcelona,217,"['10f520b2-9ab5-44a6-bc9b-3b7febd8e6b3', 'c36aab80-d8b6-45d2-9f45-25c681382634']",19,,,,,,,,,,,,,,,,,Málaga,223,00:01:19.236,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.8979,,,,,,,,,,,,,28163042-e9bb-4ee2-80b1-51116d59a7da,93,,"[29.0, 72.6]",266148,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Jorge Luz Horta,10868.0,Right Midfield,5,Barcelona,217,"['3e6e40da-6def-4e50-b7e8-ecc34620b149', '49d1c92d-1000-4bc3-88c6-3f7d09096b29', '764d5a51-0a8b-46b4-bd95-a8ad89ae67b3', '85189f36-0dc5-4f0a-aec5-94788a052b42']",27,,,,,,,,,,,,,,,,,Málaga,223,00:01:27.385,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.7292,,,,,,,,,,,,,585b71df-7a0d-4311-b1fb-757ed70b4f1d,100,,"[27.5, 66.3]",266148,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Darder Moll,3236.0,Right Center Midfield,5,Barcelona,217,['243416e9-809f-4067-9dff-ad538a4f8f24'],30,,,,,,,,,,,,,,,,,Málaga,223,00:01:30.526,Pressure,,2014/2015
,,,,,,,,,,,,,True,,,,,,2.249778,,,,,,,,,,,,,d3572f9c-5dcc-488e-b95b-df984ff9ac87,109,,"[90.5, 15.9]",266148,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Málaga,223,['6ec9e0e9-2a8b-4139-8d55-40fb1a150483'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.435,Pressure,,2014/2015
,,,,,,,,,,,,,True,,,,,,0.65284,,,,,,,,,,,,,e9cb140c-3466-467c-8a0a-c48898aebb96,110,,"[82.5, 11.5]",266148,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Málaga,223,['dccec1e5-0093-4398-943b-bf5872222f34'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.294,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.44476,,,,,,,,,,,,,c1fb9688-469e-4a27-90e1-350f73edb57b,114,,"[63.2, 4.3]",266148,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Málaga,223,"['236811cb-e27f-439c-8603-90f6e0ee1d79', '731743e0-8b10-45c8-bee5-f459ce3cc540']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.611,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.460104,,,,,,,,,,,,,3e5aefde-7f5e-4553-acb3-8416e1ccb5a1,117,,"[65.8, 73.0]",266148,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Miguel Jiménez López,6695.0,Left Center Forward,7,Barcelona,217,"['5f27d84b-480a-4daa-9d43-b44c4a3d84b7', 'b006a856-64f3-4e53-b3c2-905e56a1771b', 'c51e0b4a-36db-46fe-b4bb-89fd1f0c9d09']",44,,,,,,,,,,,,,,,,,Málaga,223,00:01:44.379,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.91429,,,,,,,,,,,,,bee2bf1c-dc55-4132-936d-b2522fcdac8e,144,,"[19.8, 56.2]",266148,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Darder Moll,3236.0,Right Center Midfield,7,Barcelona,217,"['85dcc0ff-8da7-410c-bcad-0efe6ddd0f81', 'c3cff924-692c-4274-a8f8-b4e2aa42e0d9', 'da46b281-40ec-41b7-86b8-3e03c78202f0']",10,,,,,,,,,,,,,,,,,Málaga,223,00:02:10.048,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.244373,,,,,,,,,,,,,5723b299-1ba0-4d8d-88b5-1fcc0100b446,150,,"[96.4, 24.1]",266148,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,,14,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.575,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.834969,,,,,,,,,,,,,b81a50fa-4728-474b-bc67-7c4ea8729b27,159,,"[21.9, 60.6]",266148,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Jorge Luz Horta,10868.0,Right Midfield,7,Barcelona,217,"['1444d22e-8b55-4883-bc5a-e9f4445fabc2', 'ce3645c2-5ab1-4b20-bd1d-ad77c634fe45']",18,,,,,,,,,,,,,,,,,Málaga,223,00:02:18.578,Pressure,,2014/2015
,,,,,,,,,,,,,True,,,,,,0.459643,,,,,,,,,,,,,3837768e-e0a5-46a6-b6e3-0b204a846648,176,,"[104.2, 73.2]",266148,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel García Sánchez,6783.0,Right Center Forward,9,Barcelona,217,"['d8174ec4-c8fb-4e7a-aba1-3f39a6017a2f', 'e4b09536-5790-468c-abd9-1634a6ef4c16']",2,,,,,,,,,,,,,,,,,Málaga,223,00:03:02.712,Pressure,,2014/2015
,,,,,,,,,,,,,True,,,,,,1.6765,,,,,,,,,,,,,5cd25ca4-b0d7-402d-badd-ee6c0183c27a,180,,"[91.8, 75.1]",266148,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Jorge Luz Horta,10868.0,Right Midfield,9,Barcelona,217,"['175c7565-cf6b-4690-b2f1-714570e50593', '24934a95-61aa-4b97-8e58-c48204f3af55']",4,,,,,,,,,,,,,,,,,Málaga,223,00:03:04.543,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.23042,,,,,,,,,,,,,7da4f3ce-1411-4992-b04f-09eb1305e711,187,,"[106.5, 67.8]",266148,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel García Sánchez,6783.0,Right Center Forward,9,Barcelona,217,"['2ffa2619-1431-4c5c-93d5-5f8549f1a9b2', '4287a5bd-9bd4-4860-9f41-03f1940bce52']",8,,,,,,,,,,,,,,,,,Málaga,223,00:03:08.898,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.216633,,,,,,,,,,,,,0105a2c8-1146-4089-875e-cb82aa6343a1,194,,"[110.5, 73.4]",266148,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Miguel Jiménez López,6695.0,Left Center Forward,9,Barcelona,217,"['964a024f-9baf-4485-a5f2-0575dfb96653', 'b95a92e9-74e4-477e-b703-f95d28823dc8']",11,,,,,,,,,,,,,,,,,Málaga,223,00:03:11.685,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.943518,,,,,,,,,,,,,1201b208-5ee8-4c7e-a907-9bbbee1a4584,201,,"[93.1, 18.8]",266148,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,9,Barcelona,217,"['34fea02f-3b17-4cbd-ad59-c6acdd3dccb4', '3ae39a24-04a6-468b-bac8-cdd3b4ac464f']",17,,,,,,,,,,,,,,,,,Málaga,223,00:03:17.947,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,2.387652,,,,,,,,,,,,,5f6bd12c-5743-4615-98a2-ea6c9658cfea,209,,"[93.1, 11.7]",266148,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Torres Gómez,6878.0,Left Back,9,Barcelona,217,"['a185cc60-c2e0-4467-9793-882344fe6f62', 'c82db82d-5946-4141-b324-73b39fc82e8f']",21,,,,,,,,,,,,,,,,,Málaga,223,00:03:21.876,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.9894,,,,,,,,,,,,,194c766f-1ad1-4cec-ae3f-7d97dbfaaaf9,218,,"[71.9, 24.1]",266148,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Left Center Midfield,9,Barcelona,217,"['4db9f623-85f1-4e6a-bfc3-29c46f35f190', 'de6f39d3-aa0e-4f34-9227-84f7a2685c32']",26,,,,,,,,,,,,,,,,,Málaga,223,00:03:26.744,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.9775,,,,,,,,,,,,,d3fac153-90f1-4da9-9749-4ff9ac27f64e,220,,"[78.4, 30.4]",266148,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Miguel Jiménez López,6695.0,Left Center Forward,9,Barcelona,217,"['77ccb947-a954-4b74-a723-c6566bc414a9', 'cc9caabf-833b-44b8-90f7-cceb46993082', 'dd3b151a-4b44-4ae1-b23c-ea979229e8d6']",28,,,,,,,,,,,,,,,,,Málaga,223,00:03:28.171,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.345584,,,,,,,,,,,,,a44fa762-8525-49ed-b575-ea8196801750,224,,"[47.8, 52.5]",266148,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['b8e452cd-6c24-4a6e-b376-5d1af3504a6c'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.418,Pressure,,2014/2015
,,,,,,,,,,,,,True,,,,,,0.649754,,,,,,,,,,,,,4b5e852b-3d49-44a8-b40b-359e091fb61c,228,,"[36.5, 60.2]",266148,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['15681a94-5176-4587-b7e4-8fcf88bf4ac0'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.292,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.0506,,,,,,,,,,,,,2aebe971-85a5-426d-8a5d-40c8d26df9e1,236,,"[78.4, 18.6]",266148,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Right Center Midfield,9,Barcelona,217,['f8967c18-3907-4716-88e3-c0651e3657ac'],34,,,,,,,,,,,,,,,,,Málaga,223,00:03:34.586,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.745,,,,,,,,,,,,,be1948b1-c970-41f6-b902-8548e9e2b061,250,,"[30.9, 57.9]",266148,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Darder Moll,3236.0,Right Center Midfield,10,Barcelona,217,"['36454162-23f8-4c42-8889-198d6c383bce', '78c0163c-8c07-4b47-9643-f59ccd28f741']",57,,,,,,,,,,,,,,,,,Málaga,223,00:03:57.705,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.55042,,,,,,,,,,,,,f7a11747-c170-47b4-8c14-417ae5919a3c,254,,"[28.6, 48.2]",266148,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis García del Pozo,6580.0,Left Center Midfield,10,Barcelona,217,"['321d0e09-a671-4906-9879-21f25d2e863a', 'b98f72cd-72d3-4015-8845-fb6274dd8818', 'd656ea1f-8e10-4b91-a354-fef00d2d3d64']",59,,,,,,,,,,,,,,,,,Málaga,223,00:03:59.638,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.7811,,,,,,,,,,,,,7d9c067a-9173-4f7c-b502-f7d822237214,258,,"[30.3, 38.8]",266148,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Castillejo Azuaga,6829.0,Left Midfield,10,Barcelona,217,"['5e8b0c28-7a4d-4f85-be64-326b9391e411', 'a4fbac1a-c8fd-447f-a0f0-5b55670faf15', 'f1f1436d-7de0-4101-ace4-426567345bf7']",0,,,,,,,,,,,,,,,,,Málaga,223,00:04:00.742,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,5.4095,,,,,,,,,,,,,44aa8a00-ee61-42cf-8125-37dca3aad6af,264,,"[22.7, 21.5]",266148,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Torres Gómez,6878.0,Left Back,10,Barcelona,217,"['71c81298-5067-4e4b-874b-1712cdd93399', 'c2cbfef9-a55a-421b-86a9-e0b6a27b1e19', 'ec77c659-74d8-46d9-9178-97f6f287affc']",4,,,,,,,,,,,,,,,,,Málaga,223,00:04:04.925,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.5176,,,,,,,,,,,,,8e13b6ec-6e3a-4413-8af2-02bddee281eb,271,,"[32.2, 23.4]",266148,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis García del Pozo,6580.0,Left Center Midfield,10,Barcelona,217,"['05cb11e7-c225-4090-b37c-338a6584a5c9', 'a0b9320c-7220-4ac0-af96-19f647c32ce3', 'a6d9695a-e10a-4066-98fc-70481aaeb5b3']",11,,,,,,,,,,,,,,,,,Málaga,223,00:04:11.967,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.1953,,,,,,,,,,,,,aed0f589-ecbd-48ec-8b0a-b3a308c9aae8,305,,"[26.7, 60.2]",266148,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,12,Barcelona,217,"['d5d8f174-bcf9-4d96-b493-745a9cf2055f', 'fc97bd0e-6620-4efd-995e-f62532bd7925']",12,,,,,,,,,,,,,,,,,Málaga,223,00:05:12.181,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,3.118968,,,,,,,,,,,,,c257b7f1-bf4a-4f2b-9361-b1c64c510b17,313,,"[17.9, 74.5]",266148,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Jorge Luz Horta,10868.0,Right Midfield,13,Barcelona,217,"['9d44dc3b-3e59-4214-bb63-a74276b32680', 'b93f9fd2-e156-4bbb-a6fa-51cfefeb734e']",26,,,,,,,,,,,,,,,,,Málaga,223,00:05:26.723,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.7024,,,,,,,,,,,,,abd82c1d-658f-40af-a178-b52ef35cecde,314,,"[34.3, 73.9]",266148,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel García Sánchez,6783.0,Right Center Forward,13,Barcelona,217,['b93f9fd2-e156-4bbb-a6fa-51cfefeb734e'],29,,,,,,,,,,,,,,,,,Málaga,223,00:05:29.283,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.9975,,,,,,,,,,,,,6fbee390-5cb3-4b03-a6cd-ddcbd5a655cb,318,,"[30.5, 66.1]",266148,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Darder Moll,3236.0,Right Center Midfield,13,Barcelona,217,"['15b75d43-30c8-48ff-8a81-a70693acedff', 'a8010cec-04cf-4c38-ae0f-273aef745e4d']",30,,,,,,,,,,,,,,,,,Málaga,223,00:05:30.668,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,2.1102,,,,,,,,,,,,,f29f1f6b-6a95-44ff-9be0-19fed00ae036,320,,"[15.5, 56.0]",266148,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,13,Barcelona,217,"['a957e5a4-aef5-4d28-a548-c8bfa6d95a2b', 'e39721c4-516d-4977-8b06-be46b09b4fc3']",32,,,,,,,,,,,,,,,,,Málaga,223,00:05:32.822,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,2.1226,,,,,,,,,,,,,5e7b71bc-54df-4ecb-ab77-b13d7174ae0e,328,,"[16.4, 72.2]",266148,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ricardo Jorge Luz Horta,10868.0,Right Midfield,14,Barcelona,217,"['3ae2178d-b2eb-43ef-965f-e978659cdc98', 'd6eb3520-c55d-42f1-888d-00efc384c3e4', 'ee9bdc7e-a61f-4e32-b66f-d6c5527b2186']",57,,,,,,,,,,,,,,,,,Málaga,223,00:05:57.781,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.181171,,,,,,,,,,,,,7ed854d0-d7c7-4175-bfb8-c24434258ddc,337,,"[34.3, 32.7]",266148,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Samuel Castillejo Azuaga,6829.0,Left Midfield,14,Barcelona,217,"['106bedf6-864c-4096-9bdd-faedc0f8bd86', '7de4f794-2e87-43e8-9d37-f91a28a3f6a5']",2,,,,,,,,,,,,,,,,,Málaga,223,00:06:02.449,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.6706,,,,,,,,,,,,,62998951-a166-4cda-9c61-6e86cc3e24b5,348,,"[35.1, 22.8]",266148,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Miguel Jiménez López,6695.0,Left Center Forward,14,Barcelona,217,"['02c08b47-5213-411f-a970-5722bb1b1477', '7c364ad8-ec65-456e-9ebc-89ec51dd4f3d']",10,,,,,,,,,,,,,,,,,Málaga,223,00:06:10.345,Pressure,,2014/2015
,,,,,,,,,,,,,True,,,,,,0.56729,,,,,,,,,,,,,7c8adfcc-78ad-4ee1-af99-04cad6c66d59,359,,"[100.3, 45.1]",266148,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,16,Málaga,223,['be442d4e-2150-42b9-a669-fd7c15a0eaef'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:06:46.569,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.428,,,,,,,,,,,,,64db34af-5934-45ee-b607-67d9a03b92ad,361,,"[77.3, 41.7]",266148,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Samuel García Sánchez,6783.0,Right Center Forward,17,Málaga,223,['a3d85011-0a29-478b-8e94-74e1c65ceabb'],50,,,,,,,,,,,,,,,,,Málaga,223,00:06:50.414,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.915651,,,,,,,,,,,,,cd82dcbc-e31a-4d4b-a11f-714496b54ecf,363,,"[17.5, 39.0]",266148,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,17,Málaga,223,"['56894f0a-1c8a-45ce-83f2-431b69cf73e6', '7e0aca2a-e62e-421e-9cec-1ea8e99bcd23']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:06:52.199,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.387136,,,,,,,,,,,,,9841a6b1-8b65-47e1-af8f-4f140d49eeac,371,,"[8.5, 41.8]",266148,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,17,Málaga,223,"['3a89032f-32d4-433e-af01-e0c033f2a6e4', '7cbdcac3-564f-43dd-9609-5cf2d8713330']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:06:54.752,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,3.659888,,,,,,,,,,,,,2f69ee14-e576-4e99-b0fa-cde9ed096ee4,382,,"[27.9, 11.4]",266148,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Luis García del Pozo,6580.0,Left Center Midfield,18,Barcelona,217,['28994e49-c739-499c-8c2c-92c358d17bc8'],18,,,,,,,,,,,,,,,,,Málaga,223,00:08:18.865,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.9743,,,,,,,,,,,,,cb8797cb-f525-4c16-8c92-7bbf057cc184,386,,"[37.4, 14.4]",266148,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Miguel Torres Gómez,6878.0,Left Back,18,Barcelona,217,"['6f70fcaf-2b36-497f-8b9f-7d349b5e56e7', '9f24d7ac-f633-4c40-8eb0-e5911f66d926']",24,,,,,,,,,,,,,,,,,Málaga,223,00:08:24.069,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.833,,,,,,,,,,,,,6602b2ee-70df-4151-9618-546cbd5d40a8,387,,"[35.5, 26.6]",266148,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Miguel Jiménez López,6695.0,Left Center Forward,18,Barcelona,217,['9f24d7ac-f633-4c40-8eb0-e5911f66d926'],24,,,,,,,,,,,,,,,,,Málaga,223,00:08:24.250,Pressure,,2014/2015
,,,,,,,,,,,,,True,,,,,,1.233981,,,,,,,,,,,,,3c931d80-baa4-4840-a73d-c860c9ce670e,405,,"[90.3, 12.3]",266148,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,18,Barcelona,217,"['1b6e4bce-4215-4593-b736-9c1f44180452', 'aab241ba-ada8-4813-b41b-ba3f107932b8']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:08:42.307,Pressure,,2014/2015
,,,,,,,,,,,,,True,,,,,,0.27703,,,,,,,,,,,,,c1c07317-8481-43ec-adeb-4487d37b5238,407,,"[89.4, 7.3]",266148,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,18,Barcelona,217,,43,,,,,,,,,,,,,,,,,Barcelona,217,00:08:43.991,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.92473,,,,,,,,,,,,,41f61d26-8edd-4396-921f-3cf9ff3491f6,421,,"[12.4, 12.5]",266148,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Castillejo Azuaga,6829.0,Left Midfield,19,Barcelona,217,"['2f4e2dfb-4d7d-4f0e-8980-0b4626eb66a7', '8d0e2dac-f755-44f8-ba1a-ca1f0587f6ef']",1,,,,,,,,,,,,,,,,,Málaga,223,00:09:01.914,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.9011,,,,,,,,,,,,,445f3d50-d798-4cdb-83fe-74041d8dc255,430,,"[14.7, 11.7]",266148,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Samuel Castillejo Azuaga,6829.0,Left Midfield,20,Barcelona,217,"['6ffa6184-467c-4d2a-bb11-eb3b6bdcc06c', 'e8f7caaf-4740-4eea-97d7-133b6c355e85']",19,,,,,,,,,,,,,,,,,Málaga,223,00:09:19.596,Pressure,,2014/2015
,,,,,,,,,,,,,True,,,,,,2.268307,,,,,,,,,,,,,ef53cb53-d574-420a-85e8-42776a3cdf70,443,,"[91.3, 46.2]",266148,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,21,Barcelona,217,"['1697a9b8-fa19-439a-8ad4-fa9245cff86b', '28901f98-898b-4f5d-81f8-f747fae039ab', 'aef6839a-af07-4970-a45d-bbe6f8412a1a']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.277,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,2.278976,,,,,,,,,,,,,1697a9b8-fa19-439a-8ad4-fa9245cff86b,445,,"[41.4, 17.1]",266148,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Miguel Jiménez López,6695.0,Left Center Forward,21,Barcelona,217,"['1ff2128e-6d8c-4e04-bcb7-04c7516ce254', 'ef53cb53-d574-420a-85e8-42776a3cdf70']",54,,,,,,,,,,,,,,,,,Málaga,223,00:09:54.467,Pressure,True,2014/2015
,,,,,,,,,,,,,,,,,,,2.014682,,,,,,,,,,,,,debbfca1-ae52-49f4-9554-5697a436d6d6,449,,"[79.4, 24.5]",266148,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ricardo Jorge Luz Horta,10868.0,Right Midfield,21,Barcelona,217,"['26393b0f-9350-4e10-bb07-0d38a57209d8', 'add78588-34a6-4974-b879-c781be7a62b6']",59,,,,,,,,,,,,,,,,,Málaga,223,00:09:59.545,Pressure,,2014/2015
