bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[95.5, 29.9]",,,,,,,,,,,0.3972,,,,,,,,,,,,,f8a21393-5ff3-458b-be06-1c4d1d7da99a,2701,,"[91.7, 32.7]",69221,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bojan Krkíc Pérez,4913.0,Center Forward,160,Barcelona,217,"['244e824e-5f00-4430-bb92-043d61f8f93f', '503343ff-e72e-44c1-86c6-958c56ab0258', 'e953f315-e7c7-47fe-8625-08a074b5f295']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:16:36.539,Carry,True,2009/2010
,,,,,,"[53.0, 37.6]",,,,,,,,,,,4.4164,,,,,,,,,,,,,ecc3ddb8-f6f2-4e9d-8a0b-8be130db6b56,2706,,"[33.9, 41.7]",69221,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,161,RC Deportivo La Coruña,219,"['d3aa4f40-926f-43db-97da-455d40489acf', 'f3d05cd1-1398-4af7-8c14-5173972debf0']",38,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:38.604,Carry,,2009/2010
,,,,,,"[82.5, 6.2]",,,,,,,,,,,5.8573,,,,,,,,,,,,,2ee0f032-895a-45b3-9124-14890e86eec8,2709,,"[66.7, 26.3]",69221,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,161,RC Deportivo La Coruña,219,"['0d1f55db-9861-4a61-a25d-ea554a4dda8e', '2defa972-f44a-4d6a-8453-d9cab506cf1b', '4eba808e-8b2b-4df0-9e7b-8cb23136f9d5']",44,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:44.610,Carry,True,2009/2010
,,,,,,"[95.5, 5.1]",,,,,,,,,,,1.861599,,,,,,,,,,,,,c03d52e3-06ff-4115-84e7-04c4d47f10d7,2713,,"[95.9, 3.3]",69221,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Pablo García Díaz,26209.0,Left Back,161,RC Deportivo La Coruña,219,"['13505dbf-3ace-4001-b156-c8bf784a94bb', '6c33c6b9-1cdf-47e5-bf06-5e7f7eba0a8c']",51,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:51.827,Carry,,2009/2010
,,,,,,"[99.5, 36.2]",,,,,,,,,,,0.6639,,,,,,,,,,,,,2db57880-4929-4b32-ab46-38a8f8b96809,2720,,"[105.6, 36.6]",69221,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Sánchez Rico Soto,26055.0,Center Forward,161,RC Deportivo La Coruña,219,"['2ae27f22-2d45-4424-8f9b-c0fa5d8fe438', 'a46e58e9-e831-4747-a5c3-7a6497825015']",58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:58.678,Carry,,2009/2010
,,,,,,"[32.3, 72.5]",,,,,,,,,,,2.318205,,,,,,,,,,,,,d2e70a4e-7089-4f4c-9f1f-9798f78886a5,2729,,"[34.0, 72.1]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,162,Barcelona,217,"['9662decf-8bf9-4001-ab52-65d13f518768', '9b88bc03-a31d-483f-9176-8d9c0ec77318']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:17:07.939,Carry,,2009/2010
,,,,,,"[42.6, 71.8]",,,,,,,,,,,1.1726,,,,,,,,,,,,,fcb73710-1ebb-4b46-8c51-a2c2bbe3abeb,2733,,"[46.0, 76.9]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,162,Barcelona,217,"['15d60b4a-f683-425d-9f1b-994ee7cb3c98', '53373fb4-fae5-4502-a20c-419690561583', 'fcd55628-8a3c-4cf4-a4f2-76d15a21d712']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:17:11.101,Carry,True,2009/2010
,,,,,,"[76.4, 8.0]",,,,,,,,,,,0.2838,,,,,,,,,,,,,73ce2b40-3621-4adb-8b68-8a1c53000345,2738,,"[77.1, 6.0]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,163,RC Deportivo La Coruña,219,"['1109c3bb-3415-4787-9deb-7836028e000c', '4a8f98c3-a206-49d6-9e88-b03eec7f85ae']",15,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:15.136,Carry,,2009/2010
,,,,,,"[79.6, 13.2]",,,,,,,,,,,0.152192,,,,,,,,,,,,,0060996d-443f-456a-aa3b-83bf0bf0b946,2742,,"[82.0, 14.4]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,163,RC Deportivo La Coruña,219,"['c5003505-b5e5-464d-928a-103a575e898a', 'cea66480-8e9a-4a72-89db-82d9cedca971', 'ed2faa07-cdd5-4df4-8888-ba4e25079435']",16,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:16.417,Carry,True,2009/2010
,,,,,,"[104.7, 6.8]",,,,,,,,,,,1.8943,,,,,,,,,,,,,72de5aef-072f-4f9c-bb58-2ebda90cd856,2745,,"[90.2, 4.8]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Sánchez Rico Soto,26055.0,Center Forward,163,RC Deportivo La Coruña,219,"['09fcb3f8-0d9d-49ab-8e78-bc3de5b56459', '793e34b0-685f-4da9-bdb2-921a81c4aa75']",18,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:18.260,Carry,,2009/2010
,,,,,,"[115.5, 3.4]",,,,,,,,,,,2.7604,,,,,,,,,,,,,7889da30-41a2-459f-addd-6233f74a0f5d,2749,,"[96.6, 3.9]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,163,RC Deportivo La Coruña,219,"['4212c787-019a-4edb-96cb-83c3375c8d18', '6abe7766-b406-42df-924d-055b7635318f', 'ad15850b-492a-409f-ae9a-e8eefb0a73b2', 'c624a58e-4668-44c6-a63d-37ba6e48e16a']",21,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:21.207,Carry,True,2009/2010
,,,,,,"[7.0, 59.6]",,,,,,,,,,,0.63968,,,,,,,,,,,,,43263021-86ac-4e0f-a278-8ead2c724b7c,2754,,"[11.3, 58.6]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,164,Barcelona,217,"['6fd1627b-0a62-45fe-b779-50a796740776', '9d3557b5-6bef-4126-8b43-b9bed9d153bf']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:17:25.410,Carry,,2009/2010
,,,,,,"[20.5, 77.7]",,,,,,,,,,,0.079984,,,,,,,,,,,,,7c2bd0d5-fbb8-4966-9c1b-10d0780b9702,2757,,"[20.5, 77.7]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,164,Barcelona,217,"['18240957-30f0-4191-83a4-c250bcbb7f03', '99822597-6731-448b-9616-87262bb8998c']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:17:27.671,Carry,,2009/2010
,,,,,,"[50.2, 55.2]",,,,,,,,,,,3.920707,,,,,,,,,,,,,c212a735-c522-4c73-885f-2ec4b5236c26,2760,,"[25.6, 62.2]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,164,Barcelona,217,"['56a21e1a-22f4-47d4-8a0b-fb18308bee11', 'f55aab0c-2537-40ba-b6e2-3accfe8fa3f9']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.287,Carry,,2009/2010
,,,,,,"[66.6, 77.1]",,,,,,,,,,,0.040014,,,,,,,,,,,,,9c76ed33-ff80-4461-adec-3eb4791271c8,2763,,"[66.6, 76.2]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,164,Barcelona,217,"['e2878233-d0ec-4894-842d-f409247d1686', 'fcfca353-34f2-4992-b296-5f23c766994c']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:17:36.756,Carry,,2009/2010
,,,,,,"[81.0, 75.2]",,,,,,,,,,,0.134738,,,,,,,,,,,,,72e3359e-ab4b-495a-b4d6-3c1fe9434b98,2766,,"[73.0, 77.9]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,164,Barcelona,217,"['31e4e35a-5649-4249-8b38-8aba617e3ab8', '5cf61c03-01df-4535-bcb4-9dfdd6d8090c']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:17:38.276,Carry,,2009/2010
,,,,,,"[82.0, 52.0]",,,,,,,,,,,2.650331,,,,,,,,,,,,,d383de9e-af13-4fec-81e4-f8a5ba45a146,2769,,"[76.9, 57.6]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,164,Barcelona,217,"['5b15718f-d198-4756-8369-69b3b9a84c29', 'ddbadc67-acf2-4cd4-a0eb-f6e3e6c17d7e']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:17:40.143,Carry,,2009/2010
,,,,,,"[81.3, 26.0]",,,,,,,,,,,0.663694,,,,,,,,,,,,,f2b8a72b-4e76-4ad5-aec6-7c7f41527183,2772,,"[80.3, 24.6]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,164,Barcelona,217,"['55354f20-d819-4c44-afa8-cf8b3f649db8', 'e9bbad3a-c403-451a-b967-496ec807ac58']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:17:44.853,Carry,,2009/2010
,,,,,,"[91.2, 17.6]",,,,,,,,,,,2.039323,,,,,,,,,,,,,b6e492c0-44f8-4f0f-9820-db038d267632,2775,,"[90.4, 9.3]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,164,Barcelona,217,"['7690cb6f-6ea6-4796-8a7b-476ddba13369', '92f75d47-9c5e-473d-8fac-de95a03ca612']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:17:46.947,Carry,,2009/2010
,,,,,,"[80.5, 25.8]",,,,,,,,,,,0.884145,,,,,,,,,,,,,e3fc2745-b820-4f09-96f7-e27b02d1bdc8,2778,,"[76.9, 26.0]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,164,Barcelona,217,"['83efe691-c2ed-47a5-8d1e-a32c7a7bc933', 'af77d9ac-81e3-4d51-aec7-a2fa773d09d5']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:17:50.552,Carry,,2009/2010
,,,,,,"[85.1, 26.0]",,,,,,,,,,,4.462888,,,,,,,,,,,,,1367be00-7cbf-4aea-a048-08ee5b107d36,2781,,"[86.1, 10.3]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,164,Barcelona,217,"['b4d712b0-51b1-4a57-9e1f-cf132bf802fd', 'e3964bfc-468f-4dc5-a13c-95247db69b99']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.842,Carry,,2009/2010
,,,,,,"[78.2, 23.6]",,,,,,,,,,,7.722826,,,,,,,,,,,,,320edd5d-b352-4df5-8aec-8ed572a84b5f,2784,,"[78.4, 52.5]",69221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,164,Barcelona,217,"['0ac84d41-d190-44b7-8431-fd78dfa40e50', '0c8ff06a-d20c-4b07-8586-f319494b97af', '89a50cef-ee13-4edf-a5fc-2a6c45ba2703']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.621,Carry,True,2009/2010
,,,,,,"[71.2, 30.6]",,,,,,,,,,,2.947273,,,,,,,,,,,,,0a00d06e-ca3b-4255-ba11-16ae1083723d,2789,,"[63.0, 22.9]",69221,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,164,Barcelona,217,"['235bf476-f711-4cba-8d84-4355e3f9260a', 'bdedd4b9-0f3f-4e0e-a8bc-25b055deae59']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:18:07.926,Carry,,2009/2010
,,,,,,"[10.3, 42.7]",,,,,,,,,,,9.8104,,,,,,,,,,,,,0cc7e865-5d40-4eda-878e-1085d2064048,2793,,"[8.3, 37.9]",69221,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Aranzubia Aguado,26029.0,Goalkeeper,164,Barcelona,217,"['c20736d3-57cd-4fac-8496-0f7c62709093', 'd7adb757-7c59-4899-9a39-0bc124fe1b5d']",13,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:13.944,Carry,,2009/2010
,,,,,,"[13.9, 26.0]",,,,,,,,,,,0.4227,,,,,,,,,,,,,61ca588b-c54a-492a-98bf-39bf2e8ff094,2797,,"[16.8, 24.3]",69221,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,164,Barcelona,217,"['2a814e13-7436-4595-a741-b161cca99ede', 'b5764640-171e-4645-89d2-241896cc8e30']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:18:29.005,Carry,,2009/2010
,,,,,,"[42.6, 53.0]",,,,,,,,,,,1.492142,,,,,,,,,,,,,ecd5bcc8-6882-4873-a971-feb55f7fc9d1,2800,,"[27.7, 55.4]",69221,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,164,Barcelona,217,"['a2eb459d-e407-49cf-b50e-80342ea69542', 'f8244f60-6425-42c6-b8b0-6e51a0c0bd6e']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:18:31.856,Carry,,2009/2010
,,,,,,"[52.5, 29.6]",,,,,,,,,,,2.3274,,,,,,,,,,,,,2a1a880d-48fb-49bc-bb46-778b373cd674,2803,,"[43.9, 34.2]",69221,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,164,Barcelona,217,"['8aa96ede-b63b-45c7-a5a9-64c43ac9aced', 'f9691a8d-32b8-4645-bb36-e582a89ba60a']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:18:35.252,Carry,,2009/2010
,,,,,,"[64.8, 6.9]",,,,,,,,,,,0.119965,,,,,,,,,,,,,ef963f78-3e8e-4724-81ef-454ee4650be0,2806,,"[64.6, 6.9]",69221,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,164,Barcelona,217,"['0c9f7fbf-8a84-49b6-b19a-a29d73f41cee', 'c7158458-3a08-4dd5-bf35-834f9d875a2b']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:18:39.362,Carry,,2009/2010
,,,,,,"[69.2, 20.4]",,,,,,,,,,,1.439549,,,,,,,,,,,,,4ddbfa01-5b5a-408d-84c3-c84b57b58456,2809,,"[63.9, 19.3]",69221,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,164,Barcelona,217,"['095eb15f-a8ce-4966-ba11-391fcc003e50', '70ecc71e-7850-40e5-bf15-b48351df2657']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:18:40.615,Carry,,2009/2010
,,,,,,"[62.7, 33.7]",,,,,,,,,,,1.563425,,,,,,,,,,,,,dec58c9b-0c1c-4e0a-92cd-5cf6132330f3,2812,,"[61.0, 28.9]",69221,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,164,Barcelona,217,"['6237824e-2aa5-4cf6-b676-83f25f1d8c6e', '9b325543-ca3d-4192-ae67-e159826b9363']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:18:43.164,Carry,,2009/2010
,,,,,,"[73.0, 76.6]",,,,,,,,,,,1.656391,,,,,,,,,,,,,67d2822c-fd3d-4b7d-8591-edfa791c92a7,2815,,"[73.0, 76.9]",69221,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,164,Barcelona,217,"['1e1e488f-6993-4621-bc7f-ed0509072c90', 'ff5a9b7c-5d32-4b79-b7a7-315221f6b983']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:18:46.913,Carry,,2009/2010
,,,,,,"[74.3, 36.6]",,,,,,,,,,,2.3531,,,,,,,,,,,,,a939134f-a704-4c8a-9d3a-5e8b248e5c15,2818,,"[66.8, 40.9]",69221,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,164,Barcelona,217,"['6522f34b-dc5a-453f-9697-9503fb7eaa1e', 'f859397b-265c-4e4e-a7ed-a6a9ac81f0df']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:18:50.433,Carry,,2009/2010
,,,,,,"[81.2, 25.7]",,,,,,,,,,,1.18824,,,,,,,,,,,,,5d7fa240-cdf0-4f97-9caf-7efc441559ce,2821,,"[79.4, 23.4]",69221,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,164,Barcelona,217,"['7f823b71-5180-4081-b452-6c7d07e4aaf2', 'c5515db0-158e-4386-9369-c171373ecca8']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:18:53.970,Carry,,2009/2010
,,,,,,"[103.4, 11.5]",,,,,,,,,,,1.50151,,,,,,,,,,,,,c75ee85f-5f89-47e9-b461-2ea4ae8966a5,2824,,"[97.4, 11.5]",69221,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,164,Barcelona,217,"['9c5ab91a-d112-45fe-851c-2cd17735eb43', 'e7a67438-fcec-4d5b-a250-c241c6deb257']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:18:56.003,Carry,,2009/2010
,,,,,,"[116.2, 30.8]",,,,,,,,,,,1.0727,,,,,,,,,,,,,9ab438be-bad4-435d-93c1-40f19a54ca4e,2829,,"[111.9, 34.0]",69221,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,164,Barcelona,217,"['305c1190-76b7-4de3-a2ad-994aea7e313b', 'b30a5ea9-47f9-43f3-a6aa-ccc775ccdf9b', 'e320ac83-268e-45f1-8671-bba828feade0']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:19:00.032,Carry,True,2009/2010
,,,,,,"[115.0, 5.0]",,,,,,,,,,,0.803385,,,,,,,,,,,,,8f6a861d-7787-4ca9-8f78-024f59a43fde,2835,,"[116.2, 5.0]",69221,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,164,Barcelona,217,"['173cd7c5-9405-426e-bf19-1a4bc680ce48', '17f45b86-609e-4175-9604-994bf6ca0285', '63c5b343-4e46-4aef-9c55-bf6192048482', 'e9c9483e-22ac-4acf-acf6-2c0790ba8deb']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:19:05.240,Carry,True,2009/2010
,,,,,,"[105.7, 67.0]",,,,,,,,,,,2.5706,,,,,,,,,,,,,e7485737-121f-4335-8c7a-622bba658cf6,2841,,"[97.7, 57.1]",69221,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,165,Barcelona,217,"['1751be8c-10a0-4120-841f-5d1b02e45c14', '1dc99587-0d06-4e17-bfd2-573fe50e6afb', 'dcff13a4-ba75-4694-bd5e-4565115a1002']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.026,Carry,True,2009/2010
,,,,,,"[11.5, 24.3]",,,,,,,,,,,0.12,,,,,,,,,,,,,9ee3f88e-e066-4a77-bc54-2064fa0c2da9,2848,,"[13.2, 24.4]",69221,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Pablo García Díaz,26209.0,Left Back,166,RC Deportivo La Coruña,219,"['7244cac9-849f-49a6-b462-29ffa867daf2', 'a17d655e-250f-42f4-b770-d34db873ac09']",54,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:54.149,Carry,,2009/2010
,,,,,,"[35.1, 15.0]",,,,,,,,,,,0.1639,,,,,,,,,,,,,11faf91f-329e-4647-8e68-f942753f9906,2851,,"[37.8, 15.4]",69221,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Sánchez Rico Soto,26055.0,Center Forward,166,RC Deportivo La Coruña,219,"['279b86f7-1ed2-4334-99b3-11a1297df5b3', 'ae02379b-a0b9-49cf-a9b5-7a1d5b8e24be']",55,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:55.922,Carry,,2009/2010
,,,,,,"[85.1, 63.9]",,,,,,,,,,,1.7217,,,,,,,,,,,,,fd339952-dd56-4f7d-b842-926ac8aa3634,2854,,"[85.9, 66.0]",69221,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,167,Barcelona,217,"['7364c63e-960b-4205-9ffa-ac395aaaee85', 'e4859e1d-e168-41a4-9963-c853d205f4e0']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:19:56.086,Carry,,2009/2010
,,,,,,"[97.7, 57.1]",,,,,,,,,,,0.139821,,,,,,,,,,,,,2d5ba881-346d-4bc4-ba60-829e82dc2cc6,2859,,"[97.2, 55.0]",69221,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,167,Barcelona,217,"['2189540b-bbf7-428f-98b9-d1426332beca', '526a10b3-99be-40c4-beb4-87f8b2cfa4aa']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:19:59.920,Carry,,2009/2010
,,,,,,"[28.6, 38.3]",,,,,,,,,,,18.2006,,,,,,,,,,,,,e90b0b2f-b30c-4c24-87e9-897c55deb33e,2863,,"[6.2, 27.5]",69221,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Aranzubia Aguado,26029.0,Goalkeeper,168,RC Deportivo La Coruña,219,"['7c669500-9ff6-47cf-b438-f5e1a70f4a13', 'dc0e317c-00ef-406b-8a06-b248e7401f33']",2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:02.794,Carry,,2009/2010
,,,,,,"[112.3, 2.4]",,,,,,,,,,,2.5631,,,,,,,,,,,,,0614538d-1b18-4008-9d90-a4b37c9c293d,2870,,"[110.7, 14.2]",69221,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,168,RC Deportivo La Coruña,219,"['14cedfee-a76b-40e6-a246-ddf550ed2d5d', '37bf7742-e829-4bc8-820f-6123ecdbf302', 'fb50ad28-7cfc-47ff-ab53-d6dc0143d001']",27,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:27.923,Carry,True,2009/2010
,,,,,,"[99.5, 3.4]",,,,,,,,,,,0.3838,,,,,,,,,,,,,afddfb54-9f67-42a8-a389-346ceb5872e4,2873,,"[100.6, 3.8]",69221,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Sánchez Rico Soto,26055.0,Center Forward,168,RC Deportivo La Coruña,219,"['1fbfd59c-83d2-4aca-a044-9794ee2f2a2f', 'c58d67cb-9a4b-4eee-9adb-afb00d7191c1']",31,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:31.699,Carry,,2009/2010
,,,,,,"[78.6, 12.0]",,,,,,,,,,,1.7048,,,,,,,,,,,,,655e4589-58a1-4c7c-8eda-c05394faa370,2878,,"[75.4, 7.9]",69221,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Pablo García Díaz,26209.0,Left Back,168,RC Deportivo La Coruña,219,"['b72991dd-3323-43b2-81c3-fa34fdd5792b', 'c9528745-b532-4264-9b32-b2e64cc735f2']",34,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:34.498,Carry,,2009/2010
,,,,,,"[89.2, 4.3]",,,,,,,,,,,0.8991,,,,,,,,,,,,,d911bc81-0ea5-4839-821f-dbed4fd59db4,2881,,"[89.0, 3.3]",69221,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,168,RC Deportivo La Coruña,219,"['09cb7e0b-0ef8-48b4-99e2-42f51dbd34d1', '21bf9ed6-6f73-45f5-b4c3-6e682a40c17e']",36,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:36.910,Carry,,2009/2010
,,,,,,"[111.8, 18.8]",,,,,,,,,,,2.7076,,,,,,,,,,,,,2c17fe7f-c6a0-49e0-8209-014d216369e3,2884,,"[107.7, 21.7]",69221,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Sánchez Rico Soto,26055.0,Center Forward,168,RC Deportivo La Coruña,219,"['0663d36a-3a26-40ca-bcb9-afc794172de2', '9cdb9825-9041-4934-8c1a-7400f559b166', 'd4192f7f-a7c4-49a0-b23b-9484cf0775d4']",39,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:39.797,Carry,True,2009/2010
